epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
20,52.13919,4167.3161,1.15759,0.09726103,9.397e-05,383461.0,0.05067,0.97219,0.75039,0.38555,0.50938,0.89581,1.93617,0.0757983,0.0,383461.0,0.01501,0.98152,0.5641,0.2716,0.36667,0.79499,1.92427,0.12304999,0.0,383461.0,0.01492,0.96839,0.5,0.22308,0.30851,0.77761,
21,52.61337,4114.0779,1.1428,0.09588246,9.316e-05,383461.0,0.05113,0.97225,0.73421,0.40584,0.52274,0.89703,1.91527,0.07893366,0.0,383461.0,0.01485,0.97909,0.45455,0.30864,0.36765,0.78871,1.88862,0.12157238,0.0,383461.0,0.01464,0.96766,0.48485,0.36923,0.41921,0.77319,
22,52.32189,4059.9182,1.12776,0.0943959,9.23e-05,383461.0,0.05085,0.97213,0.74495,0.3888,0.51093,0.90869,1.93949,0.08013083,0.0,383461.0,0.01503,0.98152,0.55814,0.2963,0.3871,0.74821,1.97708,0.1218769,0.0,383461.0,0.01533,0.96523,0.40845,0.22308,0.28856,0.76125,
23,52.54675,4006.62371,1.11295,0.09364073,9.14e-05,383461.0,0.05107,0.97292,0.75185,0.41315,0.53326,0.91067,1.9402,0.07789321,0.0,383461.0,0.01504,0.98104,0.53333,0.2963,0.38095,0.76929,1.92866,0.12093655,0.0,383461.0,0.01495,0.96961,0.53521,0.29231,0.37811,0.77182,
24,52.45026,3953.09954,1.09808,0.09192461,9.045e-05,383461.0,0.05097,0.97277,0.74706,0.41234,0.53138,0.91333,1.91869,0.07600396,0.0,383461.0,0.01487,0.97885,0.45312,0.35802,0.4,0.80394,1.91328,0.12765036,0.0,383461.0,0.01483,0.96134,0.37815,0.34615,0.36145,0.77536,
25,52.21711,3898.99443,1.08305,0.09223413,8.946e-05,383461.0,0.05075,0.97255,0.73875,0.41315,0.52993,0.91334,1.90375,0.08107589,0.0,383461.0,0.01476,0.97933,0.46,0.28395,0.35115,0.78501,1.88662,0.1279092,0.0,383461.0,0.01462,0.96693,0.46053,0.26923,0.33981,0.7603,
26,52.46656,3845.70359,1.06825,0.09140307,8.842e-05,383461.0,0.05099,0.97316,0.75108,0.4237,0.54177,0.91612,1.92547,0.08179926,0.0,383461.0,0.01493,0.97933,0.46667,0.34568,0.39716,0.77997,1.92643,0.13195538,0.0,383461.0,0.01493,0.96061,0.36667,0.33846,0.352,0.77769,
27,52.10264,3791.53585,1.0532,0.08900538,8.734e-05,383461.0,0.05063,0.97368,0.76293,0.43101,0.55083,0.92508,1.92207,0.07828368,0.0,383461.0,0.0149,0.98225,0.6,0.2963,0.39669,0.77671,1.91489,0.130957,0.0,383461.0,0.01484,0.96815,0.49091,0.20769,0.29189,0.75703,
28,52.35907,3738.13834,1.03837,0.08866786,8.622e-05,383461.0,0.05088,0.97298,0.73919,0.43019,0.54387,0.9263,1.8858,0.0776926,0.0,383461.0,0.01462,0.98031,0.5,0.34568,0.40876,0.79256,1.88884,0.12773005,0.0,383461.0,0.01464,0.96523,0.43158,0.31538,0.36444,0.76716,
29,53.43418,3687.31864,1.02426,0.0868589,8.506e-05,383461.0,0.05193,0.97331,0.74515,0.43669,0.55067,0.92873,1.89007,0.07601742,0.0,383461.0,0.01465,0.98225,0.63333,0.23457,0.34234,0.78824,1.88972,0.12864221,0.0,383461.0,0.01465,0.96985,0.56522,0.2,0.29545,0.76102,
30,53.55072,3636.58965,1.01016,0.08605418,8.386e-05,383461.0,0.05204,0.97307,0.75145,0.41964,0.53854,0.93286,1.89809,0.08077961,0.0,383461.0,0.01471,0.97958,0.47059,0.2963,0.36364,0.78747,1.959,0.13357897,0.0,383461.0,0.01519,0.96499,0.42708,0.31538,0.36283,0.75847,
31,53.49679,3585.56972,0.99599,0.08507854,8.263e-05,383461.0,0.05199,0.97426,0.76552,0.45049,0.56719,0.93408,1.89557,0.07621913,0.0,383461.0,0.01469,0.98201,0.57778,0.32099,0.4127,0.80517,1.89257,0.13088865,0.0,383461.0,0.01467,0.96839,0.5,0.23846,0.32292,0.7707,
32,52.25093,3531.8702,0.98108,0.08295495,8.136e-05,383461.0,0.05078,0.97477,0.76447,0.47159,0.58333,0.93703,1.91446,0.08175567,0.0,383461.0,0.01484,0.98104,0.52941,0.33333,0.40909,0.78683,1.90238,0.13265476,0.0,383461.0,0.01475,0.96499,0.42553,0.30769,0.35714,0.77582,
33,52.82809,3479.37626,0.96649,0.08304579,8.005e-05,383461.0,0.05134,0.97423,0.756,0.46023,0.57215,0.94058,1.8946,0.08026414,0.0,383461.0,0.01469,0.97909,0.45902,0.34568,0.39437,0.7961,1.88678,0.13667983,0.0,383461.0,0.01463,0.96377,0.40206,0.3,0.34361,0.75967,
34,52.88062,3426.96077,0.95193,0.08149577,7.872e-05,383461.0,0.05139,0.9755,0.77807,0.48377,0.5966,0.94225,1.90358,0.08374688,0.0,383461.0,0.01476,0.98128,0.5625,0.22222,0.31858,0.77441,1.90023,0.13951599,0.0,383461.0,0.01473,0.96669,0.42222,0.14615,0.21714,0.76406,
35,52.94054,3374.62596,0.9374,0.08024907,7.735e-05,383461.0,0.05145,0.97502,0.77778,0.46591,0.58274,0.94608,1.86051,0.08158008,0.0,383461.0,0.01442,0.98274,0.61364,0.33333,0.432,0.78412,1.8518,0.14117153,0.0,383461.0,0.01436,0.96718,0.46667,0.26923,0.34146,0.76591,
36,52.6739,3321.8044,0.92272,0.07822299,7.595e-05,383461.0,0.05119,0.97581,0.78021,0.49269,0.60398,0.94756,1.85957,0.08222077,0.0,383461.0,0.01442,0.98395,0.69231,0.33333,0.45,0.7668,1.84828,0.14006762,0.0,383461.0,0.01433,0.96815,0.49123,0.21538,0.29947,0.75928,
37,53.12106,3269.72021,0.90826,0.07819814,7.452e-05,383461.0,0.05162,0.9759,0.78996,0.48539,0.60131,0.94936,1.86531,0.08397989,0.0,383461.0,0.01446,0.98031,0.5,0.33333,0.4,0.79037,1.86814,0.1422824,0.0,383461.0,0.01448,0.9645,0.41837,0.31538,0.35965,0.76941,
38,53.09544,3217.54276,0.89376,0.07712113,7.307e-05,383461.0,0.0516,0.97599,0.78261,0.49675,0.60775,0.951,1.86974,0.07868771,0.0,383461.0,0.01449,0.98274,0.61364,0.33333,0.432,0.8083,1.86621,0.13936257,0.0,383461.0,0.01447,0.96742,0.47143,0.25385,0.33,0.77796,
39,52.60607,3164.58536,0.87905,0.07738214,7.159e-05,383461.0,0.05112,0.97544,0.76108,0.50162,0.6047,0.95114,1.91215,0.08758358,0.0,383461.0,0.01482,0.98152,0.59259,0.19753,0.2963,0.76646,1.90221,0.14864282,0.0,383461.0,0.01475,0.96742,0.4375,0.10769,0.17284,0.76595,
40,53.09738,3112.3521,0.86454,0.07530986,7.008e-05,383461.0,0.0516,0.97708,0.81283,0.50406,0.62224,0.95541,1.91283,0.07933234,0.0,383461.0,0.01483,0.98322,0.65,0.32099,0.42975,0.8044,1.90714,0.13975015,0.0,383461.0,0.01478,0.96815,0.49351,0.29231,0.36715,0.77826,
41,55.53101,3063.43843,0.85096,0.07481834,6.856e-05,383461.0,0.05397,0.97535,0.76612,0.49188,0.59911,0.95669,1.86968,0.08716498,0.0,383461.0,0.01449,0.98128,0.54,0.33333,0.41221,0.7881,1.89478,0.14546258,0.0,383461.0,0.01469,0.96523,0.41333,0.23846,0.30244,0.78586,
42,55.51801,3014.19973,0.83728,0.07222881,6.701e-05,383461.0,0.05395,0.97657,0.78144,0.51948,0.62409,0.96201,1.88163,0.08372185,0.0,383461.0,0.01459,0.98128,0.54,0.33333,0.41221,0.80456,1.84961,0.14364434,0.0,383461.0,0.01434,0.96766,0.48,0.27692,0.35122,0.78464,
43,54.85624,2963.83336,0.82329,0.07280455,6.545e-05,383461.0,0.05331,0.97696,0.78692,0.5276,0.63168,0.95897,1.85324,0.08433723,0.0,383461.0,0.01437,0.98249,0.58824,0.37037,0.45455,0.79986,1.84058,0.14928975,0.0,383461.0,0.01427,0.96669,0.45783,0.29231,0.35681,0.77855,
44,55.512,2914.06893,0.80946,0.07286926,6.387e-05,383461.0,0.05395,0.9769,0.78641,0.52597,0.63035,0.96117,1.84813,0.08404118,0.0,383461.0,0.01433,0.98079,0.51786,0.35802,0.42336,0.78899,1.89232,0.14271554,0.0,383461.0,0.01467,0.96475,0.41758,0.29231,0.34389,0.77204,
45,56.0273,2864.65951,0.79574,0.07100769,6.227e-05,383461.0,0.05445,0.97693,0.78121,0.53328,0.63386,0.9621,1.91576,0.08524567,0.0,383461.0,0.01485,0.98079,0.52,0.32099,0.39695,0.8023,1.86353,0.14965455,0.0,383461.0,0.01445,0.96669,0.45333,0.26154,0.33171,0.77277,
46,53.61239,2812.24529,0.78118,0.0690448,6.066e-05,383461.0,0.0521,0.97778,0.80217,0.53977,0.64532,0.96424,1.89824,0.08866837,0.0,383461.0,0.01472,0.98104,0.53333,0.2963,0.38095,0.79335,1.89011,0.15702005,0.0,383461.0,0.01465,0.96718,0.45098,0.17692,0.25414,0.7648,
47,54.28434,2760.5091,0.76681,0.06845981,5.904e-05,383461.0,0.05275,0.97751,0.79216,0.5414,0.6432,0.96922,1.88232,0.08679001,0.0,383461.0,0.01459,0.98177,0.55556,0.37037,0.44444,0.8068,1.85097,0.15750501,0.0,383461.0,0.01435,0.96548,0.43617,0.31538,0.36607,0.77725,
48,54.12391,2708.50192,0.75236,0.06608247,5.741e-05,383461.0,0.0526,0.97891,0.80708,0.57386,0.67078,0.96861,1.85978,0.09296192,0.0,383461.0,0.01442,0.9786,0.44444,0.34568,0.38889,0.78905,1.898,0.16122185,0.0,383461.0,0.01471,0.96402,0.41,0.31538,0.35652,0.76061,
49,54.07613,2656.36228,0.73788,0.06674064,5.577e-05,383461.0,0.05255,0.979,0.81637,0.56656,0.6689,0.9668,1.90515,0.09489524,0.0,383461.0,0.01477,0.98128,0.53704,0.35802,0.42963,0.76888,1.948,0.16708419,0.0,383461.0,0.0151,0.96596,0.43902,0.27692,0.33962,0.75867,
50,52.23984,2602.38243,0.72288,0.06601764,5.413e-05,383461.0,0.05077,0.9786,0.79268,0.58036,0.6701,0.96893,1.91805,0.08964409,0.0,383461.0,0.01487,0.97933,0.46667,0.34568,0.39716,0.80795,1.92125,0.16200428,0.0,383461.0,0.01489,0.96475,0.41573,0.28462,0.3379,0.77327,
51,54.06391,2550.15326,0.70838,0.06291405,5.248e-05,383461.0,0.05254,0.9793,0.80442,0.59091,0.68133,0.97277,1.91746,0.09139496,0.0,383461.0,0.01486,0.98274,0.6087,0.34568,0.44094,0.79507,1.87126,0.16026451,0.0,383461.0,0.01451,0.96669,0.45333,0.26154,0.33171,0.77674,
52,53.72477,2497.5541,0.69377,0.0631944,5.083e-05,383461.0,0.05221,0.979,0.80223,0.58279,0.67513,0.97479,1.90581,0.0916457,0.0,383461.0,0.01477,0.98128,0.53333,0.39506,0.4539,0.81693,1.89352,0.16684399,0.0,383461.0,0.01468,0.96669,0.45977,0.30769,0.36866,0.78586,True
53,52.11996,2443.5462,0.67876,0.06404995,4.917e-05,383461.0,0.05065,0.97915,0.81893,0.56899,0.67146,0.97365,1.89591,0.09387709,0.0,383461.0,0.0147,0.97933,0.4697,0.38272,0.42177,0.80223,1.88698,0.16672239,0.0,383461.0,0.01463,0.96329,0.40187,0.33077,0.36287,0.7795,
54,52.31032,2389.7627,0.66382,0.06281957,4.752e-05,383461.0,0.05084,0.97951,0.81278,0.58847,0.68267,0.97381,1.90217,0.09324557,0.0,383461.0,0.01475,0.98274,0.60417,0.35802,0.44961,0.8045,1.88844,0.16878824,0.0,383461.0,0.01464,0.96718,0.46667,0.26923,0.34146,0.78471,
55,52.16059,2335.91416,0.64887,0.06035462,4.587e-05,383461.0,0.05069,0.97997,0.80773,0.61039,0.69533,0.9779,1.90252,0.09308936,0.0,383461.0,0.01475,0.98079,0.51724,0.37037,0.43165,0.81202,1.88557,0.17668251,0.0,383461.0,0.01462,0.9628,0.38384,0.29231,0.33188,0.76693,
56,52.21692,2282.16735,0.63394,0.06042714,4.423e-05,383461.0,0.05075,0.9793,0.79784,0.59903,0.68428,0.97899,1.89533,0.0936485,0.0,383461.0,0.01469,0.98079,0.51852,0.34568,0.41481,0.80876,1.88924,0.17235414,0.0,383461.0,0.01465,0.96548,0.43182,0.29231,0.34862,0.77643,
57,52.72321,2228.83992,0.61912,0.0613899,4.259e-05,383461.0,0.05124,0.97936,0.80963,0.58685,0.68047,0.9771,1.89695,0.10040635,0.0,383461.0,0.01471,0.98225,0.58696,0.33333,0.4252,0.76525,1.88472,0.17119657,0.0,383461.0,0.01461,0.96499,0.40789,0.23846,0.30097,0.77919,
58,54.24142,2176.58799,0.60461,0.05939727,4.096e-05,383461.0,0.05271,0.98018,0.8159,0.60795,0.69674,0.9775,1.86925,0.09660132,0.0,383461.0,0.01449,0.98055,0.50877,0.35802,0.42029,0.78981,1.96043,0.1698251,0.0,383461.0,0.0152,0.96572,0.43373,0.27692,0.33803,0.77693,
59,52.90401,2123.37815,0.58983,0.05983662,3.934e-05,383461.0,0.05141,0.98009,0.8153,0.60552,0.69492,0.97827,1.89709,0.09769967,0.0,383461.0,0.01471,0.98104,0.5283,0.34568,0.41791,0.79699,1.89002,0.1757647,0.0,383461.0,0.01465,0.9662,0.44444,0.27692,0.34123,0.77275,
60,52.22697,2069.74547,0.57493,0.05904451,3.773e-05,383461.0,0.05076,0.98003,0.80683,0.61364,0.6971,0.97835,1.89519,0.10059363,0.0,383461.0,0.01469,0.98152,0.54902,0.34568,0.42424,0.78642,1.88967,0.1801383,0.0,383461.0,0.01465,0.96499,0.4186,0.27692,0.33333,0.78038,
61,52.17357,2016.1254,0.56003,0.05802276,3.613e-05,383461.0,0.0507,0.98146,0.82328,0.64286,0.72197,0.97948,1.90239,0.09970208,0.0,383461.0,0.01475,0.98079,0.51786,0.35802,0.42336,0.78506,1.88696,0.16849684,0.0,383461.0,0.01463,0.96475,0.41573,0.28462,0.3379,0.78986,
62,52.48493,1962.73412,0.5452,0.05684092,3.455e-05,383461.0,0.05101,0.98076,0.81427,0.62987,0.7103,0.98063,1.89863,0.10093229,0.0,383461.0,0.01472,0.97982,0.48387,0.37037,0.41958,0.79284,1.89436,0.17697097,0.0,383461.0,0.01468,0.96523,0.42529,0.28462,0.34101,0.77408,
63,52.24851,1909.23818,0.53034,0.05626083,3.299e-05,383461.0,0.05078,0.98109,0.83814,0.61364,0.70853,0.98118,1.90375,0.10448422,0.0,383461.0,0.01476,0.98006,0.49057,0.32099,0.38806,0.7869,1.94683,0.18259754,0.0,383461.0,0.01509,0.96669,0.4557,0.27692,0.3445,0.77686,
64,53.8511,1856.64355,0.51573,0.05697178,3.144e-05,383461.0,0.05233,0.98082,0.8207,0.62419,0.70908,0.98071,1.8536,0.09989314,0.0,383461.0,0.01437,0.97958,0.47458,0.34568,0.4,0.79514,1.87784,0.1770312,0.0,383461.0,0.01456,0.96426,0.40659,0.28462,0.33484,0.77971,
65,53.0869,1803.61716,0.501,0.05560913,2.992e-05,383461.0,0.05159,0.98152,0.82099,0.64773,0.72414,0.98198,1.8974,0.10640941,0.0,383461.0,0.01471,0.98031,0.5,0.28395,0.3622,0.77341,1.88597,0.18324029,0.0,383461.0,0.01462,0.96645,0.4375,0.21538,0.28866,0.7674,
66,52.1791,1750.14185,0.48615,0.05396092,2.841e-05,383461.0,0.05071,0.98161,0.8269,0.64367,0.72387,0.98271,1.89729,0.10330549,0.0,383461.0,0.01471,0.98006,0.4918,0.37037,0.42254,0.77824,1.88941,0.17438545,0.0,383461.0,0.01465,0.96693,0.46512,0.30769,0.37037,0.77758,
67,52.30015,1696.76163,0.47132,0.05181824,2.693e-05,383461.0,0.05083,0.98274,0.85095,0.65341,0.73921,0.98484,1.90343,0.10936536,0.0,383461.0,0.01476,0.98055,0.50943,0.33333,0.40299,0.78134,1.88836,0.19197769,0.0,383461.0,0.01464,0.96499,0.41667,0.26923,0.3271,0.76676,
68,52.12593,1643.33444,0.45648,0.05448047,2.548e-05,383461.0,0.05066,0.98204,0.82805,0.65666,0.73246,0.98255,1.89655,0.10142428,0.0,383461.0,0.0147,0.98006,0.49123,0.34568,0.4058,0.80413,1.88698,0.18744633,0.0,383461.0,0.01463,0.96596,0.4359,0.26154,0.32692,0.7687,
69,52.78538,1590.22704,0.44173,0.05281127,2.405e-05,383461.0,0.0513,0.98252,0.84254,0.65584,0.73756,0.98357,1.9013,0.104486,0.0,383461.0,0.01474,0.98031,0.5,0.34568,0.40876,0.7892,1.94739,0.18881393,0.0,383461.0,0.0151,0.96572,0.43678,0.29231,0.35023,0.77267,
70,54.78665,1537.94614,0.42721,0.05363881,2.265e-05,383461.0,0.05324,0.98268,0.84407,0.65909,0.7402,0.98277,1.84678,0.10385456,0.0,383461.0,0.01432,0.98079,0.51923,0.33333,0.40602,0.78927,1.90594,0.18773201,0.0,383461.0,0.01477,0.96669,0.45783,0.29231,0.35681,0.76685,
71,53.18424,1484.97248,0.41249,0.05101377,2.128e-05,383461.0,0.05169,0.98271,0.84281,0.66153,0.74125,0.98405,1.89675,0.10705438,0.0,383461.0,0.0147,0.98031,0.5,0.30864,0.38168,0.7838,1.89584,0.18746457,0.0,383461.0,0.0147,0.9662,0.44,0.25385,0.32195,0.76453,
72,52.31485,1431.67149,0.39769,0.05329776,1.995e-05,383461.0,0.05084,0.98243,0.83992,0.65584,0.73655,0.98416,1.9006,0.10647144,0.0,383461.0,0.01473,0.97982,0.48333,0.35802,0.41135,0.79641,1.89827,0.19456918,0.0,383461.0,0.01472,0.96572,0.43678,0.29231,0.35023,0.76431,
73,54.14221,1379.0392,0.38307,0.05031443,1.864e-05,383461.0,0.05262,0.98313,0.8402,0.67857,0.75079,0.98486,1.91618,0.11062339,0.0,383461.0,0.01485,0.98055,0.50877,0.35802,0.42029,0.78556,1.90101,0.19673814,0.0,383461.0,0.01474,0.96572,0.4321,0.26923,0.33175,0.76763,
74,52.24041,1325.73271,0.36826,0.05167176,1.737e-05,383461.0,0.05077,0.98274,0.84227,0.66315,0.74205,0.98508,1.90232,0.10711796,0.0,383461.0,0.01475,0.97958,0.47692,0.38272,0.42466,0.8023,1.88991,0.19450642,0.0,383461.0,0.01465,0.96402,0.40816,0.30769,0.35088,0.76335,
75,55.82615,1273.58661,0.35377,0.04963531,1.614e-05,383461.0,0.05425,0.98344,0.84592,0.68182,0.75506,0.9859,2.01854,0.1087911,0.0,383461.0,0.01565,0.97982,0.48387,0.37037,0.41958,0.79678,1.94898,0.19449997,0.0,383461.0,0.01511,0.96475,0.41176,0.26923,0.32558,0.77259,
76,62.0286,1223.19761,0.33978,0.04869775,1.494e-05,383461.0,0.06028,0.98307,0.83582,0.68182,0.75101,0.98605,1.90345,0.11167286,0.0,383461.0,0.01476,0.98104,0.53061,0.32099,0.4,0.78401,1.91405,0.19887025,0.0,383461.0,0.01484,0.96523,0.41975,0.26154,0.32227,0.77091,
77,54.26744,1170.32111,0.32509,0.05038747,1.378e-05,383461.0,0.05274,0.98258,0.83316,0.66883,0.74201,0.98649,1.90031,0.11093055,0.0,383461.0,0.01473,0.98104,0.52632,0.37037,0.43478,0.78634,1.95628,0.19569004,0.0,383461.0,0.01516,0.96523,0.42697,0.29231,0.34703,0.77673,
78,53.32625,1117.15921,0.31032,0.04922748,1.266e-05,383461.0,0.05182,0.9841,0.85628,0.69156,0.76515,0.98515,1.89898,0.11437745,0.0,383461.0,0.01472,0.97885,0.45312,0.35802,0.4,0.78067,1.89598,0.20097212,0.0,383461.0,0.0147,0.96183,0.36082,0.26923,0.30837,0.76377,
79,53.6545,1064.07526,0.29558,0.0500038,1.158e-05,383461.0,0.05214,0.98289,0.83417,0.67776,0.74787,0.98623,1.89737,0.11473389,0.0,383461.0,0.01471,0.97982,0.48333,0.35802,0.41135,0.78064,1.89649,0.19868379,0.0,383461.0,0.0147,0.96596,0.44048,0.28462,0.34579,0.7712,
80,55.15644,1011.32954,0.28092,0.04824482,1.054e-05,383461.0,0.0536,0.98395,0.85341,0.68994,0.76302,0.98694,1.9203,0.11445441,0.0,383461.0,0.01489,0.98031,0.5,0.39506,0.44138,0.78156,1.88743,0.20102316,0.0,383461.0,0.01463,0.96475,0.41176,0.26923,0.32558,0.76504,
81,53.8036,958.22804,0.26617,0.04660527,9.55e-06,383461.0,0.05229,0.98456,0.85283,0.71023,0.77502,0.98756,1.93049,0.11440868,0.0,383461.0,0.01497,0.98152,0.55102,0.33333,0.41538,0.77398,1.95628,0.19725605,0.0,383461.0,0.01516,0.96766,0.47945,0.26923,0.34483,0.77269,
