epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
10,74.4284,12504.37635,3.47344,0.11531503,9.932e-05,383461.0,0.07233,0.96711,0.65306,0.25974,0.37166,0.8357,3.22536,0.07681535,0.0,383461.0,0.025,0.98225,0.58333,0.34568,0.43411,0.80655,3.21923,0.11652279,0.0,383461.0,0.02496,0.96718,0.47253,0.33077,0.38914,0.76254,
11,74.26439,11878.16012,3.29949,0.11309606,9.902e-05,383461.0,0.07217,0.96711,0.65,0.2638,0.37529,0.84553,3.2085,0.07343674,0.0,383461.0,0.02487,0.98322,0.7,0.25926,0.37838,0.80478,3.206,0.11593435,0.0,383461.0,0.02485,0.97034,0.56061,0.28462,0.37755,0.73715,
12,74.22988,11336.6286,3.14906,0.11121717,9.867e-05,383461.0,0.07214,0.96888,0.69118,0.30519,0.42342,0.84224,3.209,0.07968601,0.0,383461.0,0.02488,0.98079,0.52632,0.24691,0.33613,0.77591,3.20136,0.11328329,0.0,383461.0,0.02482,0.96839,0.5,0.35385,0.41441,0.75699,
13,74.20812,10861.72078,3.01714,0.10811256,9.826e-05,383461.0,0.07212,0.96921,0.70018,0.31088,0.43058,0.85968,3.21248,0.07274097,0.0,383461.0,0.0249,0.98298,0.66667,0.2716,0.38596,0.82054,3.2036,0.1149709,0.0,383461.0,0.02483,0.9718,0.65909,0.22308,0.33333,0.75215,
14,74.21846,10440.2982,2.90008,0.10843307,9.78e-05,383461.0,0.07213,0.96839,0.67712,0.29789,0.41375,0.86341,3.20941,0.07459741,0.0,383461.0,0.02488,0.98347,0.72414,0.25926,0.38182,0.79366,3.20162,0.11416156,0.0,383461.0,0.02482,0.9718,0.625,0.26923,0.37634,0.75563,
15,74.43384,10063.4069,2.79539,0.10722634,9.729e-05,383461.0,0.07234,0.96915,0.69479,0.31412,0.43264,0.86807,3.22706,0.07107981,0.0,383461.0,0.02502,0.98201,0.66667,0.17284,0.27451,0.81452,3.21287,0.12441727,0.0,383461.0,0.02491,0.96888,0.57143,0.06154,0.11111,0.74442,
16,74.42349,9722.04827,2.70057,0.10481968,9.673e-05,383461.0,0.07233,0.9697,0.70796,0.32468,0.44519,0.87283,3.22488,0.07331224,0.0,383461.0,0.025,0.98177,0.56,0.34568,0.42748,0.82004,3.21614,0.11757064,0.0,383461.0,0.02493,0.96815,0.49425,0.33077,0.39631,0.77363,
17,74.25986,9409.60368,2.61378,0.10350255,9.611e-05,383461.0,0.07217,0.96994,0.70769,0.33604,0.4557,0.87947,3.21382,0.07566847,0.0,383461.0,0.02491,0.98079,0.51786,0.35802,0.42336,0.82379,3.20317,0.12519704,0.0,383461.0,0.02483,0.96693,0.46809,0.33846,0.39286,0.75756,
18,74.24248,9122.15707,2.53393,0.10123638,9.545e-05,383461.0,0.07215,0.97061,0.71545,0.35714,0.47645,0.88425,3.2089,0.07206713,0.0,383461.0,0.02488,0.98274,0.70833,0.20988,0.32381,0.81305,3.20453,0.1240511,0.0,383461.0,0.02484,0.96864,0.52632,0.07692,0.13423,0.76365,
19,74.20462,8855.87944,2.45997,0.09930294,9.474e-05,383461.0,0.07211,0.97128,0.72457,0.37581,0.49492,0.89233,3.21076,0.07783726,0.0,383461.0,0.02489,0.98031,0.5,0.2963,0.37209,0.81709,3.20231,0.12196367,0.0,383461.0,0.02482,0.96839,0.5,0.20769,0.29348,0.75867,
20,74.22435,8607.96868,2.3911,0.09841423,9.397e-05,383461.0,0.07213,0.9714,0.72012,0.38636,0.50291,0.89334,3.20926,0.07847693,0.0,383461.0,0.02488,0.98031,0.5,0.2963,0.37209,0.79607,3.20173,0.11796728,0.0,383461.0,0.02482,0.97058,0.57377,0.26923,0.36649,0.75489,
21,74.64668,8377.34494,2.32704,0.09794859,9.316e-05,383461.0,0.07254,0.97204,0.75574,0.37419,0.50054,0.89473,3.2136,0.07587001,0.0,383461.0,0.02491,0.98249,0.62857,0.2716,0.37931,0.79975,3.21253,0.12107724,0.0,383461.0,0.0249,0.96888,0.52,0.2,0.28889,0.77517,
22,74.45056,8159.62785,2.26656,0.09619575,9.23e-05,383461.0,0.07235,0.97182,0.74959,0.37175,0.49702,0.90443,3.22753,0.07228796,0.0,383461.0,0.02502,0.98322,0.66667,0.2963,0.41026,0.81697,3.21146,0.12172598,0.0,383461.0,0.0249,0.96888,0.51282,0.30769,0.38462,0.77691,
23,74.24644,7953.20326,2.20922,0.0943749,9.14e-05,383461.0,0.07215,0.97228,0.7346,0.40666,0.52351,0.9076,3.21183,0.06958818,0.0,383461.0,0.0249,0.98177,0.5625,0.33333,0.4186,0.82718,3.2009,0.12084338,0.0,383461.0,0.02481,0.97009,0.55932,0.25385,0.34921,0.77439,
24,74.23055,7757.30528,2.15481,0.09315773,9.045e-05,383461.0,0.07214,0.97286,0.75412,0.40828,0.52975,0.9095,3.21202,0.07517742,0.0,383461.0,0.0249,0.98031,0.5,0.34568,0.40876,0.81681,3.20165,0.12145242,0.0,383461.0,0.02482,0.96742,0.47959,0.36154,0.41228,0.79131,
25,74.24318,7570.80227,2.103,0.09269162,8.946e-05,383461.0,0.07215,0.9721,0.72754,0.40747,0.52237,0.91394,3.21382,0.07490762,0.0,383461.0,0.02491,0.98201,0.58974,0.28395,0.38333,0.80367,3.2022,0.12664792,0.0,383461.0,0.02482,0.96888,0.52,0.2,0.28889,0.76281,
26,74.24032,7392.60706,2.0535,0.09042507,8.842e-05,383461.0,0.07215,0.97347,0.75461,0.43182,0.5493,0.91739,3.21008,0.0733515,0.0,383461.0,0.02488,0.98225,0.58696,0.33333,0.4252,0.81612,3.20096,0.12852443,0.0,383461.0,0.02481,0.96912,0.52542,0.23846,0.32804,0.76141,
27,74.21844,7221.78093,2.00605,0.08932443,8.734e-05,383461.0,0.07213,0.97359,0.76266,0.42776,0.5481,0.92256,3.21263,0.07848615,0.0,383461.0,0.0249,0.98225,0.58,0.35802,0.44275,0.76438,3.20146,0.12706919,0.0,383461.0,0.02482,0.96718,0.46914,0.29231,0.36019,0.77334,
28,74.22366,7057.63019,1.96045,0.08887619,8.622e-05,383461.0,0.07213,0.97347,0.74691,0.44075,0.55436,0.9254,3.21033,0.07475014,0.0,383461.0,0.02489,0.98249,0.59184,0.35802,0.44615,0.83182,3.20224,0.13362055,0.0,383461.0,0.02482,0.96718,0.46835,0.28462,0.35407,0.74669,True
29,74.24707,6899.52921,1.91654,0.08766436,8.506e-05,383461.0,0.07215,0.97356,0.76462,0.42451,0.54593,0.92899,3.21112,0.07524569,0.0,383461.0,0.02489,0.98347,0.65854,0.33333,0.44262,0.80059,3.2023,0.1319511,0.0,383461.0,0.02482,0.96985,0.54412,0.28462,0.37374,0.76554,
30,74.24928,6746.84309,1.87412,0.08732692,8.386e-05,383461.0,0.07216,0.97356,0.7571,0.43263,0.55062,0.93136,3.21346,0.07669874,0.0,383461.0,0.02491,0.98152,0.54717,0.35802,0.43284,0.8266,3.20546,0.13700313,0.0,383461.0,0.02485,0.96669,0.4557,0.27692,0.3445,0.76256,
31,74.25669,6599.075,1.83308,0.08555107,8.263e-05,383461.0,0.07216,0.97322,0.74545,0.43263,0.54751,0.93683,3.21492,0.08234352,0.0,383461.0,0.02492,0.98201,0.62069,0.22222,0.32727,0.79269,3.20306,0.13750161,0.0,383461.0,0.02483,0.96791,0.47222,0.13077,0.20482,0.75106,
32,120.47891,6549.60728,1.81934,0.08330189,8.136e-05,383461.0,0.11708,0.97505,0.78112,0.46347,0.58176,0.93797,3.20969,0.08059533,0.0,383461.0,0.02488,0.98249,0.6,0.33333,0.42857,0.79554,3.19941,0.13253018,0.0,383461.0,0.0248,0.96718,0.46914,0.29231,0.36019,0.77011,
33,127.38561,6509.36955,1.80816,0.08224614,8.005e-05,383461.0,0.1238,0.97365,0.74236,0.45373,0.56322,0.94348,3.21942,0.07992251,0.0,383461.0,0.02496,0.98104,0.53061,0.32099,0.4,0.80076,3.21265,0.13450287,0.0,383461.0,0.0249,0.97058,0.56522,0.3,0.39196,0.76357,
34,127.28438,6463.96394,1.79555,0.08203819,7.872e-05,383461.0,0.1237,0.97489,0.77657,0.46266,0.57986,0.94134,3.22131,0.07681408,0.0,383461.0,0.02497,0.98298,0.60784,0.38272,0.4697,0.8294,3.21079,0.13779196,0.0,383461.0,0.02489,0.96693,0.45833,0.25385,0.32673,0.76222,
35,127.46188,6414.32506,1.78176,0.080458,7.735e-05,383461.0,0.12387,0.97505,0.76933,0.47646,0.58847,0.94619,3.22742,0.08250063,0.0,383461.0,0.02502,0.97958,0.47273,0.32099,0.38235,0.81151,3.22048,0.13624636,0.0,383461.0,0.02496,0.96912,0.52174,0.27692,0.36181,0.75735,
36,115.72627,6340.49728,1.76125,0.08035811,7.595e-05,383461.0,0.11246,0.97483,0.76649,0.47159,0.58392,0.94798,3.21726,0.07872223,0.0,383461.0,0.02494,0.98079,0.52174,0.2963,0.37795,0.81514,3.20474,0.14193361,0.0,383461.0,0.02484,0.96815,0.49091,0.20769,0.29189,0.77441,
37,74.19474,6196.70235,1.72131,0.07699413,7.452e-05,383461.0,0.0721,0.97559,0.77049,0.49594,0.60346,0.95062,3.20992,0.0801355,0.0,383461.0,0.02488,0.98152,0.55102,0.33333,0.41538,0.8226,3.20472,0.1450477,0.0,383461.0,0.02484,0.96839,0.5,0.25385,0.33673,0.7629,
38,74.2047,6056.49224,1.68236,0.07677771,7.307e-05,383461.0,0.07211,0.97593,0.79178,0.48458,0.60121,0.95419,3.2076,0.09140278,0.0,383461.0,0.02487,0.97666,0.39437,0.34568,0.36842,0.78768,3.20288,0.15044124,0.0,383461.0,0.02483,0.96134,0.36449,0.3,0.32911,0.77517,
39,74.20372,5919.58092,1.64433,0.07698375,7.159e-05,383461.0,0.07211,0.97675,0.79821,0.50731,0.62035,0.95247,3.20954,0.08706811,0.0,383461.0,0.02488,0.98104,0.54286,0.23457,0.32759,0.783,3.20038,0.15238417,0.0,383461.0,0.02481,0.96985,0.58333,0.16154,0.25301,0.76575,
40,90.89862,5809.75288,1.61382,0.07395927,7.008e-05,383461.0,0.08834,0.97599,0.78261,0.49675,0.60775,0.9596,3.23279,0.0916153,0.0,383461.0,0.02506,0.97885,0.43478,0.24691,0.31496,0.79467,3.22417,0.16909432,0.0,383461.0,0.02499,0.96353,0.30769,0.12308,0.17582,0.73629,
41,177.08178,5819.84109,1.61662,0.07400126,6.856e-05,383461.0,0.17209,0.97553,0.76391,0.50162,0.60559,0.95879,9.5792,0.08867909,0.0,383461.0,0.07426,0.98006,0.49123,0.34568,0.4058,0.80432,9.57246,0.15030355,0.0,383461.0,0.07421,0.96693,0.45714,0.24615,0.32,0.77385,
42,172.72446,5815.44773,1.6154,0.0726228,6.701e-05,383461.0,0.16786,0.97702,0.7931,0.52273,0.63014,0.96033,9.59723,0.08294729,0.0,383461.0,0.0744,0.98079,0.52174,0.2963,0.37795,0.82221,9.58101,0.15282183,0.0,383461.0,0.07427,0.9662,0.42373,0.19231,0.26455,0.76239,
43,174.42928,5805.57272,1.61266,0.07107813,6.545e-05,383461.0,0.16951,0.97638,0.78121,0.51299,0.6193,0.96593,9.56277,0.08507748,0.0,383461.0,0.07413,0.97885,0.45714,0.39506,0.42384,0.81568,9.54023,0.15336269,0.0,383461.0,0.07396,0.96766,0.48276,0.32308,0.3871,0.76496,
44,144.91476,5752.31089,1.59786,0.07060998,6.387e-05,383461.0,0.14083,0.97778,0.80586,0.53571,0.64359,0.96302,3.22653,0.08799057,0.0,383461.0,0.02501,0.97642,0.38571,0.33333,0.35762,0.8318,3.22653,0.15433747,0.0,383461.0,0.02501,0.96159,0.35714,0.26923,0.30702,0.78767,
45,125.94433,5672.79451,1.57578,0.07017208,6.227e-05,383461.0,0.12239,0.97818,0.81114,0.54383,0.65112,0.9652,9.66335,0.08750879,0.0,383461.0,0.07491,0.98055,0.51064,0.2963,0.375,0.79872,9.62571,0.1549313,0.0,383461.0,0.07462,0.96815,0.49153,0.22308,0.30688,0.77779,
46,110.50501,5573.89217,1.5483,0.07027913,6.066e-05,383461.0,0.10739,0.97781,0.81064,0.53166,0.64216,0.96585,9.6773,0.08456674,0.0,383461.0,0.07502,0.98079,0.51667,0.38272,0.43972,0.8089,9.63796,0.154565,0.0,383461.0,0.07471,0.96791,0.48684,0.28462,0.35922,0.77115,
47,87.65498,5449.75221,1.51382,0.06680653,5.904e-05,383461.0,0.08518,0.97775,0.79551,0.54627,0.64774,0.97016,3.2126,0.09224457,0.0,383461.0,0.0249,0.97958,0.47541,0.35802,0.40845,0.79986,3.21009,0.16212197,0.0,383461.0,0.02488,0.96645,0.4375,0.21538,0.28866,0.75955,
48,127.52811,5368.60202,1.49128,0.06711877,5.741e-05,383461.0,0.12393,0.97854,0.80869,0.55925,0.66123,0.96999,3.21342,0.08464012,0.0,383461.0,0.02491,0.97958,0.47458,0.34568,0.4,0.83138,3.20684,0.16374826,0.0,383461.0,0.02486,0.96791,0.48387,0.23077,0.3125,0.76194,
49,169.37107,5327.43967,1.47984,0.0665305,5.577e-05,383461.0,0.1646,0.97906,0.80958,0.5763,0.6733,0.9687,9.58854,0.09097447,0.0,383461.0,0.07433,0.98249,0.60976,0.30864,0.40984,0.81437,9.59076,0.16793641,0.0,383461.0,0.07435,0.96839,0.5,0.2,0.28571,0.77022,
50,220.94202,5330.7981,1.48078,0.06525234,5.413e-05,383461.0,0.21472,0.97857,0.80891,0.56006,0.66187,0.97225,9.593,0.09520649,0.0,383461.0,0.07436,0.98079,0.52381,0.2716,0.35772,0.79489,9.58434,0.18206906,0.0,383461.0,0.0743,0.96669,0.40541,0.11538,0.17964,0.74086,
51,216.95505,5321.8493,1.47829,0.06626674,5.248e-05,383461.0,0.21084,0.9786,0.80626,0.56412,0.6638,0.97069,9.58389,0.10017268,0.0,383461.0,0.07429,0.97933,0.47059,0.39506,0.42953,0.79751,9.58838,0.17700015,0.0,383461.0,0.07433,0.96961,0.53968,0.26154,0.35233,0.75465,
52,217.96881,5305.9502,1.47388,0.06325565,5.083e-05,383461.0,0.21183,0.98,0.82466,0.59172,0.68904,0.9713,9.58576,0.10095187,0.0,383461.0,0.07431,0.97763,0.42029,0.35802,0.38667,0.79811,9.58426,0.17334656,0.0,383461.0,0.0743,0.96693,0.46429,0.3,0.36449,0.76302,
53,168.42077,5240.35946,1.45566,0.06333815,4.917e-05,383461.0,0.16367,0.97936,0.82189,0.57305,0.67527,0.9746,9.59525,0.09990661,0.0,383461.0,0.07438,0.98079,0.51786,0.35802,0.42336,0.79625,9.57124,0.17025221,0.0,383461.0,0.0742,0.96718,0.46753,0.27692,0.34783,0.76793,
54,177.39112,5178.36881,1.43844,0.06297579,4.752e-05,383461.0,0.17239,0.97936,0.80485,0.59253,0.68256,0.97326,9.59914,0.10160097,0.0,383461.0,0.07441,0.97788,0.42647,0.35802,0.38926,0.78865,9.60374,0.17456501,0.0,383461.0,0.07445,0.96645,0.4375,0.21538,0.28866,0.75679,
55,204.97251,5133.92782,1.42609,0.06462855,4.587e-05,383461.0,0.1992,0.97891,0.80499,0.5763,0.67171,0.97428,9.59172,0.09142583,0.0,383461.0,0.07435,0.97933,0.46875,0.37037,0.41379,0.8233,9.58372,0.17167499,0.0,383461.0,0.07429,0.96742,0.47143,0.25385,0.33,0.76498,
56,216.45461,5092.51607,1.41459,0.06120529,4.423e-05,383461.0,0.21035,0.97936,0.80022,0.59821,0.68463,0.97636,9.59939,0.09733928,0.0,383461.0,0.07441,0.97958,0.47692,0.38272,0.42466,0.79627,9.58981,0.18653202,0.0,383461.0,0.07434,0.96815,0.49091,0.20769,0.29189,0.75081,
57,220.21707,5047.7929,1.40216,0.06009276,4.259e-05,383461.0,0.21401,0.97994,0.8228,0.59172,0.68839,0.97687,3.61148,0.11405743,0.0,383461.0,0.028,0.97253,0.31818,0.34568,0.33136,0.77368,3.5954,0.19164825,0.0,383461.0,0.02787,0.95964,0.3125,0.23077,0.26549,0.75092,
58,145.36182,4945.10274,1.37364,0.06013697,4.096e-05,383461.0,0.14127,0.98097,0.84199,0.60552,0.70444,0.97675,3.22796,0.10586346,0.0,383461.0,0.02502,0.97836,0.44118,0.37037,0.40268,0.77955,3.22461,0.18257924,0.0,383461.0,0.025,0.96669,0.44615,0.22308,0.29744,0.75955,
59,198.2557,4876.25276,1.35451,0.0555467,3.934e-05,383461.0,0.19267,0.98173,0.83528,0.63799,0.72342,0.98077,9.66857,0.10930839,0.0,383461.0,0.07495,0.97423,0.33333,0.30864,0.32051,0.79823,9.7778,0.18487368,0.0,383461.0,0.0758,0.96231,0.35294,0.23077,0.27907,0.76867,
60,163.28889,4780.80415,1.328,0.05681135,3.773e-05,383461.0,0.15869,0.98055,0.82035,0.61526,0.70315,0.98062,3.23151,0.11105165,0.0,383461.0,0.02505,0.97715,0.38983,0.28395,0.32857,0.79153,3.22371,0.19270021,0.0,383461.0,0.02499,0.96766,0.46939,0.17692,0.25698,0.76591,
61,127.26631,4661.08879,1.29475,0.05750542,3.613e-05,383461.0,0.12368,0.98106,0.82291,0.62987,0.71356,0.97928,3.21941,0.10254388,0.0,383461.0,0.02496,0.97812,0.43077,0.34568,0.38356,0.80785,3.21113,0.18524618,0.0,383461.0,0.02489,0.96791,0.48438,0.23846,0.31959,0.76373,
62,127.10746,4541.04042,1.2614,0.0563555,3.455e-05,383461.0,0.12353,0.98116,0.82974,0.625,0.71296,0.98092,3.21526,0.10588337,0.0,383461.0,0.02492,0.97812,0.42623,0.32099,0.3662,0.79117,3.20875,0.1825028,0.0,383461.0,0.02487,0.96888,0.51667,0.23846,0.32632,0.75936,
63,127.23479,4420.84308,1.22801,0.05763773,3.299e-05,383461.0,0.12365,0.98079,0.82051,0.62338,0.70849,0.98078,3.22173,0.11196452,0.0,383461.0,0.02497,0.97715,0.41558,0.39506,0.40506,0.78345,3.21374,0.18310999,0.0,383461.0,0.02491,0.96596,0.4359,0.26154,0.32692,0.77681,
64,127.2493,4300.43701,1.19457,0.05613835,3.144e-05,383461.0,0.12366,0.98106,0.82019,0.63312,0.71461,0.98164,3.22175,0.11068353,0.0,383461.0,0.02497,0.98031,0.5,0.35802,0.41727,0.78326,3.21444,0.194111,0.0,383461.0,0.02492,0.97034,0.56452,0.26923,0.36458,0.76487,
65,127.13295,4179.76364,1.16105,0.05689603,2.992e-05,383461.0,0.12355,0.98097,0.82511,0.62419,0.71072,0.98121,3.21824,0.10650623,0.0,383461.0,0.02495,0.98104,0.52727,0.35802,0.42647,0.78669,3.21078,0.1881526,0.0,383461.0,0.02489,0.96888,0.52083,0.19231,0.2809,0.77307,
66,127.18367,4058.92243,1.12748,0.05475536,2.841e-05,383461.0,0.1236,0.98119,0.83064,0.625,0.71329,0.98211,3.21594,0.10832967,0.0,383461.0,0.02493,0.97836,0.4375,0.34568,0.38621,0.79229,3.21233,0.19617824,0.0,383461.0,0.0249,0.96961,0.54717,0.22308,0.31694,0.76168,
67,127.08888,3937.85006,1.09385,0.05369725,2.693e-05,383461.0,0.12351,0.98228,0.84485,0.64529,0.73171,0.98278,3.21712,0.10441226,0.0,383461.0,0.02494,0.98006,0.4918,0.37037,0.42254,0.80142,3.2109,0.18644117,0.0,383461.0,0.02489,0.97058,0.57627,0.26154,0.35979,0.76932,
68,127.22235,3816.66327,1.06018,0.0538366,2.548e-05,383461.0,0.12364,0.98204,0.83007,0.65422,0.73173,0.9833,3.21787,0.10626137,0.0,383461.0,0.02494,0.98006,0.49206,0.38272,0.43056,0.79699,3.20998,0.19144222,0.0,383461.0,0.02488,0.96961,0.54717,0.22308,0.31694,0.76468,
69,127.25273,3695.31706,1.02648,0.05418055,2.405e-05,383461.0,0.12367,0.9821,0.83665,0.64854,0.73068,0.98269,3.21551,0.10882406,0.0,383461.0,0.02493,0.97715,0.41096,0.37037,0.38961,0.79466,3.21342,0.18912467,0.0,383461.0,0.02491,0.9645,0.39744,0.23846,0.29808,0.762,
70,129.28565,3574.63481,0.99295,0.05200967,2.265e-05,383461.0,0.12564,0.98231,0.83505,0.65747,0.73569,0.98559,9.59748,0.11150843,0.0,383461.0,0.0744,0.97982,0.48387,0.37037,0.41958,0.79332,9.5849,0.19541315,0.0,383461.0,0.0743,0.96766,0.47887,0.26154,0.33831,0.76429,
71,192.32511,3478.22892,0.96617,0.05264001,2.128e-05,383461.0,0.1869,0.9821,0.8311,0.65503,0.73264,0.98335,9.61734,0.1154688,0.0,383461.0,0.07455,0.97496,0.36585,0.37037,0.3681,0.7873,9.59969,0.19317332,0.0,383461.0,0.07442,0.96402,0.39535,0.26154,0.31481,0.77303,
72,220.61744,3389.65939,0.94157,0.05114376,1.995e-05,383461.0,0.2144,0.9828,0.83036,0.67938,0.74732,0.98408,3.25971,0.10938483,0.0,383461.0,0.02527,0.97909,0.46154,0.37037,0.41096,0.79701,3.24725,0.19643991,0.0,383461.0,0.02517,0.96937,0.53125,0.26154,0.35052,0.7654,
73,127.18978,3264.69507,0.90686,0.04968763,1.864e-05,383461.0,0.12361,0.98274,0.84086,0.66477,0.74252,0.98621,3.21333,0.12209349,0.0,383461.0,0.02491,0.97617,0.4,0.41975,0.40964,0.79776,3.20657,0.20149542,0.0,383461.0,0.02486,0.96548,0.42857,0.27692,0.33645,0.77117,
74,171.47906,3154.4345,0.87623,0.04832932,1.737e-05,383461.0,0.16665,0.9831,0.8449,0.67208,0.74864,0.98715,9.59767,0.11467112,0.0,383461.0,0.0744,0.9769,0.4125,0.40741,0.40994,0.80074,9.58511,0.20040073,0.0,383461.0,0.0743,0.96645,0.44737,0.26154,0.3301,0.76624,
75,164.82627,3040.46203,0.84457,0.04847166,1.614e-05,383461.0,0.16018,0.98365,0.85264,0.68101,0.75722,0.98755,3.21563,0.12710651,0.0,383461.0,0.02493,0.97617,0.39506,0.39506,0.39506,0.7874,3.20668,0.20773871,0.0,383461.0,0.02486,0.9662,0.44304,0.26923,0.33493,0.76902,
76,127.17851,2913.92325,0.80942,0.04877996,1.494e-05,383461.0,0.12359,0.98453,0.86405,0.69643,0.77124,0.98711,3.2167,0.11687818,0.0,383461.0,0.02494,0.97788,0.42647,0.35802,0.38926,0.79657,3.20571,0.20745866,0.0,383461.0,0.02485,0.96572,0.42667,0.24615,0.3122,0.76368,
77,143.70375,2792.02903,0.77556,0.04780398,1.378e-05,383461.0,0.13965,0.98429,0.85015,0.70455,0.77053,0.98671,9.61493,0.1132145,0.0,383461.0,0.07453,0.97885,0.45588,0.38272,0.41611,0.80072,9.58592,0.19897194,0.0,383461.0,0.07431,0.97009,0.55738,0.26154,0.35602,0.77127,
78,168.56465,2676.19127,0.74339,0.04825973,1.266e-05,383461.0,0.16381,0.98392,0.85541,0.68669,0.76182,0.98669,9.65603,0.11742498,0.0,383461.0,0.07485,0.97788,0.43243,0.39506,0.4129,0.80367,9.62674,0.20195921,0.0,383461.0,0.07463,0.96718,0.46575,0.26154,0.33498,0.7744,
79,194.98357,2565.64006,0.71268,0.04918305,1.158e-05,383461.0,0.18949,0.98371,0.8432,0.69399,0.76135,0.98743,9.62843,0.11712525,0.0,383461.0,0.07464,0.97617,0.39506,0.39506,0.39506,0.79702,9.61253,0.20443923,0.0,383461.0,0.07452,0.96718,0.46667,0.26923,0.34146,0.76343,
80,212.54348,2457.1231,0.68253,0.0477473,1.054e-05,383461.0,0.20655,0.98389,0.84144,0.70211,0.76549,0.98721,9.61497,0.12069092,0.0,383461.0,0.07453,0.97836,0.4375,0.34568,0.38621,0.78603,9.603,0.21138768,0.0,383461.0,0.07444,0.96864,0.50769,0.25385,0.33846,0.76177,
