epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
10,36.03814,3253.17868,0.90366,0.11724458,9.932e-05,383461.0,0.03502,0.96629,0.62733,0.24594,0.35335,0.82915,1.75203,0.07911993,0.0,383461.0,0.01358,0.98152,0.56757,0.25926,0.35593,0.76492,1.7738,0.12224639,0.0,383461.0,0.01375,0.96888,0.51923,0.20769,0.2967,0.7358,
11,36.2056,3214.0817,0.8928,0.1147147,9.902e-05,383461.0,0.03519,0.96784,0.6686,0.28003,0.39474,0.83825,1.76718,0.0782915,0.0,383461.0,0.0137,0.98177,0.56818,0.30864,0.4,0.77577,1.75336,0.11868769,0.0,383461.0,0.01359,0.96864,0.50667,0.29231,0.37073,0.75361,
12,36.11839,3174.84588,0.8819,0.11119397,9.867e-05,383461.0,0.0351,0.96821,0.67222,0.29464,0.40971,0.84918,1.79099,0.07504459,0.0,383461.0,0.01388,0.98225,0.65385,0.20988,0.31776,0.76706,1.77737,0.11955075,0.0,383461.0,0.01378,0.96961,0.55319,0.2,0.29379,0.75063,
13,36.2329,3136.7588,0.87132,0.11042242,9.826e-05,383461.0,0.03521,0.96796,0.65836,0.30032,0.41249,0.85266,1.75667,0.08168751,0.0,383461.0,0.01362,0.98055,0.51111,0.28395,0.36508,0.76799,1.74179,0.12282664,0.0,383461.0,0.0135,0.96791,0.4878,0.30769,0.37736,0.7571,
14,36.22218,3098.85824,0.86079,0.10850545,9.78e-05,383461.0,0.0352,0.96875,0.68478,0.30682,0.42377,0.8599,1.79986,0.07875307,0.0,383461.0,0.01395,0.98006,0.48571,0.20988,0.2931,0.76071,1.7462,0.12070054,0.0,383461.0,0.01354,0.96864,0.51064,0.18462,0.27119,0.76112,
15,36.08774,3060.46167,0.85013,0.10710768,9.729e-05,383461.0,0.03507,0.969,0.67785,0.32792,0.44201,0.86692,1.78435,0.07669985,0.0,383461.0,0.01383,0.98177,0.63636,0.17284,0.27184,0.76958,1.75529,0.12264031,0.0,383461.0,0.01361,0.97058,0.6,0.20769,0.30857,0.74638,
16,36.24811,3023.1197,0.83976,0.10639958,9.673e-05,383461.0,0.03523,0.96909,0.6748,0.33685,0.44938,0.867,1.78739,0.07622299,0.0,383461.0,0.01386,0.98201,0.60606,0.24691,0.35088,0.75972,1.7335,0.1202127,0.0,383461.0,0.01344,0.96961,0.56757,0.16154,0.2515,0.74235,
17,36.11472,2985.29157,0.82925,0.10417759,9.611e-05,383461.0,0.0351,0.97009,0.70667,0.34416,0.46288,0.87544,1.76455,0.08247241,0.0,383461.0,0.01368,0.97982,0.475,0.23457,0.31405,0.76942,1.779,0.12155426,0.0,383461.0,0.01379,0.96791,0.4881,0.31538,0.38318,0.76377,
18,36.14454,2947.77095,0.81883,0.103235,9.545e-05,383461.0,0.03513,0.96954,0.68791,0.34172,0.45662,0.88088,1.75167,0.07902334,0.0,383461.0,0.01358,0.98128,0.55263,0.25926,0.35294,0.76612,1.73179,0.12671887,0.0,383461.0,0.01342,0.96937,0.53704,0.22308,0.31522,0.74528,
19,36.42662,2911.51628,0.80875,0.10039606,9.474e-05,383461.0,0.0354,0.97027,0.70617,0.35308,0.47078,0.88982,1.75362,0.07285632,0.0,383461.0,0.01359,0.98371,0.70588,0.2963,0.41739,0.76568,1.77385,0.11655197,0.0,383461.0,0.01375,0.97009,0.5493,0.3,0.38806,0.77154,
20,36.16614,2874.26533,0.79841,0.10058638,9.397e-05,383461.0,0.03515,0.97091,0.71791,0.36769,0.48631,0.88695,1.76577,0.07558113,0.0,383461.0,0.01369,0.98395,0.74194,0.28395,0.41071,0.78556,1.75911,0.12528543,0.0,383461.0,0.01364,0.96839,0.5,0.16923,0.25287,0.76652,
21,36.12336,2836.96131,0.78804,0.09742524,9.316e-05,383461.0,0.03511,0.97189,0.73364,0.39123,0.51032,0.89696,1.77516,0.07717899,0.0,383461.0,0.01376,0.98201,0.6,0.25926,0.36207,0.7686,1.76251,0.12215232,0.0,383461.0,0.01366,0.96766,0.47761,0.24615,0.32487,0.76854,
22,36.26843,2800.24562,0.77785,0.09723474,9.23e-05,383461.0,0.03525,0.97167,0.73438,0.38149,0.50214,0.89491,1.75939,0.07312029,0.0,383461.0,0.01364,0.98347,0.72414,0.25926,0.38182,0.78834,1.749,0.12904947,0.0,383461.0,0.01356,0.96912,0.52632,0.23077,0.32086,0.75751,
23,36.45709,2764.16462,0.76782,0.0964012,9.14e-05,383461.0,0.03543,0.9714,0.7277,0.37744,0.49706,0.90233,1.82766,0.07524653,0.0,383461.0,0.01417,0.98249,0.68,0.20988,0.32075,0.77802,1.78455,0.12597806,0.0,383461.0,0.01383,0.96742,0.42308,0.08462,0.14103,0.756,
24,36.28213,2727.52866,0.75765,0.09561005,9.045e-05,383461.0,0.03526,0.97179,0.72687,0.39529,0.51209,0.90219,1.74599,0.07705136,0.0,383461.0,0.01353,0.98274,0.66667,0.24691,0.36036,0.78283,1.7624,0.12593475,0.0,383461.0,0.01366,0.96961,0.5641,0.16923,0.26036,0.73556,
25,36.20219,2690.69239,0.74741,0.09317985,8.946e-05,383461.0,0.03518,0.9717,0.7223,0.39692,0.51231,0.91517,1.76449,0.0736749,0.0,383461.0,0.01368,0.98298,0.63415,0.32099,0.42623,0.79386,1.74873,0.1241925,0.0,383461.0,0.01356,0.97131,0.6,0.27692,0.37895,0.76049,
26,36.09045,2653.60099,0.73711,0.09284144,8.842e-05,383461.0,0.03507,0.97228,0.73599,0.40503,0.52251,0.91031,1.75606,0.07816874,0.0,383461.0,0.01361,0.98322,0.66667,0.2963,0.41026,0.7739,1.79786,0.12946831,0.0,383461.0,0.01394,0.96985,0.55172,0.24615,0.34043,0.75167,
27,36.16205,2616.7652,0.72688,0.09228363,8.734e-05,383461.0,0.03514,0.97286,0.7384,0.42614,0.5404,0.91294,1.77332,0.07598805,0.0,383461.0,0.01375,0.98225,0.6,0.2963,0.39669,0.79971,1.75174,0.12459409,0.0,383461.0,0.01358,0.96791,0.47727,0.16154,0.24138,0.75513,
28,36.2415,2580.17039,0.71671,0.08977921,8.622e-05,383461.0,0.03522,0.97316,0.75549,0.41883,0.5389,0.91932,1.7859,0.07528516,0.0,383461.0,0.01384,0.98225,0.58696,0.33333,0.4252,0.80385,1.77763,0.12513806,0.0,383461.0,0.01378,0.96864,0.50704,0.27692,0.35821,0.76389,True
29,36.14171,2543.36628,0.70649,0.08940625,8.506e-05,383461.0,0.03512,0.97313,0.74507,0.42938,0.5448,0.92348,1.75249,0.076474,0.0,383461.0,0.01359,0.98128,0.55556,0.24691,0.34188,0.79935,1.78928,0.1262582,0.0,383461.0,0.01387,0.96791,0.48276,0.21538,0.29787,0.77087,
30,36.2963,2506.94901,0.69637,0.0885322,8.386e-05,383461.0,0.03527,0.97313,0.74033,0.43506,0.54806,0.92647,1.7904,0.07369532,0.0,383461.0,0.01388,0.98371,0.76923,0.24691,0.37383,0.78553,1.75953,0.12476494,0.0,383461.0,0.01364,0.97058,0.6,0.20769,0.30857,0.75765,
31,36.18022,2470.29263,0.68619,0.08609302,8.263e-05,383461.0,0.03516,0.97401,0.75577,0.45211,0.56577,0.93288,1.77274,0.0771368,0.0,383461.0,0.01374,0.98444,0.7931,0.28395,0.41818,0.77673,1.75912,0.13085854,0.0,383461.0,0.01364,0.96937,0.54545,0.18462,0.27586,0.74622,
32,36.18937,2433.68368,0.67602,0.08456042,8.136e-05,383461.0,0.03517,0.97371,0.74966,0.44724,0.56024,0.93485,1.79033,0.08029635,0.0,383461.0,0.01388,0.98249,0.63636,0.25926,0.36842,0.76998,1.74738,0.12733665,0.0,383461.0,0.01355,0.96937,0.53333,0.24615,0.33684,0.7719,
33,36.29327,2397.30109,0.66592,0.08338852,8.005e-05,383461.0,0.03527,0.97514,0.76953,0.47971,0.591,0.93638,1.78346,0.07901168,0.0,383461.0,0.01383,0.98249,0.68,0.20988,0.32075,0.78064,1.78562,0.12920859,0.0,383461.0,0.01384,0.97107,0.61224,0.23077,0.3352,0.75832,
34,36.12517,2360.61143,0.65573,0.08327703,7.872e-05,383461.0,0.03511,0.97456,0.76298,0.4651,0.57791,0.93891,1.78963,0.07856882,0.0,383461.0,0.01387,0.98274,0.65625,0.25926,0.37168,0.78273,1.76074,0.12904701,0.0,383461.0,0.01365,0.97082,0.57812,0.28462,0.38144,0.77047,
35,36.1231,2323.94944,0.64554,0.08276279,7.735e-05,383461.0,0.03511,0.97514,0.76744,0.48214,0.59222,0.9386,1.75469,0.07871735,0.0,383461.0,0.0136,0.98322,0.67647,0.28395,0.4,0.77597,1.77569,0.13165952,0.0,383461.0,0.01377,0.97009,0.55932,0.25385,0.34921,0.76796,
36,36.28718,2287.59595,0.63544,0.08037399,7.595e-05,383461.0,0.03526,0.97508,0.76343,0.48458,0.59285,0.94701,1.76665,0.0823154,0.0,383461.0,0.01369,0.98152,0.55814,0.2963,0.3871,0.76596,1.74467,0.13567667,0.0,383461.0,0.01352,0.96815,0.4902,0.19231,0.27624,0.76293,
37,36.15735,2251.03414,0.62529,0.07784528,7.452e-05,383461.0,0.03514,0.9752,0.75679,0.49756,0.60039,0.94933,1.7674,0.08068713,0.0,383461.0,0.0137,0.98274,0.61364,0.33333,0.432,0.79957,1.79832,0.14072072,0.0,383461.0,0.01394,0.96839,0.5,0.26923,0.35,0.76752,
38,36.21544,2214.58393,0.61516,0.07835982,7.307e-05,383461.0,0.03519,0.97575,0.77964,0.49107,0.60259,0.9516,1.75268,0.08471644,0.0,383461.0,0.01359,0.98371,0.66667,0.34568,0.45528,0.77037,1.74211,0.14099084,0.0,383461.0,0.0135,0.97058,0.57143,0.27692,0.37306,0.76835,
39,36.18389,2178.09813,0.60503,0.07879113,7.159e-05,383461.0,0.03516,0.97526,0.76658,0.48782,0.59623,0.95147,1.78853,0.08183689,0.0,383461.0,0.01386,0.97982,0.47826,0.2716,0.34646,0.79532,1.84109,0.13721861,0.0,383461.0,0.01427,0.96669,0.4557,0.27692,0.3445,0.77177,
40,36.09206,2141.49491,0.59486,0.07874713,7.008e-05,383461.0,0.03507,0.97632,0.78927,0.50162,0.6134,0.94616,1.78715,0.08482302,0.0,383461.0,0.01385,0.98152,0.55814,0.2963,0.3871,0.76751,1.75495,0.13903755,0.0,383461.0,0.0136,0.96669,0.4557,0.27692,0.3445,0.7697,
41,36.14398,2104.98774,0.58472,0.07519812,6.856e-05,383461.0,0.03513,0.97644,0.77697,0.52029,0.62324,0.95564,1.79131,0.0872439,0.0,383461.0,0.01389,0.98152,0.58621,0.20988,0.30909,0.771,1.74852,0.14070356,0.0,383461.0,0.01355,0.97082,0.61364,0.20769,0.31034,0.77765,
42,36.15895,2068.5173,0.57459,0.07616147,6.701e-05,383461.0,0.03514,0.97611,0.7859,0.49756,0.60934,0.95333,1.76863,0.08667781,0.0,383461.0,0.01371,0.98249,0.65517,0.23457,0.34545,0.7698,1.78871,0.13965409,0.0,383461.0,0.01387,0.96985,0.5625,0.20769,0.30337,0.78187,
43,35.93188,2031.77201,0.56438,0.07296043,6.545e-05,383461.0,0.03492,0.97727,0.801,0.52273,0.63261,0.95736,1.78929,0.08814848,0.0,383461.0,0.01387,0.98031,0.5,0.2963,0.37209,0.76413,1.74646,0.14270577,0.0,383461.0,0.01354,0.96669,0.46154,0.32308,0.38009,0.77853,
44,36.20043,1995.39111,0.55428,0.07307788,6.387e-05,383461.0,0.03518,0.97669,0.77911,0.52679,0.62857,0.95842,1.75952,0.08752254,0.0,383461.0,0.01364,0.98128,0.54545,0.2963,0.384,0.78328,1.77666,0.14737654,0.0,383461.0,0.01377,0.96742,0.47674,0.31538,0.37963,0.78073,
45,36.37042,1959.21762,0.54423,0.07190635,6.227e-05,383461.0,0.03535,0.97666,0.77423,0.53166,0.63041,0.96089,1.76823,0.08679929,0.0,383461.0,0.01371,0.98274,0.63889,0.28395,0.39316,0.79183,1.7576,0.14892231,0.0,383461.0,0.01362,0.96864,0.50877,0.22308,0.31016,0.78063,
46,36.02454,1922.6457,0.53407,0.07204093,6.066e-05,383461.0,0.03501,0.97708,0.79506,0.52273,0.63075,0.96075,1.75342,0.09224763,0.0,383461.0,0.01359,0.98128,0.54545,0.2963,0.384,0.75707,1.78474,0.14537287,0.0,383461.0,0.01384,0.96718,0.46269,0.23846,0.31472,0.78052,
47,36.24573,1886.33621,0.52398,0.07194374,5.904e-05,383461.0,0.03522,0.9762,0.77546,0.51299,0.61749,0.96336,1.76058,0.09668478,0.0,383461.0,0.01365,0.98006,0.48889,0.2716,0.34921,0.75233,1.80101,0.15282908,0.0,383461.0,0.01396,0.96669,0.45455,0.26923,0.33816,0.7717,
48,36.14243,1849.9218,0.51387,0.06749356,5.741e-05,383461.0,0.03512,0.97742,0.78799,0.54302,0.64296,0.9681,1.78854,0.09656836,0.0,383461.0,0.01386,0.98031,0.5,0.34568,0.40876,0.76267,1.77388,0.15480559,0.0,383461.0,0.01375,0.96548,0.42683,0.26923,0.33019,0.78732,
49,36.17525,1813.5511,0.50376,0.06886451,5.577e-05,383461.0,0.03516,0.97827,0.79078,0.57062,0.66289,0.96509,1.75383,0.09534169,0.0,383461.0,0.0136,0.98128,0.55,0.2716,0.36364,0.74969,1.74573,0.15164562,0.0,383461.0,0.01353,0.96888,0.51786,0.22308,0.31183,0.78766,
50,36.23088,1777.24151,0.49368,0.06688937,5.413e-05,383461.0,0.03521,0.97885,0.81754,0.56006,0.66474,0.96869,1.79444,0.10118617,0.0,383461.0,0.01391,0.98104,0.53659,0.2716,0.36066,0.73625,1.76411,0.15617648,0.0,383461.0,0.01368,0.96791,0.48276,0.21538,0.29787,0.77522,
51,36.11841,1740.83112,0.48356,0.066817,5.248e-05,383461.0,0.0351,0.9786,0.80986,0.56006,0.66219,0.96816,1.75123,0.09837541,0.0,383461.0,0.01358,0.98104,0.53061,0.32099,0.4,0.76044,1.75383,0.14752753,0.0,383461.0,0.0136,0.96766,0.48101,0.29231,0.36364,0.79686,
52,36.12159,1704.43458,0.47345,0.06556222,5.083e-05,383461.0,0.0351,0.979,0.81128,0.57224,0.67111,0.96999,1.79245,0.10463404,0.0,383461.0,0.01389,0.98031,0.5,0.33333,0.4,0.72777,1.74532,0.15503412,0.0,383461.0,0.01353,0.96596,0.44048,0.28462,0.34579,0.77931,
53,36.42984,1668.31081,0.46342,0.06394467,4.917e-05,383461.0,0.0354,0.97936,0.81965,0.57549,0.6762,0.97213,1.78948,0.1046789,0.0,383461.0,0.01387,0.98128,0.53846,0.34568,0.42105,0.74488,1.8053,0.16438109,0.0,383461.0,0.01399,0.96572,0.42857,0.25385,0.31884,0.782,
54,36.4244,1632.17146,0.45338,0.06494431,4.752e-05,383461.0,0.0354,0.97915,0.80743,0.58198,0.67642,0.97127,1.78827,0.110491,0.0,383461.0,0.01386,0.97982,0.48214,0.33333,0.39416,0.73278,1.8126,0.1729442,0.0,383461.0,0.01405,0.96693,0.46341,0.29231,0.35849,0.75441,
55,36.55517,1596.12467,0.44337,0.06546577,4.587e-05,383461.0,0.03552,0.97878,0.79601,0.58279,0.67291,0.97146,1.78118,0.09820309,0.0,383461.0,0.01381,0.98006,0.49123,0.34568,0.4058,0.76687,1.80122,0.1543519,0.0,383461.0,0.01396,0.9662,0.44578,0.28462,0.34742,0.79587,
56,36.52258,1560.03545,0.43334,0.06248211,4.423e-05,383461.0,0.03549,0.97979,0.81465,0.59578,0.68823,0.97409,1.78219,0.09770367,0.0,383461.0,0.01382,0.98104,0.53659,0.2716,0.36066,0.78492,1.78104,0.15653785,0.0,383461.0,0.01381,0.96839,0.5,0.26154,0.34343,0.79377,
57,36.42366,1523.85967,0.42329,0.06049562,4.259e-05,383461.0,0.0354,0.98027,0.82281,0.60308,0.69602,0.97613,1.80609,0.10711941,0.0,383461.0,0.014,0.97739,0.4,0.2963,0.34043,0.7686,1.76711,0.16372496,0.0,383461.0,0.0137,0.96693,0.45833,0.25385,0.32673,0.78557,
58,36.38624,1487.64947,0.41324,0.06182451,4.096e-05,383461.0,0.03536,0.97964,0.80677,0.59984,0.68808,0.97476,1.78705,0.10391442,0.0,383461.0,0.01385,0.98079,0.51923,0.33333,0.40602,0.75792,1.7944,0.16186752,0.0,383461.0,0.01391,0.96669,0.45333,0.26154,0.33171,0.78439,
59,36.39565,1451.43968,0.40318,0.05902387,3.934e-05,383461.0,0.03537,0.98033,0.8169,0.61201,0.69977,0.97835,1.7827,0.10450064,0.0,383461.0,0.01382,0.98177,0.55769,0.35802,0.43609,0.7576,1.76532,0.16915422,0.0,383461.0,0.01368,0.96645,0.45238,0.29231,0.35514,0.78383,
60,36.2985,1415.16168,0.3931,0.05908502,3.773e-05,383461.0,0.03528,0.98024,0.81156,0.61526,0.69991,0.97825,1.76934,0.10967133,0.0,383461.0,0.01372,0.98128,0.53571,0.37037,0.43796,0.732,1.76057,0.16705089,0.0,383461.0,0.01365,0.96669,0.46154,0.32308,0.38009,0.78052,
61,36.20587,1378.82626,0.38301,0.05956544,3.613e-05,383461.0,0.03519,0.98018,0.8125,0.61201,0.69815,0.97862,1.76074,0.10770079,0.0,383461.0,0.01365,0.98249,0.6,0.33333,0.42857,0.74502,1.75266,0.16696608,0.0,383461.0,0.01359,0.96888,0.51613,0.24615,0.33333,0.78726,
62,36.17084,1342.47437,0.37291,0.05847858,3.455e-05,383461.0,0.03515,0.98046,0.81497,0.61851,0.70328,0.97967,1.79611,0.10858854,0.0,383461.0,0.01392,0.98006,0.49057,0.32099,0.38806,0.74559,1.76639,0.1657534,0.0,383461.0,0.01369,0.96693,0.4625,0.28462,0.35238,0.79605,
63,36.1605,1306.12232,0.36281,0.0571464,3.299e-05,383461.0,0.03514,0.98067,0.81435,0.62662,0.70826,0.97982,1.75138,0.11108115,0.0,383461.0,0.01358,0.98055,0.51282,0.24691,0.33333,0.74746,1.74425,0.17044211,0.0,383461.0,0.01352,0.96839,0.5,0.22308,0.30851,0.79386,
64,36.11891,1269.75377,0.35271,0.0571717,3.144e-05,383461.0,0.0351,0.98137,0.82821,0.63393,0.71816,0.98025,1.7878,0.10951605,0.0,383461.0,0.01386,0.98104,0.53333,0.2963,0.38095,0.76271,1.75637,0.17056685,0.0,383461.0,0.01362,0.9662,0.44156,0.26154,0.3285,0.797,
65,36.11728,1233.39195,0.34261,0.05716575,2.992e-05,383461.0,0.0351,0.98131,0.82715,0.63312,0.71724,0.98086,1.75547,0.11469092,0.0,383461.0,0.01361,0.97909,0.45902,0.34568,0.39437,0.75066,1.77521,0.17280108,0.0,383461.0,0.01376,0.96669,0.45205,0.25385,0.32512,0.78764,
66,36.21934,1197.08769,0.33252,0.05645418,2.841e-05,383461.0,0.0352,0.98134,0.81988,0.64286,0.72066,0.98023,1.7725,0.11172599,0.0,383461.0,0.01374,0.97958,0.46939,0.28395,0.35385,0.74794,1.78153,0.16833855,0.0,383461.0,0.01381,0.96791,0.48611,0.26923,0.34653,0.7873,
67,36.20288,1160.77819,0.32244,0.05659572,2.693e-05,383461.0,0.03518,0.98076,0.8176,0.62581,0.70897,0.98133,1.76887,0.10917206,0.0,383461.0,0.01371,0.98177,0.56818,0.30864,0.4,0.75265,1.78531,0.17441685,0.0,383461.0,0.01384,0.96912,0.52459,0.24615,0.33508,0.78036,
68,36.13429,1124.44096,0.31234,0.05387267,2.548e-05,383461.0,0.03512,0.98195,0.83936,0.64042,0.72652,0.98298,1.76415,0.10801945,0.0,383461.0,0.01368,0.97933,0.46552,0.33333,0.38849,0.76837,1.77389,0.17095987,0.0,383461.0,0.01375,0.96353,0.3913,0.27692,0.32432,0.78872,
69,36.28516,1088.17418,0.30227,0.05436026,2.405e-05,383461.0,0.03526,0.98198,0.83109,0.65097,0.73009,0.98126,1.7738,0.1165412,0.0,383461.0,0.01375,0.9786,0.44615,0.35802,0.39726,0.75642,1.76333,0.18143831,0.0,383461.0,0.01367,0.9662,0.44156,0.26154,0.3285,0.7818,
70,36.54331,1052.01233,0.29223,0.05269968,2.265e-05,383461.0,0.03551,0.98228,0.82289,0.67127,0.73938,0.98355,1.76591,0.1122204,0.0,383461.0,0.01369,0.97982,0.48077,0.30864,0.37594,0.75295,1.76068,0.1738999,0.0,383461.0,0.01365,0.96693,0.46341,0.29231,0.35849,0.78624,
71,36.10012,1015.66753,0.28213,0.05034686,2.128e-05,383461.0,0.03508,0.98298,0.84077,0.67289,0.74752,0.98501,1.7888,0.11558058,0.0,383461.0,0.01387,0.97933,0.46296,0.30864,0.37037,0.75645,1.74888,0.17767924,0.0,383461.0,0.01356,0.96596,0.4375,0.26923,0.33333,0.79468,
72,36.14575,979.34632,0.27204,0.0519045,1.995e-05,383461.0,0.03513,0.98298,0.836,0.67857,0.7491,0.98364,1.76377,0.1182398,0.0,383461.0,0.01367,0.97666,0.3913,0.33333,0.36,0.75608,1.76408,0.18007336,0.0,383461.0,0.01368,0.96596,0.44318,0.3,0.3578,0.789,
73,36.17104,943.03873,0.26196,0.04931299,1.864e-05,383461.0,0.03515,0.98337,0.84561,0.68019,0.75394,0.98531,1.81698,0.12287057,0.0,383461.0,0.01409,0.97666,0.3913,0.33333,0.36,0.75461,1.75182,0.18537563,0.0,383461.0,0.01358,0.96523,0.42529,0.28462,0.34101,0.78689,
74,36.23472,906.75601,0.25188,0.05228549,1.737e-05,383461.0,0.03521,0.98277,0.8335,0.67451,0.74563,0.98418,1.78054,0.11906211,0.0,383461.0,0.0138,0.97933,0.45833,0.2716,0.34109,0.76066,1.78526,0.18987943,0.0,383461.0,0.01384,0.96864,0.50725,0.26923,0.35176,0.78325,
75,36.58395,870.58483,0.24183,0.05249684,1.614e-05,383461.0,0.03555,0.98283,0.84135,0.66721,0.74423,0.98291,1.80236,0.11508367,0.0,383461.0,0.01397,0.97958,0.47368,0.33333,0.3913,0.75964,1.77822,0.18213479,0.0,383461.0,0.01378,0.9662,0.44,0.25385,0.32195,0.7804,
76,36.44537,834.36154,0.23177,0.05075545,1.494e-05,383461.0,0.03542,0.98356,0.84447,0.6875,0.75794,0.9841,1.80792,0.118452,0.0,383461.0,0.01401,0.97909,0.45614,0.32099,0.37681,0.7466,1.7873,0.18612397,0.0,383461.0,0.01386,0.9662,0.44156,0.26154,0.3285,0.7808,
77,36.40191,798.1203,0.2217,0.04929578,1.378e-05,383461.0,0.03538,0.98386,0.85656,0.68344,0.76027,0.98604,1.77926,0.12065591,0.0,383461.0,0.01379,0.98079,0.51852,0.34568,0.41481,0.75064,1.76487,0.19133524,0.0,383461.0,0.01368,0.96669,0.45455,0.26923,0.33816,0.77551,
78,36.18951,761.81853,0.21162,0.048486,1.266e-05,383461.0,0.03517,0.98368,0.84372,0.69237,0.76059,0.98712,1.79311,0.11933803,0.0,383461.0,0.0139,0.98055,0.5102,0.30864,0.38462,0.75477,1.74966,0.18845131,0.0,383461.0,0.01356,0.96669,0.4507,0.24615,0.31841,0.78556,
79,36.15749,725.51156,0.20153,0.04929956,1.158e-05,383461.0,0.03514,0.98398,0.85427,0.68994,0.76336,0.98613,1.77845,0.11832184,0.0,383461.0,0.01379,0.97909,0.45455,0.30864,0.36765,0.76518,1.76253,0.18787966,0.0,383461.0,0.01366,0.96669,0.45679,0.28462,0.35071,0.78676,
80,36.19298,689.21661,0.19145,0.04975303,1.054e-05,383461.0,0.03517,0.98319,0.83317,0.68912,0.75433,0.9876,1.78301,0.1211914,0.0,383461.0,0.01382,0.97739,0.40625,0.32099,0.35862,0.76982,1.7355,0.18958746,0.0,383461.0,0.01345,0.96353,0.38636,0.26154,0.31193,0.78527,
81,36.172,652.91954,0.18137,0.04972089,9.55e-06,383461.0,0.03515,0.98365,0.84289,0.69237,0.76025,0.98583,1.76048,0.121124,0.0,383461.0,0.01365,0.97788,0.42188,0.33333,0.37241,0.76293,1.76736,0.19224044,0.0,383461.0,0.0137,0.9628,0.37634,0.26923,0.3139,0.78158,
