epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
10,35.67354,3288.01122,0.91334,0.11246958,9.932e-05,383461.0,0.03467,0.9683,0.68938,0.27922,0.39746,0.84307,1.7452,0.07728481,0.0,383461.0,0.01353,0.98177,0.61538,0.19753,0.29907,0.756,1.74403,0.12280837,0.0,383461.0,0.01352,0.96718,0.4,0.07692,0.12903,0.71972,
11,35.58335,3241.08959,0.9003,0.10992886,9.902e-05,383461.0,0.03458,0.96879,0.68535,0.30763,0.42465,0.84985,1.74259,0.07636201,0.0,383461.0,0.01351,0.98225,0.72222,0.16049,0.26263,0.75874,1.7283,0.12622206,0.0,383461.0,0.0134,0.96669,0.11111,0.00769,0.01439,0.70637,
12,35.64397,3196.31795,0.88787,0.10989969,9.867e-05,383461.0,0.03464,0.96897,0.70019,0.29951,0.41956,0.8519,1.74133,0.07455137,0.0,383461.0,0.0135,0.98249,0.62857,0.2716,0.37931,0.77604,1.73321,0.11897039,0.0,383461.0,0.01344,0.96937,0.5303,0.26923,0.35714,0.74819,
13,35.6294,3152.7608,0.87577,0.10848463,9.826e-05,383461.0,0.03463,0.96942,0.70471,0.31575,0.4361,0.85555,1.75515,0.07522713,0.0,383461.0,0.01361,0.98128,0.58333,0.17284,0.26667,0.77447,1.74048,0.12109058,0.0,383461.0,0.01349,0.97155,0.74074,0.15385,0.25478,0.72858,
14,35.58804,3110.02631,0.8639,0.1060999,9.78e-05,383461.0,0.03459,0.96912,0.69565,0.31169,0.43049,0.87019,1.73696,0.07461795,0.0,383461.0,0.01346,0.98128,0.54348,0.30864,0.3937,0.78356,1.7306,0.11903179,0.0,383461.0,0.01342,0.96766,0.47887,0.26154,0.33831,0.76624,
15,35.6956,3068.74979,0.85243,0.10331321,9.729e-05,383461.0,0.03469,0.97128,0.7522,0.3474,0.47529,0.87037,1.74931,0.07865678,0.0,383461.0,0.01356,0.97909,0.45455,0.30864,0.36765,0.76656,1.73434,0.1257292,0.0,383461.0,0.01344,0.96548,0.44118,0.34615,0.38793,0.75703,
16,35.62759,3027.79781,0.84105,0.10283449,9.673e-05,383461.0,0.03462,0.97064,0.73252,0.3401,0.46452,0.87608,1.74907,0.07596431,0.0,383461.0,0.01356,0.98128,0.59091,0.16049,0.25243,0.78555,1.74626,0.12278218,0.0,383461.0,0.01354,0.96669,0.36,0.06923,0.11613,0.76351,
17,35.64222,2987.50407,0.82986,0.10211103,9.611e-05,383461.0,0.03464,0.97073,0.72305,0.3539,0.4752,0.87938,1.73844,0.07690492,0.0,383461.0,0.01348,0.98128,0.55263,0.25926,0.35294,0.77875,1.7292,0.11651235,0.0,383461.0,0.0134,0.97082,0.56757,0.32308,0.41176,0.77189,
18,35.68112,2947.8658,0.81885,0.10116416,9.545e-05,383461.0,0.03468,0.97058,0.7129,0.35877,0.47732,0.88414,1.74566,0.07298525,0.0,383461.0,0.01353,0.98201,0.57778,0.32099,0.4127,0.80925,1.74104,0.11703303,0.0,383461.0,0.0135,0.96937,0.525,0.32308,0.4,0.77892,True
19,35.91785,2909.57019,0.80821,0.09911962,9.474e-05,383461.0,0.03491,0.97216,0.75079,0.38393,0.50806,0.88542,1.74579,0.07719721,0.0,383461.0,0.01353,0.98104,0.53846,0.25926,0.35,0.78914,1.74686,0.11848019,0.0,383461.0,0.01354,0.96766,0.48193,0.30769,0.37559,0.78174,
20,35.68501,2870.62511,0.7974,0.09703107,9.397e-05,383461.0,0.03468,0.97185,0.73832,0.38474,0.50587,0.89664,1.74128,0.07556687,0.0,383461.0,0.0135,0.98152,0.57143,0.24691,0.34483,0.78407,1.73363,0.11854044,0.0,383461.0,0.01344,0.96912,0.52,0.3,0.38049,0.76759,
21,35.652,2831.85934,0.78663,0.09620226,9.316e-05,383461.0,0.03465,0.97252,0.74773,0.40179,0.5227,0.898,1.75214,0.07983606,0.0,383461.0,0.01358,0.97958,0.47273,0.32099,0.38235,0.79042,1.74161,0.12759511,0.0,383461.0,0.0135,0.96693,0.46667,0.32308,0.38182,0.75336,
22,35.6024,2793.19831,0.77589,0.09460452,9.23e-05,383461.0,0.0346,0.9728,0.75883,0.40097,0.52469,0.90372,1.74016,0.07463376,0.0,383461.0,0.01349,0.98201,0.64,0.19753,0.30189,0.78138,1.72938,0.12304138,0.0,383461.0,0.01341,0.97009,0.5814,0.19231,0.28902,0.75616,
23,35.70762,2755.12534,0.76531,0.0937823,9.14e-05,383461.0,0.0347,0.97261,0.75501,0.39773,0.521,0.90745,1.74895,0.0738499,0.0,383461.0,0.01356,0.98274,0.64706,0.2716,0.38261,0.79335,1.73872,0.12276214,0.0,383461.0,0.01348,0.96888,0.51852,0.21538,0.30435,0.76985,
24,35.6267,2716.99886,0.75472,0.09314205,9.045e-05,383461.0,0.03462,0.97222,0.73661,0.40179,0.51996,0.91047,1.75654,0.07577496,0.0,383461.0,0.01362,0.98177,0.60714,0.20988,0.31193,0.7868,1.74522,0.1250351,0.0,383461.0,0.01353,0.96839,0.5,0.18462,0.26966,0.77173,
25,35.64735,2679.12342,0.7442,0.08996842,8.946e-05,383461.0,0.03464,0.97389,0.76605,0.43588,0.55561,0.91301,1.74169,0.07717542,0.0,383461.0,0.0135,0.98128,0.55882,0.23457,0.33043,0.80274,1.73432,0.12644468,0.0,383461.0,0.01344,0.97009,0.56364,0.23846,0.33514,0.75974,
26,35.71325,2641.5912,0.73378,0.08783875,8.842e-05,383461.0,0.03471,0.97423,0.78829,0.42614,0.55321,0.9228,1.75169,0.08070661,0.0,383461.0,0.01358,0.98031,0.5,0.32099,0.39098,0.77783,1.78382,0.13138172,0.0,383461.0,0.01383,0.96839,0.5,0.25385,0.33673,0.76267,
27,35.63644,2603.9914,0.72333,0.08853689,8.734e-05,383461.0,0.03463,0.97344,0.74792,0.43831,0.55271,0.92319,1.74039,0.07757251,0.0,383461.0,0.01349,0.98128,0.55556,0.24691,0.34188,0.78554,1.75034,0.13086497,0.0,383461.0,0.01357,0.96839,0.5,0.21538,0.30108,0.76411,
28,35.66064,2566.58625,0.71294,0.08847393,8.622e-05,383461.0,0.03466,0.97344,0.75211,0.43344,0.54995,0.92554,1.74547,0.07961609,0.0,383461.0,0.01353,0.98225,0.63333,0.23457,0.34234,0.77411,1.73358,0.12940617,0.0,383461.0,0.01344,0.96864,0.51111,0.17692,0.26286,0.77771,
29,35.67797,2529.33784,0.70259,0.08548805,8.506e-05,383461.0,0.03467,0.97483,0.77901,0.45779,0.57669,0.9267,1.75175,0.07638252,0.0,383461.0,0.01358,0.98177,0.58824,0.24691,0.34783,0.80267,1.74582,0.12890926,0.0,383461.0,0.01353,0.97034,0.56667,0.26154,0.35789,0.76656,
30,35.60516,2492.02869,0.69223,0.08476828,8.386e-05,383461.0,0.0346,0.9741,0.77941,0.43019,0.55439,0.93352,1.7373,0.08948181,0.0,383461.0,0.01347,0.97642,0.36207,0.25926,0.30216,0.77961,1.73808,0.14003871,0.0,383461.0,0.01347,0.96548,0.42105,0.24615,0.31068,0.75214,
31,35.711,2455.05095,0.68196,0.08354033,8.263e-05,383461.0,0.0347,0.97502,0.77703,0.46672,0.58316,0.93446,1.74343,0.08583975,0.0,383461.0,0.01351,0.98249,0.6,0.33333,0.42857,0.76741,1.73436,0.13386782,0.0,383461.0,0.01344,0.96912,0.52113,0.28462,0.36816,0.77274,
32,35.64669,2418.0194,0.67167,0.08364802,8.136e-05,383461.0,0.03464,0.97523,0.78445,0.46672,0.58524,0.93548,1.75974,0.08378689,0.0,383461.0,0.01364,0.97666,0.37705,0.28395,0.32394,0.80049,1.74426,0.13424855,0.0,383461.0,0.01352,0.96572,0.4433,0.33077,0.37885,0.77334,
33,35.63395,2381.04459,0.6614,0.08206105,8.005e-05,383461.0,0.03463,0.9748,0.77047,0.46591,0.58068,0.93986,1.73922,0.08569892,0.0,383461.0,0.01348,0.97933,0.45,0.22222,0.29752,0.78005,1.72918,0.14080634,0.0,383461.0,0.0134,0.96961,0.54902,0.21538,0.30939,0.75667,
34,35.70554,2344.27935,0.65119,0.07999854,7.872e-05,383461.0,0.0347,0.97568,0.7967,0.47078,0.59184,0.94305,1.75184,0.0855802,0.0,383461.0,0.01358,0.98152,0.55814,0.2963,0.3871,0.76478,1.73871,0.14050243,0.0,383461.0,0.01348,0.96888,0.51351,0.29231,0.37255,0.75128,
35,35.7021,2307.56687,0.64099,0.07908843,7.735e-05,383461.0,0.0347,0.97602,0.79338,0.4862,0.60292,0.94589,1.77484,0.083671,0.0,383461.0,0.01376,0.98031,0.5,0.19753,0.28319,0.80864,1.76757,0.13923171,0.0,383461.0,0.0137,0.96961,0.54717,0.22308,0.31694,0.76983,
36,36.0241,2271.45727,0.63096,0.07881188,7.595e-05,383461.0,0.03501,0.97547,0.77633,0.48458,0.5967,0.94715,1.76773,0.08403481,0.0,383461.0,0.0137,0.98298,0.62791,0.33333,0.43548,0.77491,1.75635,0.13807176,0.0,383461.0,0.01362,0.96839,0.5,0.27692,0.35644,0.7678,
37,36.09518,2235.46815,0.62096,0.07600285,7.452e-05,383461.0,0.03508,0.97647,0.7951,0.50081,0.61454,0.95263,1.77617,0.08511746,0.0,383461.0,0.01377,0.98274,0.625,0.30864,0.41322,0.77555,1.76412,0.14209738,0.0,383461.0,0.01368,0.96912,0.52,0.3,0.38049,0.75278,
38,35.98126,2199.29541,0.61092,0.07621835,7.307e-05,383461.0,0.03497,0.97641,0.78788,0.50649,0.6166,0.95174,1.79829,0.08575464,0.0,383461.0,0.01394,0.98031,0.5,0.2716,0.352,0.78685,1.78144,0.14590859,0.0,383461.0,0.01381,0.96742,0.4697,0.23846,0.31633,0.76198,
39,36.044,2163.22635,0.6009,0.07439885,7.159e-05,383461.0,0.03503,0.97742,0.81467,0.5138,0.63016,0.95351,1.77031,0.08486846,0.0,383461.0,0.01372,0.98322,0.6875,0.2716,0.38938,0.79104,1.75716,0.14866683,0.0,383461.0,0.01362,0.96815,0.4898,0.18462,0.26816,0.76569,
40,36.03304,2127.14275,0.59087,0.0745751,7.008e-05,383461.0,0.03502,0.97678,0.78889,0.51867,0.62586,0.95537,1.78103,0.08841385,0.0,383461.0,0.01381,0.98201,0.59459,0.2716,0.37288,0.76863,1.76692,0.14431625,0.0,383461.0,0.0137,0.96596,0.42424,0.21538,0.28571,0.77431,
41,35.97491,2090.98128,0.58083,0.07293121,6.856e-05,383461.0,0.03496,0.97739,0.80808,0.51948,0.63241,0.95708,1.76372,0.10276776,0.0,383461.0,0.01367,0.9752,0.34783,0.2963,0.32,0.76248,1.75336,0.1557576,0.0,383461.0,0.01359,0.95988,0.35043,0.31538,0.33198,0.76651,
42,36.08857,2054.97914,0.57083,0.07111691,6.701e-05,383461.0,0.03507,0.97693,0.7909,0.52192,0.62885,0.9613,1.77831,0.1015356,0.0,383461.0,0.01379,0.97763,0.40984,0.30864,0.35211,0.74694,1.76184,0.15522663,0.0,383461.0,0.01366,0.96742,0.47619,0.30769,0.37383,0.75017,
43,36.02611,2018.8936,0.5608,0.07172861,6.545e-05,383461.0,0.03501,0.97666,0.78713,0.51623,0.62353,0.96335,1.77991,0.08959669,0.0,383461.0,0.0138,0.98128,0.55,0.2716,0.36364,0.77891,1.76955,0.15212919,0.0,383461.0,0.01372,0.96888,0.51852,0.21538,0.30435,0.75708,
44,35.9884,1982.7646,0.55077,0.07087277,6.387e-05,383461.0,0.03497,0.97787,0.81343,0.53084,0.64244,0.96219,1.76987,0.09669963,0.0,383461.0,0.01372,0.97836,0.43103,0.30864,0.35971,0.76365,1.75311,0.15411483,0.0,383461.0,0.01359,0.96572,0.42667,0.24615,0.3122,0.7649,
45,36.40334,1947.12881,0.54087,0.07016376,6.227e-05,383461.0,0.03538,0.97818,0.81886,0.53571,0.64769,0.96224,1.77378,0.09221353,0.0,383461.0,0.01375,0.98104,0.52941,0.33333,0.40909,0.78815,1.76653,0.15195399,0.0,383461.0,0.01369,0.96377,0.37975,0.23077,0.28708,0.77486,
46,35.98614,1910.9899,0.53083,0.0665186,6.066e-05,383461.0,0.03497,0.97839,0.81348,0.5487,0.65536,0.96687,1.77914,0.10164538,0.0,383461.0,0.01379,0.97933,0.46296,0.30864,0.37037,0.77124,1.76748,0.16359004,0.0,383461.0,0.0137,0.96742,0.47143,0.25385,0.33,0.758,
47,36.01499,1874.8886,0.5208,0.06645551,5.904e-05,383461.0,0.035,0.97882,0.82036,0.55601,0.6628,0.96774,1.76534,0.09938502,0.0,383461.0,0.01368,0.9786,0.44262,0.33333,0.38028,0.77277,1.7558,0.16797291,0.0,383461.0,0.01361,0.96548,0.42683,0.26923,0.33019,0.75954,
48,36.04137,1838.81829,0.51078,0.06740864,5.741e-05,383461.0,0.03503,0.97878,0.81486,0.56088,0.66442,0.96706,1.77593,0.09424688,0.0,383461.0,0.01377,0.98079,0.52,0.32099,0.39695,0.78378,1.76339,0.16139349,0.0,383461.0,0.01367,0.96718,0.46667,0.26923,0.34146,0.77377,
49,35.94349,1802.65127,0.50074,0.06557222,5.577e-05,383461.0,0.03493,0.97891,0.81647,0.56331,0.66667,0.96946,1.78721,0.09800891,0.0,383461.0,0.01385,0.98055,0.51282,0.24691,0.33333,0.78666,1.78109,0.16782332,0.0,383461.0,0.01381,0.96718,0.46154,0.23077,0.30769,0.77127,
50,36.06862,1766.61322,0.49073,0.06306344,5.413e-05,383461.0,0.03505,0.97888,0.81625,0.5625,0.66603,0.97378,1.76962,0.10434455,0.0,383461.0,0.01372,0.97739,0.4,0.2963,0.34043,0.77904,1.75808,0.17444465,0.0,383461.0,0.01363,0.96256,0.36667,0.25385,0.3,0.75396,
51,36.03806,1730.54579,0.48071,0.0638663,5.248e-05,383461.0,0.03502,0.97976,0.82014,0.58847,0.68526,0.97095,1.7781,0.10074316,0.0,383461.0,0.01378,0.97982,0.48,0.2963,0.36641,0.76864,1.77042,0.17929199,0.0,383461.0,0.01372,0.96669,0.4507,0.24615,0.31841,0.75061,
52,35.95177,1694.40296,0.47067,0.06145747,5.083e-05,383461.0,0.03494,0.97973,0.83118,0.57549,0.6801,0.97427,1.76379,0.10757376,0.0,383461.0,0.01367,0.97715,0.39344,0.2963,0.33803,0.7789,1.75383,0.1804364,0.0,383461.0,0.0136,0.96402,0.39773,0.26923,0.3211,0.76738,
53,36.0847,1658.38043,0.46066,0.06114112,4.917e-05,383461.0,0.03507,0.97976,0.82306,0.58523,0.68406,0.97575,1.77246,0.1047319,0.0,383461.0,0.01374,0.97933,0.46154,0.2963,0.3609,0.77171,1.76501,0.18454159,0.0,383461.0,0.01368,0.9645,0.40244,0.25385,0.31132,0.75747,
54,36.01224,1622.29636,0.45064,0.06040682,4.752e-05,383461.0,0.035,0.98015,0.83939,0.58117,0.68681,0.97714,1.78063,0.10947937,0.0,383461.0,0.0138,0.97933,0.46296,0.30864,0.37037,0.76731,1.77039,0.19237342,0.0,383461.0,0.01372,0.96377,0.37975,0.23077,0.28708,0.7549,
55,36.01438,1586.21653,0.44062,0.06128147,4.587e-05,383461.0,0.035,0.97958,0.82483,0.57711,0.67908,0.97608,1.76362,0.11260973,0.0,383461.0,0.01367,0.98055,0.51111,0.28395,0.36508,0.77608,1.75509,0.20337044,0.0,383461.0,0.01361,0.9662,0.43662,0.23846,0.30846,0.75289,
56,36.07505,1550.18476,0.43061,0.05843032,4.423e-05,383461.0,0.03506,0.98049,0.83371,0.59821,0.6966,0.97905,1.77608,0.1059971,0.0,383461.0,0.01377,0.98128,0.55263,0.25926,0.35294,0.78431,1.76234,0.18857851,0.0,383461.0,0.01366,0.96596,0.41379,0.18462,0.25532,0.761,
57,35.99221,1514.09153,0.42058,0.05840074,4.259e-05,383461.0,0.03498,0.98064,0.83616,0.60065,0.6991,0.9784,1.77699,0.11448996,0.0,383461.0,0.01378,0.97982,0.47619,0.24691,0.3252,0.76237,1.76971,0.1934296,0.0,383461.0,0.01372,0.96645,0.44595,0.25385,0.32353,0.75561,
58,36.03381,1478.03062,0.41056,0.05768135,4.096e-05,383461.0,0.03502,0.98103,0.8348,0.61526,0.70841,0.97954,1.7654,0.11049572,0.0,383461.0,0.01369,0.9786,0.43396,0.28395,0.34328,0.77305,1.75339,0.19998545,0.0,383461.0,0.01359,0.9662,0.44156,0.26154,0.3285,0.74843,
59,36.05608,1441.98546,0.40055,0.05701041,3.934e-05,383461.0,0.03504,0.98146,0.84865,0.61445,0.71281,0.97941,1.77677,0.10942543,0.0,383461.0,0.01377,0.98104,0.53191,0.30864,0.39062,0.77325,1.76511,0.19593041,0.0,383461.0,0.01368,0.96693,0.45312,0.22308,0.29897,0.75856,
60,35.94543,1405.8692,0.39052,0.05525889,3.773e-05,383461.0,0.03493,0.98082,0.82557,0.61851,0.70719,0.98093,1.78721,0.11470798,0.0,383461.0,0.01385,0.97812,0.42105,0.2963,0.34783,0.7858,1.77686,0.19844453,0.0,383461.0,0.01377,0.96669,0.45333,0.26154,0.33171,0.76081,
61,36.05581,1369.8261,0.38051,0.05606134,3.613e-05,383461.0,0.03504,0.98152,0.84061,0.625,0.71695,0.98026,1.77205,0.11750114,0.0,383461.0,0.01374,0.97642,0.35714,0.24691,0.29197,0.77352,1.75561,0.19396362,0.0,383461.0,0.01361,0.96426,0.40449,0.27692,0.32877,0.76334,
62,35.83339,1333.65197,0.37046,0.05658808,3.455e-05,383461.0,0.03482,0.98088,0.83838,0.60633,0.70372,0.98017,1.76873,0.1124663,0.0,383461.0,0.01371,0.98006,0.4878,0.24691,0.32787,0.76863,1.7573,0.19848114,0.0,383461.0,0.01362,0.9662,0.43284,0.22308,0.29442,0.75512,
63,35.80076,1297.47014,0.36041,0.05461032,3.299e-05,383461.0,0.03479,0.98216,0.84492,0.64123,0.72912,0.98224,1.75704,0.11935637,0.0,383461.0,0.01362,0.97885,0.44444,0.2963,0.35556,0.76652,1.74496,0.20427262,0.0,383461.0,0.01353,0.96402,0.39773,0.26923,0.3211,0.74965,
64,35.87615,1261.34062,0.35037,0.05231332,3.144e-05,383461.0,0.03487,0.98255,0.84486,0.65422,0.73742,0.9828,1.75912,0.12133155,0.0,383461.0,0.01364,0.97933,0.46296,0.30864,0.37037,0.76762,1.75207,0.20580311,0.0,383461.0,0.01358,0.96645,0.45238,0.29231,0.35514,0.76192,
65,35.81032,1225.18487,0.34033,0.05472467,2.992e-05,383461.0,0.0348,0.98213,0.8411,0.64448,0.72978,0.98269,1.77098,0.11757038,0.0,383461.0,0.01373,0.97982,0.47826,0.2716,0.34646,0.77129,1.77003,0.20575504,0.0,383461.0,0.01372,0.96718,0.46575,0.26154,0.33498,0.75817,
66,35.81328,1189.04089,0.33029,0.05228641,2.841e-05,383461.0,0.0348,0.98325,0.86185,0.65828,0.74643,0.98185,1.75255,0.11843673,0.0,383461.0,0.01359,0.97788,0.41071,0.28395,0.33577,0.76478,1.746,0.20443903,0.0,383461.0,0.01353,0.96377,0.38554,0.24615,0.30047,0.75608,
67,35.88111,1152.93856,0.32026,0.05319621,2.693e-05,383461.0,0.03487,0.98164,0.83122,0.63961,0.72294,0.98334,1.76591,0.11477985,0.0,383461.0,0.01369,0.98031,0.5,0.2963,0.37209,0.77589,1.75864,0.20420093,0.0,383461.0,0.01363,0.96499,0.4125,0.25385,0.31429,0.75346,
68,35.81077,1116.81103,0.31023,0.05124995,2.548e-05,383461.0,0.0348,0.98298,0.85443,0.65747,0.74312,0.98463,1.7554,0.11936729,0.0,383461.0,0.01361,0.97569,0.35821,0.2963,0.32432,0.78804,1.75859,0.20903714,0.0,383461.0,0.01363,0.96304,0.38542,0.28462,0.32743,0.75947,
69,35.86194,1080.71449,0.3002,0.05030029,2.405e-05,383461.0,0.03485,0.98316,0.85239,0.66558,0.74749,0.98539,1.75839,0.12320855,0.0,383461.0,0.01363,0.97715,0.38983,0.28395,0.32857,0.7703,1.74993,0.21126453,0.0,383461.0,0.01357,0.96329,0.38462,0.26923,0.31674,0.75243,
70,36.17462,1044.75227,0.29021,0.05061611,2.265e-05,383461.0,0.03516,0.98301,0.8487,0.66477,0.74556,0.98473,1.76155,0.12058118,0.0,383461.0,0.01366,0.97788,0.41379,0.2963,0.34532,0.778,1.7551,0.21217724,0.0,383461.0,0.01361,0.96377,0.40206,0.3,0.34361,0.75224,
71,35.76059,1008.62313,0.28017,0.05072108,2.128e-05,383461.0,0.03475,0.98337,0.85056,0.67451,0.75238,0.98449,1.75654,0.11883956,0.0,383461.0,0.01362,0.97909,0.45763,0.33333,0.38571,0.78496,1.77146,0.21437558,0.0,383461.0,0.01373,0.9628,0.38144,0.28462,0.32599,0.76383,
72,35.89781,972.55485,0.27015,0.04880398,1.995e-05,383461.0,0.03489,0.98377,0.85396,0.68344,0.75924,0.9869,1.7594,0.1230495,0.0,383461.0,0.01364,0.97982,0.48148,0.32099,0.38519,0.77254,1.75383,0.21551323,0.0,383461.0,0.0136,0.9662,0.44444,0.27692,0.34123,0.7594,
73,35.83178,936.46798,0.26013,0.04904844,1.864e-05,383461.0,0.03482,0.98359,0.85744,0.6737,0.75455,0.9863,1.77105,0.12649245,0.0,383461.0,0.01373,0.97763,0.40678,0.2963,0.34286,0.76861,1.76706,0.2147408,0.0,383461.0,0.0137,0.96523,0.41558,0.24615,0.30918,0.76274,
74,35.82487,900.3856,0.25011,0.04682128,1.737e-05,383461.0,0.03482,0.9838,0.85846,0.67938,0.7585,0.9875,1.75228,0.12029945,0.0,383461.0,0.01358,0.98055,0.51064,0.2963,0.375,0.76415,1.74662,0.21417311,0.0,383461.0,0.01354,0.96742,0.47143,0.25385,0.33,0.75378,
75,35.9026,864.33455,0.24009,0.04730055,1.614e-05,383461.0,0.03489,0.98374,0.84746,0.68994,0.76063,0.98746,1.76414,0.12957074,0.0,383461.0,0.01368,0.97812,0.42373,0.30864,0.35714,0.76298,1.75385,0.22350969,0.0,383461.0,0.0136,0.96353,0.3913,0.27692,0.32432,0.75032,
76,35.54433,828.18034,0.23005,0.04952594,1.494e-05,383461.0,0.03454,0.98407,0.8642,0.68182,0.76225,0.987,1.74737,0.12145019,0.0,383461.0,0.01355,0.97933,0.46154,0.2963,0.3609,0.7732,1.73944,0.21340899,0.0,383461.0,0.01348,0.96572,0.43373,0.27692,0.33803,0.75672,
77,35.57256,792.04973,0.22001,0.04556756,1.378e-05,383461.0,0.03457,0.98432,0.86089,0.69318,0.76799,0.98944,1.73205,0.12175906,0.0,383461.0,0.01343,0.98152,0.56098,0.28395,0.37705,0.77564,1.77549,0.21930028,0.0,383461.0,0.01376,0.96572,0.42857,0.25385,0.31884,0.75863,
78,35.60655,755.94228,0.20998,0.04385783,1.266e-05,383461.0,0.0346,0.98462,0.85658,0.70779,0.77511,0.98969,1.74625,0.12614533,0.0,383461.0,0.01354,0.98128,0.54545,0.2963,0.384,0.77597,1.73449,0.22724933,0.0,383461.0,0.01345,0.96596,0.4375,0.26923,0.33333,0.75727,
79,35.51053,719.82334,0.19995,0.04590903,1.158e-05,383461.0,0.03451,0.98447,0.87127,0.68669,0.76804,0.98877,1.75235,0.12639884,0.0,383461.0,0.01358,0.98031,0.5,0.2963,0.37209,0.76813,1.75365,0.23325968,0.0,383461.0,0.01359,0.96572,0.4321,0.26923,0.33175,0.75175,
80,35.57761,683.73517,0.18993,0.04452314,1.054e-05,383461.0,0.03457,0.98517,0.86542,0.7151,0.78311,0.98846,1.74128,0.12751663,0.0,383461.0,0.0135,0.97788,0.42424,0.34568,0.38095,0.77644,1.72724,0.23157547,0.0,383461.0,0.01339,0.96426,0.40659,0.28462,0.33484,0.75266,
81,35.55154,647.65372,0.1799,0.04727296,9.55e-06,383461.0,0.03455,0.98453,0.8685,0.69156,0.77,0.98774,1.7499,0.1286133,0.0,383461.0,0.01357,0.9786,0.4386,0.30864,0.36232,0.77055,1.74427,0.22331168,0.0,383461.0,0.01352,0.96475,0.41935,0.3,0.34978,0.75633,
