epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
13,104.70407,9059.8667,2.51663,0.11351059,9.826e-05,383461.0,0.10175,0.96757,0.65774,0.27922,0.39202,0.84425,3.20031,0.08401068,0.0,383461.0,0.02481,0.98079,0.52381,0.2716,0.35772,0.77925,3.18281,0.11811054,0.0,383461.0,0.02467,0.96864,0.50617,0.31538,0.38863,0.76619,
14,104.66196,8950.63588,2.48629,0.11180598,9.78e-05,383461.0,0.10171,0.96912,0.6978,0.30925,0.42857,0.84621,3.19063,0.08830753,0.0,383461.0,0.02473,0.97885,0.4375,0.25926,0.32558,0.75494,3.19474,0.12388339,0.0,383461.0,0.02477,0.96548,0.42308,0.25385,0.31731,0.74944,
15,103.98955,8838.44603,2.45512,0.11009483,9.729e-05,383461.0,0.10106,0.96866,0.69143,0.29464,0.4132,0.8528,3.16417,0.08366156,0.0,383461.0,0.02453,0.9786,0.44444,0.34568,0.38889,0.78459,3.15915,0.1237452,0.0,383461.0,0.02449,0.96134,0.38211,0.36154,0.37154,0.78328,
16,104.02359,8727.38712,2.42427,0.10701707,9.673e-05,383461.0,0.10109,0.969,0.68403,0.31981,0.43584,0.86829,3.16761,0.07859213,0.0,383461.0,0.02456,0.98079,0.52381,0.2716,0.35772,0.76808,3.15259,0.11295621,0.0,383461.0,0.02444,0.96985,0.55,0.25385,0.34737,0.78519,
17,103.98746,8616.94533,2.3936,0.10549364,9.611e-05,383461.0,0.10106,0.96869,0.67003,0.32305,0.43593,0.87383,3.16731,0.08067285,0.0,383461.0,0.02455,0.98055,0.5098,0.32099,0.39394,0.80392,3.15719,0.1145008,0.0,383461.0,0.02447,0.96839,0.5,0.25385,0.33673,0.78629,
18,104.02955,8507.36238,2.36316,0.10449511,9.545e-05,383461.0,0.1011,0.96961,0.6877,0.34497,0.45946,0.8728,3.16494,0.08389527,0.0,383461.0,0.02453,0.97763,0.4127,0.32099,0.36111,0.79478,3.15946,0.12137425,0.0,383461.0,0.02449,0.96718,0.47312,0.33846,0.39462,0.77573,
19,104.43494,8399.9563,2.33332,0.10277344,9.474e-05,383461.0,0.10149,0.96973,0.69218,0.34497,0.46046,0.87925,3.16912,0.07663505,0.0,383461.0,0.02457,0.98201,0.57778,0.32099,0.4127,0.8098,3.15385,0.11266439,0.0,383461.0,0.02445,0.97155,0.60317,0.29231,0.39378,0.78206,
20,104.00736,8291.22468,2.30312,0.10095246,9.397e-05,383461.0,0.10108,0.97037,0.70429,0.35958,0.47609,0.88892,3.16159,0.07953796,0.0,383461.0,0.02451,0.97836,0.42593,0.28395,0.34074,0.8037,3.1574,0.11683997,0.0,383461.0,0.02448,0.96791,0.48649,0.27692,0.35294,0.77993,
21,103.97504,8182.80795,2.273,0.0989611,9.316e-05,383461.0,0.10104,0.97076,0.70769,0.37338,0.48884,0.89353,3.16294,0.0787496,0.0,383461.0,0.02452,0.98249,0.61538,0.2963,0.4,0.75849,3.1555,0.11681518,0.0,383461.0,0.02446,0.97009,0.57447,0.20769,0.30508,0.77525,
22,104.01296,8074.9044,2.24303,0.0975167,9.23e-05,383461.0,0.10108,0.97143,0.72956,0.37662,0.49679,0.89918,3.16636,0.08166116,0.0,383461.0,0.02455,0.98128,0.54,0.33333,0.41221,0.77895,3.15188,0.11482789,0.0,383461.0,0.02443,0.97009,0.55385,0.27692,0.36923,0.7924,
23,99.76657,7953.87818,2.20941,0.09658492,9.14e-05,383461.0,0.09695,0.97158,0.72952,0.38312,0.50239,0.90508,3.16306,0.07689448,0.0,383461.0,0.02452,0.98152,0.56757,0.25926,0.35593,0.79519,3.15791,0.12122436,0.0,383461.0,0.02448,0.96839,0.5,0.17692,0.26136,0.77941,
24,104.02621,7847.33164,2.17981,0.09516344,9.045e-05,383461.0,0.10109,0.97213,0.73613,0.39854,0.51711,0.90287,3.16742,0.08328387,0.0,383461.0,0.02455,0.97812,0.42857,0.33333,0.375,0.78488,3.15352,0.12118813,0.0,383461.0,0.02445,0.96742,0.47297,0.26923,0.34314,0.77605,
25,104.09606,7741.17779,2.15033,0.09328596,8.946e-05,383461.0,0.10116,0.97243,0.73862,0.40828,0.52588,0.91269,3.16211,0.07456286,0.0,383461.0,0.02451,0.98298,0.63415,0.32099,0.42623,0.79571,3.15644,0.12312332,0.0,383461.0,0.02447,0.97009,0.57778,0.2,0.29714,0.78603,
26,103.95059,7634.78304,2.12077,0.09188346,8.842e-05,383461.0,0.10102,0.97344,0.75942,0.42532,0.54527,0.91513,3.16923,0.08560149,0.0,383461.0,0.02457,0.98104,0.53191,0.30864,0.39062,0.73632,3.15493,0.11934138,0.0,383461.0,0.02446,0.96912,0.51765,0.33846,0.4093,0.76585,
27,104.02893,7528.76432,2.09132,0.09181637,8.734e-05,383461.0,0.1011,0.97313,0.75145,0.42208,0.54054,0.91644,3.16699,0.08721587,0.0,383461.0,0.02455,0.97958,0.47541,0.35802,0.40845,0.75971,3.15679,0.12085053,0.0,383461.0,0.02447,0.96742,0.47778,0.33077,0.39091,0.7922,
28,104.06394,7422.96855,2.06194,0.08866007,8.622e-05,383461.0,0.10113,0.97353,0.74897,0.44075,0.55493,0.92472,3.16333,0.08077639,0.0,383461.0,0.02452,0.98128,0.54545,0.2963,0.384,0.77142,3.1596,0.11644517,0.0,383461.0,0.02449,0.9718,0.60938,0.3,0.40206,0.78537,
29,104.18163,7317.56285,2.03266,0.08970503,8.506e-05,383461.0,0.10125,0.97277,0.72951,0.43344,0.54379,0.9266,3.16705,0.08639684,0.0,383461.0,0.02455,0.98006,0.49123,0.34568,0.4058,0.74556,3.15482,0.12222635,0.0,383461.0,0.02446,0.96596,0.44186,0.29231,0.35185,0.78732,
30,104.01201,7211.85859,2.00329,0.0874766,8.386e-05,383461.0,0.10108,0.97313,0.73967,0.43588,0.54852,0.9307,3.16758,0.08363937,0.0,383461.0,0.02455,0.97909,0.45614,0.32099,0.37681,0.78717,3.16327,0.12202455,0.0,383461.0,0.02452,0.96791,0.4878,0.30769,0.37736,0.78689,
31,103.96983,7106.17044,1.97394,0.08617999,8.263e-05,383461.0,0.10104,0.97359,0.75818,0.43263,0.5509,0.93304,3.15946,0.08411546,0.0,383461.0,0.02449,0.98225,0.58333,0.34568,0.43411,0.76525,3.1572,0.1265435,0.0,383461.0,0.02447,0.96888,0.51389,0.28462,0.36634,0.77481,
32,104.01239,7000.67284,1.94463,0.08441011,8.136e-05,383461.0,0.10108,0.97435,0.77171,0.44724,0.56629,0.93778,3.17496,0.0904254,0.0,383461.0,0.02461,0.98006,0.48936,0.28395,0.35938,0.7399,3.1567,0.12982934,0.0,383461.0,0.02447,0.96742,0.47368,0.27692,0.34951,0.76464,
33,104.0241,6895.28534,1.91536,0.08440121,8.005e-05,383461.0,0.10109,0.97423,0.75737,0.4586,0.57128,0.93677,3.166,0.08652903,0.0,383461.0,0.02454,0.97982,0.48077,0.30864,0.37594,0.74913,3.15925,0.12511124,0.0,383461.0,0.02449,0.96961,0.53086,0.33077,0.40758,0.7728,
34,104.15676,6790.22212,1.88617,0.0817134,7.872e-05,383461.0,0.10122,0.97538,0.79224,0.46429,0.58547,0.94204,3.16513,0.08953034,0.0,383461.0,0.02454,0.97982,0.48077,0.30864,0.37594,0.74851,3.16108,0.13106053,0.0,383461.0,0.0245,0.96766,0.47368,0.20769,0.28877,0.7795,
35,104.03581,6684.99424,1.85694,0.08309907,7.735e-05,383461.0,0.1011,0.97423,0.75737,0.4586,0.57128,0.93983,3.1685,0.09405997,0.0,383461.0,0.02456,0.97933,0.46774,0.35802,0.40559,0.72616,3.1555,0.13118011,0.0,383461.0,0.02446,0.96596,0.43056,0.23846,0.30693,0.78229,
36,104.14259,6580.01261,1.82778,0.08043023,7.595e-05,383461.0,0.10121,0.97514,0.77094,0.47808,0.59018,0.94535,3.16196,0.09177324,0.0,383461.0,0.02451,0.97836,0.44286,0.38272,0.4106,0.76999,3.16091,0.12688903,0.0,383461.0,0.0245,0.96645,0.46296,0.38462,0.42017,0.79789,
37,104.04904,6474.92251,1.79859,0.08022756,7.452e-05,383461.0,0.10112,0.97489,0.76432,0.47646,0.587,0.94592,3.16457,0.09791088,0.0,383461.0,0.02453,0.97447,0.35714,0.37037,0.36364,0.76871,3.15806,0.13647464,0.0,383461.0,0.02448,0.96499,0.41667,0.26923,0.3271,0.78145,
38,104.05661,6369.89763,1.76942,0.07743224,7.307e-05,383461.0,0.10112,0.97581,0.78093,0.49188,0.60359,0.95248,3.20059,0.09404123,0.0,383461.0,0.02481,0.97909,0.46377,0.39506,0.42667,0.76143,3.17092,0.134785,0.0,383461.0,0.02458,0.96669,0.46067,0.31538,0.37443,0.78486,
39,90.86033,6245.12675,1.73476,0.07693448,7.159e-05,383461.0,0.0883,0.97562,0.77078,0.49675,0.60415,0.95194,3.18328,0.0903887,0.0,383461.0,0.02468,0.98006,0.49123,0.34568,0.4058,0.76526,3.17765,0.13443546,0.0,383461.0,0.02463,0.96815,0.4918,0.23077,0.31414,0.78115,
40,104.45986,6141.58009,1.70599,0.07712015,7.008e-05,383461.0,0.10152,0.9755,0.76894,0.49432,0.60178,0.95304,3.16512,0.09188861,0.0,383461.0,0.02454,0.98006,0.49153,0.35802,0.41429,0.76916,3.15783,0.1384923,0.0,383461.0,0.02448,0.96839,0.5,0.29231,0.36893,0.77451,
41,103.94794,6037.28301,1.67702,0.07618197,6.856e-05,383461.0,0.10102,0.97629,0.78463,0.50568,0.615,0.95341,3.1613,0.08836965,0.0,383461.0,0.02451,0.98055,0.50943,0.33333,0.40299,0.78188,3.15181,0.13613747,0.0,383461.0,0.02443,0.96864,0.50725,0.26923,0.35176,0.78945,
42,73.36492,5892.46189,1.63679,0.07413762,6.701e-05,383461.0,0.0713,0.97608,0.78416,0.49838,0.60943,0.96079,3.1631,0.10063259,0.0,383461.0,0.02452,0.97982,0.48438,0.38272,0.42759,0.73667,3.15532,0.14250759,0.0,383461.0,0.02446,0.96548,0.4434,0.36154,0.39831,0.78471,
43,92.9153,5775.77107,1.60438,0.07361525,6.545e-05,383461.0,0.0903,0.97638,0.77846,0.51623,0.62079,0.95987,3.1661,0.09334233,0.0,383461.0,0.02454,0.97958,0.47619,0.37037,0.41667,0.75996,3.15412,0.13571666,0.0,383461.0,0.02445,0.96693,0.47115,0.37692,0.4188,0.78662,
44,73.37643,5636.25611,1.56563,0.07275365,6.387e-05,383461.0,0.07131,0.97742,0.79927,0.53003,0.63738,0.95855,3.16421,0.09092624,0.0,383461.0,0.02453,0.97958,0.47619,0.37037,0.41667,0.7837,3.15057,0.13782878,0.0,383461.0,0.02442,0.96766,0.48193,0.30769,0.37559,0.79057,
45,73.7931,5500.10587,1.52781,0.07023012,6.227e-05,383461.0,0.07171,0.97693,0.78597,0.5276,0.63137,0.96509,3.20131,0.08932715,0.0,383461.0,0.02482,0.98298,0.62222,0.34568,0.44444,0.78546,3.17723,0.14447053,0.0,383461.0,0.02463,0.96985,0.56,0.21538,0.31111,0.77898,
46,73.52295,5366.30449,1.49064,0.06980657,6.066e-05,383461.0,0.07145,0.97787,0.80072,0.54464,0.64831,0.96549,3.1658,0.09367072,0.0,383461.0,0.02454,0.97958,0.47059,0.2963,0.36364,0.75895,3.15629,0.1396062,0.0,383461.0,0.02447,0.96742,0.4697,0.23846,0.31633,0.78406,
47,100.01382,5263.71316,1.46214,0.07036441,5.904e-05,383461.0,0.0972,0.97775,0.81566,0.52435,0.63834,0.96627,3.16675,0.09450198,0.0,383461.0,0.02455,0.98152,0.54717,0.35802,0.43284,0.78757,3.16007,0.15539162,0.0,383461.0,0.0245,0.96718,0.45902,0.21538,0.29319,0.77351,
48,104.07987,5165.45903,1.43485,0.06802135,5.741e-05,383461.0,0.10115,0.97824,0.8,0.55844,0.65774,0.96873,3.16673,0.09919545,0.0,383461.0,0.02455,0.97933,0.46667,0.34568,0.39716,0.77795,3.15692,0.15104184,0.0,383461.0,0.02447,0.96499,0.42708,0.31538,0.36283,0.78599,
49,104.12557,5067.01759,1.4075,0.06724054,5.577e-05,383461.0,0.10119,0.97809,0.79001,0.56494,0.65878,0.96854,3.16343,0.1011423,0.0,383461.0,0.02452,0.9769,0.40278,0.35802,0.37908,0.76946,3.15113,0.15308184,0.0,383461.0,0.02443,0.96304,0.38043,0.26923,0.31532,0.78194,
50,104.076,4968.3056,1.38008,0.06730329,5.413e-05,383461.0,0.10114,0.97839,0.81348,0.5487,0.65536,0.9683,3.1593,0.09642496,0.0,383461.0,0.02449,0.98006,0.49057,0.32099,0.38806,0.77216,3.15275,0.15393374,0.0,383461.0,0.02444,0.96815,0.49091,0.20769,0.29189,0.78047,
51,103.93181,4869.25421,1.35257,0.06567849,5.248e-05,383461.0,0.101,0.97869,0.80343,0.57062,0.6673,0.97142,3.16102,0.09937929,0.0,383461.0,0.0245,0.97933,0.46154,0.2963,0.3609,0.77814,3.15173,0.14741566,0.0,383461.0,0.02443,0.96864,0.5082,0.23846,0.32461,0.79683,
52,103.9323,4770.01909,1.32501,0.06576277,5.083e-05,383461.0,0.101,0.97891,0.79757,0.58523,0.67509,0.96923,3.16633,0.10125874,0.0,383461.0,0.02455,0.97666,0.38806,0.32099,0.35135,0.78661,3.15097,0.15592547,0.0,383461.0,0.02443,0.96499,0.41026,0.24615,0.30769,0.7856,
53,104.04113,4670.7027,1.29742,0.0628712,4.917e-05,383461.0,0.10111,0.97857,0.79977,0.57062,0.66604,0.97513,3.16641,0.10006531,0.0,383461.0,0.02455,0.97933,0.45238,0.23457,0.30894,0.78135,3.15928,0.15234231,0.0,383461.0,0.02449,0.96864,0.51111,0.17692,0.26286,0.79902,
54,104.19249,4571.33834,1.26982,0.0639934,4.752e-05,383461.0,0.10126,0.97872,0.80159,0.57386,0.66887,0.97279,3.17126,0.0950827,0.0,383461.0,0.02458,0.97812,0.43284,0.35802,0.39189,0.80902,3.15364,0.15348235,0.0,383461.0,0.02445,0.96572,0.43956,0.30769,0.36199,0.78768,
55,104.07637,4471.71032,1.24214,0.06092389,4.587e-05,383461.0,0.10114,0.98046,0.83202,0.59903,0.69655,0.97497,3.17177,0.0956314,0.0,383461.0,0.02459,0.9786,0.44928,0.38272,0.41333,0.81242,3.15751,0.16000529,0.0,383461.0,0.02448,0.96523,0.42697,0.29231,0.34703,0.78105,True
56,104.13334,4371.96918,1.21444,0.06233684,4.423e-05,383461.0,0.1012,0.97967,0.81243,0.59416,0.68636,0.9749,3.16404,0.09629185,0.0,383461.0,0.02453,0.97933,0.46296,0.30864,0.37037,0.80199,3.16087,0.16173812,0.0,383461.0,0.0245,0.96742,0.46296,0.19231,0.27174,0.7696,
57,103.93052,4271.92973,1.18665,0.06117379,4.259e-05,383461.0,0.101,0.97921,0.81207,0.57873,0.67583,0.9771,3.16514,0.10459837,0.0,383461.0,0.02454,0.97909,0.45614,0.32099,0.37681,0.79256,3.15082,0.16777715,0.0,383461.0,0.02442,0.96645,0.44444,0.24615,0.31683,0.77173,
58,104.03544,4171.83128,1.15884,0.0597048,4.096e-05,383461.0,0.1011,0.98006,0.81579,0.6039,0.69403,0.97884,3.16273,0.09960038,0.0,383461.0,0.02452,0.98128,0.54,0.33333,0.41221,0.80382,3.15316,0.16861955,0.0,383461.0,0.02444,0.96693,0.45,0.20769,0.28421,0.78282,
59,103.85183,4071.4792,1.13097,0.05910818,3.934e-05,383461.0,0.10093,0.98046,0.81296,0.62094,0.7041,0.97869,3.16021,0.0996067,0.0,383461.0,0.0245,0.98006,0.49057,0.32099,0.38806,0.8003,3.16064,0.16433944,0.0,383461.0,0.0245,0.96718,0.45902,0.21538,0.29319,0.77194,
60,103.84828,3971.0101,1.10306,0.06009685,3.773e-05,383461.0,0.10092,0.98,0.80403,0.61607,0.69761,0.97737,3.16568,0.09969577,0.0,383461.0,0.02454,0.97812,0.43478,0.37037,0.4,0.81199,3.15026,0.1622059,0.0,383461.0,0.02442,0.96548,0.43617,0.31538,0.36607,0.78719,
61,104.0447,3870.55238,1.07515,0.05730739,3.613e-05,383461.0,0.10111,0.98109,0.83443,0.61769,0.70989,0.98127,3.16469,0.10429712,0.0,383461.0,0.02453,0.97909,0.45455,0.30864,0.36765,0.79426,3.15189,0.17029235,0.0,383461.0,0.02443,0.96499,0.39394,0.2,0.26531,0.77959,
62,104.06844,3769.99473,1.04722,0.05828695,3.455e-05,383461.0,0.10114,0.98067,0.82965,0.60877,0.70225,0.97941,3.1642,0.10810102,0.0,383461.0,0.02453,0.97885,0.45,0.33333,0.38298,0.79769,3.1602,0.17341206,0.0,383461.0,0.0245,0.96499,0.40789,0.23846,0.30097,0.77689,
63,104.01667,3669.29825,1.01925,0.0589597,3.299e-05,383461.0,0.10109,0.97994,0.80753,0.60958,0.69473,0.98002,3.16551,0.10629142,0.0,383461.0,0.02454,0.97617,0.38028,0.33333,0.35526,0.79785,3.15093,0.17030457,0.0,383461.0,0.02443,0.96353,0.38636,0.26154,0.31193,0.78105,
64,104.00861,3568.49527,0.99125,0.05351071,3.144e-05,383461.0,0.10108,0.98185,0.83598,0.64123,0.72577,0.98292,3.16435,0.11364835,0.0,383461.0,0.02453,0.97739,0.4,0.2963,0.34043,0.77325,3.1556,0.18066153,0.0,383461.0,0.02446,0.96377,0.36986,0.20769,0.26601,0.76968,
65,103.85864,3467.51789,0.9632,0.05620009,2.992e-05,383461.0,0.10093,0.98122,0.82452,0.63312,0.71625,0.9822,3.16063,0.10638615,0.0,383461.0,0.0245,0.97909,0.45763,0.33333,0.38571,0.79432,3.15664,0.1642478,0.0,383461.0,0.02447,0.96523,0.41772,0.25385,0.31579,0.79322,
66,103.98405,3366.51627,0.93514,0.0564221,2.841e-05,383461.0,0.10105,0.98182,0.8351,0.64123,0.72544,0.98011,3.16635,0.10783854,0.0,383461.0,0.02455,0.97812,0.42623,0.32099,0.3662,0.79401,3.15109,0.17768857,0.0,383461.0,0.02443,0.96645,0.44118,0.23077,0.30303,0.77556,
67,104.10778,3265.48516,0.90708,0.0542643,2.693e-05,383461.0,0.10117,0.98179,0.82395,0.65341,0.72884,0.98308,3.16141,0.11320806,0.0,383461.0,0.02451,0.9769,0.40541,0.37037,0.3871,0.78486,3.15658,0.17395069,0.0,383461.0,0.02447,0.96256,0.36364,0.24615,0.29358,0.78268,
68,104.1256,3164.37287,0.87899,0.0527058,2.548e-05,383461.0,0.10119,0.98274,0.83809,0.66802,0.74345,0.98311,3.15935,0.11360964,0.0,383461.0,0.02449,0.98006,0.4902,0.30864,0.37879,0.77331,3.15278,0.17540398,0.0,383461.0,0.02444,0.96742,0.47059,0.24615,0.32323,0.78549,
69,103.96148,3063.10416,0.85086,0.05252537,2.405e-05,383461.0,0.10103,0.9824,0.83487,0.66071,0.73765,0.98369,3.16396,0.11190896,0.0,383461.0,0.02453,0.97788,0.42857,0.37037,0.39735,0.79501,3.14879,0.17226378,0.0,383461.0,0.02441,0.96523,0.41975,0.26154,0.32227,0.78458,
70,104.34319,2961.9155,0.82275,0.05296958,2.265e-05,383461.0,0.1014,0.98204,0.82671,0.65828,0.73294,0.98455,3.16038,0.11453142,0.0,383461.0,0.0245,0.9752,0.36709,0.35802,0.3625,0.79533,3.1553,0.1786325,0.0,383461.0,0.02446,0.9594,0.3271,0.26923,0.29536,0.78738,
71,104.34896,2860.64146,0.79462,0.05385384,2.128e-05,383461.0,0.10141,0.98198,0.81982,0.66477,0.7342,0.98348,3.1679,0.1090066,0.0,383461.0,0.02456,0.97739,0.41176,0.34568,0.37584,0.80635,3.15453,0.16958411,0.0,383461.0,0.02445,0.96548,0.425,0.26154,0.32381,0.78998,
72,104.10472,2759.19284,0.76644,0.05086566,1.995e-05,383461.0,0.10117,0.98316,0.84312,0.67614,0.75045,0.98473,3.16292,0.11103477,0.0,383461.0,0.02452,0.97763,0.42029,0.35802,0.38667,0.80605,3.1531,0.17717077,0.0,383461.0,0.02444,0.96402,0.3875,0.23846,0.29524,0.78912,
73,96.20992,2654.89859,0.73747,0.0514622,1.864e-05,383461.0,0.0935,0.98274,0.84016,0.66558,0.74275,0.98536,3.16125,0.11507353,0.0,383461.0,0.02451,0.97496,0.35897,0.34568,0.3522,0.79551,3.15279,0.18063607,0.0,383461.0,0.02444,0.96231,0.34568,0.21538,0.2654,0.77648,
74,103.9911,2553.41364,0.70928,0.05021057,1.737e-05,383461.0,0.10106,0.98362,0.85321,0.67938,0.75644,0.98509,3.18631,0.11591397,0.0,383461.0,0.0247,0.9769,0.39706,0.33333,0.36242,0.78021,3.18212,0.18747516,0.0,383461.0,0.02467,0.9645,0.40244,0.25385,0.31132,0.76685,
75,104.47638,2452.01599,0.68112,0.04842817,1.614e-05,383461.0,0.10153,0.98337,0.84913,0.67614,0.75282,0.98731,3.18945,0.11240392,0.0,383461.0,0.02472,0.97642,0.38235,0.32099,0.34899,0.80546,3.1786,0.1828836,0.0,383461.0,0.02464,0.96523,0.42697,0.29231,0.34703,0.77574,
76,104.68459,2350.60057,0.65294,0.0486611,1.494e-05,383461.0,0.10173,0.98441,0.85986,0.69724,0.77006,0.98532,3.19354,0.11089585,0.0,383461.0,0.02476,0.97739,0.40909,0.33333,0.36735,0.80898,3.18813,0.18419758,0.0,383461.0,0.02471,0.96402,0.38158,0.22308,0.28155,0.78577,
77,104.40309,2249.02192,0.62473,0.04875874,1.378e-05,383461.0,0.10146,0.98395,0.857,0.68588,0.76195,0.98648,3.19131,0.11846173,0.0,383461.0,0.02474,0.97739,0.4,0.2963,0.34043,0.79166,3.17764,0.18640871,0.0,383461.0,0.02463,0.96426,0.38961,0.23077,0.28986,0.78233,
78,104.44518,2147.38296,0.5965,0.04603084,1.266e-05,383461.0,0.1015,0.98432,0.85375,0.7013,0.77005,0.9881,3.18785,0.1170542,0.0,383461.0,0.02471,0.9786,0.43636,0.2963,0.35294,0.79173,3.17814,0.18318093,0.0,383461.0,0.02464,0.96426,0.38961,0.23077,0.28986,0.78655,
79,104.61715,2045.71683,0.56825,0.04913613,1.158e-05,383461.0,0.10167,0.98328,0.84725,0.67532,0.75158,0.98758,3.18676,0.11639875,0.0,383461.0,0.0247,0.97885,0.44828,0.32099,0.3741,0.80374,3.17891,0.1922316,0.0,383461.0,0.02464,0.96499,0.40278,0.22308,0.28713,0.77967,
80,104.5535,1943.96291,0.53999,0.04728463,1.054e-05,383461.0,0.10161,0.98447,0.86014,0.69886,0.77116,0.98689,3.19054,0.11847556,0.0,383461.0,0.02473,0.97569,0.35821,0.2963,0.32432,0.79444,3.18011,0.18580532,0.0,383461.0,0.02465,0.96329,0.36709,0.22308,0.27751,0.78112,
81,104.4413,1842.11608,0.5117,0.04940678,9.55e-06,383461.0,0.1015,0.98356,0.83839,0.69481,0.75988,0.98646,3.18647,0.11877862,0.0,383461.0,0.0247,0.97788,0.42188,0.33333,0.37241,0.79552,3.18099,0.18553559,0.0,383461.0,0.02466,0.96426,0.39241,0.23846,0.29665,0.79093,
