epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
10,36.17584,3373.34666,0.93704,0.11931223,9.932e-05,383461.0,0.03516,0.96651,0.66839,0.20942,0.31891,0.8232,1.79299,0.08199628,0.0,383461.0,0.0139,0.98104,0.53659,0.2716,0.36066,0.745,1.79175,0.12571705,0.0,383461.0,0.01389,0.96718,0.44444,0.15385,0.22857,0.74273,
11,36.08501,3322.11366,0.92281,0.11685555,9.902e-05,383461.0,0.03507,0.96705,0.66667,0.24026,0.35322,0.83,1.78756,0.07629982,0.0,383461.0,0.01386,0.98177,0.61538,0.19753,0.29907,0.77679,1.79146,0.11697438,0.0,383461.0,0.01389,0.97082,0.6087,0.21538,0.31818,0.77533,
12,36.13036,3273.5146,0.90931,0.11516891,9.867e-05,383461.0,0.03511,0.96769,0.6833,0.25568,0.37212,0.83431,1.78807,0.07864499,0.0,383461.0,0.01386,0.98177,0.63636,0.17284,0.27184,0.7736,1.78016,0.12304564,0.0,383461.0,0.0138,0.96572,0.2381,0.03846,0.06623,0.76145,
13,36.151,3226.82357,0.89634,0.11444569,9.826e-05,383461.0,0.03513,0.96778,0.67695,0.26705,0.383,0.83539,1.79428,0.0782354,0.0,383461.0,0.01391,0.98249,0.62857,0.2716,0.37931,0.77221,1.78491,0.11829709,0.0,383461.0,0.01384,0.96839,0.5,0.26923,0.35,0.75471,
14,39.72074,3201.76639,0.88938,0.11204835,9.78e-05,383461.0,0.0386,0.96803,0.67717,0.27922,0.3954,0.84223,2.15879,0.07850881,0.0,383461.0,0.01673,0.98177,0.56522,0.32099,0.40945,0.7758,2.16818,0.11914272,0.0,383461.0,0.01681,0.96596,0.42857,0.23077,0.3,0.77599,
15,40.26498,3177.73352,0.8827,0.10885974,9.729e-05,383461.0,0.03913,0.969,0.68929,0.31331,0.4308,0.8553,2.15861,0.07408166,0.0,383461.0,0.01673,0.98347,0.68571,0.2963,0.41379,0.77966,2.15016,0.11590692,0.0,383461.0,0.01667,0.96937,0.53125,0.26154,0.35052,0.76505,
16,40.40907,3152.49452,0.87569,0.10772821,9.673e-05,383461.0,0.03927,0.96985,0.71201,0.32711,0.44828,0.8569,2.17327,0.08016991,0.0,383461.0,0.01685,0.98201,0.57778,0.32099,0.4127,0.77398,2.15559,0.12089454,0.0,383461.0,0.01671,0.96815,0.49254,0.25385,0.33503,0.76928,
17,40.42516,3125.64326,0.86823,0.1061597,9.611e-05,383461.0,0.03929,0.96988,0.70528,0.33604,0.4552,0.8652,2.16557,0.07772364,0.0,383461.0,0.01679,0.98225,0.63333,0.23457,0.34234,0.7536,2.16104,0.12197278,0.0,383461.0,0.01675,0.96839,0.5,0.21538,0.30108,0.75047,
18,37.33462,3084.18768,0.85672,0.1044846,9.545e-05,383461.0,0.03628,0.96997,0.70199,0.34416,0.46187,0.87062,1.80084,0.0823067,0.0,383461.0,0.01396,0.98104,0.53191,0.30864,0.39062,0.75084,1.76774,0.12619107,0.0,383461.0,0.0137,0.9662,0.43478,0.23077,0.30151,0.74624,
19,35.87277,3037.29683,0.84369,0.10438852,9.474e-05,383461.0,0.03486,0.97037,0.71031,0.35227,0.47097,0.86811,1.76651,0.07747445,0.0,383461.0,0.01369,0.98201,0.6129,0.23457,0.33929,0.76258,1.75739,0.11970561,0.0,383461.0,0.01362,0.96912,0.52727,0.22308,0.31351,0.75733,
20,35.87963,2991.4811,0.83097,0.10273528,9.397e-05,383461.0,0.03487,0.97128,0.73183,0.36769,0.48947,0.87227,1.78125,0.07687761,0.0,383461.0,0.01381,0.98274,0.61905,0.32099,0.42276,0.74836,1.76744,0.11907255,0.0,383461.0,0.0137,0.96937,0.52703,0.3,0.38235,0.75889,
21,36.16218,2947.57044,0.81877,0.10093189,9.316e-05,383461.0,0.03514,0.9707,0.70807,0.37013,0.48614,0.88319,1.76349,0.07893269,0.0,383461.0,0.01367,0.98055,0.5122,0.25926,0.34426,0.77122,1.75484,0.12306504,0.0,383461.0,0.0136,0.96572,0.43678,0.29231,0.35023,0.77743,
22,35.92906,2903.55308,0.80654,0.10029334,9.23e-05,383461.0,0.03492,0.971,0.71994,0.36932,0.4882,0.88711,1.77355,0.07929965,0.0,383461.0,0.01375,0.98177,0.58824,0.24691,0.34783,0.77298,1.75917,0.11963067,0.0,383461.0,0.01364,0.96839,0.5,0.27692,0.35644,0.78192,
23,35.85133,2859.96362,0.79443,0.09893765,9.14e-05,383461.0,0.03484,0.97116,0.71603,0.38068,0.49709,0.89181,1.78365,0.07549019,0.0,383461.0,0.01383,0.98177,0.57143,0.2963,0.39024,0.77822,1.7701,0.1197804,0.0,383461.0,0.01372,0.96864,0.50746,0.26154,0.34518,0.7772,
24,35.84972,2816.98838,0.7825,0.09706095,9.045e-05,383461.0,0.03484,0.97222,0.73874,0.39935,0.51844,0.89449,1.76723,0.07893295,0.0,383461.0,0.0137,0.98225,0.6,0.2963,0.39669,0.75818,1.75222,0.12599672,0.0,383461.0,0.01358,0.96718,0.46032,0.22308,0.30052,0.75674,
25,35.93022,2774.79036,0.77078,0.09533008,8.946e-05,383461.0,0.03492,0.97192,0.72319,0.40503,0.51925,0.90126,1.7764,0.07462296,0.0,383461.0,0.01377,0.98371,0.66667,0.34568,0.45528,0.77688,1.76286,0.12566848,0.0,383461.0,0.01367,0.96791,0.48529,0.25385,0.33333,0.77211,
26,35.84616,2732.82937,0.75912,0.09554278,8.842e-05,383461.0,0.03484,0.9714,0.7162,0.39123,0.50604,0.9026,1.78101,0.07792564,0.0,383461.0,0.01381,0.98201,0.6,0.25926,0.36207,0.77785,1.76693,0.12794215,0.0,383461.0,0.0137,0.96888,0.51613,0.24615,0.33333,0.75139,
27,35.8848,2691.40451,0.74761,0.0944542,8.734e-05,383461.0,0.03487,0.97246,0.73352,0.41558,0.53057,0.90456,1.76645,0.07816985,0.0,383461.0,0.01369,0.98274,0.61364,0.33333,0.432,0.78017,1.75662,0.12491154,0.0,383461.0,0.01362,0.96596,0.44048,0.28462,0.34579,0.78514,
28,35.89964,2650.39805,0.73622,0.09163444,8.622e-05,383461.0,0.03489,0.97265,0.73919,0.4164,0.53271,0.91372,1.77995,0.07753075,0.0,383461.0,0.0138,0.98152,0.5641,0.2716,0.36667,0.79084,1.76336,0.12459052,0.0,383461.0,0.01367,0.96815,0.49254,0.25385,0.33503,0.78353,
29,35.84222,2609.59807,0.72489,0.09153057,8.506e-05,383461.0,0.03483,0.97341,0.75176,0.43263,0.5492,0.91295,1.77594,0.07757978,0.0,383461.0,0.01377,0.98249,0.60976,0.30864,0.40984,0.77065,1.83332,0.12806209,0.0,383461.0,0.01421,0.96231,0.37374,0.28462,0.32314,0.78524,
30,35.90993,2569.26865,0.71369,0.09109421,8.386e-05,383461.0,0.0349,0.97271,0.73654,0.42208,0.53664,0.91749,1.77598,0.08109005,0.0,383461.0,0.01377,0.98201,0.57447,0.33333,0.42188,0.75602,1.75601,0.12878048,0.0,383461.0,0.01361,0.96645,0.45455,0.30769,0.36697,0.75304,
31,35.88379,2529.1599,0.70254,0.08941506,8.263e-05,383461.0,0.03487,0.97374,0.75485,0.44237,0.55783,0.91856,1.77973,0.0766895,0.0,383461.0,0.0138,0.98371,0.71875,0.28395,0.40708,0.79191,1.76748,0.12449107,0.0,383461.0,0.0137,0.96669,0.45679,0.28462,0.35071,0.79233,True
32,35.80753,2489.15237,0.69143,0.08767323,8.136e-05,383461.0,0.0348,0.9741,0.75538,0.45617,0.56883,0.92275,1.76567,0.08085531,0.0,383461.0,0.01369,0.98055,0.5122,0.25926,0.34426,0.78211,1.75471,0.13365581,0.0,383461.0,0.0136,0.96645,0.43939,0.22308,0.29592,0.76392,
33,35.92812,2449.62599,0.68045,0.08598128,8.005e-05,383461.0,0.03492,0.97377,0.74765,0.45211,0.56348,0.92819,1.76957,0.0792804,0.0,383461.0,0.01372,0.98225,0.61111,0.2716,0.37607,0.774,1.76268,0.12540215,0.0,383461.0,0.01366,0.96839,0.5,0.26154,0.34343,0.7776,
34,35.83809,2410.13803,0.66948,0.08621754,7.872e-05,383461.0,0.03483,0.97489,0.78116,0.45779,0.57728,0.92572,1.77436,0.07985101,0.0,383461.0,0.01375,0.98201,0.57447,0.33333,0.42188,0.77875,1.77512,0.12633498,0.0,383461.0,0.01376,0.96475,0.42424,0.32308,0.36681,0.78696,
35,35.86246,2370.89616,0.65858,0.08536725,7.735e-05,383461.0,0.03485,0.9745,0.77103,0.45373,0.57128,0.93186,1.76277,0.08143043,0.0,383461.0,0.01366,0.98006,0.49123,0.34568,0.4058,0.78571,1.75659,0.13184662,0.0,383461.0,0.01362,0.96499,0.42553,0.30769,0.35714,0.78082,
36,35.90496,2331.90933,0.64775,0.08427209,7.595e-05,383461.0,0.03489,0.97416,0.75066,0.46429,0.57372,0.93293,1.76972,0.08077896,0.0,383461.0,0.01372,0.98079,0.52174,0.2963,0.37795,0.78709,1.76704,0.13214726,0.0,383461.0,0.0137,0.96596,0.43243,0.24615,0.31373,0.77618,
37,35.82805,2292.95923,0.63693,0.08352911,7.452e-05,383461.0,0.03482,0.97496,0.76702,0.47565,0.58717,0.93533,1.76638,0.08439488,0.0,383461.0,0.01369,0.97933,0.46875,0.37037,0.41379,0.77911,1.77185,0.13704506,0.0,383461.0,0.01374,0.96304,0.38542,0.28462,0.32743,0.75313,
38,35.87655,2254.24508,0.62618,0.08097476,7.307e-05,383461.0,0.03487,0.97514,0.76883,0.48052,0.59141,0.94446,1.76355,0.08472684,0.0,383461.0,0.01367,0.97982,0.48214,0.33333,0.39416,0.78378,1.75489,0.13468998,0.0,383461.0,0.0136,0.96475,0.42105,0.30769,0.35556,0.77508,
39,35.91057,2215.72385,0.61548,0.08028143,7.159e-05,383461.0,0.0349,0.97587,0.7874,0.48701,0.60181,0.94426,1.77187,0.08409088,0.0,383461.0,0.01374,0.98152,0.55814,0.2963,0.3871,0.76202,1.76818,0.13354736,0.0,383461.0,0.01371,0.96645,0.45,0.27692,0.34286,0.77794,
40,35.82413,2177.20556,0.60478,0.08115712,7.008e-05,383461.0,0.03481,0.97575,0.78403,0.4862,0.6002,0.94245,1.76159,0.07929025,0.0,383461.0,0.01366,0.98347,0.66667,0.32099,0.43333,0.77933,1.77666,0.13293194,0.0,383461.0,0.01377,0.97009,0.55385,0.27692,0.36923,0.78083,
41,35.92346,2138.95274,0.59415,0.07884015,6.856e-05,383461.0,0.03491,0.97593,0.77431,0.50406,0.61062,0.94471,1.77136,0.08145747,0.0,383461.0,0.01373,0.98274,0.61364,0.33333,0.432,0.78031,1.76296,0.14196311,0.0,383461.0,0.01367,0.96645,0.44595,0.25385,0.32353,0.76206,
42,35.85494,2100.71744,0.58353,0.07804282,6.701e-05,383461.0,0.03484,0.97651,0.77886,0.52029,0.62384,0.9467,1.77911,0.08373821,0.0,383461.0,0.01379,0.98104,0.53191,0.30864,0.39062,0.78463,1.77082,0.14759489,0.0,383461.0,0.01373,0.96402,0.36364,0.18462,0.2449,0.75126,
43,36.18195,2063.00653,0.57306,0.07755219,6.545e-05,383461.0,0.03516,0.97663,0.79119,0.51055,0.62062,0.94808,1.76147,0.09278331,0.0,383461.0,0.01365,0.97933,0.4697,0.38272,0.42177,0.75945,1.7557,0.15317293,0.0,383461.0,0.01361,0.9628,0.3945,0.33077,0.35983,0.74515,
44,40.7494,2030.94601,0.56415,0.07566127,6.387e-05,383461.0,0.0396,0.97584,0.77009,0.50568,0.61049,0.95386,1.76889,0.09029038,0.0,383461.0,0.01371,0.98152,0.55556,0.30864,0.39683,0.75212,1.76517,0.14759311,0.0,383461.0,0.01368,0.96426,0.38961,0.23077,0.28986,0.75835,
45,40.67627,1998.42188,0.55512,0.0770663,6.227e-05,383461.0,0.03953,0.97614,0.77764,0.50812,0.61463,0.95103,1.77403,0.08834159,0.0,383461.0,0.01375,0.98152,0.54902,0.34568,0.42424,0.76361,1.77402,0.14502857,0.0,383461.0,0.01375,0.96377,0.38824,0.25385,0.30698,0.76503,
46,40.99107,1965.90583,0.54608,0.07514883,6.066e-05,383461.0,0.03984,0.97705,0.79701,0.51948,0.62899,0.95275,1.76265,0.08816971,0.0,383461.0,0.01366,0.9786,0.44928,0.38272,0.41333,0.77328,1.79375,0.14166255,0.0,383461.0,0.01391,0.96329,0.4087,0.36154,0.38367,0.77266,
47,40.84299,1932.87623,0.53691,0.07212167,5.904e-05,383461.0,0.03969,0.97736,0.79092,0.53734,0.63992,0.95894,1.76908,0.0902181,0.0,383461.0,0.01371,0.98031,0.5,0.38272,0.43357,0.76978,1.76691,0.14433865,0.0,383461.0,0.0137,0.96596,0.45098,0.35385,0.39655,0.77346,
48,40.71441,1899.39389,0.52761,0.07325204,5.741e-05,383461.0,0.03957,0.97678,0.78125,0.5276,0.62984,0.95939,1.76704,0.08629904,0.0,383461.0,0.0137,0.98079,0.51786,0.35802,0.42336,0.78114,1.77057,0.14398375,0.0,383461.0,0.01373,0.96548,0.43023,0.28462,0.34259,0.76865,
49,40.73345,1865.6413,0.51823,0.07227549,5.577e-05,383461.0,0.03959,0.97775,0.79976,0.5414,0.64569,0.95883,1.7702,0.08989193,0.0,383461.0,0.01372,0.98177,0.55769,0.35802,0.43609,0.77757,1.75969,0.14880213,0.0,383461.0,0.01364,0.96475,0.40964,0.26154,0.31925,0.76743,
50,40.74583,1831.62686,0.50879,0.06986673,5.413e-05,383461.0,0.0396,0.97751,0.78806,0.54627,0.64525,0.96507,1.78056,0.09404844,0.0,383461.0,0.0138,0.97933,0.46429,0.32099,0.37956,0.75855,1.766,0.14695979,0.0,383461.0,0.01369,0.96596,0.44048,0.28462,0.34579,0.76358,
51,40.66576,1797.2796,0.49924,0.0704931,5.248e-05,383461.0,0.03952,0.9783,0.80981,0.54951,0.65474,0.96098,1.76176,0.09821385,0.0,383461.0,0.01366,0.97739,0.42308,0.40741,0.41509,0.75342,1.75312,0.1520151,0.0,383461.0,0.01359,0.96037,0.37008,0.36154,0.36576,0.77102,
52,40.78675,1762.8012,0.48967,0.07093805,5.083e-05,383461.0,0.03964,0.97745,0.78422,0.5487,0.64565,0.96163,1.76904,0.08959692,0.0,383461.0,0.01371,0.98079,0.51852,0.34568,0.41481,0.77673,1.76312,0.14783893,0.0,383461.0,0.01367,0.96304,0.39216,0.30769,0.34483,0.77981,
53,40.73196,1728.04248,0.48001,0.06799422,4.917e-05,383461.0,0.03958,0.97866,0.8046,0.56818,0.66603,0.96493,1.77885,0.09450529,0.0,383461.0,0.01379,0.98104,0.5283,0.34568,0.41791,0.76678,1.77444,0.16102495,0.0,383461.0,0.01376,0.96548,0.43182,0.29231,0.34862,0.73808,
54,40.70262,1693.04255,0.47029,0.06794123,4.752e-05,383461.0,0.03956,0.97875,0.81316,0.56169,0.66443,0.96626,1.76832,0.09869835,0.0,383461.0,0.01371,0.97593,0.375,0.33333,0.35294,0.76103,1.75542,0.1576225,0.0,383461.0,0.01361,0.96231,0.38318,0.31538,0.34599,0.75751,
55,40.78978,1657.90744,0.46053,0.06748955,4.587e-05,383461.0,0.03964,0.97806,0.79514,0.55763,0.65553,0.96788,1.77445,0.09181823,0.0,383461.0,0.01376,0.98201,0.56863,0.35802,0.43939,0.77156,1.76261,0.1573957,0.0,383461.0,0.01366,0.96718,0.47191,0.32308,0.38356,0.75213,
56,40.70437,1622.50948,0.4507,0.06543198,4.423e-05,383461.0,0.03956,0.97936,0.80894,0.58766,0.68077,0.96911,1.77614,0.10000364,0.0,383461.0,0.01377,0.97763,0.42254,0.37037,0.39474,0.7747,1.76573,0.16292456,0.0,383461.0,0.01369,0.96377,0.41441,0.35385,0.38174,0.7595,
57,40.73573,1586.95125,0.44082,0.0650388,4.259e-05,383461.0,0.03959,0.97954,0.80952,0.59334,0.68478,0.97075,1.76196,0.0938183,0.0,383461.0,0.01366,0.98079,0.51852,0.34568,0.41481,0.77688,1.75747,0.15626174,0.0,383461.0,0.01362,0.96523,0.43299,0.32308,0.37004,0.76659,
58,40.76007,1551.23443,0.4309,0.06292075,4.096e-05,383461.0,0.03961,0.98018,0.81385,0.61039,0.69759,0.97207,1.77656,0.0968034,0.0,383461.0,0.01377,0.98201,0.56863,0.35802,0.43939,0.76689,1.76511,0.16505628,0.0,383461.0,0.01368,0.96523,0.42857,0.3,0.35294,0.75708,
59,40.73507,1515.33284,0.42093,0.06478282,3.934e-05,383461.0,0.03959,0.97939,0.81693,0.57955,0.67806,0.97033,1.80487,0.09426501,0.0,383461.0,0.01399,0.98274,0.625,0.30864,0.41322,0.78598,1.76868,0.16453966,0.0,383461.0,0.01371,0.96815,0.49153,0.22308,0.30688,0.75986,
60,40.75924,1479.28822,0.41091,0.06284268,3.773e-05,383461.0,0.03961,0.97954,0.8187,0.58279,0.68089,0.97386,1.76773,0.09432738,0.0,383461.0,0.0137,0.97909,0.46154,0.37037,0.41096,0.7873,1.75652,0.16751284,0.0,383461.0,0.01362,0.96377,0.3956,0.27692,0.32579,0.75513,
61,37.48799,1441.08656,0.4003,0.06171438,3.613e-05,383461.0,0.03643,0.98043,0.81478,0.61769,0.70268,0.97311,1.77936,0.09674149,0.0,383461.0,0.01379,0.98274,0.6087,0.34568,0.44094,0.76011,1.76686,0.16115199,0.0,383461.0,0.0137,0.96499,0.42222,0.29231,0.34545,0.76382,
62,35.77481,1401.9014,0.38942,0.06114622,3.455e-05,383461.0,0.03477,0.97994,0.81291,0.60308,0.69245,0.97458,1.76272,0.10364133,0.0,383461.0,0.01366,0.98006,0.49123,0.34568,0.4058,0.76644,1.75758,0.16892029,0.0,383461.0,0.01362,0.9645,0.41304,0.29231,0.34234,0.76279,
63,35.87737,1362.8805,0.37858,0.06295014,3.299e-05,383461.0,0.03487,0.9803,0.82373,0.60308,0.69634,0.97283,1.77136,0.09759057,0.0,383461.0,0.01373,0.97812,0.43077,0.34568,0.38356,0.77803,1.76037,0.16271657,0.0,383461.0,0.01365,0.96304,0.39423,0.31538,0.35043,0.77015,
64,35.80832,1323.91915,0.36776,0.05993802,3.144e-05,383461.0,0.0348,0.9807,0.82131,0.61932,0.70615,0.97569,1.78114,0.10159703,0.0,383461.0,0.01381,0.97909,0.46154,0.37037,0.41096,0.76812,1.77376,0.16797352,0.0,383461.0,0.01375,0.96183,0.37838,0.32308,0.34855,0.76993,
65,35.79551,1285.04674,0.35696,0.05785968,2.992e-05,383461.0,0.03479,0.98137,0.82408,0.6388,0.71971,0.97694,1.76631,0.10391967,0.0,383461.0,0.01369,0.97788,0.42647,0.35802,0.38926,0.77288,1.79837,0.17344615,0.0,383461.0,0.01394,0.96475,0.42424,0.32308,0.36681,0.75533,
66,35.91853,1246.32678,0.3462,0.06088645,2.841e-05,383461.0,0.03491,0.98049,0.82346,0.60958,0.70056,0.9756,1.80083,0.1013948,0.0,383461.0,0.01396,0.98177,0.55769,0.35802,0.43609,0.76422,1.83749,0.17244393,0.0,383461.0,0.01424,0.96231,0.34177,0.20769,0.25837,0.76132,
67,36.14796,1207.79718,0.3355,0.06058931,2.693e-05,383461.0,0.03513,0.98094,0.82916,0.61851,0.70851,0.97572,1.80368,0.1018122,0.0,383461.0,0.01398,0.98031,0.5,0.37037,0.42553,0.76796,1.79282,0.16995259,0.0,383461.0,0.0139,0.96159,0.36792,0.3,0.33051,0.77055,
68,36.14476,1169.33517,0.32482,0.05786472,2.548e-05,383461.0,0.03513,0.98161,0.84188,0.62662,0.71847,0.9787,1.78875,0.10530728,0.0,383461.0,0.01387,0.97788,0.42857,0.37037,0.39735,0.76203,1.77835,0.16908328,0.0,383461.0,0.01379,0.9611,0.36842,0.32308,0.34426,0.77064,
69,36.19002,1130.95876,0.31416,0.05953586,2.405e-05,383461.0,0.03517,0.98064,0.82093,0.61769,0.70496,0.97819,1.79815,0.10121045,0.0,383461.0,0.01394,0.97812,0.43478,0.37037,0.4,0.78623,1.78516,0.16680347,0.0,383461.0,0.01384,0.96231,0.37624,0.29231,0.329,0.77268,
70,35.99083,1092.56258,0.30349,0.05552787,2.265e-05,383461.0,0.03498,0.98179,0.83706,0.63799,0.72409,0.97829,1.79266,0.10307745,0.0,383461.0,0.0139,0.97909,0.46032,0.35802,0.40278,0.77863,1.77382,0.17210605,0.0,383461.0,0.01375,0.96329,0.39604,0.30769,0.34632,0.76962,
71,36.3152,1054.35937,0.29288,0.05522563,2.128e-05,383461.0,0.03529,0.98258,0.84868,0.65097,0.73679,0.97946,1.77897,0.10346551,0.0,383461.0,0.01379,0.97909,0.45902,0.34568,0.39437,0.77839,1.77288,0.17422008,0.0,383461.0,0.01374,0.96426,0.41414,0.31538,0.35808,0.76641,
72,35.98479,1016.08567,0.28225,0.05491773,1.995e-05,383461.0,0.03497,0.98182,0.83298,0.64367,0.72619,0.982,1.79014,0.10432291,0.0,383461.0,0.01388,0.97836,0.43939,0.35802,0.39456,0.77819,1.78041,0.1689112,0.0,383461.0,0.0138,0.96475,0.42268,0.31538,0.36123,0.77024,
73,35.92565,977.85306,0.27163,0.05438942,1.864e-05,383461.0,0.03491,0.98176,0.83333,0.64123,0.72477,0.9825,1.7771,0.10627116,0.0,383461.0,0.01378,0.97885,0.45312,0.35802,0.4,0.78307,1.78192,0.17563187,0.0,383461.0,0.01381,0.96402,0.41346,0.33077,0.36752,0.76938,
74,36.03106,939.7171,0.26103,0.05498118,1.737e-05,383461.0,0.03502,0.98225,0.82994,0.66153,0.73622,0.98173,1.78497,0.10729907,0.0,383461.0,0.01384,0.97788,0.42647,0.35802,0.38926,0.77394,1.77649,0.17051905,0.0,383461.0,0.01377,0.96426,0.41584,0.32308,0.36364,0.77451,
75,35.98819,901.623,0.25045,0.05722709,1.614e-05,383461.0,0.03497,0.98143,0.8328,0.63068,0.71778,0.97988,1.79142,0.10989139,0.0,383461.0,0.01389,0.97885,0.45161,0.34568,0.39161,0.78021,1.78899,0.18215763,0.0,383461.0,0.01387,0.96693,0.46341,0.29231,0.35849,0.76716,
76,35.94129,863.56959,0.23988,0.0555987,1.494e-05,383461.0,0.03493,0.98207,0.83437,0.65016,0.73084,0.98046,1.77907,0.11379788,0.0,383461.0,0.01379,0.97398,0.35227,0.38272,0.36686,0.79086,1.77066,0.17977922,0.0,383461.0,0.01373,0.96304,0.40179,0.34615,0.3719,0.77059,
77,36.04756,825.6003,0.22933,0.05377212,1.378e-05,383461.0,0.03503,0.98179,0.82934,0.64692,0.72686,0.98305,1.78648,0.10999807,0.0,383461.0,0.01385,0.97763,0.42667,0.39506,0.41026,0.7859,1.78074,0.18420971,0.0,383461.0,0.0138,0.96256,0.38889,0.32308,0.35294,0.76706,
78,35.95749,787.65573,0.21879,0.0522034,1.266e-05,383461.0,0.03494,0.98286,0.83669,0.6737,0.7464,0.98359,1.79335,0.11015443,0.0,383461.0,0.0139,0.97569,0.38272,0.38272,0.38272,0.78666,1.78507,0.17631685,0.0,383461.0,0.01384,0.96061,0.36667,0.33846,0.352,0.78345,
79,35.96796,749.76345,0.20827,0.05163567,1.158e-05,383461.0,0.03495,0.98298,0.84639,0.6664,0.74569,0.98352,1.77515,0.11225268,0.0,383461.0,0.01376,0.97909,0.45614,0.32099,0.37681,0.77467,1.77352,0.19029255,0.0,383461.0,0.01375,0.96572,0.43529,0.28462,0.34419,0.75909,
80,36.02588,711.93227,0.19776,0.05236743,1.054e-05,383461.0,0.03501,0.98286,0.84719,0.66153,0.74294,0.98444,1.79017,0.11195484,0.0,383461.0,0.01388,0.9769,0.40789,0.38272,0.3949,0.77785,1.78292,0.18363326,0.0,383461.0,0.01382,0.96353,0.4,0.30769,0.34783,0.76914,
81,35.96468,674.13169,0.18726,0.0525298,9.55e-06,383461.0,0.03495,0.98292,0.84324,0.66802,0.74547,0.98245,1.78005,0.11023898,0.0,383461.0,0.0138,0.97836,0.43333,0.32099,0.36879,0.78414,1.7823,0.18431263,0.0,383461.0,0.01382,0.96475,0.41758,0.29231,0.34389,0.76583,
