epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch
74,52.23171,1245.90987,0.34609,0.05310642,1.737e-05,383461.0,0.05076,0.98207,0.84149,0.64205,0.72836,0.98348,1.85131,0.10096127,0.0,383461.0,0.01435,0.98104,0.52727,0.35802,0.42647,0.81145,1.84385,0.19820424,0.0,383461.0,0.01429,0.96888,0.51562,0.25385,0.34021,0.76068,
75,52.1539,1196.80532,0.33245,0.05058576,1.614e-05,383461.0,0.05068,0.98286,0.82745,0.68506,0.74956,0.98611,1.85036,0.10188137,0.0,383461.0,0.01434,0.98177,0.56,0.34568,0.42748,0.80622,1.84165,0.19998305,0.0,383461.0,0.01428,0.97034,0.57692,0.23077,0.32967,0.75832,
76,51.96022,1147.56371,0.31877,0.05055687,1.494e-05,383461.0,0.0505,0.98261,0.83811,0.66396,0.74094,0.98568,1.84991,0.10629265,0.0,383461.0,0.01434,0.98031,0.5,0.38272,0.43357,0.80504,1.84155,0.19702558,0.0,383461.0,0.01428,0.96815,0.49254,0.25385,0.33503,0.764,
77,51.93213,1098.24448,0.30507,0.05101821,1.378e-05,383461.0,0.05047,0.98246,0.83181,0.6664,0.73997,0.98405,1.85992,0.1034112,0.0,383461.0,0.01442,0.98055,0.50943,0.33333,0.40299,0.8152,1.84406,0.20284673,0.0,383461.0,0.0143,0.96839,0.5,0.24615,0.3299,0.76214,
78,51.89616,1048.84953,0.29135,0.04899439,1.266e-05,383461.0,0.05043,0.98374,0.85891,0.67695,0.75715,0.98715,1.85158,0.10295144,0.0,383461.0,0.01435,0.98055,0.50877,0.35802,0.42029,0.81029,1.8408,0.1952928,0.0,383461.0,0.01427,0.96864,0.50725,0.26923,0.35176,0.76562,
79,51.88853,999.39014,0.27761,0.04841755,1.158e-05,383461.0,0.05043,0.9831,0.8499,0.6664,0.74704,0.98681,1.85748,0.10472352,0.0,383461.0,0.0144,0.98177,0.55,0.40741,0.46809,0.8101,1.84564,0.19834828,0.0,383461.0,0.01431,0.96766,0.48,0.27692,0.35122,0.76831,
80,51.82557,949.85601,0.26385,0.04984068,1.054e-05,383461.0,0.05036,0.98331,0.84322,0.68101,0.75348,0.98669,1.85175,0.10341703,0.0,383461.0,0.01435,0.98079,0.51724,0.37037,0.43165,0.80667,1.84218,0.2031231,0.0,383461.0,0.01428,0.96742,0.46552,0.20769,0.28723,0.75361,
81,51.89953,900.28222,0.25008,0.0503163,9.55e-06,383461.0,0.05044,0.9835,0.85923,0.66883,0.75217,0.98523,1.8546,0.10461937,0.0,383461.0,0.01438,0.98128,0.53704,0.35802,0.42963,0.81163,1.84516,0.20780791,0.0,383461.0,0.0143,0.96815,0.49057,0.2,0.28415,0.75404,
82,52.00242,850.67346,0.2363,0.04634319,8.6e-06,383461.0,0.05054,0.98401,0.84881,0.69724,0.7656,0.98861,1.85543,0.10339432,0.0,383461.0,0.01438,0.98152,0.54902,0.34568,0.42424,0.81025,1.84621,0.20211258,0.0,383461.0,0.01431,0.96937,0.53704,0.22308,0.31522,0.76357,
83,52.22531,801.05017,0.22251,0.04706341,7.7e-06,383461.0,0.05075,0.98435,0.86176,0.69318,0.76833,0.98705,1.85529,0.10201538,0.0,383461.0,0.01438,0.98177,0.55357,0.38272,0.45255,0.81435,1.84524,0.19901551,0.0,383461.0,0.0143,0.96912,0.52381,0.25385,0.34197,0.76564,
84,51.84835,751.29913,0.20869,0.0492472,6.84e-06,383461.0,0.05039,0.98271,0.84,0.66477,0.74218,0.98627,1.85398,0.10126839,0.0,383461.0,0.01437,0.98177,0.55357,0.38272,0.45255,0.8119,1.84474,0.1982486,0.0,383461.0,0.0143,0.96742,0.4697,0.23846,0.31633,0.76769,
85,51.87781,701.50411,0.19486,0.04963965,6.03e-06,383461.0,0.05042,0.98298,0.84216,0.67127,0.74706,0.98674,1.85472,0.10582299,0.0,383461.0,0.01438,0.98128,0.53571,0.37037,0.43796,0.81072,1.84479,0.20678456,0.0,383461.0,0.0143,0.96839,0.5,0.26154,0.34343,0.75895,
86,51.92068,651.66762,0.18102,0.04618332,5.26e-06,383461.0,0.05046,0.98459,0.86506,0.69724,0.77213,0.98802,1.85201,0.10403459,0.0,383461.0,0.01436,0.98177,0.55556,0.37037,0.44444,0.81033,1.84475,0.20265776,0.0,383461.0,0.0143,0.96766,0.47761,0.24615,0.32487,0.75924,
87,51.96773,601.79018,0.16716,0.04652892,4.55e-06,383461.0,0.0505,0.98374,0.84815,0.68912,0.76041,0.98894,1.85495,0.10835037,0.0,383461.0,0.01438,0.98201,0.5614,0.39506,0.46377,0.8091,1.84542,0.21098537,0.0,383461.0,0.01431,0.96839,0.5,0.26923,0.35,0.75922,
88,51.92182,551.86009,0.15329,0.04689517,3.89e-06,383461.0,0.05046,0.98416,0.85025,0.70049,0.76814,0.98828,1.85537,0.10653549,0.0,383461.0,0.01438,0.98177,0.55357,0.38272,0.45255,0.8113,1.89822,0.20550159,0.0,383461.0,0.01471,0.96645,0.44595,0.25385,0.32353,0.76481,
89,52.02456,501.89715,0.13942,0.04766935,3.27e-06,383461.0,0.05056,0.98401,0.853,0.69237,0.76434,0.98757,1.86358,0.10620619,0.0,383461.0,0.01445,0.98177,0.55556,0.37037,0.44444,0.81165,1.90617,0.20749852,0.0,383461.0,0.01478,0.96864,0.50877,0.22308,0.31016,0.76024,
90,52.24604,451.91081,0.12553,0.04838572,2.71e-06,383461.0,0.05077,0.98356,0.84654,0.68506,0.75729,0.98774,1.91288,0.1076426,0.0,383461.0,0.01483,0.98274,0.58929,0.40741,0.48175,0.80586,1.85197,0.2056655,0.0,383461.0,0.01436,0.96791,0.48571,0.26154,0.34,0.76213,
91,52.13685,401.86585,0.11163,0.04627857,2.2e-06,383461.0,0.05067,0.98413,0.85288,0.69643,0.76676,0.98763,1.86581,0.10942687,0.0,383461.0,0.01446,0.98104,0.52459,0.39506,0.4507,0.80796,1.85384,0.20897019,0.0,383461.0,0.01437,0.96693,0.45833,0.25385,0.32673,0.76489,
92,51.89512,351.7577,0.09771,0.04615542,1.74e-06,383461.0,0.05043,0.98401,0.85513,0.68994,0.7637,0.98778,1.85241,0.10672632,0.0,383461.0,0.01436,0.98079,0.51667,0.38272,0.43972,0.80981,1.84372,0.2074554,0.0,383461.0,0.01429,0.96596,0.43243,0.24615,0.31373,0.76502,
93,52.8622,301.67327,0.0838,0.04478447,1.33e-06,383461.0,0.05137,0.98365,0.84425,0.69075,0.75982,0.98954,1.80333,0.1063538,0.0,383461.0,0.01398,0.98152,0.54237,0.39506,0.45714,0.80891,1.78834,0.20315663,0.0,383461.0,0.01386,0.9662,0.43836,0.24615,0.31527,0.76501,
94,52.12067,251.49133,0.06986,0.04690483,9.8e-07,383461.0,0.05065,0.98362,0.85035,0.68263,0.75732,0.988,1.79356,0.10589448,0.0,383461.0,0.0139,0.98201,0.5614,0.39506,0.46377,0.81418,1.78565,0.20661048,0.0,383461.0,0.01384,0.96596,0.43902,0.27692,0.33962,0.76454,
95,52.26192,201.27488,0.05591,0.04616363,6.8e-07,383461.0,0.05079,0.98423,0.85123,0.7013,0.76903,0.9874,1.80431,0.10662305,0.0,383461.0,0.01399,0.98177,0.55357,0.38272,0.45255,0.81188,1.78747,0.21016856,0.0,383461.0,0.01386,0.96669,0.45333,0.26154,0.33171,0.76605,
96,52.77422,151.0321,0.04195,0.04687017,4.4e-07,383461.0,0.05129,0.98423,0.85123,0.7013,0.76903,0.98742,1.80044,0.10555204,0.0,383461.0,0.01396,0.98225,0.57143,0.39506,0.46715,0.81474,1.79515,0.20286286,0.0,383461.0,0.01392,0.96718,0.46479,0.25385,0.32836,0.76302,
97,52.4683,100.73142,0.02798,0.04430516,2.5e-07,383461.0,0.05099,0.98462,0.85728,0.70698,0.77491,0.98996,1.79972,0.10878276,0.0,383461.0,0.01395,0.98152,0.54545,0.37037,0.44118,0.81451,1.78571,0.21620292,0.0,383461.0,0.01384,0.96961,0.54545,0.23077,0.32432,0.76036,
98,52.36953,50.38595,0.014,0.04493653,1.1e-07,383461.0,0.05089,0.98489,0.86787,0.70373,0.77723,0.98947,1.79855,0.10941849,0.0,383461.0,0.01394,0.98031,0.5,0.37037,0.42553,0.80783,1.82872,0.21071489,0.0,383461.0,0.01418,0.96499,0.41026,0.24615,0.30769,0.75915,
99,52.33247,0.0,0.0,0.04510854,3e-08,383461.0,0.05086,0.98426,0.85138,0.70211,0.76957,0.98863,1.80138,0.10516891,0.0,383461.0,0.01396,0.98055,0.5082,0.38272,0.43662,0.81178,1.83453,0.20085277,0.0,383461.0,0.01422,0.96693,0.4625,0.28462,0.35238,0.7685,
