epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
10,144.71069,13450.00608,3.73611,0.03770231,0.00049659,6489318.0,0.21126,0.9845,0.87785,0.22386,7.8207,0.0478112,0.0,6489318.0,0.09094,0.97952,0.86223,0.21627,8.18243,0.05009485,0.0,6489318.0,0.09514,0.97821,0.86018,0.21157,
11,145.66874,13258.87965,3.68302,0.03708558,0.00049509,6489318.0,0.21266,0.98473,0.88263,0.23255,8.39982,0.04674948,0.0,6489318.0,0.09767,0.98003,0.86758,0.22303,8.66745,0.04880788,0.0,6489318.0,0.10078,0.9788,0.86326,0.22198,
12,147.9648,13090.11263,3.63614,0.03636627,0.00049333,6489318.0,0.21601,0.98497,0.88914,0.24928,9.9852,0.04657434,0.0,6489318.0,0.11611,0.97972,0.87268,0.23689,8.58371,0.04892506,0.0,6489318.0,0.09981,0.97831,0.86594,0.23288,
13,147.042,12918.64874,3.58851,0.03567009,0.0004913,6489318.0,0.21466,0.9852,0.89206,0.26353,8.32661,0.04730566,0.0,6489318.0,0.09682,0.98016,0.86955,0.22739,8.53492,0.04944332,0.0,6489318.0,0.09924,0.97892,0.86737,0.23435,
14,149.00121,12761.54328,3.54487,0.03516982,0.00048901,6489318.0,0.21752,0.98552,0.89524,0.27478,8.2412,0.04635382,0.0,6489318.0,0.09583,0.98005,0.87315,0.2398,8.49758,0.04848248,0.0,6489318.0,0.09881,0.97884,0.86921,0.23437,
15,147.71692,12598.70836,3.49964,0.03456925,0.00048645,6489318.0,0.21565,0.9857,0.89975,0.28921,8.24551,0.04548176,0.0,6489318.0,0.09588,0.97993,0.88036,0.25632,8.58475,0.04736184,0.0,6489318.0,0.09982,0.97882,0.87516,0.24829,
16,146.15263,12430.01458,3.45278,0.03413441,0.00048364,6489318.0,0.21336,0.98592,0.90325,0.29888,7.87825,0.04561745,0.0,6489318.0,0.09161,0.98049,0.87793,0.2576,8.13734,0.04756103,0.0,6489318.0,0.09462,0.97921,0.87623,0.25717,
17,145.10283,12259.04298,3.40529,0.03361133,0.00048057,6489318.0,0.21183,0.98603,0.90684,0.30848,7.84234,0.04520049,0.0,6489318.0,0.09119,0.98042,0.88118,0.25622,8.07286,0.04733157,0.0,6489318.0,0.09387,0.97905,0.87623,0.2516,
18,144.23575,12087.09791,3.35753,0.03318104,0.00047725,6489318.0,0.21056,0.98621,0.9097,0.32118,7.80651,0.04544991,0.0,6489318.0,0.09077,0.98046,0.87993,0.25989,8.06257,0.04748915,0.0,6489318.0,0.09375,0.97889,0.87602,0.26196,
19,145.30831,11922.214,3.31173,0.03280739,0.00047368,6489318.0,0.21213,0.98637,0.91267,0.33109,7.7581,0.04466222,0.0,6489318.0,0.09021,0.98064,0.88396,0.27043,8.09533,0.04677016,0.0,6489318.0,0.09413,0.9794,0.87871,0.26511,
20,144.03537,11754.40574,3.26511,0.03239729,0.00046987,6489318.0,0.21027,0.98649,0.9162,0.34101,7.83831,0.04440093,0.0,6489318.0,0.09114,0.98083,0.88563,0.27116,8.15559,0.04630704,0.0,6489318.0,0.09483,0.9795,0.88067,0.27195,
21,145.11146,11592.57388,3.22016,0.03201072,0.00046581,6489318.0,0.21184,0.98673,0.918,0.34817,7.86238,0.04446501,0.0,6489318.0,0.09142,0.98106,0.88251,0.26744,8.08522,0.04661085,0.0,6489318.0,0.09401,0.98001,0.87675,0.26343,
22,145.54331,11433.64173,3.17601,0.03166116,0.00046152,6489318.0,0.21247,0.98677,0.92019,0.35774,7.81133,0.04569263,0.0,6489318.0,0.09083,0.9797,0.88552,0.27324,8.03351,0.04765941,0.0,6489318.0,0.09341,0.9784,0.87657,0.26538,
23,143.76603,11270.19727,3.13061,0.03132218,0.000457,6489318.0,0.20988,0.987,0.92229,0.36548,7.76608,0.04431946,0.0,6489318.0,0.0903,0.98107,0.88459,0.27748,8.03063,0.04657616,0.0,6489318.0,0.09338,0.97951,0.87687,0.2664,
24,145.35918,11113.10654,3.08697,0.03101243,0.00045225,6489318.0,0.2122,0.98719,0.92429,0.37507,8.39619,0.04418652,0.0,6489318.0,0.09763,0.98118,0.8852,0.27965,8.64916,0.04642807,0.0,6489318.0,0.10057,0.97978,0.87963,0.26769,
25,148.10988,10964.74716,3.04576,0.03069176,0.00044729,6489318.0,0.21622,0.98729,0.92657,0.38345,8.28274,0.04468505,0.0,6489318.0,0.09631,0.98094,0.88564,0.28292,8.61666,0.04665138,0.0,6489318.0,0.10019,0.97964,0.87836,0.28125,
26,148.75293,10818.14487,3.00504,0.0303607,0.0004421,6489318.0,0.21716,0.9874,0.92872,0.38963,8.32304,0.0446351,0.0,6489318.0,0.09678,0.98088,0.88855,0.28802,8.55568,0.04669259,0.0,6489318.0,0.09948,0.97943,0.88178,0.27827,
27,149.48581,10673.27352,2.9648,0.03009852,0.00043671,6489318.0,0.21823,0.98755,0.93069,0.39935,8.23179,0.04445024,0.0,6489318.0,0.09572,0.98097,0.88678,0.28594,8.51295,0.04662844,0.0,6489318.0,0.09899,0.97958,0.87789,0.2772,
28,147.94566,10524.31321,2.92342,0.02977984,0.00043111,6489318.0,0.21598,0.9876,0.93321,0.40651,8.27343,0.04479298,0.0,6489318.0,0.0962,0.981,0.88717,0.28717,8.61884,0.04668909,0.0,6489318.0,0.10022,0.97945,0.88079,0.27937,
29,149.64632,10379.38875,2.88316,0.02953066,0.00042531,6489318.0,0.21846,0.98776,0.93561,0.41077,8.34228,0.04447057,0.0,6489318.0,0.097,0.98105,0.88573,0.28695,8.53046,0.04658758,0.0,6489318.0,0.09919,0.97967,0.87894,0.2782,
30,147.45905,10229.29121,2.84147,0.02926181,0.00041932,6489318.0,0.21527,0.98783,0.93676,0.42155,8.2403,0.04428276,0.0,6489318.0,0.09582,0.98147,0.88518,0.28947,10.26333,0.04653678,0.0,6489318.0,0.11934,0.98023,0.8764,0.28445,
31,148.052,10080.6186,2.80017,0.02899874,0.00041315,6489318.0,0.21613,0.98797,0.93865,0.42715,8.27646,0.04456038,0.0,6489318.0,0.09624,0.98098,0.88655,0.28555,8.63349,0.04665958,0.0,6489318.0,0.10039,0.97955,0.87618,0.27861,
32,149.41146,9934.74372,2.75965,0.02875234,0.00040679,6489318.0,0.21812,0.98809,0.94011,0.43359,7.97876,0.04539146,0.0,6489318.0,0.09278,0.98077,0.88561,0.29006,8.21261,0.04735491,0.0,6489318.0,0.0955,0.97937,0.87745,0.28104,
33,144.0381,9778.23016,2.71618,0.02854894,0.00040027,6489318.0,0.21027,0.98819,0.9418,0.43661,7.79082,0.04480576,0.0,6489318.0,0.09059,0.98104,0.88733,0.28496,8.15844,0.046983,0.0,6489318.0,0.09487,0.97977,0.87809,0.28309,
34,145.84359,9625.78253,2.67383,0.02825481,0.00039358,6489318.0,0.21291,0.98825,0.94282,0.44695,7.86562,0.04552726,0.0,6489318.0,0.09146,0.9806,0.88715,0.28784,8.16288,0.04784551,0.0,6489318.0,0.09492,0.97899,0.87748,0.27592,
35,144.10989,9470.61966,2.63073,0.02804748,0.00038674,6489318.0,0.21038,0.98841,0.94543,0.4524,7.90389,0.04456824,0.0,6489318.0,0.09191,0.98116,0.8875,0.28932,9.84452,0.04685922,0.0,6489318.0,0.11447,0.97979,0.8774,0.28345,
36,143.73246,9315.41161,2.58761,0.02779895,0.00037974,6489318.0,0.20983,0.98842,0.94669,0.45485,7.87221,0.04519158,0.0,6489318.0,0.09154,0.98078,0.88303,0.28805,8.09601,0.04734424,0.0,6489318.0,0.09414,0.97926,0.87465,0.27649,
37,146.45798,9165.25443,2.5459,0.02758145,0.00037261,6489318.0,0.21381,0.98858,0.94779,0.46478,7.78316,0.04439959,0.0,6489318.0,0.0905,0.98146,0.8857,0.29354,8.05187,0.04682715,0.0,6489318.0,0.09363,0.98002,0.87689,0.28368,
38,144.20279,9011.75961,2.50327,0.02733555,0.00036534,6489318.0,0.21052,0.9887,0.94948,0.47342,7.78737,0.04541527,0.0,6489318.0,0.09055,0.98098,0.88486,0.29247,8.06704,0.04765609,0.0,6489318.0,0.0938,0.97948,0.87608,0.2807,
39,145.86797,8861.22715,2.46145,0.02709754,0.00035794,6489318.0,0.21295,0.98874,0.95081,0.47654,7.78326,0.04534678,0.0,6489318.0,0.0905,0.9807,0.88595,0.29232,8.15676,0.04758245,0.0,6489318.0,0.09485,0.97975,0.87556,0.28453,
40,143.84038,8708.00447,2.41889,0.02690673,0.00035042,6489318.0,0.20999,0.98884,0.95192,0.48125,9.61997,0.0456013,0.0,6489318.0,0.11186,0.98092,0.8841,0.28846,8.11397,0.04783256,0.0,6489318.0,0.09435,0.97953,0.87444,0.28352,
41,144.07468,8555.55214,2.37654,0.02670654,0.0003428,6489318.0,0.21033,0.98889,0.95293,0.49018,7.88049,0.04509405,0.0,6489318.0,0.09163,0.98104,0.88435,0.29063,8.09598,0.04725145,0.0,6489318.0,0.09414,0.97971,0.87637,0.27938,
42,145.70303,8405.64798,2.3349,0.02645694,0.00033507,6489318.0,0.21271,0.98904,0.9546,0.49752,7.80915,0.04511578,0.0,6489318.0,0.0908,0.98099,0.88556,0.28901,8.07039,0.04732986,0.0,6489318.0,0.09384,0.98002,0.87465,0.28263,
43,143.97686,8253.73783,2.2927,0.02627119,0.00032725,6489318.0,0.21019,0.98907,0.9555,0.50233,7.77079,0.04507718,0.0,6489318.0,0.09036,0.98135,0.88093,0.29305,8.08304,0.04751571,0.0,6489318.0,0.09399,0.97979,0.87135,0.28225,
44,145.70133,8104.28795,2.25119,0.02608558,0.00031935,6489318.0,0.2127,0.9892,0.95667,0.50439,7.8011,0.04642815,0.0,6489318.0,0.09071,0.98078,0.88223,0.29586,8.15855,0.04863678,0.0,6489318.0,0.09487,0.97942,0.87243,0.27893,
45,144.14385,7953.17271,2.20921,0.02587397,0.00031137,6489318.0,0.21043,0.9893,0.95776,0.50872,9.73358,0.04581962,0.0,6489318.0,0.11318,0.98083,0.88259,0.29293,8.06021,0.04785797,0.0,6489318.0,0.09372,0.97956,0.87551,0.28292,
46,143.79497,7801.9607,2.16721,0.02563468,0.00030332,6489318.0,0.20992,0.98934,0.95931,0.51761,7.86834,0.0461416,0.0,6489318.0,0.09149,0.98089,0.88345,0.30072,8.14637,0.04870279,0.0,6489318.0,0.09473,0.97928,0.87429,0.28247,True
47,146.64056,7654.14046,2.12615,0.02548769,0.00029522,6489318.0,0.21407,0.98944,0.95979,0.52249,7.79841,0.04623142,0.0,6489318.0,0.09068,0.98086,0.88155,0.29775,8.10041,0.048816,0.0,6489318.0,0.09419,0.9795,0.87108,0.27688,
48,144.36228,7503.99711,2.08444,0.02525229,0.00028707,6489318.0,0.21075,0.98953,0.96126,0.52733,7.9547,0.04614336,0.0,6489318.0,0.0925,0.98075,0.8816,0.29737,8.20382,0.04865217,0.0,6489318.0,0.09539,0.9794,0.8695,0.27935,
49,149.1335,7358.85621,2.04413,0.02508155,0.00027887,6489318.0,0.21771,0.98964,0.9624,0.53234,8.34445,0.0464699,0.0,6489318.0,0.09703,0.981,0.87936,0.30041,8.58074,0.04916335,0.0,6489318.0,0.09978,0.97931,0.86808,0.27877,
50,149.12228,7213.54796,2.00376,0.02491667,0.00027064,6489318.0,0.2177,0.98964,0.96309,0.53556,8.23128,0.04643577,0.0,6489318.0,0.09571,0.9808,0.87993,0.29886,8.47928,0.04889843,0.0,6489318.0,0.0986,0.97922,0.86721,0.28279,
51,147.27962,7066.3921,1.96289,0.02470412,0.0002624,6489318.0,0.21501,0.98973,0.96392,0.54354,8.21568,0.046397,0.0,6489318.0,0.09553,0.9807,0.88075,0.29728,8.56531,0.04884264,0.0,6489318.0,0.0996,0.97923,0.87062,0.28266,
52,149.35732,6921.07406,1.92252,0.0245294,0.00025413,6489318.0,0.21804,0.98985,0.96492,0.54886,8.35926,0.04666427,0.0,6489318.0,0.0972,0.98076,0.87988,0.29502,8.58267,0.04904382,0.0,6489318.0,0.0998,0.9793,0.86971,0.28168,
53,147.81994,6774.2968,1.88175,0.02432804,0.00024587,6489318.0,0.2158,0.98992,0.96608,0.5552,7.9825,0.04722762,0.0,6489318.0,0.09282,0.9806,0.87778,0.29557,8.22185,0.04958751,0.0,6489318.0,0.0956,0.9792,0.86924,0.27993,
54,146.09835,6626.07305,1.84058,0.02414924,0.0002376,6489318.0,0.21328,0.99002,0.96662,0.56006,7.80124,0.04700001,0.0,6489318.0,0.09071,0.98077,0.87864,0.29526,8.15281,0.04941238,0.0,6489318.0,0.0948,0.97935,0.86924,0.28165,
55,145.39518,6477.37271,1.79927,0.02399567,0.00022936,6489318.0,0.21226,0.98998,0.96737,0.56255,7.83686,0.04769588,0.0,6489318.0,0.09113,0.98052,0.87644,0.29478,8.04031,0.05016309,0.0,6489318.0,0.09349,0.97906,0.86825,0.28084,
56,143.67816,6327.49305,1.75764,0.023781,0.00022113,6489318.0,0.20975,0.99012,0.96867,0.56986,7.81647,0.04773731,0.0,6489318.0,0.09089,0.98011,0.87538,0.29766,8.05487,0.05014738,0.0,6489318.0,0.09366,0.97881,0.86766,0.28293,
57,145.2385,6178.95714,1.71638,0.02363275,0.00021293,6489318.0,0.21203,0.99026,0.96896,0.57247,7.75754,0.04805718,0.0,6489318.0,0.0902,0.98052,0.87518,0.2946,8.03362,0.05052169,0.0,6489318.0,0.09341,0.97906,0.86791,0.28198,
58,143.40799,6029.26095,1.67479,0.02347795,0.00020478,6489318.0,0.20935,0.99031,0.96993,0.58135,7.74735,0.04774939,0.0,6489318.0,0.09009,0.9807,0.87528,0.29461,8.06985,0.05036061,0.0,6489318.0,0.09384,0.97906,0.86688,0.28279,
59,145.47319,5881.15117,1.63365,0.02330749,0.00019668,6489318.0,0.21237,0.99034,0.97052,0.58313,7.84767,0.04793217,0.0,6489318.0,0.09125,0.98042,0.87453,0.29411,8.11816,0.05063575,0.0,6489318.0,0.0944,0.97892,0.86637,0.28021,
60,145.66565,5733.25088,1.59257,0.02311333,0.00018863,6489318.0,0.21265,0.99045,0.9712,0.58941,7.81276,0.04802268,0.0,6489318.0,0.09085,0.98057,0.87384,0.29712,8.0414,0.05075675,0.0,6489318.0,0.0935,0.97898,0.86606,0.28145,
61,143.79054,5584.27341,1.55119,0.02298872,0.00018065,6489318.0,0.20991,0.99055,0.97171,0.59255,7.74204,0.04814684,0.0,6489318.0,0.09002,0.98076,0.87496,0.29832,8.03063,0.05097412,0.0,6489318.0,0.09338,0.97909,0.86435,0.28047,
62,145.53238,5436.4836,1.51013,0.02282658,0.00017275,6489318.0,0.21246,0.99062,0.97256,0.59709,7.76137,0.04937026,0.0,6489318.0,0.09025,0.98021,0.87248,0.29671,8.11573,0.05196426,0.0,6489318.0,0.09437,0.97847,0.86441,0.2806,
63,143.07745,5287.38343,1.46872,0.02267498,0.00016493,6489318.0,0.20887,0.99067,0.97281,0.60176,7.82155,0.04870999,0.0,6489318.0,0.09095,0.98043,0.87207,0.298,8.12202,0.05133581,0.0,6489318.0,0.09444,0.97897,0.86421,0.28272,
64,145.48165,5139.76315,1.42771,0.02251194,0.0001572,6489318.0,0.21238,0.99074,0.97354,0.60417,7.85684,0.0489248,0.0,6489318.0,0.09136,0.98044,0.87209,0.29726,8.06519,0.0514462,0.0,6489318.0,0.09378,0.97889,0.86349,0.28269,
65,145.7024,4992.32139,1.38676,0.02239435,0.00014958,6489318.0,0.2127,0.99072,0.97409,0.60945,7.72933,0.04910386,0.0,6489318.0,0.08988,0.98052,0.872,0.29507,8.01019,0.05170444,0.0,6489318.0,0.09314,0.97904,0.86376,0.28093,
66,143.73518,4843.96263,1.34555,0.02222457,0.00014206,6489318.0,0.20983,0.99088,0.97459,0.61173,7.72417,0.0484062,0.0,6489318.0,0.08982,0.9806,0.87149,0.29536,8.07331,0.05102648,0.0,6489318.0,0.09388,0.97912,0.86397,0.28122,
67,145.31437,4696.48299,1.30458,0.02207172,0.00013466,6489318.0,0.21214,0.99085,0.97548,0.61904,7.83181,0.04917621,0.0,6489318.0,0.09107,0.98048,0.87103,0.29693,8.11871,0.05188626,0.0,6489318.0,0.0944,0.97892,0.86263,0.28237,
68,143.92542,4548.44211,1.26346,0.02194324,0.00012739,6489318.0,0.21011,0.99098,0.9757,0.61854,7.86039,0.04953367,0.0,6489318.0,0.0914,0.98029,0.87136,0.2937,9.73569,0.05214718,0.0,6489318.0,0.11321,0.97866,0.86189,0.27854,
69,143.8485,4400.48584,1.22236,0.02181697,0.00012026,6489318.0,0.21,0.99103,0.9762,0.62461,7.78108,0.04950237,0.0,6489318.0,0.09048,0.98047,0.86959,0.29398,8.02959,0.05214008,0.0,6489318.0,0.09337,0.97897,0.8621,0.28142,
70,145.44079,4253.29565,1.18147,0.02171808,0.00011326,6489318.0,0.21232,0.991,0.97655,0.62711,7.75765,0.04954756,0.0,6489318.0,0.09021,0.98034,0.8717,0.29597,8.10636,0.05220542,0.0,6489318.0,0.09426,0.97865,0.86321,0.28113,
71,143.53798,4105.41408,1.14039,0.02157075,0.00010642,6489318.0,0.20954,0.99112,0.97707,0.6316,7.83762,0.04981506,0.0,6489318.0,0.09114,0.98027,0.87013,0.29406,8.12708,0.05249019,0.0,6489318.0,0.0945,0.97877,0.86079,0.27729,
72,145.2045,3958.26789,1.09952,0.02144822,9.973e-05,6489318.0,0.21198,0.99118,0.97746,0.63718,7.84605,0.04957184,0.0,6489318.0,0.09123,0.98039,0.86945,0.29595,8.05741,0.05222422,0.0,6489318.0,0.09369,0.97876,0.86024,0.27969,
73,143.345,3810.52084,1.05848,0.02134301,9.321e-05,6489318.0,0.20926,0.99115,0.97782,0.63772,9.40463,0.04998998,0.0,6489318.0,0.10936,0.98024,0.87014,0.29582,7.98679,0.05268952,0.0,6489318.0,0.09287,0.97866,0.86107,0.28025,
74,143.68887,3663.00581,1.0175,0.02125081,8.685e-05,6489318.0,0.20976,0.99125,0.9782,0.63931,7.7514,0.05013092,0.0,6489318.0,0.09013,0.98012,0.86963,0.29547,8.08275,0.05296392,0.0,6489318.0,0.09399,0.97839,0.86075,0.27966,
75,145.81157,3516.26179,0.97674,0.02114712,8.068e-05,6489318.0,0.21286,0.99137,0.97833,0.64303,7.83317,0.05039513,0.0,6489318.0,0.09108,0.98023,0.86918,0.2952,8.12721,0.05319587,0.0,6489318.0,0.0945,0.97843,0.85959,0.27905,
76,143.38231,3368.81636,0.93578,0.02100512,7.469e-05,6489318.0,0.20932,0.99137,0.97892,0.64659,7.86211,0.05062558,0.0,6489318.0,0.09142,0.97997,0.86936,0.29536,8.073,0.05341035,0.0,6489318.0,0.09387,0.97832,0.86038,0.28006,
77,145.38995,3222.04138,0.89501,0.02090962,6.889e-05,6489318.0,0.21225,0.99136,0.97921,0.65095,7.76697,0.05063122,0.0,6489318.0,0.09031,0.98007,0.86904,0.29597,8.0584,0.05345087,0.0,6489318.0,0.0937,0.97828,0.85974,0.28038,
78,143.8879,3074.90218,0.85414,0.02084906,6.329e-05,6489318.0,0.21006,0.99131,0.97915,0.65392,9.50391,0.05042848,0.0,6489318.0,0.11051,0.98019,0.86883,0.29437,8.11284,0.05325081,0.0,6489318.0,0.09434,0.97843,0.8597,0.27834,
79,143.86629,2927.83886,0.81329,0.02077044,5.79e-05,6489318.0,0.21002,0.99145,0.9795,0.65467,7.88375,0.05082131,0.0,6489318.0,0.09167,0.98019,0.86837,0.29525,8.08492,0.05364617,0.0,6489318.0,0.09401,0.97842,0.85937,0.27925,
80,145.26397,2781.18233,0.77255,0.02065323,5.271e-05,6489318.0,0.21206,0.99153,0.98004,0.65538,7.84803,0.05060711,0.0,6489318.0,0.09126,0.98014,0.86873,0.29496,8.07143,0.05339499,0.0,6489318.0,0.09385,0.97857,0.85969,0.27962,
81,144.63765,2634.42228,0.73178,0.02057392,4.775e-05,6489318.0,0.21115,0.99148,0.98007,0.66045,7.80592,0.05109318,0.0,6489318.0,0.09077,0.98009,0.86797,0.29556,8.06895,0.0539448,0.0,6489318.0,0.09383,0.97837,0.85881,0.27943,
82,145.81562,2487.95465,0.6911,0.02053244,4.3e-05,6489318.0,0.21287,0.99156,0.98009,0.65905,7.80124,0.05078547,0.0,6489318.0,0.09071,0.98023,0.86806,0.29587,8.1277,0.05361257,0.0,6489318.0,0.09451,0.9785,0.85889,0.2807,
83,145.55319,2341.45255,0.6504,0.0204,3.848e-05,6489318.0,0.21249,0.99163,0.98055,0.66171,7.76114,0.0510977,0.0,6489318.0,0.09025,0.98021,0.86707,0.29451,8.00621,0.05393473,0.0,6489318.0,0.0931,0.97847,0.85779,0.27745,
84,143.71635,2194.64863,0.60962,0.02038744,3.419e-05,6489318.0,0.2098,0.99164,0.98065,0.66461,7.75732,0.05097269,0.0,6489318.0,0.0902,0.98024,0.86757,0.29537,8.09992,0.05376575,0.0,6489318.0,0.09419,0.97844,0.85789,0.27917,
85,145.80559,2048.25662,0.56896,0.02030108,3.013e-05,6489318.0,0.21285,0.99171,0.9808,0.66651,7.81203,0.05138406,0.0,6489318.0,0.09084,0.9801,0.86761,0.29421,8.13399,0.05414539,0.0,6489318.0,0.09458,0.97836,0.85835,0.27942,
86,144.85057,1901.73539,0.52826,0.02029314,2.632e-05,6489318.0,0.21146,0.99162,0.98107,0.66612,7.86805,0.05116937,0.0,6489318.0,0.09149,0.98021,0.86739,0.29452,8.10796,0.05396427,0.0,6489318.0,0.09428,0.97842,0.85809,0.27955,
87,148.73297,1755.78155,0.48772,0.02017044,2.275e-05,6489318.0,0.21713,0.99176,0.9813,0.67013,7.96884,0.05169203,0.0,6489318.0,0.09266,0.97983,0.86737,0.2956,8.21069,0.05449117,0.0,6489318.0,0.09547,0.97818,0.85782,0.27981,
88,146.20903,1609.45331,0.44707,0.0201356,1.943e-05,6489318.0,0.21344,0.99173,0.98141,0.67157,7.76391,0.05141174,0.0,6489318.0,0.09028,0.98002,0.86748,0.29582,8.11628,0.05417989,0.0,6489318.0,0.09438,0.97839,0.85815,0.27964,
89,144.02999,1462.8856,0.40636,0.02010839,1.636e-05,6489318.0,0.21026,0.99178,0.98129,0.67316,7.85752,0.05138245,0.0,6489318.0,0.09137,0.98009,0.86669,0.29541,8.18982,0.0541999,0.0,6489318.0,0.09523,0.97843,0.8572,0.27831,
90,145.48348,1316.51741,0.3657,0.02008649,1.355e-05,6489318.0,0.21238,0.99175,0.9816,0.67099,7.76093,0.05159306,0.0,6489318.0,0.09024,0.98004,0.86687,0.29446,8.02992,0.05438318,0.0,6489318.0,0.09337,0.9784,0.85733,0.27898,
91,143.91288,1170.03189,0.32501,0.02003588,1.099e-05,6489318.0,0.21009,0.99177,0.98166,0.67266,7.72299,0.05154617,0.0,6489318.0,0.0898,0.98003,0.86715,0.29409,8.07557,0.05437661,0.0,6489318.0,0.0939,0.97832,0.85736,0.27868,
92,145.14285,1023.69427,0.28436,0.02002186,8.7e-06,6489318.0,0.21189,0.99178,0.98165,0.67392,7.78934,0.05151138,0.0,6489318.0,0.09057,0.98004,0.8674,0.29447,8.13757,0.05431664,0.0,6489318.0,0.09462,0.97837,0.8577,0.27895,
93,145.08014,877.37807,0.24372,0.02004747,6.67e-06,6489318.0,0.2118,0.99183,0.98149,0.67536,7.83721,0.05154749,0.0,6489318.0,0.09113,0.98014,0.86701,0.29473,8.04768,0.05438931,0.0,6489318.0,0.09358,0.97847,0.85742,0.27893,
94,143.57921,731.00889,0.20306,0.01996598,4.91e-06,6489318.0,0.2096,0.99184,0.98173,0.67954,7.80966,0.05154205,0.0,6489318.0,0.09081,0.98012,0.867,0.29469,8.03975,0.05437771,0.0,6489318.0,0.09349,0.97851,0.85724,0.27911,
95,145.45745,584.7761,0.16244,0.01996773,3.41e-06,6489318.0,0.21235,0.99178,0.98173,0.67407,7.75324,0.0515004,0.0,6489318.0,0.09015,0.98019,0.86695,0.29492,8.04487,0.05438425,0.0,6489318.0,0.09355,0.97854,0.85734,0.27838,
96,144.14337,438.51865,0.12181,0.01995071,2.18e-06,6489318.0,0.21043,0.99178,0.98189,0.67765,7.79264,0.05144378,0.0,6489318.0,0.09061,0.98015,0.86677,0.29452,8.14592,0.05428595,0.0,6489318.0,0.09472,0.97848,0.85709,0.27847,
97,145.8342,292.33886,0.08121,0.01991996,1.23e-06,6489318.0,0.2129,0.99179,0.98205,0.67629,7.79072,0.05150488,0.0,6489318.0,0.09059,0.98013,0.86686,0.29484,8.0289,0.05437344,0.0,6489318.0,0.09336,0.97848,0.85729,0.27897,
