epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
26,147.40065,10867.90743,3.01886,0.03051334,0.0004421,6489318.0,0.21518,0.98733,0.92786,0.3868,7.93346,0.04446697,0.0,6489318.0,0.09225,0.98075,0.88625,0.28459,8.2513,0.04659643,0.0,6489318.0,0.09595,0.97947,0.88114,0.27303,
27,145.98894,10711.60955,2.97545,0.03019495,0.00043671,6489318.0,0.21312,0.98748,0.93003,0.39457,7.97149,0.04558882,0.0,6489318.0,0.09269,0.98045,0.88518,0.28172,8.25158,0.04754533,0.0,6489318.0,0.09595,0.97913,0.87855,0.27603,
28,147.48933,10559.69599,2.93325,0.02993662,0.00043111,6489318.0,0.21531,0.98753,0.93211,0.40372,7.9348,0.04465558,0.0,6489318.0,0.09227,0.98097,0.88547,0.29226,8.23946,0.0467828,0.0,6489318.0,0.09581,0.97955,0.88037,0.28723,
29,145.87854,10404.31888,2.89009,0.02967545,0.00042531,6489318.0,0.21296,0.98771,0.93382,0.40704,9.59574,0.04448685,0.0,6489318.0,0.11158,0.98075,0.88557,0.2793,8.28633,0.04647655,0.0,6489318.0,0.09635,0.97976,0.87838,0.27784,
30,145.51188,10248.73845,2.84687,0.02934922,0.00041932,6489318.0,0.21243,0.98784,0.93649,0.41784,8.06778,0.04428101,0.0,6489318.0,0.09381,0.9811,0.88589,0.29069,8.27501,0.04651791,0.0,6489318.0,0.09622,0.97951,0.8794,0.27982,
31,147.5938,10098.2114,2.80506,0.02913233,0.00041315,6489318.0,0.21547,0.98786,0.93746,0.42491,7.97082,0.04410575,0.0,6489318.0,0.09268,0.98103,0.88567,0.29746,8.23661,0.04624552,0.0,6489318.0,0.09577,0.97965,0.87995,0.28351,
32,145.83382,9944.28883,2.7623,0.02887841,0.00040679,6489318.0,0.2129,0.98801,0.93912,0.43185,7.93496,0.04421022,0.0,6489318.0,0.09227,0.98096,0.8858,0.3008,8.2238,0.04641941,0.0,6489318.0,0.09563,0.97976,0.88108,0.28247,
33,148.03174,9795.10861,2.72086,0.02862728,0.00040027,6489318.0,0.2161,0.98811,0.94101,0.44169,8.19301,0.04435421,0.0,6489318.0,0.09527,0.98096,0.88712,0.30223,8.35457,0.04650571,0.0,6489318.0,0.09715,0.97972,0.88228,0.28504,
34,146.20576,9642.60292,2.6785,0.02839762,0.00039358,6489318.0,0.21344,0.98814,0.94221,0.44453,9.59522,0.04500757,0.0,6489318.0,0.11157,0.98076,0.8844,0.29923,8.24687,0.04709989,0.0,6489318.0,0.09589,0.97935,0.87803,0.28389,
35,145.67674,9489.50674,2.63597,0.0281807,0.00038674,6489318.0,0.21267,0.9883,0.94349,0.44637,8.05856,0.04577364,0.0,6489318.0,0.0937,0.98047,0.88365,0.29655,8.31995,0.04806548,0.0,6489318.0,0.09674,0.97875,0.87893,0.27992,
36,148.07935,9340.90253,2.5947,0.0279308,0.00037974,6489318.0,0.21617,0.98846,0.94493,0.45402,8.00777,0.04463527,0.0,6489318.0,0.09311,0.98106,0.88253,0.30521,8.32605,0.0467949,0.0,6489318.0,0.09681,0.97989,0.87634,0.28793,
37,145.9677,9188.88063,2.55247,0.02765538,0.00037261,6489318.0,0.21309,0.98849,0.94687,0.46318,8.03319,0.04510497,0.0,6489318.0,0.09341,0.98089,0.88525,0.30199,8.29648,0.04707551,0.0,6489318.0,0.09647,0.97954,0.87892,0.28818,
38,147.44003,9039.47208,2.51096,0.02746129,0.00036534,6489318.0,0.21524,0.98861,0.94805,0.46851,7.96633,0.044744,0.0,6489318.0,0.09263,0.98138,0.88229,0.30644,8.21136,0.04709838,0.0,6489318.0,0.09548,0.97975,0.87584,0.28834,
39,147.44652,8890.1717,2.46949,0.02726377,0.00035794,6489318.0,0.21525,0.98872,0.94939,0.47405,7.97514,0.04501829,0.0,6489318.0,0.09273,0.98118,0.88316,0.30412,8.37101,0.04721191,0.0,6489318.0,0.09734,0.97971,0.87798,0.28452,
40,145.36479,8737.96609,2.42721,0.02699889,0.00035042,6489318.0,0.21221,0.98877,0.95098,0.48126,8.04777,0.04468382,0.0,6489318.0,0.09358,0.98121,0.883,0.30645,8.2649,0.0467971,0.0,6489318.0,0.0961,0.97985,0.87794,0.28764,
41,147.61595,8589.19496,2.38589,0.02679568,0.0003428,6489318.0,0.2155,0.98889,0.95246,0.48866,7.97643,0.04545271,0.0,6489318.0,0.09275,0.98087,0.88324,0.30653,8.21491,0.04776442,0.0,6489318.0,0.09552,0.97973,0.8768,0.28653,
42,145.42696,8437.5759,2.34377,0.02660998,0.00033507,6489318.0,0.2123,0.98898,0.95335,0.49143,7.92996,0.04510504,0.0,6489318.0,0.09221,0.98112,0.88045,0.29936,8.26511,0.04749485,0.0,6489318.0,0.09611,0.97947,0.87436,0.28056,
43,147.46857,8288.8367,2.30245,0.0263771,0.00032725,6489318.0,0.21528,0.989,0.95523,0.49587,8.0478,0.04513218,0.0,6489318.0,0.09358,0.98091,0.88249,0.30556,8.27613,0.04722698,0.0,6489318.0,0.09623,0.97948,0.87754,0.28745,
44,146.79658,8139.33266,2.26093,0.02616815,0.00031935,6489318.0,0.2143,0.98916,0.95577,0.50664,7.97932,0.04556114,0.0,6489318.0,0.09278,0.98086,0.8811,0.30213,8.18438,0.04781543,0.0,6489318.0,0.09517,0.97961,0.87678,0.28343,
45,145.97579,7988.98279,2.21916,0.02597109,0.00031137,6489318.0,0.2131,0.98916,0.95707,0.5115,7.90276,0.04574162,0.0,6489318.0,0.09189,0.98068,0.88126,0.30011,8.21427,0.04801171,0.0,6489318.0,0.09551,0.97921,0.87666,0.28457,
46,147.17826,7840.17503,2.17783,0.02575614,0.00030332,6489318.0,0.21486,0.98932,0.95816,0.51516,7.90889,0.04639437,0.0,6489318.0,0.09196,0.98044,0.88064,0.3001,8.28526,0.0486446,0.0,6489318.0,0.09634,0.97885,0.87402,0.28281,
47,146.06203,7690.22591,2.13617,0.02554466,0.00029522,6489318.0,0.21323,0.98941,0.95888,0.5243,8.04827,0.04609294,0.0,6489318.0,0.09358,0.98056,0.87997,0.30621,8.2693,0.04841845,0.0,6489318.0,0.09615,0.97934,0.8744,0.28345,
48,146.92237,7541.33091,2.09481,0.02535893,0.00028707,6489318.0,0.21449,0.98953,0.95996,0.52808,8.02403,0.04655624,0.0,6489318.0,0.0933,0.98085,0.87888,0.30316,8.25051,0.04885643,0.0,6489318.0,0.09594,0.97926,0.87445,0.28435,
49,147.77433,7393.36678,2.05371,0.02521485,0.00027887,6489318.0,0.21573,0.9896,0.9611,0.53098,7.95013,0.0459499,0.0,6489318.0,0.09244,0.98096,0.87744,0.30225,8.20794,0.04837153,0.0,6489318.0,0.09544,0.97959,0.8717,0.28328,
50,145.44438,7243.17151,2.01199,0.02498494,0.00027064,6489318.0,0.21233,0.98966,0.96236,0.53776,7.98563,0.04680131,0.0,6489318.0,0.09286,0.98083,0.87726,0.30426,8.21631,0.04903568,0.0,6489318.0,0.09554,0.97951,0.8736,0.28413,
51,147.73653,7095.27479,1.97091,0.02480665,0.0002624,6489318.0,0.21567,0.9898,0.96301,0.54351,8.02764,0.0462243,0.0,6489318.0,0.09334,0.98128,0.87749,0.30699,8.29831,0.04874925,0.0,6489318.0,0.09649,0.97974,0.872,0.28547,
52,145.96554,6945.81362,1.92939,0.02460155,0.00025413,6489318.0,0.21309,0.98985,0.96425,0.54645,7.96047,0.04703877,0.0,6489318.0,0.09256,0.98039,0.87746,0.30529,9.94343,0.04934572,0.0,6489318.0,0.11562,0.9789,0.87039,0.28334,
53,145.61233,6796.18103,1.88783,0.02445836,0.00024587,6489318.0,0.21257,0.9899,0.96483,0.55306,7.89665,0.04660946,0.0,6489318.0,0.09182,0.98106,0.8758,0.30615,8.25703,0.04903753,0.0,6489318.0,0.09601,0.9793,0.87072,0.28141,
54,147.39429,6648.1526,1.84671,0.02424319,0.0002376,6489318.0,0.21517,0.98996,0.96576,0.55985,7.98612,0.04702616,0.0,6489318.0,0.09286,0.98081,0.87728,0.30653,8.33385,0.04942013,0.0,6489318.0,0.09691,0.97907,0.87048,0.28594,
55,146.22371,6499.22708,1.80534,0.02411425,0.00022936,6489318.0,0.21347,0.99004,0.96645,0.56045,8.01412,0.04688127,0.0,6489318.0,0.09319,0.98138,0.87432,0.30684,8.22568,0.04942304,0.0,6489318.0,0.09565,0.97955,0.86951,0.28383,
56,147.89105,6351.65417,1.76435,0.02392554,0.00022113,6489318.0,0.2159,0.99015,0.96718,0.56744,7.92542,0.04711213,0.0,6489318.0,0.09216,0.98079,0.87446,0.30704,8.23826,0.04964473,0.0,6489318.0,0.09579,0.9792,0.87079,0.28533,True
57,146.10859,6202.77955,1.72299,0.02375015,0.00021293,6489318.0,0.2133,0.99022,0.96824,0.57052,7.93954,0.04747911,0.0,6489318.0,0.09232,0.98073,0.87322,0.30388,9.89851,0.05003343,0.0,6489318.0,0.1151,0.97899,0.86862,0.28101,
58,145.22193,6053.38254,1.6815,0.02358711,0.00020478,6489318.0,0.212,0.99034,0.96859,0.57683,8.02812,0.04804204,0.0,6489318.0,0.09335,0.9808,0.87215,0.30669,8.23995,0.05052929,0.0,6489318.0,0.09581,0.97913,0.86671,0.28134,
59,147.37145,5905.55771,1.64043,0.02339227,0.00019668,6489318.0,0.21514,0.99037,0.96943,0.5858,7.92186,0.04750521,0.0,6489318.0,0.09211,0.9807,0.87346,0.30403,8.16594,0.05011199,0.0,6489318.0,0.09495,0.97893,0.86917,0.27962,
60,145.7333,5756.70041,1.59908,0.0232368,0.00018863,6489318.0,0.21275,0.99048,0.97028,0.58697,7.88874,0.04775943,0.0,6489318.0,0.09173,0.98046,0.87304,0.3011,8.254,0.05045652,0.0,6489318.0,0.09598,0.9789,0.86805,0.28282,
61,147.13833,5608.80503,1.558,0.023086,0.00018065,6489318.0,0.2148,0.99044,0.97084,0.59076,8.01043,0.04797474,0.0,6489318.0,0.09314,0.98063,0.87316,0.30274,8.30444,0.05055261,0.0,6489318.0,0.09656,0.97907,0.86775,0.28105,
62,145.75273,5460.11991,1.5167,0.02289948,0.00017275,6489318.0,0.21278,0.99058,0.97171,0.59794,8.00053,0.04839472,0.0,6489318.0,0.09303,0.98049,0.87224,0.30257,9.82448,0.05118613,0.0,6489318.0,0.11424,0.97866,0.86659,0.2804,
63,145.96064,5311.64338,1.47546,0.02279343,0.00016493,6489318.0,0.21308,0.99056,0.97199,0.59838,7.91674,0.04844767,0.0,6489318.0,0.09206,0.98042,0.87146,0.30149,8.21737,0.05115805,0.0,6489318.0,0.09555,0.97898,0.86724,0.28234,
64,147.47233,5164.05826,1.43446,0.02262969,0.0001572,6489318.0,0.21529,0.99074,0.97289,0.60398,7.94014,0.04875695,0.0,6489318.0,0.09233,0.98048,0.87,0.30445,8.32135,0.05160016,0.0,6489318.0,0.09676,0.97882,0.86601,0.28215,
65,145.35741,5015.38704,1.39316,0.0224811,0.00014958,6489318.0,0.2122,0.99073,0.97311,0.60615,8.14092,0.04830934,0.0,6489318.0,0.09466,0.98079,0.87078,0.30318,8.29305,0.05108853,0.0,6489318.0,0.09643,0.97898,0.86505,0.28198,
66,147.44047,4867.84073,1.35218,0.02232982,0.00014206,6489318.0,0.21524,0.99078,0.97387,0.61426,8.05854,0.04890231,0.0,6489318.0,0.0937,0.98052,0.87104,0.30145,8.27031,0.05167772,0.0,6489318.0,0.09617,0.97878,0.86554,0.27783,
67,146.54291,4719.87515,1.31108,0.02222456,0.00013466,6489318.0,0.21393,0.99086,0.97437,0.61497,9.50718,0.04914731,0.0,6489318.0,0.11055,0.98041,0.87072,0.30537,8.18522,0.0520444,0.0,6489318.0,0.09518,0.97882,0.86544,0.28004,
68,146.35782,4571.86765,1.26996,0.02203356,0.00012739,6489318.0,0.21366,0.99094,0.97471,0.62145,7.92926,0.04937181,0.0,6489318.0,0.0922,0.98038,0.87001,0.30339,8.26241,0.05211537,0.0,6489318.0,0.09607,0.97872,0.86521,0.28185,
69,147.28493,4424.30462,1.22897,0.02194914,0.00012026,6489318.0,0.21501,0.99097,0.97535,0.62349,8.05487,0.04920381,0.0,6489318.0,0.09366,0.98059,0.86921,0.30162,8.30432,0.05213381,0.0,6489318.0,0.09656,0.97882,0.86382,0.27931,
70,145.31034,4275.9429,1.18776,0.0217767,0.00011326,6489318.0,0.21213,0.99102,0.97576,0.62733,8.04383,0.04948221,0.0,6489318.0,0.09353,0.98046,0.86918,0.30604,8.26811,0.05232852,0.0,6489318.0,0.09614,0.97883,0.86454,0.28049,
71,147.59113,4128.55291,1.14682,0.02169758,0.00010642,6489318.0,0.21546,0.9911,0.97602,0.62951,7.94682,0.04978725,0.0,6489318.0,0.0924,0.98043,0.86862,0.3006,8.21898,0.05271981,0.0,6489318.0,0.09557,0.97872,0.86325,0.27694,
72,146.27553,3980.67082,1.10574,0.02158207,9.973e-05,6489318.0,0.21354,0.99108,0.97659,0.63392,9.58772,0.04956147,0.0,6489318.0,0.11149,0.98036,0.86777,0.3035,8.23068,0.05244573,0.0,6489318.0,0.09571,0.97873,0.86343,0.2781,
73,146.00034,3832.73546,1.06465,0.02147288,9.321e-05,6489318.0,0.21314,0.99116,0.97701,0.6355,7.98205,0.0500497,0.0,6489318.0,0.09281,0.98024,0.86796,0.30216,8.28261,0.05304549,0.0,6489318.0,0.09631,0.97853,0.8624,0.27776,
74,147.60125,3685.38534,1.02372,0.02135409,8.685e-05,6489318.0,0.21548,0.99121,0.97715,0.63908,7.95251,0.04971656,0.0,6489318.0,0.09247,0.98075,0.86768,0.30462,8.20287,0.05273098,0.0,6489318.0,0.09538,0.979,0.86384,0.28096,
75,146.25436,3537.60328,0.98267,0.02122991,8.068e-05,6489318.0,0.21351,0.99121,0.97738,0.64096,7.92872,0.0503867,0.0,6489318.0,0.09219,0.98025,0.86734,0.30056,8.30718,0.05317628,0.0,6489318.0,0.0966,0.97859,0.86282,0.27872,
76,146.76407,3390.01315,0.94167,0.0211254,7.469e-05,6489318.0,0.21425,0.99136,0.97798,0.64737,8.05806,0.05068467,0.0,6489318.0,0.0937,0.98009,0.86754,0.30319,8.28389,0.05359695,0.0,6489318.0,0.09632,0.97839,0.86294,0.28033,
77,147.28933,3242.59236,0.90072,0.02103704,6.889e-05,6489318.0,0.21502,0.9914,0.97832,0.64914,7.88939,0.050481,0.0,6489318.0,0.09174,0.98008,0.86903,0.30312,8.18775,0.05333221,0.0,6489318.0,0.09521,0.97847,0.86337,0.27838,
78,146.47897,3094.95947,0.85971,0.02094046,6.329e-05,6489318.0,0.21384,0.9914,0.97871,0.65143,8.0201,0.05050233,0.0,6489318.0,0.09326,0.98032,0.86703,0.30185,8.29572,0.05335953,0.0,6489318.0,0.09646,0.97858,0.86187,0.27815,
79,147.83618,2947.69474,0.8188,0.02087513,5.79e-05,6489318.0,0.21582,0.9914,0.97876,0.65134,8.01895,0.0506093,0.0,6489318.0,0.09324,0.98033,0.86615,0.3044,8.28002,0.05359743,0.0,6489318.0,0.09628,0.97859,0.86164,0.27909,
80,146.1331,2800.01641,0.77778,0.02078581,5.271e-05,6489318.0,0.21333,0.99148,0.97911,0.65521,7.90977,0.05062451,0.0,6489318.0,0.09197,0.98031,0.86539,0.30483,8.22295,0.05357233,0.0,6489318.0,0.09562,0.97848,0.86152,0.27781,
81,147.03917,2652.57466,0.73683,0.02069161,4.775e-05,6489318.0,0.21466,0.99156,0.97916,0.65719,7.96997,0.05073794,0.0,6489318.0,0.09267,0.98015,0.86668,0.30271,8.335,0.05365105,0.0,6489318.0,0.09692,0.97848,0.86317,0.2784,
82,147.81893,2505.30232,0.69592,0.02061659,4.3e-05,6489318.0,0.21579,0.99156,0.97959,0.66168,7.94422,0.05071581,0.0,6489318.0,0.09237,0.98039,0.86642,0.30186,8.29898,0.05362038,0.0,6489318.0,0.0965,0.97855,0.86252,0.28007,
83,145.55614,2357.58596,0.65488,0.02052337,3.848e-05,6489318.0,0.21249,0.99159,0.97987,0.66301,7.93505,0.05094909,0.0,6489318.0,0.09227,0.98027,0.86573,0.30277,8.19244,0.0539166,0.0,6489318.0,0.09526,0.97854,0.86123,0.27816,
84,146.88855,2210.15556,0.61393,0.02047717,3.419e-05,6489318.0,0.21444,0.99156,0.97985,0.66223,7.92303,0.05093218,0.0,6489318.0,0.09213,0.98029,0.86538,0.30231,8.29101,0.05394927,0.0,6489318.0,0.09641,0.97862,0.86097,0.27744,
85,145.29405,2062.47819,0.57291,0.02045499,3.013e-05,6489318.0,0.21211,0.9916,0.97981,0.66556,8.02972,0.0507932,0.0,6489318.0,0.09337,0.98031,0.86525,0.30249,8.23832,0.05385907,0.0,6489318.0,0.09579,0.97871,0.86089,0.27755,
86,146.90382,1915.09615,0.53197,0.02035317,2.632e-05,6489318.0,0.21446,0.99166,0.98013,0.66623,7.95724,0.05119665,0.0,6489318.0,0.09253,0.98021,0.86435,0.30142,8.19184,0.05425323,0.0,6489318.0,0.09525,0.97853,0.86032,0.27669,
87,146.78964,1767.70941,0.49103,0.02033081,2.275e-05,6489318.0,0.21429,0.99164,0.98033,0.66759,7.83908,0.0510919,0.0,6489318.0,0.09115,0.98027,0.86432,0.30205,8.17297,0.05416695,0.0,6489318.0,0.09503,0.97847,0.86069,0.27646,
88,145.04582,1620.12056,0.45003,0.02023841,1.943e-05,6489318.0,0.21175,0.99171,0.98057,0.67013,7.91883,0.05124707,0.0,6489318.0,0.09208,0.98031,0.86414,0.30238,8.27035,0.05436637,0.0,6489318.0,0.09617,0.97856,0.85997,0.27727,
89,147.38727,1472.84838,0.40912,0.02020875,1.636e-05,6489318.0,0.21516,0.9917,0.98058,0.6702,8.07649,0.051383,0.0,6489318.0,0.09391,0.98002,0.86424,0.30254,8.28568,0.05441995,0.0,6489318.0,0.09635,0.97839,0.85995,0.27701,
90,145.80138,1325.41683,0.36817,0.02021607,1.355e-05,6489318.0,0.21285,0.99171,0.9807,0.67018,7.97202,0.051327,0.0,6489318.0,0.0927,0.98023,0.8643,0.30198,9.89169,0.05438352,0.0,6489318.0,0.11502,0.97859,0.85985,0.27711,
91,145.87521,1178.02713,0.32723,0.02015638,1.099e-05,6489318.0,0.21296,0.99178,0.9808,0.67459,7.96285,0.0513117,0.0,6489318.0,0.09259,0.98024,0.8643,0.3032,8.19714,0.05440294,0.0,6489318.0,0.09532,0.97858,0.85985,0.27751,
92,147.40363,1030.78505,0.28633,0.02012419,8.7e-06,6489318.0,0.21519,0.99175,0.98102,0.67373,7.89836,0.05121933,0.0,6489318.0,0.09184,0.98032,0.86406,0.30245,8.24617,0.05427964,0.0,6489318.0,0.09589,0.97865,0.85983,0.27727,
93,145.81721,883.43827,0.2454,0.02010857,6.67e-06,6489318.0,0.21287,0.99177,0.9811,0.67312,7.98613,0.0514801,0.0,6489318.0,0.09286,0.98009,0.86406,0.30234,8.24007,0.05452139,0.0,6489318.0,0.09581,0.97843,0.8599,0.27698,
94,148.21833,736.25006,0.20451,0.02009463,4.91e-06,6489318.0,0.21638,0.9917,0.98088,0.67388,7.94934,0.0514154,0.0,6489318.0,0.09243,0.98,0.86427,0.30267,8.23983,0.054461,0.0,6489318.0,0.09581,0.97844,0.86007,0.27661,
95,146.17851,588.9554,0.1636,0.02010024,3.41e-06,6489318.0,0.2134,0.99182,0.98087,0.67379,7.97641,0.05148808,0.0,6489318.0,0.09275,0.98,0.86404,0.3025,9.85833,0.05452935,0.0,6489318.0,0.11463,0.97844,0.85987,0.27753,
96,145.70575,441.66914,0.12269,0.02005602,2.18e-06,6489318.0,0.21271,0.99184,0.98102,0.67399,7.95201,0.05138872,0.0,6489318.0,0.09247,0.98011,0.864,0.30294,8.29435,0.05444387,0.0,6489318.0,0.09645,0.97846,0.85996,0.27783,
97,147.54164,294.45259,0.08179,0.02005804,1.23e-06,6489318.0,0.21539,0.99178,0.98096,0.67487,7.99912,0.05147429,0.0,6489318.0,0.09301,0.97999,0.86394,0.30186,8.22725,0.05453864,0.0,6489318.0,0.09567,0.97846,0.85965,0.27708,
