epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
10,145.97066,13287.44772,3.69096,0.03784855,0.00049659,6489318.0,0.2131,0.98448,0.87581,0.21643,7.78476,0.04769877,0.0,6489318.0,0.09052,0.97944,0.86454,0.21768,8.08163,0.04993797,0.0,6489318.0,0.09397,0.978,0.86381,0.21696,
11,146.12153,13114.8626,3.64302,0.03713335,0.00049509,6489318.0,0.21332,0.98478,0.88104,0.23341,7.78999,0.04685497,0.0,6489318.0,0.09058,0.98002,0.86947,0.23178,8.07469,0.04930595,0.0,6489318.0,0.09389,0.97866,0.86621,0.22951,
12,144.55913,12935.89271,3.5933,0.03646755,0.00049333,6489318.0,0.21104,0.98495,0.88628,0.24714,7.79918,0.04592033,0.0,6489318.0,0.09069,0.98023,0.86962,0.2391,8.13292,0.04810932,0.0,6489318.0,0.09457,0.97896,0.86723,0.23495,
13,148.14728,12783.88016,3.55108,0.03579428,0.0004913,6489318.0,0.21627,0.98516,0.89104,0.2612,8.1697,0.04613008,0.0,6489318.0,0.095,0.98037,0.87345,0.24259,8.37673,0.04847518,0.0,6489318.0,0.0974,0.97908,0.87003,0.23536,
14,146.76354,12624.54177,3.50682,0.03530462,0.00048901,6489318.0,0.21425,0.98538,0.89423,0.27162,7.88909,0.04529018,0.0,6489318.0,0.09173,0.98001,0.87433,0.25117,8.16447,0.04739368,0.0,6489318.0,0.09494,0.97908,0.86984,0.24715,
15,146.40436,12464.88952,3.46247,0.03473076,0.00048645,6489318.0,0.21373,0.98554,0.89732,0.28299,7.79233,0.04512131,0.0,6489318.0,0.09061,0.9804,0.87586,0.25404,8.12506,0.04711556,0.0,6489318.0,0.09448,0.97912,0.8752,0.25019,
16,146.69063,12308.19354,3.41894,0.03417887,0.00048364,6489318.0,0.21415,0.98578,0.9021,0.29807,7.85042,0.04507476,0.0,6489318.0,0.09128,0.98045,0.87747,0.25317,8.26794,0.04734283,0.0,6489318.0,0.09614,0.97897,0.87386,0.24675,
17,145.98577,12149.39823,3.37483,0.03377358,0.00048057,6489318.0,0.21312,0.98603,0.90481,0.30688,7.83438,0.04592671,0.0,6489318.0,0.0911,0.97998,0.87743,0.26059,8.12922,0.04810613,0.0,6489318.0,0.09453,0.97883,0.86992,0.25234,
18,146.51318,11994.1997,3.33172,0.03332249,0.00047725,6489318.0,0.21389,0.98612,0.90788,0.31556,7.95469,0.04509846,0.0,6489318.0,0.0925,0.98051,0.88194,0.2664,8.23734,0.04735267,0.0,6489318.0,0.09578,0.97939,0.87162,0.26198,
19,145.82485,11837.11641,3.28809,0.03292672,0.00047368,6489318.0,0.21288,0.9864,0.91042,0.32316,7.89035,0.04492351,0.0,6489318.0,0.09175,0.98058,0.88064,0.27097,9.64765,0.04705136,0.0,6489318.0,0.11218,0.97924,0.8763,0.259,
20,144.47761,11676.03716,3.24334,0.03254082,0.00046987,6489318.0,0.21092,0.98632,0.91342,0.33449,7.82202,0.04458839,0.0,6489318.0,0.09095,0.98078,0.88312,0.27507,8.14139,0.04656049,0.0,6489318.0,0.09467,0.97944,0.88072,0.26432,
21,146.44049,11523.42645,3.20095,0.03217835,0.00046581,6489318.0,0.21378,0.9866,0.91677,0.34362,7.82647,0.04501291,0.0,6489318.0,0.09101,0.98027,0.88198,0.27389,8.2147,0.0472201,0.0,6489318.0,0.09552,0.97914,0.87842,0.26005,
22,146.06414,11370.09233,3.15836,0.031806,0.00046152,6489318.0,0.21323,0.98678,0.91823,0.35311,7.79057,0.04481697,0.0,6489318.0,0.09059,0.98048,0.88255,0.28026,8.07758,0.04709634,0.0,6489318.0,0.09393,0.97903,0.87828,0.26957,
23,146.07975,11217.41347,3.11595,0.03143091,0.000457,6489318.0,0.21326,0.98691,0.9206,0.36411,7.80697,0.0439771,0.0,6489318.0,0.09078,0.98105,0.88547,0.28044,8.11632,0.04637389,0.0,6489318.0,0.09438,0.97992,0.87906,0.2707,
24,145.80304,11064.4324,3.07345,0.0311375,0.00045225,6489318.0,0.21285,0.98695,0.92368,0.37046,7.84345,0.04401649,0.0,6489318.0,0.0912,0.9813,0.88326,0.2871,9.69246,0.04627919,0.0,6489318.0,0.1127,0.98018,0.87868,0.27648,
25,144.70016,10908.86452,3.03024,0.03080417,0.00044729,6489318.0,0.21124,0.98717,0.92573,0.38162,7.79952,0.04434744,0.0,6489318.0,0.09069,0.9812,0.88233,0.28638,8.12169,0.04667051,0.0,6489318.0,0.09444,0.97971,0.87792,0.27606,
26,145.80952,10757.10104,2.98808,0.03054358,0.0004421,6489318.0,0.21286,0.98727,0.9274,0.38548,7.75653,0.04452704,0.0,6489318.0,0.09019,0.98055,0.88368,0.2823,8.03902,0.04685989,0.0,6489318.0,0.09348,0.97934,0.87938,0.27407,
27,143.91773,10600.89825,2.94469,0.03023529,0.00043671,6489318.0,0.2101,0.98738,0.92985,0.39357,7.74959,0.044799,0.0,6489318.0,0.09011,0.98082,0.88307,0.2838,8.05694,0.04701952,0.0,6489318.0,0.09369,0.9795,0.87928,0.27578,
28,145.19778,10448.67661,2.90241,0.02997674,0.00043111,6489318.0,0.21197,0.98755,0.93168,0.4004,7.75863,0.04429435,0.0,6489318.0,0.09022,0.98093,0.88312,0.28796,8.05121,0.04676859,0.0,6489318.0,0.09362,0.98005,0.87907,0.27558,
29,144.84139,10296.09165,2.86003,0.02967111,0.00042531,6489318.0,0.21145,0.9876,0.9332,0.40696,9.66273,0.04429396,0.0,6489318.0,0.11236,0.98102,0.88423,0.28455,8.54978,0.04660328,0.0,6489318.0,0.09942,0.97987,0.87966,0.27797,
30,145.73348,10145.99191,2.81833,0.02941822,0.00041932,6489318.0,0.21275,0.98779,0.93536,0.41529,7.7579,0.04398601,0.0,6489318.0,0.09021,0.98124,0.88457,0.28992,8.07469,0.04627559,0.0,6489318.0,0.09389,0.97989,0.88064,0.28245,
31,149.33243,10003.81283,2.77884,0.02915,0.00041315,6489318.0,0.218,0.98784,0.93679,0.42286,7.77143,0.04463126,0.0,6489318.0,0.09037,0.98107,0.88305,0.28694,8.07,0.04711949,0.0,6489318.0,0.09384,0.97966,0.87704,0.27526,
32,144.30395,9850.99087,2.73639,0.02886581,0.00040679,6489318.0,0.21066,0.9881,0.93876,0.43004,7.76055,0.04421596,0.0,6489318.0,0.09024,0.98146,0.88541,0.29034,8.06272,0.04651384,0.0,6489318.0,0.09375,0.9802,0.88005,0.28242,
33,145.63682,9701.25731,2.69479,0.02867692,0.00040027,6489318.0,0.21261,0.98805,0.94021,0.4365,7.7858,0.04446859,0.0,6489318.0,0.09053,0.98108,0.88405,0.29367,8.05729,0.04679164,0.0,6489318.0,0.09369,0.97982,0.88033,0.28439,
34,143.79839,9548.34361,2.65232,0.02839257,0.00039358,6489318.0,0.20992,0.98821,0.94184,0.44211,9.17357,0.04616865,0.0,6489318.0,0.10667,0.98027,0.87994,0.28813,8.04201,0.04840511,0.0,6489318.0,0.09351,0.9791,0.8759,0.27676,
35,144.16924,9396.59561,2.61017,0.02817833,0.00038674,6489318.0,0.21047,0.98829,0.94364,0.44807,7.75956,0.04487219,0.0,6489318.0,0.09023,0.98087,0.88231,0.2945,8.05775,0.04717851,0.0,6489318.0,0.09369,0.97969,0.87747,0.27981,
36,145.57914,9247.65791,2.56879,0.02796335,0.00037974,6489318.0,0.21252,0.98837,0.94465,0.4524,7.74548,0.04486567,0.0,6489318.0,0.09006,0.98086,0.88204,0.29175,8.03644,0.04699889,0.0,6489318.0,0.09345,0.97976,0.87947,0.28465,
37,143.65249,9095.7535,2.5266,0.02772665,0.00037261,6489318.0,0.20971,0.98851,0.94602,0.46261,7.74458,0.04484417,0.0,6489318.0,0.09005,0.98103,0.88336,0.29421,8.04355,0.04688254,0.0,6489318.0,0.09353,0.97971,0.87986,0.28932,
38,145.68389,8947.44957,2.4854,0.02750889,0.00036534,6489318.0,0.21268,0.98854,0.94762,0.4671,8.12837,0.04524905,0.0,6489318.0,0.09452,0.9808,0.8801,0.29422,8.34267,0.047646,0.0,6489318.0,0.09701,0.9796,0.87584,0.28539,
39,146.51617,8800.52508,2.44459,0.02729195,0.00035794,6489318.0,0.21389,0.98856,0.94852,0.4724,7.75516,0.04495838,0.0,6489318.0,0.09018,0.98102,0.88119,0.29841,8.08097,0.04719444,0.0,6489318.0,0.09396,0.97977,0.87689,0.28663,True
40,145.50818,8652.16998,2.40338,0.02707905,0.00035042,6489318.0,0.21242,0.9887,0.95033,0.47864,7.8267,0.04583668,0.0,6489318.0,0.09101,0.98084,0.87921,0.29618,8.08721,0.04822096,0.0,6489318.0,0.09404,0.9792,0.87506,0.28604,
41,145.66073,8504.16111,2.36227,0.02687524,0.0003428,6489318.0,0.21264,0.9888,0.95134,0.48266,7.80003,0.0456267,0.0,6489318.0,0.0907,0.98108,0.88005,0.29447,8.11079,0.04791672,0.0,6489318.0,0.09431,0.97963,0.87487,0.28379,
42,144.76266,8355.07099,2.32085,0.02663477,0.00033507,6489318.0,0.21133,0.98892,0.95263,0.49299,7.80312,0.04552865,0.0,6489318.0,0.09073,0.98067,0.87963,0.29666,8.05847,0.04795516,0.0,6489318.0,0.0937,0.9794,0.87549,0.28123,
43,145.51451,8207.13448,2.27976,0.02640676,0.00032725,6489318.0,0.21243,0.98906,0.9547,0.49702,7.80395,0.04609351,0.0,6489318.0,0.09074,0.98024,0.8797,0.29662,8.12411,0.04846023,0.0,6489318.0,0.09447,0.97947,0.87624,0.28383,
44,145.92037,8059.80167,2.23883,0.02624488,0.00031935,6489318.0,0.21302,0.98909,0.95551,0.50349,7.76779,0.04574429,0.0,6489318.0,0.09032,0.98067,0.87943,0.29581,8.10472,0.04817403,0.0,6489318.0,0.09424,0.97941,0.87507,0.28257,
45,144.86266,7911.2886,2.19758,0.02603002,0.00031137,6489318.0,0.21148,0.9892,0.95655,0.50579,7.82969,0.04556091,0.0,6489318.0,0.09104,0.981,0.87905,0.29506,8.13516,0.0479599,0.0,6489318.0,0.09459,0.97961,0.87611,0.28481,
46,146.3886,7764.6516,2.15685,0.02582895,0.00030332,6489318.0,0.21371,0.98923,0.95747,0.51235,7.96692,0.04549621,0.0,6489318.0,0.09264,0.98086,0.8762,0.29586,8.24253,0.04815058,0.0,6489318.0,0.09584,0.97975,0.87288,0.28403,
47,145.60219,7617.17302,2.11588,0.02560612,0.00029522,6489318.0,0.21256,0.98939,0.95863,0.51902,7.82783,0.04625015,0.0,6489318.0,0.09102,0.98069,0.87611,0.29321,8.13846,0.04867632,0.0,6489318.0,0.09463,0.97918,0.87284,0.28606,
48,147.47791,7471.7233,2.07548,0.02545453,0.00028707,6489318.0,0.2153,0.98946,0.95942,0.52155,7.78979,0.04545367,0.0,6489318.0,0.09058,0.98101,0.87798,0.29538,8.09665,0.0480102,0.0,6489318.0,0.09415,0.97943,0.87349,0.28344,
49,145.92356,7324.6381,2.03462,0.0252572,0.00027887,6489318.0,0.21303,0.98951,0.96081,0.5291,7.74636,0.04627461,0.0,6489318.0,0.09007,0.98087,0.87747,0.29678,8.07209,0.04868981,0.0,6489318.0,0.09386,0.97923,0.87159,0.28503,
50,144.09255,7175.83925,1.99329,0.0250308,0.00027064,6489318.0,0.21035,0.98965,0.9617,0.53459,7.78649,0.04635676,0.0,6489318.0,0.09054,0.98101,0.87633,0.29393,8.09022,0.04882653,0.0,6489318.0,0.09407,0.97953,0.87195,0.28369,
51,145.69054,7028.69649,1.95242,0.02488335,0.0002624,6489318.0,0.21269,0.98959,0.96245,0.54048,7.77268,0.04684052,0.0,6489318.0,0.09038,0.98056,0.87641,0.29288,8.04986,0.04938268,0.0,6489318.0,0.0936,0.97907,0.87114,0.2809,
52,144.687,6880.71859,1.91131,0.02467888,0.00025413,6489318.0,0.21122,0.98965,0.96333,0.54128,7.75593,0.04713867,0.0,6489318.0,0.09019,0.98043,0.87507,0.29365,9.47007,0.0497791,0.0,6489318.0,0.11012,0.97889,0.8697,0.28399,
53,144.15997,6732.41362,1.87011,0.02447586,0.00024587,6489318.0,0.21045,0.9899,0.96441,0.55104,7.75925,0.04736109,0.0,6489318.0,0.09022,0.98079,0.8741,0.29328,8.04041,0.04987539,0.0,6489318.0,0.09349,0.97902,0.8705,0.28254,
54,145.88345,6585.66951,1.82935,0.02435986,0.0002376,6489318.0,0.21297,0.98997,0.96498,0.55615,7.73406,0.0461907,0.0,6489318.0,0.08993,0.98088,0.87641,0.29709,8.03598,0.04885356,0.0,6489318.0,0.09344,0.97939,0.87273,0.28555,
55,143.36417,6436.97669,1.78805,0.02410965,0.00022936,6489318.0,0.20929,0.98991,0.96651,0.55975,7.74074,0.04712033,0.0,6489318.0,0.09001,0.98072,0.87234,0.29748,8.04128,0.04977575,0.0,6489318.0,0.0935,0.97921,0.8684,0.28653,
56,145.65672,6290.20031,1.74728,0.02399004,0.00022113,6489318.0,0.21264,0.99009,0.96713,0.5658,7.74465,0.04729269,0.0,6489318.0,0.09005,0.98058,0.87283,0.29215,8.05294,0.04987511,0.0,6489318.0,0.09364,0.97912,0.8682,0.28219,
57,143.72583,6142.06432,1.70613,0.0237944,0.00021293,6489318.0,0.20982,0.99019,0.96782,0.56866,7.75679,0.04744185,0.0,6489318.0,0.0902,0.98065,0.87314,0.29575,9.45196,0.0501479,0.0,6489318.0,0.10991,0.97927,0.86798,0.28709,
58,143.92391,5994.21546,1.66506,0.02364642,0.00020478,6489318.0,0.21011,0.99026,0.96869,0.57503,7.75224,0.04786612,0.0,6489318.0,0.09014,0.98065,0.8728,0.29452,8.05403,0.05053426,0.0,6489318.0,0.09365,0.97916,0.86562,0.28226,
59,145.04594,5847.24546,1.62423,0.02348696,0.00019668,6489318.0,0.21175,0.99026,0.96929,0.57698,7.77242,0.04752019,0.0,6489318.0,0.09038,0.98058,0.87227,0.29485,8.0695,0.05015942,0.0,6489318.0,0.09383,0.97912,0.86694,0.28249,
60,143.47414,5699.33362,1.58315,0.02331601,0.00018863,6489318.0,0.20945,0.99037,0.9698,0.58599,7.7771,0.04804759,0.0,6489318.0,0.09043,0.98048,0.87205,0.2926,8.07344,0.0506554,0.0,6489318.0,0.09388,0.97871,0.8684,0.28282,
61,145.23967,5552.64703,1.5424,0.02315696,0.00018065,6489318.0,0.21203,0.99043,0.9707,0.58559,7.73942,0.04809254,0.0,6489318.0,0.08999,0.98028,0.86938,0.29189,8.05546,0.05084896,0.0,6489318.0,0.09367,0.97873,0.86348,0.27928,
62,144.27173,5405.43791,1.50151,0.02303206,0.00017275,6489318.0,0.21062,0.99052,0.97101,0.58999,7.81279,0.04816715,0.0,6489318.0,0.09085,0.98046,0.86996,0.29541,9.87868,0.05090106,0.0,6489318.0,0.11487,0.97899,0.86602,0.28527,
63,145.21996,5258.85395,1.46079,0.02287372,0.00016493,6489318.0,0.212,0.99047,0.97162,0.59584,7.82038,0.04825791,0.0,6489318.0,0.09093,0.98027,0.87102,0.29467,8.14023,0.05108117,0.0,6489318.0,0.09465,0.97879,0.86663,0.28416,
64,146.2641,5112.87419,1.42024,0.02268455,0.0001572,6489318.0,0.21352,0.99062,0.97245,0.60246,7.99443,0.04802796,0.0,6489318.0,0.09296,0.98059,0.86912,0.29459,8.276,0.05098028,0.0,6489318.0,0.09623,0.97888,0.8634,0.2828,
65,145.50858,4966.49662,1.37958,0.02252024,0.00014958,6489318.0,0.21242,0.99062,0.97299,0.60515,7.86359,0.04903171,0.0,6489318.0,0.09144,0.98023,0.86876,0.29525,8.13541,0.05191419,0.0,6489318.0,0.0946,0.97861,0.86341,0.2841,
66,147.18013,4820.96828,1.33916,0.02242074,0.00014206,6489318.0,0.21486,0.99066,0.97348,0.60622,7.99938,0.04863292,0.0,6489318.0,0.09302,0.98055,0.86893,0.29508,8.26471,0.05149279,0.0,6489318.0,0.0961,0.97894,0.86441,0.28392,
67,145.97813,4674.82571,1.29856,0.02226729,0.00013466,6489318.0,0.21311,0.99076,0.97386,0.60974,9.91606,0.04861665,0.0,6489318.0,0.1153,0.98056,0.86768,0.29527,8.32519,0.0515217,0.0,6489318.0,0.0968,0.97883,0.86301,0.28334,
68,146.30547,4528.83497,1.25801,0.02214178,0.00012739,6489318.0,0.21358,0.99084,0.9746,0.61412,8.35889,0.04912846,0.0,6489318.0,0.0972,0.98051,0.86721,0.29174,8.60353,0.05193506,0.0,6489318.0,0.10004,0.97865,0.86284,0.28113,
69,149.67392,4384.27887,1.21786,0.02203356,0.00012026,6489318.0,0.2185,0.9909,0.97499,0.61307,8.68292,0.04927504,0.0,6489318.0,0.10096,0.98032,0.86603,0.29312,8.92877,0.0521413,0.0,6489318.0,0.10382,0.97888,0.86046,0.281,
70,147.42877,4238.66156,1.17741,0.0219031,0.00011326,6489318.0,0.21522,0.9909,0.97523,0.6199,7.8639,0.04926597,0.0,6489318.0,0.09144,0.98034,0.8666,0.29366,8.35085,0.05214647,0.0,6489318.0,0.0971,0.97864,0.86052,0.28191,
71,147.14378,4092.88311,1.13691,0.02178197,0.00010642,6489318.0,0.21481,0.991,0.97613,0.62449,7.8266,0.04989447,0.0,6489318.0,0.09101,0.98024,0.86467,0.29273,8.13651,0.05273704,0.0,6489318.0,0.09461,0.97844,0.86056,0.27913,
72,146.44683,3946.80948,1.09634,0.02166958,9.973e-05,6489318.0,0.21379,0.99112,0.97629,0.62757,10.26631,0.04956424,0.0,6489318.0,0.11938,0.98035,0.86658,0.29232,8.92886,0.05247898,0.0,6489318.0,0.10382,0.97875,0.8615,0.2809,
73,146.19775,3800.63824,1.05573,0.02153271,9.321e-05,6489318.0,0.21343,0.99111,0.97659,0.63152,7.76104,0.04965668,0.0,6489318.0,0.09024,0.98036,0.86704,0.29282,8.03662,0.05261577,0.0,6489318.0,0.09345,0.97871,0.86173,0.28054,
74,147.48125,3654.89413,1.01525,0.02142589,8.685e-05,6489318.0,0.2153,0.99116,0.97716,0.63389,8.24093,0.04962443,0.0,6489318.0,0.09582,0.98041,0.86585,0.29265,8.53471,0.05252094,0.0,6489318.0,0.09924,0.97892,0.86178,0.27937,
75,146.1234,3508.67551,0.97463,0.02132534,8.068e-05,6489318.0,0.21332,0.99113,0.97737,0.6394,8.24609,0.04985702,0.0,6489318.0,0.09588,0.98034,0.86586,0.2937,8.53374,0.05285541,0.0,6489318.0,0.09923,0.97861,0.86142,0.28163,
76,147.92218,3362.99667,0.93417,0.02122438,7.469e-05,6489318.0,0.21594,0.99125,0.97797,0.64165,7.7506,0.05000598,0.0,6489318.0,0.09012,0.98025,0.86458,0.29143,8.04854,0.05294627,0.0,6489318.0,0.09359,0.97876,0.85902,0.27982,
77,147.96695,3217.27293,0.89369,0.02107255,6.889e-05,6489318.0,0.21601,0.99129,0.97792,0.64762,7.74591,0.05019893,0.0,6489318.0,0.09007,0.98021,0.86466,0.29326,8.05018,0.05320287,0.0,6489318.0,0.09361,0.97866,0.86,0.28097,
78,143.94037,3070.42204,0.8529,0.02102548,6.329e-05,6489318.0,0.21013,0.99134,0.97837,0.64449,8.23318,0.05015172,0.0,6489318.0,0.09573,0.98025,0.8649,0.29275,8.54533,0.05312906,0.0,6489318.0,0.09936,0.97856,0.86035,0.28071,
79,148.14151,2924.6942,0.81242,0.02094794,5.79e-05,6489318.0,0.21626,0.99142,0.9786,0.64928,7.75412,0.05014972,0.0,6489318.0,0.09016,0.98027,0.86491,0.28943,8.05214,0.05318235,0.0,6489318.0,0.09363,0.97873,0.85893,0.28056,
80,144.03411,2777.9433,0.77165,0.02088785,5.271e-05,6489318.0,0.21027,0.99145,0.97856,0.64997,7.75252,0.05036721,0.0,6489318.0,0.09015,0.98024,0.86486,0.29028,8.04864,0.05330357,0.0,6489318.0,0.09359,0.97863,0.85935,0.28004,
81,145.87758,2631.66333,0.73102,0.02078888,4.775e-05,6489318.0,0.21296,0.99142,0.97929,0.65282,8.2415,0.05024351,0.0,6489318.0,0.09583,0.98034,0.86367,0.29229,8.53322,0.05321842,0.0,6489318.0,0.09922,0.97883,0.85823,0.28024,
82,146.17454,2485.45387,0.6904,0.02070613,4.3e-05,6489318.0,0.21339,0.99149,0.97923,0.65566,7.75135,0.05061044,0.0,6489318.0,0.09013,0.98019,0.86452,0.29288,8.05615,0.05363385,0.0,6489318.0,0.09368,0.97848,0.85912,0.28037,
83,144.47962,2338.92241,0.6497,0.02063197,3.848e-05,6489318.0,0.21092,0.99153,0.97938,0.65736,7.75114,0.05070647,0.0,6489318.0,0.09013,0.98011,0.86452,0.29286,8.03861,0.0536552,0.0,6489318.0,0.09347,0.97833,0.85889,0.28067,
84,147.81905,2193.02853,0.60917,0.02057499,3.419e-05,6489318.0,0.21579,0.99155,0.97964,0.65756,7.75267,0.05041634,0.0,6489318.0,0.09015,0.98043,0.86407,0.29116,8.05431,0.05341032,0.0,6489318.0,0.09365,0.97863,0.85829,0.27951,
85,144.29119,2046.51559,0.56848,0.02053303,3.013e-05,6489318.0,0.21064,0.99156,0.97987,0.65859,7.7612,0.05070066,0.0,6489318.0,0.09025,0.98023,0.86452,0.2912,8.07098,0.05367647,0.0,6489318.0,0.09385,0.97868,0.85853,0.28059,
86,145.72091,1900.26735,0.52785,0.02050666,2.632e-05,6489318.0,0.21273,0.99164,0.9801,0.66046,7.77834,0.05082903,0.0,6489318.0,0.09045,0.98027,0.86391,0.29089,8.10498,0.05381498,0.0,6489318.0,0.09424,0.97862,0.85802,0.28015,
87,146.36189,1754.1185,0.48726,0.02042762,2.275e-05,6489318.0,0.21367,0.99155,0.97996,0.66473,7.85728,0.0508818,0.0,6489318.0,0.09136,0.98017,0.86366,0.29087,8.24284,0.05387039,0.0,6489318.0,0.09585,0.97849,0.85797,0.28055,
88,145.54575,1607.864,0.44663,0.02033584,1.943e-05,6489318.0,0.21248,0.9917,0.98019,0.66725,8.25339,0.05101221,0.0,6489318.0,0.09597,0.9802,0.86363,0.29174,8.5383,0.0540232,0.0,6489318.0,0.09928,0.97848,0.8584,0.28002,
89,147.33223,1461.82374,0.40606,0.02036014,1.636e-05,6489318.0,0.21508,0.99166,0.9802,0.66306,8.44651,0.05105896,0.0,6489318.0,0.09822,0.98013,0.86321,0.291,8.69313,0.05405224,0.0,6489318.0,0.10108,0.97845,0.85796,0.27952,
90,149.13414,1315.9333,0.36554,0.02028316,1.355e-05,6489318.0,0.21771,0.99167,0.98051,0.66695,8.51966,0.05100881,0.0,6489318.0,0.09907,0.98012,0.86323,0.2919,10.34955,0.05401633,0.0,6489318.0,0.12034,0.97849,0.85762,0.28046,
91,147.69871,1169.84752,0.32496,0.02025519,1.099e-05,6489318.0,0.21562,0.99167,0.98056,0.66875,8.35425,0.05110851,0.0,6489318.0,0.09714,0.98017,0.86293,0.29109,8.71572,0.0541555,0.0,6489318.0,0.10135,0.97848,0.85739,0.27943,
92,147.02992,1023.67672,0.28435,0.02025732,8.7e-06,6489318.0,0.21464,0.99171,0.98063,0.66789,7.75223,0.05097042,0.0,6489318.0,0.09014,0.9802,0.86282,0.29142,8.03775,0.05402345,0.0,6489318.0,0.09346,0.97853,0.85713,0.27944,
93,143.62405,877.27024,0.24369,0.0201839,6.67e-06,6489318.0,0.20967,0.9917,0.98071,0.67054,7.74696,0.05112732,0.0,6489318.0,0.09008,0.98011,0.86283,0.29102,8.02962,0.05417688,0.0,6489318.0,0.09337,0.97848,0.85721,0.28017,
94,145.42127,731.01693,0.20306,0.02017506,4.91e-06,6489318.0,0.21229,0.99168,0.98083,0.67134,7.74347,0.0509238,0.0,6489318.0,0.09004,0.98019,0.86327,0.29187,8.0522,0.05395103,0.0,6489318.0,0.09363,0.97857,0.85768,0.28054,
95,143.93301,584.71895,0.16242,0.02018569,3.41e-06,6489318.0,0.21012,0.99173,0.98057,0.6696,7.74818,0.05086785,0.0,6489318.0,0.0901,0.98034,0.86314,0.29171,9.44352,0.05392058,0.0,6489318.0,0.10981,0.97871,0.85752,0.28079,
96,144.21458,438.47843,0.1218,0.02017905,2.18e-06,6489318.0,0.21053,0.99174,0.9808,0.6685,7.73017,0.05109952,0.0,6489318.0,0.08989,0.98021,0.86296,0.29137,8.0626,0.05412474,0.0,6489318.0,0.09375,0.9785,0.85737,0.2801,
97,145.40518,292.30356,0.0812,0.02013275,1.23e-06,6489318.0,0.21227,0.99185,0.98082,0.67088,7.73571,0.05089027,0.0,6489318.0,0.08995,0.98032,0.86318,0.2921,8.04635,0.05393266,0.0,6489318.0,0.09356,0.97859,0.85762,0.28074,
