epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
15,267.88829,23405.36024,6.50149,0.03453785,0.00048645,6489318.0,0.39108,0.98569,0.89939,0.28869,22.04251,0.04501302,0.0,6489318.0,0.25631,0.98058,0.88011,0.25504,22.36858,0.0470992,0.0,6489318.0,0.2601,0.9794,0.87284,0.25466,
16,201.73054,22751.24911,6.31979,0.03407099,0.00048364,6489318.0,0.2945,0.98588,0.90145,0.30102,11.51139,0.04467104,0.0,6489318.0,0.13385,0.98058,0.88162,0.25317,11.72175,0.04676362,0.0,6489318.0,0.1363,0.97955,0.87567,0.25349,
17,219.48801,22228.29765,6.17453,0.03358829,0.00048057,6489318.0,0.32042,0.98607,0.90596,0.30938,10.93788,0.04474516,0.0,6489318.0,0.12718,0.98066,0.88113,0.2654,11.13727,0.04703654,0.0,6489318.0,0.1295,0.97933,0.87721,0.26013,
18,166.31907,21510.62212,5.97517,0.0331839,0.00047725,6489318.0,0.2428,0.98625,0.90842,0.31769,10.61873,0.04430848,0.0,6489318.0,0.12347,0.9812,0.8832,0.26751,11.05073,0.04650369,0.0,6489318.0,0.1285,0.98007,0.87829,0.26279,
19,249.76842,21181.87961,5.88386,0.03275819,0.00047368,6489318.0,0.36463,0.98635,0.91148,0.32736,11.39356,0.04461242,0.0,6489318.0,0.13248,0.9809,0.88081,0.27353,11.46973,0.04697812,0.0,6489318.0,0.13337,0.97967,0.87789,0.26012,
20,252.19517,20869.78766,5.79716,0.03235615,0.00046987,6489318.0,0.36817,0.98652,0.91414,0.34095,22.11797,0.04453373,0.0,6489318.0,0.25719,0.98063,0.88628,0.27661,22.32313,0.0467231,0.0,6489318.0,0.25957,0.97927,0.87904,0.27065,
21,226.04216,20470.41658,5.68623,0.03197654,0.00046581,6489318.0,0.32999,0.9868,0.91701,0.34622,20.52858,0.04413694,0.0,6489318.0,0.2387,0.98142,0.88692,0.27265,20.7976,0.04632108,0.0,6489318.0,0.24183,0.98013,0.88103,0.27025,
22,246.48852,20154.56842,5.59849,0.03167554,0.00046152,6489318.0,0.35984,0.98678,0.92005,0.3551,20.46253,0.04526964,0.0,6489318.0,0.23794,0.98079,0.88428,0.2741,20.74877,0.0473657,0.0,6489318.0,0.24126,0.97961,0.87774,0.27006,
23,167.07072,19593.01052,5.4425,0.03131522,0.000457,6489318.0,0.2439,0.98698,0.9216,0.36521,22.1155,0.04417671,0.0,6489318.0,0.25716,0.98135,0.88678,0.28178,22.36237,0.04653968,0.0,6489318.0,0.26003,0.97981,0.88067,0.26829,
24,210.42941,19193.08768,5.33141,0.03097951,0.00045225,6489318.0,0.3072,0.98716,0.92428,0.37145,22.26799,0.04418379,0.0,6489318.0,0.25893,0.98131,0.88506,0.28361,22.15915,0.04639373,0.0,6489318.0,0.25766,0.98007,0.87933,0.27648,
25,177.72704,18714.66528,5.19852,0.03069047,0.00044729,6489318.0,0.25946,0.98727,0.92623,0.38283,22.24823,0.04453563,0.0,6489318.0,0.2587,0.98107,0.88703,0.28487,22.27231,0.0466211,0.0,6489318.0,0.25898,0.97974,0.88164,0.27577,
26,196.00649,18307.93883,5.08554,0.03038417,0.0004421,6489318.0,0.28614,0.98736,0.92809,0.38947,18.75394,0.04428492,0.0,6489318.0,0.21807,0.9814,0.88229,0.28244,21.19644,0.0463168,0.0,6489318.0,0.24647,0.98018,0.87994,0.27938,
27,193.46617,17909.73154,4.97493,0.03006777,0.00043671,6489318.0,0.28243,0.98747,0.93084,0.3972,11.07425,0.04483476,0.0,6489318.0,0.12877,0.98097,0.88506,0.2846,11.39024,0.0469047,0.0,6489318.0,0.13244,0.97961,0.87951,0.27776,
28,176.41978,17483.91007,4.85664,0.02976988,0.00043111,6489318.0,0.25755,0.98763,0.93252,0.40474,10.96095,0.04415352,0.0,6489318.0,0.12745,0.98128,0.88491,0.29238,11.62918,0.04633042,0.0,6489318.0,0.13522,0.97993,0.88287,0.28292,
29,229.71587,17199.07292,4.77752,0.02956573,0.00042531,6489318.0,0.33535,0.98774,0.93372,0.41346,11.4086,0.04388062,0.0,6489318.0,0.13266,0.98143,0.8846,0.28883,11.63384,0.04640294,0.0,6489318.0,0.13528,0.97992,0.87955,0.2816,
30,175.23958,16796.53829,4.66571,0.02926442,0.00041932,6489318.0,0.25582,0.98785,0.93569,0.42034,11.16862,0.0439713,0.0,6489318.0,0.12987,0.98145,0.88656,0.2928,15.03547,0.04636215,0.0,6489318.0,0.17483,0.97997,0.87938,0.28576,
31,185.52681,16430.06998,4.56391,0.02901847,0.00041315,6489318.0,0.27084,0.98797,0.93721,0.42559,11.57717,0.04471728,0.0,6489318.0,0.13462,0.9809,0.88513,0.28949,11.91402,0.04696481,0.0,6489318.0,0.13854,0.97918,0.87995,0.27763,
32,183.46518,16070.38209,4.464,0.0288296,0.00040679,6489318.0,0.26783,0.98803,0.93912,0.43271,22.21698,0.04516901,0.0,6489318.0,0.25834,0.98082,0.88342,0.28504,18.00057,0.04737965,0.0,6489318.0,0.20931,0.97926,0.87715,0.27473,
33,235.15322,15821.39584,4.39483,0.02852707,0.00040027,6489318.0,0.34329,0.98817,0.94098,0.43996,11.29472,0.04492434,0.0,6489318.0,0.13133,0.98102,0.88389,0.29484,22.75353,0.04721803,0.0,6489318.0,0.26458,0.97935,0.87671,0.27971,
34,185.04753,15480.14662,4.30004,0.02827183,0.00039358,6489318.0,0.27014,0.98823,0.94208,0.44617,13.291,0.04458178,0.0,6489318.0,0.15455,0.98131,0.88517,0.29531,11.97138,0.0468412,0.0,6489318.0,0.1392,0.97994,0.87908,0.2852,
35,191.79554,15159.57174,4.21099,0.02806496,0.00038674,6489318.0,0.27999,0.98833,0.94354,0.44776,11.38473,0.0454242,0.0,6489318.0,0.13238,0.98057,0.88269,0.29291,24.34888,0.04759458,0.0,6489318.0,0.28313,0.9791,0.87983,0.28445,
36,170.90003,14810.37907,4.11399,0.02785504,0.00037974,6489318.0,0.24949,0.98848,0.94545,0.45808,22.15972,0.04499588,0.0,6489318.0,0.25767,0.98123,0.88477,0.29545,22.12055,0.0472832,0.0,6489318.0,0.25722,0.97975,0.87919,0.28989,
37,241.97842,14586.54023,4.05182,0.02762882,0.00037261,6489318.0,0.35325,0.98844,0.94649,0.46199,16.66385,0.04464044,0.0,6489318.0,0.19377,0.98127,0.88569,0.2962,22.56372,0.04697012,0.0,6489318.0,0.26237,0.97965,0.87994,0.28574,
38,245.1985,14366.80769,3.99078,0.02737172,0.00036534,6489318.0,0.35795,0.98868,0.94814,0.46997,11.69959,0.04488945,0.0,6489318.0,0.13604,0.98123,0.88464,0.29461,11.97416,0.04722248,0.0,6489318.0,0.13923,0.97981,0.87759,0.29009,
39,200.74515,14079.12182,3.91087,0.02716479,0.00035794,6489318.0,0.29306,0.9888,0.94937,0.47571,12.67903,0.04474333,0.0,6489318.0,0.14743,0.98145,0.88343,0.29672,11.82487,0.04725475,0.0,6489318.0,0.1375,0.97989,0.87837,0.28716,
40,177.08426,13761.62836,3.82267,0.02694724,0.00035042,6489318.0,0.25852,0.98875,0.951,0.48087,14.96684,0.04623134,0.0,6489318.0,0.17403,0.98062,0.88078,0.29057,11.63303,0.04857814,0.0,6489318.0,0.13527,0.97932,0.87681,0.2832,
41,173.9107,13446.43853,3.73512,0.0267715,0.0003428,6489318.0,0.25388,0.98887,0.95191,0.48672,11.33547,0.04504261,0.0,6489318.0,0.13181,0.98137,0.88222,0.29385,11.6854,0.04742613,0.0,6489318.0,0.13588,0.97987,0.87541,0.28884,
42,183.00693,13149.87761,3.65274,0.02654958,0.00033507,6489318.0,0.26716,0.989,0.95332,0.49318,11.74564,0.04526079,0.0,6489318.0,0.13658,0.98127,0.88192,0.29692,11.67076,0.04776755,0.0,6489318.0,0.13571,0.97971,0.87614,0.28792,
43,185.69428,12861.8985,3.57275,0.0263592,0.00032725,6489318.0,0.27109,0.98914,0.95446,0.49538,11.43996,0.04535357,0.0,6489318.0,0.13302,0.98133,0.88158,0.29733,11.60785,0.04785878,0.0,6489318.0,0.13498,0.97953,0.87701,0.28675,
44,178.65092,12569.85683,3.49163,0.0261463,0.00031935,6489318.0,0.2608,0.9892,0.95599,0.50282,11.21226,0.04556605,0.0,6489318.0,0.13038,0.98092,0.88347,0.29791,11.39339,0.0478968,0.0,6489318.0,0.13248,0.97943,0.87681,0.28772,
45,177.4922,12281.38495,3.4115,0.02593091,0.00031137,6489318.0,0.25911,0.98927,0.95677,0.50994,15.00821,0.04554353,0.0,6489318.0,0.17451,0.98129,0.88187,0.29451,11.52281,0.04800473,0.0,6489318.0,0.13399,0.97979,0.87567,0.28926,
46,170.91407,11990.21771,3.33062,0.02574551,0.00030332,6489318.0,0.24951,0.98936,0.95828,0.51396,22.53883,0.04521729,0.0,6489318.0,0.26208,0.98147,0.8795,0.29573,13.8405,0.0476929,0.0,6489318.0,0.16094,0.97985,0.87392,0.28751,
47,224.51439,11762.12805,3.26726,0.02553512,0.00029522,6489318.0,0.32776,0.98941,0.95957,0.51756,15.08923,0.04610175,0.0,6489318.0,0.17546,0.98101,0.87842,0.29635,11.67811,0.0487306,0.0,6489318.0,0.13579,0.97945,0.87338,0.28524,
48,178.892,11486.69979,3.19075,0.02538203,0.00028707,6489318.0,0.26116,0.98953,0.96039,0.5236,11.29943,0.04618176,0.0,6489318.0,0.13139,0.98117,0.87588,0.29175,11.32497,0.04867511,0.0,6489318.0,0.13169,0.97953,0.87016,0.2855,
49,188.21475,11224.45572,3.1179,0.0251722,0.00027887,6489318.0,0.27477,0.98958,0.96111,0.52607,11.08308,0.04583812,0.0,6489318.0,0.12887,0.9813,0.87803,0.29405,11.2849,0.0483554,0.0,6489318.0,0.13122,0.97942,0.87037,0.28753,
50,189.04592,10965.91334,3.04609,0.02496354,0.00027064,6489318.0,0.27598,0.98968,0.96216,0.5348,11.28848,0.0469379,0.0,6489318.0,0.13126,0.98084,0.88044,0.29667,11.44978,0.04939864,0.0,6489318.0,0.13314,0.97915,0.87149,0.28793,
51,186.39436,10707.59631,2.97433,0.02482378,0.0002624,6489318.0,0.27211,0.98973,0.96314,0.54059,10.97634,0.04658359,0.0,6489318.0,0.12763,0.98103,0.87845,0.29826,11.23226,0.04905381,0.0,6489318.0,0.13061,0.9793,0.87199,0.28824,True
52,218.80946,10480.7388,2.91132,0.02464476,0.00025413,6489318.0,0.31943,0.98976,0.96407,0.54212,10.76038,0.04691048,0.0,6489318.0,0.12512,0.98101,0.87737,0.29579,11.1051,0.04942787,0.0,6489318.0,0.12913,0.97926,0.8722,0.28781,
53,191.83451,10231.20071,2.842,0.02443219,0.00024587,6489318.0,0.28005,0.98993,0.96472,0.54897,21.91627,0.04718821,0.0,6489318.0,0.25484,0.98052,0.87751,0.29073,22.11687,0.04985253,0.0,6489318.0,0.25717,0.97893,0.86957,0.28565,
54,217.2268,10004.53645,2.77904,0.02426482,0.0002376,6489318.0,0.31712,0.98991,0.9658,0.55356,11.22412,0.04637634,0.0,6489318.0,0.13051,0.98115,0.87621,0.29302,11.4805,0.04895895,0.0,6489318.0,0.13349,0.97959,0.86887,0.28894,
55,191.8914,9758.30284,2.71064,0.02403085,0.00022936,6489318.0,0.28013,0.9901,0.967,0.56261,11.06799,0.04741276,0.0,6489318.0,0.1287,0.98086,0.87503,0.29221,11.24521,0.05007667,0.0,6489318.0,0.13076,0.97914,0.87029,0.28772,
56,208.71094,9526.66441,2.6463,0.02384574,0.00022113,6489318.0,0.30469,0.99014,0.96785,0.56511,12.12435,0.04737951,0.0,6489318.0,0.14098,0.98075,0.87527,0.29224,12.46648,0.05001275,0.0,6489318.0,0.14496,0.97924,0.86814,0.28511,
57,199.97404,9289.48987,2.58041,0.02375656,0.00021293,6489318.0,0.29193,0.99023,0.96811,0.56921,11.811,0.04751261,0.0,6489318.0,0.13734,0.98102,0.87397,0.2956,12.13021,0.05020081,0.0,6489318.0,0.14105,0.97917,0.86724,0.2877,
58,200.21913,9053.74667,2.51493,0.02356921,0.00020478,6489318.0,0.29229,0.99028,0.96895,0.57202,23.29447,0.04801353,0.0,6489318.0,0.27087,0.98084,0.87342,0.2926,16.93082,0.05088135,0.0,6489318.0,0.19687,0.97897,0.86748,0.28476,
59,209.15005,8825.14155,2.45143,0.02341385,0.00019668,6489318.0,0.30533,0.99038,0.96933,0.57825,11.8641,0.0479924,0.0,6489318.0,0.13795,0.9806,0.87496,0.29203,11.99266,0.05064277,0.0,6489318.0,0.13945,0.97901,0.86706,0.28522,
60,214.62053,8600.67183,2.38908,0.02324461,0.00018863,6489318.0,0.31331,0.99045,0.97056,0.58367,12.07455,0.0479941,0.0,6489318.0,0.1404,0.98079,0.87502,0.29101,12.5795,0.0507549,0.0,6489318.0,0.14627,0.97908,0.86752,0.28726,
61,205.91018,8371.18121,2.32533,0.0231046,0.00018065,6489318.0,0.3006,0.99038,0.9708,0.58815,11.91442,0.04807415,0.0,6489318.0,0.13854,0.9808,0.87332,0.29324,12.65514,0.0508412,0.0,6489318.0,0.14715,0.97895,0.86659,0.28718,
62,208.43276,8143.92071,2.2622,0.02295265,0.00017275,6489318.0,0.30428,0.99052,0.97161,0.59325,12.66749,0.04865358,0.0,6489318.0,0.1473,0.98075,0.87053,0.29156,12.70375,0.05140259,0.0,6489318.0,0.14772,0.97888,0.86553,0.28458,
63,226.54058,7927.43421,2.20207,0.02276774,0.00016493,6489318.0,0.33072,0.99054,0.97213,0.5955,23.16969,0.04829668,0.0,6489318.0,0.26941,0.98054,0.87207,0.29388,23.43107,0.05111035,0.0,6489318.0,0.27245,0.97872,0.86529,0.28492,
64,235.71528,7715.57858,2.14322,0.02265405,0.0001572,6489318.0,0.34411,0.99069,0.97243,0.59878,12.1203,0.04889711,0.0,6489318.0,0.14093,0.98056,0.87025,0.2918,12.47698,0.05186862,0.0,6489318.0,0.14508,0.97872,0.86309,0.28227,
65,199.98346,7484.59263,2.07905,0.02251028,0.00014958,6489318.0,0.29195,0.99073,0.97348,0.60462,12.13866,0.04857794,0.0,6489318.0,0.14115,0.98062,0.87087,0.28788,12.66182,0.05132115,0.0,6489318.0,0.14723,0.979,0.86308,0.28327,
66,277.02921,7292.48004,2.02569,0.02236487,0.00014206,6489318.0,0.40442,0.99079,0.97373,0.60581,22.83387,0.04883405,0.0,6489318.0,0.26551,0.98058,0.8713,0.29187,23.43541,0.05180794,0.0,6489318.0,0.2725,0.97882,0.86434,0.28516,
67,292.46539,7105.13398,1.97365,0.02222469,0.00013466,6489318.0,0.42696,0.99083,0.97408,0.61072,22.79011,0.04863489,0.0,6489318.0,0.265,0.98073,0.86942,0.29151,23.59979,0.05162588,0.0,6489318.0,0.27442,0.9789,0.86459,0.28476,
68,292.48605,6914.75027,1.92076,0.02208068,0.00012739,6489318.0,0.42699,0.99092,0.97479,0.61807,23.40656,0.04909519,0.0,6489318.0,0.27217,0.98059,0.86904,0.29327,29.87013,0.05211899,0.0,6489318.0,0.34733,0.97872,0.863,0.28331,
69,272.91738,6713.06277,1.86474,0.02198113,0.00012026,6489318.0,0.39842,0.99095,0.97503,0.61779,22.56406,0.04889923,0.0,6489318.0,0.26237,0.98057,0.8701,0.29046,22.80217,0.05183278,0.0,6489318.0,0.26514,0.9791,0.86336,0.28338,
70,293.29132,6517.69055,1.81047,0.02183055,0.00011326,6489318.0,0.42816,0.99101,0.97582,0.62378,21.65395,0.04928671,0.0,6489318.0,0.25179,0.98041,0.86922,0.29016,22.07014,0.0522768,0.0,6489318.0,0.25663,0.97879,0.86231,0.28384,
71,204.16499,6284.93812,1.74582,0.02170344,0.00010642,6489318.0,0.29805,0.99101,0.97613,0.62441,11.80062,0.04963375,0.0,6489318.0,0.13722,0.98029,0.86958,0.29092,12.03978,0.05260924,0.0,6489318.0,0.14,0.97851,0.8629,0.28264,
72,201.78839,6052.08988,1.68114,0.02162197,9.973e-05,6489318.0,0.29458,0.99117,0.97673,0.6271,11.99015,0.04982781,0.0,6489318.0,0.13942,0.98019,0.86955,0.29046,12.48847,0.05279762,0.0,6489318.0,0.14521,0.97852,0.86315,0.28345,
73,199.19955,5819.17151,1.61644,0.02149329,9.321e-05,6489318.0,0.2908,0.99119,0.97711,0.63482,24.47463,0.05002736,0.0,6489318.0,0.28459,0.98013,0.8675,0.28984,23.69868,0.05294258,0.0,6489318.0,0.27557,0.9785,0.8629,0.28361,
74,284.36587,5615.54109,1.55987,0.02135885,8.685e-05,6489318.0,0.41513,0.99119,0.97708,0.63461,21.84346,0.04973762,0.0,6489318.0,0.25399,0.98046,0.86867,0.29031,22.52473,0.05281552,0.0,6489318.0,0.26192,0.9787,0.86341,0.28166,
75,277.41192,5407.59006,1.50211,0.02126079,8.068e-05,6489318.0,0.40498,0.9913,0.97758,0.63716,11.80338,0.04980697,0.0,6489318.0,0.13725,0.98039,0.86767,0.2894,13.10492,0.05301408,0.0,6489318.0,0.15238,0.9786,0.86233,0.28142,
76,200.5976,5174.89031,1.43747,0.02118654,7.469e-05,6489318.0,0.29284,0.99127,0.97778,0.63837,12.10148,0.05009662,0.0,6489318.0,0.14071,0.9803,0.86701,0.29126,12.22181,0.05317376,0.0,6489318.0,0.14211,0.9786,0.86254,0.28233,
77,220.34045,4948.58219,1.37461,0.0210664,6.889e-05,6489318.0,0.32166,0.99138,0.97811,0.64471,11.32617,0.05007703,0.0,6489318.0,0.1317,0.98024,0.86667,0.29068,11.45026,0.0532263,0.0,6489318.0,0.13314,0.97857,0.86184,0.28317,
78,197.6948,4716.40543,1.31011,0.02095948,6.329e-05,6489318.0,0.28861,0.99136,0.97835,0.64646,29.34668,0.05036909,0.0,6489318.0,0.34124,0.98036,0.86581,0.29188,22.61715,0.05351182,0.0,6489318.0,0.26299,0.97864,0.86119,0.28221,
79,275.23726,4504.47632,1.25124,0.02090744,5.79e-05,6489318.0,0.40181,0.9914,0.97866,0.64805,23.66022,0.05040345,0.0,6489318.0,0.27512,0.98032,0.86551,0.29156,22.2117,0.05351315,0.0,6489318.0,0.25828,0.97858,0.86159,0.28181,
80,283.59932,4292.94552,1.19248,0.02079666,5.271e-05,6489318.0,0.41401,0.99145,0.97908,0.65233,23.54603,0.05071979,0.0,6489318.0,0.27379,0.98016,0.86578,0.29037,23.5686,0.05379742,0.0,6489318.0,0.27405,0.97839,0.86135,0.281,
81,257.78857,4073.99118,1.13166,0.0206909,4.775e-05,6489318.0,0.37633,0.99155,0.9793,0.65588,11.6835,0.05069307,0.0,6489318.0,0.13585,0.98027,0.86615,0.29046,12.15301,0.05380611,0.0,6489318.0,0.14131,0.97843,0.86183,0.28098,
82,206.72034,3843.64132,1.06768,0.02066988,4.3e-05,6489318.0,0.30178,0.99149,0.97937,0.65671,23.41394,0.05044401,0.0,6489318.0,0.27226,0.98037,0.86572,0.2893,23.57341,0.05356702,0.0,6489318.0,0.27411,0.97855,0.8615,0.28165,
83,298.9862,3631.42852,1.00873,0.02055393,3.848e-05,6489318.0,0.43648,0.99152,0.97974,0.65875,23.3339,0.05068571,0.0,6489318.0,0.27132,0.98035,0.86525,0.29085,13.16967,0.05384264,0.0,6489318.0,0.15314,0.97841,0.86091,0.2807,
84,222.13524,3403.61205,0.94545,0.02054067,3.419e-05,6489318.0,0.32429,0.99155,0.97978,0.65704,12.63474,0.05069673,0.0,6489318.0,0.14692,0.98028,0.86447,0.29072,12.83847,0.0538164,0.0,6489318.0,0.14928,0.97854,0.86009,0.28144,
85,212.03072,3174.28278,0.88175,0.02045365,3.013e-05,6489318.0,0.30953,0.99161,0.98009,0.66019,12.64616,0.0506528,0.0,6489318.0,0.14705,0.98059,0.8646,0.29069,12.76527,0.05385069,0.0,6489318.0,0.14843,0.97865,0.86006,0.28155,
86,201.92745,2943.8415,0.81773,0.02041943,2.632e-05,6489318.0,0.29478,0.99158,0.98015,0.66346,13.64964,0.05078808,0.0,6489318.0,0.15872,0.98036,0.86504,0.29052,13.27664,0.05394482,0.0,6489318.0,0.15438,0.97853,0.8605,0.28124,
87,207.04286,2714.74581,0.7541,0.0203597,2.275e-05,6489318.0,0.30225,0.99167,0.98037,0.66335,11.93128,0.05088747,0.0,6489318.0,0.13874,0.98026,0.86449,0.29047,12.11715,0.05406869,0.0,6489318.0,0.1409,0.97852,0.85941,0.28103,
88,286.35657,2495.94852,0.69332,0.02031776,1.943e-05,6489318.0,0.41804,0.99166,0.98032,0.66583,23.05877,0.0510422,0.0,6489318.0,0.26813,0.98025,0.86455,0.28962,23.00858,0.05423424,0.0,6489318.0,0.26754,0.97841,0.85997,0.28096,
89,281.97424,2275.16298,0.63199,0.02024946,1.636e-05,6489318.0,0.41164,0.99166,0.98054,0.66815,23.15079,0.05100167,0.0,6489318.0,0.2692,0.9802,0.86417,0.28925,22.91241,0.05420427,0.0,6489318.0,0.26642,0.97844,0.8592,0.28027,
90,276.94688,2052.53542,0.57015,0.02021421,1.355e-05,6489318.0,0.4043,0.9917,0.98068,0.66832,11.69546,0.05087085,0.0,6489318.0,0.13599,0.9804,0.86428,0.28897,11.97741,0.05408475,0.0,6489318.0,0.13927,0.97861,0.85922,0.28014,
91,227.42292,1824.42057,0.50678,0.02018004,1.099e-05,6489318.0,0.332,0.99172,0.98076,0.6695,21.64916,0.0513559,0.0,6489318.0,0.25173,0.98011,0.86422,0.28946,21.96293,0.05455827,0.0,6489318.0,0.25538,0.97823,0.85933,0.28008,
92,246.04985,1597.72263,0.44381,0.02017157,8.7e-06,6489318.0,0.3592,0.99166,0.9807,0.67113,11.75035,0.05103262,0.0,6489318.0,0.13663,0.98043,0.86398,0.28906,12.37914,0.05422997,0.0,6489318.0,0.14394,0.97855,0.85902,0.28044,
93,205.99152,1368.05604,0.38002,0.02016604,6.67e-06,6489318.0,0.30072,0.99175,0.98077,0.66863,12.04589,0.05119184,0.0,6489318.0,0.14007,0.98025,0.86392,0.28943,12.62573,0.05437853,0.0,6489318.0,0.14681,0.97842,0.85927,0.28028,
94,199.75841,1138.55981,0.31627,0.02012737,4.91e-06,6489318.0,0.29162,0.99174,0.98072,0.66964,11.95135,0.05125166,0.0,6489318.0,0.13897,0.98028,0.86389,0.29044,11.9395,0.05444884,0.0,6489318.0,0.13883,0.9785,0.85925,0.28031,
95,203.95467,909.85796,0.25274,0.02010609,3.41e-06,6489318.0,0.29774,0.99176,0.98096,0.67012,12.51852,0.05115855,0.0,6489318.0,0.14556,0.98033,0.86397,0.29012,12.75661,0.0543604,0.0,6489318.0,0.14833,0.9785,0.85923,0.28059,
96,200.20543,681.55041,0.18932,0.02007978,2.18e-06,6489318.0,0.29227,0.9918,0.98112,0.67293,11.88537,0.05123359,0.0,6489318.0,0.1382,0.98034,0.86386,0.28983,12.25935,0.05445616,0.0,6489318.0,0.14255,0.97848,0.85909,0.28042,
97,197.93154,453.76996,0.12605,0.0200619,1.23e-06,6489318.0,0.28895,0.99178,0.98111,0.67257,11.95371,0.05118641,0.0,6489318.0,0.139,0.9803,0.8637,0.28979,12.85378,0.05437634,0.0,6489318.0,0.14946,0.97844,0.85895,0.2802,
