epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
15,149.74142,12827.02679,3.56306,0.0346562,0.00048645,6489318.0,0.2186,0.98568,0.89862,0.28796,8.42014,0.0456072,0.0,6489318.0,0.09791,0.98036,0.8752,0.25185,8.53474,0.04786893,0.0,6489318.0,0.09924,0.97887,0.87365,0.24567,
16,149.9562,12660.91471,3.51692,0.03416451,0.00048364,6489318.0,0.21891,0.98586,0.90127,0.29538,8.21917,0.04530739,0.0,6489318.0,0.09557,0.98038,0.87994,0.26018,8.62646,0.04730157,0.0,6489318.0,0.10031,0.9791,0.87591,0.2589,
17,148.63812,12490.59315,3.46961,0.03370757,0.00048057,6489318.0,0.21699,0.98601,0.90557,0.30946,8.00766,0.04473524,0.0,6489318.0,0.09311,0.98105,0.88,0.25846,8.21619,0.04695452,0.0,6489318.0,0.09554,0.97951,0.8753,0.25433,
18,150.05908,12328.61183,3.42461,0.03328695,0.00047725,6489318.0,0.21906,0.98621,0.9081,0.31547,8.44133,0.04440774,0.0,6489318.0,0.09816,0.98071,0.88325,0.27651,8.58136,0.04680524,0.0,6489318.0,0.09978,0.97927,0.87895,0.26555,
19,150.0633,12167.83959,3.37996,0.03289944,0.00047368,6489318.0,0.21907,0.9863,0.91073,0.32347,8.49954,0.04429279,0.0,6489318.0,0.09883,0.98112,0.88362,0.27006,10.63275,0.04635547,0.0,6489318.0,0.12364,0.98,0.8784,0.26943,
20,151.31396,12012.79214,3.33689,0.03247967,0.00046987,6489318.0,0.2209,0.98644,0.91469,0.33794,8.02318,0.0443257,0.0,6489318.0,0.09329,0.98061,0.88326,0.26928,8.4456,0.04667146,0.0,6489318.0,0.0982,0.97934,0.87795,0.26569,
21,148.93865,11849.66253,3.29157,0.03211317,0.00046581,6489318.0,0.21743,0.98667,0.91706,0.3467,8.08185,0.04547284,0.0,6489318.0,0.09398,0.98019,0.88279,0.2664,8.3499,0.04751203,0.0,6489318.0,0.09709,0.97925,0.87756,0.26356,
22,149.5713,11689.88492,3.24719,0.03177445,0.00046152,6489318.0,0.21835,0.98684,0.91936,0.35627,8.59236,0.04431013,0.0,6489318.0,0.09991,0.98103,0.88628,0.27019,8.83515,0.04632611,0.0,6489318.0,0.10273,0.98014,0.88051,0.27287,
23,149.70396,11531.37793,3.20316,0.03140232,0.000457,6489318.0,0.21855,0.98692,0.92138,0.36137,8.17165,0.04393428,0.0,6489318.0,0.09502,0.98084,0.88525,0.27473,8.42995,0.04613735,0.0,6489318.0,0.09802,0.97985,0.8783,0.27653,
24,148.56988,11370.17293,3.15838,0.03111789,0.00045225,6489318.0,0.21689,0.98705,0.92381,0.37158,7.84516,0.04407939,0.0,6489318.0,0.09122,0.98113,0.88436,0.27971,9.9003,0.046173,0.0,6489318.0,0.11512,0.98025,0.87746,0.2818,
25,148.50159,11209.74553,3.11382,0.03083097,0.00044729,6489318.0,0.21679,0.98721,0.92557,0.38028,8.25834,0.04372306,0.0,6489318.0,0.09603,0.98132,0.88575,0.28473,8.53816,0.0460608,0.0,6489318.0,0.09928,0.98025,0.87994,0.27633,
26,146.345,11044.37073,3.06788,0.03049471,0.0004421,6489318.0,0.21364,0.98731,0.92748,0.3906,7.70371,0.04478213,0.0,6489318.0,0.08958,0.98054,0.88395,0.28073,8.00523,0.04690183,0.0,6489318.0,0.09308,0.9795,0.87856,0.27487,
27,146.07954,10879.67258,3.02213,0.0301793,0.00043671,6489318.0,0.21325,0.98748,0.92934,0.39676,7.72308,0.0440894,0.0,6489318.0,0.0898,0.98093,0.88735,0.28399,8.03343,0.04617645,0.0,6489318.0,0.09341,0.97974,0.88367,0.28685,
28,150.38094,10726.78948,2.97966,0.02988982,0.00043111,6489318.0,0.21953,0.9876,0.93121,0.40189,7.90779,0.04395703,0.0,6489318.0,0.09195,0.98132,0.88368,0.28758,8.23433,0.04617859,0.0,6489318.0,0.09575,0.98009,0.87931,0.27767,
29,147.70673,10567.83338,2.93551,0.02963074,0.00042531,6489318.0,0.21563,0.98767,0.93391,0.40918,9.41189,0.0439175,0.0,6489318.0,0.10944,0.98094,0.88348,0.28738,8.12747,0.04616524,0.0,6489318.0,0.09451,0.97957,0.87889,0.27636,
30,147.23194,10408.54624,2.89126,0.0293655,0.00041932,6489318.0,0.21494,0.98775,0.93522,0.41659,7.83863,0.04451393,0.0,6489318.0,0.09115,0.98077,0.88429,0.28918,8.12607,0.04675505,0.0,6489318.0,0.09449,0.9797,0.88003,0.27696,
31,151.10352,10258.23966,2.84951,0.02914069,0.00041315,6489318.0,0.22059,0.9879,0.93643,0.42442,8.20362,0.04401335,0.0,6489318.0,0.09539,0.98135,0.8857,0.28479,8.40304,0.04611453,0.0,6489318.0,0.09771,0.98013,0.88115,0.27942,
32,147.03504,10099.62455,2.80545,0.02889043,0.00040679,6489318.0,0.21465,0.98804,0.93856,0.42959,7.8662,0.04452642,0.0,6489318.0,0.09147,0.98115,0.88787,0.28781,8.14797,0.04663253,0.0,6489318.0,0.09474,0.97983,0.88223,0.2837,
33,148.14786,9943.85079,2.76218,0.02861246,0.00040027,6489318.0,0.21627,0.98808,0.94076,0.4319,7.9318,0.04434891,0.0,6489318.0,0.09223,0.98121,0.8852,0.28905,8.20446,0.04645637,0.0,6489318.0,0.0954,0.9802,0.88119,0.28476,
34,146.36512,9785.20199,2.71811,0.02839184,0.00039358,6489318.0,0.21367,0.9882,0.94147,0.44322,9.35696,0.04441323,0.0,6489318.0,0.1088,0.98125,0.8842,0.29461,8.07794,0.04667993,0.0,6489318.0,0.09393,0.97994,0.87935,0.28474,
35,148.05274,9630.23584,2.67507,0.02811873,0.00038674,6489318.0,0.21614,0.98836,0.94327,0.44899,8.28778,0.0450364,0.0,6489318.0,0.09637,0.98069,0.88475,0.2924,8.58907,0.04730078,0.0,6489318.0,0.09987,0.9794,0.87947,0.28337,
36,149.14879,9477.50963,2.63264,0.02786474,0.00037974,6489318.0,0.21774,0.9885,0.94529,0.46025,7.90687,0.04492832,0.0,6489318.0,0.09194,0.98102,0.88322,0.29289,8.33298,0.0471707,0.0,6489318.0,0.0969,0.97958,0.87955,0.2859,
37,145.87065,9319.62316,2.58878,0.02763802,0.00037261,6489318.0,0.21295,0.98853,0.94593,0.46406,7.8084,0.04513842,0.0,6489318.0,0.0908,0.98071,0.88466,0.29319,8.13109,0.04730926,0.0,6489318.0,0.09455,0.97942,0.87716,0.28101,
38,146.14014,9162.77439,2.54522,0.02748084,0.00036534,6489318.0,0.21334,0.98862,0.94755,0.46731,7.76924,0.04519116,0.0,6489318.0,0.09034,0.98092,0.88674,0.2917,8.04551,0.04724808,0.0,6489318.0,0.09355,0.97969,0.88082,0.28873,
39,144.05304,9003.33041,2.50093,0.02721079,0.00035794,6489318.0,0.2103,0.98864,0.9488,0.47636,9.18419,0.04565301,0.0,6489318.0,0.10679,0.98064,0.88435,0.29281,8.09093,0.04803604,0.0,6489318.0,0.09408,0.97922,0.87845,0.28288,
40,143.88126,8844.39001,2.45678,0.02702474,0.00035042,6489318.0,0.21005,0.98885,0.95077,0.48328,7.74317,0.04525922,0.0,6489318.0,0.09004,0.98056,0.88404,0.29355,8.06953,0.04762546,0.0,6489318.0,0.09383,0.97935,0.87844,0.28057,
41,145.47625,8688.36932,2.41344,0.02676778,0.0003428,6489318.0,0.21237,0.98889,0.95182,0.48763,7.75345,0.04593436,0.0,6489318.0,0.09016,0.98053,0.88069,0.29159,8.047,0.04806017,0.0,6489318.0,0.09357,0.97908,0.8751,0.28144,
42,144.21705,8531.16989,2.36977,0.02659925,0.00033507,6489318.0,0.21054,0.98896,0.95299,0.49103,7.89783,0.04567339,0.0,6489318.0,0.09184,0.98063,0.88012,0.30335,8.1601,0.0480693,0.0,6489318.0,0.09488,0.97948,0.87684,0.28006,True
43,146.1057,8376.96432,2.32693,0.02640387,0.00032725,6489318.0,0.21329,0.98909,0.95409,0.49669,7.75203,0.04593801,0.0,6489318.0,0.09014,0.98033,0.88204,0.29327,8.04767,0.04819195,0.0,6489318.0,0.09358,0.97899,0.87586,0.28083,
44,145.53515,8222.42139,2.28401,0.02620179,0.00031935,6489318.0,0.21246,0.98918,0.95535,0.50485,7.74643,0.04562949,0.0,6489318.0,0.09007,0.98105,0.88088,0.29506,8.04394,0.04807844,0.0,6489318.0,0.09353,0.97971,0.87489,0.28157,
45,143.8926,8066.34189,2.24065,0.02600158,0.00031137,6489318.0,0.21006,0.98919,0.95623,0.51106,7.73861,0.04587986,0.0,6489318.0,0.08998,0.98089,0.87852,0.29682,8.03058,0.04820646,0.0,6489318.0,0.09338,0.9797,0.87497,0.28407,
46,145.902,7913.04691,2.19807,0.0257578,0.00030332,6489318.0,0.213,0.98943,0.95762,0.5158,7.73881,0.04590472,0.0,6489318.0,0.08999,0.9806,0.8782,0.29362,8.04288,0.04811178,0.0,6489318.0,0.09352,0.97924,0.87539,0.28524,
47,144.21522,7758.23262,2.15506,0.0255744,0.00029522,6489318.0,0.21053,0.98946,0.95879,0.5228,7.75467,0.04704966,0.0,6489318.0,0.09017,0.98025,0.87961,0.2929,8.05446,0.04914876,0.0,6489318.0,0.09366,0.97899,0.87403,0.28364,
48,146.04217,7605.75246,2.11271,0.02540905,0.00028707,6489318.0,0.2132,0.98957,0.95979,0.52636,7.7804,0.0460967,0.0,6489318.0,0.09047,0.98064,0.88018,0.30025,8.06688,0.0486102,0.0,6489318.0,0.0938,0.97922,0.87437,0.2878,
49,145.21384,7452.7015,2.07019,0.025201,0.00027887,6489318.0,0.21199,0.98957,0.96098,0.53241,7.76665,0.04620082,0.0,6489318.0,0.09031,0.98102,0.87637,0.3001,8.06026,0.0484979,0.0,6489318.0,0.09372,0.97964,0.87257,0.28616,
50,143.5092,7298.32008,2.02731,0.02497634,0.00027064,6489318.0,0.2095,0.98968,0.96174,0.53739,7.78154,0.04691359,0.0,6489318.0,0.09048,0.98017,0.87915,0.29821,8.09138,0.04922337,0.0,6489318.0,0.09409,0.97899,0.87377,0.28642,
51,146.65068,7147.25666,1.98535,0.02483825,0.0002624,6489318.0,0.21409,0.98977,0.96282,0.54279,7.96741,0.04712594,0.0,6489318.0,0.09264,0.98018,0.87606,0.29276,8.24867,0.04931808,0.0,6489318.0,0.09591,0.97912,0.87201,0.28194,
52,146.82325,6996.51279,1.94348,0.02465232,0.00025413,6489318.0,0.21434,0.9899,0.9636,0.54477,8.06956,0.0465182,0.0,6489318.0,0.09383,0.98083,0.87764,0.29974,8.27891,0.04889429,0.0,6489318.0,0.09627,0.97943,0.87173,0.28296,
53,146.72847,6845.83339,1.90162,0.02443201,0.00024587,6489318.0,0.2142,0.98982,0.96436,0.55122,8.03548,0.04654742,0.0,6489318.0,0.09344,0.98097,0.87696,0.29558,8.26172,0.04901137,0.0,6489318.0,0.09607,0.97972,0.86942,0.28346,
54,148.05276,6696.38116,1.86011,0.02429507,0.0002376,6489318.0,0.21614,0.99001,0.9654,0.55761,7.95356,0.04672191,0.0,6489318.0,0.09248,0.98091,0.87754,0.30103,8.34129,0.04919965,0.0,6489318.0,0.09699,0.9795,0.87251,0.28423,
55,145.81419,6545.22004,1.81812,0.02410983,0.00022936,6489318.0,0.21287,0.99011,0.96641,0.56214,7.78767,0.04691538,0.0,6489318.0,0.09055,0.98049,0.87838,0.30126,8.0548,0.04959407,0.0,6489318.0,0.09366,0.979,0.87058,0.28416,
56,145.7818,6394.2221,1.77617,0.02392139,0.00022113,6489318.0,0.21282,0.9901,0.96694,0.56838,7.80746,0.0474629,0.0,6489318.0,0.09078,0.98055,0.87711,0.30074,8.09901,0.0499406,0.0,6489318.0,0.09417,0.9791,0.86919,0.28449,
57,145.04731,6242.87216,1.73413,0.0237731,0.00021293,6489318.0,0.21175,0.99011,0.96783,0.57084,7.80726,0.04731556,0.0,6489318.0,0.09078,0.98062,0.87586,0.3032,9.7879,0.04979677,0.0,6489318.0,0.11381,0.97916,0.87102,0.28313,
58,144.16933,6091.12573,1.69198,0.02358945,0.00020478,6489318.0,0.21047,0.99031,0.96814,0.57634,8.33054,0.04754266,0.0,6489318.0,0.09687,0.98036,0.87675,0.29968,8.59891,0.05021052,0.0,6489318.0,0.09999,0.97899,0.86907,0.28158,
59,149.98371,5943.50813,1.65097,0.02340043,0.00019668,6489318.0,0.21895,0.99041,0.96958,0.58261,8.41036,0.04740313,0.0,6489318.0,0.09779,0.98083,0.87721,0.30089,8.67579,0.04991268,0.0,6489318.0,0.10088,0.97932,0.8686,0.28397,
60,147.25446,5794.06803,1.60946,0.02328246,0.00018863,6489318.0,0.21497,0.99049,0.96976,0.58398,8.20163,0.04788593,0.0,6489318.0,0.09537,0.98055,0.87534,0.29876,8.52309,0.05057712,0.0,6489318.0,0.09911,0.97895,0.86727,0.28486,
61,145.9851,5643.92043,1.56776,0.02311972,0.00018065,6489318.0,0.21312,0.99045,0.97073,0.58648,7.73184,0.04766921,0.0,6489318.0,0.08991,0.98078,0.87563,0.29723,8.04129,0.05036107,0.0,6489318.0,0.0935,0.97907,0.86717,0.27985,
62,143.94868,5492.70899,1.52575,0.02299519,0.00017275,6489318.0,0.21014,0.99048,0.97123,0.59413,8.21133,0.04825237,0.0,6489318.0,0.09548,0.98042,0.87674,0.299,9.92965,0.05096426,0.0,6489318.0,0.11546,0.97903,0.8669,0.28312,
63,143.92042,5341.70861,1.48381,0.02280683,0.00016493,6489318.0,0.2101,0.99066,0.97191,0.59414,8.24589,0.04830011,0.0,6489318.0,0.09588,0.98055,0.87443,0.2952,8.49686,0.05106071,0.0,6489318.0,0.0988,0.97891,0.86503,0.27906,
64,146.19698,5192.15191,1.44226,0.0226546,0.0001572,6489318.0,0.21343,0.99068,0.97249,0.60238,8.21394,0.04877897,0.0,6489318.0,0.09551,0.98035,0.87569,0.30009,8.51553,0.05145735,0.0,6489318.0,0.09902,0.97886,0.867,0.28403,
65,147.67125,5043.4565,1.40096,0.02250192,0.00014958,6489318.0,0.21558,0.99072,0.97295,0.60905,7.7526,0.04849154,0.0,6489318.0,0.09015,0.98046,0.87243,0.29527,8.02414,0.05128013,0.0,6489318.0,0.0933,0.97888,0.86297,0.27896,
66,145.57503,4893.75919,1.35938,0.0223893,0.00014206,6489318.0,0.21252,0.99077,0.97383,0.60742,7.75259,0.04865611,0.0,6489318.0,0.09015,0.9803,0.87365,0.29873,8.03907,0.05140593,0.0,6489318.0,0.09348,0.97893,0.86652,0.28256,
67,145.61838,4744.20353,1.31783,0.02221118,0.00013466,6489318.0,0.21258,0.9909,0.97408,0.61702,9.61702,0.04938632,0.0,6489318.0,0.11183,0.9801,0.87215,0.29652,8.51492,0.05218373,0.0,6489318.0,0.09901,0.97836,0.86332,0.27973,
68,146.90662,4595.34077,1.27648,0.02207494,0.00012739,6489318.0,0.21446,0.99092,0.97485,0.61751,8.26109,0.04874215,0.0,6489318.0,0.09606,0.98072,0.87186,0.29636,8.52364,0.05154947,0.0,6489318.0,0.09911,0.97897,0.86392,0.28033,
69,146.44735,4446.33706,1.23509,0.02195546,0.00012026,6489318.0,0.21379,0.99102,0.97492,0.62075,7.95667,0.049378,0.0,6489318.0,0.09252,0.98019,0.87223,0.29985,8.2275,0.05214046,0.0,6489318.0,0.09567,0.97867,0.86337,0.28218,
70,145.83629,4297.15577,1.19365,0.02181946,0.00011326,6489318.0,0.2129,0.99104,0.97575,0.62312,7.82999,0.04946041,0.0,6489318.0,0.09105,0.98016,0.8718,0.30093,8.11297,0.05229842,0.0,6489318.0,0.09434,0.97853,0.86214,0.28276,
71,145.6773,4148.00558,1.15222,0.02170218,0.00010642,6489318.0,0.21267,0.99111,0.97613,0.62909,7.8815,0.04948318,0.0,6489318.0,0.09165,0.98038,0.87221,0.29984,8.20353,0.05235464,0.0,6489318.0,0.09539,0.97868,0.86192,0.28304,
72,148.58001,4000.02413,1.11112,0.02158254,9.973e-05,6489318.0,0.21691,0.99118,0.97636,0.63177,9.54625,0.0496298,0.0,6489318.0,0.111,0.98017,0.87208,0.29953,8.15306,0.05247052,0.0,6489318.0,0.0948,0.97863,0.86123,0.2815,
73,145.64539,3850.99543,1.06972,0.02148813,9.321e-05,6489318.0,0.21262,0.99121,0.97657,0.636,7.81201,0.04977645,0.0,6489318.0,0.09084,0.98013,0.87165,0.29904,8.09353,0.05262258,0.0,6489318.0,0.09411,0.97838,0.86126,0.28218,
74,145.55543,3702.02696,1.02834,0.02135742,8.685e-05,6489318.0,0.21249,0.99125,0.97735,0.63562,8.05106,0.04993287,0.0,6489318.0,0.09362,0.98014,0.87186,0.29753,8.43348,0.05272715,0.0,6489318.0,0.09806,0.97845,0.86113,0.28063,
75,144.27355,3552.74351,0.98687,0.02127801,8.068e-05,6489318.0,0.21062,0.99133,0.97749,0.6396,7.75366,0.05019356,0.0,6489318.0,0.09016,0.98007,0.872,0.29788,8.03069,0.05309845,0.0,6489318.0,0.09338,0.9784,0.86112,0.28024,
76,145.70828,3404.01873,0.94556,0.02117817,7.469e-05,6489318.0,0.21271,0.99133,0.97777,0.64359,7.75669,0.04999477,0.0,6489318.0,0.09019,0.98015,0.87119,0.2999,8.07494,0.0528467,0.0,6489318.0,0.09389,0.9786,0.85938,0.28203,
77,145.8084,3255.39954,0.90428,0.02105983,6.889e-05,6489318.0,0.21286,0.99133,0.978,0.64635,7.79013,0.05028219,0.0,6489318.0,0.09058,0.98013,0.87103,0.30163,8.12744,0.0532345,0.0,6489318.0,0.09451,0.97843,0.86089,0.28198,
78,145.09197,3106.66107,0.86296,0.02099271,6.329e-05,6489318.0,0.21181,0.99139,0.97848,0.64715,7.76608,0.05029792,0.0,6489318.0,0.0903,0.98024,0.87073,0.3005,8.05384,0.05326348,0.0,6489318.0,0.09365,0.97848,0.85984,0.28214,
79,145.20574,2958.04221,0.82168,0.02088226,5.79e-05,6489318.0,0.21198,0.99145,0.97883,0.64627,7.78042,0.05068116,0.0,6489318.0,0.09047,0.97992,0.87009,0.29996,8.0993,0.0535182,0.0,6489318.0,0.09418,0.9783,0.85831,0.2803,
80,145.09342,2809.48127,0.78041,0.02077541,5.271e-05,6489318.0,0.21182,0.99145,0.97892,0.65422,7.79186,0.05065047,0.0,6489318.0,0.0906,0.98008,0.86997,0.29876,8.0875,0.05364766,0.0,6489318.0,0.09404,0.97843,0.85839,0.28118,
81,145.51238,2661.09687,0.73919,0.0207099,4.775e-05,6489318.0,0.21243,0.99156,0.97904,0.65502,7.73747,0.05066757,0.0,6489318.0,0.08997,0.97998,0.86965,0.29802,8.01718,0.05360848,0.0,6489318.0,0.09322,0.97839,0.85862,0.28024,
82,145.31809,2512.74188,0.69798,0.02064344,4.3e-05,6489318.0,0.21214,0.99156,0.97935,0.65666,7.72299,0.05087498,0.0,6489318.0,0.0898,0.97986,0.86994,0.29855,8.01117,0.05383517,0.0,6489318.0,0.09315,0.97832,0.85848,0.28273,
83,143.96876,2364.20218,0.65672,0.02057816,3.848e-05,6489318.0,0.21017,0.99157,0.97956,0.65818,7.72247,0.05057109,0.0,6489318.0,0.0898,0.98009,0.87,0.29753,8.01431,0.05353397,0.0,6489318.0,0.09319,0.97859,0.85901,0.28123,
84,145.16339,2215.98086,0.61555,0.02053527,3.419e-05,6489318.0,0.21192,0.99161,0.97971,0.66108,7.73379,0.05072127,0.0,6489318.0,0.08993,0.97999,0.86976,0.29847,8.02165,0.05362979,0.0,6489318.0,0.09327,0.97848,0.85818,0.28222,
85,143.61288,2067.57824,0.57433,0.02045385,3.013e-05,6489318.0,0.20965,0.99161,0.97989,0.66295,7.72643,0.05088077,0.0,6489318.0,0.08984,0.98004,0.8691,0.29714,8.00406,0.05383416,0.0,6489318.0,0.09307,0.97844,0.85754,0.27992,
86,144.91249,1919.47992,0.53319,0.02043383,2.632e-05,6489318.0,0.21155,0.99169,0.98001,0.66157,7.72088,0.05106098,0.0,6489318.0,0.08978,0.97994,0.86898,0.29693,8.02577,0.05401301,0.0,6489318.0,0.09332,0.97831,0.85752,0.2795,
87,146.62063,1771.68694,0.49214,0.02036256,2.275e-05,6489318.0,0.21404,0.9917,0.98015,0.66469,7.99341,0.05118203,0.0,6489318.0,0.09295,0.98003,0.86861,0.29698,8.1916,0.05417097,0.0,6489318.0,0.09525,0.97833,0.8571,0.28043,
88,144.54976,1623.66435,0.45102,0.02032639,1.943e-05,6489318.0,0.21102,0.99171,0.98024,0.66579,7.81509,0.05094511,0.0,6489318.0,0.09087,0.9801,0.86891,0.2977,8.12734,0.0539392,0.0,6489318.0,0.0945,0.97848,0.85796,0.28063,
89,146.62759,1475.9498,0.40999,0.02026321,1.636e-05,6489318.0,0.21405,0.99174,0.9806,0.66789,7.84264,0.0512196,0.0,6489318.0,0.09119,0.9799,0.86869,0.2979,8.19351,0.05420682,0.0,6489318.0,0.09527,0.97825,0.85789,0.28006,
90,144.94933,1328.09316,0.36891,0.02025731,1.355e-05,6489318.0,0.2116,0.99176,0.98045,0.66849,7.74773,0.05114174,0.0,6489318.0,0.09009,0.98001,0.86856,0.29751,9.52783,0.0541107,0.0,6489318.0,0.11079,0.97831,0.85725,0.27984,
91,144.34198,1180.24691,0.32785,0.02019667,1.099e-05,6489318.0,0.21072,0.99178,0.98066,0.66973,7.78527,0.05109061,0.0,6489318.0,0.09053,0.98003,0.86854,0.2977,8.10237,0.05404524,0.0,6489318.0,0.09421,0.97841,0.8575,0.28064,
92,147.09993,1032.68361,0.28686,0.02020266,8.7e-06,6489318.0,0.21474,0.99177,0.98075,0.66705,7.96625,0.05118942,0.0,6489318.0,0.09263,0.98002,0.8683,0.29805,8.21039,0.0541952,0.0,6489318.0,0.09547,0.97835,0.85702,0.28075,
93,144.37468,884.95622,0.24582,0.02017344,6.67e-06,6489318.0,0.21077,0.99169,0.98055,0.6694,7.79051,0.0511222,0.0,6489318.0,0.09059,0.98012,0.86839,0.2979,8.06993,0.05409108,0.0,6489318.0,0.09384,0.97846,0.85716,0.2807,
94,145.32877,737.34963,0.20482,0.02014681,4.91e-06,6489318.0,0.21216,0.99177,0.98067,0.6705,7.72452,0.05129023,0.0,6489318.0,0.08982,0.97988,0.86838,0.29708,8.02764,0.05425022,0.0,6489318.0,0.09334,0.97832,0.85727,0.28027,
95,143.77191,589.72562,0.16381,0.02012304,3.41e-06,6489318.0,0.20989,0.99179,0.98088,0.67113,7.76456,0.05144278,0.0,6489318.0,0.09029,0.97987,0.86819,0.29658,9.54234,0.05441371,0.0,6489318.0,0.11096,0.97823,0.85681,0.2799,
96,143.69112,442.17853,0.12283,0.0200942,2.18e-06,6489318.0,0.20977,0.99181,0.98074,0.67354,7.72239,0.05120971,0.0,6489318.0,0.0898,0.9801,0.86812,0.29686,8.03828,0.05419291,0.0,6489318.0,0.09347,0.9784,0.85693,0.27992,
97,144.39152,294.72444,0.08187,0.02009775,1.23e-06,6489318.0,0.21079,0.9918,0.98074,0.67059,7.71901,0.05149498,0.0,6489318.0,0.08976,0.97991,0.8681,0.29728,8.01161,0.05449407,0.0,6489318.0,0.09316,0.97833,0.85686,0.27994,
