epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
35,143.72805,9403.08883,2.61197,0.02812594,0.00038674,6489318.0,0.20982,0.98826,0.94395,0.44883,7.81749,0.04532998,0.0,6489318.0,0.0909,0.98068,0.88484,0.2967,8.08453,0.04745658,0.0,6489318.0,0.09401,0.97931,0.88073,0.28702,
36,145.22064,9253.26651,2.57035,0.02787616,0.00037974,6489318.0,0.212,0.98838,0.9456,0.45796,7.75896,0.04444896,0.0,6489318.0,0.09022,0.98123,0.88378,0.29966,8.05524,0.04681153,0.0,6489318.0,0.09367,0.97985,0.87809,0.28533,
37,143.69762,9101.20145,2.52811,0.02761782,0.00037261,6489318.0,0.20978,0.98851,0.94694,0.46186,7.76732,0.04436503,0.0,6489318.0,0.09032,0.98147,0.88355,0.29838,8.13683,0.04661163,0.0,6489318.0,0.09461,0.98013,0.8778,0.28829,
38,147.55988,8955.60646,2.48767,0.02743799,0.00036534,6489318.0,0.21542,0.98854,0.94774,0.46807,7.93541,0.04442175,0.0,6489318.0,0.09227,0.98153,0.88394,0.29935,8.22009,0.04659868,0.0,6489318.0,0.09558,0.98008,0.8799,0.2944,
39,146.67579,8808.5871,2.44683,0.02722795,0.00035794,6489318.0,0.21413,0.98873,0.94943,0.4738,9.50944,0.04484582,0.0,6489318.0,0.11057,0.98124,0.88381,0.29643,8.20513,0.0472819,0.0,6489318.0,0.09541,0.97936,0.87675,0.28671,
40,145.79463,8660.31648,2.40564,0.02700047,0.00035042,6489318.0,0.21284,0.98869,0.95085,0.47812,7.82092,0.04508367,0.0,6489318.0,0.09094,0.98105,0.88404,0.29591,8.08354,0.04720842,0.0,6489318.0,0.09399,0.97947,0.87665,0.28812,
41,145.1203,8511.23254,2.36423,0.02682644,0.0003428,6489318.0,0.21185,0.98886,0.95204,0.48627,7.75924,0.04557138,0.0,6489318.0,0.09022,0.98056,0.88074,0.29621,8.06151,0.04791399,0.0,6489318.0,0.09374,0.97898,0.87545,0.28454,
42,143.16296,8359.73836,2.32215,0.02655946,0.00033507,6489318.0,0.209,0.98886,0.95317,0.49397,7.77147,0.04530009,0.0,6489318.0,0.09037,0.98079,0.88227,0.29864,8.06797,0.04763185,0.0,6489318.0,0.09381,0.97921,0.87693,0.29072,
43,145.4641,8211.55158,2.28099,0.02640033,0.00032725,6489318.0,0.21236,0.98906,0.95451,0.49703,7.75915,0.04512525,0.0,6489318.0,0.09022,0.98096,0.88158,0.29718,8.05514,0.04743419,0.0,6489318.0,0.09366,0.97961,0.87822,0.2883,
44,144.81489,8062.69234,2.23964,0.02616045,0.00031935,6489318.0,0.21141,0.98906,0.95582,0.50093,7.77604,0.04539626,0.0,6489318.0,0.09042,0.98105,0.88105,0.29194,8.07722,0.04770933,0.0,6489318.0,0.09392,0.97962,0.87547,0.28312,
45,143.74931,7912.75804,2.19799,0.02596311,0.00031137,6489318.0,0.20985,0.98923,0.95702,0.50405,7.7558,0.04577381,0.0,6489318.0,0.09018,0.98104,0.87917,0.29454,8.06038,0.04808456,0.0,6489318.0,0.09373,0.97933,0.87542,0.28419,
46,145.32934,7764.86866,2.15691,0.0257467,0.00030332,6489318.0,0.21216,0.98928,0.95827,0.51293,7.743,0.04555338,0.0,6489318.0,0.09003,0.98103,0.88084,0.30409,8.04016,0.04801001,0.0,6489318.0,0.09349,0.97977,0.87347,0.28327,True
47,143.86069,7615.49491,2.11542,0.02556484,0.00029522,6489318.0,0.21002,0.9894,0.95871,0.52029,7.77014,0.0461619,0.0,6489318.0,0.09035,0.98077,0.88101,0.30277,8.0824,0.04851107,0.0,6489318.0,0.09398,0.97919,0.87459,0.28292,
48,144.70595,7467.22596,2.07423,0.02538689,0.00028707,6489318.0,0.21125,0.98958,0.96034,0.52716,7.78139,0.04551206,0.0,6489318.0,0.09048,0.9813,0.88099,0.29882,8.06557,0.04797979,0.0,6489318.0,0.09379,0.97981,0.87601,0.2882,
49,146.66225,7321.05581,2.03363,0.02518341,0.00027887,6489318.0,0.21411,0.98957,0.9611,0.53172,7.98377,0.04605024,0.0,6489318.0,0.09283,0.98097,0.87993,0.29367,8.24632,0.04848234,0.0,6489318.0,0.09589,0.97939,0.87458,0.28439,
50,145.33709,7173.59319,1.99266,0.02500764,0.00027064,6489318.0,0.21217,0.98958,0.96219,0.53537,7.86719,0.04617459,0.0,6489318.0,0.09148,0.98097,0.8787,0.2943,8.16662,0.04856589,0.0,6489318.0,0.09496,0.97984,0.87245,0.28545,
51,146.80746,7027.56957,1.9521,0.02483049,0.0002624,6489318.0,0.21432,0.98966,0.96292,0.54027,8.01263,0.04665941,0.0,6489318.0,0.09317,0.98059,0.87839,0.29634,8.26928,0.04919735,0.0,6489318.0,0.09615,0.97895,0.87284,0.28199,
52,145.77073,6880.59702,1.91128,0.02462741,0.00025413,6489318.0,0.2128,0.98986,0.96421,0.54772,7.8495,0.04684208,0.0,6489318.0,0.09127,0.98098,0.87671,0.29927,8.09956,0.0494486,0.0,6489318.0,0.09418,0.97924,0.87141,0.2842,
53,146.58907,6734.36608,1.87066,0.02444618,0.00024587,6489318.0,0.214,0.98992,0.96514,0.5496,7.90891,0.04719069,0.0,6489318.0,0.09196,0.98075,0.8764,0.29539,8.19437,0.0495343,0.0,6489318.0,0.09528,0.97928,0.8696,0.2805,
54,147.0136,6588.46945,1.83013,0.02430991,0.0002376,6489318.0,0.21462,0.98991,0.96589,0.55527,7.99513,0.04717073,0.0,6489318.0,0.09297,0.98049,0.87776,0.29986,8.41144,0.04952934,0.0,6489318.0,0.09781,0.97904,0.87108,0.28771,
55,147.16087,6442.64865,1.78962,0.02409233,0.00022936,6489318.0,0.21483,0.99003,0.96666,0.5599,7.955,0.0478292,0.0,6489318.0,0.0925,0.98044,0.87587,0.29664,8.25187,0.0502386,0.0,6489318.0,0.09595,0.97903,0.86748,0.2834,
56,148.33803,6297.66886,1.74935,0.023915,0.00022113,6489318.0,0.21655,0.99014,0.96763,0.56303,7.95763,0.04803159,0.0,6489318.0,0.09253,0.98036,0.87553,0.29664,8.18772,0.05052002,0.0,6489318.0,0.09521,0.97887,0.86876,0.2806,
57,145.93796,6150.83529,1.70857,0.02379166,0.00021293,6489318.0,0.21305,0.9901,0.96833,0.56865,7.87904,0.04765327,0.0,6489318.0,0.09162,0.98064,0.87725,0.29866,10.04822,0.05016738,0.0,6489318.0,0.11684,0.9791,0.87235,0.28708,
58,144.62665,6003.12083,1.66753,0.02359363,0.00020478,6489318.0,0.21113,0.99023,0.96891,0.57416,7.79886,0.04716683,0.0,6489318.0,0.09068,0.98074,0.87551,0.29866,8.0825,0.04965745,0.0,6489318.0,0.09398,0.97932,0.8693,0.28311,
59,144.86484,5855.66809,1.62657,0.02342163,0.00019668,6489318.0,0.21148,0.99034,0.96956,0.58021,7.75561,0.04745445,0.0,6489318.0,0.09018,0.98079,0.87441,0.29955,8.04436,0.05007365,0.0,6489318.0,0.09354,0.97942,0.86822,0.28411,
60,143.52101,5707.44102,1.5854,0.02325681,0.00018863,6489318.0,0.20952,0.99041,0.97027,0.5836,7.74894,0.04768926,0.0,6489318.0,0.0901,0.98055,0.87457,0.29823,8.05756,0.05036008,0.0,6489318.0,0.09369,0.97902,0.86863,0.28052,
61,145.49016,5560.57267,1.5446,0.02316759,0.00018065,6489318.0,0.21239,0.99036,0.97091,0.58516,7.75633,0.04767799,0.0,6489318.0,0.09019,0.98075,0.87429,0.29954,8.02861,0.05013864,0.0,6489318.0,0.09336,0.97904,0.86961,0.28782,
62,143.26315,5412.44014,1.50346,0.0229541,0.00017275,6489318.0,0.20914,0.99046,0.9715,0.59418,7.73728,0.048358,0.0,6489318.0,0.08997,0.98043,0.87508,0.29634,9.42597,0.05085728,0.0,6489318.0,0.1096,0.97887,0.86862,0.28616,
63,144.17959,5264.97527,1.46249,0.02277522,0.00016493,6489318.0,0.21048,0.99057,0.9723,0.59726,7.94766,0.04850831,0.0,6489318.0,0.09241,0.98081,0.87293,0.29554,8.24934,0.05104242,0.0,6489318.0,0.09592,0.97912,0.8666,0.28414,
64,146.29653,5118.75139,1.42188,0.0226576,0.0001572,6489318.0,0.21357,0.99068,0.97277,0.60266,7.96239,0.04845733,0.0,6489318.0,0.09259,0.98047,0.8733,0.299,8.23047,0.05113426,0.0,6489318.0,0.0957,0.97884,0.86714,0.28333,
65,144.59629,4971.64941,1.38101,0.02252384,0.00014958,6489318.0,0.21109,0.99072,0.97326,0.60317,7.81291,0.04940925,0.0,6489318.0,0.09085,0.98047,0.87103,0.2972,8.11841,0.05203111,0.0,6489318.0,0.0944,0.97864,0.86449,0.28009,
66,146.7032,4825.65997,1.34046,0.02235448,0.00014206,6489318.0,0.21417,0.99069,0.97424,0.60662,7.85092,0.04866716,0.0,6489318.0,0.09129,0.98049,0.87251,0.29498,8.31457,0.05133687,0.0,6489318.0,0.09668,0.97917,0.86539,0.28388,
67,145.10418,4678.89705,1.29969,0.02219249,0.00013466,6489318.0,0.21183,0.99085,0.97459,0.61195,9.57505,0.04863204,0.0,6489318.0,0.11134,0.98063,0.87091,0.30032,8.16444,0.05134351,0.0,6489318.0,0.09494,0.97915,0.86437,0.28308,
68,144.97378,4532.12363,1.25892,0.02207001,0.00012739,6489318.0,0.21164,0.99083,0.9751,0.61446,7.82846,0.04919171,0.0,6489318.0,0.09103,0.98026,0.87211,0.29688,8.08949,0.05193858,0.0,6489318.0,0.09406,0.9788,0.86487,0.28169,
69,145.00656,4385.41567,1.21817,0.02196976,0.00012026,6489318.0,0.21169,0.99093,0.97561,0.61858,7.76161,0.04977427,0.0,6489318.0,0.09025,0.97994,0.87152,0.29702,8.06272,0.0524127,0.0,6489318.0,0.09375,0.97862,0.86466,0.28286,
70,143.31656,4238.06536,1.17724,0.02184789,0.00011326,6489318.0,0.20922,0.99099,0.97599,0.6243,7.78144,0.04937592,0.0,6489318.0,0.09048,0.98013,0.87176,0.29787,8.05677,0.05203387,0.0,6489318.0,0.09368,0.97885,0.86486,0.28111,
71,145.14948,4091.5399,1.13654,0.02171128,0.00010642,6489318.0,0.2119,0.99104,0.97648,0.62723,7.77598,0.04979624,0.0,6489318.0,0.09042,0.98045,0.86995,0.2949,8.07704,0.05241493,0.0,6489318.0,0.09392,0.97886,0.86372,0.28165,
72,145.22406,3945.07973,1.09586,0.0216228,9.973e-05,6489318.0,0.21201,0.99107,0.97669,0.629,9.67404,0.04990873,0.0,6489318.0,0.11249,0.98022,0.87076,0.2984,8.24901,0.05253254,0.0,6489318.0,0.09592,0.97862,0.86385,0.28173,
73,145.55222,3798.76826,1.05521,0.02150765,9.321e-05,6489318.0,0.21248,0.99114,0.97713,0.6309,7.8562,0.04956103,0.0,6489318.0,0.09135,0.98044,0.87045,0.2991,8.17568,0.05220191,0.0,6489318.0,0.09507,0.97896,0.8643,0.28487,
74,145.54792,3652.47561,1.01458,0.02142513,8.685e-05,6489318.0,0.21248,0.99118,0.97715,0.63383,7.78109,0.04961858,0.0,6489318.0,0.09048,0.98031,0.86891,0.29876,8.12084,0.05233364,0.0,6489318.0,0.09443,0.97892,0.8628,0.28187,
75,145.2093,3506.09562,0.97392,0.02129622,8.068e-05,6489318.0,0.21198,0.99118,0.97763,0.63721,7.96068,0.04998014,0.0,6489318.0,0.09257,0.98015,0.86812,0.29786,8.17396,0.05266105,0.0,6489318.0,0.09505,0.97884,0.86261,0.2822,
76,148.12406,3360.61668,0.9335,0.02119234,7.469e-05,6489318.0,0.21624,0.99125,0.97786,0.64112,7.82626,0.05001056,0.0,6489318.0,0.091,0.98021,0.86825,0.2963,8.17361,0.05273944,0.0,6489318.0,0.09504,0.97897,0.86166,0.2805,
77,148.5237,3215.18263,0.89311,0.02107158,6.889e-05,6489318.0,0.21682,0.9913,0.97855,0.64319,7.8317,0.05010472,0.0,6489318.0,0.09107,0.9803,0.86853,0.2975,8.14458,0.05287955,0.0,6489318.0,0.0947,0.97876,0.86295,0.28042,
78,145.30154,3068.81385,0.85245,0.02097408,6.329e-05,6489318.0,0.21212,0.99134,0.97871,0.64509,7.93351,0.05055939,0.0,6489318.0,0.09225,0.98027,0.86753,0.30026,8.17698,0.05330721,0.0,6489318.0,0.09508,0.97871,0.86225,0.28227,
79,148.09581,2923.17031,0.81199,0.02090063,5.79e-05,6489318.0,0.2162,0.9914,0.97913,0.64699,7.78484,0.05033474,0.0,6489318.0,0.09052,0.97996,0.86778,0.29946,8.05018,0.05315143,0.0,6489318.0,0.09361,0.97866,0.86259,0.27966,
80,143.70806,2776.43699,0.77123,0.02081425,5.271e-05,6489318.0,0.20979,0.9914,0.979,0.65232,7.8024,0.05022064,0.0,6489318.0,0.09073,0.98049,0.86734,0.29856,8.37364,0.05310137,0.0,6489318.0,0.09737,0.97901,0.86086,0.28032,
81,150.48489,2631.26506,0.73091,0.02073271,4.775e-05,6489318.0,0.21969,0.99154,0.97935,0.65111,8.10627,0.05079875,0.0,6489318.0,0.09426,0.98005,0.86756,0.29962,8.46,0.05365097,0.0,6489318.0,0.09837,0.97855,0.86143,0.28077,
82,147.1747,2485.28712,0.69036,0.0206491,4.3e-05,6489318.0,0.21485,0.99148,0.97987,0.65574,7.79244,0.0503882,0.0,6489318.0,0.09061,0.98029,0.86752,0.29743,8.53487,0.05330534,0.0,6489318.0,0.09924,0.97882,0.86097,0.2809,
83,149.3248,2339.69023,0.64991,0.02061795,3.848e-05,6489318.0,0.21799,0.99149,0.97979,0.65433,8.01584,0.050655,0.0,6489318.0,0.09321,0.98018,0.86718,0.29949,8.499,0.05353417,0.0,6489318.0,0.09883,0.97874,0.86001,0.28065,
84,147.56913,2193.69579,0.60936,0.02055885,3.419e-05,6489318.0,0.21543,0.99148,0.98001,0.65653,7.80865,0.05075181,0.0,6489318.0,0.0908,0.98017,0.86719,0.29782,8.15455,0.05358671,0.0,6489318.0,0.09482,0.97878,0.85982,0.28018,
85,145.61194,2047.34612,0.56871,0.0204719,3.013e-05,6489318.0,0.21257,0.99159,0.98031,0.65863,7.95721,0.05085194,0.0,6489318.0,0.09253,0.9802,0.86705,0.2979,8.22004,0.05370944,0.0,6489318.0,0.09558,0.97886,0.86005,0.28072,
86,146.97696,1901.21738,0.52812,0.02040978,2.632e-05,6489318.0,0.21456,0.99155,0.98039,0.66222,7.89879,0.05078948,0.0,6489318.0,0.09185,0.98024,0.86674,0.29794,8.22958,0.05367506,0.0,6489318.0,0.09569,0.97874,0.85885,0.28022,
87,147.65191,1755.1614,0.48754,0.02038121,2.275e-05,6489318.0,0.21555,0.9916,0.98035,0.6635,7.8104,0.05096616,0.0,6489318.0,0.09082,0.98009,0.86749,0.29835,8.13516,0.05385368,0.0,6489318.0,0.09459,0.9787,0.86035,0.28082,
88,146.23274,1608.89416,0.44692,0.02033342,1.943e-05,6489318.0,0.21348,0.99166,0.98061,0.66401,7.82892,0.05117935,0.0,6489318.0,0.09103,0.98011,0.8666,0.29781,8.09102,0.05404434,0.0,6489318.0,0.09408,0.97851,0.85975,0.27995,
89,145.90491,1462.59125,0.40628,0.02028709,1.636e-05,6489318.0,0.213,0.99163,0.98078,0.66194,7.97413,0.05096573,0.0,6489318.0,0.09272,0.98022,0.86633,0.29718,8.24095,0.05382829,0.0,6489318.0,0.09583,0.97865,0.85976,0.27994,
90,147.03061,1316.40843,0.36567,0.02025105,1.355e-05,6489318.0,0.21464,0.99166,0.98062,0.66783,7.86122,0.05104886,0.0,6489318.0,0.09141,0.98021,0.8664,0.29814,9.55112,0.05396045,0.0,6489318.0,0.11106,0.97879,0.85961,0.27989,
91,145.23892,1170.05137,0.32501,0.02024704,1.099e-05,6489318.0,0.21203,0.99166,0.98099,0.66765,7.87153,0.05095461,0.0,6489318.0,0.09153,0.98028,0.86638,0.29754,8.14286,0.0538865,0.0,6489318.0,0.09468,0.97887,0.85965,0.27989,
92,147.33763,1023.87633,0.28441,0.02016598,8.7e-06,6489318.0,0.21509,0.99173,0.98114,0.67042,7.79538,0.05098917,0.0,6489318.0,0.09064,0.98023,0.86652,0.29808,8.08989,0.05386714,0.0,6489318.0,0.09407,0.97879,0.85987,0.28043,
93,145.15664,877.53735,0.24376,0.02016518,6.67e-06,6489318.0,0.21191,0.99173,0.98094,0.66831,7.78173,0.05140759,0.0,6489318.0,0.09049,0.98006,0.86594,0.29857,8.05986,0.0542825,0.0,6489318.0,0.09372,0.97856,0.85947,0.27969,
94,145.54033,731.24344,0.20312,0.02014695,4.91e-06,6489318.0,0.21247,0.99175,0.98107,0.66645,7.81052,0.05121427,0.0,6489318.0,0.09082,0.98014,0.86614,0.29729,8.0728,0.05408696,0.0,6489318.0,0.09387,0.97859,0.85954,0.27962,
95,143.88797,584.89639,0.16247,0.02007978,3.41e-06,6489318.0,0.21006,0.99179,0.98115,0.66944,7.76601,0.05105145,0.0,6489318.0,0.0903,0.98024,0.86654,0.29748,9.4921,0.05394352,0.0,6489318.0,0.11037,0.97871,0.85989,0.28021,
96,143.25814,438.58056,0.12183,0.02010526,2.18e-06,6489318.0,0.20914,0.99176,0.98113,0.6701,7.77595,0.05115823,0.0,6489318.0,0.09042,0.98019,0.86646,0.29747,8.07757,0.05407851,0.0,6489318.0,0.09393,0.97872,0.85965,0.27946,
