epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch
26,150.76775,10989.90529,3.05275,0.0305129,0.0004421,6489318.0,0.2201,0.98726,0.92682,0.38581,7.9621,0.04624081,0.0,6489318.0,0.09258,0.98039,0.88029,0.27065,8.27169,0.04828522,0.0,6489318.0,0.09618,0.97902,0.87582,0.26819,
27,146.72115,10829.52164,3.0082,0.03020834,0.00043671,6489318.0,0.21419,0.98742,0.92941,0.39185,7.84942,0.04467466,0.0,6489318.0,0.09127,0.98122,0.88523,0.27783,8.08279,0.04665501,0.0,6489318.0,0.09399,0.97989,0.88237,0.27749,
28,146.63549,10669.87053,2.96385,0.02993064,0.00043111,6489318.0,0.21407,0.98745,0.93043,0.39962,8.00764,0.04437352,0.0,6489318.0,0.09311,0.98116,0.88633,0.28179,8.30846,0.04666583,0.0,6489318.0,0.09661,0.97992,0.87942,0.27946,
29,147.60251,10513.34348,2.92037,0.0296661,0.00042531,6489318.0,0.21548,0.98759,0.93296,0.4059,9.3543,0.04428243,0.0,6489318.0,0.10877,0.98127,0.88493,0.28507,8.05903,0.04647124,0.0,6489318.0,0.09371,0.97996,0.8808,0.28182,
30,145.0088,10351.61913,2.87545,0.02938427,0.00041932,6489318.0,0.21169,0.98779,0.93427,0.4128,7.78872,0.04497146,0.0,6489318.0,0.09057,0.98083,0.88624,0.29005,8.12016,0.04708148,0.0,6489318.0,0.09442,0.97973,0.88052,0.28023,
31,145.67635,10192.35804,2.83121,0.02913638,0.00041315,6489318.0,0.21267,0.98785,0.93674,0.42154,7.76149,0.04476906,0.0,6489318.0,0.09025,0.98099,0.88497,0.28737,8.04688,0.04688686,0.0,6489318.0,0.09357,0.97985,0.88093,0.28484,
32,147.27147,10037.15885,2.7881,0.02888564,0.00040679,6489318.0,0.21499,0.98797,0.93849,0.42761,8.12197,0.04471633,0.0,6489318.0,0.09444,0.981,0.88436,0.28852,8.32609,0.04692032,0.0,6489318.0,0.09682,0.97979,0.87933,0.28306,
33,149.38102,9886.52099,2.74626,0.02860123,0.00040027,6489318.0,0.21807,0.98806,0.93953,0.44,7.83049,0.04516385,0.0,6489318.0,0.09105,0.98083,0.88447,0.28716,8.149,0.04716669,0.0,6489318.0,0.09476,0.97946,0.87948,0.28783,
34,146.25095,9730.14197,2.70282,0.02837571,0.00039358,6489318.0,0.21351,0.98811,0.94121,0.44226,9.29869,0.04492604,0.0,6489318.0,0.10812,0.98126,0.88407,0.28814,8.04772,0.04708633,0.0,6489318.0,0.09358,0.98001,0.88094,0.28366,
35,147.76494,9577.01716,2.66028,0.02813628,0.00038674,6489318.0,0.21572,0.98832,0.94289,0.44718,7.89022,0.04463003,0.0,6489318.0,0.09175,0.98121,0.88498,0.29272,8.20243,0.0469697,0.0,6489318.0,0.09538,0.97995,0.87844,0.28762,
36,146.95997,9422.81146,2.61745,0.02793699,0.00037974,6489318.0,0.21454,0.98839,0.94394,0.4543,7.80247,0.04469338,0.0,6489318.0,0.09073,0.98111,0.88388,0.29696,8.1105,0.04690919,0.0,6489318.0,0.09431,0.97988,0.87816,0.28522,
37,146.26115,9267.84692,2.5744,0.0277041,0.00037261,6489318.0,0.21352,0.9885,0.94548,0.46183,7.86159,0.0452787,0.0,6489318.0,0.09141,0.98088,0.88527,0.29247,8.13143,0.04749167,0.0,6489318.0,0.09455,0.97967,0.8774,0.28612,
38,148.5142,9116.85272,2.53246,0.02750918,0.00036534,6489318.0,0.21681,0.98853,0.94689,0.46302,7.83677,0.04522837,0.0,6489318.0,0.09113,0.98108,0.88573,0.29258,8.21374,0.04768621,0.0,6489318.0,0.09551,0.97981,0.878,0.28598,
39,146.32229,8962.69465,2.48964,0.02720465,0.00035794,6489318.0,0.21361,0.98872,0.94852,0.47722,9.33364,0.04493914,0.0,6489318.0,0.10853,0.98129,0.88406,0.29575,8.10644,0.04714832,0.0,6489318.0,0.09426,0.98013,0.87806,0.28801,
40,146.85163,8809.68054,2.44713,0.02702776,0.00035042,6489318.0,0.21438,0.98876,0.94996,0.47997,7.96441,0.04528885,0.0,6489318.0,0.09261,0.98144,0.88399,0.29092,8.57896,0.04744848,0.0,6489318.0,0.09976,0.98004,0.87923,0.28553,
41,148.80227,8659.65363,2.40546,0.02679664,0.0003428,6489318.0,0.21723,0.98884,0.95129,0.48376,8.04582,0.04574223,0.0,6489318.0,0.09356,0.98093,0.88317,0.29298,8.43896,0.04799983,0.0,6489318.0,0.09813,0.97948,0.87675,0.28466,
42,146.89501,8507.15545,2.3631,0.02659474,0.00033507,6489318.0,0.21445,0.98892,0.95231,0.49392,8.75991,0.0458521,0.0,6489318.0,0.10186,0.98095,0.88291,0.28953,8.95557,0.04810662,0.0,6489318.0,0.10413,0.97962,0.87663,0.28838,
43,151.14994,8360.32733,2.32231,0.02637704,0.00032725,6489318.0,0.22066,0.98903,0.95368,0.49403,8.19069,0.04562415,0.0,6489318.0,0.09524,0.98132,0.8832,0.29628,8.41452,0.0480222,0.0,6489318.0,0.09784,0.97979,0.87642,0.28633,
44,149.58195,8211.3907,2.28094,0.02616595,0.00031935,6489318.0,0.21837,0.98912,0.95451,0.49955,8.13754,0.04621269,0.0,6489318.0,0.09462,0.98088,0.88268,0.29288,8.43566,0.04868206,0.0,6489318.0,0.09809,0.97959,0.87581,0.28577,
45,146.48488,8058.79031,2.23855,0.02598633,0.00031137,6489318.0,0.21385,0.98919,0.95583,0.50639,7.86772,0.04577745,0.0,6489318.0,0.09149,0.9813,0.88036,0.29264,8.14862,0.04818635,0.0,6489318.0,0.09475,0.97978,0.87523,0.284,
46,147.61352,7907.72289,2.19659,0.02580603,0.00030332,6489318.0,0.21549,0.98933,0.95717,0.51237,7.90361,0.04643853,0.0,6489318.0,0.0919,0.98096,0.87928,0.29525,8.19142,0.04876048,0.0,6489318.0,0.09525,0.97958,0.87467,0.28867,
47,147.32051,7756.48194,2.15458,0.02557552,0.00029522,6489318.0,0.21507,0.98938,0.95839,0.51768,8.26027,0.04657147,0.0,6489318.0,0.09605,0.98063,0.87911,0.28838,8.53657,0.04890922,0.0,6489318.0,0.09926,0.97929,0.87354,0.28465,
48,148.98122,7607.12951,2.11309,0.02537585,0.00028707,6489318.0,0.21749,0.98947,0.95969,0.52422,8.25733,0.04655969,0.0,6489318.0,0.09602,0.98062,0.87762,0.29846,8.49552,0.04909493,0.0,6489318.0,0.09879,0.97943,0.87357,0.28975,True
49,150.49795,7459.30866,2.07203,0.02518732,0.00027887,6489318.0,0.21971,0.98953,0.9602,0.52867,8.43195,0.04677857,0.0,6489318.0,0.09805,0.98065,0.87764,0.28996,8.69226,0.04923315,0.0,6489318.0,0.10107,0.97904,0.87196,0.28591,
50,147.47713,7308.48046,2.03013,0.02498561,0.00027064,6489318.0,0.2153,0.98967,0.96147,0.53673,8.22163,0.04639982,0.0,6489318.0,0.0956,0.98117,0.87886,0.29249,8.41745,0.04879003,0.0,6489318.0,0.09788,0.97965,0.87179,0.29009,
51,149.56546,7159.70885,1.98881,0.02479027,0.0002624,6489318.0,0.21834,0.98969,0.96228,0.54001,7.87646,0.04654959,0.0,6489318.0,0.09159,0.98097,0.8788,0.29051,8.1045,0.04874564,0.0,6489318.0,0.09424,0.97988,0.87374,0.28883,
52,144.83723,7006.71431,1.94631,0.0246385,0.00025413,6489318.0,0.21144,0.98982,0.96333,0.5459,7.77278,0.04664653,0.0,6489318.0,0.09038,0.98091,0.87758,0.29214,8.07959,0.04909653,0.0,6489318.0,0.09395,0.97957,0.87236,0.28711,
53,147.52225,6856.30914,1.90453,0.02448393,0.00024587,6489318.0,0.21536,0.98984,0.96474,0.55065,7.92886,0.04749836,0.0,6489318.0,0.0922,0.9807,0.87711,0.2904,8.22452,0.05002949,0.0,6489318.0,0.09563,0.97941,0.87022,0.2852,
54,146.77539,6705.39773,1.86261,0.0242828,0.0002376,6489318.0,0.21427,0.98986,0.96501,0.55747,7.79496,0.04796168,0.0,6489318.0,0.09064,0.98055,0.87709,0.29414,8.19384,0.05038126,0.0,6489318.0,0.09528,0.97919,0.87012,0.28582,
55,146.09853,6554.10222,1.82058,0.02412376,0.00022936,6489318.0,0.21328,0.98999,0.96569,0.56,7.79246,0.04778071,0.0,6489318.0,0.09061,0.98037,0.87656,0.28662,8.05983,0.05026106,0.0,6489318.0,0.09372,0.9789,0.87065,0.2826,
56,146.29656,6403.13845,1.77865,0.02391446,0.00022113,6489318.0,0.21357,0.99006,0.96679,0.56524,7.83207,0.04729948,0.0,6489318.0,0.09107,0.9807,0.87471,0.29467,8.12653,0.04977374,0.0,6489318.0,0.09449,0.97931,0.87092,0.28575,
57,144.35332,6250.92845,1.73637,0.0237393,0.00021293,6489318.0,0.21073,0.99005,0.96757,0.56946,7.83092,0.04725039,0.0,6489318.0,0.09106,0.98069,0.87783,0.2919,9.96563,0.04981766,0.0,6489318.0,0.11588,0.97926,0.87205,0.28585,
58,143.61529,6098.47191,1.69402,0.02359538,0.00020478,6489318.0,0.20966,0.99026,0.96796,0.5729,7.7571,0.04756465,0.0,6489318.0,0.0902,0.98089,0.87411,0.29198,8.05014,0.05017498,0.0,6489318.0,0.09361,0.97931,0.86889,0.2829,
59,144.73046,5947.05352,1.65196,0.02342066,0.00019668,6489318.0,0.21129,0.99027,0.96891,0.5782,7.75721,0.04813632,0.0,6489318.0,0.0902,0.9806,0.87471,0.28981,8.03788,0.05063371,0.0,6489318.0,0.09346,0.97916,0.86959,0.28606,
60,143.39686,5795.00177,1.60972,0.02322505,0.00018863,6489318.0,0.20934,0.99039,0.9697,0.58313,8.51447,0.04830762,0.0,6489318.0,0.09901,0.98083,0.87236,0.29073,8.79995,0.05104459,0.0,6489318.0,0.10233,0.97947,0.86713,0.28435,
61,147.55327,5645.7767,1.56827,0.02312439,0.00018065,6489318.0,0.21541,0.99042,0.97002,0.58578,7.94166,0.04822166,0.0,6489318.0,0.09234,0.98078,0.87526,0.29339,8.19791,0.05076609,0.0,6489318.0,0.09532,0.97926,0.86905,0.28673,
62,144.72635,5494.94444,1.52637,0.02298323,0.00017275,6489318.0,0.21128,0.99051,0.97106,0.59109,8.00707,0.04834297,0.0,6489318.0,0.09311,0.98073,0.87171,0.29555,10.31458,0.05089322,0.0,6489318.0,0.11994,0.97914,0.8656,0.28314,
63,145.55042,5344.76654,1.48466,0.02280737,0.00016493,6489318.0,0.21248,0.99057,0.97173,0.59478,7.85498,0.04838388,0.0,6489318.0,0.09134,0.98069,0.87408,0.29469,8.11805,0.05097147,0.0,6489318.0,0.0944,0.97904,0.86843,0.28627,
64,146.0628,5195.00691,1.44306,0.02265056,0.0001572,6489318.0,0.21323,0.99061,0.97216,0.59972,8.2849,0.04887131,0.0,6489318.0,0.09634,0.98066,0.87161,0.29191,8.50821,0.05161483,0.0,6489318.0,0.09893,0.97893,0.86652,0.28366,
65,145.27667,5044.95434,1.40138,0.02251139,0.00014958,6489318.0,0.21208,0.99072,0.97271,0.60773,8.32876,0.04911941,0.0,6489318.0,0.09685,0.98047,0.87186,0.29013,8.40461,0.05181064,0.0,6489318.0,0.09773,0.97861,0.86479,0.28466,
66,147.54393,4896.16103,1.36004,0.02236755,0.00014206,6489318.0,0.21539,0.99078,0.9733,0.60759,8.25359,0.04924431,0.0,6489318.0,0.09597,0.98025,0.87319,0.29228,8.49514,0.05184797,0.0,6489318.0,0.09878,0.9787,0.86768,0.28702,
67,146.61353,4746.96664,1.3186,0.02220781,0.00013466,6489318.0,0.21403,0.99081,0.97393,0.61065,9.37908,0.04935148,0.0,6489318.0,0.10906,0.98046,0.87292,0.29186,8.08712,0.05200359,0.0,6489318.0,0.09404,0.97869,0.8652,0.28476,
68,143.09974,4596.2684,1.27674,0.02209582,0.00012739,6489318.0,0.2089,0.99081,0.97429,0.61425,7.74949,0.04939558,0.0,6489318.0,0.09011,0.98031,0.87113,0.29064,8.02783,0.05215679,0.0,6489318.0,0.09335,0.97878,0.86478,0.28236,
69,144.95789,4446.58361,1.23516,0.02193332,0.00012026,6489318.0,0.21162,0.99094,0.97482,0.61977,7.7399,0.04968055,0.0,6489318.0,0.09,0.98019,0.87055,0.29051,8.05168,0.05245965,0.0,6489318.0,0.09362,0.9789,0.86399,0.28197,
70,143.48472,4296.43025,1.19345,0.02184156,0.00011326,6489318.0,0.20947,0.99097,0.97522,0.62171,7.75494,0.04930241,0.0,6489318.0,0.09017,0.98027,0.8712,0.29136,8.03324,0.05211391,0.0,6489318.0,0.09341,0.97888,0.86418,0.28379,
71,145.1457,4147.10807,1.15197,0.02169288,0.00010642,6489318.0,0.21189,0.99106,0.97567,0.62421,7.7708,0.05004194,0.0,6489318.0,0.09036,0.9802,0.86976,0.29162,8.07029,0.052992,0.0,6489318.0,0.09384,0.97879,0.86373,0.28253,
72,143.14222,3997.1593,1.11032,0.02160568,9.973e-05,6489318.0,0.20897,0.99108,0.97605,0.62685,9.21467,0.04998638,0.0,6489318.0,0.10715,0.98035,0.86906,0.29367,8.04492,0.05294295,0.0,6489318.0,0.09355,0.97871,0.86324,0.28498,
73,143.40434,3847.48658,1.06875,0.0214722,9.321e-05,6489318.0,0.20935,0.99117,0.97668,0.63203,7.76399,0.04986778,0.0,6489318.0,0.09028,0.98042,0.86994,0.29223,8.05537,0.05282479,0.0,6489318.0,0.09367,0.97892,0.8629,0.28386,
74,144.25197,3698.26357,1.0273,0.02136162,8.685e-05,6489318.0,0.21059,0.99109,0.97685,0.63569,7.76195,0.05059116,0.0,6489318.0,0.09026,0.98012,0.86948,0.2893,8.05944,0.05350905,0.0,6489318.0,0.09371,0.97837,0.86266,0.28279,
75,143.77314,3549.02016,0.98584,0.02128336,8.068e-05,6489318.0,0.20989,0.99114,0.97729,0.63831,7.76418,0.05052123,0.0,6489318.0,0.09028,0.98009,0.86928,0.28936,8.05652,0.05344979,0.0,6489318.0,0.09368,0.97843,0.86284,0.28024,
76,145.39535,3400.4034,0.94456,0.02117964,7.469e-05,6489318.0,0.21226,0.9913,0.97747,0.64155,7.75486,0.05032266,0.0,6489318.0,0.09017,0.98052,0.86733,0.28954,8.0777,0.05322934,0.0,6489318.0,0.09393,0.97874,0.86134,0.28385,
77,145.23821,3251.82491,0.90328,0.02106964,6.889e-05,6489318.0,0.21203,0.99129,0.9776,0.6412,7.8,0.05070891,0.0,6489318.0,0.0907,0.98036,0.86894,0.29328,8.13531,0.05376555,0.0,6489318.0,0.0946,0.97865,0.8623,0.28293,
78,144.05656,3103.01688,0.86195,0.02093461,6.329e-05,6489318.0,0.2103,0.99143,0.97833,0.6464,7.80369,0.05088105,0.0,6489318.0,0.09074,0.98026,0.86757,0.29145,8.08348,0.05391053,0.0,6489318.0,0.09399,0.97849,0.86063,0.28235,
79,145.14517,2954.59978,0.82072,0.02088559,5.79e-05,6489318.0,0.21189,0.99146,0.97853,0.6487,7.8048,0.05103303,0.0,6489318.0,0.09075,0.98026,0.86917,0.29176,8.13018,0.05400687,0.0,6489318.0,0.09454,0.97862,0.86237,0.28385,
80,143.94303,2805.9815,0.77944,0.02085535,5.271e-05,6489318.0,0.21014,0.99137,0.97858,0.65003,7.82798,0.05088036,0.0,6489318.0,0.09102,0.98045,0.86803,0.2899,8.20483,0.05394277,0.0,6489318.0,0.09541,0.97862,0.86168,0.28232,
81,147.38577,2658.23296,0.7384,0.02072896,4.775e-05,6489318.0,0.21516,0.99145,0.97883,0.65227,8.03075,0.05098134,0.0,6489318.0,0.09338,0.98022,0.8676,0.29043,8.39352,0.05402411,0.0,6489318.0,0.0976,0.97849,0.86107,0.28276,
82,147.4603,2510.50843,0.69736,0.02065105,4.3e-05,6489318.0,0.21527,0.99154,0.9793,0.65231,7.76972,0.05090168,0.0,6489318.0,0.09035,0.98037,0.8683,0.28998,8.05063,0.05400193,0.0,6489318.0,0.09361,0.97868,0.86101,0.28195,
83,143.18052,2361.975,0.6561,0.02057932,3.848e-05,6489318.0,0.20902,0.9915,0.97937,0.65619,7.74842,0.05126642,0.0,6489318.0,0.0901,0.98013,0.86676,0.28949,8.06689,0.05438196,0.0,6489318.0,0.0938,0.97852,0.85997,0.28053,
84,145.48212,2213.97368,0.61499,0.02051035,3.419e-05,6489318.0,0.21238,0.99152,0.97934,0.65632,7.7496,0.05102653,0.0,6489318.0,0.09011,0.98027,0.86732,0.29083,8.0506,0.05408629,0.0,6489318.0,0.09361,0.97858,0.86035,0.28233,
85,143.72871,2065.74551,0.57382,0.02044452,3.013e-05,6489318.0,0.20982,0.99158,0.97955,0.66005,7.75503,0.05153016,0.0,6489318.0,0.09017,0.98009,0.86701,0.29079,8.04371,0.05459396,0.0,6489318.0,0.09353,0.97829,0.85957,0.28185,
86,145.29932,1917.85547,0.53274,0.02038207,2.632e-05,6489318.0,0.21212,0.99157,0.97992,0.66355,7.81493,0.05138918,0.0,6489318.0,0.09087,0.98016,0.86743,0.29003,8.07547,0.0545123,0.0,6489318.0,0.0939,0.97838,0.86012,0.28136,
87,145.68202,1770.07649,0.49169,0.02036036,2.275e-05,6489318.0,0.21267,0.99168,0.98015,0.66305,7.79724,0.05171144,0.0,6489318.0,0.09067,0.97997,0.86651,0.29001,8.09465,0.05480982,0.0,6489318.0,0.09412,0.9782,0.8594,0.28198,
88,144.56035,1622.206,0.45061,0.02030068,1.943e-05,6489318.0,0.21104,0.99163,0.97996,0.6642,7.85547,0.05142334,0.0,6489318.0,0.09134,0.98017,0.86677,0.29089,8.15956,0.05456559,0.0,6489318.0,0.09488,0.97836,0.85929,0.28183,
89,145.50029,1474.51351,0.40959,0.02025004,1.636e-05,6489318.0,0.21241,0.99163,0.98022,0.66691,7.78816,0.05158368,0.0,6489318.0,0.09056,0.98008,0.86655,0.28969,8.0707,0.05473724,0.0,6489318.0,0.09385,0.97831,0.85915,0.28118,
90,143.6338,1326.6846,0.36852,0.02020956,1.355e-05,6489318.0,0.20968,0.99167,0.98032,0.66811,7.78188,0.05160177,0.0,6489318.0,0.09049,0.98015,0.86678,0.28991,9.55962,0.05476762,0.0,6489318.0,0.11116,0.97836,0.85908,0.28188,
91,143.53383,1178.93819,0.32748,0.02020022,1.099e-05,6489318.0,0.20954,0.99168,0.98043,0.66578,7.7887,0.05159907,0.0,6489318.0,0.09057,0.98012,0.86666,0.29009,8.06353,0.0547514,0.0,6489318.0,0.09376,0.97838,0.85908,0.28147,
92,144.87085,1031.38301,0.2865,0.0201593,8.7e-06,6489318.0,0.21149,0.99176,0.98053,0.66674,7.77702,0.05126426,0.0,6489318.0,0.09043,0.98038,0.86654,0.29007,8.05198,0.05439934,0.0,6489318.0,0.09363,0.9786,0.85904,0.2808,
93,143.61337,883.80469,0.2455,0.02015295,6.67e-06,6489318.0,0.20965,0.99175,0.98051,0.66776,7.78266,0.05164128,0.0,6489318.0,0.0905,0.98011,0.86662,0.29012,8.06353,0.05478523,0.0,6489318.0,0.09376,0.97832,0.85906,0.28137,
94,145.22549,736.39468,0.20455,0.02011592,4.91e-06,6489318.0,0.21201,0.99168,0.98052,0.67002,7.78852,0.051545,0.0,6489318.0,0.09056,0.98014,0.86671,0.29029,8.09007,0.05469254,0.0,6489318.0,0.09407,0.97839,0.8592,0.28158,
95,144.56884,589.00282,0.16361,0.02013354,3.41e-06,6489318.0,0.21105,0.99167,0.98048,0.66748,7.80541,0.051565,0.0,6489318.0,0.09076,0.98018,0.86614,0.29012,9.95331,0.05471281,0.0,6489318.0,0.11574,0.97845,0.85877,0.28139,
96,143.74999,441.64385,0.12268,0.02010065,2.18e-06,6489318.0,0.20985,0.99178,0.98062,0.6696,7.76697,0.05173024,0.0,6489318.0,0.09031,0.98012,0.86655,0.29014,8.05528,0.05487309,0.0,6489318.0,0.09367,0.97833,0.85899,0.28149,
97,146.74094,294.41956,0.08178,0.02007205,1.23e-06,6489318.0,0.21422,0.99176,0.98075,0.66938,7.79388,0.05177277,0.0,6489318.0,0.09063,0.97995,0.86642,0.28993,8.14416,0.05491345,0.0,6489318.0,0.0947,0.97827,0.8589,0.28119,
