epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,77.9502,7424.06786,2.06224,0.11335395,9.932e-05,558693.0,0.07575,0.96796,0.68016,0.27273,0.38934,0.83851,2.9952,0.08496632,0.0,558693.0,0.02322,0.98152,0.5641,0.2716,0.36667,0.73542,3.09149,0.12098988,0.0,558693.0,0.02397,0.96839,0.5,0.16923,0.25287,0.74499,,1.0182,0.9818,1.0255,0.9745,1.0202,0.9798,1.0237,0.9763,1.0139,0.9861,1.0305,0.9695,1.0123,0.9877,1.0149,0.9851,0.997,1.003,1.0,1.0
11,74.97593,7278.75388,2.02188,0.11284341,9.902e-05,558693.0,0.07286,0.96781,0.66731,0.28003,0.39451,0.83888,3.00024,0.07470554,0.0,558693.0,0.02326,0.98201,0.65217,0.18519,0.28846,0.77965,2.97587,0.11630243,0.0,558693.0,0.02307,0.97131,0.75,0.13846,0.23377,0.77386,,1.0191,0.9809,1.0267,0.9733,1.0228,0.9772,1.0284,0.9716,1.0166,0.9834,1.0339,0.9661,1.0125,0.9875,1.0171,0.9829,0.9974,1.0026,1.0026,0.9974
12,77.95871,7164.22283,1.99006,0.10936517,9.867e-05,558693.0,0.07576,0.96875,0.69101,0.29951,0.41789,0.84793,3.00444,0.07610437,0.0,558693.0,0.02329,0.98225,0.625,0.24691,0.35398,0.78946,3.01073,0.11374444,0.0,558693.0,0.02334,0.97009,0.56604,0.23077,0.32787,0.78134,,1.0238,0.9762,1.0293,0.9707,1.024,0.976,1.0318,0.9682,1.0216,0.9784,1.0387,0.9613,1.0199,0.9801,1.0199,0.98,0.9992,1.0008,1.0072,0.9928
13,78.25047,7056.70866,1.9602,0.10897236,9.826e-05,558693.0,0.07605,0.96857,0.67128,0.31494,0.42873,0.85723,2.99746,0.07731758,0.0,558693.0,0.02324,0.98177,0.575,0.28395,0.38017,0.79447,3.09413,0.1132041,0.0,558693.0,0.02399,0.96937,0.52941,0.27692,0.36364,0.78337,,1.022,0.978,1.0297,0.9703,1.0276,0.9724,1.0355,0.9645,1.0253,0.9747,1.0424,0.9576,1.0246,0.9754,1.024,0.976,1.0029,0.9971,1.0105,0.9895
14,79.30208,6959.05541,1.93307,0.1053574,9.78e-05,558693.0,0.07707,0.97012,0.71355,0.33766,0.4584,0.86486,3.01147,0.07915525,0.0,558693.0,0.02334,0.98055,0.51111,0.28395,0.36508,0.78707,3.07796,0.11975176,0.0,558693.0,0.02386,0.96766,0.48235,0.31538,0.3814,0.7752,,1.0234,0.9766,1.0306,0.9694,1.0298,0.9702,1.0373,0.9627,1.0282,0.9718,1.0483,0.9517,1.0297,0.9703,1.0265,0.9735,1.0063,0.9937,1.0135,0.9865
15,80.10811,6867.92771,1.90776,0.10425573,9.729e-05,558693.0,0.07785,0.97009,0.71306,0.33685,0.45755,0.87117,2.98432,0.0753994,0.0,558693.0,0.02313,0.98079,0.51852,0.34568,0.41481,0.80541,3.08193,0.11588339,0.0,558693.0,0.02389,0.96742,0.47778,0.33077,0.39091,0.79951,,1.0236,0.9764,1.0319,0.9681,1.0325,0.9675,1.0399,0.9601,1.0315,0.9685,1.0502,0.9498,1.0308,0.9692,1.0308,0.9692,1.008,0.992,1.0155,0.9845
16,79.3987,6774.63289,1.88184,0.10253962,9.673e-05,558693.0,0.07716,0.97003,0.70033,0.34903,0.46587,0.87781,2.98371,0.07656828,0.0,558693.0,0.02313,0.98152,0.55814,0.2963,0.3871,0.79389,3.08922,0.12482156,0.0,558693.0,0.02395,0.9645,0.40244,0.25385,0.31132,0.77712,,1.0254,0.9746,1.0339,0.9662,1.0351,0.9649,1.0448,0.9552,1.0333,0.9667,1.056,0.944,1.0351,0.9649,1.0326,0.9674,1.0103,0.9897,1.0183,0.9817
17,81.1091,6690.6739,1.85852,0.10028137,9.611e-05,558693.0,0.07882,0.97113,0.72742,0.36607,0.48704,0.88523,2.98765,0.07667913,0.0,558693.0,0.02316,0.98201,0.57778,0.32099,0.4127,0.79097,2.98512,0.12486503,0.0,558693.0,0.02314,0.96718,0.45763,0.20769,0.28571,0.76253,,1.0268,0.9732,1.034,0.966,1.0367,0.9633,1.0466,0.9534,1.0361,0.9639,1.0597,0.9403,1.0361,0.9639,1.0352,0.9648,1.0118,0.9882,1.0199,0.9801
18,79.35827,6599.5508,1.83321,0.09893605,9.545e-05,558693.0,0.07712,0.97146,0.72504,0.38312,0.50133,0.89042,2.99073,0.07461183,0.0,558693.0,0.02318,0.98249,0.62162,0.28395,0.38983,0.79775,3.00341,0.11448591,0.0,558693.0,0.02328,0.97034,0.56452,0.26923,0.36458,0.79711,,1.0259,0.9741,1.0355,0.9645,1.0392,0.9608,1.0459,0.9541,1.0376,0.9624,1.0632,0.9368,1.0387,0.9613,1.0411,0.9589,1.0142,0.9858,1.0231,0.9769
19,80.97563,6516.07364,1.81002,0.09663211,9.474e-05,558693.0,0.07869,0.97173,0.73742,0.38068,0.50214,0.89811,3.0203,0.08203309,0.0,558693.0,0.02341,0.98031,0.5,0.2963,0.37209,0.77239,2.99395,0.12026712,0.0,558693.0,0.02321,0.96645,0.44444,0.24615,0.31683,0.79962,,1.0277,0.9723,1.0345,0.9655,1.041,0.959,1.0493,0.9507,1.0413,0.9587,1.065,0.935,1.0414,0.9586,1.044,0.956,1.0168,0.9832,1.0264,0.9736
20,77.93416,6421.393,1.78372,0.09690205,9.397e-05,558693.0,0.07574,0.97198,0.737,0.39123,0.51113,0.89776,3.0,0.08023621,0.0,558693.0,0.02326,0.97933,0.47222,0.41975,0.44444,0.81002,2.98928,0.12404933,0.0,558693.0,0.02317,0.96548,0.44,0.33846,0.38261,0.77913,,1.0276,0.9724,1.0353,0.9647,1.0454,0.9546,1.0503,0.9497,1.0426,0.9574,1.0682,0.9318,1.0428,0.9572,1.0479,0.9521,1.0195,0.9805,1.0279,0.9721
21,77.70496,6327.42214,1.75762,0.09546218,9.316e-05,558693.0,0.07552,0.97198,0.73773,0.39042,0.51062,0.90163,3.00386,0.08020617,0.0,558693.0,0.02329,0.98177,0.5625,0.33333,0.4186,0.77883,3.0037,0.12183052,0.0,558693.0,0.02328,0.9662,0.43662,0.23846,0.30846,0.79122,,1.0271,0.9729,1.0372,0.9628,1.0478,0.9522,1.0537,0.9463,1.0444,0.9556,1.0715,0.9285,1.045,0.955,1.051,0.949,1.0213,0.9787,1.0303,0.9697
22,78.91472,6238.9158,1.73303,0.09369524,9.23e-05,558693.0,0.07669,0.97252,0.74047,0.4099,0.52769,0.90813,3.02989,0.07129943,0.0,558693.0,0.02349,0.98177,0.56818,0.30864,0.4,0.83398,3.02645,0.12229072,0.0,558693.0,0.02346,0.96766,0.46809,0.16923,0.24859,0.78279,True,1.0248,0.9752,1.0391,0.9609,1.047,0.953,1.0566,0.9434,1.0476,0.9524,1.0744,0.9256,1.0518,0.9482,1.0539,0.9461,1.0214,0.9786,1.0331,0.9669
23,79.73507,6153.80652,1.70939,0.09228577,9.14e-05,558693.0,0.07749,0.97252,0.73631,0.41477,0.53063,0.91245,3.02039,0.07471781,0.0,558693.0,0.02341,0.98322,0.65789,0.30864,0.42017,0.79747,3.02536,0.11944101,0.0,558693.0,0.02345,0.97058,0.58824,0.23077,0.33149,0.78042,,1.0279,0.9721,1.0407,0.9593,1.0494,0.9506,1.0574,0.9426,1.0507,0.9493,1.0773,0.9227,1.055,0.945,1.0589,0.9411,1.0245,0.9755,1.0341,0.9659
24,77.85396,6063.48386,1.6843,0.09000463,9.045e-05,558693.0,0.07566,0.9728,0.73435,0.42857,0.54126,0.92062,3.10689,0.08396837,0.0,558693.0,0.02408,0.97958,0.47273,0.32099,0.38235,0.78134,3.08756,0.12518025,0.0,558693.0,0.02393,0.96377,0.4,0.29231,0.33778,0.80916,,1.0288,0.9712,1.0405,0.9595,1.0507,0.9493,1.0583,0.9417,1.052,0.948,1.0787,0.9213,1.0587,0.9413,1.0615,0.9385,1.0274,0.9726,1.0367,0.9633
25,80.02642,5980.30348,1.6612,0.08936229,8.946e-05,558693.0,0.07777,0.97289,0.74781,0.4164,0.53493,0.92358,3.01306,0.08110616,0.0,558693.0,0.02336,0.98079,0.52174,0.2963,0.37795,0.78781,2.99789,0.12721152,0.0,558693.0,0.02324,0.96864,0.5082,0.23846,0.32461,0.7762,,1.0298,0.9702,1.044,0.956,1.0554,0.9446,1.0631,0.9369,1.0547,0.9453,1.0815,0.9185,1.0623,0.9377,1.0647,0.9353,1.0323,0.9677,1.0394,0.9606
26,76.89869,5888.90026,1.63581,0.08902083,8.842e-05,558693.0,0.07473,0.97328,0.7525,0.42695,0.5448,0.92254,2.97065,0.08298889,0.0,558693.0,0.02303,0.98055,0.51064,0.2963,0.375,0.76117,2.9791,0.1380211,0.0,558693.0,0.02309,0.96864,0.51163,0.16923,0.25434,0.75192,,1.0274,0.9726,1.0429,0.9571,1.0597,0.9403,1.0637,0.9363,1.0567,0.9433,1.0853,0.9147,1.0634,0.9366,1.0679,0.9321,1.0325,0.9675,1.0419,0.9581
27,76.67533,5797.95873,1.61054,0.08744347,8.734e-05,558693.0,0.07451,0.97389,0.76605,0.43588,0.55561,0.92521,2.96494,0.08000407,0.0,558693.0,0.02298,0.98201,0.59459,0.2716,0.37288,0.78796,3.05329,0.13424445,0.0,558693.0,0.02367,0.96864,0.51282,0.15385,0.23669,0.779,,1.0263,0.9737,1.0455,0.9545,1.0627,0.9373,1.0652,0.9348,1.0598,0.9402,1.0879,0.9121,1.0691,0.9309,1.0723,0.9276,1.0356,0.9644,1.0452,0.9548
28,84.56096,5727.30727,1.59092,0.08569965,8.622e-05,558693.0,0.08218,0.9738,0.75623,0.44318,0.55885,0.93296,3.1237,0.08221995,0.0,558693.0,0.02421,0.97885,0.45,0.33333,0.38298,0.8073,3.34916,0.13439708,0.0,558693.0,0.02596,0.96523,0.41558,0.24615,0.30918,0.77893,,1.0254,0.9746,1.0452,0.9548,1.0631,0.9369,1.065,0.935,1.0595,0.9405,1.0897,0.9103,1.0712,0.9288,1.0737,0.9263,1.0378,0.9622,1.0473,0.9527
29,88.87519,5665.79504,1.57383,0.08451302,8.506e-05,558693.0,0.08637,0.97468,0.77747,0.45373,0.57304,0.93438,3.19341,0.08114291,0.0,558693.0,0.02476,0.98128,0.54348,0.30864,0.3937,0.78459,3.25417,0.13691825,0.0,558693.0,0.02523,0.9662,0.43077,0.21538,0.28718,0.77235,,1.0273,0.9727,1.0474,0.9526,1.0616,0.9384,1.0673,0.9327,1.0622,0.9378,1.0929,0.9071,1.0736,0.9264,1.0771,0.9229,1.0405,0.9595,1.0485,0.9515
30,84.16666,5592.03719,1.55334,0.08286792,8.386e-05,558693.0,0.08179,0.97462,0.77685,0.45211,0.57158,0.93838,3.20773,0.08073306,0.0,558693.0,0.02487,0.9786,0.44262,0.33333,0.38028,0.80886,3.19582,0.1412701,0.0,558693.0,0.02477,0.96134,0.36449,0.3,0.32911,0.79459,,1.0253,0.9747,1.0454,0.9546,1.0638,0.9362,1.0671,0.9329,1.0628,0.9373,1.0943,0.9057,1.0746,0.9254,1.0781,0.9219,1.0412,0.9588,1.0521,0.9479
31,84.33432,5517.98506,1.53277,0.082445,8.263e-05,558693.0,0.08196,0.97398,0.75683,0.44968,0.56415,0.94229,3.20057,0.08969434,0.0,558693.0,0.02481,0.97933,0.46154,0.2963,0.3609,0.77362,3.28902,0.1474567,0.0,558693.0,0.0255,0.96742,0.46875,0.23077,0.30928,0.75362,,1.0239,0.9761,1.0474,0.9526,1.0678,0.9322,1.0702,0.9298,1.066,0.934,1.0956,0.9044,1.0766,0.9234,1.0809,0.9191,1.0442,0.9558,1.0519,0.9481
32,82.85956,5440.31557,1.5112,0.08026344,8.136e-05,558693.0,0.08052,0.97565,0.77951,0.48782,0.6001,0.94429,3.20646,0.08617854,0.0,558693.0,0.02486,0.98006,0.49057,0.32099,0.38806,0.78428,3.28643,0.14346642,0.0,558693.0,0.02548,0.96596,0.4359,0.26154,0.32692,0.76323,,1.0236,0.9764,1.0484,0.9516,1.0701,0.9299,1.0718,0.9282,1.0665,0.9335,1.0986,0.9014,1.0775,0.9225,1.0829,0.9171,1.0456,0.9544,1.0532,0.9468
33,82.82466,5362.27303,1.48952,0.07784087,8.005e-05,558693.0,0.08049,0.97535,0.77445,0.48214,0.5943,0.94857,3.20252,0.08538221,0.0,558693.0,0.02483,0.9786,0.44262,0.33333,0.38028,0.78294,3.19186,0.14640467,0.0,558693.0,0.02474,0.96693,0.44828,0.2,0.2766,0.76566,,1.0263,0.9737,1.0474,0.9526,1.0738,0.9262,1.0712,0.9288,1.0671,0.9329,1.0999,0.9001,1.0806,0.9194,1.0846,0.9154,1.0499,0.9501,1.0552,0.9448
34,84.02217,5286.18117,1.46838,0.07717953,7.872e-05,558693.0,0.08165,0.97602,0.78434,0.49594,0.60766,0.95123,3.21282,0.07864588,0.0,558693.0,0.02491,0.98079,0.525,0.25926,0.34711,0.81229,3.17281,0.14352617,0.0,558693.0,0.0246,0.96402,0.3125,0.11538,0.16854,0.77086,,1.025,0.975,1.0475,0.9525,1.0754,0.9246,1.0711,0.9289,1.0682,0.9318,1.1018,0.8982,1.0842,0.9158,1.0878,0.9122,1.0501,0.9499,1.0554,0.9446
35,89.01705,5218.52852,1.44959,0.07668088,7.735e-05,558693.0,0.08651,0.97517,0.7546,0.49919,0.60088,0.95347,3.20472,0.08921895,0.0,558693.0,0.02484,0.98104,0.54054,0.24691,0.33898,0.767,3.19456,0.14677143,0.0,558693.0,0.02476,0.96839,0.5,0.15385,0.23529,0.774,,1.0257,0.9742,1.0479,0.9521,1.0764,0.9236,1.0737,0.9263,1.0702,0.9298,1.1033,0.8967,1.0869,0.9131,1.0907,0.9093,1.0532,0.9468,1.058,0.942
36,86.65577,5145.70049,1.42936,0.07629442,7.595e-05,558693.0,0.08421,0.97575,0.78403,0.4862,0.6002,0.95373,3.19849,0.08598717,0.0,558693.0,0.02479,0.98031,0.5,0.34568,0.40876,0.79657,3.26364,0.14912777,0.0,558693.0,0.0253,0.96839,0.5,0.30769,0.38095,0.76465,,1.0256,0.9744,1.0487,0.9513,1.0768,0.9232,1.0732,0.9268,1.0732,0.9268,1.1075,0.8925,1.0892,0.9108,1.0917,0.9083,1.0536,0.9464,1.0582,0.9418
37,83.18374,5066.47979,1.40736,0.07412757,7.452e-05,558693.0,0.08084,0.9769,0.79574,0.51542,0.62562,0.95517,3.01477,0.08519767,0.0,558693.0,0.02337,0.98104,0.53061,0.32099,0.4,0.78901,3.10579,0.14367149,0.0,558693.0,0.02408,0.96815,0.49275,0.26154,0.34171,0.7742,,1.0275,0.9725,1.0494,0.9506,1.0787,0.9213,1.075,0.9249,1.0755,0.9245,1.1096,0.8904,1.0928,0.9072,1.0954,0.9046,1.0549,0.9451,1.0608,0.9392
38,77.58917,4978.30537,1.38286,0.07437627,7.307e-05,558693.0,0.0754,0.97672,0.79644,0.50812,0.62042,0.95424,3.02052,0.08987017,0.0,558693.0,0.02341,0.97909,0.45614,0.32099,0.37681,0.77486,3.01663,0.14839598,0.0,558693.0,0.02338,0.96693,0.45714,0.24615,0.32,0.76289,,1.0272,0.9728,1.0478,0.9522,1.0806,0.9194,1.0775,0.9225,1.075,0.9251,1.1116,0.8884,1.0957,0.9043,1.0971,0.9029,1.0581,0.9419,1.0627,0.9373
39,77.48389,4890.5023,1.35847,0.07204656,7.159e-05,558693.0,0.0753,0.9766,0.77899,0.52354,0.62621,0.96192,3.01446,0.09076645,0.0,558693.0,0.02337,0.98055,0.5102,0.30864,0.38462,0.76713,3.00664,0.15284111,0.0,558693.0,0.02331,0.9662,0.43077,0.21538,0.28718,0.76014,,1.0271,0.9729,1.0481,0.9519,1.0822,0.9178,1.0769,0.9231,1.078,0.922,1.1142,0.8858,1.0985,0.9015,1.1001,0.8999,1.0608,0.9392,1.0632,0.9368
40,77.48549,4803.20491,1.33422,0.0697935,7.008e-05,558693.0,0.0753,0.9776,0.8022,0.53328,0.64066,0.96202,3.01582,0.08836235,0.0,558693.0,0.02338,0.9786,0.44068,0.32099,0.37143,0.79639,3.00799,0.15034217,0.0,558693.0,0.02332,0.96426,0.4023,0.26923,0.32258,0.76847,,1.0273,0.9727,1.0474,0.9527,1.086,0.914,1.0772,0.9228,1.078,0.922,1.1154,0.8846,1.1,0.9,1.1013,0.8987,1.0619,0.938,1.0642,0.9358
41,78.98222,4718.44165,1.31068,0.06942996,6.856e-05,558693.0,0.07676,0.97742,0.79422,0.53571,0.63984,0.96344,3.05623,0.08942487,0.0,558693.0,0.02369,0.97763,0.4127,0.32099,0.36111,0.81878,3.0334,0.15753043,0.0,558693.0,0.02351,0.96256,0.36047,0.23846,0.28704,0.76959,,1.0238,0.9762,1.0478,0.9522,1.0877,0.9123,1.0787,0.9213,1.08,0.92,1.1183,0.8817,1.0995,0.9005,1.1042,0.8958,1.0655,0.9344,1.0667,0.9333
42,77.42044,4631.87702,1.28663,0.06611242,6.701e-05,558693.0,0.07524,0.97851,0.81213,0.55438,0.65895,0.96769,3.07835,0.09412198,0.0,558693.0,0.02386,0.9735,0.34091,0.37037,0.35503,0.81699,3.04445,0.17357466,0.0,558693.0,0.0236,0.95988,0.33645,0.27692,0.3038,0.76903,,1.0235,0.9765,1.0491,0.9509,1.0881,0.9119,1.0798,0.9202,1.0812,0.9188,1.1186,0.8814,1.0987,0.9013,1.1051,0.8949,1.0672,0.9328,1.0665,0.9335
43,79.51108,4548.38885,1.26344,0.06724014,6.545e-05,558693.0,0.07727,0.9776,0.79641,0.53977,0.64344,0.96835,3.07212,0.10062013,0.0,558693.0,0.02381,0.97496,0.35526,0.33333,0.34395,0.79909,3.06493,0.17704552,0.0,558693.0,0.02376,0.95624,0.31884,0.33846,0.32836,0.77195,,1.0254,0.9746,1.0493,0.9507,1.0922,0.9078,1.0819,0.9181,1.0817,0.9183,1.1208,0.8792,1.1008,0.8992,1.1079,0.8921,1.0684,0.9316,1.066,0.934
44,80.79677,4466.64883,1.24074,0.06668287,6.387e-05,558693.0,0.07852,0.97866,0.82635,0.54464,0.65656,0.96777,3.06999,0.09823158,0.0,558693.0,0.0238,0.97812,0.43284,0.35802,0.39189,0.78609,3.11927,0.18111173,0.0,558693.0,0.02418,0.96304,0.38542,0.28462,0.32743,0.76288,,1.0247,0.9753,1.048,0.952,1.0925,0.9075,1.0847,0.9152,1.0848,0.9152,1.123,0.877,1.1027,0.8973,1.1094,0.8906,1.0691,0.9309,1.0686,0.9314
45,79.52135,4383.45259,1.21763,0.06548798,6.227e-05,558693.0,0.07728,0.97821,0.79977,0.55763,0.6571,0.9703,3.05475,0.09706696,0.0,558693.0,0.02368,0.97958,0.47273,0.32099,0.38235,0.79079,3.06184,0.18066906,0.0,558693.0,0.02374,0.96693,0.46053,0.26923,0.33981,0.74401,,1.0245,0.9755,1.049,0.951,1.0918,0.9082,1.086,0.914,1.0873,0.9127,1.1246,0.8754,1.1052,0.8948,1.1112,0.8888,1.0685,0.9315,1.07,0.93
46,80.29501,4301.28516,1.1948,0.06555117,6.066e-05,558693.0,0.07803,0.97778,0.79027,0.55357,0.65107,0.97094,3.13837,0.09726845,0.0,558693.0,0.02433,0.97423,0.34568,0.34568,0.34568,0.8118,3.13009,0.16299492,0.0,558693.0,0.02426,0.95842,0.32773,0.3,0.31325,0.77768,,1.0253,0.9747,1.0485,0.9515,1.093,0.907,1.0878,0.9122,1.0866,0.9135,1.1262,0.8738,1.107,0.893,1.1129,0.8871,1.0706,0.9294,1.0709,0.9291
47,85.73839,4225.09275,1.17364,0.06476711,5.904e-05,558693.0,0.08332,0.97848,0.81116,0.55438,0.65863,0.97147,3.16288,0.09615847,0.0,558693.0,0.02452,0.97982,0.48214,0.33333,0.39416,0.7882,3.17184,0.1743004,0.0,558693.0,0.02459,0.96548,0.41892,0.23846,0.30392,0.76422,,1.0225,0.9775,1.049,0.951,1.094,0.906,1.0886,0.9114,1.0885,0.9115,1.1264,0.8736,1.1081,0.8919,1.1148,0.8851,1.0716,0.9284,1.0721,0.9279
48,87.91802,4150.77929,1.15299,0.05948828,5.741e-05,558693.0,0.08544,0.98037,0.82483,0.6039,0.69728,0.97716,3.0305,0.09520158,0.0,558693.0,0.02349,0.97788,0.41935,0.32099,0.36364,0.79545,3.23953,0.17151719,0.0,558693.0,0.02511,0.96377,0.39326,0.26923,0.31963,0.75077,,1.022,0.978,1.0504,0.9496,1.0948,0.9052,1.0908,0.9092,1.0889,0.9111,1.1286,0.8714,1.1113,0.8887,1.1168,0.8832,1.073,0.927,1.0708,0.9292
