epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,69.05247,6222.81685,1.72856,0.11646338,9.932e-05,558693.0,0.06711,0.96696,0.64646,0.25974,0.37058,0.83151,3.20585,0.07938209,0.0,558693.0,0.02485,0.98249,0.63636,0.25926,0.36842,0.75769,3.20487,0.11263827,0.0,558693.0,0.02484,0.9718,0.625,0.26923,0.37634,0.76736,,1.0167,0.9833,1.0263,0.9737,1.0268,0.9732,1.0334,0.9666,1.0058,0.9942,1.0166,0.9834,1.0166,0.9833,1.004,0.996,1.0046,0.9954,0.9848,1.0152
11,71.47143,6164.27993,1.7123,0.11313155,9.902e-05,558693.0,0.06946,0.96815,0.69328,0.26786,0.38642,0.83863,3.20653,0.07548862,0.0,558693.0,0.02486,0.98274,0.65625,0.25926,0.37168,0.77115,3.21179,0.11452652,0.0,558693.0,0.0249,0.97107,0.61702,0.22308,0.32768,0.75605,,1.0196,0.9804,1.0302,0.9698,1.0297,0.9703,1.0398,0.9602,1.0097,0.9903,1.0197,0.9803,1.0188,0.9812,1.0067,0.9933,1.0086,0.9914,0.9863,1.0137
12,69.2496,6088.88394,1.69136,0.11003367,9.867e-05,558693.0,0.0673,0.969,0.68467,0.31899,0.43522,0.85008,3.08625,0.08285273,0.0,558693.0,0.02392,0.98225,0.61765,0.25926,0.36522,0.76338,3.04327,0.1190464,0.0,558693.0,0.02359,0.96888,0.51852,0.21538,0.30435,0.77731,,1.0215,0.9784,1.0327,0.9673,1.0343,0.9657,1.0441,0.9559,1.0143,0.9857,1.0212,0.9788,1.0201,0.9799,1.0082,0.9918,1.0114,0.9886,0.9877,1.0123
13,64.34942,5984.26487,1.6623,0.10991484,9.826e-05,558693.0,0.06254,0.96918,0.69534,0.31494,0.43352,0.84516,3.08483,0.0764467,0.0,558693.0,0.02391,0.98322,0.64286,0.33333,0.43902,0.78953,3.17912,0.11532202,0.0,558693.0,0.02464,0.97009,0.55738,0.26154,0.35602,0.77529,,1.023,0.977,1.0371,0.9629,1.0399,0.9601,1.0529,0.9471,1.0177,0.9823,1.023,0.977,1.0214,0.9786,1.0097,0.9904,1.0123,0.9877,0.9874,1.0126
14,64.77969,5887.45328,1.6354,0.10734152,9.78e-05,558693.0,0.06295,0.96921,0.68591,0.32792,0.44371,0.85698,3.12454,0.07684724,0.0,558693.0,0.02422,0.98104,0.52941,0.33333,0.40909,0.79765,3.16201,0.11482395,0.0,558693.0,0.02451,0.96961,0.52688,0.37692,0.43946,0.76835,,1.0211,0.9789,1.0398,0.9602,1.0429,0.9571,1.06,0.94,1.02,0.98,1.0265,0.9735,1.025,0.975,1.0115,0.9885,1.0152,0.9848,0.9884,1.0116
15,67.48781,5808.8633,1.61357,0.10554582,9.729e-05,558693.0,0.06559,0.97,0.70248,0.34497,0.46271,0.86392,3.18768,0.07861307,0.0,558693.0,0.02471,0.98177,0.55769,0.35802,0.43609,0.76394,3.18058,0.11402153,0.0,558693.0,0.02466,0.96985,0.53846,0.32308,0.40385,0.77561,,1.0221,0.9779,1.0425,0.9575,1.047,0.953,1.0627,0.9373,1.0241,0.9759,1.0274,0.9726,1.0265,0.9734,1.0121,0.9879,1.0191,0.9809,0.989,1.011
16,68.92139,5738.57871,1.59405,0.10406404,9.673e-05,558693.0,0.06698,0.97034,0.71405,0.34659,0.46667,0.87096,3.21645,0.08091574,0.0,558693.0,0.02493,0.98274,0.61364,0.33333,0.432,0.73297,3.21303,0.12290547,0.0,558693.0,0.02491,0.96815,0.49231,0.24615,0.32821,0.75315,,1.0216,0.9784,1.0435,0.9565,1.053,0.947,1.0682,0.9318,1.0259,0.9741,1.0283,0.9717,1.0298,0.9702,1.0153,0.9847,1.0205,0.9795,0.9879,1.0121
17,68.93743,5668.51864,1.57459,0.1030801,9.611e-05,558693.0,0.06699,0.97079,0.73005,0.34903,0.47227,0.87734,3.21999,0.07817473,0.0,558693.0,0.02496,0.98322,0.65,0.32099,0.42975,0.75795,3.19175,0.12173599,0.0,558693.0,0.02474,0.96937,0.52564,0.31538,0.39423,0.76243,,1.0208,0.9791,1.0448,0.9552,1.0554,0.9446,1.0731,0.9269,1.0289,0.971,1.0301,0.9699,1.0319,0.9681,1.0159,0.9841,1.0221,0.9779,0.9889,1.0111
18,69.94839,5602.88662,1.55636,0.10185793,9.545e-05,558693.0,0.06798,0.97103,0.72831,0.3612,0.48291,0.87993,3.33901,0.07544856,0.0,558693.0,0.02588,0.9842,0.76667,0.28395,0.41441,0.77636,3.3374,0.11935499,0.0,558693.0,0.02587,0.96912,0.53061,0.2,0.2905,0.76042,,1.0249,0.9751,1.0488,0.9512,1.0581,0.9419,1.0758,0.9242,1.0307,0.9693,1.0322,0.9678,1.0331,0.9669,1.0188,0.9812,1.0242,0.9758,0.9906,1.0094
19,69.12053,5533.51156,1.53709,0.0992618,9.474e-05,558693.0,0.06717,0.97152,0.743,0.36607,0.49048,0.88912,3.20492,0.07839742,0.0,558693.0,0.02484,0.98031,0.5,0.2716,0.352,0.78642,3.15865,0.1264622,0.0,558693.0,0.02449,0.96548,0.38889,0.16154,0.22826,0.76266,,1.026,0.974,1.0513,0.9487,1.0584,0.9416,1.0803,0.9197,1.0341,0.9658,1.0331,0.9669,1.0353,0.9647,1.022,0.978,1.0275,0.9725,0.9923,1.0077
20,68.89805,5463.32377,1.51759,0.09908019,9.397e-05,558693.0,0.06696,0.97116,0.72144,0.37419,0.49278,0.89052,3.26263,0.07378756,0.0,558693.0,0.02529,0.98444,0.74286,0.32099,0.44828,0.77529,3.30038,0.11520805,0.0,558693.0,0.02558,0.97058,0.58491,0.23846,0.3388,0.77379,,1.0253,0.9747,1.0531,0.9469,1.0611,0.9389,1.0838,0.9162,1.037,0.963,1.036,0.964,1.0379,0.9621,1.0221,0.9779,1.0285,0.9715,0.9939,1.0061
21,70.30612,5398.24549,1.49951,0.0982681,9.316e-05,558693.0,0.06832,0.97152,0.7438,0.36526,0.48993,0.89289,3.2475,0.07445707,0.0,558693.0,0.02517,0.98395,0.68293,0.34568,0.45902,0.78862,3.20423,0.12595206,0.0,558693.0,0.02484,0.96888,0.52273,0.17692,0.26437,0.75785,,1.0261,0.9739,1.0534,0.9466,1.0649,0.9351,1.0882,0.9118,1.0409,0.9591,1.0359,0.9641,1.0415,0.9585,1.0238,0.9762,1.0341,0.9659,0.9965,1.0035
22,70.40192,5333.03332,1.4814,0.09517059,9.23e-05,558693.0,0.06842,0.97213,0.73543,0.39935,0.51762,0.90575,3.2469,0.07608053,0.0,558693.0,0.02517,0.98444,0.75758,0.30864,0.4386,0.77642,3.22949,0.12235701,0.0,558693.0,0.02503,0.97009,0.57143,0.21538,0.31285,0.77547,,1.0277,0.9723,1.0553,0.9447,1.0701,0.9299,1.0958,0.9042,1.0441,0.9559,1.0381,0.9619,1.0436,0.9563,1.0265,0.9735,1.0345,0.9655,0.9969,1.0031
23,69.63973,5264.97508,1.46249,0.09485109,9.14e-05,558693.0,0.06768,0.97249,0.74962,0.39854,0.5204,0.90805,3.24826,0.0797936,0.0,558693.0,0.02518,0.98493,0.82759,0.2963,0.43636,0.74794,3.23993,0.13901261,0.0,558693.0,0.02512,0.96888,0.53333,0.12308,0.2,0.72759,,1.0283,0.9717,1.0576,0.9423,1.0729,0.9271,1.0992,0.9008,1.0501,0.9499,1.0408,0.9592,1.0465,0.9535,1.0285,0.9715,1.0375,0.9625,0.9966,1.0034
24,70.43581,5199.17855,1.44422,0.09417008,9.045e-05,558693.0,0.06845,0.97237,0.74286,0.40097,0.52082,0.906,3.28892,0.0804046,0.0,558693.0,0.0255,0.98249,0.6,0.33333,0.42857,0.76571,3.30153,0.12912518,0.0,558693.0,0.02559,0.96645,0.44444,0.24615,0.31683,0.75751,,1.0285,0.9715,1.0566,0.9434,1.0747,0.9253,1.1024,0.8976,1.0531,0.9469,1.0415,0.9585,1.0487,0.9513,1.0303,0.9697,1.0416,0.9584,1.0,1.0
25,69.53478,5130.46068,1.42513,0.09254831,8.946e-05,558693.0,0.06758,0.97237,0.73104,0.41477,0.52926,0.91125,3.26781,0.07591489,0.0,558693.0,0.02533,0.98444,0.75758,0.30864,0.4386,0.77326,3.23192,0.12502919,0.0,558693.0,0.02505,0.97082,0.6087,0.21538,0.31818,0.77022,,1.0297,0.9703,1.0588,0.9412,1.0765,0.9235,1.1059,0.8941,1.0575,0.9425,1.044,0.956,1.0524,0.9476,1.0314,0.9686,1.0432,0.9568,1.0017,0.9983
26,69.15545,5060.6567,1.40574,0.08941037,8.842e-05,558693.0,0.06721,0.97304,0.74749,0.42289,0.54018,0.92276,3.23718,0.08135279,0.0,558693.0,0.02509,0.98444,0.75758,0.30864,0.4386,0.76536,3.28035,0.12942098,0.0,558693.0,0.02543,0.96985,0.56522,0.2,0.29545,0.75181,,1.031,0.969,1.062,0.938,1.0789,0.9211,1.1086,0.8914,1.0608,0.9391,1.0456,0.9544,1.0543,0.9456,1.0334,0.9666,1.0454,0.9546,1.0023,0.9977
27,69.83767,4992.65334,1.38685,0.08935183,8.734e-05,558693.0,0.06787,0.97304,0.74538,0.42532,0.5416,0.9229,3.24329,0.07808087,0.0,558693.0,0.02514,0.98298,0.62791,0.33333,0.43548,0.76998,3.20033,0.12791537,0.0,558693.0,0.02481,0.96937,0.5303,0.26923,0.35714,0.77375,,1.0308,0.9692,1.0634,0.9366,1.0789,0.9211,1.1125,0.8875,1.0653,0.9347,1.0468,0.9532,1.0564,0.9436,1.0353,0.9647,1.0461,0.9539,1.0017,0.9983
28,69.67337,4924.12121,1.36781,0.08730791,8.622e-05,558693.0,0.06771,0.97401,0.76364,0.44318,0.56086,0.9282,3.25716,0.08132199,0.0,558693.0,0.02525,0.98298,0.62222,0.34568,0.44444,0.77143,3.20191,0.12714249,0.0,558693.0,0.02482,0.96766,0.46939,0.17692,0.25698,0.77114,,1.0317,0.9683,1.0636,0.9364,1.0825,0.9175,1.1172,0.8828,1.0682,0.9318,1.0504,0.9496,1.0599,0.9401,1.0387,0.9613,1.0493,0.9507,1.0049,0.9951
29,70.13897,4856.59941,1.34906,0.08671036,8.506e-05,558693.0,0.06816,0.97432,0.76327,0.45536,0.57041,0.92845,3.24019,0.07848941,0.0,558693.0,0.02512,0.98517,0.8125,0.32099,0.46018,0.77416,3.18118,0.13199293,0.0,558693.0,0.02466,0.97204,0.69231,0.20769,0.31953,0.76799,,1.0332,0.9668,1.0642,0.9358,1.0831,0.9169,1.1207,0.8793,1.0715,0.9285,1.052,0.948,1.061,0.9389,1.0397,0.9603,1.0505,0.9495,1.0057,0.9943
30,68.85994,4786.06189,1.32946,0.08528881,8.386e-05,558693.0,0.06692,0.9741,0.76761,0.44237,0.56128,0.93594,3.18627,0.07838853,0.0,558693.0,0.0247,0.98249,0.62857,0.2716,0.37931,0.76837,3.24346,0.13468454,0.0,558693.0,0.02514,0.96912,0.54839,0.13077,0.21118,0.75626,,1.0347,0.9653,1.0655,0.9345,1.0851,0.9149,1.1249,0.8751,1.0741,0.9259,1.0545,0.9455,1.0621,0.9379,1.0412,0.9588,1.0523,0.9477,1.0062,0.9938
31,71.50944,4721.25941,1.31146,0.08336709,8.263e-05,558693.0,0.06949,0.97462,0.76934,0.46023,0.57593,0.93668,3.31183,0.08380223,0.0,558693.0,0.02567,0.98371,0.66667,0.34568,0.45528,0.76789,3.23511,0.13803132,0.0,558693.0,0.02508,0.96815,0.49275,0.26154,0.34171,0.75595,,1.0357,0.9643,1.0687,0.9313,1.0864,0.9136,1.1264,0.8736,1.078,0.922,1.0545,0.9455,1.0635,0.9364,1.044,0.956,1.0555,0.9445,1.0072,0.9928
32,69.51193,4651.99489,1.29222,0.08241894,8.136e-05,558693.0,0.06755,0.97477,0.76944,0.46591,0.58038,0.94264,3.26831,0.08745727,0.0,558693.0,0.02534,0.98225,0.59091,0.32099,0.416,0.78011,3.30252,0.15294185,0.0,558693.0,0.0256,0.96645,0.43548,0.20769,0.28125,0.74799,,1.0375,0.9625,1.0678,0.9322,1.0862,0.9138,1.1313,0.8687,1.0812,0.9188,1.0583,0.9417,1.0661,0.9339,1.046,0.954,1.0576,0.9424,1.0078,0.9923
33,70.57924,4584.78766,1.27355,0.08037333,8.005e-05,558693.0,0.06859,0.97556,0.78841,0.47484,0.59271,0.94368,3.31805,0.08196861,0.0,558693.0,0.02572,0.98128,0.54348,0.30864,0.3937,0.79407,3.16912,0.14212519,0.0,558693.0,0.02457,0.96985,0.56,0.21538,0.31111,0.7636,,1.0368,0.9631,1.0687,0.9313,1.0918,0.9082,1.1329,0.8671,1.0848,0.9152,1.0586,0.9414,1.0676,0.9324,1.0472,0.9528,1.0599,0.9401,1.009,0.991
34,65.40926,4507.78634,1.25216,0.08037345,7.872e-05,558693.0,0.06357,0.97465,0.76676,0.46429,0.57836,0.94608,3.24175,0.08683077,0.0,558693.0,0.02513,0.98104,0.5283,0.34568,0.41791,0.77803,3.30986,0.14098259,0.0,558693.0,0.02566,0.96766,0.47619,0.23077,0.31088,0.75684,,1.0373,0.9627,1.0708,0.9292,1.0909,0.9091,1.1341,0.8659,1.0859,0.9141,1.0619,0.9381,1.0682,0.9318,1.0476,0.9524,1.061,0.939,1.0088,0.9912
35,68.52677,4436.97126,1.23249,0.07908987,7.735e-05,558693.0,0.0666,0.97502,0.77554,0.46834,0.58401,0.94963,3.4086,0.09239668,0.0,558693.0,0.02642,0.98298,0.64865,0.2963,0.40678,0.74883,3.42046,0.15499424,0.0,558693.0,0.02652,0.96766,0.46341,0.14615,0.22222,0.75204,,1.037,0.963,1.0714,0.9286,1.0929,0.9071,1.1371,0.8629,1.0873,0.9127,1.0633,0.9367,1.0713,0.9287,1.0509,0.9491,1.0625,0.9375,1.0085,0.9916
36,74.85674,4377.05794,1.21585,0.0768227,7.595e-05,558693.0,0.07275,0.97514,0.77309,0.47565,0.58894,0.95296,3.42792,0.09029116,0.0,558693.0,0.02657,0.98177,0.57143,0.2963,0.39024,0.77403,3.44113,0.1516997,0.0,558693.0,0.02668,0.96791,0.47826,0.16923,0.25,0.76179,,1.0384,0.9616,1.0722,0.9278,1.0959,0.9041,1.1369,0.8631,1.0896,0.9104,1.0654,0.9346,1.0741,0.9259,1.0533,0.9467,1.0631,0.9369,1.0103,0.9897
37,83.06436,4329.74949,1.20271,0.07781433,7.452e-05,558693.0,0.08072,0.97556,0.78307,0.48052,0.59557,0.95228,3.43715,0.09365966,0.0,558693.0,0.02664,0.98322,0.63043,0.35802,0.45669,0.7807,3.43929,0.1580419,0.0,558693.0,0.02666,0.96766,0.47458,0.21538,0.2963,0.76248,,1.0378,0.9621,1.072,0.928,1.0979,0.9021,1.1409,0.8591,1.0925,0.9075,1.0669,0.9331,1.0765,0.9235,1.0547,0.9453,1.0657,0.9343,1.0104,0.9896
38,75.06231,4268.0914,1.18558,0.07606754,7.307e-05,558693.0,0.07295,0.97572,0.78375,0.48539,0.5995,0.95467,3.44563,0.08605242,0.0,558693.0,0.02671,0.98395,0.68293,0.34568,0.45902,0.77303,3.43761,0.144939,0.0,558693.0,0.02665,0.96791,0.48571,0.26154,0.34,0.77042,,1.039,0.961,1.0753,0.9247,1.1016,0.8984,1.144,0.856,1.0954,0.9046,1.0665,0.9335,1.0775,0.9225,1.0572,0.9428,1.068,0.932,1.0111,0.9889
39,72.46008,4201.85974,1.16718,0.07501281,7.159e-05,558693.0,0.07042,0.97635,0.79557,0.49594,0.611,0.95716,3.22445,0.08558336,0.0,558693.0,0.025,0.98322,0.65789,0.30864,0.42017,0.77822,3.16236,0.15210106,0.0,558693.0,0.02451,0.96791,0.48387,0.23077,0.3125,0.75844,,1.037,0.9629,1.0766,0.9234,1.1026,0.8974,1.1463,0.8536,1.097,0.903,1.0682,0.9318,1.0789,0.9211,1.0598,0.9402,1.0696,0.9304,1.0114,0.9886
40,69.33701,4130.83009,1.14745,0.07146291,7.008e-05,558693.0,0.06738,0.97669,0.78528,0.51948,0.62531,0.9617,3.35138,0.08737664,0.0,558693.0,0.02598,0.98274,0.61905,0.32099,0.42276,0.78899,3.2972,0.16063995,0.0,558693.0,0.02556,0.96693,0.44444,0.18462,0.26087,0.74248,,1.0396,0.9604,1.0778,0.9222,1.1026,0.8974,1.1481,0.8519,1.1009,0.8991,1.0695,0.9305,1.0816,0.9184,1.063,0.937,1.07,0.93,1.0126,0.9874
41,68.45203,4058.65892,1.12741,0.07177447,6.856e-05,558693.0,0.06652,0.97693,0.78806,0.52516,0.6303,0.95949,3.13378,0.0831944,0.0,558693.0,0.02429,0.98322,0.63636,0.34568,0.448,0.79211,3.12663,0.15649589,0.0,558693.0,0.02424,0.96888,0.51613,0.24615,0.33333,0.75559,,1.0418,0.9582,1.0784,0.9216,1.1054,0.8946,1.1512,0.8488,1.1041,0.8959,1.07,0.93,1.0807,0.9193,1.0645,0.9355,1.0717,0.9283,1.0129,0.9871
42,68.79106,3987.11015,1.10753,0.07111973,6.701e-05,558693.0,0.06685,0.97739,0.80348,0.52435,0.63458,0.96077,3.20922,0.0857771,0.0,558693.0,0.02488,0.98274,0.60417,0.35802,0.44961,0.79149,3.18816,0.15616295,0.0,558693.0,0.02471,0.96572,0.42466,0.23846,0.30542,0.76055,,1.0392,0.9607,1.0794,0.9206,1.1075,0.8925,1.1513,0.8487,1.105,0.895,1.0717,0.9283,1.0846,0.9154,1.0659,0.9341,1.071,0.929,1.0127,0.9873
43,68.60661,3915.45197,1.08763,0.07234027,6.545e-05,558693.0,0.06667,0.97663,0.78758,0.51461,0.62248,0.96145,3.19197,0.09328538,0.0,558693.0,0.02474,0.98152,0.55556,0.30864,0.39683,0.79424,3.17988,0.17387165,0.0,558693.0,0.02465,0.9662,0.41509,0.16923,0.24044,0.75074,,1.0377,0.9623,1.0806,0.9194,1.1079,0.8921,1.1546,0.8454,1.1087,0.8912,1.0717,0.9283,1.0844,0.9156,1.0669,0.9331,1.0735,0.9265,1.0141,0.9859
44,72.98076,3849.2756,1.06924,0.0688974,6.387e-05,558693.0,0.07092,0.9776,0.80073,0.5349,0.64136,0.96583,3.99534,0.10465,0.0,558693.0,0.03097,0.97398,0.34884,0.37037,0.35928,0.79526,3.97636,0.18377283,0.0,558693.0,0.03082,0.95818,0.26667,0.18462,0.21818,0.74077,,1.0367,0.9633,1.0802,0.9198,1.1097,0.8903,1.1571,0.8429,1.1095,0.8905,1.0742,0.9258,1.0852,0.9148,1.0683,0.9317,1.0742,0.9258,1.0156,0.9845
45,76.74159,3787.21828,1.05201,0.06776205,6.227e-05,558693.0,0.07458,0.97802,0.79422,0.55763,0.65522,0.96761,3.93454,0.09299053,0.0,558693.0,0.0305,0.97812,0.42623,0.32099,0.3662,0.79937,3.92481,0.16938379,0.0,558693.0,0.03042,0.96402,0.36765,0.19231,0.25253,0.75882,,1.0387,0.9613,1.0823,0.9177,1.1101,0.8899,1.1609,0.8391,1.1143,0.8857,1.0745,0.9255,1.0864,0.9136,1.07,0.93,1.075,0.925,1.0148,0.9852
46,77.79262,3725.72129,1.03492,0.06681031,6.066e-05,558693.0,0.0756,0.97766,0.78795,0.55195,0.64916,0.969,4.00834,0.08739019,0.0,558693.0,0.03107,0.98322,0.65,0.32099,0.42975,0.78825,3.94182,0.16679828,0.0,558693.0,0.03056,0.96596,0.40741,0.16923,0.23913,0.74991,,1.0406,0.9594,1.0845,0.9155,1.1103,0.8897,1.1638,0.8362,1.1178,0.8822,1.0767,0.9233,1.0875,0.9125,1.0723,0.9277,1.0748,0.9252,1.0159,0.9842
47,77.45616,3663.18083,1.01755,0.06501917,5.904e-05,558693.0,0.07527,0.97854,0.81235,0.55519,0.65959,0.9707,3.94666,0.10187575,0.0,558693.0,0.03059,0.98201,0.57778,0.32099,0.4127,0.7758,3.93226,0.18410535,0.0,558693.0,0.03048,0.96572,0.42857,0.25385,0.31884,0.75023,,1.0407,0.9593,1.084,0.9159,1.1122,0.8878,1.1654,0.8346,1.1181,0.8819,1.0776,0.9224,1.0889,0.9111,1.0729,0.9271,1.0769,0.9231,1.0154,0.9846
48,70.9839,3593.29513,0.99814,0.0659601,5.741e-05,558693.0,0.06898,0.97836,0.80374,0.55844,0.659,0.97202,3.23261,0.09460288,0.0,558693.0,0.02506,0.98006,0.49091,0.33333,0.39706,0.78311,3.21872,0.17023256,0.0,558693.0,0.02495,0.96499,0.39706,0.20769,0.27273,0.75906,,1.042,0.958,1.0835,0.9165,1.1142,0.8858,1.1657,0.8343,1.1202,0.8798,1.0777,0.9223,1.0921,0.9078,1.0736,0.9264,1.0782,0.9218,1.0147,0.9853
