epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_precision,train_recall,train_f1,train_auc,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_precision,test_recall,test_f1,test_auc,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
20,68.29732,5625.8245,1.56273,0.09856478,9.397e-05,558693.0,0.06637,0.97131,0.71884,0.38393,0.50053,0.8921,3.24125,0.07904945,0.0,558693.0,0.02513,0.98152,0.5641,0.2716,0.36667,0.7708,3.25325,0.11983656,0.0,558693.0,0.02522,0.96815,0.49254,0.25385,0.33503,0.78419,,1.0441,0.9559,1.0735,0.9265,1.0631,0.9369,1.0592,0.9408,1.0457,0.9543,1.0034,0.9966,1.0516,0.9484,1.0328,0.9672,1.0215,0.9784,1.0059,0.9941
21,68.70322,5545.71333,1.54048,0.09633627,9.316e-05,558693.0,0.06677,0.9711,0.71716,0.37662,0.49388,0.90247,3.32301,0.07804139,0.0,558693.0,0.02576,0.98298,0.65714,0.28395,0.39655,0.79105,3.20818,0.11894397,0.0,558693.0,0.02487,0.97009,0.55385,0.27692,0.36923,0.78513,,1.0443,0.9557,1.0748,0.9252,1.0641,0.9359,1.0612,0.9388,1.0487,0.9513,1.0063,0.9937,1.0551,0.9449,1.036,0.964,1.0245,0.9755,1.0066,0.9934
22,68.16913,5464.80611,1.518,0.09486554,9.23e-05,558693.0,0.06625,0.97161,0.73065,0.38312,0.50266,0.90707,3.17636,0.07959938,0.0,558693.0,0.02462,0.98371,0.70588,0.2963,0.41739,0.76245,3.26441,0.12732213,0.0,558693.0,0.02531,0.97009,0.58537,0.18462,0.2807,0.76969,,1.0437,0.9563,1.0786,0.9214,1.0651,0.9349,1.0624,0.9376,1.053,0.947,1.0077,0.9923,1.059,0.941,1.0415,0.9585,1.0277,0.9723,1.01,0.99
23,68.34963,5385.53198,1.49598,0.09218416,9.14e-05,558693.0,0.06642,0.97301,0.75826,0.4099,0.53214,0.91254,3.15502,0.08913195,0.0,558693.0,0.02446,0.98104,0.53333,0.2963,0.38095,0.72733,3.3266,0.12477081,0.0,558693.0,0.02579,0.96766,0.47619,0.23077,0.31088,0.7665,,1.0442,0.9558,1.0823,0.9177,1.0681,0.9319,1.0646,0.9354,1.0543,0.9457,1.0083,0.9917,1.0607,0.9393,1.0434,0.9566,1.0293,0.9707,1.0098,0.9902
24,69.05745,5309.25527,1.47479,0.09162314,9.045e-05,558693.0,0.06711,0.97295,0.74927,0.41721,0.53597,0.9153,3.60089,0.08981072,0.0,558693.0,0.02791,0.98079,0.53125,0.20988,0.30088,0.72865,3.3133,0.1342661,0.0,558693.0,0.02568,0.96839,0.5,0.18462,0.26966,0.76497,,1.0416,0.9585,1.0809,0.9191,1.069,0.931,1.0656,0.9344,1.0571,0.9429,1.0132,0.9868,1.0621,0.9379,1.0488,0.9512,1.0336,0.9664,1.0109,0.9891
25,69.14181,5233.77401,1.45383,0.0901674,8.946e-05,558693.0,0.06719,0.97304,0.75632,0.41315,0.53438,0.9188,3.43161,0.0824712,0.0,558693.0,0.0266,0.98104,0.53659,0.2716,0.36066,0.78187,3.33622,0.12813479,0.0,558693.0,0.02586,0.96815,0.49123,0.21538,0.29947,0.76889,,1.0399,0.9601,1.0844,0.9156,1.0696,0.9304,1.0679,0.9321,1.0589,0.9411,1.0135,0.9865,1.0627,0.9373,1.0505,0.9495,1.0352,0.9648,1.0121,0.9879
26,69.36362,5159.36203,1.43316,0.09064996,8.842e-05,558693.0,0.06741,0.97228,0.73669,0.40422,0.52201,0.91909,3.28409,0.0773128,0.0,558693.0,0.02546,0.98225,0.61765,0.25926,0.36522,0.79785,3.16692,0.12994473,0.0,558693.0,0.02455,0.96961,0.53968,0.26154,0.35233,0.75258,,1.0383,0.9617,1.0855,0.9145,1.0733,0.9267,1.0688,0.9312,1.0646,0.9354,1.0171,0.9829,1.066,0.934,1.0522,0.9478,1.0361,0.9639,1.0136,0.9864
27,68.92562,5084.18438,1.41227,0.08856112,8.734e-05,558693.0,0.06698,0.97398,0.77168,0.43344,0.55509,0.92137,3.21726,0.08358176,0.0,558693.0,0.02494,0.97982,0.48077,0.30864,0.37594,0.79222,3.35428,0.1303496,0.0,558693.0,0.026,0.96718,0.46575,0.26154,0.33498,0.77334,,1.0366,0.9634,1.0851,0.9149,1.0741,0.9259,1.0716,0.9284,1.0652,0.9348,1.0164,0.9836,1.0674,0.9326,1.0541,0.9459,1.0391,0.9609,1.0167,0.9833
28,68.97541,5009.55979,1.39154,0.08631338,8.622e-05,558693.0,0.06703,0.97347,0.75461,0.43182,0.5493,0.93121,3.20482,0.08393191,0.0,558693.0,0.02484,0.98104,0.55556,0.18519,0.27778,0.77548,3.15639,0.13327398,0.0,558693.0,0.02447,0.96864,0.51351,0.14615,0.22754,0.77038,,1.0376,0.9624,1.0894,0.9106,1.0757,0.9243,1.0728,0.9271,1.0666,0.9334,1.0185,0.9815,1.0715,0.9285,1.0592,0.9408,1.0414,0.9586,1.0178,0.9822
29,68.35381,4933.86141,1.37052,0.08527438,8.506e-05,558693.0,0.06643,0.97374,0.75556,0.44156,0.55738,0.9331,3.24998,0.08448048,0.0,558693.0,0.02519,0.98201,0.6129,0.23457,0.33929,0.75538,3.2194,0.13785376,0.0,558693.0,0.02496,0.96742,0.43333,0.1,0.1625,0.76478,,1.0371,0.9629,1.0921,0.9079,1.0785,0.9215,1.0737,0.9263,1.0711,0.9289,1.0205,0.9796,1.0725,0.9275,1.0594,0.9406,1.0409,0.9591,1.0196,0.9804
30,69.11561,4860.33249,1.35009,0.08438479,8.386e-05,558693.0,0.06717,0.97426,0.76848,0.44724,0.56542,0.93221,3.16138,0.08290978,0.0,558693.0,0.02451,0.98177,0.575,0.28395,0.38017,0.78623,3.1822,0.13360321,0.0,558693.0,0.02467,0.96961,0.54545,0.23077,0.32432,0.775,,1.0359,0.9641,1.0931,0.9069,1.0789,0.9211,1.0753,0.9247,1.0726,0.9274,1.0217,0.9783,1.0757,0.9243,1.0635,0.9365,1.0431,0.9569,1.0222,0.9778
31,68.65983,4786.11086,1.32948,0.08363974,8.263e-05,558693.0,0.06672,0.97468,0.78788,0.44318,0.56727,0.93834,3.23104,0.08530299,0.0,558693.0,0.02505,0.98201,0.57778,0.32099,0.4127,0.77685,3.19545,0.13960186,0.0,558693.0,0.02477,0.96791,0.48077,0.19231,0.27473,0.74966,,1.0372,0.9628,1.0921,0.9079,1.0803,0.9197,1.0768,0.9232,1.0763,0.9236,1.0241,0.9759,1.0779,0.9221,1.0661,0.9339,1.0447,0.9553,1.0247,0.9753
32,69.26436,4713.45371,1.30929,0.07999838,8.136e-05,558693.0,0.06731,0.97505,0.77808,0.46672,0.58346,0.94521,3.1896,0.08165859,0.0,558693.0,0.02473,0.98249,0.60976,0.30864,0.40984,0.79737,3.37819,0.1365395,0.0,558693.0,0.02619,0.96864,0.50769,0.25385,0.33846,0.76828,,1.0364,0.9636,1.0934,0.9066,1.0801,0.92,1.0792,0.9207,1.0773,0.9227,1.0273,0.9727,1.0788,0.9212,1.0678,0.9322,1.0475,0.9525,1.0247,0.9753
33,68.95327,4640.39225,1.289,0.08145961,8.005e-05,558693.0,0.06701,0.97447,0.77451,0.44886,0.56835,0.94369,3.17234,0.08176222,0.0,558693.0,0.02459,0.98152,0.55814,0.2963,0.3871,0.7928,3.15939,0.12949452,0.0,558693.0,0.02449,0.96791,0.48438,0.23846,0.31959,0.78578,,1.0363,0.9637,1.0934,0.9066,1.0823,0.9177,1.0814,0.9186,1.0812,0.9188,1.0284,0.9716,1.0819,0.9181,1.0682,0.9318,1.0484,0.9516,1.0268,0.9732
34,69.99236,4569.49528,1.2693,0.07940468,7.872e-05,558693.0,0.06802,0.97532,0.79412,0.46023,0.58273,0.94614,3.22564,0.08993457,0.0,558693.0,0.025,0.98031,0.5,0.30864,0.38168,0.76286,3.2242,0.13672527,0.0,558693.0,0.02499,0.96693,0.46053,0.26923,0.33981,0.77695,,1.0372,0.9628,1.0952,0.9048,1.0839,0.9161,1.0831,0.9169,1.084,0.916,1.0319,0.9681,1.0862,0.9138,1.0716,0.9284,1.0519,0.9481,1.0284,0.9716
35,69.02575,4496.93015,1.24915,0.07938055,7.735e-05,558693.0,0.06708,0.97568,0.77551,0.49351,0.60317,0.94735,3.22337,0.09088196,0.0,558693.0,0.02499,0.98055,0.51282,0.24691,0.33333,0.77008,3.23244,0.14006985,0.0,558693.0,0.02506,0.96791,0.48529,0.25385,0.33333,0.77044,,1.0369,0.9631,1.0949,0.9051,1.0845,0.9155,1.0856,0.9144,1.0861,0.9139,1.033,0.967,1.0882,0.9118,1.0744,0.9256,1.0531,0.9469,1.028,0.972
36,69.17057,4424.80292,1.22911,0.07687561,7.595e-05,558693.0,0.06722,0.97605,0.79058,0.49026,0.60521,0.95118,3.16606,0.08583374,0.0,558693.0,0.02454,0.9786,0.42222,0.23457,0.30159,0.79224,3.17371,0.13177229,0.0,558693.0,0.0246,0.96888,0.51786,0.22308,0.31183,0.77862,,1.0353,0.9647,1.0942,0.9058,1.0848,0.9152,1.0866,0.9134,1.0883,0.9117,1.0334,0.9666,1.0898,0.9102,1.076,0.924,1.0552,0.9448,1.0286,0.9714
37,69.5779,4353.49589,1.2093,0.0767956,7.452e-05,558693.0,0.06762,0.97617,0.79708,0.48782,0.60524,0.95104,3.20933,0.09786657,0.0,558693.0,0.02488,0.97666,0.37705,0.28395,0.32394,0.76104,3.15611,0.1467276,0.0,558693.0,0.02447,0.96645,0.44444,0.24615,0.31683,0.77704,,1.0339,0.9661,1.0954,0.9046,1.0864,0.9136,1.0891,0.9109,1.0897,0.9103,1.0362,0.9638,1.0929,0.9071,1.0789,0.9211,1.0553,0.9447,1.0288,0.9713
38,68.16097,4280.06132,1.18891,0.07461174,7.307e-05,558693.0,0.06624,0.97693,0.79674,0.51542,0.62592,0.95508,3.20238,0.08942032,0.0,558693.0,0.02482,0.98152,0.56757,0.25926,0.35593,0.77095,3.19571,0.14767977,0.0,558693.0,0.02477,0.97034,0.58696,0.20769,0.30682,0.76747,,1.0347,0.9653,1.1003,0.8997,1.0887,0.9113,1.0907,0.9093,1.0922,0.9078,1.0374,0.9626,1.0955,0.9045,1.0803,0.9198,1.0576,0.9424,1.0301,0.9699
39,71.28956,4211.58331,1.16988,0.07401194,7.159e-05,558693.0,0.06928,0.97547,0.77209,0.48945,0.59911,0.95673,3.27049,0.09517104,0.0,558693.0,0.02535,0.98298,0.64865,0.2963,0.40678,0.7391,3.186,0.14296688,0.0,558693.0,0.0247,0.96888,0.51667,0.23846,0.32632,0.78799,,1.0333,0.9667,1.0989,0.9011,1.0879,0.9121,1.0904,0.9096,1.0941,0.9059,1.0379,0.9621,1.095,0.905,1.0835,0.9165,1.0582,0.9418,1.0315,0.9685
40,69.56497,4140.48643,1.15014,0.07450654,7.008e-05,558693.0,0.0676,0.97626,0.78799,0.50081,0.61241,0.95596,3.16614,0.09470028,0.0,558693.0,0.02454,0.97982,0.48,0.2963,0.36641,0.75563,3.22827,0.14926255,0.0,558693.0,0.02503,0.96742,0.47143,0.25385,0.33,0.75857,,1.0333,0.9667,1.0993,0.9007,1.0904,0.9096,1.093,0.907,1.0948,0.9052,1.0382,0.9618,1.098,0.902,1.0861,0.9139,1.0601,0.9399,1.0324,0.9676
41,68.80577,4068.41407,1.13012,0.07172405,6.856e-05,558693.0,0.06687,0.97723,0.80608,0.51623,0.62939,0.96137,3.1743,0.09295196,0.0,558693.0,0.02461,0.98128,0.54545,0.2963,0.384,0.75766,3.15835,0.1499368,0.0,558693.0,0.02448,0.96937,0.53125,0.26154,0.35052,0.7625,,1.0337,0.9663,1.1009,0.8991,1.0919,0.9082,1.0964,0.9036,1.0965,0.9035,1.0405,0.9595,1.0982,0.9018,1.0867,0.9133,1.0611,0.9389,1.0326,0.9674
42,68.81461,3996.50537,1.11014,0.07004419,6.701e-05,558693.0,0.06688,0.97705,0.79408,0.52273,0.63045,0.9631,3.35245,0.09793646,0.0,558693.0,0.02599,0.98201,0.59459,0.2716,0.37288,0.75407,3.22974,0.15815254,0.0,558693.0,0.02504,0.96864,0.50943,0.20769,0.29508,0.76947,,1.0331,0.9669,1.1029,0.8971,1.0914,0.9086,1.0975,0.9025,1.0977,0.9023,1.0424,0.9576,1.1006,0.8995,1.0874,0.9126,1.063,0.937,1.0336,0.9664
43,69.58435,3925.71698,1.09048,0.06803519,6.545e-05,558693.0,0.06762,0.97787,0.80807,0.53653,0.64488,0.96726,3.1518,0.08572923,0.0,558693.0,0.02443,0.98055,0.5122,0.25926,0.34426,0.80915,3.17025,0.15083105,0.0,558693.0,0.02458,0.97034,0.57692,0.23077,0.32967,0.77305,True,1.032,0.968,1.1033,0.8967,1.0927,0.9073,1.0994,0.9006,1.1009,0.8991,1.0446,0.9555,1.101,0.899,1.089,0.911,1.0643,0.9357,1.0342,0.9658
44,68.45289,3853.59921,1.07044,0.06925223,6.387e-05,558693.0,0.06652,0.97763,0.80769,0.52841,0.63886,0.96468,3.18262,0.09366372,0.0,558693.0,0.02467,0.97933,0.46154,0.2963,0.3609,0.79391,3.11915,0.15741137,0.0,558693.0,0.02418,0.96815,0.49351,0.29231,0.36715,0.77344,,1.0327,0.9673,1.1013,0.8987,1.0926,0.9074,1.0984,0.9016,1.1036,0.8964,1.046,0.954,1.1043,0.8958,1.0901,0.9099,1.0658,0.9342,1.0334,0.9666
45,68.53768,3781.74031,1.05048,0.06881941,6.227e-05,558693.0,0.06661,0.97833,0.8184,0.5414,0.65169,0.96534,3.17223,0.09883553,0.0,558693.0,0.02459,0.9769,0.39394,0.32099,0.35374,0.79432,3.15147,0.15537254,0.0,558693.0,0.02443,0.96426,0.41905,0.33846,0.37447,0.78626,,1.0334,0.9666,1.1006,0.8994,1.0931,0.9069,1.1011,0.8989,1.106,0.894,1.0471,0.953,1.1066,0.8934,1.0942,0.9058,1.0674,0.9326,1.0342,0.9658
46,68.84969,3710.37458,1.03066,0.06858358,6.066e-05,558693.0,0.06691,0.97812,0.81527,0.53734,0.64775,0.96585,3.23827,0.0882442,0.0,558693.0,0.0251,0.98006,0.4898,0.2963,0.36923,0.80225,3.21619,0.1543845,0.0,558693.0,0.02493,0.96961,0.53968,0.26154,0.35233,0.77105,,1.0319,0.9681,1.1016,0.8984,1.0949,0.9051,1.0997,0.9003,1.1087,0.8913,1.0468,0.9532,1.1085,0.8915,1.0958,0.9042,1.0693,0.9307,1.0356,0.9644
47,69.01769,3639.29569,1.01092,0.06603374,5.904e-05,558693.0,0.06707,0.97839,0.81423,0.54789,0.65502,0.97019,3.18067,0.09600053,0.0,558693.0,0.02466,0.98006,0.4898,0.2963,0.36923,0.79635,3.15925,0.16012207,0.0,558693.0,0.02449,0.96839,0.5,0.31538,0.38679,0.78291,,1.0322,0.9678,1.1011,0.8989,1.0973,0.9027,1.1006,0.8994,1.1114,0.8886,1.0479,0.9521,1.1101,0.8899,1.0964,0.9036,1.0703,0.9297,1.0371,0.9629
48,68.73843,3568.01027,0.99111,0.06430562,5.741e-05,558693.0,0.0668,0.97818,0.80164,0.55438,0.65547,0.97218,3.17856,0.09384233,0.0,558693.0,0.02464,0.97982,0.47727,0.25926,0.336,0.78884,3.40172,0.15838499,0.0,558693.0,0.02637,0.96937,0.53448,0.23846,0.32979,0.78038,,1.033,0.967,1.1006,0.8994,1.1,0.9,1.1018,0.8982,1.1146,0.8854,1.0499,0.9501,1.1128,0.8872,1.0994,0.9006,1.071,0.9289,1.0379,0.9621
