epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
31,261.59898,17916.52054,4.97681,0.02818227,0.00041315,9744870.0,0.3819,0.98829,0.94168,0.447,13.45915,0.04372632,0.0,9744870.0,0.1565,0.98122,0.88542,0.29763,14.1893,0.04616257,0.0,9744870.0,0.16499,0.97969,0.88044,0.28783,,1.4141,0.5859,1.7154,0.2846,1.704,0.296,1.6408,0.3592,1.6567,0.3433
32,261.26584,17648.55045,4.90238,0.02793838,0.00040679,9744870.0,0.38141,0.98841,0.94387,0.45552,13.40014,0.04389189,0.0,9744870.0,0.15582,0.98154,0.88379,0.29529,14.16151,0.04621683,0.0,9744870.0,0.16467,0.9802,0.87952,0.28812,,1.4249,0.5751,1.7176,0.2824,1.7028,0.2972,1.6449,0.3551,1.6591,0.3409
33,261.78346,17381.97952,4.82833,0.02766154,0.00040027,9744870.0,0.38217,0.98854,0.94551,0.46115,13.52305,0.04431692,0.0,9744870.0,0.15724,0.98158,0.88155,0.29002,14.17002,0.04673932,0.0,9744870.0,0.16477,0.98025,0.87728,0.28811,,1.4361,0.564,1.7294,0.2706,1.7087,0.2913,1.6423,0.3577,1.6594,0.3406
34,261.62114,17115.38071,4.75427,0.02739801,0.00039358,9744870.0,0.38193,0.98864,0.94699,0.47071,13.34512,0.04380883,0.0,9744870.0,0.15518,0.98178,0.88449,0.29488,14.11368,0.04627139,0.0,9744870.0,0.16411,0.98032,0.87871,0.29127,,1.4412,0.5588,1.7357,0.2643,1.7074,0.2926,1.6402,0.3598,1.657,0.343
35,260.08597,16846.32924,4.67954,0.02717282,0.00038674,9744870.0,0.37969,0.9887,0.94817,0.47464,13.51368,0.04444696,0.0,9744870.0,0.15714,0.98115,0.88299,0.28979,14.13166,0.04687771,0.0,9744870.0,0.16432,0.98003,0.87884,0.28429,,1.4447,0.5553,1.7343,0.2657,1.7101,0.2899,1.6436,0.3564,1.6529,0.3471
36,262.27892,16581.49633,4.60597,0.02693991,0.00037974,9744870.0,0.38289,0.98882,0.94948,0.4818,13.35978,0.04397566,0.0,9744870.0,0.15535,0.98178,0.88114,0.29915,14.12775,0.04617613,0.0,9744870.0,0.16428,0.98026,0.87846,0.29232,,1.4565,0.5435,1.7411,0.2589,1.7158,0.2842,1.643,0.357,1.6577,0.3423
37,261.6698,16315.80402,4.53217,0.02669026,0.00037261,9744870.0,0.382,0.98892,0.95133,0.49141,13.54715,0.044683,0.0,9744870.0,0.15753,0.98125,0.87896,0.29366,14.10995,0.04692134,0.0,9744870.0,0.16407,0.97987,0.8766,0.28647,,1.4608,0.5392,1.7372,0.2628,1.707,0.293,1.6393,0.3607,1.6526,0.3474
38,262.23908,16051.20841,4.45867,0.02646128,0.00036534,9744870.0,0.38283,0.98897,0.95276,0.49468,13.39051,0.04478474,0.0,9744870.0,0.1557,0.98115,0.88023,0.29024,14.12798,0.04709683,0.0,9744870.0,0.16428,0.97969,0.8771,0.28459,,1.468,0.532,1.7407,0.2593,1.7147,0.2853,1.6353,0.3646,1.6527,0.3473
39,262.14824,15786.59435,4.38517,0.02625095,0.00035794,9744870.0,0.3827,0.9891,0.95412,0.50224,13.52378,0.04469956,0.0,9744870.0,0.15725,0.98148,0.88153,0.2976,14.06465,0.04722089,0.0,9744870.0,0.16354,0.98002,0.87915,0.28756,,1.4702,0.5298,1.74,0.26,1.7106,0.2894,1.6387,0.3613,1.6524,0.3476
40,260.88127,15520.27738,4.31119,0.02601476,0.00035042,9744870.0,0.38085,0.9892,0.95484,0.5079,13.38325,0.0449999,0.0,9744870.0,0.15562,0.98116,0.8808,0.29703,14.11399,0.04751337,0.0,9744870.0,0.16412,0.9799,0.87751,0.28608,,1.4669,0.5331,1.7438,0.2562,1.7134,0.2866,1.6387,0.3613,1.6503,0.3497
41,261.85236,15255.56028,4.23766,0.02578813,0.0003428,9744870.0,0.38227,0.98923,0.95603,0.51244,13.42076,0.04466255,0.0,9744870.0,0.15606,0.98149,0.87919,0.29512,14.11906,0.04711468,0.0,9744870.0,0.16418,0.98012,0.87628,0.28685,,1.4739,0.5261,1.7485,0.2515,1.7061,0.2939,1.6338,0.3662,1.6544,0.3456
42,261.6244,14990.67424,4.16408,0.0255644,0.00033507,9744870.0,0.38193,0.98939,0.9578,0.51887,13.38464,0.04501629,0.0,9744870.0,0.15564,0.98121,0.88022,0.29532,14.13494,0.04735106,0.0,9744870.0,0.16436,0.97985,0.87691,0.28938,,1.4748,0.5252,1.7449,0.2551,1.7123,0.2877,1.6358,0.3642,1.6481,0.3519
43,262.54576,14727.10911,4.09086,0.02535328,0.00032725,9744870.0,0.38328,0.9895,0.95859,0.52579,13.49542,0.04476838,0.0,9744870.0,0.15692,0.98143,0.88108,0.29616,14.20624,0.04733159,0.0,9744870.0,0.16519,0.98004,0.87697,0.29042,,1.4787,0.5213,1.7496,0.2504,1.7091,0.2909,1.6321,0.3679,1.6496,0.3504
44,263.37896,14464.60763,4.01795,0.02512131,0.00031935,9744870.0,0.38449,0.98959,0.96019,0.53191,13.35439,0.0452587,0.0,9744870.0,0.15528,0.98147,0.88069,0.29676,14.26753,0.04777348,0.0,9744870.0,0.1659,0.98,0.87615,0.28858,,1.48,0.52,1.7598,0.2402,1.704,0.296,1.6288,0.3712,1.6429,0.3571
45,262.45487,14200.9832,3.94472,0.02490523,0.00031137,9744870.0,0.38315,0.98967,0.96102,0.53348,13.41838,0.0453055,0.0,9744870.0,0.15603,0.98145,0.87826,0.29412,14.08752,0.04782025,0.0,9744870.0,0.16381,0.97994,0.8759,0.28926,,1.4805,0.5195,1.7619,0.2381,1.708,0.292,1.6239,0.3761,1.6433,0.3568
46,262.17481,13937.09273,3.87141,0.02469996,0.00030332,9744870.0,0.38274,0.98982,0.96188,0.54526,13.47601,0.045499,0.0,9744870.0,0.1567,0.98105,0.87876,0.29954,14.10626,0.04811664,0.0,9744870.0,0.16403,0.97981,0.87485,0.29159,,1.4853,0.5147,1.7598,0.2402,1.7073,0.2927,1.6258,0.3742,1.6439,0.3561
47,261.55929,13672.60693,3.79795,0.02449327,0.00029522,9744870.0,0.38184,0.98987,0.96284,0.54869,13.37099,0.04543256,0.0,9744870.0,0.15548,0.98137,0.87639,0.29412,14.1133,0.04787688,0.0,9744870.0,0.16411,0.98007,0.87442,0.29115,,1.4841,0.5159,1.762,0.238,1.7063,0.2937,1.6213,0.3787,1.6404,0.3596
48,260.1909,13406.81633,3.72412,0.02428291,0.00028707,9744870.0,0.37984,0.98987,0.96429,0.55347,13.41829,0.04564344,0.0,9744870.0,0.15603,0.98169,0.87705,0.29387,14.10733,0.04825565,0.0,9744870.0,0.16404,0.97993,0.87378,0.28839,,1.4851,0.5149,1.7608,0.2392,1.7083,0.2917,1.62,0.38,1.641,0.359
49,261.65363,13142.71246,3.65075,0.02410791,0.00027887,9744870.0,0.38198,0.98998,0.96498,0.56041,13.36408,0.04581105,0.0,9744870.0,0.1554,0.98122,0.87621,0.29769,14.1038,0.04841347,0.0,9744870.0,0.164,0.97949,0.87394,0.29074,,1.4874,0.5126,1.7628,0.2372,1.7027,0.2973,1.6193,0.3807,1.6363,0.3637
50,261.96374,12879.00262,3.5775,0.02389439,0.00027064,9744870.0,0.38243,0.9901,0.96599,0.5652,13.45321,0.04566784,0.0,9744870.0,0.15643,0.98142,0.87542,0.29782,14.09755,0.04822742,0.0,9744870.0,0.16392,0.97991,0.87304,0.29043,,1.4873,0.5127,1.7613,0.2387,1.7074,0.2926,1.6157,0.3843,1.6381,0.3619
51,262.773,12616.10695,3.50447,0.0237282,0.0002624,9744870.0,0.38361,0.99019,0.96696,0.56896,13.66277,0.04582749,0.0,9744870.0,0.15887,0.98129,0.87537,0.29871,14.2956,0.04843906,0.0,9744870.0,0.16623,0.97969,0.8717,0.28719,,1.4927,0.5073,1.7674,0.2326,1.705,0.295,1.6167,0.3833,1.6359,0.3641
52,262.85501,12353.28864,3.43147,0.0234795,0.00025413,9744870.0,0.38373,0.99023,0.96781,0.57573,13.52963,0.04602997,0.0,9744870.0,0.15732,0.98121,0.87664,0.29887,16.10534,0.04861535,0.0,9744870.0,0.18727,0.97973,0.8728,0.29232,,1.493,0.507,1.7612,0.2388,1.703,0.297,1.6147,0.3853,1.6327,0.3673
53,263.57532,12091.08256,3.35863,0.02328638,0.00024587,9744870.0,0.38478,0.99033,0.96887,0.57883,13.44853,0.04663543,0.0,9744870.0,0.15638,0.98068,0.87563,0.29598,14.33148,0.04922862,0.0,9744870.0,0.16665,0.97925,0.87223,0.28796,,1.4956,0.5044,1.7628,0.2372,1.7034,0.2966,1.6121,0.3879,1.6323,0.3677
54,265.00301,11829.9948,3.28611,0.02312737,0.0002376,9744870.0,0.38687,0.99045,0.96929,0.58172,13.5729,0.04676564,0.0,9744870.0,0.15782,0.98088,0.87448,0.29981,14.30481,0.04935898,0.0,9744870.0,0.16634,0.97942,0.87023,0.29022,,1.4983,0.5017,1.7605,0.2396,1.6968,0.3032,1.6111,0.3889,1.6309,0.3691
55,261.93678,11566.35803,3.21288,0.02293397,0.00022936,9744870.0,0.38239,0.99036,0.97025,0.59033,13.51436,0.04630251,0.0,9744870.0,0.15714,0.98128,0.87512,0.30036,14.30137,0.04880946,0.0,9744870.0,0.1663,0.97992,0.87188,0.29273,,1.4948,0.5052,1.7615,0.2385,1.6962,0.3038,1.6122,0.3878,1.6283,0.3717
56,263.07862,11303.6423,3.1399,0.0227363,0.00022113,9744870.0,0.38406,0.9906,0.97132,0.59433,13.46919,0.04709811,0.0,9744870.0,0.15662,0.98075,0.87545,0.29711,14.25754,0.04971648,0.0,9744870.0,0.16579,0.97896,0.87184,0.29095,,1.4991,0.5009,1.7642,0.2358,1.6948,0.3052,1.6078,0.3922,1.6308,0.3692
57,261.77725,11039.97168,3.06666,0.02257522,0.00021293,9744870.0,0.38216,0.9906,0.97196,0.59945,13.66139,0.04705075,0.0,9744870.0,0.15885,0.98076,0.87447,0.29917,16.11607,0.04963518,0.0,9744870.0,0.1874,0.97919,0.87251,0.2924,,1.4967,0.5033,1.7644,0.2356,1.6935,0.3065,1.6109,0.3891,1.6295,0.3705
58,262.99961,10777.21468,2.99367,0.02238969,0.00020478,9744870.0,0.38394,0.99066,0.9726,0.60448,13.52281,0.04702802,0.0,9744870.0,0.15724,0.98093,0.87346,0.29894,14.12862,0.0496745,0.0,9744870.0,0.16429,0.9794,0.87094,0.28903,,1.5011,0.4989,1.767,0.233,1.6927,0.3073,1.6069,0.3931,1.6277,0.3723
59,262.7539,10514.28579,2.92063,0.02219712,0.00019668,9744870.0,0.38358,0.9908,0.97335,0.60906,13.48748,0.04722314,0.0,9744870.0,0.15683,0.98087,0.87337,0.29776,14.16845,0.04982603,0.0,9744870.0,0.16475,0.97951,0.86959,0.29122,,1.4978,0.5022,1.7642,0.2358,1.6918,0.3082,1.6026,0.3974,1.6283,0.3717
60,262.47679,10251.18547,2.84755,0.02204879,0.00018863,9744870.0,0.38318,0.99095,0.97357,0.61433,13.46528,0.04730321,0.0,9744870.0,0.15657,0.98107,0.87328,0.29701,14.30085,0.05005179,0.0,9744870.0,0.16629,0.97971,0.86757,0.28963,,1.498,0.502,1.7669,0.2331,1.6885,0.3115,1.6025,0.3975,1.6257,0.3744
61,264.13527,9989.12175,2.77476,0.02187535,0.00018065,9744870.0,0.3856,0.9909,0.97443,0.61677,13.61796,0.04707976,0.0,9744870.0,0.15835,0.98109,0.87246,0.30083,14.35483,0.04978931,0.0,9744870.0,0.16692,0.97971,0.8676,0.291,True,1.4958,0.5042,1.7634,0.2366,1.6895,0.3105,1.6019,0.3981,1.6255,0.3745
62,261.60132,9725.50408,2.70153,0.02167976,0.00017275,9744870.0,0.3819,0.99101,0.97529,0.62328,13.50417,0.04742713,0.0,9744870.0,0.15703,0.98109,0.87232,0.29731,16.04802,0.05013683,0.0,9744870.0,0.1866,0.97946,0.86817,0.28935,,1.5008,0.4992,1.7638,0.2362,1.6839,0.3161,1.5999,0.4001,1.6244,0.3756
63,260.7114,9461.44883,2.62818,0.02151492,0.00016493,9744870.0,0.3806,0.99106,0.97574,0.62869,13.5072,0.04760728,0.0,9744870.0,0.15706,0.98092,0.87209,0.29556,14.14564,0.05033318,0.0,9744870.0,0.16448,0.97911,0.8664,0.28825,,1.5003,0.4997,1.7612,0.2388,1.6815,0.3185,1.6003,0.3997,1.6218,0.3782
64,261.95705,9198.16721,2.55505,0.02135622,0.0001572,9744870.0,0.38242,0.99108,0.97655,0.63076,13.4612,0.04775792,0.0,9744870.0,0.15653,0.98084,0.87104,0.29773,14.29061,0.05041326,0.0,9744870.0,0.16617,0.97927,0.86663,0.28802,,1.5015,0.4985,1.7651,0.2349,1.6822,0.3178,1.5993,0.4007,1.6205,0.3795
65,261.96055,8934.92753,2.48192,0.02117961,0.00014958,9744870.0,0.38242,0.99132,0.97698,0.6382,13.49276,0.0479458,0.0,9744870.0,0.15689,0.98099,0.86983,0.29538,14.23807,0.05057161,0.0,9744870.0,0.16556,0.97957,0.86497,0.2878,,1.5033,0.4967,1.7649,0.2351,1.68,0.32,1.5999,0.4001,1.6198,0.3802
66,262.53226,8672.00761,2.40889,0.02107278,0.00014206,9744870.0,0.38326,0.99128,0.97737,0.64166,13.5601,0.04811253,0.0,9744870.0,0.15768,0.98057,0.87096,0.2974,14.18603,0.05090522,0.0,9744870.0,0.16495,0.97911,0.86585,0.287,,1.5025,0.4975,1.7666,0.2334,1.6798,0.3202,1.597,0.403,1.6176,0.3824
67,261.66044,8408.68884,2.33575,0.02093114,0.00013466,9744870.0,0.38199,0.99135,0.97795,0.64379,15.45098,0.04817935,0.0,9744870.0,0.17966,0.98058,0.87076,0.29821,14.22715,0.05103899,0.0,9744870.0,0.16543,0.97925,0.86478,0.28704,,1.5009,0.4991,1.7637,0.2363,1.6768,0.3232,1.5947,0.4053,1.617,0.383
68,261.48957,8145.34136,2.26259,0.02080596,0.00012739,9744870.0,0.38174,0.99143,0.97846,0.64763,13.58698,0.04839903,0.0,9744870.0,0.15799,0.9807,0.86902,0.29937,14.17756,0.05135354,0.0,9744870.0,0.16486,0.97911,0.86452,0.28798,,1.5043,0.4957,1.7665,0.2335,1.674,0.326,1.5927,0.4073,1.6146,0.3854
69,263.57393,7882.94027,2.18971,0.02059466,0.00012026,9744870.0,0.38478,0.99158,0.979,0.65316,13.59436,0.04855197,0.0,9744870.0,0.15807,0.9807,0.86887,0.29676,14.23413,0.05139942,0.0,9744870.0,0.16551,0.97923,0.86515,0.28629,,1.5043,0.4957,1.7672,0.2328,1.6721,0.3279,1.5918,0.4082,1.615,0.385
70,262.38171,7620.01917,2.11667,0.02047844,0.00011326,9744870.0,0.38304,0.99154,0.97958,0.65467,13.51912,0.04877496,0.0,9744870.0,0.1572,0.98052,0.86903,0.29739,14.33187,0.05171082,0.0,9744870.0,0.16665,0.97888,0.86492,0.28526,,1.5024,0.4976,1.7643,0.2357,1.6711,0.3289,1.5913,0.4087,1.6105,0.3895
