epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
67,256.23494,8306.21816,2.30728,0.02106219,0.00013466,9744870.0,0.37407,0.99129,0.97712,0.64052,12.9024,0.04825944,0.0,9744870.0,0.15003,0.98074,0.86901,0.29275,13.6505,0.05109485,0.0,9744870.0,0.15873,0.97956,0.86409,0.2837,,1.4986,0.5014,1.7513,0.2487,1.6718,0.3282,1.5941,0.406,1.6639,0.3361
68,254.02964,8044.16,2.23449,0.02093079,0.00012739,9744870.0,0.37085,0.99131,0.97764,0.64422,12.91426,0.0486182,0.0,9744870.0,0.15017,0.98081,0.86776,0.29576,13.5889,0.0515261,0.0,9744870.0,0.15801,0.97947,0.86244,0.28602,,1.4982,0.5018,1.7531,0.2469,1.6714,0.3286,1.5937,0.4063,1.6613,0.3387
69,256.62456,7783.44334,2.16207,0.02077347,0.00012026,9744870.0,0.37463,0.9914,0.9783,0.64793,12.96723,0.04860609,0.0,9744870.0,0.15078,0.98084,0.86841,0.29677,13.63538,0.05137095,0.0,9744870.0,0.15855,0.97952,0.86425,0.28605,,1.5002,0.4998,1.7517,0.2482,1.6717,0.3283,1.5892,0.4108,1.6601,0.34
70,256.79181,7522.91026,2.0897,0.02067311,0.00011326,9744870.0,0.37488,0.99154,0.97834,0.65268,12.94223,0.0489459,0.0,9744870.0,0.15049,0.98074,0.86841,0.29483,13.65977,0.05176201,0.0,9744870.0,0.15883,0.97943,0.86394,0.28711,,1.4982,0.5018,1.7524,0.2476,1.6717,0.3283,1.5894,0.4106,1.6597,0.3403
71,254.87605,7261.73609,2.01715,0.02053824,0.00010642,9744870.0,0.37208,0.99147,0.97899,0.65409,12.90456,0.04882077,0.0,9744870.0,0.15005,0.98068,0.8676,0.29341,13.64159,0.0517511,0.0,9744870.0,0.15862,0.9794,0.8621,0.2849,,1.4996,0.5004,1.7503,0.2497,1.6691,0.3309,1.5869,0.4131,1.6589,0.3411
72,255.57815,7000.99414,1.94472,0.02039137,9.973e-05,9744870.0,0.37311,0.9916,0.97942,0.65695,12.94375,0.04896936,0.0,9744870.0,0.15051,0.98073,0.86699,0.29354,13.62901,0.05185265,0.0,9744870.0,0.15848,0.9793,0.86179,0.28351,,1.5005,0.4995,1.7499,0.2501,1.6665,0.3335,1.5862,0.4138,1.6578,0.3422
73,256.85985,6740.84209,1.87246,0.02025332,9.321e-05,9744870.0,0.37498,0.99165,0.97975,0.66024,12.89219,0.04914364,0.0,9744870.0,0.14991,0.98081,0.86656,0.29427,13.61707,0.05198211,0.0,9744870.0,0.15834,0.9796,0.86183,0.28471,,1.4997,0.5003,1.7495,0.2505,1.6666,0.3334,1.5858,0.4143,1.6557,0.3443
74,256.49171,6480.65512,1.80018,0.02017096,8.685e-05,9744870.0,0.37444,0.99169,0.97998,0.66405,12.94245,0.04907659,0.0,9744870.0,0.15049,0.98072,0.86584,0.29487,13.65192,0.05200247,0.0,9744870.0,0.15874,0.97944,0.86036,0.28543,,1.501,0.499,1.7502,0.2498,1.6671,0.3329,1.5835,0.4165,1.6532,0.3469
75,257.23077,6220.79878,1.728,0.02003245,8.068e-05,9744870.0,0.37552,0.99174,0.98048,0.66803,12.89331,0.04921868,0.0,9744870.0,0.14992,0.98095,0.86534,0.29201,13.58387,0.05213365,0.0,9744870.0,0.15795,0.97957,0.86015,0.28203,,1.5018,0.4982,1.7508,0.2491,1.6667,0.3333,1.5834,0.4166,1.6547,0.3453
76,255.33992,5960.44583,1.65568,0.01997429,7.469e-05,9744870.0,0.37276,0.99179,0.98064,0.66909,12.93973,0.04926242,0.0,9744870.0,0.15046,0.98086,0.86586,0.29393,13.63563,0.0521283,0.0,9744870.0,0.15855,0.97952,0.86105,0.28406,,1.501,0.499,1.749,0.251,1.6663,0.3337,1.5815,0.4185,1.652,0.348
77,255.87111,5700.37125,1.58344,0.01984009,6.889e-05,9744870.0,0.37353,0.99189,0.98111,0.67406,12.90732,0.04973354,0.0,9744870.0,0.15009,0.98061,0.86458,0.29253,13.5926,0.05259555,0.0,9744870.0,0.15805,0.9792,0.85876,0.28182,,1.5008,0.4992,1.75,0.25,1.6676,0.3323,1.5807,0.4193,1.6506,0.3495
78,255.05869,5440.18712,1.51116,0.01976687,6.329e-05,9744870.0,0.37235,0.99179,0.98128,0.67329,12.90645,0.04958013,0.0,9744870.0,0.15008,0.98065,0.86553,0.294,15.3676,0.05250613,0.0,9744870.0,0.17869,0.97927,0.86032,0.28191,,1.5008,0.4992,1.7517,0.2482,1.6636,0.3364,1.5792,0.4208,1.6501,0.3499
79,255.58638,5180.26306,1.43896,0.0196528,5.79e-05,9744870.0,0.37312,0.9919,0.98153,0.67721,12.91132,0.04968189,0.0,9744870.0,0.15013,0.98061,0.86429,0.29172,13.60002,0.05265934,0.0,9744870.0,0.15814,0.97938,0.85874,0.28125,,1.5013,0.4987,1.7514,0.2486,1.6648,0.3352,1.5796,0.4204,1.6494,0.3506
80,256.76332,4920.72217,1.36687,0.01961128,5.271e-05,9744870.0,0.37484,0.99192,0.98163,0.67993,12.87744,0.0498449,0.0,9744870.0,0.14974,0.98061,0.86509,0.29351,13.61057,0.05286608,0.0,9744870.0,0.15826,0.97923,0.85898,0.2825,,1.5009,0.4991,1.7514,0.2486,1.664,0.336,1.5784,0.4216,1.6484,0.3516
81,254.44351,4660.73979,1.29465,0.01948427,4.775e-05,9744870.0,0.37145,0.99197,0.98182,0.68217,12.90786,0.0499011,0.0,9744870.0,0.15009,0.98063,0.86425,0.29414,13.599,0.05292851,0.0,9744870.0,0.15813,0.97935,0.85834,0.28247,,1.5016,0.4984,1.7507,0.2493,1.6642,0.3358,1.5778,0.4222,1.6479,0.3522
82,255.79985,4401.16869,1.22255,0.01938756,4.3e-05,9744870.0,0.37343,0.99206,0.98224,0.68644,12.98238,0.04987572,0.0,9744870.0,0.15096,0.98079,0.86411,0.29426,13.62735,0.05288294,0.0,9744870.0,0.15846,0.97953,0.85854,0.28158,,1.5012,0.4988,1.751,0.2489,1.6629,0.337,1.5764,0.4236,1.6468,0.3533
83,254.23303,4141.38894,1.15039,0.01936093,3.848e-05,9744870.0,0.37114,0.992,0.98221,0.68625,12.89617,0.0499662,0.0,9744870.0,0.14996,0.98071,0.864,0.29303,15.33029,0.05299849,0.0,9744870.0,0.17826,0.97947,0.85814,0.28084,,1.4997,0.5003,1.7507,0.2493,1.6625,0.3375,1.5761,0.4239,1.6459,0.3541
84,253.81156,3881.66532,1.07824,0.01928203,3.419e-05,9744870.0,0.37053,0.99208,0.98273,0.6866,12.94355,0.05011678,0.0,9744870.0,0.15051,0.98066,0.86414,0.29296,13.57925,0.05312518,0.0,9744870.0,0.1579,0.97942,0.85862,0.28191,,1.5002,0.4998,1.7501,0.2499,1.6611,0.3389,1.576,0.424,1.6455,0.3545
85,256.92798,3622.58652,1.00627,0.01921773,3.013e-05,9744870.0,0.37508,0.99209,0.98286,0.68995,12.88899,0.05009561,0.0,9744870.0,0.14987,0.98081,0.86369,0.29261,13.66733,0.05313101,0.0,9744870.0,0.15892,0.97943,0.85833,0.28105,,1.4996,0.5004,1.7505,0.2495,1.6615,0.3385,1.5749,0.4251,1.645,0.355
86,255.1659,3363.29386,0.93425,0.01915155,2.632e-05,9744870.0,0.3725,0.99216,0.98303,0.69132,12.92743,0.05023759,0.0,9744870.0,0.15032,0.9806,0.86381,0.29339,13.60903,0.05322454,0.0,9744870.0,0.15824,0.97939,0.85821,0.28212,,1.4999,0.5001,1.7504,0.2496,1.6612,0.3388,1.5747,0.4254,1.6456,0.3544
87,255.7277,3104.1716,0.86227,0.01909052,2.275e-05,9744870.0,0.37333,0.99215,0.9832,0.69359,12.91584,0.05028707,0.0,9744870.0,0.15018,0.9806,0.86331,0.2925,13.63867,0.05334565,0.0,9744870.0,0.15859,0.97931,0.85788,0.28125,,1.5008,0.4992,1.7495,0.2505,1.6606,0.3394,1.5744,0.4256,1.6449,0.3551
88,252.25093,2844.69591,0.79019,0.01907461,1.943e-05,9744870.0,0.36825,0.99213,0.98322,0.69295,12.89541,0.05032646,0.0,9744870.0,0.14995,0.9806,0.86329,0.29359,15.3376,0.05338538,0.0,9744870.0,0.17834,0.97932,0.85759,0.28112,,1.5003,0.4997,1.7497,0.2503,1.661,0.339,1.5739,0.4261,1.6447,0.3553
89,254.46948,2585.62728,0.71823,0.0190388,1.636e-05,9744870.0,0.37149,0.99219,0.98328,0.69414,12.96416,0.05031048,0.0,9744870.0,0.15075,0.9806,0.86295,0.29254,13.63728,0.05335618,0.0,9744870.0,0.15857,0.97942,0.85725,0.28115,,1.5007,0.4993,1.7498,0.2502,1.6603,0.3397,1.5735,0.4265,1.6444,0.3556
90,257.27147,2326.93684,0.64637,0.01900155,1.355e-05,9744870.0,0.37558,0.9922,0.98334,0.69469,12.94122,0.0503156,0.0,9744870.0,0.15048,0.98061,0.86342,0.29353,13.60623,0.05337222,0.0,9744870.0,0.15821,0.97933,0.85779,0.2817,,1.5008,0.4992,1.7497,0.2503,1.6601,0.3399,1.5732,0.4268,1.6438,0.3562
91,255.36764,2068.1117,0.57448,0.01895647,1.099e-05,9744870.0,0.3728,0.99217,0.98327,0.69634,12.9778,0.05038833,0.0,9744870.0,0.1509,0.98065,0.86288,0.29177,13.6472,0.05347532,0.0,9744870.0,0.15869,0.97933,0.85735,0.28123,,1.5009,0.4991,1.7493,0.2506,1.6601,0.3399,1.5732,0.4268,1.644,0.356
92,256.84457,1809.47209,0.50263,0.01893644,8.7e-06,9744870.0,0.37496,0.99215,0.98346,0.69628,12.90642,0.05046941,0.0,9744870.0,0.15007,0.98064,0.8633,0.29255,13.60358,0.05353977,0.0,9744870.0,0.15818,0.97933,0.8579,0.28207,,1.5006,0.4994,1.7491,0.2509,1.6601,0.3399,1.5729,0.4271,1.6435,0.3565
93,254.31766,1550.70937,0.43075,0.01888503,6.67e-06,9744870.0,0.37127,0.99221,0.9836,0.6979,14.76784,0.05043499,0.0,9744870.0,0.17172,0.98057,0.86297,0.29232,13.60735,0.05349526,0.0,9744870.0,0.15822,0.97935,0.85734,0.28167,,1.5005,0.4995,1.749,0.251,1.6599,0.3401,1.5726,0.4274,1.6436,0.3564
94,255.20454,1292.08691,0.35891,0.01889084,4.91e-06,9744870.0,0.37256,0.99227,0.9837,0.69797,12.91589,0.05043166,0.0,9744870.0,0.15018,0.98063,0.86317,0.29255,13.67124,0.05351853,0.0,9744870.0,0.15897,0.97935,0.8573,0.28179,,1.5004,0.4996,1.7489,0.2511,1.6597,0.3403,1.5725,0.4275,1.6435,0.3566
95,259.90501,1033.73152,0.28715,0.01887736,3.41e-06,9744870.0,0.37942,0.99225,0.98377,0.69746,13.44038,0.05042282,0.0,9744870.0,0.15628,0.98062,0.86301,0.29193,14.13436,0.05350197,0.0,9744870.0,0.16435,0.97929,0.85739,0.28138,,1.5003,0.4997,1.7488,0.2512,1.6596,0.3404,1.5723,0.4277,1.6434,0.3566
96,259.19905,775.32233,0.21537,0.01885498,2.18e-06,9744870.0,0.37839,0.99225,0.98362,0.69796,13.39989,0.05045416,0.0,9744870.0,0.15581,0.98069,0.86295,0.29194,14.14241,0.05354295,0.0,9744870.0,0.16445,0.9794,0.85724,0.28159,,1.5004,0.4996,1.7489,0.2511,1.6597,0.3403,1.5723,0.4277,1.6433,0.3567
97,260.73309,516.92834,0.14359,0.01881213,1.23e-06,9744870.0,0.38063,0.99225,0.98367,0.70044,13.42872,0.05044224,0.0,9744870.0,0.15615,0.98071,0.86303,0.29225,14.10383,0.0535425,0.0,9744870.0,0.164,0.97944,0.85728,0.28144,,1.5004,0.4996,1.7489,0.2511,1.6597,0.3403,1.5722,0.4278,1.6433,0.3567
98,258.28851,258.46239,0.0718,0.01883829,5.5e-07,9744870.0,0.37706,0.99222,0.98365,0.6994,15.08062,0.05049006,0.0,9744870.0,0.17536,0.98053,0.86296,0.29236,14.12611,0.05355722,0.0,9744870.0,0.16426,0.9793,0.85734,0.28191,,1.5004,0.4996,1.7488,0.2512,1.6596,0.3404,1.5721,0.4279,1.6433,0.3567
99,256.3814,0.0,0.0,0.01881792,1.4e-07,9744870.0,0.37428,0.99231,0.98369,0.69923,13.4073,0.05049188,0.0,9744870.0,0.1559,0.9806,0.86299,0.29229,14.07959,0.05358171,0.0,9744870.0,0.16372,0.97931,0.85708,0.28128,,1.5004,0.4996,1.7488,0.2512,1.6596,0.3404,1.5721,0.4279,1.6433,0.3568
