epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
10,257.78792,23421.94012,6.50609,0.03708046,0.00049659,9744870.0,0.37633,0.98474,0.88104,0.23232,12.88644,0.0467506,0.0,9744870.0,0.14984,0.9799,0.8689,0.22198,13.62614,0.04910003,0.0,9744870.0,0.15844,0.97842,0.86568,0.22041,,1.1077,0.8923,1.2248,0.7752,1.2709,0.7291,1.323,0.677,1.442,0.558
11,258.83576,23127.00344,6.42417,0.03631216,0.00049509,9744870.0,0.37786,0.98504,0.88737,0.2456,13.09031,0.0466394,0.0,9744870.0,0.15221,0.98045,0.86869,0.23598,13.73744,0.04871625,0.0,9744870.0,0.15974,0.97895,0.8662,0.23324,,1.1272,0.8728,1.2975,0.7025,1.3525,0.6475,1.3837,0.6163,1.49,0.51
12,255.03217,22812.16596,6.33671,0.03555647,0.00049333,9744870.0,0.37231,0.98531,0.892,0.2638,12.8565,0.04618575,0.0,9744870.0,0.14949,0.98066,0.87245,0.23673,13.6196,0.04845172,0.0,9744870.0,0.15837,0.97931,0.86963,0.23496,,1.1512,0.8488,1.3784,0.6216,1.4309,0.5691,1.4436,0.5564,1.5276,0.4724
13,258.44026,22526.80753,6.25745,0.03486178,0.0004913,9744870.0,0.37729,0.98559,0.89652,0.28162,12.98037,0.0457838,0.0,9744870.0,0.15093,0.98063,0.87309,0.24159,13.65048,0.04789228,0.0,9744870.0,0.15873,0.97933,0.87175,0.24125,,1.171,0.829,1.4446,0.5554,1.4897,0.5103,1.4848,0.5152,1.5567,0.4433
14,253.45902,22216.81114,6.17134,0.03429061,0.00048901,9744870.0,0.37001,0.98579,0.90028,0.29522,12.78798,0.04513709,0.0,9744870.0,0.1487,0.98068,0.8766,0.2566,14.93555,0.04754708,0.0,9744870.0,0.17367,0.97927,0.87568,0.24808,,1.1966,0.8034,1.4948,0.5052,1.5377,0.4623,1.5138,0.4861,1.5839,0.4161
15,254.81962,21921.02507,6.08917,0.03375804,0.00048645,9744870.0,0.372,0.98602,0.90418,0.30758,12.83078,0.04544175,0.0,9744870.0,0.1492,0.98049,0.87601,0.25495,13.56199,0.04757929,0.0,9744870.0,0.1577,0.97899,0.87618,0.25586,,1.2194,0.7806,1.5341,0.4659,1.5831,0.4169,1.5445,0.4555,1.6021,0.3979
16,256.43068,21637.92439,6.01053,0.03322908,0.00048364,9744870.0,0.37435,0.98622,0.90752,0.31678,13.03665,0.04534235,0.0,9744870.0,0.15159,0.98043,0.87926,0.2586,13.68685,0.0474777,0.0,9744870.0,0.15915,0.97903,0.87738,0.25558,,1.2395,0.7605,1.5708,0.4292,1.6113,0.3887,1.5601,0.4399,1.623,0.377
17,256.00886,21355.86537,5.93218,0.03276813,0.00048057,9744870.0,0.37374,0.98639,0.9114,0.33082,12.8852,0.04479252,0.0,9744870.0,0.14983,0.98073,0.88207,0.26958,13.58591,0.04695723,0.0,9744870.0,0.15798,0.97942,0.87873,0.26353,,1.2666,0.7334,1.6048,0.3952,1.6359,0.3641,1.5678,0.4322,1.6373,0.3628
18,258.69278,21087.99048,5.85778,0.03230838,0.00047725,9744870.0,0.37765,0.98657,0.91503,0.34043,12.92704,0.04648266,0.0,9744870.0,0.15031,0.97968,0.87906,0.2673,13.63603,0.04865951,0.0,9744870.0,0.15856,0.97815,0.87504,0.25395,,1.2778,0.7222,1.636,0.364,1.6457,0.3543,1.5835,0.4165,1.6544,0.3456
19,254.16239,20802.91222,5.77859,0.03187671,0.00047368,9744870.0,0.37104,0.98672,0.91742,0.35047,14.33681,0.04451874,0.0,9744870.0,0.16671,0.98104,0.88362,0.26942,13.53646,0.0466808,0.0,9744870.0,0.1574,0.97968,0.87809,0.26413,,1.2965,0.7035,1.6525,0.3475,1.6673,0.3327,1.596,0.404,1.6623,0.3377
20,255.68343,20526.50035,5.70181,0.03149655,0.00046987,9744870.0,0.37326,0.9869,0.9206,0.3622,12.86428,0.04487479,0.0,9744870.0,0.14958,0.98057,0.88285,0.27669,13.57816,0.04715079,0.0,9744870.0,0.15789,0.97942,0.87825,0.26999,,1.3111,0.689,1.675,0.325,1.6809,0.3191,1.5993,0.4007,1.6685,0.3315
21,255.68946,20251.99427,5.62555,0.03114663,0.00046581,9744870.0,0.37327,0.98704,0.92263,0.37121,13.20253,0.04451905,0.0,9744870.0,0.15352,0.98109,0.88228,0.28112,13.76819,0.04660701,0.0,9744870.0,0.1601,0.97986,0.87969,0.27221,,1.3282,0.6718,1.6813,0.3187,1.6912,0.3088,1.6007,0.3993,1.6767,0.3233
22,254.91927,19976.54594,5.54904,0.03076816,0.00046152,9744870.0,0.37214,0.9872,0.92463,0.38003,13.10248,0.044019,0.0,9744870.0,0.15235,0.98136,0.88156,0.28086,13.71723,0.04627581,0.0,9744870.0,0.1595,0.97992,0.87882,0.27788,,1.3433,0.6567,1.7014,0.2986,1.7032,0.2969,1.606,0.394,1.6772,0.3229
23,256.26668,19707.07518,5.47419,0.03045991,0.000457,9744870.0,0.37411,0.98739,0.92813,0.38711,12.87076,0.04393166,0.0,9744870.0,0.14966,0.98144,0.88466,0.27989,13.59045,0.04604583,0.0,9744870.0,0.15803,0.98029,0.87971,0.28032,,1.3621,0.6379,1.7084,0.2916,1.7168,0.2833,1.6106,0.3894,1.6838,0.3162
24,254.46369,19433.25177,5.39813,0.03012621,0.00045225,9744870.0,0.37148,0.98753,0.92934,0.39437,14.29432,0.04402801,0.0,9744870.0,0.16621,0.98115,0.88495,0.28748,13.61084,0.04625456,0.0,9744870.0,0.15827,0.97995,0.88129,0.28101,,1.3763,0.6237,1.7124,0.2876,1.7214,0.2787,1.6096,0.3904,1.6904,0.3096
25,254.2811,19160.3979,5.32233,0.02978512,0.00044729,9744870.0,0.37121,0.98754,0.93197,0.40551,12.83699,0.04392231,0.0,9744870.0,0.14927,0.98171,0.88589,0.28794,13.54094,0.04623752,0.0,9744870.0,0.15745,0.98035,0.8813,0.27738,,1.3865,0.6135,1.7262,0.2738,1.7268,0.2732,1.6145,0.3855,1.6894,0.3106
26,256.26666,18894.28814,5.24841,0.02947882,0.0004421,9744870.0,0.37411,0.98779,0.93412,0.41348,12.78333,0.04410533,0.0,9744870.0,0.14864,0.98164,0.88412,0.2865,13.47748,0.04627233,0.0,9744870.0,0.15671,0.98025,0.87913,0.28052,,1.3962,0.6038,1.7434,0.2566,1.7298,0.2702,1.6114,0.3886,1.6917,0.3083
27,253.44084,18621.61508,5.17267,0.02918081,0.00043671,9744870.0,0.36999,0.98781,0.93585,0.42147,12.75395,0.04469593,0.0,9744870.0,0.1483,0.9808,0.88311,0.28768,13.50726,0.04688947,0.0,9744870.0,0.15706,0.97982,0.88005,0.28169,,1.4048,0.5952,1.759,0.241,1.741,0.259,1.6133,0.3867,1.6938,0.3062
28,254.76157,18353.50188,5.09819,0.02891998,0.00043111,9744870.0,0.37191,0.98794,0.93824,0.42848,12.78998,0.04396481,0.0,9744870.0,0.14872,0.98176,0.88381,0.28975,13.50575,0.04623517,0.0,9744870.0,0.15704,0.98058,0.88099,0.28114,,1.4193,0.5807,1.7568,0.2432,1.7433,0.2567,1.6071,0.3929,1.6943,0.3058
29,253.47486,18083.27647,5.02313,0.02865002,0.00042531,9744870.0,0.37004,0.9881,0.93942,0.43734,14.79344,0.04469258,0.0,9744870.0,0.17202,0.98101,0.88254,0.28628,13.66981,0.04689791,0.0,9744870.0,0.15895,0.97957,0.87956,0.28367,,1.4277,0.5723,1.768,0.232,1.741,0.259,1.6112,0.3888,1.6958,0.3042
30,256.11389,17820.00571,4.95,0.02835805,0.00041932,9744870.0,0.37389,0.98822,0.94053,0.44526,12.90849,0.04402888,0.0,9744870.0,0.1501,0.98176,0.88228,0.29359,13.63818,0.04639822,0.0,9744870.0,0.15858,0.9803,0.87867,0.28549,,1.4352,0.5648,1.7679,0.2321,1.7447,0.2553,1.6077,0.3923,1.6974,0.3026
31,257.6837,17560.51809,4.87792,0.02809647,0.00041315,9744870.0,0.37618,0.98833,0.94252,0.45107,13.21833,0.04425818,0.0,9744870.0,0.1537,0.98129,0.88149,0.29122,13.79555,0.04661432,0.0,9744870.0,0.16041,0.98033,0.8788,0.28438,,1.4453,0.5547,1.7752,0.2248,1.7424,0.2576,1.6046,0.3954,1.6991,0.3009
32,256.52822,17298.79383,4.80522,0.02783941,0.00040679,9744870.0,0.37449,0.98846,0.94449,0.45601,12.88662,0.04430203,0.0,9744870.0,0.14984,0.98121,0.88339,0.29204,13.60465,0.04681522,0.0,9744870.0,0.15819,0.98003,0.87846,0.2854,,1.4497,0.5503,1.7722,0.2278,1.7502,0.2498,1.6025,0.3975,1.701,0.299
33,257.54082,17039.34085,4.73315,0.0276081,0.00040027,9744870.0,0.37597,0.98851,0.94596,0.46638,12.85277,0.04444981,0.0,9744870.0,0.14945,0.9814,0.8824,0.29294,13.58175,0.04673282,0.0,9744870.0,0.15793,0.98017,0.8797,0.28849,,1.463,0.537,1.7771,0.2229,1.7486,0.2514,1.5994,0.4007,1.6975,0.3025
34,257.71097,16780.31314,4.6612,0.02737072,0.00039358,9744870.0,0.37622,0.98856,0.94754,0.47093,13.02514,0.04411738,0.0,9744870.0,0.15146,0.98125,0.88393,0.29672,13.80975,0.04627443,0.0,9744870.0,0.16058,0.98014,0.8812,0.29393,,1.4662,0.5338,1.7899,0.2101,1.7509,0.2492,1.6004,0.3996,1.696,0.304
35,255.00756,16516.55252,4.58793,0.02714544,0.00038674,9744870.0,0.37227,0.98872,0.94823,0.47389,12.81267,0.04453273,0.0,9744870.0,0.14898,0.98138,0.88297,0.29372,13.53953,0.04687759,0.0,9744870.0,0.15744,0.97994,0.87756,0.2856,,1.4713,0.5287,1.7844,0.2156,1.7501,0.2499,1.5971,0.4029,1.6994,0.3006
36,254.90607,16253.09222,4.51475,0.02687276,0.00037974,9744870.0,0.37213,0.98884,0.95021,0.48664,12.80724,0.04497793,0.0,9744870.0,0.14892,0.98131,0.87976,0.29536,13.54056,0.04733801,0.0,9744870.0,0.15745,0.97982,0.87486,0.28686,,1.4816,0.5184,1.7943,0.2057,1.7536,0.2465,1.6012,0.3988,1.6943,0.3057
37,252.4595,15986.09037,4.44058,0.02663982,0.00037261,9744870.0,0.36855,0.98888,0.95153,0.48805,12.80135,0.04447717,0.0,9744870.0,0.14885,0.98152,0.8828,0.29803,13.50161,0.04681367,0.0,9744870.0,0.157,0.98009,0.87904,0.29393,,1.4804,0.5196,1.8011,0.1989,1.7534,0.2466,1.6004,0.3996,1.6938,0.3062
38,255.65797,15724.83702,4.36801,0.02642547,0.00036534,9744870.0,0.37322,0.98897,0.95285,0.49642,12.7957,0.04453442,0.0,9744870.0,0.14879,0.9816,0.88244,0.29978,13.50333,0.04699202,0.0,9744870.0,0.15702,0.98023,0.87713,0.28897,,1.4869,0.5131,1.8012,0.1988,1.7541,0.2459,1.5951,0.4049,1.6992,0.3008
39,256.94284,15465.79075,4.29605,0.02621703,0.00035794,9744870.0,0.3751,0.98908,0.95395,0.50088,13.07085,0.04469245,0.0,9744870.0,0.15199,0.98168,0.88102,0.2965,13.93437,0.04703603,0.0,9744870.0,0.16203,0.9804,0.87589,0.29072,,1.4911,0.5089,1.7987,0.2013,1.756,0.244,1.5977,0.4023,1.6935,0.3065
40,255.18374,15204.31569,4.22342,0.02594594,0.00035042,9744870.0,0.37253,0.98915,0.95573,0.50815,12.84732,0.04515591,0.0,9744870.0,0.14939,0.98131,0.88261,0.29981,13.581,0.04754133,0.0,9744870.0,0.15792,0.97992,0.87708,0.28808,,1.4908,0.5092,1.7975,0.2025,1.7598,0.2402,1.593,0.407,1.6901,0.3099
41,255.82689,14944.02838,4.15112,0.02578086,0.0003428,9744870.0,0.37347,0.98926,0.95629,0.51531,12.95605,0.04489166,0.0,9744870.0,0.15065,0.98137,0.88133,0.29657,13.66589,0.04724918,0.0,9744870.0,0.15891,0.98012,0.87632,0.288,,1.4984,0.5016,1.8048,0.1952,1.7569,0.2431,1.594,0.406,1.6863,0.3137
42,254.64431,14682.38093,4.07844,0.02555487,0.00033507,9744870.0,0.37174,0.98939,0.95771,0.51931,12.8855,0.04535719,0.0,9744870.0,0.14983,0.98102,0.881,0.29818,13.61693,0.04783392,0.0,9744870.0,0.15834,0.97957,0.87763,0.28864,,1.4962,0.5038,1.8109,0.1891,1.7612,0.2388,1.5901,0.4099,1.6866,0.3134
43,256.57079,14423.50368,4.00653,0.02527931,0.00032725,9744870.0,0.37456,0.98952,0.95915,0.52781,13.01071,0.04550033,0.0,9744870.0,0.15129,0.98114,0.88086,0.30298,13.74639,0.04795259,0.0,9744870.0,0.15984,0.97966,0.87499,0.2918,True,1.5026,0.4974,1.8077,0.1923,1.7602,0.2398,1.5914,0.4086,1.6873,0.3127
44,257.76244,14166.18541,3.93505,0.02510974,0.00031935,9744870.0,0.3763,0.98955,0.96008,0.52918,12.82896,0.04502337,0.0,9744870.0,0.14917,0.98155,0.87956,0.30226,13.51853,0.04746542,0.0,9744870.0,0.15719,0.98025,0.87533,0.2878,,1.5045,0.4955,1.8059,0.1941,1.7629,0.2371,1.5885,0.4115,1.6852,0.3148
45,253.21388,13903.50821,3.86209,0.02492258,0.00031137,9744870.0,0.36966,0.98958,0.96126,0.53638,12.82002,0.04527283,0.0,9744870.0,0.14907,0.98137,0.87779,0.30082,13.52537,0.04770857,0.0,9744870.0,0.15727,0.97994,0.87417,0.29015,,1.5074,0.4926,1.807,0.193,1.7613,0.2387,1.5833,0.4167,1.6841,0.3159
46,255.12323,13643.38681,3.78983,0.02467196,0.00030332,9744870.0,0.37244,0.98978,0.96251,0.54341,12.81086,0.04594102,0.0,9744870.0,0.14896,0.98083,0.87766,0.30129,13.53635,0.04863433,0.0,9744870.0,0.1574,0.97936,0.87439,0.28667,,1.5094,0.4906,1.8131,0.1869,1.7614,0.2386,1.579,0.421,1.6809,0.3191
47,253.27351,13381.4698,3.71707,0.02452537,0.00029522,9744870.0,0.36974,0.98987,0.96287,0.55063,12.81065,0.04580397,0.0,9744870.0,0.14896,0.98136,0.87912,0.29916,13.5399,0.04828081,0.0,9744870.0,0.15744,0.98017,0.87424,0.28835,,1.5095,0.4905,1.8121,0.1879,1.759,0.241,1.5739,0.4261,1.6787,0.3213
48,254.79907,13121.4934,3.64486,0.0242694,0.00028707,9744870.0,0.37197,0.98992,0.96431,0.55366,12.80251,0.04581641,0.0,9744870.0,0.14887,0.98122,0.878,0.30071,13.5234,0.04819074,0.0,9744870.0,0.15725,0.98021,0.87478,0.29018,,1.5132,0.4868,1.8207,0.1793,1.7559,0.2441,1.5797,0.4203,1.6742,0.3258
49,255.56385,12862.48889,3.57291,0.02406208,0.00027887,9744870.0,0.37309,0.98998,0.9652,0.55983,12.97111,0.04591638,0.0,9744870.0,0.15083,0.98162,0.87606,0.29837,13.6699,0.04843118,0.0,9744870.0,0.15895,0.98,0.87285,0.28866,,1.5142,0.4857,1.8128,0.1872,1.7532,0.2468,1.5763,0.4237,1.6726,0.3275
50,255.13488,12603.20714,3.50089,0.02387618,0.00027064,9744870.0,0.37246,0.99012,0.96623,0.56789,12.89087,0.04594031,0.0,9744870.0,0.14989,0.98109,0.87827,0.3014,13.62312,0.04845942,0.0,9744870.0,0.15841,0.97979,0.87496,0.29029,,1.5104,0.4896,1.8143,0.1857,1.7568,0.2432,1.5711,0.4289,1.6763,0.3237
51,254.97034,12343.93301,3.42887,0.02367235,0.0002624,9744870.0,0.37222,0.99008,0.9672,0.57112,12.79758,0.04630291,0.0,9744870.0,0.14881,0.98084,0.87769,0.30079,13.5347,0.04876116,0.0,9744870.0,0.15738,0.97962,0.8741,0.28935,,1.5129,0.4871,1.8177,0.1823,1.7608,0.2392,1.5696,0.4304,1.6736,0.3264
52,253.14394,12083.20166,3.35644,0.02349501,0.00025413,9744870.0,0.36955,0.9902,0.96782,0.57696,12.80402,0.04624935,0.0,9744870.0,0.14888,0.98105,0.87761,0.30086,14.98035,0.0489367,0.0,9744870.0,0.17419,0.97964,0.87293,0.28559,,1.5173,0.4827,1.8168,0.1832,1.7566,0.2434,1.5695,0.4305,1.6685,0.3315
53,251.79346,11821.60091,3.28378,0.02332825,0.00024587,9744870.0,0.36758,0.99036,0.96887,0.58032,12.807,0.04650096,0.0,9744870.0,0.14892,0.98108,0.87663,0.30102,13.54882,0.04909122,0.0,9744870.0,0.15754,0.97993,0.87167,0.28806,,1.5184,0.4816,1.8167,0.1833,1.7576,0.2424,1.57,0.43,1.67,0.33
54,254.4285,11562.51273,3.21181,0.023082,0.0002376,9744870.0,0.37143,0.99043,0.96989,0.58628,12.83718,0.04662856,0.0,9744870.0,0.14927,0.98127,0.87595,0.30149,13.53985,0.0492239,0.0,9744870.0,0.15744,0.98004,0.87072,0.28902,,1.5175,0.4825,1.8162,0.1838,1.7544,0.2456,1.566,0.434,1.6679,0.3321
55,252.85662,11302.35592,3.13954,0.02292303,0.00022936,9744870.0,0.36913,0.99053,0.97056,0.59107,12.81231,0.04677767,0.0,9744870.0,0.14898,0.98085,0.87557,0.2992,13.53617,0.04932915,0.0,9744870.0,0.1574,0.9796,0.87,0.28801,,1.5185,0.4815,1.8197,0.1803,1.755,0.245,1.5609,0.4391,1.6652,0.3348
56,255.36448,11044.34715,3.06787,0.02273674,0.00022113,9744870.0,0.37279,0.99062,0.97108,0.59495,12.82614,0.04700939,0.0,9744870.0,0.14914,0.98122,0.87494,0.29973,13.57206,0.04965552,0.0,9744870.0,0.15781,0.97987,0.87043,0.28744,,1.5199,0.48,1.8174,0.1826,1.754,0.246,1.5604,0.4396,1.6637,0.3363
57,254.22558,10785.60484,2.996,0.02255042,0.00021293,9744870.0,0.37113,0.99065,0.97209,0.6026,12.85373,0.04700747,0.0,9744870.0,0.14946,0.98114,0.87521,0.30039,15.01804,0.04964123,0.0,9744870.0,0.17463,0.97961,0.86974,0.28668,,1.519,0.4809,1.8194,0.1806,1.7534,0.2466,1.5599,0.4401,1.6571,0.3429
58,254.08506,10526.91799,2.92414,0.02239328,0.00020478,9744870.0,0.37093,0.9907,0.97269,0.60563,12.81144,0.04714476,0.0,9744870.0,0.14897,0.98082,0.87325,0.29817,13.5345,0.04990758,0.0,9744870.0,0.15738,0.97935,0.86828,0.28379,,1.5194,0.4806,1.8166,0.1834,1.7548,0.2452,1.5578,0.4422,1.6631,0.3369
59,255.72555,10269.47819,2.85263,0.02217844,0.00019668,9744870.0,0.37332,0.9908,0.97378,0.61383,12.78827,0.04753284,0.0,9744870.0,0.1487,0.98081,0.87302,0.29909,13.4839,0.05027473,0.0,9744870.0,0.15679,0.97938,0.86706,0.28691,,1.52,0.48,1.8183,0.1817,1.7527,0.2473,1.5556,0.4444,1.6601,0.3399
60,253.14261,10010.44321,2.78068,0.02206139,0.00018863,9744870.0,0.36955,0.99087,0.97407,0.6148,12.77859,0.04733521,0.0,9744870.0,0.14859,0.98119,0.87332,0.30105,13.52038,0.04998931,0.0,9744870.0,0.15721,0.97953,0.86788,0.28773,,1.5202,0.4798,1.8184,0.1816,1.7512,0.2488,1.5534,0.4466,1.6571,0.3429
61,254.51848,9752.44159,2.70901,0.02187201,0.00018065,9744870.0,0.37156,0.99091,0.97472,0.61919,12.77456,0.04764408,0.0,9744870.0,0.14854,0.98105,0.87251,0.29971,13.50353,0.05041111,0.0,9744870.0,0.15702,0.97944,0.8673,0.28618,,1.5215,0.4785,1.8158,0.1842,1.7495,0.2505,1.5541,0.4459,1.655,0.345
62,254.63229,9494.61738,2.63739,0.02169209,0.00017275,9744870.0,0.37173,0.99096,0.97524,0.62416,12.87483,0.04770488,0.0,9744870.0,0.14971,0.98104,0.87099,0.29753,15.40887,0.0504193,0.0,9744870.0,0.17917,0.97959,0.86741,0.2852,,1.5226,0.4774,1.8161,0.1839,1.749,0.2511,1.5515,0.4485,1.6546,0.3454
63,256.15971,9237.75209,2.56604,0.02156229,0.00016493,9744870.0,0.37396,0.99103,0.97553,0.62683,13.02119,0.04804332,0.0,9744870.0,0.15141,0.98092,0.87233,0.29904,13.70682,0.05082228,0.0,9744870.0,0.15938,0.97928,0.86688,0.2838,,1.523,0.477,1.8192,0.1808,1.7472,0.2528,1.5497,0.4503,1.6527,0.3473
64,256.504,8981.0939,2.49475,0.02138343,0.0001572,9744870.0,0.37446,0.99119,0.9764,0.63437,12.90985,0.04800015,0.0,9744870.0,0.15011,0.98099,0.87071,0.29846,13.73855,0.05070442,0.0,9744870.0,0.15975,0.97974,0.86696,0.28718,,1.5248,0.4752,1.8181,0.1819,1.7456,0.2544,1.5493,0.4507,1.6517,0.3483
65,255.45686,8723.90094,2.42331,0.02125191,0.00014958,9744870.0,0.37293,0.99129,0.97685,0.6364,12.93429,0.04824688,0.0,9744870.0,0.1504,0.98098,0.87124,0.29858,13.80329,0.05114502,0.0,9744870.0,0.1605,0.97962,0.86646,0.28381,,1.5243,0.4757,1.8138,0.1862,1.7439,0.2561,1.5458,0.4542,1.6502,0.3499
66,257.25159,8467.64378,2.35212,0.02109257,0.00014206,9744870.0,0.37555,0.99127,0.97721,0.64048,12.79126,0.04826966,0.0,9744870.0,0.14874,0.98079,0.86965,0.30009,13.51315,0.05116168,0.0,9744870.0,0.15713,0.97955,0.86459,0.28552,,1.5222,0.4778,1.8149,0.1851,1.7448,0.2552,1.543,0.4569,1.6503,0.3497
67,255.9357,8210.73813,2.28076,0.02093886,0.00013466,9744870.0,0.37363,0.99135,0.97781,0.642,14.37715,0.04846849,0.0,9744870.0,0.16718,0.98075,0.87027,0.29971,13.52679,0.05131451,0.0,9744870.0,0.15729,0.97952,0.86582,0.28469,,1.5224,0.4775,1.8168,0.1832,1.7421,0.2579,1.5412,0.4588,1.648,0.352
68,256.00575,7953.89207,2.20941,0.02081504,0.00012739,9744870.0,0.37373,0.99137,0.97817,0.64681,12.88509,0.0484303,0.0,9744870.0,0.14983,0.98117,0.86829,0.2995,13.58222,0.05134205,0.0,9744870.0,0.15793,0.97971,0.86447,0.28536,,1.5222,0.4778,1.8185,0.1815,1.7405,0.2595,1.5389,0.4611,1.6459,0.3541
69,255.98059,7697.05923,2.13807,0.02067857,0.00012026,9744870.0,0.37369,0.99143,0.97845,0.65261,12.77864,0.04892257,0.0,9744870.0,0.14859,0.9807,0.86899,0.2972,13.49793,0.05175165,0.0,9744870.0,0.15695,0.97939,0.8654,0.28412,,1.5233,0.4767,1.8172,0.1829,1.7438,0.2562,1.5409,0.4591,1.6469,0.3531
70,253.17381,7439.10397,2.06642,0.02054841,0.00011326,9744870.0,0.3696,0.99151,0.97932,0.6536,12.76134,0.04891424,0.0,9744870.0,0.14839,0.98077,0.86814,0.30011,13.51218,0.05175107,0.0,9744870.0,0.15712,0.97936,0.8648,0.28502,,1.5236,0.4764,1.8197,0.1803,1.7415,0.2585,1.5389,0.4611,1.6449,0.3551
