epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
29,256.6936,18135.37742,5.0376,0.02863881,0.00042531,9744870.0,0.37474,0.9881,0.9396,0.43569,14.88977,0.04441959,0.0,9744870.0,0.17314,0.98122,0.88248,0.28739,13.8494,0.0465818,0.0,9744870.0,0.16104,0.98002,0.87965,0.284,,1.4167,0.5832,1.7519,0.2481,1.7049,0.2951,1.6365,0.3636,1.6833,0.3167
30,255.83462,17869.08408,4.96363,0.02836665,0.00041932,9744870.0,0.37348,0.98827,0.9412,0.44422,12.97854,0.04420084,0.0,9744870.0,0.15091,0.98112,0.88223,0.28976,13.64447,0.04637123,0.0,9744870.0,0.15866,0.98002,0.87843,0.28643,,1.4258,0.5742,1.7395,0.2605,1.7103,0.2897,1.6361,0.3639,1.6829,0.3171
31,257.56587,17607.12333,4.89087,0.02806653,0.00041315,9744870.0,0.37601,0.9884,0.94255,0.45258,12.90995,0.04432584,0.0,9744870.0,0.15012,0.98137,0.88383,0.28755,13.6434,0.04641312,0.0,9744870.0,0.15864,0.98027,0.88094,0.28922,,1.4345,0.5655,1.7521,0.2478,1.716,0.284,1.6346,0.3654,1.6879,0.3121
32,255.17655,17340.57788,4.81683,0.02784748,0.00040679,9744870.0,0.37252,0.98845,0.9438,0.45858,12.92485,0.04486792,0.0,9744870.0,0.15029,0.98092,0.88089,0.28508,13.68983,0.04701176,0.0,9744870.0,0.15918,0.9796,0.8776,0.28339,,1.4438,0.5562,1.7626,0.2374,1.7159,0.2841,1.6302,0.3698,1.6792,0.3208
33,257.03522,17078.3092,4.74397,0.02762278,0.00040027,9744870.0,0.37523,0.98854,0.9457,0.46505,12.94339,0.04461277,0.0,9744870.0,0.1505,0.98114,0.88131,0.29338,13.67596,0.04670608,0.0,9744870.0,0.15902,0.97975,0.8776,0.29108,,1.4469,0.5531,1.7634,0.2366,1.7151,0.2849,1.6309,0.3691,1.6816,0.3184
34,256.55449,16815.44679,4.67096,0.02736826,0.00039358,9744870.0,0.37453,0.98862,0.9474,0.46938,12.92272,0.04415474,0.0,9744870.0,0.15026,0.98135,0.88139,0.29277,13.65469,0.0463507,0.0,9744870.0,0.15878,0.98015,0.87856,0.29071,,1.4516,0.5484,1.769,0.231,1.7208,0.2792,1.6297,0.3703,1.6801,0.3199
35,255.01374,16550.19571,4.59728,0.02714157,0.00038674,9744870.0,0.37228,0.98869,0.94875,0.47619,12.91725,0.0442531,0.0,9744870.0,0.1502,0.98144,0.88294,0.29449,13.64786,0.04659675,0.0,9744870.0,0.1587,0.9798,0.87714,0.28653,,1.4636,0.5364,1.7665,0.2335,1.7205,0.2795,1.6281,0.3719,1.6813,0.3187
36,254.76337,16285.07169,4.52363,0.02686837,0.00037974,9744870.0,0.37192,0.98884,0.95023,0.48316,13.24484,0.04461254,0.0,9744870.0,0.15401,0.98111,0.88218,0.29523,14.01367,0.04689753,0.0,9744870.0,0.16295,0.97986,0.87729,0.29009,,1.4696,0.5304,1.7788,0.2212,1.7183,0.2817,1.6248,0.3752,1.6791,0.3209
37,256.55544,16023.41688,4.45095,0.02662442,0.00037261,9744870.0,0.37453,0.98893,0.95171,0.48973,12.97324,0.04468196,0.0,9744870.0,0.15085,0.98142,0.87968,0.29443,13.69545,0.04702539,0.0,9744870.0,0.15925,0.98004,0.87429,0.28735,,1.4714,0.5286,1.7828,0.2172,1.7218,0.2782,1.6249,0.3752,1.6764,0.3236
38,257.3764,15763.30763,4.3787,0.02642261,0.00036534,9744870.0,0.37573,0.98905,0.95321,0.4971,12.92552,0.04454904,0.0,9744870.0,0.1503,0.98114,0.88126,0.29812,13.65515,0.04689641,0.0,9744870.0,0.15878,0.97994,0.87664,0.29142,,1.4786,0.5214,1.7876,0.2124,1.7262,0.2738,1.6268,0.3732,1.6757,0.3243
39,256.59164,15502.1579,4.30615,0.02615329,0.00035794,9744870.0,0.37459,0.98918,0.95439,0.5037,13.00357,0.04449932,0.0,9744870.0,0.1512,0.98152,0.88159,0.29879,13.80447,0.04682847,0.0,9744870.0,0.16052,0.9801,0.87527,0.28895,,1.4785,0.5215,1.787,0.213,1.7259,0.2741,1.6214,0.3786,1.6706,0.3294
40,255.31372,15239.39154,4.23316,0.02594739,0.00035042,9744870.0,0.37272,0.98923,0.95573,0.50966,12.97638,0.04472188,0.0,9744870.0,0.15089,0.98117,0.88175,0.29669,13.73683,0.04693208,0.0,9744870.0,0.15973,0.97982,0.8769,0.2925,,1.4851,0.5149,1.7924,0.2076,1.7247,0.2753,1.6184,0.3816,1.6744,0.3256
41,257.44603,14979.92469,4.16109,0.02572788,0.0003428,9744870.0,0.37583,0.98943,0.95679,0.51345,13.14169,0.04499516,0.0,9744870.0,0.15281,0.9816,0.87904,0.29455,13.85066,0.04723779,0.0,9744870.0,0.16105,0.98022,0.87491,0.28992,,1.488,0.512,1.7909,0.2091,1.7304,0.2696,1.6209,0.3791,1.6742,0.3258
42,256.10298,14718.77151,4.08855,0.02552727,0.00033507,9744870.0,0.37387,0.98946,0.95791,0.51944,13.00442,0.04510974,0.0,9744870.0,0.15121,0.98123,0.88033,0.29926,13.66533,0.04751077,0.0,9744870.0,0.1589,0.97991,0.87571,0.29239,,1.4912,0.5088,1.7899,0.2101,1.7268,0.2732,1.6198,0.3802,1.6732,0.3268
43,258.22561,14460.54942,4.01682,0.02528085,0.00032725,9744870.0,0.37697,0.98949,0.95939,0.52795,13.2104,0.04553445,0.0,9744870.0,0.15361,0.98053,0.87702,0.29274,14.08606,0.04780386,0.0,9744870.0,0.16379,0.97946,0.87333,0.28327,,1.4902,0.5098,1.7939,0.2061,1.7281,0.2718,1.616,0.384,1.6696,0.3304
44,259.46641,14203.8437,3.94551,0.02508156,0.00031935,9744870.0,0.37878,0.98958,0.96002,0.53282,13.20944,0.04532768,0.0,9744870.0,0.1536,0.98127,0.87811,0.29616,13.89549,0.04754971,0.0,9744870.0,0.16158,0.9799,0.87514,0.29136,,1.4931,0.5069,1.7904,0.2096,1.7285,0.2715,1.6178,0.3822,1.6655,0.3345
45,256.37567,13943.3897,3.87316,0.0248751,0.00031137,9744870.0,0.37427,0.98968,0.96125,0.53612,13.0305,0.04558562,0.0,9744870.0,0.15152,0.981,0.87713,0.29365,13.79078,0.04790892,0.0,9744870.0,0.16036,0.97942,0.87507,0.28916,,1.498,0.502,1.7939,0.2061,1.7255,0.2745,1.6131,0.3869,1.6648,0.3352
46,259.3912,13686.50973,3.80181,0.02467078,0.00030332,9744870.0,0.37867,0.98976,0.96229,0.54521,13.19181,0.04527429,0.0,9744870.0,0.15339,0.9812,0.87633,0.29539,13.91112,0.0476417,0.0,9744870.0,0.16176,0.97979,0.87398,0.28922,,1.5043,0.4957,1.7916,0.2084,1.7277,0.2723,1.6125,0.3875,1.6627,0.3373
47,256.87633,13426.80068,3.72967,0.02444114,0.00029522,9744870.0,0.375,0.98987,0.96361,0.54663,12.96932,0.04529529,0.0,9744870.0,0.15081,0.9814,0.87693,0.29403,13.67809,0.04759836,0.0,9744870.0,0.15905,0.98,0.87431,0.28667,,1.5051,0.4949,1.7947,0.2053,1.7281,0.2719,1.6078,0.3922,1.6608,0.3392
48,257.3789,13167.73035,3.6577,0.02423791,0.00028707,9744870.0,0.37574,0.98995,0.96482,0.55449,12.98091,0.04579406,0.0,9744870.0,0.15094,0.98104,0.87561,0.29653,13.70429,0.04813104,0.0,9744870.0,0.15935,0.97983,0.87294,0.29017,,1.5077,0.4923,1.7899,0.2101,1.7231,0.2769,1.6095,0.3905,1.661,0.339
49,257.62312,12908.97189,3.58583,0.02406668,0.00027887,9744870.0,0.37609,0.99005,0.96568,0.55787,13.08465,0.04599228,0.0,9744870.0,0.15215,0.98121,0.87358,0.29622,13.80978,0.04842809,0.0,9744870.0,0.16058,0.97981,0.87055,0.29066,,1.5035,0.4965,1.7921,0.2079,1.7261,0.2739,1.6048,0.3952,1.6565,0.3435
50,257.8687,12650.4939,3.51403,0.02384498,0.00027064,9744870.0,0.37645,0.99008,0.9663,0.56808,13.13051,0.04604841,0.0,9744870.0,0.15268,0.98115,0.87556,0.29673,13.9404,0.04849992,0.0,9744870.0,0.1621,0.97979,0.8726,0.28837,,1.5061,0.4939,1.7941,0.2059,1.7235,0.2765,1.6031,0.3969,1.6549,0.3451
51,258.43945,12392.56619,3.44238,0.02367235,0.0002624,9744870.0,0.37728,0.99017,0.96757,0.56963,13.04206,0.04623638,0.0,9744870.0,0.15165,0.98094,0.87452,0.29819,13.74603,0.04844975,0.0,9744870.0,0.15984,0.97984,0.87282,0.29075,,1.5069,0.4931,1.7944,0.2056,1.7257,0.2742,1.6055,0.3945,1.6514,0.3486
52,257.66621,12133.93346,3.37054,0.02347688,0.00025413,9744870.0,0.37616,0.99024,0.96821,0.57588,13.17803,0.04623668,0.0,9744870.0,0.15323,0.98082,0.87265,0.29689,15.53809,0.04858159,0.0,9744870.0,0.18068,0.97976,0.87046,0.28813,,1.5052,0.4948,1.7963,0.2037,1.7261,0.2739,1.5987,0.4013,1.655,0.345
53,257.38839,11875.09987,3.29864,0.02327188,0.00024587,9744870.0,0.37575,0.99034,0.96892,0.58201,13.39167,0.04643062,0.0,9744870.0,0.15572,0.98119,0.87214,0.29985,13.96418,0.04887143,0.0,9744870.0,0.16237,0.97984,0.87146,0.29021,True,1.5092,0.4908,1.8026,0.1974,1.7228,0.2772,1.5944,0.4056,1.6524,0.3476
54,256.64038,11615.70683,3.22659,0.02308809,0.0002376,9744870.0,0.37466,0.99047,0.96988,0.58941,12.94771,0.0468566,0.0,9744870.0,0.15055,0.98086,0.87158,0.29511,13.68749,0.04915774,0.0,9744870.0,0.15916,0.97981,0.86844,0.28894,,1.5078,0.4922,1.8046,0.1954,1.7211,0.2788,1.5956,0.4044,1.6472,0.3528
55,254.714,11354.89851,3.15414,0.02288225,0.00022936,9744870.0,0.37185,0.99044,0.97083,0.59106,12.93775,0.04665324,0.0,9744870.0,0.15044,0.98122,0.87241,0.29583,13.65811,0.04906418,0.0,9744870.0,0.15882,0.97989,0.86963,0.28678,,1.5112,0.4888,1.8036,0.1964,1.7207,0.2793,1.5951,0.4049,1.6462,0.3538
56,256.53719,11095.67942,3.08213,0.02271142,0.00022113,9744870.0,0.37451,0.99058,0.9711,0.59703,12.89642,0.04697129,0.0,9744870.0,0.14996,0.98107,0.87252,0.29582,13.65007,0.04932765,0.0,9744870.0,0.15872,0.97984,0.87035,0.28883,,1.5093,0.4907,1.8016,0.1984,1.7192,0.2808,1.5941,0.4059,1.6461,0.3539
57,254.66351,10835.196,3.00978,0.02254826,0.00021293,9744870.0,0.37177,0.99062,0.97235,0.60023,12.90324,0.04703566,0.0,9744870.0,0.15004,0.98068,0.87026,0.29771,15.0768,0.04951687,0.0,9744870.0,0.17531,0.97945,0.86889,0.28653,,1.509,0.491,1.8072,0.1928,1.7193,0.2807,1.5932,0.4068,1.6429,0.3571
58,254.82166,10575.01977,2.93751,0.02236922,0.00020478,9744870.0,0.372,0.9907,0.97262,0.60795,12.9106,0.04712222,0.0,9744870.0,0.15012,0.98075,0.87041,0.29506,13.60823,0.04960236,0.0,9744870.0,0.15824,0.97981,0.86841,0.28482,,1.51,0.49,1.8064,0.1936,1.7195,0.2805,1.5897,0.4103,1.6417,0.3582
59,256.36201,10316.04892,2.86557,0.02222,0.00019668,9744870.0,0.37425,0.99074,0.97341,0.60903,12.90523,0.0473869,0.0,9744870.0,0.15006,0.98112,0.86953,0.29828,13.65197,0.05003983,0.0,9744870.0,0.15874,0.97986,0.86662,0.28716,,1.5092,0.4908,1.8089,0.1911,1.7134,0.2866,1.5866,0.4134,1.6383,0.3617
60,254.37356,10055.89231,2.7933,0.02203514,0.00018863,9744870.0,0.37135,0.99091,0.97427,0.61747,12.93024,0.04735155,0.0,9744870.0,0.15035,0.98087,0.87008,0.29602,13.62904,0.0499221,0.0,9744870.0,0.15848,0.97968,0.86679,0.28557,,1.5114,0.4886,1.8042,0.1958,1.7177,0.2823,1.5846,0.4154,1.6413,0.3587
61,255.97669,9796.90481,2.72136,0.02186233,0.00018065,9744870.0,0.37369,0.99102,0.97475,0.61783,12.9033,0.04756735,0.0,9744870.0,0.15004,0.98064,0.86912,0.29538,13.64402,0.05003146,0.0,9744870.0,0.15865,0.97963,0.86547,0.28683,,1.5097,0.4903,1.803,0.197,1.7174,0.2826,1.5857,0.4143,1.6369,0.3631
62,255.17154,9537.54003,2.64932,0.02168192,0.00017275,9744870.0,0.37251,0.99099,0.97512,0.62441,13.10153,0.04809555,0.0,9744870.0,0.15234,0.98079,0.87094,0.29852,15.61236,0.05077237,0.0,9744870.0,0.18154,0.9795,0.86634,0.28721,,1.5106,0.4894,1.8034,0.1966,1.7179,0.2821,1.5855,0.4145,1.6364,0.3636
63,255.72619,9278.61827,2.57739,0.02151901,0.00016493,9744870.0,0.37332,0.99108,0.97591,0.62627,13.08091,0.04824899,0.0,9744870.0,0.1521,0.98068,0.86767,0.29464,13.87424,0.05084249,0.0,9744870.0,0.16133,0.97934,0.86398,0.28589,,1.5114,0.4886,1.8038,0.1961,1.7152,0.2848,1.5822,0.4178,1.6338,0.3662
64,258.66089,9021.37506,2.50594,0.02138089,0.0001572,9744870.0,0.37761,0.99116,0.97679,0.63255,13.10389,0.04793049,0.0,9744870.0,0.15237,0.98037,0.86852,0.29607,13.85985,0.05051923,0.0,9744870.0,0.16116,0.97946,0.8656,0.28563,,1.5126,0.4874,1.8015,0.1985,1.7147,0.2853,1.5811,0.4189,1.6362,0.3638
65,256.16873,8762.80506,2.43411,0.02121909,0.00014958,9744870.0,0.37397,0.99122,0.97702,0.63649,13.0209,0.04829408,0.0,9744870.0,0.15141,0.98048,0.86785,0.29632,13.65669,0.05090795,0.0,9744870.0,0.1588,0.9796,0.86496,0.28587,,1.5106,0.4893,1.8021,0.1979,1.7134,0.2866,1.5806,0.4194,1.6327,0.3673
66,257.30785,8504.86779,2.36246,0.02108319,0.00014206,9744870.0,0.37563,0.99136,0.97754,0.63789,13.04217,0.0482228,0.0,9744870.0,0.15165,0.9805,0.86697,0.2951,13.75485,0.05086182,0.0,9744870.0,0.15994,0.97957,0.86399,0.28347,,1.5121,0.4879,1.7983,0.2017,1.7124,0.2876,1.5748,0.4252,1.6315,0.3684
67,255.81508,8246.24655,2.29062,0.0208858,0.00013466,9744870.0,0.37345,0.99134,0.97813,0.64658,14.50052,0.04871589,0.0,9744870.0,0.16861,0.98037,0.86594,0.29259,13.65941,0.05128162,0.0,9744870.0,0.15883,0.97952,0.86441,0.28384,,1.5131,0.4869,1.8025,0.1975,1.7127,0.2873,1.5758,0.4242,1.6293,0.3707
68,254.56761,7987.1462,2.21865,0.02076353,0.00012739,9744870.0,0.37163,0.99142,0.9785,0.64971,13.00232,0.04870235,0.0,9744870.0,0.15119,0.9803,0.86747,0.29314,13.71123,0.05123767,0.0,9744870.0,0.15943,0.97948,0.86492,0.28372,,1.5112,0.4888,1.7975,0.2025,1.7092,0.2908,1.5745,0.4255,1.6294,0.3706
69,258.897,7730.0308,2.14723,0.02057764,0.00012026,9744870.0,0.37795,0.99152,0.97918,0.65156,13.19652,0.04891245,0.0,9744870.0,0.15345,0.98023,0.86687,0.29485,13.86105,0.05149481,0.0,9744870.0,0.16117,0.9796,0.86337,0.28595,,1.511,0.489,1.7999,0.2,1.7112,0.2888,1.5754,0.4246,1.63,0.37
70,256.87206,7472.03813,2.07557,0.02046866,0.00011326,9744870.0,0.375,0.99156,0.97953,0.6565,13.03208,0.0491001,0.0,9744870.0,0.15154,0.98077,0.86604,0.29441,13.74068,0.05178657,0.0,9744870.0,0.15978,0.97956,0.86316,0.28347,,1.5116,0.4884,1.7997,0.2003,1.7118,0.2882,1.5717,0.4283,1.626,0.3739
