epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
10,260.40298,23482.68042,6.52297,0.03742174,0.00049659,9744870.0,0.38015,0.98461,0.87784,0.22607,13.48008,0.04669382,0.0,9744870.0,0.15675,0.97981,0.86588,0.22292,14.21878,0.04900475,0.0,9744870.0,0.16533,0.97876,0.86126,0.22628,,1.1058,0.8943,1.1287,0.8713,1.1382,0.8618,1.3445,0.6555,1.382,0.618
11,260.11515,23191.43865,6.44207,0.03660669,0.00049509,9744870.0,0.37973,0.98488,0.88397,0.24262,13.42839,0.04635728,0.0,9744870.0,0.15614,0.98031,0.86791,0.23177,14.17363,0.04846741,0.0,9744870.0,0.16481,0.97895,0.8667,0.23088,,1.1317,0.8683,1.1817,0.8183,1.2005,0.7995,1.4118,0.5882,1.4273,0.5727
12,262.65079,22921.95492,6.36721,0.03589828,0.00049333,9744870.0,0.38343,0.98515,0.8886,0.25843,13.52971,0.04611154,0.0,9744870.0,0.15732,0.98034,0.86986,0.23469,14.21849,0.04824107,0.0,9744870.0,0.16533,0.97941,0.8694,0.23596,,1.1545,0.8455,1.2473,0.7527,1.2694,0.7306,1.4587,0.5413,1.4638,0.5362
13,257.32395,22620.72525,6.28353,0.03521143,0.0004913,9744870.0,0.37566,0.98552,0.89355,0.27093,14.33241,0.04584364,0.0,9744870.0,0.16666,0.98033,0.87195,0.24794,13.6194,0.04809695,0.0,9744870.0,0.15837,0.97911,0.87002,0.24539,,1.1825,0.8175,1.3244,0.6756,1.3484,0.6516,1.5005,0.4995,1.4963,0.5037
14,254.67248,22310.32472,6.19731,0.0346426,0.00048901,9744870.0,0.37178,0.98561,0.89755,0.28213,12.89819,0.04549761,0.0,9744870.0,0.14998,0.98051,0.87445,0.25032,13.57833,0.04763863,0.0,9744870.0,0.15789,0.97929,0.87163,0.24841,,1.203,0.797,1.3873,0.6127,1.4157,0.5843,1.5364,0.4636,1.5208,0.4792
15,256.53408,22016.6636,6.11574,0.03399446,0.00048645,9744870.0,0.3745,0.98592,0.90214,0.29738,12.87547,0.04527734,0.0,9744870.0,0.14971,0.98061,0.87616,0.25478,13.60144,0.04735578,0.0,9744870.0,0.15816,0.97936,0.87433,0.24778,,1.236,0.764,1.4495,0.5505,1.4694,0.5306,1.5613,0.4387,1.5399,0.4601
16,255.06175,21720.18193,6.03338,0.03355834,0.00048364,9744870.0,0.37235,0.98606,0.90526,0.30861,12.91021,0.04499559,0.0,9744870.0,0.15012,0.98074,0.88065,0.26487,13.61302,0.04718244,0.0,9744870.0,0.15829,0.97949,0.87519,0.25724,,1.2483,0.7517,1.5001,0.4999,1.5092,0.4908,1.5828,0.4172,1.5633,0.4367
17,256.06162,21432.85741,5.95357,0.03304307,0.00048057,9744870.0,0.37381,0.98628,0.90901,0.32025,12.87064,0.04497918,0.0,9744870.0,0.14966,0.98069,0.87902,0.25975,13.607,0.04718455,0.0,9744870.0,0.15822,0.97969,0.87448,0.25787,,1.2731,0.7269,1.5419,0.4581,1.5423,0.4577,1.5995,0.4005,1.5815,0.4185
18,255.81637,21147.77822,5.87438,0.03255471,0.00047725,9744870.0,0.37345,0.98648,0.91177,0.33239,14.3215,0.04514581,0.0,9744870.0,0.16653,0.98037,0.88213,0.26899,13.62011,0.0472286,0.0,9744870.0,0.15837,0.97916,0.87721,0.26653,,1.2852,0.7148,1.5708,0.4292,1.574,0.426,1.6083,0.3917,1.5946,0.4054
19,253.18388,20855.09531,5.79308,0.032201,0.00047368,9744870.0,0.36961,0.98665,0.91476,0.3425,12.85044,0.04449102,0.0,9744870.0,0.14942,0.98106,0.88375,0.27424,13.5643,0.04682291,0.0,9744870.0,0.15772,0.97961,0.87861,0.26645,,1.3029,0.6971,1.5973,0.4027,1.593,0.407,1.6185,0.3815,1.6082,0.3918
20,256.69629,20579.3876,5.7165,0.03177239,0.00046987,9744870.0,0.37474,0.98679,0.918,0.35564,12.86771,0.04405995,0.0,9744870.0,0.14962,0.98107,0.88306,0.2749,13.58525,0.04625841,0.0,9744870.0,0.15797,0.97975,0.88142,0.26791,,1.3199,0.6801,1.6189,0.3811,1.6188,0.3812,1.6203,0.3797,1.6229,0.3771
21,253.92012,20295.5654,5.63766,0.03140238,0.00046581,9744870.0,0.37069,0.98696,0.92024,0.36237,12.9385,0.04444555,0.0,9744870.0,0.15045,0.98113,0.88513,0.27976,13.65753,0.04674779,0.0,9744870.0,0.15881,0.97943,0.87769,0.27367,,1.3378,0.6622,1.6436,0.3564,1.6305,0.3695,1.6318,0.3682,1.6371,0.3628
22,257.84368,20027.47878,5.56319,0.03102773,0.00046152,9744870.0,0.37641,0.98709,0.9227,0.37256,13.17379,0.04463553,0.0,9744870.0,0.15318,0.98093,0.88194,0.27657,13.78644,0.04674271,0.0,9744870.0,0.16031,0.97975,0.87607,0.27427,,1.3508,0.6492,1.6628,0.3372,1.647,0.353,1.6313,0.3687,1.6427,0.3573
23,255.1563,19751.73568,5.48659,0.03065129,0.000457,9744870.0,0.37249,0.98727,0.92559,0.38252,14.45407,0.04390128,0.0,9744870.0,0.16807,0.98117,0.88409,0.28498,13.66143,0.04614626,0.0,9744870.0,0.15885,0.97978,0.87853,0.2738,,1.3644,0.6356,1.6881,0.3119,1.6545,0.3455,1.6396,0.3604,1.6485,0.3515
24,255.82344,19479.64098,5.41101,0.03034493,0.00045225,9744870.0,0.37346,0.9874,0.92713,0.39016,12.89727,0.0439537,0.0,9744870.0,0.14997,0.98109,0.88627,0.27914,13.59042,0.04630529,0.0,9744870.0,0.15803,0.97986,0.87909,0.27146,,1.3772,0.6228,1.6991,0.3009,1.6605,0.3395,1.6385,0.3615,1.6467,0.3532
25,256.2097,19209.89726,5.33608,0.03000806,0.00044729,9744870.0,0.37403,0.98758,0.92957,0.39974,12.86472,0.04407898,0.0,9744870.0,0.14959,0.98114,0.88367,0.28446,13.59284,0.04631197,0.0,9744870.0,0.15806,0.9798,0.87867,0.27755,,1.3892,0.6108,1.7155,0.2845,1.6707,0.3293,1.6432,0.3568,1.6574,0.3426
26,254.97881,18937.82809,5.26051,0.02973306,0.0004421,9744870.0,0.37223,0.98768,0.93134,0.40805,12.90438,0.04383899,0.0,9744870.0,0.15005,0.98121,0.88579,0.28525,13.61565,0.04603466,0.0,9744870.0,0.15832,0.97983,0.88151,0.2805,,1.4081,0.592,1.7198,0.2802,1.6743,0.3257,1.6474,0.3526,1.6581,0.3419
27,257.13512,18672.52447,5.18681,0.02942994,0.00043671,9744870.0,0.37538,0.98775,0.93415,0.41456,12.90635,0.0441224,0.0,9744870.0,0.15007,0.98148,0.88401,0.28521,13.61384,0.04643161,0.0,9744870.0,0.1583,0.98014,0.87875,0.28125,,1.4151,0.5849,1.7303,0.2697,1.6799,0.3201,1.6454,0.3546,1.663,0.337
28,256.78058,18406.91618,5.11303,0.02917735,0.00043111,9744870.0,0.37486,0.98788,0.93519,0.4194,12.88513,0.04418353,0.0,9744870.0,0.14983,0.9815,0.88461,0.28798,13.60029,0.04638145,0.0,9744870.0,0.15814,0.97969,0.8803,0.27867,,1.4279,0.5721,1.7368,0.2632,1.6798,0.3202,1.645,0.355,1.66,0.34
29,255.94414,18139.9447,5.03887,0.02886692,0.00042531,9744870.0,0.37364,0.98792,0.9378,0.43023,12.88087,0.04376529,0.0,9744870.0,0.14978,0.98127,0.88554,0.29109,13.60705,0.04616714,0.0,9744870.0,0.15822,0.97971,0.87997,0.28256,,1.4331,0.5669,1.7379,0.2621,1.6875,0.3125,1.6464,0.3536,1.6604,0.3396
30,255.91282,17873.61495,4.96489,0.02856086,0.00041932,9744870.0,0.3736,0.98814,0.93971,0.43856,12.86612,0.04455247,0.0,9744870.0,0.14961,0.9811,0.88265,0.28976,13.60243,0.04694202,0.0,9744870.0,0.15817,0.9798,0.87874,0.28449,,1.4455,0.5545,1.7475,0.2525,1.6878,0.3122,1.6411,0.3589,1.667,0.333
31,254.64862,17605.24984,4.89035,0.02829426,0.00041315,9744870.0,0.37175,0.98826,0.94104,0.44372,12.92918,0.04388484,0.0,9744870.0,0.15034,0.98142,0.88402,0.29451,13.63105,0.0462303,0.0,9744870.0,0.1585,0.9802,0.88068,0.28836,,1.4552,0.5448,1.7547,0.2453,1.6935,0.3065,1.6383,0.3617,1.6669,0.3331
32,258.22165,17344.97036,4.81805,0.02803561,0.00040679,9744870.0,0.37697,0.98836,0.94248,0.44947,12.92046,0.04416778,0.0,9744870.0,0.15024,0.98147,0.88221,0.29372,13.6364,0.04644792,0.0,9744870.0,0.15856,0.98005,0.87877,0.28612,,1.461,0.539,1.7605,0.2395,1.6958,0.3042,1.6376,0.3624,1.6653,0.3347
33,256.24701,17080.97881,4.74472,0.02778348,0.00040027,9744870.0,0.37408,0.98848,0.9449,0.45771,12.94986,0.04412972,0.0,9744870.0,0.15058,0.98153,0.88334,0.29472,13.81061,0.0465499,0.0,9744870.0,0.16059,0.98014,0.87898,0.28479,,1.4656,0.5344,1.7617,0.2383,1.6937,0.3063,1.6414,0.3586,1.6672,0.3328
34,255.9798,16816.93356,4.67137,0.02753199,0.00039358,9744870.0,0.37369,0.98852,0.94581,0.46413,12.91003,0.04486607,0.0,9744870.0,0.15012,0.98088,0.88264,0.29462,13.64409,0.0472588,0.0,9744870.0,0.15865,0.97964,0.87851,0.28484,,1.4641,0.5359,1.7635,0.2365,1.7003,0.2997,1.6336,0.3664,1.6677,0.3323
35,256.40633,16554.09465,4.59836,0.02729328,0.00038674,9744870.0,0.37432,0.98866,0.94763,0.47029,13.04269,0.04470416,0.0,9744870.0,0.15166,0.98118,0.88269,0.29261,13.69794,0.0470114,0.0,9744870.0,0.15928,0.97995,0.87961,0.28613,,1.4745,0.5255,1.7735,0.2265,1.6966,0.3034,1.6371,0.3629,1.6643,0.3357
36,256.04166,16290.98254,4.52527,0.02704287,0.00037974,9744870.0,0.37378,0.98877,0.94894,0.47798,12.94708,0.04434365,0.0,9744870.0,0.15055,0.98162,0.88309,0.29105,13.6643,0.04686708,0.0,9744870.0,0.15889,0.98032,0.87774,0.28473,,1.4768,0.5232,1.7694,0.2306,1.6952,0.3048,1.6362,0.3638,1.6637,0.3363
37,256.57822,16029.118,4.45253,0.02681404,0.00037261,9744870.0,0.37457,0.98887,0.95085,0.48338,12.92669,0.04470297,0.0,9744870.0,0.15031,0.98136,0.88424,0.29346,13.62084,0.04712399,0.0,9744870.0,0.15838,0.9799,0.87916,0.28747,,1.4866,0.5134,1.7825,0.2175,1.6991,0.3009,1.6335,0.3664,1.664,0.336
38,255.77878,15766.27413,4.37952,0.02659938,0.00036534,9744870.0,0.3734,0.9889,0.95211,0.49095,12.94161,0.04452517,0.0,9744870.0,0.15048,0.98125,0.88317,0.29489,13.86469,0.04700161,0.0,9744870.0,0.16122,0.9798,0.87945,0.28864,,1.4882,0.5118,1.7851,0.2149,1.6977,0.3023,1.6328,0.3672,1.6649,0.3351
39,255.17473,15502.87744,4.30635,0.02633209,0.00035794,9744870.0,0.37252,0.98911,0.95331,0.49844,12.93945,0.04479096,0.0,9744870.0,0.15046,0.98123,0.88153,0.29748,13.65829,0.04717633,0.0,9744870.0,0.15882,0.98009,0.87654,0.28995,,1.4894,0.5106,1.786,0.214,1.6941,0.3059,1.6318,0.3682,1.6596,0.3404
40,256.18786,15241.33976,4.23371,0.02615373,0.00035042,9744870.0,0.374,0.98918,0.95436,0.50152,13.25836,0.04485459,0.0,9744870.0,0.15417,0.9815,0.88213,0.29439,13.86651,0.04722906,0.0,9744870.0,0.16124,0.98029,0.87792,0.28791,,1.4934,0.5066,1.7938,0.2062,1.6921,0.3079,1.627,0.373,1.6616,0.3384
41,255.04465,14978.4781,4.16069,0.02589994,0.0003428,9744870.0,0.37233,0.98927,0.95554,0.50896,12.85049,0.04459828,0.0,9744870.0,0.14942,0.98154,0.88161,0.29853,13.56411,0.04705389,0.0,9744870.0,0.15772,0.98006,0.87776,0.29017,,1.498,0.502,1.8007,0.1993,1.6951,0.3049,1.6272,0.3728,1.6626,0.3374
42,255.87623,14717.08236,4.08808,0.02564025,0.00033507,9744870.0,0.37354,0.98936,0.95671,0.51724,12.9413,0.04537205,0.0,9744870.0,0.15048,0.98095,0.87899,0.29635,13.64264,0.04780637,0.0,9744870.0,0.15864,0.97987,0.87583,0.28773,,1.5026,0.4974,1.7935,0.2065,1.6975,0.3025,1.6251,0.3749,1.6611,0.3389
43,256.37685,14456.57466,4.01572,0.02543656,0.00032725,9744870.0,0.37427,0.98943,0.95781,0.51923,12.98843,0.04489463,0.0,9744870.0,0.15103,0.9814,0.87905,0.29933,13.71998,0.04742107,0.0,9744870.0,0.15953,0.98006,0.87729,0.28631,,1.5016,0.4984,1.7958,0.2042,1.6968,0.3032,1.6241,0.3759,1.6556,0.3444
44,257.61894,14197.76865,3.94382,0.02523501,0.00031935,9744870.0,0.37609,0.98956,0.95907,0.52819,13.02198,0.04548042,0.0,9744870.0,0.15142,0.98104,0.87972,0.29957,13.70394,0.04788315,0.0,9744870.0,0.15935,0.97976,0.87763,0.28852,,1.5021,0.4979,1.793,0.207,1.6943,0.3057,1.6208,0.3792,1.6548,0.3452
45,260.84984,13942.80706,3.873,0.02502668,0.00031137,9744870.0,0.3808,0.98965,0.95977,0.53498,13.36716,0.04500717,0.0,9744870.0,0.15543,0.98129,0.87897,0.29754,14.05668,0.04756823,0.0,9744870.0,0.16345,0.97988,0.87647,0.28732,,1.5046,0.4954,1.7938,0.2062,1.6961,0.3039,1.6195,0.3805,1.6538,0.3462
46,258.82435,13685.31084,3.80148,0.02476809,0.00030332,9744870.0,0.37785,0.98978,0.96136,0.54027,12.82716,0.0453685,0.0,9744870.0,0.14915,0.98114,0.87816,0.3014,15.00745,0.04802667,0.0,9744870.0,0.17451,0.98002,0.87408,0.28887,True,1.5045,0.4955,1.7941,0.2059,1.6931,0.3069,1.6144,0.3856,1.6567,0.3433
47,253.25234,13421.72294,3.72826,0.02458617,0.00029522,9744870.0,0.36971,0.98987,0.96244,0.54681,12.83379,0.04544245,0.0,9744870.0,0.14923,0.98144,0.87708,0.2982,13.55903,0.04799197,0.0,9744870.0,0.15766,0.98016,0.8756,0.28997,,1.5078,0.4922,1.7969,0.2031,1.6909,0.3091,1.615,0.385,1.6559,0.3441
48,255.90134,13161.31402,3.65592,0.0244089,0.00028707,9744870.0,0.37358,0.98989,0.9634,0.54878,12.86615,0.04558212,0.0,9744870.0,0.14961,0.98114,0.87636,0.29775,13.58314,0.04819793,0.0,9744870.0,0.15794,0.97998,0.87201,0.29129,,1.5067,0.4933,1.7967,0.2033,1.6946,0.3054,1.611,0.3889,1.6532,0.3468
49,253.54288,12898.72694,3.58298,0.02418489,0.00027887,9744870.0,0.37014,0.99004,0.9644,0.55609,12.86085,0.04592899,0.0,9744870.0,0.14954,0.98079,0.87764,0.29616,13.5812,0.04872415,0.0,9744870.0,0.15792,0.97957,0.87315,0.28796,,1.5119,0.4881,1.7989,0.2011,1.6938,0.3062,1.6098,0.3902,1.6538,0.3462
50,255.76936,12638.63369,3.51073,0.02397365,0.00027064,9744870.0,0.37339,0.99004,0.96551,0.56349,12.84126,0.04587128,0.0,9744870.0,0.14932,0.9811,0.87657,0.29881,13.57451,0.04845991,0.0,9744870.0,0.15784,0.98011,0.87276,0.28905,,1.5123,0.4877,1.8024,0.1976,1.6904,0.3096,1.6061,0.3939,1.6519,0.3481
51,254.92442,12377.92681,3.43831,0.02380296,0.0002624,9744870.0,0.37215,0.99012,0.96618,0.56708,12.87087,0.04636991,0.0,9744870.0,0.14966,0.9808,0.87539,0.29637,15.32689,0.04913371,0.0,9744870.0,0.17822,0.97957,0.87187,0.28679,,1.5163,0.4837,1.8067,0.1933,1.6863,0.3137,1.6065,0.3935,1.6546,0.3454
52,255.42311,12117.88037,3.36608,0.02357957,0.00025413,9744870.0,0.37288,0.99026,0.96733,0.57233,13.14417,0.04639342,0.0,9744870.0,0.15284,0.98088,0.87438,0.29543,13.78351,0.04895166,0.0,9744870.0,0.16027,0.97976,0.87274,0.28799,,1.5134,0.4866,1.8066,0.1934,1.6832,0.3168,1.6029,0.3971,1.6512,0.3488
53,255.11238,11857.74047,3.29382,0.02339604,0.00024587,9744870.0,0.37243,0.99033,0.96791,0.57643,12.89071,0.04688283,0.0,9744870.0,0.14989,0.98075,0.87416,0.29743,13.63102,0.04954291,0.0,9744870.0,0.1585,0.97944,0.87181,0.28841,,1.5139,0.4861,1.8118,0.1882,1.6863,0.3137,1.5991,0.4009,1.6519,0.3481
54,256.34013,11598.78791,3.22189,0.02316899,0.0002376,9744870.0,0.37422,0.99043,0.96911,0.58531,12.87011,0.0466386,0.0,9744870.0,0.14965,0.98109,0.87286,0.29867,13.57,0.04930024,0.0,9744870.0,0.15779,0.97953,0.86868,0.28735,,1.5186,0.4814,1.8066,0.1934,1.6826,0.3174,1.5978,0.4022,1.6453,0.3547
55,256.75459,11340.2543,3.15007,0.02299587,0.00022936,9744870.0,0.37482,0.9905,0.96972,0.58913,12.94576,0.04695728,0.0,9744870.0,0.15053,0.98081,0.87318,0.29603,13.62578,0.04953978,0.0,9744870.0,0.15844,0.97958,0.86943,0.28897,,1.5148,0.4852,1.8074,0.1926,1.6784,0.3216,1.5989,0.4011,1.645,0.355
56,255.80134,11081.06399,3.07807,0.02281008,0.00022113,9744870.0,0.37343,0.99056,0.97082,0.59056,12.85769,0.04684959,0.0,9744870.0,0.14951,0.98052,0.87209,0.29848,15.01748,0.04955564,0.0,9744870.0,0.17462,0.97932,0.86934,0.28935,,1.5206,0.4794,1.8062,0.1938,1.6771,0.3229,1.5953,0.4047,1.6394,0.3606
57,255.96401,10822.10834,3.00614,0.02259103,0.00021293,9744870.0,0.37367,0.99059,0.97164,0.5978,12.8854,0.04717125,0.0,9744870.0,0.14983,0.98091,0.87364,0.29717,13.5879,0.04986515,0.0,9744870.0,0.158,0.97943,0.87087,0.28889,,1.5219,0.4781,1.8077,0.1923,1.6753,0.3247,1.5958,0.4042,1.6445,0.3555
58,256.10674,10563.35329,2.93426,0.02243519,0.00020478,9744870.0,0.37388,0.99072,0.97204,0.60517,12.86092,0.04709248,0.0,9744870.0,0.14955,0.98117,0.87199,0.29823,13.64954,0.04974834,0.0,9744870.0,0.15872,0.97986,0.87056,0.28904,,1.5222,0.4778,1.809,0.191,1.6747,0.3253,1.5947,0.4053,1.6427,0.3573
59,255.74627,10304.4462,2.86235,0.0222519,0.00019668,9744870.0,0.37335,0.99072,0.97299,0.60802,12.96385,0.04694818,0.0,9744870.0,0.15074,0.98111,0.87013,0.29502,13.67317,0.0497008,0.0,9744870.0,0.15899,0.97979,0.86689,0.28548,,1.5226,0.4775,1.8118,0.1882,1.671,0.329,1.591,0.409,1.6382,0.3617
60,257.41044,10046.70672,2.79075,0.02213026,0.00018863,9744870.0,0.37578,0.99083,0.97353,0.61007,12.87651,0.04739815,0.0,9744870.0,0.14973,0.98115,0.8703,0.2975,13.61079,0.05025672,0.0,9744870.0,0.15826,0.97976,0.86814,0.28999,,1.5225,0.4775,1.8087,0.1913,1.6689,0.3311,1.5902,0.4098,1.6346,0.3654
61,255.66716,9787.90939,2.71886,0.02195005,0.00018065,9744870.0,0.37324,0.99097,0.97425,0.61526,14.28758,0.04763323,0.0,9744870.0,0.16613,0.9809,0.8691,0.29564,13.57186,0.0504924,0.0,9744870.0,0.15781,0.97942,0.86674,0.28745,,1.5192,0.4808,1.8119,0.1881,1.666,0.334,1.5893,0.4107,1.6356,0.3644
62,254.58443,9528.57555,2.64683,0.02176551,0.00017275,9744870.0,0.37166,0.991,0.97492,0.62059,12.92886,0.04764577,0.0,9744870.0,0.15034,0.98078,0.86812,0.29739,13.76449,0.05039951,0.0,9744870.0,0.16005,0.97963,0.86635,0.28853,,1.5219,0.4781,1.8112,0.1888,1.6643,0.3357,1.588,0.412,1.6363,0.3637
63,258.23859,9271.44558,2.5754,0.02159896,0.00016493,9744870.0,0.37699,0.99103,0.97556,0.6248,13.26387,0.04825668,0.0,9744870.0,0.15423,0.98047,0.86935,0.29638,13.87773,0.05113446,0.0,9744870.0,0.16137,0.97913,0.86614,0.28771,,1.5237,0.4764,1.8067,0.1932,1.6615,0.3385,1.5851,0.4149,1.6336,0.3664
64,257.43313,9013.8478,2.50385,0.02148403,0.0001572,9744870.0,0.37581,0.99105,0.97615,0.62935,12.96651,0.04812999,0.0,9744870.0,0.15077,0.9806,0.87027,0.29847,13.65725,0.05114746,0.0,9744870.0,0.15881,0.9794,0.86601,0.28824,,1.5209,0.4791,1.8084,0.1916,1.6625,0.3375,1.582,0.418,1.6338,0.3662
65,257.22936,8756.15003,2.43226,0.02128209,0.00014958,9744870.0,0.37552,0.99126,0.97652,0.63402,12.95321,0.0480287,0.0,9744870.0,0.15062,0.98072,0.87013,0.29784,13.68095,0.05087861,0.0,9744870.0,0.15908,0.97926,0.86576,0.28498,,1.5229,0.4771,1.8091,0.1909,1.6623,0.3377,1.5811,0.4189,1.6368,0.3632
66,255.74751,8497.73638,2.36048,0.02110766,0.00014206,9744870.0,0.37335,0.99126,0.97711,0.63733,14.37652,0.04825903,0.0,9744870.0,0.16717,0.98091,0.86866,0.29662,13.62466,0.05119938,0.0,9744870.0,0.15843,0.9794,0.86442,0.28607,,1.5193,0.4807,1.8077,0.1923,1.6602,0.3398,1.5785,0.4215,1.6333,0.3667
67,256.2247,8239.62571,2.28878,0.02099579,0.00013466,9744870.0,0.37405,0.9913,0.97762,0.64207,12.98134,0.04828786,0.0,9744870.0,0.15095,0.98077,0.86702,0.29558,13.70893,0.05115793,0.0,9744870.0,0.15941,0.97935,0.86398,0.28554,,1.5206,0.4794,1.8103,0.1897,1.6587,0.3413,1.5772,0.4228,1.6328,0.3672
68,256.95536,7981.89796,2.21719,0.020824,0.00012739,9744870.0,0.37512,0.99143,0.97829,0.64384,13.167,0.04889301,0.0,9744870.0,0.1531,0.98081,0.86759,0.29628,13.81663,0.05178966,0.0,9744870.0,0.16066,0.97933,0.86437,0.28734,,1.5229,0.4771,1.81,0.19,1.6574,0.3426,1.5795,0.4205,1.6316,0.3684
69,254.72677,7723.23718,2.14534,0.02068794,0.00012026,9744870.0,0.37186,0.99149,0.97862,0.65048,12.93911,0.04877322,0.0,9744870.0,0.15045,0.98068,0.86785,0.29468,13.66673,0.05170082,0.0,9744870.0,0.15892,0.9792,0.86434,0.2863,,1.5232,0.4768,1.8075,0.1925,1.6536,0.3464,1.5765,0.4235,1.6313,0.3687
70,256.94298,7465.59243,2.07378,0.02057493,0.00011326,9744870.0,0.3751,0.9915,0.97904,0.65256,13.04822,0.04889188,0.0,9744870.0,0.15172,0.98076,0.86651,0.29417,13.74733,0.05188397,0.0,9744870.0,0.15985,0.97949,0.86282,0.28537,,1.525,0.475,1.8103,0.1897,1.6548,0.3452,1.5736,0.4264,1.6296,0.3704
