epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
10,255.37321,23378.61196,6.49406,0.03709603,0.00049659,9744870.0,0.37281,0.98471,0.88077,0.23005,12.94488,0.04712304,0.0,9744870.0,0.15052,0.9799,0.86469,0.23452,13.66448,0.04951235,0.0,9744870.0,0.15889,0.97849,0.86368,0.22868,,1.0932,0.9068,1.2014,0.7986,1.2208,0.7792,1.332,0.668,1.4066,0.5934
11,257.61109,23078.75135,6.41076,0.03632523,0.00049509,9744870.0,0.37607,0.985,0.88648,0.24758,12.92385,0.04599788,0.0,9744870.0,0.15028,0.9803,0.87033,0.24168,13.66155,0.04814251,0.0,9744870.0,0.15886,0.97898,0.86763,0.23327,,1.1113,0.8887,1.2707,0.7293,1.2875,0.7125,1.3938,0.6062,1.44,0.5601
12,256.35741,22777.00066,6.32694,0.03561122,0.00049333,9744870.0,0.37424,0.98529,0.89137,0.2649,12.91092,0.04584407,0.0,9744870.0,0.15013,0.98054,0.8724,0.24501,13.71266,0.04799474,0.0,9744870.0,0.15945,0.97919,0.87002,0.24026,,1.1337,0.8663,1.3426,0.6574,1.369,0.631,1.4451,0.5549,1.4758,0.5242
13,257.18841,22486.83946,6.24634,0.03492346,0.0004913,9744870.0,0.37546,0.98564,0.8958,0.27831,12.97462,0.04549247,0.0,9744870.0,0.15087,0.98036,0.87564,0.25288,13.67987,0.04773599,0.0,9744870.0,0.15907,0.9789,0.87218,0.24611,,1.155,0.845,1.4087,0.5913,1.4406,0.5594,1.484,0.516,1.4997,0.5003
14,257.6515,22203.6988,6.16769,0.03428196,0.00048901,9744870.0,0.37613,0.98576,0.90119,0.29486,12.89835,0.04504211,0.0,9744870.0,0.14998,0.9807,0.87773,0.25931,13.70738,0.04726258,0.0,9744870.0,0.15939,0.97945,0.87444,0.2498,,1.1722,0.8278,1.4687,0.5313,1.4985,0.5015,1.5116,0.4884,1.5201,0.4799
15,257.00693,21920.36025,6.08899,0.03375715,0.00048645,9744870.0,0.37519,0.98595,0.90434,0.30344,13.0145,0.04495146,0.0,9744870.0,0.15133,0.98092,0.87877,0.26495,13.68279,0.04717037,0.0,9744870.0,0.1591,0.97951,0.87855,0.25666,,1.1893,0.8107,1.5175,0.4825,1.5415,0.4585,1.54,0.46,1.541,0.459
16,257.80007,21643.99194,6.01222,0.03324377,0.00048364,9744870.0,0.37635,0.98618,0.9081,0.3143,12.9527,0.04464023,0.0,9744870.0,0.15061,0.981,0.88113,0.2707,13.73971,0.04689398,0.0,9744870.0,0.15976,0.97978,0.87747,0.26193,,1.2143,0.7857,1.5587,0.4413,1.5761,0.4239,1.5624,0.4376,1.5531,0.4469
17,256.31028,21362.89995,5.93414,0.03278054,0.00048057,9744870.0,0.37418,0.98634,0.91125,0.33008,12.99424,0.04489126,0.0,9744870.0,0.1511,0.98051,0.87905,0.27091,13.90456,0.04700282,0.0,9744870.0,0.16168,0.97908,0.87711,0.2624,,1.2326,0.7674,1.5866,0.4134,1.5994,0.4006,1.5766,0.4234,1.564,0.436
18,258.20658,21092.50081,5.85903,0.0324353,0.00047725,9744870.0,0.37694,0.98649,0.91364,0.33444,12.99885,0.04436585,0.0,9744870.0,0.15115,0.98106,0.88323,0.27563,13.74085,0.04650733,0.0,9744870.0,0.15978,0.97973,0.88119,0.26743,,1.2478,0.7522,1.6167,0.3832,1.6209,0.3791,1.5978,0.4022,1.5823,0.4177
19,258.32698,20823.8025,5.78439,0.03189888,0.00047368,9744870.0,0.37712,0.98668,0.91622,0.35077,13.10513,0.0443589,0.0,9744870.0,0.15239,0.98143,0.88155,0.27499,13.83609,0.04656993,0.0,9744870.0,0.16088,0.98,0.88053,0.26871,,1.2773,0.7227,1.6255,0.3745,1.6421,0.3579,1.6035,0.3965,1.5962,0.4038
20,257.73121,20553.8507,5.7094,0.03151145,0.00046987,9744870.0,0.37625,0.98696,0.9198,0.35952,12.98406,0.04446495,0.0,9744870.0,0.15098,0.98096,0.88393,0.27993,13.7279,0.04677263,0.0,9744870.0,0.15963,0.97933,0.88086,0.2694,,1.2874,0.7126,1.6558,0.3442,1.6548,0.3452,1.6121,0.3879,1.6069,0.3931
21,257.5185,20284.25573,5.63452,0.03114489,0.00046581,9744870.0,0.37594,0.98704,0.92226,0.36752,12.90906,0.0449354,0.0,9744870.0,0.15011,0.98073,0.88489,0.27923,13.68619,0.04710377,0.0,9744870.0,0.15914,0.97927,0.88332,0.26963,,1.2979,0.7021,1.6753,0.3247,1.6581,0.3419,1.6242,0.3758,1.6126,0.3874
22,258.82042,20020.06949,5.56113,0.03077258,0.00046152,9744870.0,0.37784,0.98713,0.92445,0.37881,13.01685,0.0442189,0.0,9744870.0,0.15136,0.98119,0.88548,0.28376,13.81587,0.04630605,0.0,9744870.0,0.16065,0.97977,0.88399,0.27433,,1.3157,0.6843,1.6813,0.3187,1.6686,0.3314,1.6276,0.3724,1.6205,0.3795
23,257.43364,19751.93891,5.48665,0.03042931,0.000457,9744870.0,0.37582,0.98737,0.9271,0.38781,13.04966,0.0437333,0.0,9744870.0,0.15174,0.98158,0.88486,0.28923,13.79283,0.04591644,0.0,9744870.0,0.16038,0.9801,0.88111,0.27526,,1.3239,0.6761,1.6925,0.3075,1.6768,0.3232,1.6305,0.3695,1.6168,0.3832
24,259.78171,19491.7083,5.41436,0.03008552,0.00045225,9744870.0,0.37924,0.98754,0.92976,0.39827,12.98683,0.0436797,0.0,9744870.0,0.15101,0.9816,0.8854,0.2882,13.73838,0.04598866,0.0,9744870.0,0.15975,0.98033,0.8809,0.28165,,1.3419,0.6581,1.7078,0.2922,1.6893,0.3107,1.6317,0.3683,1.6269,0.3731
25,256.54287,19222.29399,5.33953,0.02980757,0.00044729,9744870.0,0.37452,0.98764,0.93105,0.40215,12.93641,0.0439654,0.0,9744870.0,0.15042,0.98142,0.88622,0.28718,15.18907,0.04600287,0.0,9744870.0,0.17662,0.98022,0.88231,0.28223,,1.3506,0.6494,1.7117,0.2883,1.688,0.312,1.6371,0.3629,1.6294,0.3706
26,256.6895,18954.22956,5.26506,0.0294763,0.0004421,9744870.0,0.37473,0.98767,0.93317,0.41296,12.96815,0.04380711,0.0,9744870.0,0.15079,0.98161,0.88302,0.28761,13.68966,0.04599366,0.0,9744870.0,0.15918,0.9803,0.88198,0.28026,,1.3674,0.6326,1.7263,0.2737,1.7016,0.2984,1.639,0.361,1.6349,0.3651
27,256.80146,18687.26554,5.19091,0.02920674,0.00043671,9744870.0,0.37489,0.98787,0.93495,0.42144,12.85606,0.04366552,0.0,9744870.0,0.14949,0.98163,0.88484,0.29387,13.5843,0.04581491,0.0,9744870.0,0.15796,0.98039,0.88149,0.28658,,1.3778,0.6222,1.7347,0.2653,1.6984,0.3016,1.6379,0.3621,1.6351,0.3649
28,254.4909,18415.34549,5.11537,0.0289262,0.00043111,9744870.0,0.37152,0.98788,0.93646,0.42983,12.90149,0.04360845,0.0,9744870.0,0.15002,0.9817,0.88368,0.29724,13.56463,0.04572468,0.0,9744870.0,0.15773,0.98033,0.88142,0.29072,,1.3831,0.6169,1.7457,0.2542,1.7075,0.2925,1.6405,0.3595,1.6408,0.3592
29,256.2784,18148.75821,5.04132,0.02865266,0.00042531,9744870.0,0.37413,0.98811,0.93844,0.43702,12.89455,0.04399924,0.0,9744870.0,0.14994,0.9814,0.88557,0.29562,13.59759,0.04613618,0.0,9744870.0,0.15811,0.98029,0.88176,0.28802,,1.404,0.596,1.7501,0.2499,1.7136,0.2864,1.6453,0.3547,1.6388,0.3612
30,255.54288,17881.1989,4.967,0.02833774,0.00041932,9744870.0,0.37306,0.98823,0.9408,0.44309,12.87494,0.0437902,0.0,9744870.0,0.14971,0.98175,0.88472,0.29211,15.06053,0.04607603,0.0,9744870.0,0.17512,0.98022,0.88042,0.28307,,1.4119,0.5881,1.7446,0.2554,1.7142,0.2858,1.6394,0.3606,1.6391,0.3609
31,255.69549,17614.71491,4.89298,0.02807579,0.00041315,9744870.0,0.37328,0.9883,0.94235,0.45139,12.89467,0.04395335,0.0,9744870.0,0.14994,0.9815,0.88463,0.29566,13.62024,0.04613153,0.0,9744870.0,0.15837,0.9802,0.88012,0.28529,,1.417,0.583,1.759,0.241,1.7212,0.2788,1.6423,0.3577,1.6397,0.3603
32,257.30911,17352.16091,4.82004,0.02785105,0.00040679,9744870.0,0.37563,0.9884,0.94379,0.45675,12.98823,0.04397761,0.0,9744870.0,0.15103,0.98183,0.8843,0.30064,13.82857,0.04617638,0.0,9744870.0,0.1608,0.98053,0.87943,0.29238,,1.4228,0.5772,1.7625,0.2375,1.7248,0.2752,1.633,0.367,1.6386,0.3614
33,256.29673,17087.95022,4.74665,0.02759868,0.00040027,9744870.0,0.37416,0.98853,0.9451,0.46244,12.9478,0.04400312,0.0,9744870.0,0.15056,0.98149,0.88422,0.2963,13.68201,0.04598536,0.0,9744870.0,0.15909,0.98018,0.87898,0.28849,,1.4324,0.5676,1.775,0.225,1.723,0.277,1.6415,0.3585,1.6385,0.3615
34,257.11278,16825.70729,4.67381,0.02732878,0.00039358,9744870.0,0.37535,0.98871,0.94705,0.47155,13.32855,0.04420836,0.0,9744870.0,0.15498,0.98151,0.88577,0.29645,13.96367,0.04637913,0.0,9744870.0,0.16237,0.98032,0.88139,0.29014,,1.4414,0.5586,1.7762,0.2238,1.7224,0.2776,1.6399,0.3601,1.6364,0.3636
35,256.40469,16562.49053,4.60069,0.02709397,0.00038674,9744870.0,0.37431,0.98873,0.94778,0.47577,12.98442,0.044154,0.0,9744870.0,0.15098,0.98151,0.88675,0.29953,15.18864,0.04622071,0.0,9744870.0,0.17661,0.98019,0.88184,0.29282,,1.4464,0.5536,1.7802,0.2198,1.7229,0.2771,1.6332,0.3668,1.6367,0.3633
36,255.13138,16297.47392,4.52708,0.02686118,0.00037974,9744870.0,0.37245,0.98888,0.94985,0.48508,13.01913,0.04432673,0.0,9744870.0,0.15139,0.98125,0.88474,0.29918,13.69712,0.04666021,0.0,9744870.0,0.15927,0.97985,0.87981,0.28874,,1.4512,0.5488,1.7761,0.2239,1.7241,0.2759,1.6373,0.3627,1.6373,0.3627
37,256.43654,16035.10707,4.4542,0.02659904,0.00037261,9744870.0,0.37436,0.98898,0.95111,0.49065,12.9202,0.04430351,0.0,9744870.0,0.15023,0.98148,0.88367,0.30218,13.65086,0.04645992,0.0,9744870.0,0.15873,0.98008,0.88022,0.2901,,1.4555,0.5445,1.7922,0.2078,1.7253,0.2747,1.6352,0.3648,1.6395,0.3605
38,253.60891,15768.62162,4.38017,0.02640648,0.00036534,9744870.0,0.37023,0.98907,0.95255,0.49798,12.88377,0.04443109,0.0,9744870.0,0.14981,0.98151,0.88286,0.30235,13.68414,0.04670689,0.0,9744870.0,0.15912,0.98014,0.87968,0.29544,,1.4619,0.5382,1.7939,0.2061,1.7277,0.2723,1.6419,0.3581,1.6341,0.3659
39,256.55355,15507.19695,4.30755,0.02618033,0.00035794,9744870.0,0.37453,0.98917,0.95412,0.50059,12.89888,0.04466645,0.0,9744870.0,0.14999,0.98143,0.88368,0.30252,13.62642,0.04689779,0.0,9744870.0,0.15845,0.98025,0.87903,0.29049,,1.4674,0.5326,1.7902,0.2098,1.7256,0.2744,1.6376,0.3624,1.6387,0.3613
40,254.92642,15243.66843,4.23435,0.02593358,0.00035042,9744870.0,0.37216,0.98924,0.95534,0.50964,12.88002,0.04479576,0.0,9744870.0,0.14977,0.98104,0.88451,0.30093,15.05707,0.04707532,0.0,9744870.0,0.17508,0.98014,0.87862,0.29173,,1.4695,0.5305,1.7944,0.2056,1.7306,0.2695,1.6308,0.3692,1.638,0.362
41,253.72402,14978.88907,4.1608,0.0257046,0.0003428,9744870.0,0.3704,0.98933,0.95628,0.51621,12.88297,0.04490304,0.0,9744870.0,0.1498,0.98138,0.88088,0.29966,13.61253,0.04711787,0.0,9744870.0,0.15829,0.98003,0.87637,0.29117,,1.474,0.526,1.799,0.201,1.7347,0.2653,1.6265,0.3735,1.6346,0.3654
42,256.86553,14718.78825,4.08855,0.02549908,0.00033507,9744870.0,0.37499,0.98938,0.95762,0.51911,12.89365,0.04505892,0.0,9744870.0,0.14993,0.98111,0.87971,0.29876,13.63462,0.04736677,0.0,9744870.0,0.15854,0.97966,0.87691,0.28838,,1.4795,0.5205,1.8111,0.1889,1.7307,0.2694,1.6281,0.3719,1.6352,0.3648
43,253.92398,14455.09068,4.0153,0.02530363,0.00032725,9744870.0,0.37069,0.98945,0.95897,0.52729,12.89767,0.0449548,0.0,9744870.0,0.14997,0.9813,0.88296,0.301,13.59454,0.04733561,0.0,9744870.0,0.15808,0.98005,0.87637,0.29197,,1.4783,0.5217,1.8127,0.1873,1.7276,0.2724,1.6242,0.3758,1.6308,0.3692
44,255.65736,14193.94607,3.94276,0.02507226,0.00031935,9744870.0,0.37322,0.98961,0.95998,0.53364,12.88895,0.04509275,0.0,9744870.0,0.14987,0.98139,0.88026,0.29945,13.65614,0.04749447,0.0,9744870.0,0.15879,0.97997,0.87427,0.29209,,1.4802,0.5198,1.8099,0.1901,1.7326,0.2674,1.6263,0.3737,1.6294,0.3706
45,256.52953,13934.0639,3.87057,0.02483113,0.00031137,9744870.0,0.3745,0.9897,0.96131,0.53878,14.44056,0.04510115,0.0,9744870.0,0.16791,0.98146,0.88177,0.30148,13.64956,0.04760613,0.0,9744870.0,0.15872,0.98017,0.87606,0.29213,,1.4852,0.5148,1.8141,0.1859,1.7303,0.2697,1.6222,0.3778,1.6291,0.3709
46,255.29424,13672.9314,3.79804,0.0246131,0.00030332,9744870.0,0.37269,0.98983,0.96231,0.5442,12.95579,0.04551643,0.0,9744870.0,0.15065,0.98138,0.88107,0.30248,13.68313,0.04782725,0.0,9744870.0,0.15911,0.98031,0.87627,0.29461,,1.4895,0.5105,1.814,0.186,1.7294,0.2706,1.6195,0.3805,1.6269,0.3731
47,256.098,13412.9129,3.72581,0.02444795,0.00029522,9744870.0,0.37387,0.98981,0.96327,0.5488,12.90713,0.04528859,0.0,9744870.0,0.15008,0.98147,0.88069,0.30374,13.62031,0.04764249,0.0,9744870.0,0.15838,0.98024,0.8761,0.29501,,1.4914,0.5086,1.8162,0.1838,1.7294,0.2706,1.6178,0.3822,1.6258,0.3742
48,254.93992,13151.84908,3.65329,0.02424498,0.00028707,9744870.0,0.37218,0.98991,0.96416,0.55137,12.90644,0.04539565,0.0,9744870.0,0.15007,0.98175,0.87983,0.2986,13.65521,0.04767838,0.0,9744870.0,0.15878,0.9804,0.87483,0.29449,,1.4969,0.5031,1.8161,0.1839,1.7259,0.2741,1.6164,0.3836,1.6293,0.3707
49,256.04947,12892.13977,3.58115,0.02405542,0.00027887,9744870.0,0.37379,0.98996,0.9653,0.55927,12.88017,0.04566923,0.0,9744870.0,0.14977,0.98135,0.87914,0.30163,13.59243,0.04802047,0.0,9744870.0,0.15805,0.98011,0.87415,0.29127,,1.4915,0.5085,1.8151,0.1849,1.7238,0.2762,1.6146,0.3854,1.6221,0.3779
50,256.00744,12632.53359,3.50904,0.02383716,0.00027064,9744870.0,0.37373,0.99005,0.96603,0.56627,14.32326,0.04559575,0.0,9744870.0,0.16655,0.98153,0.87686,0.3015,13.60113,0.04806284,0.0,9744870.0,0.15815,0.98023,0.87275,0.29366,,1.4954,0.5046,1.8146,0.1854,1.7297,0.2703,1.6133,0.3867,1.6232,0.3768
51,254.20936,12371.40606,3.4365,0.02366928,0.0002624,9744870.0,0.37111,0.99015,0.9669,0.56865,12.8858,0.04619034,0.0,9744870.0,0.14983,0.98114,0.87764,0.29877,13.60364,0.04858014,0.0,9744870.0,0.15818,0.97986,0.87298,0.29293,,1.4972,0.5028,1.8178,0.1822,1.7316,0.2685,1.6092,0.3908,1.6275,0.3725
52,259.89488,12115.58147,3.36544,0.02344498,0.00025413,9744870.0,0.37941,0.99031,0.96821,0.57516,13.34805,0.04646724,0.0,9744870.0,0.15521,0.98124,0.87821,0.30405,14.02012,0.04903249,0.0,9744870.0,0.16302,0.97985,0.87243,0.29057,True,1.4967,0.5033,1.8178,0.1822,1.7278,0.2722,1.607,0.393,1.623,0.377
53,260.17283,11859.84291,3.2944,0.02324584,0.00024587,9744870.0,0.37981,0.99037,0.96921,0.58225,13.34144,0.04625036,0.0,9744870.0,0.15513,0.98127,0.87849,0.30151,13.9536,0.04879189,0.0,9744870.0,0.16225,0.97992,0.87376,0.28911,,1.4981,0.5019,1.8149,0.1851,1.7267,0.2734,1.6066,0.3934,1.6209,0.3791
54,260.45005,11604.16991,3.22338,0.02308267,0.0002376,9744870.0,0.38022,0.99037,0.96945,0.58735,13.31828,0.04613951,0.0,9744870.0,0.15486,0.98173,0.87641,0.30053,14.09408,0.04863577,0.0,9744870.0,0.16388,0.98018,0.87107,0.29338,,1.4976,0.5024,1.816,0.1841,1.7305,0.2695,1.6036,0.3964,1.6194,0.3806
55,263.51058,11350.731,3.15298,0.02288165,0.00022936,9744870.0,0.38469,0.99053,0.97057,0.59177,13.10666,0.04650596,0.0,9744870.0,0.1524,0.98142,0.87698,0.29927,13.88068,0.04907106,0.0,9744870.0,0.1614,0.97983,0.87163,0.29137,,1.5009,0.4991,1.8148,0.1852,1.73,0.27,1.6024,0.3976,1.6171,0.3829
56,255.95096,11091.23584,3.0809,0.0227136,0.00022113,9744870.0,0.37365,0.99057,0.97111,0.59495,12.98313,0.04643205,0.0,9744870.0,0.15097,0.98141,0.87646,0.30111,13.67842,0.0491091,0.0,9744870.0,0.15905,0.97965,0.87018,0.28905,,1.5007,0.4993,1.8133,0.1867,1.724,0.276,1.6014,0.3986,1.6161,0.3839
57,257.82013,10833.21642,3.00923,0.02251913,0.00021293,9744870.0,0.37638,0.99067,0.97183,0.60273,13.16563,0.04656691,0.0,9744870.0,0.15309,0.98124,0.87599,0.30197,13.8336,0.04902203,0.0,9744870.0,0.16086,0.97985,0.87085,0.29061,,1.502,0.498,1.8165,0.1835,1.7257,0.2743,1.596,0.404,1.6136,0.3864
58,257.49948,10574.98093,2.93749,0.02236042,0.00020478,9744870.0,0.37591,0.99067,0.97242,0.60488,13.00224,0.04676593,0.0,9744870.0,0.15119,0.98118,0.8755,0.30239,13.74451,0.04920623,0.0,9744870.0,0.15982,0.97982,0.87105,0.29294,,1.5045,0.4955,1.8136,0.1864,1.7264,0.2736,1.595,0.405,1.6142,0.3858
59,258.39401,10317.36633,2.86594,0.0221913,0.00019668,9744870.0,0.37722,0.99081,0.97339,0.6104,12.95564,0.0469565,0.0,9744870.0,0.15065,0.98131,0.87459,0.30328,13.66014,0.04948236,0.0,9744870.0,0.15884,0.97991,0.86908,0.29129,,1.5044,0.4956,1.8141,0.1859,1.7269,0.2732,1.5948,0.4052,1.6107,0.3893
60,256.82766,10058.72474,2.79409,0.022016,0.00018863,9744870.0,0.37493,0.99082,0.97405,0.61654,12.91163,0.04719619,0.0,9744870.0,0.15014,0.98122,0.87488,0.30237,13.68572,0.04968954,0.0,9744870.0,0.15914,0.97975,0.86904,0.28946,,1.5036,0.4964,1.8158,0.1842,1.7238,0.2762,1.5941,0.4059,1.6118,0.3882
61,253.56276,9798.14059,2.72171,0.02183104,0.00018065,9744870.0,0.37016,0.99095,0.97436,0.62151,12.92879,0.04749421,0.0,9744870.0,0.15033,0.98111,0.87422,0.30337,13.64175,0.05003571,0.0,9744870.0,0.15863,0.97961,0.86824,0.29339,,1.5056,0.4944,1.8212,0.1788,1.7261,0.274,1.5913,0.4087,1.6097,0.3903
62,255.82015,9539.10512,2.64975,0.02170451,0.00017275,9744870.0,0.37346,0.99104,0.97474,0.62211,12.89885,0.04728946,0.0,9744870.0,0.14999,0.98122,0.87334,0.30102,13.64451,0.04977838,0.0,9744870.0,0.15866,0.97984,0.86721,0.28882,,1.5052,0.4949,1.8149,0.1851,1.7199,0.2801,1.5868,0.4132,1.6065,0.3935
63,254.35981,9279.34868,2.5776,0.02154331,0.00016493,9744870.0,0.37133,0.9911,0.97589,0.62783,12.89243,0.04760009,0.0,9744870.0,0.14991,0.98118,0.87404,0.30184,13.60748,0.05017352,0.0,9744870.0,0.15823,0.97966,0.86851,0.29102,,1.5047,0.4953,1.8167,0.1833,1.7194,0.2806,1.5849,0.4151,1.6038,0.3962
64,255.68132,9020.46987,2.50569,0.02136746,0.0001572,9744870.0,0.37326,0.99111,0.976,0.63297,12.92577,0.04762634,0.0,9744870.0,0.1503,0.98127,0.87246,0.29958,13.65401,0.05019774,0.0,9744870.0,0.15877,0.97996,0.86692,0.28967,,1.504,0.496,1.819,0.181,1.7197,0.2804,1.584,0.416,1.604,0.396
65,256.00337,8761.85387,2.43385,0.02121679,0.00014958,9744870.0,0.37373,0.99131,0.9768,0.63765,12.89307,0.04780314,0.0,9744870.0,0.14992,0.98111,0.87214,0.30058,13.63618,0.05052204,0.0,9744870.0,0.15856,0.97981,0.86647,0.28755,,1.5072,0.4928,1.8199,0.1801,1.7214,0.2786,1.5825,0.4175,1.6023,0.3977
66,254.91062,8502.77763,2.36188,0.02106596,0.00014206,9744870.0,0.37213,0.99124,0.97717,0.63929,12.91334,0.04804816,0.0,9744870.0,0.15016,0.98134,0.87107,0.29838,13.6547,0.0506542,0.0,9744870.0,0.15878,0.98009,0.86494,0.28589,,1.5034,0.4967,1.8199,0.1801,1.7208,0.2793,1.5812,0.4187,1.6011,0.3989
67,257.19407,8244.89847,2.29025,0.02091719,0.00013466,9744870.0,0.37547,0.99133,0.97772,0.64426,12.92956,0.04812653,0.0,9744870.0,0.15034,0.98117,0.87096,0.29974,13.65555,0.05073277,0.0,9744870.0,0.15879,0.97998,0.86486,0.29044,,1.5045,0.4955,1.8189,0.1811,1.7213,0.2787,1.5786,0.4214,1.6017,0.3983
68,256.06226,7986.53068,2.21848,0.02078225,0.00012739,9744870.0,0.37381,0.99136,0.97845,0.64693,12.9989,0.04818037,0.0,9744870.0,0.15115,0.98136,0.8706,0.30154,13.75648,0.05084098,0.0,9744870.0,0.15996,0.97992,0.86453,0.28855,,1.5049,0.4951,1.8187,0.1813,1.7198,0.2802,1.5759,0.4241,1.6,0.4
69,258.46358,7729.2579,2.14702,0.02062701,0.00012026,9744870.0,0.37732,0.99148,0.97872,0.64921,12.98469,0.04822912,0.0,9744870.0,0.15098,0.98138,0.87054,0.30008,13.73332,0.05101304,0.0,9744870.0,0.15969,0.97995,0.86375,0.28838,,1.5067,0.4933,1.82,0.18,1.719,0.281,1.5767,0.4233,1.5991,0.4009
70,258.4819,7471.95905,2.07554,0.02051956,0.00011326,9744870.0,0.37735,0.99154,0.97901,0.65517,13.14438,0.04834662,0.0,9744870.0,0.15284,0.98129,0.87019,0.29877,13.88617,0.05113378,0.0,9744870.0,0.16147,0.97992,0.86311,0.28593,,1.5055,0.4945,1.8178,0.1822,1.7177,0.2823,1.5749,0.4251,1.5961,0.4039
