epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_accuracy,train_auc,train_ap,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_accuracy,val_auc,val_ap,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_accuracy,test_auc,test_ap,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5
10,261.38851,23782.70612,6.60631,0.03734492,0.00049659,9744870.0,0.38159,0.98463,0.87993,0.22541,13.38352,0.0470937,0.0,9744870.0,0.15562,0.97988,0.86611,0.21807,14.04631,0.04944368,0.0,9744870.0,0.16333,0.97877,0.86181,0.21285,,1.0924,0.9076,1.1042,0.8958,1.2387,0.7613,1.3852,0.6148,1.3577,0.6423
11,262.18857,23478.57717,6.52183,0.03647832,0.00049509,9744870.0,0.38276,0.98496,0.88552,0.24503,13.43194,0.04738203,0.0,9744870.0,0.15619,0.9799,0.87103,0.2303,14.05492,0.04951696,0.0,9744870.0,0.16343,0.97851,0.86663,0.22245,,1.1115,0.8885,1.1549,0.8451,1.3168,0.6832,1.4499,0.5501,1.3973,0.6027
12,261.69693,23177.61036,6.43823,0.03584116,0.00049333,9744870.0,0.38204,0.98524,0.88979,0.259,13.39375,0.04649367,0.0,9744870.0,0.15574,0.98048,0.87038,0.23513,14.16056,0.04885403,0.0,9744870.0,0.16466,0.97919,0.86634,0.23311,,1.1262,0.8738,1.2237,0.7763,1.3898,0.6102,1.4951,0.5049,1.4289,0.5711
13,263.44457,22892.98901,6.35916,0.03515386,0.0004913,9744870.0,0.38459,0.98559,0.89454,0.27367,13.3407,0.04524164,0.0,9744870.0,0.15512,0.98083,0.87574,0.25003,14.10627,0.04757181,0.0,9744870.0,0.16403,0.9795,0.8717,0.24354,,1.152,0.8479,1.2959,0.7041,1.4497,0.5503,1.5342,0.4658,1.4571,0.5429
14,261.59785,22600.72654,6.27798,0.03452478,0.00048901,9744870.0,0.38189,0.98572,0.90024,0.28573,13.41256,0.0454309,0.0,9744870.0,0.15596,0.9808,0.87803,0.2476,15.83783,0.0477659,0.0,9744870.0,0.18416,0.97935,0.87301,0.24259,,1.1655,0.8344,1.3575,0.6425,1.5058,0.4942,1.5682,0.4318,1.4833,0.5167
15,260.07828,22304.3194,6.19564,0.03394601,0.00048645,9744870.0,0.37968,0.9859,0.90334,0.29964,13.4736,0.04551302,0.0,9744870.0,0.15667,0.98088,0.87909,0.25392,14.04737,0.04784076,0.0,9744870.0,0.16334,0.97942,0.87542,0.24959,,1.1859,0.8141,1.4242,0.5758,1.5504,0.4496,1.5934,0.4066,1.5096,0.4904
16,262.11561,22022.13319,6.11726,0.03343588,0.00048364,9744870.0,0.38265,0.98617,0.90756,0.31281,13.72058,0.04536975,0.0,9744870.0,0.15954,0.98066,0.8817,0.26367,14.31466,0.04755042,0.0,9744870.0,0.16645,0.9791,0.87678,0.25122,,1.2002,0.7998,1.4695,0.5305,1.5834,0.4166,1.6085,0.3915,1.5313,0.4687
17,265.11697,21755.84993,6.04329,0.03295365,0.00048057,9744870.0,0.38703,0.98638,0.91041,0.32253,13.42265,0.04514651,0.0,9744870.0,0.15608,0.98087,0.88091,0.26868,14.11726,0.04709175,0.0,9744870.0,0.16415,0.97968,0.87884,0.26395,,1.2152,0.7848,1.5142,0.4858,1.6125,0.3875,1.6187,0.3814,1.5451,0.4549
18,263.25348,21481.74508,5.96715,0.032507,0.00047725,9744870.0,0.38431,0.98654,0.91414,0.33415,13.43149,0.04455594,0.0,9744870.0,0.15618,0.98088,0.88054,0.27032,14.11924,0.04664967,0.0,9744870.0,0.16418,0.9796,0.87854,0.2644,,1.2369,0.7631,1.5596,0.4404,1.6345,0.3655,1.6307,0.3694,1.5577,0.4423
19,260.96908,21199.58774,5.88877,0.03204514,0.00047368,9744870.0,0.38098,0.98671,0.91718,0.34618,15.10134,0.04430888,0.0,9744870.0,0.1756,0.98121,0.88093,0.27777,14.09423,0.0463777,0.0,9744870.0,0.16389,0.97985,0.87931,0.26604,,1.2532,0.7468,1.5721,0.4279,1.6481,0.3519,1.6395,0.3605,1.5714,0.4286
20,263.97986,20930.77459,5.8141,0.03164017,0.00046987,9744870.0,0.38537,0.98683,0.91918,0.35637,13.38688,0.04417194,0.0,9744870.0,0.15566,0.9812,0.88272,0.27556,14.1346,0.04631289,0.0,9744870.0,0.16436,0.97998,0.88029,0.27074,,1.2703,0.7297,1.5992,0.4008,1.6614,0.3386,1.6447,0.3554,1.5826,0.4174
21,262.20184,20656.09697,5.7378,0.03130501,0.00046581,9744870.0,0.38278,0.98701,0.92153,0.36448,13.39166,0.04415772,0.0,9744870.0,0.15572,0.98139,0.88378,0.27694,14.07911,0.04634671,0.0,9744870.0,0.16371,0.98015,0.87902,0.27107,,1.2836,0.7164,1.6302,0.3697,1.6691,0.3309,1.6476,0.3524,1.5916,0.4084
22,261.28995,20379.45136,5.66096,0.03092903,0.00046152,9744870.0,0.38145,0.98715,0.92425,0.37509,13.37894,0.04388427,0.0,9744870.0,0.15557,0.98141,0.88674,0.28345,14.03608,0.04621557,0.0,9744870.0,0.16321,0.97991,0.88132,0.27768,,1.3017,0.6983,1.6516,0.3484,1.6746,0.3254,1.6487,0.3513,1.6038,0.3962
23,262.11829,20106.70845,5.5852,0.03057153,0.000457,9744870.0,0.38265,0.98729,0.92688,0.38292,13.33243,0.04412003,0.0,9744870.0,0.15503,0.9812,0.88521,0.2815,14.13504,0.04629459,0.0,9744870.0,0.16436,0.97977,0.88035,0.27604,,1.3111,0.6889,1.6678,0.3322,1.685,0.315,1.6587,0.3413,1.6034,0.3966
24,261.09001,19831.73068,5.50881,0.03027797,0.00045225,9744870.0,0.38115,0.98743,0.92833,0.39195,15.1823,0.04393683,0.0,9744870.0,0.17654,0.98151,0.88432,0.2848,14.04888,0.0463781,0.0,9744870.0,0.16336,0.98036,0.87898,0.27656,,1.3287,0.6713,1.6813,0.3187,1.6865,0.3135,1.6622,0.3378,1.6124,0.3876
25,259.38414,19552.96602,5.43138,0.02995849,0.00044729,9744870.0,0.37866,0.98752,0.93012,0.39885,13.43501,0.04435342,0.0,9744870.0,0.15622,0.981,0.88532,0.28407,14.0853,0.0465306,0.0,9744870.0,0.16378,0.97969,0.87967,0.27728,,1.3359,0.6641,1.6927,0.3073,1.6901,0.3099,1.6599,0.3401,1.6188,0.3812
26,263.90452,19287.85872,5.35774,0.02966753,0.0004421,9744870.0,0.38526,0.98758,0.9322,0.40678,13.39935,0.04393665,0.0,9744870.0,0.15581,0.98149,0.8847,0.28499,14.12001,0.04623908,0.0,9744870.0,0.16419,0.98005,0.87851,0.27989,,1.3496,0.6504,1.7177,0.2823,1.7027,0.2973,1.6646,0.3354,1.6273,0.3727
27,260.86928,19015.03243,5.28195,0.02938228,0.00043671,9744870.0,0.38083,0.98785,0.93427,0.41604,13.42628,0.04443608,0.0,9744870.0,0.15612,0.98119,0.88414,0.28984,14.05074,0.04681022,0.0,9744870.0,0.16338,0.97999,0.87976,0.28102,,1.3612,0.6388,1.7146,0.2854,1.7104,0.2896,1.6598,0.3402,1.6319,0.3681
28,262.75034,18747.6361,5.20768,0.02909999,0.00043111,9744870.0,0.38358,0.9879,0.93611,0.42347,13.36233,0.04384658,0.0,9744870.0,0.15538,0.98155,0.88303,0.28766,14.11335,0.04604658,0.0,9744870.0,0.16411,0.98026,0.87968,0.28492,,1.3731,0.6269,1.7188,0.2812,1.7122,0.2878,1.6548,0.3452,1.6353,0.3647
29,262.4825,18479.92456,5.13331,0.02881485,0.00042531,9744870.0,0.38319,0.98806,0.93822,0.42945,15.32062,0.04403885,0.0,9744870.0,0.17815,0.98147,0.88616,0.29067,14.1569,0.04645546,0.0,9744870.0,0.16462,0.97984,0.88262,0.27974,,1.3862,0.6138,1.7313,0.2687,1.7097,0.2903,1.6572,0.3428,1.6382,0.3618
30,262.38453,18212.33232,5.05898,0.02851669,0.00041932,9744870.0,0.38304,0.9882,0.93973,0.43956,13.41084,0.04414761,0.0,9744870.0,0.15594,0.98166,0.88346,0.29025,14.11623,0.04634337,0.0,9744870.0,0.16414,0.9805,0.8811,0.28377,,1.3934,0.6066,1.732,0.268,1.716,0.284,1.659,0.341,1.6421,0.3579
31,262.74603,17945.83374,4.98495,0.02831244,0.00041315,9744870.0,0.38357,0.98825,0.94116,0.4433,13.37108,0.04435698,0.0,9744870.0,0.15548,0.98122,0.8845,0.29115,14.14501,0.04665424,0.0,9744870.0,0.16448,0.97996,0.87995,0.28481,,1.3981,0.6019,1.7371,0.2629,1.7143,0.2856,1.6531,0.3469,1.6413,0.3587
32,259.44968,17672.87,4.90913,0.02802629,0.00040679,9744870.0,0.37876,0.98833,0.9431,0.45359,13.41314,0.04430869,0.0,9744870.0,0.15597,0.98131,0.8856,0.2896,14.04969,0.04652953,0.0,9744870.0,0.16337,0.98029,0.87959,0.28649,,1.4075,0.5925,1.7442,0.2558,1.716,0.284,1.6571,0.3429,1.6466,0.3534
33,263.30103,17408.17735,4.8356,0.02779355,0.00040027,9744870.0,0.38438,0.98843,0.94468,0.45944,13.45021,0.04449594,0.0,9744870.0,0.1564,0.98132,0.88536,0.29205,14.11494,0.04674105,0.0,9744870.0,0.16413,0.97997,0.88125,0.28648,,1.4126,0.5874,1.7568,0.2432,1.7115,0.2885,1.6563,0.3437,1.6447,0.3553
34,262.99491,17142.99572,4.76194,0.02751645,0.00039358,9744870.0,0.38393,0.98855,0.94575,0.4679,13.36142,0.04444757,0.0,9744870.0,0.15537,0.98123,0.88609,0.2926,14.08469,0.04680581,0.0,9744870.0,0.16378,0.97981,0.88078,0.28575,,1.417,0.583,1.7581,0.2419,1.7149,0.2851,1.656,0.344,1.6457,0.3543
35,260.69085,16873.83947,4.68718,0.02729496,0.00038674,9744870.0,0.38057,0.98869,0.94747,0.47248,13.37456,0.04431172,0.0,9744870.0,0.15552,0.98149,0.88532,0.29377,14.16832,0.04676657,0.0,9744870.0,0.16475,0.98012,0.8804,0.28465,,1.4268,0.5732,1.7623,0.2377,1.711,0.289,1.6538,0.3462,1.6478,0.3522
36,260.93403,16605.55487,4.61265,0.02707097,0.00037974,9744870.0,0.38093,0.98881,0.94878,0.47794,13.44743,0.04426907,0.0,9744870.0,0.15637,0.98154,0.88361,0.29439,14.18907,0.04650893,0.0,9744870.0,0.16499,0.98037,0.87845,0.28749,,1.4337,0.5663,1.7644,0.2356,1.7151,0.2849,1.6581,0.3419,1.6515,0.3485
37,261.64404,16338.81559,4.53856,0.02683787,0.00037261,9744870.0,0.38196,0.98888,0.95015,0.48408,13.5374,0.04468524,0.0,9744870.0,0.15741,0.98142,0.88261,0.29167,14.30074,0.04710424,0.0,9744870.0,0.16629,0.98,0.87713,0.28523,,1.4407,0.5593,1.7676,0.2324,1.7125,0.2875,1.6548,0.3452,1.6502,0.3498
38,263.49304,16075.22961,4.46534,0.02660656,0.00036534,9744870.0,0.38466,0.989,0.95167,0.48989,13.51336,0.04489842,0.0,9744870.0,0.15713,0.98136,0.88393,0.29764,14.09885,0.04726575,0.0,9744870.0,0.16394,0.98,0.87757,0.28835,,1.4461,0.5539,1.7702,0.2298,1.7109,0.2891,1.6539,0.3462,1.6502,0.3498
39,262.87183,15810.71647,4.39187,0.02634634,0.00035794,9744870.0,0.38375,0.98907,0.95284,0.49909,13.46728,0.04517473,0.0,9744870.0,0.1566,0.98133,0.88204,0.29762,14.08461,0.04762167,0.0,9744870.0,0.16377,0.97985,0.87587,0.28852,,1.454,0.546,1.7786,0.2214,1.7102,0.2898,1.6536,0.3464,1.6531,0.3469
40,259.85131,15541.93679,4.3172,0.02612424,0.00035042,9744870.0,0.37934,0.98917,0.95435,0.50423,13.36275,0.04459164,0.0,9744870.0,0.15538,0.98138,0.88368,0.29902,14.10301,0.04702825,0.0,9744870.0,0.16399,0.98005,0.87787,0.29265,,1.4579,0.5421,1.7797,0.2203,1.709,0.291,1.6489,0.3511,1.6535,0.3465
41,262.02125,15276.57886,4.24349,0.02588589,0.0003428,9744870.0,0.38251,0.98924,0.95556,0.50978,13.43536,0.04514602,0.0,9744870.0,0.15623,0.98126,0.88097,0.29569,14.09374,0.04737484,0.0,9744870.0,0.16388,0.98003,0.87743,0.28691,,1.4601,0.5399,1.7836,0.2164,1.7134,0.2866,1.6453,0.3547,1.6521,0.3479
42,260.97711,15009.99203,4.16944,0.02572519,0.00033507,9744870.0,0.38099,0.98941,0.95674,0.51192,13.42947,0.0451224,0.0,9744870.0,0.15616,0.98162,0.87947,0.29557,14.10711,0.04746211,0.0,9744870.0,0.16404,0.98053,0.87426,0.28652,,1.4695,0.5305,1.7899,0.2101,1.7143,0.2857,1.649,0.351,1.6493,0.3507
43,260.93859,14743.61115,4.09545,0.02551289,0.00032725,9744870.0,0.38093,0.98945,0.95722,0.5196,13.42681,0.04582528,0.0,9744870.0,0.15613,0.98087,0.88173,0.29618,14.12296,0.04828104,0.0,9744870.0,0.16422,0.97945,0.87476,0.28871,,1.4727,0.5273,1.8019,0.1981,1.7101,0.2899,1.6476,0.3524,1.6469,0.3531
44,261.43881,14478.08354,4.02169,0.02523699,0.00031935,9744870.0,0.38166,0.98956,0.9588,0.52873,13.36835,0.04527916,0.0,9744870.0,0.15545,0.98132,0.8813,0.29535,14.0781,0.04757434,0.0,9744870.0,0.1637,0.97993,0.87521,0.28909,,1.4726,0.5274,1.7908,0.2092,1.7047,0.2953,1.6476,0.3524,1.6503,0.3497
45,260.03436,14211.085,3.94752,0.02505572,0.00031137,9744870.0,0.37961,0.98959,0.9599,0.5324,13.38699,0.04540091,0.0,9744870.0,0.15566,0.9811,0.88248,0.29672,14.06858,0.04787125,0.0,9744870.0,0.16359,0.97982,0.87655,0.29269,,1.4756,0.5244,1.7956,0.2044,1.7098,0.2902,1.6435,0.3565,1.6465,0.3535
46,261.50404,13946.0401,3.8739,0.02484803,0.00030332,9744870.0,0.38176,0.98968,0.96112,0.53898,13.30449,0.04524368,0.0,9744870.0,0.1547,0.98128,0.87991,0.29587,14.01357,0.04776252,0.0,9744870.0,0.16295,0.97996,0.87268,0.28824,,1.4763,0.5237,1.7928,0.2072,1.7095,0.2905,1.6434,0.3566,1.6465,0.3535
47,259.67348,13679.15964,3.79977,0.02463192,0.00029522,9744870.0,0.37909,0.9897,0.96219,0.5427,13.37213,0.0456704,0.0,9744870.0,0.15549,0.98144,0.87992,0.29906,14.14232,0.04812077,0.0,9744870.0,0.16445,0.98004,0.87373,0.28996,,1.48,0.52,1.7979,0.2021,1.7049,0.2951,1.6436,0.3564,1.6449,0.3551
48,261.9614,13414.95465,3.72638,0.02444107,0.00028707,9744870.0,0.38243,0.98988,0.96286,0.55157,13.39979,0.04572187,0.0,9744870.0,0.15581,0.98121,0.8828,0.29852,14.08696,0.04826994,0.0,9744870.0,0.1638,0.97982,0.87426,0.28741,,1.4809,0.5191,1.7938,0.2062,1.7068,0.2932,1.6433,0.3567,1.6449,0.3551
49,262.47971,13151.35771,3.65315,0.02427644,0.00027887,9744870.0,0.38318,0.98993,0.96421,0.55481,13.34684,0.0459709,0.0,9744870.0,0.1552,0.98156,0.87877,0.2988,14.01196,0.04838463,0.0,9744870.0,0.16293,0.9801,0.87119,0.28735,,1.478,0.522,1.7927,0.2073,1.7021,0.2979,1.6405,0.3595,1.6441,0.3559
50,261.23029,12886.60415,3.57961,0.02402995,0.00027064,9744870.0,0.38136,0.99002,0.96458,0.55979,14.09941,0.04595234,0.0,9744870.0,0.16395,0.98108,0.87872,0.30034,14.86001,0.04855052,0.0,9744870.0,0.17279,0.97971,0.87202,0.28708,True,1.48,0.52,1.7901,0.2099,1.7049,0.2951,1.6372,0.3628,1.6506,0.3494
51,267.9742,12628.21126,3.50784,0.02383015,0.0002624,9744870.0,0.3912,0.9901,0.96625,0.56342,13.6153,0.04619804,0.0,9744870.0,0.15832,0.98128,0.87768,0.2973,14.33632,0.04891733,0.0,9744870.0,0.1667,0.97995,0.86988,0.28451,,1.4818,0.5182,1.79,0.21,1.6969,0.3031,1.635,0.365,1.6445,0.3555
52,261.95987,12364.12334,3.43448,0.02367177,0.00025413,9744870.0,0.38242,0.99018,0.96712,0.56873,13.57937,0.04627869,0.0,9744870.0,0.1579,0.98117,0.87788,0.29811,16.18221,0.04883478,0.0,9744870.0,0.18817,0.97971,0.87003,0.28949,,1.4858,0.5142,1.7961,0.204,1.6977,0.3023,1.634,0.366,1.641,0.359
53,260.84398,12099.16367,3.36088,0.02345427,0.00024587,9744870.0,0.38079,0.9903,0.96769,0.57688,13.52187,0.04654271,0.0,9744870.0,0.15723,0.98124,0.87941,0.29801,14.22047,0.04918201,0.0,9744870.0,0.16535,0.97971,0.87216,0.28861,,1.4887,0.5113,1.7984,0.2016,1.6942,0.3058,1.6328,0.3672,1.6355,0.3645
54,261.69393,11835.04907,3.28751,0.02328487,0.0002376,9744870.0,0.38203,0.9904,0.96876,0.58202,13.52264,0.04655723,0.0,9744870.0,0.15724,0.98108,0.87846,0.29976,14.28127,0.04919859,0.0,9744870.0,0.16606,0.97957,0.87036,0.29099,,1.4876,0.5124,1.7943,0.2057,1.6944,0.3056,1.6316,0.3684,1.6346,0.3654
55,259.86847,11569.58664,3.21377,0.02306127,0.00022936,9744870.0,0.37937,0.99046,0.96944,0.58715,13.53378,0.04690227,0.0,9744870.0,0.15737,0.98109,0.87741,0.29492,14.29713,0.04954805,0.0,9744870.0,0.16625,0.97959,0.86979,0.28655,,1.4879,0.5121,1.795,0.205,1.6906,0.3094,1.6308,0.3692,1.6348,0.3652
56,262.36182,11306.20143,3.14061,0.02291146,0.00022113,9744870.0,0.38301,0.99047,0.97016,0.59144,13.56174,0.04691997,0.0,9744870.0,0.15769,0.98123,0.87502,0.29636,14.27755,0.04942159,0.0,9744870.0,0.16602,0.97968,0.86707,0.28723,,1.49,0.51,1.7976,0.2024,1.6892,0.3108,1.6277,0.3723,1.6301,0.3699
57,259.55507,11040.81904,3.06689,0.0227367,0.00021293,9744870.0,0.37891,0.99057,0.97068,0.59597,13.04633,0.04686244,0.0,9744870.0,0.1517,0.98129,0.87451,0.29899,15.56463,0.04958403,0.0,9744870.0,0.18098,0.97971,0.86816,0.28648,,1.4917,0.5083,1.7959,0.2041,1.6897,0.3103,1.6269,0.3731,1.6305,0.3695
58,257.2568,10774.03708,2.99279,0.02252085,0.00020478,9744870.0,0.37556,0.99074,0.9719,0.60069,13.11185,0.0470886,0.0,9744870.0,0.15246,0.98133,0.87529,0.29894,13.83439,0.04972803,0.0,9744870.0,0.16087,0.97955,0.86791,0.28597,,1.4926,0.5074,1.7939,0.2061,1.6853,0.3147,1.626,0.374,1.6303,0.3697
59,259.74593,10509.23205,2.91923,0.0223623,0.00019668,9744870.0,0.37919,0.99074,0.97258,0.60366,13.26817,0.04730208,0.0,9744870.0,0.15428,0.98102,0.87427,0.29553,13.8836,0.05004046,0.0,9744870.0,0.16144,0.97947,0.86756,0.28484,,1.4956,0.5044,1.7965,0.2035,1.6862,0.3138,1.6251,0.3749,1.6279,0.3721
60,260.73949,10245.22811,2.8459,0.02221037,0.00018863,9744870.0,0.38064,0.9908,0.97305,0.61047,13.09796,0.0477095,0.0,9744870.0,0.1523,0.98114,0.87329,0.29834,13.80317,0.050465,0.0,9744870.0,0.1605,0.97941,0.86561,0.28675,,1.4939,0.5061,1.7986,0.2014,1.6835,0.3165,1.6236,0.3764,1.6258,0.3742
61,260.12555,9980.95319,2.77249,0.0220748,0.00018065,9744870.0,0.37975,0.99086,0.97363,0.6128,13.06911,0.0473303,0.0,9744870.0,0.15197,0.98115,0.87489,0.29692,13.78911,0.0501059,0.0,9744870.0,0.16034,0.97956,0.86796,0.28593,,1.4935,0.5065,1.7985,0.2015,1.6818,0.3182,1.6195,0.3805,1.6253,0.3747
62,257.78327,9715.43438,2.69873,0.02188457,0.00017275,9744870.0,0.37633,0.99094,0.97456,0.61769,13.06539,0.04798946,0.0,9744870.0,0.15192,0.98099,0.87374,0.29673,15.52182,0.05088218,0.0,9744870.0,0.18049,0.97955,0.86592,0.28525,,1.4953,0.5047,1.8022,0.1978,1.6819,0.3181,1.6208,0.3792,1.6265,0.3735
63,256.56654,9449.47289,2.62485,0.02170117,0.00016493,9744870.0,0.37455,0.99103,0.97475,0.62218,13.04274,0.048136,0.0,9744870.0,0.15166,0.98089,0.87142,0.29665,13.81027,0.05102176,0.0,9744870.0,0.16058,0.97935,0.86571,0.28464,,1.4954,0.5046,1.8022,0.1978,1.68,0.32,1.6195,0.3805,1.6235,0.3765
64,258.97212,9185.09579,2.55142,0.02156104,0.0001572,9744870.0,0.37806,0.99104,0.97569,0.62636,13.04861,0.04824585,0.0,9744870.0,0.15173,0.98103,0.87257,0.29774,13.77027,0.05105198,0.0,9744870.0,0.16012,0.97943,0.86547,0.28656,,1.4954,0.5046,1.7989,0.2011,1.6765,0.3235,1.6196,0.3804,1.6222,0.3778
65,256.90891,8919.81961,2.47773,0.02140639,0.00014958,9744870.0,0.37505,0.99113,0.97601,0.63015,13.10123,0.04818166,0.0,9744870.0,0.15234,0.98103,0.87146,0.29662,13.78939,0.05110519,0.0,9744870.0,0.16034,0.97952,0.86433,0.28564,,1.4943,0.5057,1.797,0.203,1.6776,0.3224,1.6196,0.3804,1.6229,0.3771
66,259.63365,8656.13524,2.40448,0.02126735,0.00014206,9744870.0,0.37903,0.99128,0.97656,0.63507,13.0694,0.04827958,0.0,9744870.0,0.15197,0.98101,0.86993,0.29687,13.78966,0.05117252,0.0,9744870.0,0.16034,0.97974,0.86343,0.2867,,1.4947,0.5053,1.7978,0.2022,1.6745,0.3255,1.6181,0.3819,1.6224,0.3776
67,256.62004,8391.15183,2.33088,0.02109056,0.00013466,9744870.0,0.37463,0.9913,0.9772,0.63997,14.86517,0.04887482,0.0,9744870.0,0.17285,0.98072,0.869,0.29406,13.75946,0.05171806,0.0,9744870.0,0.15999,0.9792,0.86242,0.2837,,1.4952,0.5048,1.7977,0.2023,1.6724,0.3276,1.6165,0.3835,1.6177,0.3823
68,256.72739,8126.45907,2.25735,0.02089882,0.00012739,9744870.0,0.37478,0.99137,0.97794,0.64412,13.09732,0.0488302,0.0,9744870.0,0.15229,0.98096,0.86993,0.29602,13.85123,0.05181369,0.0,9744870.0,0.16106,0.97947,0.862,0.28456,,1.4966,0.5034,1.8014,0.1986,1.6686,0.3314,1.6131,0.3869,1.6157,0.3843
69,258.09659,7862.58069,2.18405,0.02079119,0.00012026,9744870.0,0.37678,0.99138,0.97782,0.64384,13.08331,0.04891965,0.0,9744870.0,0.15213,0.98081,0.86992,0.29551,13.82751,0.05188144,0.0,9744870.0,0.16079,0.97935,0.86141,0.28319,,1.4968,0.5032,1.8004,0.1996,1.6689,0.3311,1.6117,0.3883,1.6145,0.3855
70,256.39696,7598.17097,2.1106,0.02067745,0.00011326,9744870.0,0.3743,0.99145,0.97866,0.64986,13.25262,0.04867351,0.0,9744870.0,0.1541,0.98113,0.87009,0.29477,13.95106,0.05161629,0.0,9744870.0,0.16222,0.97949,0.86249,0.28276,,1.4983,0.5017,1.7989,0.2011,1.6659,0.3341,1.6114,0.3886,1.6164,0.3836
