epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
10,6.82521,14099.18226,3.91644,0.41026274,0.0002,273977.0,0.02181,0.41026,0.81321,0.95668,0.75527,0.86906,0.31063,0.44781582,0.0,273977.0,0.00971,0.44782,0.76716,0.96912,0.91712,0.95766,0.30374,0.42298513,0.0,273977.0,0.00949,0.42299,0.8966,0.97291,0.42067,0.64859,
11,6.78474,14041.75701,3.90049,0.40973029,0.00022,273977.0,0.02168,0.40973,0.81031,0.95551,0.76698,0.87578,0.3015,0.3873616,0.0,273977.0,0.00942,0.38736,0.78754,0.96688,0.83684,0.91479,0.29909,0.35636018,0.0,273977.0,0.00935,0.35636,0.91433,0.97048,0.34854,0.59037,
12,6.78672,13992.42623,3.88679,0.40145835,0.00024,273977.0,0.02168,0.40146,0.81456,0.95792,0.74982,0.86592,0.30316,0.36692814,0.0,273977.0,0.00947,0.36693,0.79369,0.97114,0.81261,0.90145,0.30083,0.31767101,0.0,273977.0,0.0094,0.31767,0.92329,0.97365,0.31207,0.55863,
13,6.78613,13949.08876,3.87475,0.39328423,0.00026,273977.0,0.02168,0.39328,0.81845,0.95902,0.73407,0.85678,0.30284,0.42311798,0.0,273977.0,0.00946,0.42312,0.7649,0.97006,0.92601,0.96229,0.30085,0.41361835,0.0,273977.0,0.0094,0.41362,0.89318,0.97192,0.43458,0.65922,
14,6.7559,13906.6242,3.86295,0.37853995,0.00028,273977.0,0.02158,0.37854,0.82219,0.96192,0.71894,0.8479,0.30328,0.35228278,0.0,273977.0,0.00948,0.35228,0.80489,0.97539,0.76848,0.87663,0.29973,0.31530387,0.0,273977.0,0.00937,0.3153,0.9295,0.9766,0.28681,0.53555,
15,6.77795,13871.35836,3.85316,0.37492255,0.0003,273977.0,0.02165,0.37492,0.82459,0.96308,0.70927,0.84218,0.30349,0.32004204,0.0,273977.0,0.00948,0.32004,0.80183,0.97203,0.78055,0.88349,0.30154,0.27560259,0.0,273977.0,0.00942,0.2756,0.93257,0.9732,0.27432,0.52376,
16,6.77553,13839.16162,3.84421,0.3613076,0.00032,273977.0,0.02165,0.36131,0.82673,0.96587,0.7006,0.83702,0.302,0.31380406,0.0,273977.0,0.00944,0.3138,0.79922,0.97024,0.79083,0.88929,0.30025,0.27769156,0.0,273977.0,0.00938,0.27769,0.93079,0.97168,0.28159,0.53065,
17,6.77273,13809.48069,3.83597,0.3525215,0.00034,273977.0,0.02164,0.35252,0.83384,0.9669,0.67187,0.81968,0.30385,0.32386598,0.0,273977.0,0.0095,0.32387,0.80033,0.97198,0.78644,0.88681,0.30048,0.30211264,0.0,273977.0,0.00939,0.30211,0.92363,0.97477,0.31071,0.55742,
18,6.78421,13783.40784,3.82872,0.36433418,0.00036,273977.0,0.02167,0.36433,0.82944,0.96318,0.68966,0.83046,0.30272,0.2930382,0.0,273977.0,0.00946,0.29304,0.81833,0.98091,0.71553,0.84589,0.30098,0.25675622,0.0,273977.0,0.00941,0.25676,0.9437,0.98159,0.22903,0.47857,
19,6.7732,13758.17389,3.82171,0.3403143,0.00038,273977.0,0.02164,0.34031,0.83445,0.96833,0.6694,0.81817,0.30239,0.27865356,0.0,273977.0,0.00945,0.27865,0.81264,0.97888,0.73798,0.85906,0.30034,0.24130037,0.0,273977.0,0.00939,0.2413,0.94268,0.98005,0.23318,0.48288,
20,6.75466,13732.95159,3.81471,0.33822578,0.0004,273977.0,0.02158,0.33823,0.83582,0.96787,0.66386,0.81478,0.30084,0.31281247,0.0,273977.0,0.0094,0.31281,0.80952,0.97437,0.75027,0.86618,0.29971,0.2702605,0.0,273977.0,0.00937,0.27026,0.94084,0.97551,0.2407,0.49061,
21,6.75244,13709.20873,3.80811,0.33666431,0.00042,273977.0,0.02157,0.33666,0.83648,0.96829,0.66117,0.81312,0.3013,0.27086961,0.0,273977.0,0.00942,0.27087,0.81449,0.98245,0.73066,0.85479,0.29976,0.25100819,0.0,273977.0,0.00937,0.25101,0.93798,0.98134,0.25233,0.50233,
22,6.80199,13691.20237,3.80311,0.33287187,0.00044,273977.0,0.02173,0.33287,0.83496,0.96925,0.66731,0.81689,0.3035,0.40466726,0.0,273977.0,0.00948,0.40467,0.79552,0.97615,0.80539,0.89744,0.30288,0.38405849,0.0,273977.0,0.00946,0.38406,0.91449,0.97534,0.34787,0.58981,
23,6.77655,13672.03496,3.79779,0.32800848,0.00046,273977.0,0.02165,0.32801,0.83759,0.96985,0.65669,0.81037,0.30224,0.29683849,0.0,273977.0,0.00944,0.29684,0.81569,0.97609,0.72594,0.85202,0.30071,0.2742478,0.0,273977.0,0.0094,0.27425,0.93518,0.97684,0.2637,0.51352,
24,6.7679,13653.17532,3.79255,0.32728551,0.00048,273977.0,0.02162,0.32729,0.83591,0.96984,0.66349,0.81455,0.30085,0.37019054,0.0,273977.0,0.0094,0.37019,0.79184,0.97355,0.81989,0.90548,0.29992,0.35389156,0.0,273977.0,0.00937,0.35389,0.90641,0.96923,0.38075,0.61705,
25,6.77034,13635.43089,3.78762,0.32311995,0.0005,273977.0,0.02163,0.32312,0.83682,0.96903,0.65979,0.81227,0.30109,0.4060043,0.0,273977.0,0.00941,0.406,0.77918,0.97918,0.86974,0.9326,0.29974,0.39101275,0.0,273977.0,0.00937,0.39101,0.90787,0.97992,0.37481,0.61222,
26,6.76617,13618.19514,3.78283,0.3055309,0.00052,273977.0,0.02162,0.30553,0.845,0.97478,0.62673,0.79166,0.30138,0.44485386,0.0,273977.0,0.00942,0.44485,0.77755,0.97633,0.87619,0.93605,0.30736,0.41496684,0.0,273977.0,0.00961,0.41497,0.90913,0.9764,0.36967,0.60801,
27,6.79796,13603.94599,3.77887,0.3208915,0.00054,273977.0,0.02172,0.32089,0.84095,0.9714,0.64311,0.80194,0.30379,0.25411733,0.0,273977.0,0.00949,0.25412,0.82357,0.98337,0.69491,0.83361,0.30937,0.23842702,0.0,273977.0,0.00967,0.23843,0.94116,0.98126,0.2394,0.48928,
28,6.77996,13588.98739,3.77472,0.30927669,0.00056,273977.0,0.02166,0.30928,0.84449,0.97303,0.62877,0.79295,0.30202,0.35690766,0.0,273977.0,0.00944,0.35691,0.81234,0.9818,0.73913,0.85973,0.30047,0.32163072,0.0,273977.0,0.00939,0.32163,0.93125,0.98009,0.2797,0.52886,
29,6.76818,13573.80011,3.7705,0.30968138,0.00058,273977.0,0.02162,0.30968,0.84315,0.97229,0.63422,0.79638,0.30124,0.29350126,0.0,273977.0,0.00941,0.2935,0.81311,0.977,0.73613,0.85798,0.29964,0.26537546,0.0,273977.0,0.00936,0.26538,0.93483,0.97658,0.26515,0.51493,
30,6.77397,13559.52384,3.76653,0.32840089,0.0006,273977.0,0.02164,0.3284,0.83386,0.96917,0.67175,0.81961,0.30173,0.29847882,0.0,273977.0,0.00943,0.29848,0.81231,0.97566,0.73925,0.8598,0.2991,0.26216011,0.0,273977.0,0.00935,0.26216,0.94303,0.97438,0.23178,0.48143,
31,6.80219,13547.45233,3.76318,0.30956112,0.00062,273977.0,0.02173,0.30956,0.84486,0.97269,0.62729,0.79202,0.30379,0.34139833,0.0,273977.0,0.00949,0.3414,0.81918,0.98325,0.71221,0.84393,0.30186,0.32311085,0.0,273977.0,0.00943,0.32311,0.93723,0.98128,0.25535,0.50532,
32,6.76907,13533.72565,3.75937,0.30612935,0.00064,273977.0,0.02163,0.30613,0.8412,0.97272,0.64211,0.80132,0.30098,0.2960519,0.0,273977.0,0.00941,0.29605,0.81862,0.97767,0.7144,0.84522,0.29959,0.25997205,0.0,273977.0,0.00936,0.25997,0.93839,0.97552,0.25065,0.50065,
33,6.77973,13521.02506,3.75584,0.29684559,0.00066,273977.0,0.02166,0.29685,0.84298,0.974,0.63489,0.7968,0.30274,0.2532232,0.0,273977.0,0.00946,0.25322,0.82738,0.98425,0.6799,0.82456,0.3007,0.21189873,0.0,273977.0,0.0094,0.2119,0.95299,0.98282,0.19124,0.4373,
34,6.76716,13507.95681,3.75221,0.29908237,0.00068,273977.0,0.02162,0.29908,0.84677,0.97338,0.61956,0.78712,0.30089,0.30487183,0.0,273977.0,0.0094,0.30487,0.80099,0.98436,0.78386,0.88536,0.29975,0.28968505,0.0,273977.0,0.00937,0.28969,0.89954,0.97953,0.40871,0.63931,
35,6.76753,13495.25884,3.74868,0.31015707,0.0007,273977.0,0.02162,0.31016,0.83353,0.97197,0.67312,0.82044,0.30163,0.30232774,0.0,273977.0,0.00943,0.30233,0.80652,0.98273,0.76207,0.87297,0.3068,0.27498819,0.0,273977.0,0.00959,0.27499,0.93428,0.97961,0.26736,0.51707,
36,6.76715,13482.86121,3.74524,0.29941285,0.00072,273977.0,0.02162,0.29941,0.84767,0.97404,0.61593,0.78481,0.30201,0.25745964,0.0,273977.0,0.00944,0.25746,0.81503,0.9818,0.72856,0.85356,0.29965,0.23533433,0.0,273977.0,0.00936,0.23533,0.94147,0.97836,0.23811,0.48797,
37,6.77846,13471.34409,3.74204,0.29734198,0.00074,273977.0,0.02166,0.29734,0.84494,0.97434,0.62699,0.79182,0.30174,0.36684081,0.0,273977.0,0.00943,0.36684,0.80931,0.98089,0.75108,0.86665,0.30085,0.35955643,0.0,273977.0,0.0094,0.35956,0.91936,0.97778,0.32807,0.57277,
38,6.77567,13459.92931,3.73887,0.28888502,0.00076,273977.0,0.02165,0.28888,0.84612,0.97454,0.62219,0.78879,0.30253,0.24211841,0.0,273977.0,0.00945,0.24212,0.83499,0.98501,0.64994,0.80619,0.30046,0.21534338,0.0,273977.0,0.00939,0.21534,0.95612,0.98398,0.1785,0.42249,
39,6.78183,13449.04839,3.73585,0.28926624,0.00078,273977.0,0.02167,0.28927,0.84731,0.97459,0.61738,0.78573,0.30175,0.28880985,0.0,273977.0,0.00943,0.28881,0.81725,0.98454,0.71982,0.84842,0.30027,0.26289479,0.0,273977.0,0.00938,0.26289,0.94243,0.98228,0.23422,0.48396,
40,6.79553,13439.02229,3.73306,0.29773769,0.0008,273977.0,0.02171,0.29774,0.84488,0.97273,0.62723,0.79198,0.30128,0.29757803,0.0,273977.0,0.00942,0.29758,0.81463,0.98517,0.73011,0.85447,0.3005,0.26683082,0.0,273977.0,0.00939,0.26683,0.9438,0.98225,0.22865,0.47817,
41,6.75599,13427.3065,3.72981,0.31315665,0.00082,273977.0,0.02158,0.31316,0.84438,0.97094,0.62923,0.79324,0.30101,0.24379983,0.0,273977.0,0.00941,0.2438,0.83141,0.98403,0.66404,0.81489,0.29913,0.21394233,0.0,273977.0,0.00935,0.21394,0.95196,0.98237,0.19543,0.44207,
42,6.7567,13415.85379,3.72663,0.28760775,0.00084,273977.0,0.02159,0.28761,0.84689,0.97563,0.61906,0.78681,0.30077,0.25578765,0.0,273977.0,0.0094,0.25579,0.82869,0.98502,0.67476,0.82144,0.29929,0.20622023,0.0,273977.0,0.00935,0.20622,0.95343,0.98302,0.18947,0.43528,
43,6.76197,13404.84877,3.72357,0.31320957,0.00086,273977.0,0.0216,0.31321,0.83674,0.97013,0.66011,0.81247,0.30092,0.29103761,0.0,273977.0,0.0094,0.29104,0.7954,0.98202,0.80586,0.8977,0.30743,0.26504181,0.0,273977.0,0.00961,0.26504,0.90529,0.97797,0.38531,0.62073,
44,6.76674,13394.23965,3.72062,0.30954614,0.00088,273977.0,0.02162,0.30955,0.83474,0.97118,0.66822,0.81745,0.30258,0.29406475,0.0,273977.0,0.00946,0.29406,0.80575,0.97669,0.76511,0.87471,0.30015,0.27809782,0.0,273977.0,0.00938,0.2781,0.92095,0.97183,0.3216,0.5671,
45,6.77631,13384.20401,3.71783,0.29485474,0.0009,273977.0,0.02165,0.29485,0.84129,0.97303,0.64173,0.80108,0.30262,0.26230695,0.0,273977.0,0.00946,0.26231,0.81301,0.98388,0.73653,0.85821,0.30143,0.24763307,0.0,273977.0,0.00942,0.24763,0.92782,0.97738,0.29363,0.54188,
46,6.75787,13373.54105,3.71487,0.29893901,0.00092,273977.0,0.02159,0.29894,0.83724,0.97087,0.65808,0.81122,0.30095,0.29252208,0.0,273977.0,0.0094,0.29252,0.81024,0.97561,0.74742,0.86454,0.29901,0.25896689,0.0,273977.0,0.00934,0.25897,0.93926,0.97865,0.24711,0.4971,
47,6.77287,13363.65064,3.71213,0.30308396,0.00094,273977.0,0.02164,0.30308,0.83895,0.97266,0.65118,0.80696,0.30194,0.24209139,0.0,273977.0,0.00944,0.24209,0.82878,0.98495,0.67437,0.8212,0.30022,0.22219292,0.0,273977.0,0.00938,0.22219,0.94875,0.9821,0.2085,0.45662,
48,6.75855,13353.31721,3.70925,0.29350404,0.00096,273977.0,0.02159,0.2935,0.84197,0.97458,0.63897,0.79936,0.30134,0.25769101,0.0,273977.0,0.00942,0.25769,0.80726,0.98371,0.75915,0.87129,0.29965,0.25051799,0.0,273977.0,0.00936,0.25052,0.89104,0.97749,0.44328,0.66579,
49,6.75999,13343.18308,3.70644,0.28700204,0.00098,273977.0,0.0216,0.287,0.84282,0.97575,0.63555,0.79722,0.30337,0.34713782,0.0,273977.0,0.00948,0.34714,0.81269,0.9836,0.73778,0.85894,0.29995,0.32911395,0.0,273977.0,0.00937,0.32911,0.92296,0.98193,0.31341,0.55983,
50,6.7622,13333.26575,3.70368,0.29235133,0.001,273977.0,0.0216,0.29235,0.8462,0.97553,0.62187,0.78859,0.3009,0.23190795,0.0,273977.0,0.0094,0.23191,0.83364,0.98581,0.65524,0.80947,0.29941,0.20844703,0.0,273977.0,0.00936,0.20845,0.9512,0.9833,0.19852,0.44556,
51,6.75931,13323.36143,3.70093,0.28571355,0.001,273977.0,0.0216,0.28571,0.84283,0.97509,0.63549,0.79717,0.3009,0.25067981,0.0,273977.0,0.0094,0.25068,0.82149,0.98623,0.70312,0.83852,0.30192,0.23708996,0.0,273977.0,0.00943,0.23709,0.93798,0.98093,0.25233,0.50232,
52,6.77511,13314.15615,3.69838,0.29503112,0.001,273977.0,0.02165,0.29503,0.83967,0.97155,0.64827,0.80515,0.30131,0.276719,0.0,273977.0,0.00942,0.27672,0.77902,0.97404,0.87038,0.93294,0.29995,0.26077948,0.0,273977.0,0.00937,0.26078,0.87698,0.97504,0.50047,0.70744,
53,6.77517,13305.04316,3.69585,0.28583957,0.00099999,273977.0,0.02165,0.28584,0.8418,0.97384,0.63965,0.79978,0.30192,0.30646789,0.0,273977.0,0.00944,0.30647,0.80043,0.97736,0.78604,0.88659,0.30045,0.28510527,0.0,273977.0,0.00939,0.28511,0.9289,0.97717,0.28924,0.53781,
54,6.76395,13295.61838,3.69323,0.2821229,0.00099999,273977.0,0.02161,0.28212,0.84935,0.97596,0.60914,0.78047,0.30508,0.28219385,0.0,273977.0,0.00953,0.28219,0.82658,0.98442,0.68307,0.82648,0.30032,0.26237673,0.0,273977.0,0.00938,0.26238,0.94361,0.98164,0.22942,0.47898,
55,6.76961,13286.48516,3.69069,0.28683329,0.00099998,273977.0,0.02163,0.28683,0.84952,0.97509,0.60845,0.78003,0.302,0.26912382,0.0,273977.0,0.00944,0.26912,0.81906,0.98637,0.71269,0.84421,0.31079,0.24544749,0.0,273977.0,0.00971,0.24545,0.94269,0.98206,0.23315,0.48285,
56,6.76037,13277.11982,3.68809,0.28100074,0.00099998,273977.0,0.0216,0.281,0.8457,0.97682,0.6239,0.78988,0.3012,0.29677479,0.0,273977.0,0.00941,0.29677,0.7969,0.98445,0.79996,0.89441,0.29937,0.30072981,0.0,273977.0,0.00936,0.30073,0.87713,0.97805,0.49985,0.707,
57,6.75273,13267.58836,3.68544,0.27366364,0.00099997,273977.0,0.02157,0.27366,0.84802,0.97755,0.61453,0.78392,0.30163,0.22464074,0.0,273977.0,0.00943,0.22464,0.83592,0.98552,0.64626,0.80391,0.29932,0.20695657,0.0,273977.0,0.00935,0.20696,0.94742,0.98262,0.21393,0.46252,
58,6.75476,13258.21799,3.68284,0.27662803,0.00099996,273977.0,0.02158,0.27663,0.84883,0.97627,0.61125,0.78182,0.30091,0.24165211,0.0,273977.0,0.0094,0.24165,0.82776,0.98282,0.67841,0.82366,0.29896,0.22632698,0.0,273977.0,0.00934,0.22633,0.93531,0.9797,0.26319,0.51302,
59,6.76454,13249.25103,3.68035,0.26522978,0.00099995,273977.0,0.02161,0.26523,0.84906,0.97852,0.6103,0.78122,0.30183,0.23563263,0.0,273977.0,0.00943,0.23563,0.8364,0.9871,0.64439,0.80274,0.30029,0.21643511,0.0,273977.0,0.00938,0.21644,0.95271,0.98308,0.19238,0.43861,
60,6.78024,13240.85551,3.67802,0.27062974,0.00099994,273977.0,0.02166,0.27063,0.84818,0.9772,0.61386,0.78349,0.30222,0.34999171,0.0,273977.0,0.00944,0.34999,0.8116,0.98216,0.74208,0.86144,0.30773,0.32639235,0.0,273977.0,0.00962,0.32639,0.92935,0.97771,0.28741,0.5361,
61,6.76969,13232.18205,3.67561,0.26797076,0.00099992,273977.0,0.02163,0.26797,0.85096,0.97855,0.60262,0.77629,0.30225,0.31234287,0.0,273977.0,0.00945,0.31234,0.81369,0.9832,0.73384,0.85665,0.30039,0.2864047,0.0,273977.0,0.00939,0.2864,0.93643,0.97647,0.25863,0.50855,
62,6.76014,13223.2754,3.67313,0.26447315,0.00099991,273977.0,0.0216,0.26447,0.84891,0.97937,0.6109,0.7816,0.30105,0.24729097,0.0,273977.0,0.00941,0.24729,0.83319,0.98337,0.65704,0.81058,0.29946,0.23260438,0.0,273977.0,0.00936,0.2326,0.95059,0.98068,0.20102,0.44835,
63,6.77404,13214.85639,3.67079,0.2649085,0.00099989,273977.0,0.02164,0.26491,0.84859,0.97896,0.61219,0.78243,0.30168,0.51186439,0.0,273977.0,0.00943,0.51186,0.70565,0.94901,1.15939,1.07675,0.30218,0.5295717,0.0,273977.0,0.00944,0.52957,0.78787,0.93994,0.863,0.92898,
64,6.76676,13206.27122,3.66841,0.26947134,0.00099987,273977.0,0.02162,0.26947,0.84846,0.97602,0.61275,0.78278,0.30247,0.29398182,0.0,273977.0,0.00945,0.29398,0.81716,0.98374,0.72015,0.84862,0.29982,0.2632502,0.0,273977.0,0.00937,0.26325,0.94144,0.98257,0.23823,0.48809,
65,6.76477,13197.68286,3.66602,0.26839265,0.00099985,273977.0,0.02161,0.26839,0.84743,0.97736,0.6169,0.78543,0.30093,0.28187918,0.0,273977.0,0.0094,0.28188,0.81156,0.98202,0.74223,0.86153,0.29941,0.25204747,0.0,273977.0,0.00936,0.25205,0.93281,0.98062,0.27336,0.52284,
66,6.75761,13188.94254,3.6636,0.26229486,0.00099983,273977.0,0.02159,0.26229,0.85083,0.97823,0.60315,0.77663,0.30098,0.25661824,0.0,273977.0,0.00941,0.25662,0.81366,0.97924,0.73394,0.85671,0.29919,0.2279815,0.0,273977.0,0.00935,0.22798,0.93984,0.97502,0.24474,0.49471,
67,6.76055,13180.34397,3.66121,0.25384369,0.00099981,273977.0,0.0216,0.25384,0.85542,0.9788,0.5846,0.76459,0.30092,0.25221365,0.0,273977.0,0.0094,0.25221,0.82713,0.98099,0.68088,0.82516,0.29915,0.23671815,0.0,273977.0,0.00935,0.23672,0.93734,0.97709,0.25491,0.50488,
68,6.76044,13171.79566,3.65883,0.26287721,0.00099979,273977.0,0.0216,0.26288,0.85228,0.97715,0.59731,0.77286,0.31148,0.20922956,0.0,273977.0,0.00973,0.20923,0.83925,0.98583,0.63315,0.79571,0.30437,0.19928244,0.0,273977.0,0.00951,0.19928,0.95167,0.98074,0.19662,0.44342,
69,6.78388,13163.94463,3.65665,0.24722826,0.00099977,273977.0,0.02167,0.24723,0.85945,0.9808,0.56831,0.75386,0.30241,0.22986548,0.0,273977.0,0.00945,0.22987,0.83226,0.98599,0.66067,0.81282,0.30038,0.20127179,0.0,273977.0,0.00939,0.20127,0.95315,0.98374,0.19061,0.43658,
70,6.76071,13155.49404,3.6543,0.25275551,0.00099974,273977.0,0.0216,0.25276,0.85657,0.97939,0.57994,0.76154,0.30109,0.27247739,0.0,273977.0,0.00941,0.27248,0.82062,0.98395,0.70655,0.84057,0.29931,0.24472053,0.0,273977.0,0.00935,0.24472,0.94135,0.9823,0.23862,0.48848,
71,6.77365,13147.43697,3.65207,0.25687297,0.00099971,273977.0,0.02164,0.25687,0.85425,0.97874,0.58932,0.76767,0.30228,0.23329208,0.0,273977.0,0.00945,0.23329,0.82132,0.9814,0.70378,0.83891,0.30073,0.21681778,0.0,273977.0,0.0094,0.21682,0.9381,0.97586,0.25182,0.50181,
72,6.76386,13139.15661,3.64977,0.25804586,0.00099969,273977.0,0.02161,0.25805,0.85639,0.97882,0.58069,0.76203,0.30357,0.31148276,0.0,273977.0,0.00949,0.31148,0.82903,0.98755,0.67342,0.82062,0.29939,0.29220908,0.0,273977.0,0.00936,0.29221,0.93904,0.98338,0.24799,0.49799,
73,6.76148,13130.85541,3.64746,0.25691915,0.00099966,273977.0,0.0216,0.25692,0.8457,0.97501,0.62391,0.78988,0.30179,0.25292194,0.0,273977.0,0.00943,0.25292,0.82222,0.98217,0.70024,0.83681,0.29972,0.22355958,0.0,273977.0,0.00937,0.22356,0.94846,0.98347,0.2097,0.45792,
74,6.75721,13122.48567,3.64513,0.24467866,0.00099963,273977.0,0.02159,0.24468,0.86113,0.98156,0.56152,0.74934,0.30133,0.20202454,0.0,273977.0,0.00942,0.20202,0.84233,0.98827,0.62101,0.78804,0.29924,0.16937821,0.0,273977.0,0.00935,0.16938,0.95895,0.98473,0.16702,0.40868,
75,6.76968,13114.47395,3.64291,0.23387937,0.00099959,273977.0,0.02163,0.23388,0.86414,0.98273,0.54933,0.74117,0.30234,0.2251552,0.0,273977.0,0.00945,0.22516,0.84501,0.98771,0.61047,0.78133,0.30079,0.19313487,0.0,273977.0,0.0094,0.19313,0.95709,0.98412,0.17458,0.41783,
76,6.7804,13106.76233,3.64077,0.22778347,0.00099956,273977.0,0.02166,0.22778,0.86697,0.9816,0.53788,0.7334,0.3069,0.24171066,0.0,273977.0,0.00959,0.24171,0.81574,0.98527,0.72574,0.8519,0.30803,0.22458288,0.0,273977.0,0.00963,0.22458,0.93478,0.9806,0.26534,0.51511,
77,6.79966,13099.54908,3.63876,0.23025643,0.00099953,273977.0,0.02172,0.23026,0.86488,0.98298,0.54634,0.73915,0.30582,0.24330039,0.0,273977.0,0.00956,0.2433,0.84477,0.98703,0.61139,0.78192,0.30249,0.21798665,0.0,273977.0,0.00945,0.21799,0.93946,0.98159,0.24628,0.49626,
78,6.76519,13091.50813,3.63653,0.24210393,0.00099949,273977.0,0.02161,0.2421,0.85989,0.98134,0.56652,0.75268,0.29803,0.26046704,0.0,273977.0,0.00931,0.26047,0.82181,0.98292,0.70186,0.83777,0.29712,0.23419514,0.0,273977.0,0.00929,0.2342,0.93707,0.97814,0.25604,0.506,
79,6.71826,13082.3728,3.63399,0.22849267,0.00099945,273977.0,0.02146,0.22849,0.8625,0.98128,0.55597,0.74563,0.29869,0.217868,0.0,273977.0,0.00933,0.21787,0.8419,0.98469,0.62271,0.78912,0.29714,0.20852177,0.0,273977.0,0.00929,0.20852,0.94728,0.9824,0.2145,0.46314,
80,6.71026,13073.10764,3.63142,0.23316617,0.00099942,273977.0,0.02144,0.23317,0.86334,0.98146,0.55257,0.74335,0.29779,0.20421492,0.0,273977.0,0.00931,0.20421,0.83763,0.98905,0.63954,0.79971,0.29839,0.17534968,0.0,273977.0,0.00932,0.17535,0.95129,0.98475,0.19815,0.44514,
81,6.70954,13063.888,3.62886,0.23378375,0.00099938,273977.0,0.02144,0.23378,0.86813,0.98159,0.53319,0.7302,0.29795,0.22651812,0.0,273977.0,0.00931,0.22652,0.84823,0.98754,0.59778,0.77316,0.29586,0.21495003,0.0,273977.0,0.00925,0.21495,0.95044,0.98347,0.20163,0.44903,
