epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
15,13.15843,26638.92487,7.3997,0.37488105,0.0003,273977.0,0.04204,0.37488,0.82308,0.9621,0.71537,0.84579,0.33927,0.37436249,0.0,273977.0,0.0106,0.37436,0.80791,0.97633,0.7566,0.86983,0.33437,0.34749829,0.0,273977.0,0.01045,0.3475,0.92642,0.97847,0.29933,0.54711,
16,13.19535,26598.49115,7.38847,0.36405565,0.00032,273977.0,0.04216,0.36406,0.82701,0.96497,0.69948,0.83635,0.33017,0.33994822,0.0,273977.0,0.01032,0.33995,0.79759,0.97039,0.79724,0.89288,0.32461,0.31667493,0.0,273977.0,0.01014,0.31667,0.91801,0.97186,0.33358,0.57756,
17,13.2227,26564.09561,7.37892,0.36865852,0.00034,273977.0,0.04225,0.36866,0.82886,0.9639,0.69199,0.83186,0.3348,0.35150406,0.0,273977.0,0.01046,0.3515,0.7979,0.97719,0.79603,0.8922,0.33699,0.31212575,0.0,273977.0,0.01053,0.31213,0.93424,0.98136,0.26753,0.51723,
18,13.02102,26510.90103,7.36414,0.35855156,0.00036,273977.0,0.0416,0.35855,0.8293,0.9664,0.69022,0.83079,0.33166,0.30890624,0.0,273977.0,0.01036,0.30891,0.80925,0.97521,0.75134,0.8668,0.33509,0.28342336,0.0,273977.0,0.01047,0.28342,0.94049,0.97788,0.24212,0.49206,
19,13.13236,26472.74659,7.35354,0.35230895,0.00038,273977.0,0.04196,0.35231,0.83622,0.96683,0.66221,0.81376,0.33194,0.33299374,0.0,273977.0,0.01037,0.33299,0.80469,0.9729,0.76927,0.87708,0.34127,0.30177777,0.0,273977.0,0.01066,0.30178,0.928,0.97701,0.29293,0.54123,
20,13.29212,26452.02989,7.34779,0.35528418,0.0004,273977.0,0.04247,0.35528,0.83469,0.96539,0.66843,0.81758,0.33524,0.35193652,0.0,273977.0,0.01048,0.35194,0.79908,0.97838,0.79137,0.88959,0.33998,0.3111767,0.0,273977.0,0.01062,0.31118,0.92978,0.97806,0.28566,0.53447,
21,13.31492,26434.03883,7.34279,0.34382492,0.00042,273977.0,0.04254,0.34382,0.83541,0.96804,0.66551,0.81579,0.33354,0.30742804,0.0,273977.0,0.01042,0.30743,0.81463,0.97621,0.73014,0.85448,0.32807,0.28533081,0.0,273977.0,0.01025,0.28533,0.93206,0.97503,0.27641,0.52574,
22,13.3258,26417.38925,7.33816,0.33152535,0.00044,273977.0,0.04257,0.33153,0.83937,0.96968,0.64949,0.80591,0.33382,0.29333187,0.0,273977.0,0.01043,0.29333,0.81226,0.9784,0.73946,0.85992,0.32759,0.2706637,0.0,273977.0,0.01024,0.27066,0.9353,0.97841,0.26323,0.51306,
23,13.175,26388.60058,7.33017,0.33252948,0.00046,273977.0,0.04209,0.33253,0.83978,0.97024,0.64785,0.80489,0.3323,0.32496918,0.0,273977.0,0.01038,0.32497,0.80901,0.97959,0.75228,0.86734,0.34134,0.29632698,0.0,273977.0,0.01067,0.29633,0.936,0.97886,0.26039,0.51028,
24,13.32132,26372.6206,7.32573,0.32316751,0.00048,273977.0,0.04256,0.32317,0.83924,0.97133,0.65003,0.80624,0.33145,0.29989505,0.0,273977.0,0.01036,0.2999,0.81234,0.97854,0.73914,0.85973,0.33797,0.26841311,0.0,273977.0,0.01056,0.26841,0.94112,0.97884,0.23952,0.48941,
25,13.19118,26346.96457,7.3186,0.32893912,0.0005,273977.0,0.04214,0.32894,0.83718,0.97006,0.65834,0.81138,0.33069,0.29176297,0.0,273977.0,0.01033,0.29176,0.82028,0.98038,0.70788,0.84136,0.33764,0.25952716,0.0,273977.0,0.01055,0.25953,0.94041,0.97979,0.24245,0.49239,
26,13.24493,26326.15925,7.31282,0.32438907,0.00052,273977.0,0.04232,0.32439,0.83823,0.97078,0.6541,0.80877,0.33321,0.3486594,0.0,273977.0,0.01041,0.34866,0.80866,0.97962,0.75365,0.86813,0.33802,0.30834559,0.0,273977.0,0.01056,0.30835,0.9354,0.9811,0.26281,0.51265,
27,13.34428,26312.89134,7.30914,0.30937982,0.00054,273977.0,0.04263,0.30938,0.84246,0.97251,0.63698,0.79811,0.32976,0.32887438,0.0,273977.0,0.01031,0.32887,0.81195,0.97642,0.74067,0.86062,0.33883,0.29005704,0.0,273977.0,0.01059,0.29006,0.94047,0.9761,0.2422,0.49214,
28,13.23392,26292.11712,7.30337,0.31206031,0.00056,273977.0,0.04228,0.31206,0.84452,0.97131,0.62867,0.79289,0.33183,0.28252309,0.0,273977.0,0.01037,0.28252,0.81259,0.97981,0.73816,0.85916,0.33822,0.2514614,0.0,273977.0,0.01057,0.25146,0.93913,0.97562,0.24766,0.49765,
29,13.23159,26271.69273,7.29769,0.31118023,0.00058,273977.0,0.04227,0.31118,0.84076,0.97188,0.64386,0.80241,0.33846,0.28329754,0.0,273977.0,0.01058,0.2833,0.80826,0.9828,0.75522,0.86904,0.32764,0.25779075,0.0,273977.0,0.01024,0.25779,0.93844,0.9802,0.25046,0.50046,
30,13.3041,26256.33801,7.29343,0.3090157,0.0006,273977.0,0.04251,0.30902,0.84503,0.97198,0.62659,0.79158,0.33372,0.27954176,0.0,273977.0,0.01043,0.27954,0.81804,0.98137,0.7167,0.84658,0.32872,0.2470939,0.0,273977.0,0.01027,0.24709,0.94202,0.9774,0.23588,0.48567,
31,13.39052,26246.42619,7.29067,0.31088894,0.00062,273977.0,0.04278,0.31089,0.84198,0.9718,0.63895,0.79934,0.33304,0.31811953,0.0,273977.0,0.01041,0.31812,0.80946,0.98033,0.75049,0.86631,0.3277,0.28595866,0.0,273977.0,0.01024,0.28596,0.93269,0.97927,0.27383,0.52329,
32,13.31072,26231.54702,7.28654,0.31010199,0.00064,273977.0,0.04253,0.3101,0.83873,0.97208,0.65206,0.8075,0.33477,0.34880601,0.0,273977.0,0.01046,0.34881,0.77711,0.96035,0.87791,0.93697,0.32742,0.34718983,0.0,273977.0,0.01023,0.34719,0.88676,0.94831,0.46069,0.67874,
33,13.15275,26207.62573,7.2799,0.30825093,0.00066,273977.0,0.04202,0.30825,0.84138,0.97234,0.64136,0.80085,0.33494,0.31885308,0.0,273977.0,0.01047,0.31885,0.8106,0.9812,0.746,0.86371,0.32822,0.29708475,0.0,273977.0,0.01026,0.29708,0.9337,0.97816,0.26972,0.51934,
34,13.16597,26185.06221,7.27363,0.29694209,0.00068,273977.0,0.04206,0.29694,0.84615,0.97516,0.62207,0.78871,0.33802,0.33495975,0.0,273977.0,0.01056,0.33496,0.80822,0.98166,0.75539,0.86913,0.33736,0.31204569,0.0,273977.0,0.01054,0.31205,0.92656,0.97872,0.29879,0.54662,
35,13.29567,26170.09647,7.26947,0.30922131,0.0007,273977.0,0.04248,0.30922,0.84424,0.97241,0.62979,0.7936,0.3331,0.28718277,0.0,273977.0,0.01041,0.28718,0.82386,0.9815,0.69376,0.83292,0.32709,0.25144799,0.0,273977.0,0.01022,0.25145,0.94564,0.97914,0.22117,0.47029,
36,13.2716,26153.94393,7.26498,0.30677656,0.00072,273977.0,0.0424,0.30678,0.84209,0.97261,0.63849,0.79905,0.33382,0.28816603,0.0,273977.0,0.01043,0.28817,0.81129,0.982,0.74328,0.86214,0.32869,0.270574,0.0,273977.0,0.01027,0.27057,0.93214,0.97959,0.27607,0.52542,
37,13.25669,26137.17325,7.26033,0.31569418,0.00074,273977.0,0.04235,0.31569,0.83996,0.96987,0.6471,0.80442,0.33369,0.31267823,0.0,273977.0,0.01043,0.31268,0.81298,0.97837,0.73662,0.85826,0.32806,0.29737114,0.0,273977.0,0.01025,0.29737,0.93167,0.97777,0.27798,0.52724,
38,13.28624,26122.06855,7.25613,0.30788779,0.00076,273977.0,0.04245,0.30789,0.84225,0.97181,0.63783,0.79865,0.33843,0.29316465,0.0,273977.0,0.01058,0.29316,0.82037,0.98119,0.70753,0.84115,0.32775,0.26782845,0.0,273977.0,0.01024,0.26783,0.9392,0.97976,0.24734,0.49733,
39,13.20167,26102.91083,7.25081,0.29514366,0.00078,273977.0,0.04218,0.29514,0.84924,0.97479,0.6096,0.78077,0.33391,0.2873899,0.0,273977.0,0.01043,0.28739,0.82146,0.97883,0.70324,0.83859,0.33759,0.25082018,0.0,273977.0,0.01055,0.25082,0.94485,0.98051,0.22435,0.47366,
40,13.15898,26082.00391,7.245,0.29035736,0.0008,273977.0,0.04204,0.29036,0.84982,0.97578,0.60723,0.77925,0.33269,0.27027117,0.0,273977.0,0.0104,0.27027,0.79754,0.97893,0.79743,0.89299,0.32809,0.25846215,0.0,273977.0,0.01025,0.25846,0.89881,0.97543,0.41167,0.64161,
41,13.16143,26061.58025,7.23933,0.29325865,0.00082,273977.0,0.04205,0.29326,0.8423,0.97413,0.63766,0.79853,0.33298,0.27215868,0.0,273977.0,0.01041,0.27216,0.82558,0.98368,0.68701,0.82886,0.32794,0.24702714,0.0,273977.0,0.01025,0.24703,0.94446,0.98107,0.22595,0.47534,
42,13.2247,26044.37404,7.23455,0.28570515,0.00084,273977.0,0.04225,0.28571,0.84837,0.97529,0.61309,0.783,0.33121,0.42585697,0.0,273977.0,0.01035,0.42586,0.79141,0.98141,0.82157,0.9064,0.32724,0.39415817,0.0,273977.0,0.01023,0.39416,0.91755,0.97984,0.33542,0.57916,
43,13.36325,26033.50764,7.23153,0.29005405,0.00086,273977.0,0.04269,0.29005,0.84692,0.97485,0.61895,0.78673,0.33257,0.28977521,0.0,273977.0,0.01039,0.28978,0.83594,0.98436,0.64619,0.80386,0.32762,0.26010842,0.0,273977.0,0.01024,0.26011,0.94903,0.98056,0.20738,0.45539,
44,13.35003,26021.95601,7.22832,0.28637454,0.00088,273977.0,0.04265,0.28637,0.84132,0.97587,0.64159,0.80099,0.33445,0.28414257,0.0,273977.0,0.01045,0.28414,0.83012,0.98543,0.66912,0.818,0.33824,0.25650083,0.0,273977.0,0.01057,0.2565,0.94058,0.98117,0.24174,0.49167,
45,13.29994,26008.19844,7.2245,0.30471494,0.0009,273977.0,0.04249,0.30471,0.84164,0.97374,0.64033,0.80021,0.33089,0.31870482,0.0,273977.0,0.01034,0.3187,0.79111,0.96965,0.82277,0.90707,0.33752,0.27382404,0.0,273977.0,0.01055,0.27382,0.92199,0.97044,0.31735,0.56334,
46,13.2084,25990.65666,7.21963,0.29118076,0.00092,273977.0,0.0422,0.29118,0.85193,0.9756,0.59869,0.77375,0.33185,0.25355583,0.0,273977.0,0.01037,0.25356,0.84167,0.98471,0.62362,0.7897,0.33778,0.22542764,0.0,273977.0,0.01056,0.22543,0.95031,0.98273,0.20216,0.44963,
47,13.18129,25972.19293,7.2145,0.28272095,0.00094,273977.0,0.04211,0.28272,0.85232,0.97645,0.59714,0.77275,0.33136,0.23999881,0.0,273977.0,0.01036,0.24,0.84473,0.98459,0.61157,0.78203,0.33986,0.20726017,0.0,273977.0,0.01062,0.20726,0.95466,0.98195,0.18444,0.42947,
48,13.27393,25957.6335,7.21045,0.30235237,0.00096,273977.0,0.04241,0.30235,0.83906,0.97169,0.65075,0.80669,0.33268,0.31201033,0.0,273977.0,0.0104,0.31201,0.81516,0.98046,0.72804,0.85325,0.33787,0.28185334,0.0,273977.0,0.01056,0.28185,0.9385,0.97966,0.25019,0.50019,
49,13.27597,25943.20512,7.20645,0.27986313,0.00098,273977.0,0.04242,0.27986,0.84944,0.97649,0.60879,0.78025,0.3329,0.2696248,0.0,273977.0,0.0104,0.26962,0.81938,0.9845,0.71142,0.84346,0.33713,0.25457222,0.0,273977.0,0.01054,0.25457,0.92776,0.98007,0.29389,0.54212,
50,13.24727,25927.72493,7.20215,0.29925319,0.001,273977.0,0.04232,0.29925,0.84423,0.97447,0.62985,0.79363,0.33311,0.26078984,0.0,273977.0,0.01041,0.26079,0.83169,0.98274,0.66291,0.8142,0.33882,0.24254878,0.0,273977.0,0.01059,0.24255,0.94535,0.98081,0.22233,0.47151,
51,13.2404,25912.07345,7.1978,0.28275396,0.001,273977.0,0.0423,0.28275,0.85089,0.97747,0.60289,0.77646,0.33318,0.24776125,0.0,273977.0,0.01041,0.24776,0.83804,0.98513,0.63793,0.79871,0.33739,0.2287434,0.0,273977.0,0.01054,0.22874,0.94949,0.98134,0.20549,0.45331,
52,13.19733,25894.93075,7.19304,0.28549644,0.001,273977.0,0.04216,0.2855,0.84646,0.97404,0.62082,0.78792,0.33416,0.25100875,0.0,273977.0,0.01044,0.25101,0.81681,0.98697,0.72154,0.84943,0.32968,0.22218043,0.0,273977.0,0.0103,0.22218,0.94547,0.98332,0.22184,0.471,
53,13.17787,25877.23292,7.18812,0.28891445,0.00099999,273977.0,0.0421,0.28891,0.84587,0.9755,0.62321,0.78943,0.33187,0.31330381,0.0,273977.0,0.01037,0.3133,0.80971,0.97983,0.74951,0.86574,0.33814,0.30714168,0.0,273977.0,0.01057,0.30714,0.90818,0.97331,0.37353,0.61117,
54,13.1713,25859.46713,7.18319,0.27434444,0.00099999,273977.0,0.04208,0.27434,0.85842,0.9771,0.57245,0.7566,0.3327,0.24914635,0.0,273977.0,0.0104,0.24915,0.82256,0.98496,0.6989,0.836,0.3288,0.22254155,0.0,273977.0,0.01028,0.22254,0.93884,0.98229,0.24882,0.49882,
55,13.35112,25848.1075,7.18003,0.28489136,0.00099998,273977.0,0.04266,0.28489,0.84772,0.97636,0.61571,0.78467,0.33397,0.25823943,0.0,273977.0,0.01044,0.25824,0.83593,0.98576,0.64621,0.80387,0.33801,0.23387211,0.0,273977.0,0.01056,0.23387,0.94461,0.98194,0.22533,0.47469,
56,13.18019,25830.85151,7.17524,0.28774253,0.00099998,273977.0,0.04211,0.28774,0.84574,0.9749,0.62374,0.78977,0.33384,0.25702172,0.0,273977.0,0.01043,0.25702,0.83043,0.98743,0.66788,0.81724,0.33744,0.23648888,0.0,273977.0,0.01054,0.23649,0.94871,0.9834,0.20866,0.45679,
57,13.28507,25817.24783,7.17146,0.26585954,0.00099997,273977.0,0.04244,0.26586,0.85254,0.97865,0.59624,0.77217,0.33508,0.27113764,0.0,273977.0,0.01047,0.27114,0.84339,0.98145,0.61683,0.78539,0.33806,0.23930455,0.0,273977.0,0.01056,0.2393,0.94669,0.98133,0.21687,0.46569,
58,13.18353,25800.31448,7.16675,0.26842995,0.00099996,273977.0,0.04212,0.26843,0.85568,0.97748,0.58353,0.76389,0.33176,0.2629129,0.0,273977.0,0.01037,0.26291,0.82493,0.98239,0.68954,0.83039,0.33804,0.23446383,0.0,273977.0,0.01056,0.23446,0.94599,0.98156,0.21972,0.46874,
59,13.34533,25788.73763,7.16354,0.25800615,0.00099995,273977.0,0.04264,0.25801,0.8528,0.97899,0.5952,0.77149,0.33196,0.28445457,0.0,273977.0,0.01037,0.28445,0.82118,0.9792,0.70433,0.83924,0.32727,0.26924535,0.0,273977.0,0.01023,0.26925,0.93673,0.97233,0.25741,0.50735,
60,13.19999,25772.48275,7.15902,0.26220105,0.00099994,273977.0,0.04217,0.2622,0.85731,0.97805,0.57696,0.75958,0.33293,0.25204412,0.0,273977.0,0.0104,0.25204,0.81002,0.98053,0.74829,0.86504,0.32752,0.23735584,0.0,273977.0,0.01024,0.23736,0.90498,0.97965,0.38656,0.62174,
61,13.18594,25755.88733,7.15441,0.25980477,0.00099992,273977.0,0.04213,0.2598,0.85588,0.97801,0.58273,0.76337,0.33625,0.21678039,0.0,273977.0,0.01051,0.21678,0.84229,0.98548,0.62118,0.78815,0.33763,0.19032001,0.0,273977.0,0.01055,0.19032,0.9556,0.98363,0.18063,0.42501,
62,13.35199,25744.5054,7.15125,0.25948523,0.00099991,273977.0,0.04266,0.25949,0.86023,0.97942,0.56514,0.75176,0.33557,0.22345101,0.0,273977.0,0.01049,0.22345,0.8487,0.98668,0.59593,0.77196,0.32778,0.20545377,0.0,273977.0,0.01024,0.20545,0.95185,0.9822,0.19589,0.44259,
63,13.17972,25727.85094,7.14663,0.25647637,0.00099989,273977.0,0.04211,0.25648,0.85884,0.98003,0.57076,0.75549,0.33664,0.22176878,0.0,273977.0,0.01052,0.22177,0.84179,0.98391,0.62316,0.78941,0.32968,0.19647008,0.0,273977.0,0.0103,0.19647,0.95571,0.98339,0.18019,0.42448,
64,13.41148,25718.20258,7.14395,0.2705637,0.00099987,273977.0,0.04285,0.27056,0.85984,0.97741,0.56672,0.75281,0.33554,0.25312146,0.0,273977.0,0.01049,0.25312,0.82246,0.98473,0.6993,0.83624,0.32876,0.22365794,0.0,273977.0,0.01027,0.22366,0.95149,0.98322,0.19736,0.44425,
65,13.30474,25705.31243,7.14036,0.25234467,0.00099985,273977.0,0.04251,0.25234,0.86117,0.9802,0.56134,0.74923,0.33611,0.2409427,0.0,273977.0,0.0105,0.24094,0.8412,0.98632,0.62546,0.79086,0.32735,0.20936425,0.0,273977.0,0.01023,0.20936,0.95508,0.9829,0.18275,0.42749,
66,13.25036,25690.84098,7.13634,0.24933856,0.00099983,273977.0,0.04233,0.24934,0.8573,0.98121,0.577,0.75961,0.33907,0.26801102,0.0,273977.0,0.0106,0.26801,0.82909,0.98148,0.67319,0.82048,0.32921,0.24880707,0.0,273977.0,0.01029,0.24881,0.93637,0.97412,0.25885,0.50877,
67,13.10546,25672.28841,7.13119,0.24686667,0.00099981,273977.0,0.04187,0.24687,0.86021,0.98009,0.56521,0.75181,0.33545,0.29498494,0.0,273977.0,0.01048,0.29498,0.8282,0.98295,0.67669,0.82261,0.32884,0.26973864,0.0,273977.0,0.01028,0.26974,0.93981,0.98231,0.24485,0.49483,
68,13.36036,25661.02746,7.12806,0.24220122,0.00099979,273977.0,0.04268,0.2422,0.86195,0.98031,0.5582,0.74713,0.33363,0.33659818,0.0,273977.0,0.01043,0.3366,0.83348,0.98776,0.65587,0.80986,0.33015,0.30855375,0.0,273977.0,0.01032,0.30855,0.93866,0.98392,0.24956,0.49956,
69,13.20577,25645.44405,7.12373,0.2393178,0.00099977,273977.0,0.04219,0.23932,0.86484,0.98223,0.54651,0.73927,0.33214,0.21620877,0.0,273977.0,0.01038,0.21621,0.84874,0.98738,0.59576,0.77185,0.33019,0.19459758,0.0,273977.0,0.01032,0.1946,0.95613,0.98324,0.17847,0.42245,
70,13.23539,25630.73245,7.11965,0.2283625,0.00099974,273977.0,0.04229,0.22836,0.86283,0.98264,0.55465,0.74475,0.33595,0.2260931,0.0,273977.0,0.0105,0.22609,0.83005,0.98683,0.66941,0.81817,0.33695,0.21163874,0.0,273977.0,0.01053,0.21164,0.93619,0.98372,0.2596,0.50951,
71,13.27505,25617.12388,7.11587,0.24256492,0.00099971,273977.0,0.04241,0.24256,0.85458,0.98048,0.58798,0.7668,0.33464,0.24072839,0.0,273977.0,0.01046,0.24073,0.82243,0.98696,0.69941,0.83631,0.33686,0.22468484,0.0,273977.0,0.01053,0.22468,0.95169,0.98323,0.19655,0.44334,
72,13.23748,25602.53262,7.11181,0.23809295,0.00099969,273977.0,0.04229,0.23809,0.85786,0.98137,0.57474,0.75812,0.32862,0.23669284,0.0,273977.0,0.01027,0.23669,0.84003,0.98432,0.63007,0.79377,0.33815,0.20831926,0.0,273977.0,0.01057,0.20832,0.95452,0.98269,0.18502,0.43014,
73,13.21608,25587.42106,7.10762,0.24191498,0.00099966,273977.0,0.04222,0.24191,0.86044,0.98133,0.56429,0.75119,0.33331,0.2340866,0.0,273977.0,0.01042,0.23409,0.84184,0.9843,0.62295,0.78927,0.32981,0.21267632,0.0,273977.0,0.01031,0.21268,0.95334,0.9844,0.18984,0.43571,
74,13.32511,25575.15859,7.10421,0.22942029,0.00099963,273977.0,0.04257,0.22942,0.86509,0.98268,0.5455,0.73858,0.33058,0.22563299,0.0,273977.0,0.01033,0.22563,0.84162,0.98489,0.62383,0.78983,0.34011,0.19387813,0.0,273977.0,0.01063,0.19388,0.9548,0.98283,0.18389,0.42883,
75,12.99323,25554.4663,7.09846,0.22484873,0.00099959,273977.0,0.04151,0.22485,0.86592,0.98285,0.54214,0.7363,0.3303,0.23995992,0.0,273977.0,0.01032,0.23996,0.83776,0.98387,0.63901,0.79938,0.33809,0.20832696,0.0,273977.0,0.01057,0.20833,0.95227,0.98272,0.19419,0.44067,
76,13.23042,25539.89746,7.09442,0.21541784,0.00099956,273977.0,0.04227,0.21542,0.86473,0.98347,0.54695,0.73956,0.33191,0.24476957,0.0,273977.0,0.01037,0.24477,0.84724,0.98668,0.60168,0.77568,0.33961,0.22363262,0.0,273977.0,0.01061,0.22363,0.95274,0.98359,0.19226,0.43847,
77,13.39531,25529.42611,7.09151,0.23089074,0.00099953,273977.0,0.0428,0.23089,0.86677,0.98265,0.5387,0.73396,0.33549,0.23793466,0.0,273977.0,0.01048,0.23793,0.85169,0.98781,0.58417,0.76431,0.33099,0.22326322,0.0,273977.0,0.01034,0.22326,0.95323,0.98413,0.19028,0.43621,
78,13.23085,25514.88154,7.08747,0.22495392,0.00099949,273977.0,0.04227,0.22495,0.8683,0.9831,0.53251,0.72973,0.32976,0.21795335,0.0,273977.0,0.0103,0.21795,0.84716,0.98672,0.60201,0.77589,0.33807,0.20796007,0.0,273977.0,0.01056,0.20796,0.95283,0.98162,0.19191,0.43807,
79,13.36544,25503.59998,7.08433,0.21313542,0.00099945,273977.0,0.0427,0.21314,0.87121,0.98446,0.52076,0.72164,0.33276,0.23957032,0.0,273977.0,0.0104,0.23957,0.85462,0.98875,0.5726,0.7567,0.33777,0.22213254,0.0,273977.0,0.01056,0.22213,0.95694,0.98452,0.17516,0.41852,
80,13.21099,25488.60798,7.08017,0.22274103,0.00099942,273977.0,0.04221,0.22274,0.86666,0.98348,0.53913,0.73426,0.33098,0.20730439,0.0,273977.0,0.01034,0.2073,0.84123,0.98564,0.62536,0.7908,0.33888,0.19272433,0.0,273977.0,0.01059,0.19272,0.94791,0.98322,0.2119,0.46033,
81,13.23979,25474.3329,7.0762,0.21707411,0.00099938,273977.0,0.0423,0.21707,0.86923,0.98431,0.52877,0.72717,0.33274,0.21468025,0.0,273977.0,0.0104,0.21468,0.84222,0.98891,0.62146,0.78833,0.33818,0.19892337,0.0,273977.0,0.01057,0.19892,0.95789,0.98488,0.17132,0.41391,
