epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
10,12.85385,30613.31735,8.5037,0.40957374,0.0002,273977.0,0.04107,0.40957,0.81656,0.95714,0.74171,0.86123,0.31347,0.40469105,0.0,273977.0,0.0098,0.40469,0.78972,0.97017,0.82823,0.91007,0.31619,0.37727911,0.0,273977.0,0.00988,0.37728,0.91399,0.97177,0.3499,0.59153,
11,12.79154,30167.23014,8.37979,0.40336204,0.00022,273977.0,0.04087,0.40336,0.81534,0.95756,0.74666,0.86409,0.30836,0.3717037,0.0,273977.0,0.00964,0.3717,0.79543,0.96839,0.80576,0.89764,0.31184,0.33217649,0.0,273977.0,0.00975,0.33218,0.92451,0.97193,0.30711,0.55418,
12,12.80487,29789.84229,8.27496,0.40445013,0.00024,273977.0,0.04091,0.40445,0.81973,0.95719,0.72892,0.85377,0.30856,0.39915436,0.0,273977.0,0.00964,0.39915,0.79399,0.96903,0.81143,0.90079,0.30278,0.37503436,0.0,273977.0,0.00946,0.37503,0.91134,0.97053,0.36068,0.60057,
13,12.87412,29474.36063,8.18732,0.3792606,0.00026,273977.0,0.04113,0.37926,0.8229,0.96179,0.71607,0.84621,0.30871,0.29797576,0.0,273977.0,0.00965,0.29798,0.81488,0.97398,0.72914,0.8539,0.30697,0.274655,0.0,273977.0,0.00959,0.27466,0.9344,0.97484,0.26687,0.51659,
14,12.94366,29208.42921,8.11345,0.36232848,0.00028,273977.0,0.04135,0.36233,0.82794,0.9641,0.69571,0.83409,0.30818,0.3115546,0.0,273977.0,0.00963,0.31155,0.81168,0.97822,0.74176,0.86126,0.3044,0.29845427,0.0,273977.0,0.00951,0.29845,0.92581,0.97708,0.30183,0.54939,
15,12.81079,28957.64576,8.04379,0.36668344,0.0003,273977.0,0.04093,0.36668,0.83087,0.96294,0.68385,0.82695,0.31656,0.32258654,0.0,273977.0,0.00989,0.32259,0.81922,0.97317,0.71204,0.84382,0.30333,0.31078538,0.0,273977.0,0.00948,0.31079,0.92946,0.9743,0.28696,0.53569,
16,12.9257,28748.26241,7.98563,0.37179569,0.00032,273977.0,0.0413,0.3718,0.82883,0.96315,0.69213,0.83194,0.30959,0.28837385,0.0,273977.0,0.00967,0.28837,0.82608,0.97914,0.68501,0.82765,0.30277,0.25527903,0.0,273977.0,0.00946,0.25528,0.93926,0.97811,0.24711,0.4971,
17,12.82938,28550.10193,7.93058,0.35495152,0.00034,273977.0,0.04099,0.35495,0.83168,0.96581,0.6806,0.82499,0.30881,0.33505894,0.0,273977.0,0.00965,0.33506,0.79572,0.97811,0.8046,0.89699,0.30292,0.32316543,0.0,273977.0,0.00947,0.32317,0.90909,0.97752,0.36987,0.60817,
18,12.89449,28378.23839,7.88284,0.34720421,0.00036,273977.0,0.0412,0.3472,0.83155,0.96633,0.68111,0.82529,0.31096,0.31754222,0.0,273977.0,0.00972,0.31754,0.81356,0.97349,0.73434,0.85694,0.30731,0.30443119,0.0,273977.0,0.0096,0.30443,0.92455,0.97015,0.30696,0.55404,
19,12.87466,28220.30922,7.83897,0.3447651,0.00038,273977.0,0.04113,0.34477,0.8309,0.96729,0.68373,0.82688,0.31313,0.29073626,0.0,273977.0,0.00979,0.29074,0.82159,0.97966,0.70269,0.83827,0.31936,0.27170278,0.0,273977.0,0.00998,0.2717,0.93765,0.97816,0.25365,0.50363,
20,12.98573,28086.66128,7.80185,0.33474118,0.0004,273977.0,0.04149,0.33474,0.83654,0.96895,0.66092,0.81297,0.32963,0.32650744,0.0,273977.0,0.0103,0.32651,0.80533,0.97933,0.76677,0.87565,0.30747,0.28381104,0.0,273977.0,0.00961,0.28381,0.93576,0.98035,0.26133,0.5112,
21,12.90213,27956.46611,7.76569,0.3176127,0.00042,273977.0,0.04122,0.31761,0.84004,0.97184,0.64678,0.80423,0.31464,0.2837859,0.0,273977.0,0.00983,0.28379,0.81748,0.97851,0.71889,0.84788,0.3074,0.25540858,0.0,273977.0,0.00961,0.25541,0.94266,0.97655,0.23326,0.48297,
22,13.04522,27848.76991,7.73577,0.32506339,0.00044,273977.0,0.04168,0.32506,0.84154,0.97044,0.64071,0.80044,0.31363,0.30959398,0.0,273977.0,0.0098,0.30959,0.81678,0.98007,0.72164,0.84949,0.3085,0.2754925,0.0,273977.0,0.00964,0.27549,0.9398,0.97871,0.2449,0.49487,
23,12.93331,27739.74716,7.70549,0.31716626,0.00046,273977.0,0.04132,0.31717,0.84026,0.97212,0.64591,0.80368,0.3153,0.35427198,0.0,273977.0,0.00985,0.35427,0.81024,0.98041,0.74741,0.86453,0.30816,0.31857584,0.0,273977.0,0.00963,0.31858,0.93161,0.97942,0.27823,0.52748,
24,12.84725,27631.61349,7.67545,0.32445303,0.00048,273977.0,0.04105,0.32445,0.84,0.97083,0.64693,0.80432,0.32706,0.26261109,0.0,273977.0,0.01022,0.26261,0.82581,0.98025,0.6861,0.82831,0.32604,0.23555967,0.0,273977.0,0.01019,0.23556,0.94517,0.97991,0.22307,0.4723,
25,12.88856,27533.94544,7.64832,0.31818056,0.0005,273977.0,0.04118,0.31818,0.83713,0.9714,0.65856,0.81152,0.31808,0.3045511,0.0,273977.0,0.00994,0.30455,0.82597,0.98265,0.68546,0.82793,0.30993,0.28419946,0.0,273977.0,0.00969,0.2842,0.9269,0.97944,0.29739,0.54533,
26,12.91807,27444.71417,7.62353,0.32361673,0.00052,273977.0,0.04127,0.32362,0.8359,0.97171,0.66353,0.81457,0.31486,0.28827001,0.0,273977.0,0.00984,0.28827,0.82555,0.98146,0.68712,0.82893,0.30846,0.26579056,0.0,273977.0,0.00964,0.26579,0.94135,0.98055,0.23862,0.48849,
27,12.8934,27359.19619,7.59978,0.32075381,0.00054,273977.0,0.04119,0.32075,0.84014,0.97104,0.64636,0.80396,0.32944,0.35136576,0.0,273977.0,0.01029,0.35137,0.79445,0.97572,0.80962,0.89979,0.31881,0.30295784,0.0,273977.0,0.00996,0.30296,0.92733,0.97935,0.29563,0.54372,
28,12.91692,27280.28532,7.57786,0.3138107,0.00056,273977.0,0.04127,0.31381,0.84158,0.97133,0.64057,0.80036,0.32409,0.24392488,0.0,273977.0,0.01013,0.24392,0.82421,0.9834,0.69239,0.8321,0.30671,0.20098206,0.0,273977.0,0.00958,0.20098,0.95517,0.98304,0.18237,0.42704,
29,12.92825,27206.51791,7.55737,0.29966658,0.00058,273977.0,0.0413,0.29967,0.84643,0.97364,0.62095,0.788,0.31301,0.3276703,0.0,273977.0,0.00978,0.32767,0.79828,0.9808,0.79453,0.89136,0.30705,0.3057346,0.0,273977.0,0.0096,0.30573,0.91978,0.97922,0.32638,0.5713,
30,13.07651,27146.09257,7.54058,0.31377929,0.0006,273977.0,0.04178,0.31378,0.83916,0.97148,0.65032,0.80643,0.31815,0.26187644,0.0,273977.0,0.00994,0.26188,0.82073,0.98348,0.70611,0.84031,0.30934,0.23458752,0.0,273977.0,0.00967,0.23459,0.94855,0.98103,0.2093,0.4575,
31,12.89602,27077.5262,7.52154,0.30799758,0.00062,273977.0,0.0412,0.308,0.84312,0.97297,0.63432,0.79644,0.31241,0.28869751,0.0,273977.0,0.00976,0.2887,0.81741,0.97942,0.71919,0.84805,0.31093,0.26593159,0.0,273977.0,0.00972,0.26593,0.94064,0.97953,0.24148,0.4914,
32,12.98438,27017.60098,7.50489,0.31608057,0.00064,273977.0,0.04148,0.31608,0.84128,0.97137,0.64176,0.8011,0.31324,0.26089448,0.0,273977.0,0.00979,0.26089,0.83301,0.98342,0.65775,0.81102,0.30761,0.24444708,0.0,273977.0,0.00961,0.24445,0.94386,0.97746,0.22839,0.4779,
33,12.92204,26956.83245,7.48801,0.30263104,0.00066,273977.0,0.04128,0.30263,0.84807,0.9728,0.6143,0.78377,0.31258,0.26624514,0.0,273977.0,0.00977,0.26625,0.83446,0.98397,0.65202,0.80748,0.30761,0.23456807,0.0,273977.0,0.00961,0.23457,0.95086,0.98186,0.19991,0.44711,
34,12.88573,26896.75894,7.47132,0.31227639,0.00068,273977.0,0.04117,0.31228,0.83479,0.97092,0.66801,0.81732,0.33056,0.29658029,0.0,273977.0,0.01033,0.29658,0.81583,0.98248,0.72538,0.8517,0.32625,0.27554465,0.0,273977.0,0.0102,0.27554,0.93283,0.9784,0.27327,0.52276,
35,12.94686,26842.642,7.45629,0.30512841,0.0007,273977.0,0.04136,0.30513,0.84494,0.97305,0.62699,0.79183,0.32989,0.27219542,0.0,273977.0,0.01031,0.2722,0.82636,0.98469,0.68392,0.827,0.31911,0.23756902,0.0,273977.0,0.00997,0.23757,0.95296,0.98166,0.19138,0.43747,
36,12.91386,26788.99982,7.44139,0.30719423,0.00072,273977.0,0.04126,0.30719,0.84263,0.97274,0.63631,0.79769,0.31559,0.27292739,0.0,273977.0,0.00986,0.27293,0.82828,0.98336,0.67635,0.82241,0.31727,0.23637378,0.0,273977.0,0.00991,0.23637,0.94595,0.97886,0.21989,0.46893,
37,13.03304,26743.65473,7.42879,0.29970173,0.00074,273977.0,0.04164,0.2997,0.84252,0.97422,0.63675,0.79796,0.31209,0.23454072,0.0,273977.0,0.00975,0.23454,0.83512,0.98248,0.6494,0.80586,0.30712,0.20389864,0.0,273977.0,0.0096,0.2039,0.95368,0.98355,0.18846,0.43412,
38,12.86976,26691.75638,7.41438,0.29753892,0.00076,273977.0,0.04112,0.29754,0.84343,0.97373,0.63306,0.79565,0.31311,0.26241973,0.0,273977.0,0.00978,0.26242,0.81805,0.98361,0.71664,0.84655,0.30718,0.23190706,0.0,273977.0,0.0096,0.23191,0.94226,0.98098,0.23492,0.48469,
39,12.85545,26641.10836,7.40031,0.29862359,0.00078,273977.0,0.04107,0.29862,0.84932,0.97436,0.60926,0.78055,0.3143,0.27998622,0.0,273977.0,0.00982,0.27999,0.82083,0.98052,0.70569,0.84006,0.3088,0.24887883,0.0,273977.0,0.00965,0.24888,0.94825,0.97924,0.21054,0.45885,
40,12.89851,26594.36145,7.38732,0.2980376,0.0008,273977.0,0.04121,0.29804,0.84502,0.97388,0.62665,0.79161,0.32592,0.30128076,0.0,273977.0,0.01019,0.30128,0.80881,0.98435,0.75306,0.86779,0.30763,0.26703791,0.0,273977.0,0.00961,0.26704,0.93438,0.98171,0.26695,0.51667,
41,12.86961,26547.87904,7.37441,0.2884146,0.00082,273977.0,0.04112,0.28841,0.84963,0.97594,0.60799,0.77974,0.31212,0.32629455,0.0,273977.0,0.00975,0.32629,0.80809,0.97617,0.7559,0.86943,0.30833,0.29622764,0.0,273977.0,0.00964,0.29623,0.9199,0.96843,0.32587,0.57085,
42,13.09488,26513.21253,7.36478,0.29481485,0.00084,273977.0,0.04184,0.29481,0.84275,0.97349,0.63581,0.79738,0.32908,0.29714175,0.0,273977.0,0.01028,0.29714,0.82321,0.97899,0.69634,0.83447,0.32439,0.26144616,0.0,273977.0,0.01014,0.26145,0.9445,0.98139,0.22579,0.47518,
43,12.9186,26471.6901,7.35325,0.2922593,0.00086,273977.0,0.04127,0.29226,0.8451,0.97453,0.62634,0.79142,0.31389,0.24370284,0.0,273977.0,0.00981,0.2437,0.82414,0.9807,0.69268,0.83227,0.30734,0.20747974,0.0,273977.0,0.0096,0.20748,0.94591,0.97966,0.22007,0.46912,
44,12.91185,26431.14579,7.34198,0.29628025,0.00088,273977.0,0.04125,0.29628,0.84637,0.97338,0.62117,0.78815,0.31543,0.30096553,0.0,273977.0,0.00986,0.30097,0.82338,0.98413,0.69567,0.83407,0.30771,0.28411117,0.0,273977.0,0.00962,0.28411,0.93514,0.98132,0.26387,0.51368,
45,12.887,26390.747,7.33076,0.29272528,0.0009,273977.0,0.04117,0.29273,0.84823,0.97459,0.61369,0.78338,0.32622,0.28412311,0.0,273977.0,0.01019,0.28412,0.81076,0.97898,0.74535,0.86334,0.3074,0.26788899,0.0,273977.0,0.00961,0.26789,0.91687,0.97445,0.33819,0.58154,
46,13.0233,26357.18258,7.32144,0.30577086,0.00092,273977.0,0.04161,0.30577,0.84552,0.97276,0.62464,0.79034,0.3145,0.30202088,0.0,273977.0,0.00983,0.30202,0.82058,0.98084,0.7067,0.84066,0.30705,0.29183299,0.0,273977.0,0.0096,0.29183,0.93368,0.97477,0.26982,0.51945,
47,12.98825,26323.04903,7.31196,0.29359838,0.00094,273977.0,0.0415,0.2936,0.84605,0.97396,0.62248,0.78897,0.31615,0.28551345,0.0,273977.0,0.00988,0.28551,0.82449,0.97985,0.69127,0.83143,0.30791,0.24961678,0.0,273977.0,0.00962,0.24962,0.94544,0.98023,0.22196,0.47113,
48,12.90618,26286.51082,7.30181,0.28874633,0.00096,273977.0,0.04123,0.28875,0.8469,0.97388,0.61905,0.7868,0.31346,0.30586204,0.0,273977.0,0.0098,0.30586,0.82307,0.98322,0.6969,0.8348,0.30781,0.27048874,0.0,273977.0,0.00962,0.27049,0.94275,0.98149,0.2329,0.4826,
49,12.94826,26252.55903,7.29238,0.28843568,0.00098,273977.0,0.04137,0.28844,0.84632,0.97462,0.62138,0.78828,0.3137,0.2512905,0.0,273977.0,0.0098,0.25129,0.82706,0.98477,0.68117,0.82533,0.30819,0.22578311,0.0,273977.0,0.00963,0.22578,0.95335,0.98245,0.1898,0.43566,
50,12.90825,26217.90166,7.28275,0.28938303,0.001,273977.0,0.04124,0.28938,0.84376,0.97393,0.63173,0.79481,0.32863,0.27723569,0.0,273977.0,0.01027,0.27724,0.83344,0.97904,0.65603,0.80996,0.31678,0.26284684,0.0,273977.0,0.0099,0.26285,0.93617,0.97778,0.25966,0.50957,
51,12.91627,26184.38149,7.27344,0.29374369,0.001,273977.0,0.04127,0.29374,0.84348,0.97458,0.63288,0.79554,0.3138,0.3567805,0.0,273977.0,0.00981,0.35678,0.79589,0.98032,0.80394,0.89663,0.30737,0.34043525,0.0,273977.0,0.00961,0.34044,0.91865,0.97675,0.33097,0.5753,
52,12.88246,26150.39654,7.264,0.28847255,0.001,273977.0,0.04116,0.28847,0.84707,0.97518,0.61835,0.78635,0.31312,0.32423513,0.0,273977.0,0.00978,0.32424,0.81021,0.97885,0.74756,0.86461,0.30735,0.30051631,0.0,273977.0,0.0096,0.30052,0.93052,0.97386,0.28267,0.53166,
53,12.85456,26116.18778,7.2545,0.27333076,0.00099999,273977.0,0.04107,0.27333,0.84951,0.97711,0.6085,0.78007,0.31836,0.25895356,0.0,273977.0,0.00995,0.25895,0.83353,0.98461,0.65569,0.80975,0.30753,0.22763607,0.0,273977.0,0.00961,0.22764,0.95296,0.98201,0.19138,0.43747,
54,12.95774,26086.40444,7.24622,0.2795742,0.00099999,273977.0,0.0414,0.27957,0.85268,0.97659,0.59569,0.77181,0.31497,0.33663773,0.0,273977.0,0.00984,0.33664,0.82129,0.98452,0.7039,0.83899,0.32674,0.32454497,0.0,273977.0,0.01021,0.32454,0.93399,0.98059,0.26856,0.51823,
55,12.91167,26055.62266,7.23767,0.28259183,0.00099998,273977.0,0.04125,0.28259,0.85225,0.97449,0.59741,0.77293,0.32422,0.27931311,0.0,273977.0,0.01013,0.27931,0.80764,0.98153,0.75764,0.87043,0.31701,0.25900261,0.0,273977.0,0.00991,0.259,0.91717,0.98081,0.33698,0.5805,
56,12.8434,26023.14074,7.22865,0.28771041,0.00099998,273977.0,0.04103,0.28771,0.84104,0.97361,0.64275,0.80171,0.30775,0.25918711,0.0,273977.0,0.00962,0.25919,0.84194,0.98441,0.62257,0.78903,0.31087,0.2273243,0.0,273977.0,0.00971,0.22732,0.95323,0.98265,0.19027,0.4362,
57,12.86881,25992.18668,7.22005,0.27489745,0.00099997,273977.0,0.04111,0.2749,0.85278,0.97705,0.59527,0.77154,0.30824,0.28240485,0.0,273977.0,0.00963,0.2824,0.83844,0.98585,0.63634,0.79771,0.30347,0.26059292,0.0,273977.0,0.00948,0.26059,0.9451,0.98254,0.22335,0.4726,
58,12.86405,25961.68909,7.21158,0.26163144,0.00099996,273977.0,0.0411,0.26163,0.85672,0.97907,0.57935,0.76115,0.30894,0.36742443,0.0,273977.0,0.00965,0.36742,0.81778,0.98336,0.71772,0.84718,0.30361,0.33552817,0.0,273977.0,0.00949,0.33553,0.93924,0.98126,0.24718,0.49717,
59,12.84859,25931.27961,7.20313,0.26492046,0.00099995,273977.0,0.04105,0.26492,0.85456,0.97746,0.58808,0.76686,0.30743,0.28563999,0.0,273977.0,0.00961,0.28564,0.82233,0.9862,0.69979,0.83654,0.31279,0.26050076,0.0,273977.0,0.00977,0.2605,0.93884,0.98306,0.2488,0.4988,
60,12.97583,25905.49051,7.19597,0.25609683,0.00099994,273977.0,0.04146,0.2561,0.8552,0.98037,0.58548,0.76517,0.3217,0.2435075,0.0,273977.0,0.01005,0.24351,0.83981,0.986,0.63093,0.79431,0.30458,0.20807688,0.0,273977.0,0.00952,0.20808,0.95604,0.98322,0.17883,0.42289,
61,12.75324,25873.15693,7.18699,0.25095361,0.00099992,273977.0,0.04075,0.25095,0.85927,0.97997,0.56901,0.75433,0.30741,0.24503711,0.0,273977.0,0.00961,0.24504,0.83305,0.9861,0.65756,0.8109,0.30246,0.23366396,0.0,273977.0,0.00945,0.23366,0.93634,0.98068,0.25899,0.50892,
62,12.83618,25843.99499,7.17889,0.25765465,0.00099991,273977.0,0.04101,0.25765,0.85557,0.97846,0.584,0.7642,0.31071,0.2203316,0.0,273977.0,0.00971,0.22033,0.85013,0.98627,0.59031,0.76832,0.30256,0.19750961,0.0,273977.0,0.00946,0.19751,0.95592,0.98239,0.17934,0.42348,
63,12.77342,25813.44469,7.1704,0.25363645,0.00099989,273977.0,0.04081,0.25364,0.85456,0.979,0.58808,0.76686,0.30792,0.2470694,0.0,273977.0,0.00962,0.24707,0.83904,0.98729,0.63399,0.79623,0.31279,0.23699341,0.0,273977.0,0.00977,0.23699,0.9459,0.9832,0.2201,0.46915,
64,12.77663,25783.53691,7.16209,0.26043747,0.00099987,273977.0,0.04082,0.26044,0.85731,0.9791,0.57695,0.75957,0.30943,0.27343337,0.0,273977.0,0.00967,0.27343,0.82181,0.98404,0.70186,0.83777,0.30268,0.2349608,0.0,273977.0,0.00946,0.23496,0.9479,0.98202,0.21195,0.46038,
65,12.89795,25757.70348,7.15492,0.2485236,0.00099985,273977.0,0.04121,0.24852,0.85901,0.9808,0.57008,0.75504,0.32302,0.25232818,0.0,273977.0,0.01009,0.25233,0.84206,0.98832,0.62208,0.78872,0.30263,0.23428106,0.0,273977.0,0.00946,0.23428,0.95122,0.98413,0.19845,0.44548,
66,12.86514,25731.30947,7.14759,0.24878862,0.00099983,273977.0,0.0411,0.24879,0.8605,0.98013,0.56406,0.75104,0.30885,0.226894,0.0,273977.0,0.00965,0.22689,0.84333,0.98799,0.61709,0.78555,0.31317,0.21678702,0.0,273977.0,0.00979,0.21679,0.95058,0.98322,0.20105,0.44838,
67,12.88818,25705.96793,7.14055,0.24904547,0.00099981,273977.0,0.04118,0.24905,0.85755,0.97969,0.57598,0.75893,0.3064,0.27241212,0.0,273977.0,0.00958,0.27241,0.82952,0.98591,0.67149,0.81944,0.30267,0.23898274,0.0,273977.0,0.00946,0.23898,0.94814,0.98332,0.21097,0.45932,
68,12.87909,25680.7329,7.13354,0.23563982,0.00099979,273977.0,0.04115,0.23564,0.86131,0.98223,0.56078,0.74885,0.30778,0.25423765,0.0,273977.0,0.00962,0.25424,0.84001,0.97909,0.63017,0.79384,0.30261,0.23256886,0.0,273977.0,0.00946,0.23257,0.94488,0.98048,0.22425,0.47355,
69,12.79867,25653.63366,7.12601,0.23851412,0.00099977,273977.0,0.04089,0.23851,0.85952,0.9813,0.568,0.75366,0.30767,0.22121213,0.0,273977.0,0.00961,0.22121,0.84578,0.98648,0.60744,0.77939,0.30204,0.20289896,0.0,273977.0,0.00944,0.2029,0.95205,0.98261,0.19508,0.44168,
70,12.8878,25629.35889,7.11927,0.23299005,0.00099974,273977.0,0.04118,0.23299,0.86199,0.98192,0.55802,0.74701,0.32252,0.28992855,0.0,273977.0,0.01008,0.28993,0.83757,0.98757,0.63978,0.79986,0.3125,0.27269976,0.0,273977.0,0.00977,0.2727,0.94593,0.98362,0.21997,0.46901,
71,12.76315,25602.06255,7.11168,0.23800653,0.00099971,273977.0,0.04078,0.23801,0.86331,0.98183,0.55267,0.74342,0.30991,0.25998041,0.0,273977.0,0.00968,0.25998,0.8079,0.97784,0.75662,0.86984,0.30267,0.23584316,0.0,273977.0,0.00946,0.23584,0.92831,0.97229,0.29167,0.54006,
72,12.72901,25574.26329,7.10396,0.22645001,0.00099969,273977.0,0.04067,0.22645,0.86219,0.98229,0.55724,0.74648,0.30746,0.22907199,0.0,273977.0,0.00961,0.22907,0.84868,0.98806,0.59602,0.77202,0.31035,0.21412143,0.0,273977.0,0.0097,0.21412,0.94999,0.98352,0.20348,0.45108,
73,12.87161,25550.58272,7.09738,0.22500246,0.00099966,273977.0,0.04112,0.225,0.86626,0.98359,0.54075,0.73536,0.30871,0.27431507,0.0,273977.0,0.00965,0.27432,0.83454,0.98357,0.6517,0.80728,0.30259,0.23540848,0.0,273977.0,0.00946,0.23541,0.95078,0.98382,0.20023,0.44747,
74,12.94605,25529.101,7.09142,0.23256117,0.00099963,273977.0,0.04136,0.23256,0.8581,0.98118,0.57376,0.75747,0.30901,0.2406594,0.0,273977.0,0.00966,0.24066,0.84661,0.98778,0.60416,0.77728,0.31108,0.21514922,0.0,273977.0,0.00972,0.21515,0.94444,0.98284,0.22603,0.47543,
75,12.78378,25503.73599,7.08437,0.22625051,0.00099959,273977.0,0.04084,0.22625,0.8648,0.98248,0.54668,0.73938,0.32233,0.33369252,0.0,273977.0,0.01007,0.33369,0.82795,0.98842,0.67766,0.8232,0.30399,0.30864092,0.0,273977.0,0.0095,0.30864,0.94053,0.98399,0.24195,0.49188,
76,12.84859,25480.31627,7.07787,0.22242572,0.00099956,273977.0,0.04105,0.22243,0.86209,0.98302,0.55763,0.74675,0.31818,0.23037632,0.0,273977.0,0.00994,0.23038,0.83781,0.9865,0.63882,0.79926,0.30275,0.20426,0.0,273977.0,0.00946,0.20426,0.94901,0.98376,0.20745,0.45546,
77,12.75016,25454.74208,7.07076,0.23064335,0.00099953,273977.0,0.04074,0.23064,0.86429,0.98299,0.54873,0.74076,0.30881,0.24001841,0.0,273977.0,0.00965,0.24002,0.84343,0.98661,0.61667,0.78528,0.30303,0.22343765,0.0,273977.0,0.00947,0.22344,0.95302,0.98338,0.19113,0.43718,
78,12.91549,25433.51288,7.06486,0.22459796,0.00099949,273977.0,0.04126,0.2246,0.86273,0.98213,0.55503,0.745,0.30713,0.26517178,0.0,273977.0,0.0096,0.26517,0.81473,0.98101,0.72975,0.85425,0.31259,0.23571636,0.0,273977.0,0.00977,0.23572,0.93584,0.975,0.26104,0.51092,
79,12.8455,25410.81181,7.05856,0.22712101,0.00099945,273977.0,0.04104,0.22712,0.85763,0.98233,0.57568,0.75873,0.30668,0.22570387,0.0,273977.0,0.00958,0.2257,0.83903,0.98923,0.63404,0.79626,0.31502,0.19307163,0.0,273977.0,0.00984,0.19307,0.95638,0.98493,0.17745,0.42125,
80,12.77431,25386.66744,7.05185,0.21148376,0.00099942,273977.0,0.04081,0.21148,0.86738,0.98407,0.53624,0.73229,0.32507,0.21171706,0.0,273977.0,0.01016,0.21172,0.83962,0.98774,0.6317,0.7948,0.31699,0.17871106,0.0,273977.0,0.00991,0.17871,0.95818,0.98442,0.17013,0.41247,
81,12.89984,25365.73646,7.04604,0.22479039,0.00099938,273977.0,0.04121,0.22479,0.86534,0.98337,0.54448,0.73789,0.30948,0.2179228,0.0,273977.0,0.00967,0.21792,0.84721,0.98825,0.60182,0.77577,0.31269,0.19551662,0.0,273977.0,0.00977,0.19552,0.95545,0.98392,0.18126,0.42574,
