epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
10,7.64295,19932.80743,5.53689,0.41433992,0.0002,273977.0,0.02442,0.41434,0.81072,0.95471,0.76533,0.87483,0.30588,0.40104472,0.0,273977.0,0.00956,0.40104,0.78905,0.96281,0.8309,0.91154,0.30607,0.37649757,0.0,273977.0,0.00956,0.3765,0.90799,0.97198,0.37434,0.61183,
11,7.63505,19527.42716,5.42429,0.40378921,0.00022,273977.0,0.02439,0.40379,0.81474,0.95656,0.7491,0.8655,0.30483,0.36405939,0.0,273977.0,0.00953,0.36406,0.79034,0.9649,0.82582,0.90874,0.30325,0.33209647,0.0,273977.0,0.00948,0.3321,0.9144,0.96885,0.34826,0.59013,
12,7.62757,19182.09541,5.32836,0.40172781,0.00024,273977.0,0.02437,0.40173,0.81418,0.95696,0.75134,0.8668,0.3046,0.32359809,0.0,273977.0,0.00952,0.3236,0.80007,0.97142,0.78747,0.88739,0.30512,0.29857859,0.0,273977.0,0.00953,0.29858,0.92154,0.97299,0.3192,0.56497,
13,7.64514,18887.49934,5.24653,0.39220088,0.00026,273977.0,0.02443,0.3922,0.82063,0.96051,0.72527,0.85163,0.30654,0.36321487,0.0,273977.0,0.00958,0.36321,0.78766,0.9646,0.83635,0.91452,0.30464,0.32259144,0.0,273977.0,0.00952,0.32259,0.91515,0.9702,0.34519,0.58753,
14,7.64223,18630.77841,5.17522,0.38208303,0.00028,273977.0,0.02442,0.38208,0.82523,0.96129,0.70667,0.84064,0.30504,0.41671488,0.0,273977.0,0.00953,0.41671,0.7783,0.97437,0.87321,0.93445,0.31124,0.3945369,0.0,273977.0,0.00973,0.39454,0.89513,0.97319,0.42663,0.65317,
15,7.64667,18405.74259,5.11271,0.37501479,0.0003,273977.0,0.02443,0.37501,0.82436,0.96259,0.71019,0.84273,0.30528,0.32912018,0.0,273977.0,0.00954,0.32912,0.79165,0.97705,0.82062,0.90588,0.31246,0.30651121,0.0,273977.0,0.00976,0.30651,0.92004,0.97705,0.3253,0.57035,
16,7.63908,18205.3972,5.05705,0.36238049,0.00032,273977.0,0.02441,0.36238,0.82823,0.96375,0.69454,0.83339,0.3053,0.32612592,0.0,273977.0,0.00954,0.32613,0.80419,0.97518,0.77125,0.87821,0.3063,0.29501099,0.0,273977.0,0.00957,0.29501,0.92638,0.97755,0.29952,0.54728,
17,7.64712,18027.34877,5.0076,0.35824387,0.00034,273977.0,0.02443,0.35824,0.82499,0.96449,0.70764,0.84121,0.30484,0.31003406,0.0,273977.0,0.00953,0.31003,0.80143,0.97612,0.7821,0.88436,0.31111,0.28624108,0.0,273977.0,0.00972,0.28624,0.92193,0.97883,0.31761,0.56357,
18,7.6364,17866.11947,4.96281,0.34079719,0.00036,273977.0,0.0244,0.3408,0.83645,0.96728,0.66131,0.81321,0.30432,0.33213703,0.0,273977.0,0.00951,0.33214,0.80769,0.97391,0.75747,0.87033,0.30467,0.29159187,0.0,273977.0,0.00952,0.29159,0.93275,0.97701,0.27358,0.52305,
19,7.63973,17720.57936,4.92238,0.34032621,0.00038,273977.0,0.02441,0.34033,0.83121,0.96827,0.68247,0.82612,0.30442,0.30057525,0.0,273977.0,0.00951,0.30058,0.80783,0.97998,0.75691,0.87,0.31096,0.26201298,0.0,273977.0,0.00972,0.26201,0.94061,0.98035,0.2416,0.49153,
20,7.66207,17590.27708,4.88619,0.34620685,0.0004,273977.0,0.02448,0.34621,0.82995,0.96649,0.68756,0.82919,0.30677,0.30782185,0.0,273977.0,0.00959,0.30782,0.81029,0.9797,0.74722,0.86442,0.30483,0.2674017,0.0,273977.0,0.00953,0.2674,0.93449,0.97894,0.2665,0.51624,
21,7.62966,17468.21035,4.85228,0.32891689,0.00042,273977.0,0.02438,0.32892,0.84038,0.97026,0.64542,0.80338,0.30434,0.32219265,0.0,273977.0,0.00951,0.32219,0.80442,0.97714,0.77036,0.8777,0.30495,0.31368938,0.0,273977.0,0.00953,0.31369,0.91781,0.97713,0.33437,0.57825,
22,7.64278,17357.22255,4.82145,0.33447968,0.00044,273977.0,0.02442,0.33448,0.83295,0.97018,0.67545,0.82186,0.30524,0.31568596,0.0,273977.0,0.00954,0.31569,0.80365,0.97797,0.77338,0.87942,0.30394,0.30154664,0.0,273977.0,0.0095,0.30155,0.92847,0.98073,0.29101,0.53946,
23,7.63905,17254.53989,4.79293,0.33185177,0.00046,273977.0,0.02441,0.33185,0.83397,0.96932,0.67132,0.81934,0.30482,0.29781857,0.0,273977.0,0.00953,0.29782,0.80301,0.9811,0.77589,0.88085,0.30307,0.26020607,0.0,273977.0,0.00947,0.26021,0.93521,0.98086,0.26359,0.51341,
24,7.64155,17159.6577,4.76657,0.32460822,0.00048,273977.0,0.02441,0.32461,0.83839,0.96999,0.65345,0.80836,0.30729,0.31967582,0.0,273977.0,0.0096,0.31968,0.77854,0.96843,0.87226,0.93395,0.3035,0.30783066,0.0,273977.0,0.00948,0.30783,0.89268,0.97054,0.43659,0.66075,
25,7.63521,17071.00524,4.74195,0.32975174,0.0005,273977.0,0.02439,0.32975,0.83447,0.97112,0.66931,0.81811,0.30457,0.26250196,0.0,273977.0,0.00952,0.2625,0.82174,0.98445,0.70211,0.83792,0.30293,0.2342356,0.0,273977.0,0.00947,0.23424,0.94553,0.98142,0.22161,0.47075,
26,7.63294,16988.18837,4.71894,0.31484044,0.00052,273977.0,0.02439,0.31484,0.83933,0.97174,0.64967,0.80602,0.30434,0.28658778,0.0,273977.0,0.00951,0.28659,0.81017,0.98181,0.7477,0.8647,0.30275,0.28325302,0.0,273977.0,0.00946,0.28325,0.91082,0.97864,0.36279,0.60232,
27,7.64127,16911.32797,4.69759,0.31064158,0.00054,273977.0,0.02441,0.31064,0.84085,0.97295,0.64352,0.8022,0.30531,0.30249015,0.0,273977.0,0.00954,0.30249,0.80932,0.9808,0.75104,0.86663,0.30334,0.26454175,0.0,273977.0,0.00948,0.26454,0.93408,0.98065,0.26818,0.51786,
28,7.65522,16840.18958,4.67783,0.30929721,0.00056,273977.0,0.02446,0.3093,0.84434,0.97419,0.6294,0.79335,0.31256,0.3302388,0.0,273977.0,0.00977,0.33024,0.80772,0.97966,0.75734,0.87025,0.31268,0.33332599,0.0,273977.0,0.00977,0.33333,0.91323,0.9753,0.35303,0.59416,
29,7.63864,16772.19461,4.65894,0.31239227,0.00058,273977.0,0.0244,0.31239,0.83967,0.97023,0.64829,0.80517,0.30456,0.30274414,0.0,273977.0,0.00952,0.30274,0.81388,0.97661,0.7331,0.85621,0.31125,0.27402118,0.0,273977.0,0.00973,0.27402,0.92827,0.97278,0.29181,0.54019,
30,7.65544,16709.16053,4.64143,0.31755909,0.0006,273977.0,0.02446,0.31756,0.84332,0.97253,0.63352,0.79594,0.30552,0.28879376,0.0,273977.0,0.00955,0.28879,0.80859,0.97783,0.75391,0.86828,0.31247,0.24907059,0.0,273977.0,0.00976,0.24907,0.93849,0.97808,0.25023,0.50023,
31,7.63955,16648.61072,4.62461,0.30369316,0.00062,273977.0,0.02441,0.30369,0.83824,0.97297,0.65404,0.80873,0.30467,0.28631599,0.0,273977.0,0.00952,0.28632,0.82167,0.97701,0.70242,0.8381,0.31121,0.24683612,0.0,273977.0,0.00973,0.24684,0.94326,0.97774,0.23085,0.48046,
32,7.63474,16590.98107,4.60861,0.30712166,0.00064,273977.0,0.02439,0.30712,0.83938,0.97254,0.64945,0.80589,0.30658,0.37038317,0.0,273977.0,0.00958,0.37038,0.80037,0.97643,0.78628,0.88672,0.30525,0.3318872,0.0,273977.0,0.00954,0.33189,0.93025,0.97817,0.28376,0.53269,
33,7.64142,16536.67833,4.59352,0.30838269,0.00066,273977.0,0.02441,0.30838,0.84125,0.9723,0.64187,0.80117,0.30462,0.27501109,0.0,273977.0,0.00952,0.27501,0.81386,0.9784,0.73317,0.85626,0.30303,0.23304231,0.0,273977.0,0.00947,0.23304,0.93397,0.97623,0.26861,0.51828,
34,7.62776,16484.27477,4.57897,0.30566745,0.00068,273977.0,0.02437,0.30567,0.84357,0.97287,0.63251,0.7953,0.30461,0.29117509,0.0,273977.0,0.00952,0.29118,0.81667,0.97744,0.72208,0.84975,0.31135,0.25976583,0.0,273977.0,0.00973,0.25977,0.94209,0.97906,0.23559,0.48538,
35,6.98367,16399.22011,4.55534,0.30364399,0.0007,273977.0,0.02231,0.30364,0.84193,0.97219,0.63915,0.79947,0.30408,0.26420513,0.0,273977.0,0.0095,0.26421,0.81184,0.97964,0.74112,0.86089,0.30337,0.23548782,0.0,273977.0,0.00948,0.23549,0.93971,0.9781,0.24529,0.49526,
36,6.82933,16310.19728,4.53061,0.2974615,0.00072,273977.0,0.02182,0.29746,0.84552,0.97398,0.62461,0.79032,0.30799,0.35247531,0.0,273977.0,0.00962,0.35248,0.81624,0.98288,0.72378,0.85075,0.30532,0.32622069,0.0,273977.0,0.00954,0.32622,0.93375,0.98054,0.26952,0.51915,
37,6.8048,16224.23382,4.50673,0.29471258,0.00074,273977.0,0.02174,0.29471,0.84664,0.97471,0.6201,0.78747,0.30444,0.27234486,0.0,273977.0,0.00951,0.27234,0.8179,0.98192,0.71723,0.8469,0.30319,0.25605148,0.0,273977.0,0.00947,0.25605,0.93203,0.97993,0.2765,0.52584,
38,7.53063,16178.82597,4.49412,0.30179187,0.00076,273977.0,0.02406,0.30179,0.84109,0.97213,0.64254,0.80159,0.37138,0.29266461,0.0,273977.0,0.01161,0.29266,0.80446,0.98015,0.77019,0.8776,0.36956,0.25815642,0.0,273977.0,0.01155,0.25816,0.92868,0.98007,0.29017,0.53867,
39,7.65761,16141.53437,4.48376,0.30262307,0.00078,273977.0,0.02447,0.30262,0.83932,0.97346,0.64969,0.80604,0.37082,0.35276397,0.0,273977.0,0.01159,0.35276,0.80289,0.97687,0.77637,0.88112,0.36906,0.32654852,0.0,273977.0,0.01153,0.32655,0.91341,0.97584,0.35226,0.59351,
40,7.65144,16105.39331,4.47372,0.30515545,0.0008,273977.0,0.02445,0.30516,0.83615,0.9721,0.6625,0.81394,0.36953,0.35883224,0.0,273977.0,0.01155,0.35883,0.78662,0.9744,0.84047,0.91677,0.368,0.34170854,0.0,273977.0,0.0115,0.34171,0.91751,0.9754,0.33561,0.57932,
41,7.6544,16070.74688,4.4641,0.3060468,0.00082,273977.0,0.02445,0.30605,0.83917,0.97159,0.65031,0.80642,0.36939,0.30118788,0.0,273977.0,0.01154,0.30119,0.80499,0.97956,0.76809,0.87641,0.36817,0.26701356,0.0,273977.0,0.01151,0.26701,0.92798,0.97697,0.293,0.5413,
42,7.65391,16037.33353,4.45481,0.30992766,0.00084,273977.0,0.02445,0.30993,0.8401,0.97082,0.64654,0.80408,0.36965,0.37583665,0.0,273977.0,0.01155,0.37584,0.78799,0.97994,0.83505,0.91381,0.36867,0.36118446,0.0,273977.0,0.01152,0.36118,0.88752,0.97749,0.45761,0.67647,
43,7.68156,16006.32043,4.4462,0.29711788,0.00086,273977.0,0.02454,0.29712,0.84292,0.97436,0.63512,0.79694,0.37164,0.29790112,0.0,273977.0,0.01161,0.2979,0.80023,0.97557,0.78683,0.88703,0.36937,0.26793133,0.0,273977.0,0.01154,0.26793,0.922,0.97055,0.31732,0.56331,
44,7.65306,15975.10616,4.43753,0.29245131,0.00088,273977.0,0.02445,0.29245,0.8454,0.9746,0.6251,0.79063,0.37125,0.29344976,0.0,273977.0,0.0116,0.29345,0.80357,0.97585,0.7737,0.8796,0.36852,0.26419246,0.0,273977.0,0.01152,0.26419,0.9296,0.97666,0.28641,0.53517,
45,7.66682,15945.5006,4.42931,0.30694537,0.0009,273977.0,0.02449,0.30695,0.84336,0.97307,0.63337,0.79584,0.37067,0.34581858,0.0,273977.0,0.01158,0.34582,0.80472,0.98286,0.76917,0.87702,0.36884,0.30734839,0.0,273977.0,0.01153,0.30735,0.93013,0.98017,0.28425,0.53315,
46,7.65273,15916.24313,4.42118,0.28269586,0.00092,273977.0,0.02445,0.2827,0.84679,0.97654,0.61951,0.78709,0.36963,0.29558157,0.0,273977.0,0.01155,0.29558,0.81377,0.97872,0.7335,0.85645,0.36774,0.25130822,0.0,273977.0,0.01149,0.25131,0.93991,0.98014,0.24448,0.49445,
47,7.65608,15888.02206,4.41334,0.28360129,0.00094,273977.0,0.02446,0.2836,0.84606,0.97567,0.62244,0.78895,0.36995,0.23373186,0.0,273977.0,0.01156,0.23373,0.82779,0.98584,0.6783,0.82359,0.36848,0.19079159,0.0,273977.0,0.01151,0.19079,0.94922,0.98253,0.20657,0.4545,
48,7.65138,15860.45314,4.40568,0.29345769,0.00096,273977.0,0.02445,0.29346,0.83901,0.97352,0.65093,0.8068,0.37256,0.28523181,0.0,273977.0,0.01164,0.28523,0.81028,0.98057,0.74724,0.86443,0.37865,0.25970026,0.0,273977.0,0.01183,0.2597,0.93686,0.97815,0.25688,0.50683,
49,7.64867,15833.57536,4.39822,0.29131371,0.00098,273977.0,0.02444,0.29131,0.84945,0.97538,0.60875,0.78022,0.38115,0.25582739,0.0,273977.0,0.01191,0.25583,0.83551,0.98357,0.64789,0.80491,0.3749,0.22816653,0.0,273977.0,0.01172,0.22817,0.95228,0.98118,0.19415,0.44062,
50,7.67609,15808.49947,4.39125,0.30224091,0.001,273977.0,0.02452,0.30224,0.84025,0.97315,0.64595,0.80371,0.37031,0.44035556,0.0,273977.0,0.01157,0.44036,0.7681,0.97948,0.91341,0.95573,0.37893,0.42627864,0.0,273977.0,0.01184,0.42628,0.88119,0.97866,0.48334,0.69523,
51,7.64499,15782.92773,4.38415,0.27991372,0.001,273977.0,0.02442,0.27991,0.84882,0.97668,0.61127,0.78184,0.37445,0.31160558,0.0,273977.0,0.0117,0.31161,0.82284,0.98125,0.6978,0.83535,0.36934,0.28699589,0.0,273977.0,0.01154,0.287,0.94329,0.97991,0.2307,0.48031,
52,7.6609,15758.61692,4.37739,0.2786497,0.001,273977.0,0.02448,0.27865,0.84624,0.97644,0.62172,0.78849,0.37024,0.2591461,0.0,273977.0,0.01157,0.25915,0.81903,0.98512,0.71281,0.84428,0.37981,0.23197411,0.0,273977.0,0.01187,0.23197,0.94027,0.98222,0.24301,0.49296,
53,7.65466,15734.69815,4.37075,0.2875736,0.00099999,273977.0,0.02446,0.28757,0.84415,0.97632,0.63016,0.79382,0.37218,0.33409223,0.0,273977.0,0.01163,0.33409,0.81271,0.97948,0.7377,0.8589,0.37867,0.30504069,0.0,273977.0,0.01183,0.30504,0.9288,0.98049,0.28965,0.53819,
54,7.65382,15711.341,4.36426,0.28565649,0.00099999,273977.0,0.02445,0.28566,0.84492,0.97583,0.62703,0.79185,0.3695,0.2487739,0.0,273977.0,0.01155,0.24877,0.82008,0.98572,0.70867,0.84183,0.36926,0.21391194,0.0,273977.0,0.01154,0.21391,0.94195,0.98247,0.23617,0.48598,
55,7.66391,15688.89505,4.35803,0.27309261,0.00099998,273977.0,0.02449,0.27309,0.84904,0.97775,0.61038,0.78127,0.36975,0.27892152,0.0,273977.0,0.01155,0.27892,0.8225,0.98403,0.69915,0.83615,0.37071,0.25153288,0.0,273977.0,0.01158,0.25153,0.94089,0.98185,0.24046,0.49037,
56,7.67539,15667.35885,4.35204,0.26923474,0.00099998,273977.0,0.02452,0.26923,0.85011,0.97818,0.60607,0.7785,0.3708,0.2481542,0.0,273977.0,0.01159,0.24815,0.82459,0.98519,0.69088,0.83119,0.3699,0.21998674,0.0,273977.0,0.01156,0.21999,0.93569,0.98254,0.26163,0.5115,
57,7.6734,15646.23418,4.34618,0.28087458,0.00099997,273977.0,0.02452,0.28087,0.84906,0.97681,0.61033,0.78123,0.3712,0.27052711,0.0,273977.0,0.0116,0.27053,0.82074,0.9791,0.70606,0.84028,0.37121,0.23305916,0.0,273977.0,0.0116,0.23306,0.94861,0.98047,0.20908,0.45726,
58,7.6514,15624.84172,4.34023,0.28434544,0.00099996,273977.0,0.02445,0.28435,0.84532,0.97566,0.62542,0.79083,0.37085,0.26967262,0.0,273977.0,0.01159,0.26967,0.81383,0.98205,0.73329,0.85632,0.36938,0.24458149,0.0,273977.0,0.01154,0.24458,0.93849,0.98063,0.25026,0.50026,
59,7.65911,15604.15647,4.33449,0.26586269,0.00099995,273977.0,0.02447,0.26586,0.85233,0.97889,0.5971,0.77273,0.36952,0.24193059,0.0,273977.0,0.01155,0.24193,0.82636,0.98414,0.68393,0.827,0.36781,0.21328039,0.0,273977.0,0.01149,0.21328,0.94077,0.98155,0.24097,0.49089,
60,7.6579,15583.85994,4.32885,0.26382213,0.00099994,273977.0,0.02447,0.26382,0.85215,0.97824,0.5978,0.77318,0.36934,0.24545238,0.0,273977.0,0.01154,0.24545,0.82687,0.98747,0.6819,0.82577,0.37826,0.2149159,0.0,273977.0,0.01182,0.21492,0.94386,0.98442,0.2284,0.47791,
61,7.64203,15563.47487,4.32319,0.27175752,0.00099992,273977.0,0.02442,0.27176,0.85204,0.97667,0.59828,0.77348,0.36959,0.25438221,0.0,273977.0,0.01155,0.25438,0.83507,0.98342,0.6496,0.80598,0.36831,0.23351538,0.0,273977.0,0.01151,0.23352,0.94493,0.97977,0.22404,0.47332,
62,7.65682,15543.94918,4.31776,0.2687113,0.00099991,273977.0,0.02446,0.26871,0.84978,0.97789,0.60739,0.77935,0.37238,0.24444482,0.0,273977.0,0.01164,0.24444,0.82144,0.98638,0.7033,0.83863,0.36863,0.21179557,0.0,273977.0,0.01152,0.2118,0.94096,0.98191,0.2402,0.4901,
63,7.66911,15525.1662,4.31255,0.27199726,0.00099989,273977.0,0.0245,0.272,0.85343,0.978,0.59266,0.76984,0.37142,0.31111117,0.0,273977.0,0.01161,0.31111,0.82773,0.98561,0.67853,0.82373,0.36931,0.2904097,0.0,273977.0,0.01154,0.29041,0.94281,0.98054,0.23267,0.48236,
64,7.65653,15506.35058,4.30732,0.25564804,0.00099987,273977.0,0.02446,0.25565,0.85425,0.97942,0.58931,0.76766,0.37006,0.41034606,0.0,273977.0,0.01156,0.41035,0.7078,0.93428,1.1509,1.0728,0.36874,0.33105922,0.0,273977.0,0.01152,0.33106,0.88583,0.95046,0.46447,0.68152,
65,7.65633,15487.86736,4.30219,0.26125665,0.00099985,273977.0,0.02446,0.26126,0.85321,0.97813,0.59351,0.7704,0.37103,0.28879718,0.0,273977.0,0.01159,0.2888,0.81134,0.98602,0.74309,0.86203,0.38031,0.27084981,0.0,273977.0,0.01188,0.27085,0.9332,0.98394,0.27175,0.5213,
66,7.6556,15469.68633,4.29714,0.25154921,0.00099983,273977.0,0.02446,0.25155,0.85542,0.98015,0.58458,0.76458,0.36997,0.2906659,0.0,273977.0,0.01156,0.29067,0.80421,0.98374,0.77115,0.87815,0.36839,0.281456,0.0,273977.0,0.01151,0.28146,0.92874,0.97894,0.28991,0.53844,
67,7.64427,15451.49299,4.29208,0.25012928,0.00099981,273977.0,0.02442,0.25013,0.85392,0.98037,0.59066,0.76854,0.36969,0.29809233,0.0,273977.0,0.01155,0.29809,0.80621,0.98536,0.76328,0.87366,0.36925,0.27156693,0.0,273977.0,0.01154,0.27157,0.92933,0.98233,0.2875,0.53619,
68,7.65272,15433.84176,4.28718,0.24976116,0.00099979,273977.0,0.02445,0.24976,0.8573,0.98058,0.577,0.7596,0.36943,0.28288934,0.0,273977.0,0.01154,0.28289,0.80709,0.98256,0.75983,0.87168,0.36805,0.24767369,0.0,273977.0,0.0115,0.24767,0.93475,0.98195,0.26544,0.51521,
69,7.6434,15416.21916,4.28228,0.23681155,0.00099977,273977.0,0.02442,0.23681,0.86168,0.98186,0.55928,0.74785,0.36959,0.23411838,0.0,273977.0,0.01155,0.23412,0.8216,0.98558,0.70266,0.83825,0.36789,0.20496282,0.0,273977.0,0.0115,0.20496,0.94433,0.98099,0.22649,0.47591,
70,7.68347,15399.96648,4.27777,0.24481779,0.00099974,273977.0,0.02455,0.24482,0.8605,0.97997,0.56406,0.75104,0.372,0.26354347,0.0,273977.0,0.01163,0.26354,0.83025,0.98478,0.66859,0.81768,0.37041,0.23940312,0.0,273977.0,0.01158,0.2394,0.94367,0.98135,0.22918,0.47873,
71,7.64213,15382.84474,4.27301,0.25301219,0.00099971,273977.0,0.02442,0.25301,0.85297,0.97927,0.59451,0.77105,0.36953,0.23992169,0.0,273977.0,0.01155,0.23992,0.81365,0.98344,0.73397,0.85672,0.36855,0.19946973,0.0,273977.0,0.01152,0.19947,0.94181,0.98282,0.23675,0.48657,
72,7.66619,15366.61779,4.2685,0.24084302,0.00099969,273977.0,0.02449,0.24084,0.86073,0.98119,0.5631,0.7504,0.3707,0.22756585,0.0,273977.0,0.01158,0.22757,0.83092,0.9835,0.66595,0.81606,0.3696,0.18836367,0.0,273977.0,0.01155,0.18836,0.95629,0.98428,0.17781,0.42168,
73,7.65176,15350.24687,4.26396,0.23938241,0.00099966,273977.0,0.02445,0.23938,0.8625,0.98162,0.55595,0.74562,0.36989,0.25346108,0.0,273977.0,0.01156,0.25346,0.83042,0.98843,0.66795,0.81728,0.36817,0.22707867,0.0,273977.0,0.01151,0.22708,0.95064,0.98513,0.20081,0.44812,
74,7.655,15334.19146,4.2595,0.23347157,0.00099963,273977.0,0.02446,0.23347,0.85933,0.98188,0.56879,0.75418,0.36995,0.25874846,0.0,273977.0,0.01156,0.25875,0.82817,0.98584,0.6768,0.82268,0.3688,0.22954967,0.0,273977.0,0.01153,0.22955,0.95115,0.98308,0.19872,0.44579,
75,7.65369,15318.32403,4.25509,0.22711631,0.00099959,273977.0,0.02445,0.22712,0.8588,0.98213,0.57094,0.7556,0.37269,0.28258865,0.0,273977.0,0.01165,0.28259,0.82694,0.98477,0.68162,0.82561,0.36906,0.25444952,0.0,273977.0,0.01153,0.25445,0.94833,0.98269,0.21021,0.45849,
76,7.65791,15302.77536,4.25077,0.23209996,0.00099956,273977.0,0.02447,0.2321,0.86102,0.98334,0.56197,0.74965,0.37296,0.22630014,0.0,273977.0,0.01166,0.2263,0.83114,0.98831,0.66511,0.81554,0.36957,0.19319076,0.0,273977.0,0.01155,0.19319,0.95858,0.9846,0.16853,0.41052,
77,7.66772,15287.67072,4.24658,0.22843404,0.00099953,273977.0,0.0245,0.22843,0.86517,0.98256,0.54515,0.73834,0.37065,0.22234059,0.0,273977.0,0.01158,0.22234,0.82589,0.98684,0.68576,0.82811,0.36879,0.19354506,0.0,273977.0,0.01152,0.19355,0.95493,0.98406,0.18337,0.42822,
78,7.65262,15272.38704,4.24233,0.22605713,0.00099949,273977.0,0.02445,0.22606,0.86546,0.98351,0.54401,0.73757,0.37207,0.31303701,0.0,273977.0,0.01163,0.31304,0.81886,0.98718,0.71348,0.84468,0.36911,0.28904604,0.0,273977.0,0.01153,0.28905,0.93468,0.98186,0.26573,0.51549,
79,7.43716,15252.12322,4.2367,0.22680908,0.00099945,273977.0,0.02376,0.22681,0.86275,0.98299,0.55497,0.74496,0.30014,0.23090673,0.0,273977.0,0.00938,0.23091,0.83857,0.98908,0.63582,0.79738,0.30614,0.20562327,0.0,273977.0,0.00957,0.20562,0.95216,0.9844,0.19464,0.44118,
80,6.71775,15215.13226,4.22643,0.22038914,0.00099942,273977.0,0.02146,0.22039,0.86575,0.98415,0.54283,0.73677,0.30011,0.21323931,0.0,273977.0,0.00938,0.21324,0.83285,0.98844,0.65834,0.81138,0.29872,0.18845347,0.0,273977.0,0.00933,0.18845,0.94746,0.98444,0.21377,0.46235,
81,6.71812,15178.88829,4.21636,0.22086629,0.00099938,273977.0,0.02146,0.22087,0.86575,0.98455,0.54283,0.73677,0.3003,0.20715588,0.0,273977.0,0.00938,0.20716,0.84357,0.98819,0.61612,0.78494,0.30247,0.17681025,0.0,273977.0,0.00945,0.17681,0.95882,0.98524,0.16752,0.40929,
