epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
10,12.99897,30947.33206,8.59648,0.42414256,0.0002,273977.0,0.04153,0.42414,0.80894,0.95198,0.77255,0.87895,0.3294,0.43548342,0.0,273977.0,0.01029,0.43548,0.78537,0.95904,0.84536,0.91943,0.31948,0.3783101,0.0,273977.0,0.00998,0.37831,0.91169,0.96792,0.35929,0.5994,
11,13.08182,30521.34644,8.47815,0.42258729,0.00022,273977.0,0.04179,0.42259,0.80979,0.95301,0.76908,0.87697,0.32238,0.41019825,0.0,273977.0,0.01007,0.4102,0.78077,0.9719,0.86351,0.92925,0.31881,0.37655352,0.0,273977.0,0.00996,0.37655,0.90603,0.97212,0.38229,0.61829,
12,13.05786,30155.22252,8.37645,0.3961404,0.00024,273977.0,0.04172,0.39614,0.81503,0.95805,0.74792,0.86482,0.32293,0.39080923,0.0,273977.0,0.01009,0.39081,0.78555,0.9688,0.84466,0.91906,0.32862,0.3672966,0.0,273977.0,0.01027,0.3673,0.91208,0.9691,0.35767,0.59806,
13,13.00124,29831.50502,8.28653,0.38240447,0.00026,273977.0,0.04154,0.3824,0.8222,0.96118,0.7189,0.84788,0.32073,0.35128077,0.0,273977.0,0.01002,0.35128,0.81565,0.9706,0.72611,0.85212,0.31949,0.32768172,0.0,273977.0,0.00998,0.32768,0.92446,0.9752,0.30734,0.55438,
14,12.98346,29546.86251,8.20746,0.36601199,0.00028,273977.0,0.04148,0.36601,0.82783,0.96501,0.69613,0.83434,0.32633,0.33795073,0.0,273977.0,0.0102,0.33795,0.78514,0.96873,0.84629,0.91994,0.31999,0.31543993,0.0,273977.0,0.01,0.31544,0.8966,0.97225,0.42068,0.6486,
15,10.38441,28973.89524,8.0483,0.37124762,0.0003,273977.0,0.03318,0.37125,0.82185,0.96314,0.72032,0.84872,0.32194,0.33444532,0.0,273977.0,0.01006,0.33445,0.81402,0.97324,0.73253,0.85588,0.31815,0.28416135,0.0,273977.0,0.00994,0.28416,0.93576,0.97505,0.26133,0.51121,
16,7.26437,28103.17142,7.80644,0.36903521,0.00032,273977.0,0.02321,0.36904,0.82643,0.96392,0.70182,0.83775,0.31946,0.31371346,0.0,273977.0,0.00998,0.31371,0.81315,0.97592,0.73594,0.85787,0.31763,0.26694576,0.0,273977.0,0.00993,0.26695,0.94243,0.9788,0.23422,0.48396,
17,7.26608,27328.57557,7.59127,0.36000885,0.00034,273977.0,0.02321,0.36001,0.8252,0.9652,0.7068,0.84071,0.31932,0.39503544,0.0,273977.0,0.00998,0.39504,0.80919,0.97463,0.75155,0.86692,0.32719,0.35805772,0.0,273977.0,0.01022,0.35806,0.91897,0.97785,0.32967,0.57417,
18,7.2669,26634.83678,7.39857,0.34484813,0.00036,273977.0,0.02322,0.34485,0.82766,0.96757,0.69682,0.83476,0.31944,0.35278425,0.0,273977.0,0.00998,0.35278,0.8019,0.97832,0.78028,0.88334,0.31778,0.33636862,0.0,273977.0,0.00993,0.33637,0.90503,0.97906,0.38635,0.62157,
19,7.26791,26009.84559,7.22496,0.33646518,0.00038,273977.0,0.02322,0.33647,0.83438,0.96775,0.66966,0.81833,0.32167,0.30549835,0.0,273977.0,0.01005,0.3055,0.82013,0.98201,0.70846,0.8417,0.32128,0.27682858,0.0,273977.0,0.01004,0.27683,0.94113,0.9802,0.23951,0.4894,
20,7.27553,25444.40248,7.06789,0.33409816,0.0004,273977.0,0.02324,0.3341,0.83393,0.96753,0.67147,0.81943,0.32,0.27701603,0.0,273977.0,0.01,0.27702,0.81743,0.98068,0.71909,0.84799,0.31867,0.2454187,0.0,273977.0,0.00996,0.24542,0.9388,0.98102,0.24898,0.49898,
21,7.26625,24928.86791,6.92469,0.33373657,0.00042,273977.0,0.02321,0.33374,0.83358,0.9687,0.67289,0.8203,0.31942,0.30779068,0.0,273977.0,0.00998,0.30779,0.81976,0.98214,0.7099,0.84256,0.31828,0.27024983,0.0,273977.0,0.00995,0.27025,0.94311,0.98034,0.23145,0.48109,
22,7.25761,24456.78811,6.79355,0.3309077,0.00044,273977.0,0.02319,0.33091,0.83192,0.96921,0.67963,0.82439,0.38391,0.3236654,0.0,273977.0,0.012,0.32367,0.79774,0.97221,0.79665,0.89255,0.36038,0.29815218,0.0,273977.0,0.01126,0.29815,0.91857,0.96946,0.33128,0.57557,
23,13.46001,24534.10783,6.81503,0.32596505,0.00046,273977.0,0.043,0.32597,0.83565,0.97056,0.66454,0.81519,0.36905,0.29400099,0.0,273977.0,0.01153,0.294,0.81289,0.98147,0.73699,0.85848,0.37136,0.26373799,0.0,273977.0,0.0116,0.26374,0.93748,0.97976,0.25437,0.50435,
24,11.9572,24485.44278,6.80151,0.30478943,0.00048,273977.0,0.0382,0.30479,0.84406,0.9727,0.63054,0.79407,0.31953,0.29589029,0.0,273977.0,0.00999,0.29589,0.82098,0.98255,0.70511,0.83971,0.31875,0.25753202,0.0,273977.0,0.00996,0.25753,0.94532,0.98142,0.22244,0.47164,
25,7.26537,24083.3832,6.68983,0.32566583,0.0005,273977.0,0.02321,0.32567,0.83836,0.9696,0.65355,0.80843,0.31986,0.27866253,0.0,273977.0,0.01,0.27866,0.81954,0.98465,0.7108,0.84309,0.31887,0.24377011,0.0,273977.0,0.00996,0.24377,0.94229,0.98211,0.23477,0.48453,
26,7.2671,23710.69446,6.5863,0.31748406,0.00052,273977.0,0.02322,0.31748,0.83989,0.97099,0.64739,0.80461,0.32097,0.29208675,0.0,273977.0,0.01003,0.29209,0.81546,0.98032,0.72687,0.85257,0.32208,0.27728584,0.0,273977.0,0.01006,0.27729,0.92946,0.977,0.28697,0.53569,
27,7.26994,23364.30674,6.49009,0.30935211,0.00054,273977.0,0.02323,0.30935,0.84329,0.97274,0.63363,0.79601,0.31962,0.30748999,0.0,273977.0,0.00999,0.30749,0.82248,0.98137,0.69921,0.83619,0.31809,0.30060544,0.0,273977.0,0.00994,0.30061,0.93834,0.97724,0.25085,0.50085,
28,7.25864,23040.53904,6.40015,0.31538363,0.00056,273977.0,0.02319,0.31538,0.8411,0.97306,0.64251,0.80157,0.31985,0.26812284,0.0,273977.0,0.01,0.26812,0.82827,0.98053,0.67642,0.82245,0.32772,0.24805162,0.0,273977.0,0.01024,0.24805,0.93561,0.97746,0.26196,0.51182,
29,7.25941,22737.92217,6.31609,0.31339234,0.00058,273977.0,0.02319,0.31339,0.83892,0.97202,0.65129,0.80703,0.32452,0.37758405,0.0,273977.0,0.01014,0.37758,0.80343,0.98191,0.77423,0.8799,0.32189,0.35474531,0.0,273977.0,0.01006,0.35475,0.92845,0.97994,0.29107,0.53951,
30,7.27816,22455.55156,6.23765,0.3049425,0.0006,273977.0,0.02325,0.30494,0.84523,0.97299,0.62579,0.79107,0.31989,0.28395283,0.0,273977.0,0.01,0.28395,0.82429,0.98238,0.69209,0.83192,0.32874,0.26542169,0.0,273977.0,0.01027,0.26542,0.93621,0.98079,0.25953,0.50944,
31,7.2754,22190.20457,6.16395,0.3041078,0.00062,273977.0,0.02324,0.30411,0.84021,0.97239,0.6461,0.8038,0.3196,0.27120259,0.0,273977.0,0.00999,0.2712,0.82472,0.98297,0.69038,0.83089,0.32906,0.23954871,0.0,273977.0,0.01028,0.23955,0.94648,0.98201,0.21773,0.46661,
32,7.26586,21939.9293,6.09442,0.30386508,0.00064,273977.0,0.02321,0.30387,0.84683,0.9733,0.61931,0.78696,0.31962,0.32572606,0.0,273977.0,0.00999,0.32573,0.81708,0.97756,0.72048,0.84881,0.33314,0.29789109,0.0,273977.0,0.01041,0.29789,0.91379,0.974,0.35073,0.59223,
33,7.2803,21704.78403,6.02911,0.29680902,0.00066,273977.0,0.02326,0.29681,0.84499,0.97331,0.62676,0.79168,0.32171,0.2731024,0.0,273977.0,0.01005,0.2731,0.82928,0.98004,0.67242,0.82001,0.31846,0.22846324,0.0,273977.0,0.00995,0.22846,0.95358,0.98074,0.18885,0.43457,
34,7.27326,21482.26437,5.9673,0.30510884,0.00068,273977.0,0.02324,0.30511,0.84601,0.9735,0.62266,0.78909,0.31918,0.30561259,0.0,273977.0,0.00997,0.30561,0.8282,0.98147,0.67669,0.82261,0.32898,0.2999794,0.0,273977.0,0.01028,0.29998,0.92412,0.97897,0.30872,0.55562,
35,7.25992,21270.97478,5.9086,0.30174595,0.0007,273977.0,0.02319,0.30175,0.83655,0.97331,0.66088,0.81295,0.31969,0.26721845,0.0,273977.0,0.00999,0.26722,0.81919,0.98262,0.71218,0.84391,0.32873,0.24417005,0.0,273977.0,0.01027,0.24417,0.93342,0.98153,0.27088,0.52046,
36,11.52619,21297.05669,5.91585,0.29483959,0.00072,273977.0,0.03682,0.29484,0.8444,0.97423,0.62917,0.7932,0.37259,0.27911228,0.0,273977.0,0.01164,0.27911,0.84297,0.98385,0.61852,0.78646,0.38317,0.25179282,0.0,273977.0,0.01197,0.25179,0.94819,0.98016,0.21079,0.45912,
37,13.45974,21420.99176,5.95028,0.29254891,0.00074,273977.0,0.043,0.29255,0.84784,0.97564,0.61524,0.78437,0.37656,0.25946665,0.0,273977.0,0.01177,0.25947,0.82785,0.98447,0.67805,0.82344,0.38405,0.23245261,0.0,273977.0,0.012,0.23245,0.94628,0.98141,0.21855,0.4675,
38,13.50324,21540.06823,5.98335,0.29292209,0.00076,273977.0,0.04314,0.29292,0.84948,0.97433,0.60862,0.78014,0.3841,0.24195482,0.0,273977.0,0.012,0.24195,0.8395,0.98458,0.63215,0.79508,0.37971,0.21907964,0.0,273977.0,0.01187,0.21908,0.94966,0.98134,0.20481,0.45256,
39,12.9603,21625.91179,6.0072,0.30213763,0.00078,273977.0,0.04141,0.30214,0.8371,0.97243,0.65867,0.81158,0.32575,0.25012814,0.0,273977.0,0.01018,0.25013,0.83325,0.98171,0.65679,0.81043,0.32891,0.21321282,0.0,273977.0,0.01028,0.21321,0.95517,0.9813,0.18238,0.42706,
40,12.81774,21700.12392,6.02781,0.3006266,0.0008,273977.0,0.04095,0.30063,0.83557,0.9718,0.66484,0.81538,0.32227,0.30881357,0.0,273977.0,0.01007,0.30881,0.82151,0.97875,0.70303,0.83847,0.31981,0.2786713,0.0,273977.0,0.00999,0.27867,0.9422,0.9797,0.23515,0.48492,
41,12.90805,21774.40202,6.04845,0.298816,0.00082,273977.0,0.04124,0.29882,0.8438,0.97391,0.63159,0.79473,0.32381,0.25353633,0.0,273977.0,0.01012,0.25354,0.83511,0.98443,0.64946,0.80589,0.31742,0.2361396,0.0,273977.0,0.00992,0.23614,0.9438,0.98208,0.22864,0.47816,
42,12.89417,21843.99326,6.06778,0.28643757,0.00084,273977.0,0.0412,0.28644,0.84888,0.97411,0.61103,0.78169,0.32243,0.43645099,0.0,273977.0,0.01008,0.43645,0.77789,0.97538,0.87484,0.93533,0.318,0.42563288,0.0,273977.0,0.00994,0.42563,0.88466,0.96928,0.46924,0.68501,
43,12.99087,21914.13396,6.08726,0.28440203,0.00086,273977.0,0.0415,0.2844,0.85278,0.97706,0.59528,0.77154,0.32042,0.2484375,0.0,273977.0,0.01001,0.24844,0.82461,0.98093,0.69081,0.83115,0.32736,0.22406844,0.0,273977.0,0.01023,0.22407,0.94558,0.97961,0.22139,0.47052,
44,12.83788,21973.93325,6.10387,0.30025465,0.00088,273977.0,0.04102,0.30025,0.84293,0.97435,0.6351,0.79693,0.32277,0.40406106,0.0,273977.0,0.01009,0.40406,0.79201,0.98343,0.81921,0.9051,0.31941,0.36108632,0.0,273977.0,0.00998,0.36109,0.92182,0.98013,0.31807,0.56398,
45,13.06309,22040.14102,6.12226,0.31572345,0.0009,273977.0,0.04174,0.31572,0.82935,0.96923,0.69002,0.83068,0.32167,0.34122314,0.0,273977.0,0.01005,0.34122,0.80376,0.97175,0.77293,0.87916,0.32769,0.3016915,0.0,273977.0,0.01024,0.30169,0.93131,0.9727,0.27944,0.52863,
46,12.9237,22097.18321,6.13811,0.30045137,0.00092,273977.0,0.04129,0.30045,0.84322,0.97235,0.63392,0.79619,0.32553,0.30093155,0.0,273977.0,0.01017,0.30093,0.82267,0.98213,0.69845,0.83573,0.31757,0.28241966,0.0,273977.0,0.00992,0.28242,0.91812,0.98035,0.33313,0.57717,
47,12.96543,22153.00722,6.15361,0.29201335,0.00094,273977.0,0.04142,0.29201,0.84765,0.97471,0.61601,0.78486,0.32416,0.28957743,0.0,273977.0,0.01013,0.28958,0.83013,0.98592,0.66906,0.81796,0.31837,0.27941735,0.0,273977.0,0.00995,0.27942,0.94004,0.98241,0.24393,0.49389,
48,12.96723,22206.09538,6.16836,0.2930777,0.00096,273977.0,0.04143,0.29308,0.85058,0.97489,0.60416,0.77728,0.32485,0.29900768,0.0,273977.0,0.01015,0.29901,0.8239,0.98194,0.69361,0.83283,0.31861,0.26761972,0.0,273977.0,0.00996,0.26762,0.93435,0.97964,0.26708,0.51679,
49,13.01416,22258.37148,6.18288,0.30058132,0.00098,273977.0,0.04158,0.30058,0.84413,0.97385,0.63025,0.79389,0.32505,0.27841905,0.0,273977.0,0.01016,0.27842,0.83257,0.98286,0.65945,0.81207,0.32239,0.24795021,0.0,273977.0,0.01007,0.24795,0.94408,0.98012,0.22751,0.47698,
50,12.98531,22306.9848,6.19638,0.30453029,0.001,273977.0,0.04149,0.30453,0.84582,0.97395,0.6234,0.78956,0.32852,0.26296199,0.0,273977.0,0.01027,0.26296,0.84264,0.98144,0.61981,0.78728,0.32096,0.22628548,0.0,273977.0,0.01003,0.22629,0.95204,0.98073,0.19511,0.44171,
51,13.00661,22354.02656,6.20945,0.28573954,0.001,273977.0,0.04155,0.28574,0.84751,0.9752,0.61658,0.78523,0.32458,0.33691918,0.0,273977.0,0.01014,0.33692,0.80999,0.98395,0.74839,0.8651,0.31885,0.31157971,0.0,273977.0,0.00996,0.31158,0.93316,0.98194,0.27194,0.52148,
52,13.01418,22399.0807,6.22197,0.27640818,0.001,273977.0,0.04158,0.27641,0.85296,0.97646,0.59454,0.77107,0.32308,0.24562617,0.0,273977.0,0.0101,0.24563,0.84136,0.9853,0.62484,0.79047,0.31956,0.22788464,0.0,273977.0,0.00999,0.22788,0.94839,0.98024,0.20997,0.45822,
53,12.93705,22439.20465,6.23311,0.28597561,0.00099999,273977.0,0.04133,0.28598,0.84956,0.97597,0.6083,0.77994,0.32175,0.31383447,0.0,273977.0,0.01005,0.31383,0.80271,0.9713,0.77707,0.88152,0.32813,0.27316798,0.0,273977.0,0.01025,0.27317,0.92599,0.97169,0.30108,0.54871,
54,13.04728,22481.29712,6.2448,0.29079544,0.00099999,273977.0,0.04168,0.2908,0.85489,0.97489,0.58675,0.766,0.32339,0.2648248,0.0,273977.0,0.01011,0.26482,0.84081,0.97855,0.62702,0.79185,0.32761,0.23159275,0.0,273977.0,0.01024,0.23159,0.94739,0.97964,0.21402,0.46262,
55,13.04149,22521.21932,6.25589,0.2810963,0.00099998,273977.0,0.04167,0.2811,0.85635,0.97638,0.58082,0.76212,0.32408,0.24944865,0.0,273977.0,0.01013,0.24945,0.83826,0.98527,0.63706,0.79816,0.31838,0.23840129,0.0,273977.0,0.00995,0.2384,0.94812,0.98184,0.21107,0.45943,
56,13.00803,22558.14266,6.26615,0.26539385,0.00099998,273977.0,0.04156,0.26539,0.85766,0.97886,0.57555,0.75865,0.3232,0.27438796,0.0,273977.0,0.0101,0.27439,0.81667,0.97798,0.72211,0.84977,0.31827,0.2424772,0.0,273977.0,0.00995,0.24248,0.90405,0.97486,0.39033,0.62477,
57,12.98814,22592.67809,6.27574,0.27061482,0.00099997,273977.0,0.0415,0.27061,0.85198,0.97717,0.59849,0.77362,0.32344,0.35022262,0.0,273977.0,0.01011,0.35022,0.83334,0.98568,0.65642,0.8102,0.31877,0.32639436,0.0,273977.0,0.00996,0.32639,0.93926,0.98217,0.24711,0.4971,
58,13.0285,22626.93036,6.28526,0.26506673,0.00099996,273977.0,0.04162,0.26507,0.85731,0.97857,0.57695,0.75957,0.32415,0.25699869,0.0,273977.0,0.01013,0.257,0.83011,0.98418,0.66915,0.81801,0.32806,0.23726096,0.0,273977.0,0.01025,0.23726,0.94751,0.98211,0.21356,0.46212,
59,13.07772,22661.19823,6.29478,0.26433569,0.00099995,273977.0,0.04178,0.26434,0.8577,0.97895,0.57536,0.75853,0.32266,0.37567352,0.0,273977.0,0.01008,0.37567,0.80485,0.98567,0.76865,0.87673,0.32811,0.34688059,0.0,273977.0,0.01025,0.34688,0.92936,0.98276,0.2874,0.5361,
60,12.92156,22688.94967,6.30249,0.25577395,0.00099994,273977.0,0.04128,0.25577,0.8563,0.97872,0.58103,0.76226,0.32312,0.26896728,0.0,273977.0,0.0101,0.26897,0.83118,0.98256,0.66494,0.81544,0.31911,0.24350622,0.0,273977.0,0.00997,0.24351,0.93809,0.97481,0.25187,0.50186,
61,13.0606,22719.73535,6.31104,0.27080888,0.00099992,273977.0,0.04173,0.27081,0.8529,0.97662,0.59478,0.77122,0.32265,0.26244392,0.0,273977.0,0.01008,0.26244,0.81523,0.97952,0.72776,0.85309,0.31762,0.23522881,0.0,273977.0,0.00993,0.23523,0.9235,0.97947,0.31122,0.55787,
62,12.91571,22744.67433,6.31797,0.27652821,0.00099991,273977.0,0.04126,0.27653,0.85673,0.97548,0.57929,0.76111,0.32026,0.37742138,0.0,273977.0,0.01001,0.37742,0.81928,0.98706,0.71182,0.8437,0.31755,0.35125764,0.0,273977.0,0.00992,0.35126,0.93349,0.98366,0.27058,0.52017,
63,13.04998,22772.49206,6.32569,0.26087873,0.00099989,273977.0,0.04169,0.26088,0.85754,0.979,0.57603,0.75897,0.32372,0.28658198,0.0,273977.0,0.01012,0.28658,0.84075,0.98467,0.62726,0.792,0.31819,0.26344386,0.0,273977.0,0.00994,0.26344,0.95024,0.98021,0.20245,0.44994,
64,13.02149,22798.204,6.33283,0.25225643,0.00099987,273977.0,0.0416,0.25226,0.85991,0.97936,0.56646,0.75263,0.32152,0.37031002,0.0,273977.0,0.01005,0.37031,0.81839,0.983,0.71531,0.84576,0.31832,0.35188513,0.0,273977.0,0.00995,0.35189,0.93057,0.98227,0.28245,0.53146,
65,12.98993,22821.81739,6.33939,0.24130729,0.00099985,273977.0,0.0415,0.24131,0.86282,0.98082,0.55468,0.74477,0.32461,0.30107555,0.0,273977.0,0.01014,0.30108,0.84143,0.98626,0.62458,0.7903,0.31723,0.28971007,0.0,273977.0,0.00991,0.28971,0.94732,0.98111,0.21432,0.46295,
66,12.90015,22841.74799,6.34493,0.26037776,0.00099983,273977.0,0.04121,0.26038,0.8583,0.9788,0.57296,0.75694,0.32348,0.24669435,0.0,273977.0,0.01011,0.24669,0.84619,0.98514,0.6058,0.77833,0.31795,0.22744872,0.0,273977.0,0.00994,0.22745,0.95243,0.98211,0.19352,0.43991,
67,12.95947,22862.39828,6.35067,0.2570663,0.00099981,273977.0,0.0414,0.25707,0.85457,0.97906,0.58802,0.76682,0.32639,0.22819339,0.0,273977.0,0.0102,0.22819,0.82952,0.98717,0.67149,0.81945,0.31772,0.2092231,0.0,273977.0,0.00993,0.20922,0.95049,0.98198,0.20144,0.44882,
68,12.99937,22883.19106,6.35644,0.24988611,0.00099979,273977.0,0.04153,0.24989,0.85916,0.98099,0.56948,0.75464,0.32326,0.24405209,0.0,273977.0,0.0101,0.24405,0.84337,0.98824,0.61694,0.78546,0.31771,0.23782495,0.0,273977.0,0.00993,0.23782,0.94935,0.98326,0.20606,0.45393,
69,13.01808,22903.53426,6.36209,0.25783131,0.00099977,273977.0,0.04159,0.25783,0.8584,0.97742,0.57253,0.75666,0.32992,0.31246422,0.0,273977.0,0.01031,0.31246,0.8277,0.98471,0.67866,0.82381,0.32014,0.29926063,0.0,273977.0,0.01,0.29926,0.93734,0.98084,0.25492,0.5049,
70,13.00072,22922.46597,6.36735,0.24868335,0.00099974,273977.0,0.04154,0.24868,0.85915,0.98011,0.56953,0.75467,0.32455,0.24161848,0.0,273977.0,0.01014,0.24162,0.84637,0.98755,0.60512,0.7779,0.31823,0.21369783,0.0,273977.0,0.00994,0.2137,0.95611,0.98368,0.17857,0.42257,
71,12.91752,22938.28288,6.37175,0.24853139,0.00099971,273977.0,0.04127,0.24853,0.8632,0.97951,0.55313,0.74373,0.32243,0.23316377,0.0,273977.0,0.01008,0.23316,0.83194,0.98316,0.66196,0.81361,0.31821,0.21227745,0.0,273977.0,0.00994,0.21228,0.93754,0.97624,0.2541,0.50409,
72,12.87061,22952.07429,6.37558,0.24799098,0.00099969,273977.0,0.04112,0.24799,0.86028,0.98037,0.56493,0.75162,0.32034,0.22149754,0.0,273977.0,0.01001,0.2215,0.83923,0.9874,0.63325,0.79577,0.31961,0.19960177,0.0,273977.0,0.00999,0.1996,0.95627,0.98241,0.1779,0.42178,
73,13.05054,22969.82804,6.38051,0.25151636,0.00099966,273977.0,0.0417,0.25152,0.85821,0.98001,0.5733,0.75716,0.32207,0.20941283,0.0,273977.0,0.01006,0.20941,0.84348,0.98915,0.61648,0.78516,0.32744,0.19005909,0.0,273977.0,0.01023,0.19006,0.95644,0.98505,0.1772,0.42095,
74,13.07737,22987.44889,6.3854,0.22722437,0.00099963,273977.0,0.04178,0.22722,0.8695,0.98295,0.52766,0.7264,0.32005,0.24080725,0.0,273977.0,0.01,0.24081,0.84907,0.98928,0.59448,0.77103,0.32797,0.221621,0.0,273977.0,0.01025,0.22162,0.947,0.98425,0.21562,0.46435,
75,13.04714,23003.49661,6.38986,0.22774093,0.00099959,273977.0,0.04168,0.22774,0.86631,0.9835,0.54057,0.73523,0.32103,0.21891593,0.0,273977.0,0.01003,0.21892,0.84455,0.98796,0.61229,0.78249,0.32888,0.19172055,0.0,273977.0,0.01028,0.19172,0.9571,0.98493,0.17452,0.41775,
76,13.13099,23020.88278,6.39469,0.21445879,0.00099956,273977.0,0.04195,0.21446,0.87068,0.98418,0.52289,0.72311,0.32724,0.20178394,0.0,273977.0,0.01023,0.20178,0.85374,0.9872,0.57609,0.75901,0.31955,0.18705572,0.0,273977.0,0.00999,0.18706,0.95755,0.98289,0.17271,0.41558,
77,12.9818,23033.81038,6.39828,0.23689624,0.00099953,273977.0,0.04148,0.2369,0.86162,0.9804,0.55951,0.74801,0.32258,0.21448848,0.0,273977.0,0.01008,0.21449,0.81148,0.98729,0.74252,0.8617,0.31811,0.20993877,0.0,273977.0,0.00994,0.20994,0.89844,0.97912,0.41317,0.64279,
78,13.16422,23050.51776,6.40292,0.21743626,0.00099949,273977.0,0.04206,0.21744,0.86876,0.98417,0.53065,0.72846,0.32325,0.26038169,0.0,273977.0,0.0101,0.26038,0.83997,0.98732,0.63033,0.79393,0.31831,0.23728593,0.0,273977.0,0.00995,0.23729,0.9531,0.98351,0.19082,0.43682,
79,13.1171,23065.34739,6.40704,0.22194893,0.00099945,273977.0,0.04191,0.22195,0.86749,0.98322,0.5358,0.73199,0.32032,0.19512105,0.0,273977.0,0.01001,0.19512,0.85196,0.98912,0.5831,0.76361,0.31718,0.17698923,0.0,273977.0,0.00991,0.17699,0.95865,0.98355,0.16822,0.41014,
80,12.94012,23075.2941,6.4098,0.22112383,0.00099942,273977.0,0.04134,0.22112,0.87044,0.98277,0.52388,0.72379,0.32009,0.25859647,0.0,273977.0,0.01,0.2586,0.85133,0.9895,0.58557,0.76523,0.31807,0.25128639,0.0,273977.0,0.00994,0.25129,0.94758,0.98176,0.21325,0.46179,
81,13.11846,23088.85396,6.41357,0.22289851,0.00099938,273977.0,0.04191,0.2229,0.86644,0.9836,0.54005,0.73488,0.32633,0.20605672,0.0,273977.0,0.0102,0.20606,0.8577,0.99034,0.56047,0.74865,0.31705,0.18676274,0.0,273977.0,0.00991,0.18676,0.95817,0.98458,0.1702,0.41255,
