epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
10,7.22427,18120.04268,5.03335,0.4205833,0.0002,273977.0,0.02308,0.42058,0.81133,0.95254,0.76287,0.87342,0.33492,0.38240665,0.0,273977.0,0.01047,0.38241,0.78776,0.96323,0.83598,0.91432,0.34127,0.36548853,0.0,273977.0,0.01066,0.36549,0.90412,0.9691,0.39008,0.62456,
11,7.28862,17809.16916,4.94699,0.41229636,0.00022,273977.0,0.02329,0.4123,0.81264,0.95585,0.75756,0.87038,0.32115,0.41721286,0.0,273977.0,0.01004,0.41721,0.7805,0.96267,0.86456,0.92982,0.33002,0.40170078,0.0,273977.0,0.01031,0.4017,0.8908,0.96451,0.44426,0.66653,
12,7.14215,17522.6142,4.86739,0.40108032,0.00024,273977.0,0.02282,0.40108,0.81392,0.95733,0.7524,0.86741,0.3235,0.38669843,0.0,273977.0,0.01011,0.3867,0.78691,0.96423,0.83933,0.91615,0.33636,0.3473996,0.0,273977.0,0.01051,0.3474,0.91148,0.97034,0.36012,0.6001,
13,7.23023,17288.46979,4.80235,0.37585,0.00026,273977.0,0.0231,0.37585,0.82453,0.96115,0.7095,0.84232,0.31557,0.35199801,0.0,273977.0,0.00986,0.352,0.79415,0.97239,0.81079,0.90044,0.32284,0.32232787,0.0,273977.0,0.01009,0.32233,0.91504,0.97356,0.34565,0.58792,
14,7.19754,17080.25452,4.74452,0.36886359,0.00028,273977.0,0.023,0.36886,0.82489,0.96409,0.70805,0.84146,0.33397,0.35851348,0.0,273977.0,0.01044,0.35851,0.7955,0.97365,0.80546,0.89747,0.33683,0.32818055,0.0,273977.0,0.01053,0.32818,0.91782,0.97673,0.33433,0.57821,
15,7.26531,16905.56969,4.69599,0.37165932,0.0003,273977.0,0.02321,0.37166,0.8271,0.96353,0.6991,0.83612,0.31554,0.33961079,0.0,273977.0,0.00986,0.33961,0.81124,0.97266,0.74347,0.86224,0.3128,0.32113553,0.0,273977.0,0.00977,0.32114,0.91809,0.97452,0.33323,0.57726,
16,7.24304,16747.98435,4.65222,0.35749702,0.00032,273977.0,0.02314,0.3575,0.82918,0.96576,0.6907,0.83108,0.32618,0.31195898,0.0,273977.0,0.01019,0.31196,0.81129,0.97745,0.74327,0.86213,0.34798,0.29174669,0.0,273977.0,0.01087,0.29175,0.92576,0.97709,0.30203,0.54958,
17,7.13929,16595.67921,4.60991,0.3610213,0.00034,273977.0,0.02281,0.36102,0.83221,0.96481,0.67843,0.82367,0.31662,0.40398659,0.0,273977.0,0.00989,0.40399,0.792,0.9703,0.81926,0.90513,0.33656,0.36243401,0.0,273977.0,0.01052,0.36243,0.91182,0.97333,0.35875,0.59896,
18,12.16712,16982.87265,4.71746,0.33646523,0.00036,273977.0,0.03887,0.33647,0.83555,0.96951,0.66493,0.81543,0.33404,0.32314134,0.0,273977.0,0.01044,0.32314,0.79987,0.97543,0.78828,0.88785,0.33728,0.30289839,0.0,273977.0,0.01054,0.3029,0.92193,0.97585,0.3176,0.56356,
19,12.28667,17341.965,4.81721,0.33582398,0.00038,273977.0,0.03925,0.33582,0.83898,0.96898,0.65106,0.80688,0.32175,0.32283005,0.0,273977.0,0.01005,0.32283,0.80948,0.97623,0.75039,0.86625,0.33103,0.30566921,0.0,273977.0,0.01034,0.30567,0.92727,0.97579,0.2959,0.54397,
20,12.0547,17643.8274,4.90106,0.34329569,0.0004,273977.0,0.03851,0.3433,0.83227,0.96749,0.67818,0.82352,0.31937,0.44615962,0.0,273977.0,0.00998,0.44616,0.76782,0.97074,0.91451,0.9563,0.32818,0.40294304,0.0,273977.0,0.01026,0.40294,0.89259,0.97355,0.43697,0.66103,
21,12.27258,17936.74137,4.98243,0.33837632,0.00042,273977.0,0.03921,0.33838,0.83651,0.96819,0.66106,0.81305,0.31159,0.35831039,0.0,273977.0,0.00974,0.35831,0.79298,0.97553,0.8154,0.903,0.31978,0.3231233,0.0,273977.0,0.00999,0.32312,0.91316,0.97371,0.35328,0.59437,
22,12.313,18206.59213,5.05739,0.33075058,0.00044,273977.0,0.03934,0.33075,0.83704,0.97034,0.65889,0.81172,0.33594,0.33017429,0.0,273977.0,0.0105,0.33017,0.81486,0.9788,0.72922,0.85394,0.34648,0.29655431,0.0,273977.0,0.01083,0.29655,0.93699,0.9778,0.25633,0.50629,
23,12.07153,18433.0482,5.12029,0.33165952,0.00046,273977.0,0.03857,0.33166,0.83807,0.96887,0.65475,0.80916,0.31149,0.38577983,0.0,273977.0,0.00973,0.38578,0.80175,0.97355,0.78085,0.88366,0.31972,0.35005413,0.0,273977.0,0.00999,0.35005,0.91795,0.97616,0.33381,0.57776,
24,12.11935,18644.19946,5.17894,0.32745559,0.00048,273977.0,0.03872,0.32746,0.83877,0.96956,0.6519,0.8074,0.31748,0.47552173,0.0,273977.0,0.00992,0.47552,0.76913,0.9697,0.90934,0.95359,0.34611,0.42723997,0.0,273977.0,0.01082,0.42724,0.89179,0.9703,0.44021,0.66349,
25,12.2054,18844.70941,5.23464,0.3163216,0.0005,273977.0,0.03899,0.31632,0.83845,0.9718,0.65319,0.8082,0.32986,0.26827696,0.0,273977.0,0.01031,0.26828,0.82895,0.98324,0.67371,0.8208,0.3343,0.24488754,0.0,273977.0,0.01045,0.24489,0.94786,0.98069,0.21211,0.46055,
26,7.3344,18673.51875,5.18709,0.3103165,0.00052,273977.0,0.02343,0.31032,0.84116,0.97191,0.64224,0.8014,0.34177,0.29084044,0.0,273977.0,0.01068,0.29084,0.81891,0.98045,0.71329,0.84456,0.32506,0.26477807,0.0,273977.0,0.01016,0.26478,0.94293,0.9798,0.23217,0.48184,
27,7.09761,18497.35517,5.13815,0.30219706,0.00054,273977.0,0.02268,0.3022,0.84568,0.97426,0.62398,0.78992,0.32804,0.36860935,0.0,273977.0,0.01025,0.36861,0.80309,0.97948,0.77558,0.88067,0.34439,0.33685812,0.0,273977.0,0.01076,0.33686,0.92675,0.97977,0.29802,0.54591,
28,10.06645,18534.63005,5.14851,0.31788983,0.00056,273977.0,0.03216,0.31789,0.83978,0.97254,0.64782,0.80487,0.33803,0.38037959,0.0,273977.0,0.01056,0.38038,0.79737,0.98128,0.79813,0.89338,0.33532,0.34806506,0.0,273977.0,0.01048,0.34807,0.91969,0.98095,0.32674,0.57161,
29,12.51825,18729.75032,5.20271,0.31810572,0.00058,273977.0,0.03999,0.31811,0.83927,0.97168,0.6499,0.80616,0.31181,0.35763118,0.0,273977.0,0.00974,0.35763,0.80912,0.98217,0.75184,0.86709,0.31885,0.32561117,0.0,273977.0,0.00996,0.32561,0.93158,0.97949,0.27834,0.52758,
30,8.56442,18660.343,5.18343,0.31994236,0.0006,273977.0,0.02736,0.31994,0.83568,0.97115,0.66442,0.81512,0.31677,0.47908516,0.0,273977.0,0.0099,0.47909,0.78969,0.97881,0.82836,0.91014,0.32363,0.46867437,0.0,273977.0,0.01011,0.46867,0.90118,0.97393,0.40204,0.63407,
31,10.85112,18735.37042,5.20427,0.29441808,0.00062,273977.0,0.03467,0.29442,0.84964,0.97487,0.60795,0.77971,0.31335,0.27675029,0.0,273977.0,0.00979,0.27675,0.83936,0.98314,0.63274,0.79545,0.32062,0.2613245,0.0,273977.0,0.01002,0.26132,0.94209,0.98072,0.2356,0.48539,
32,12.29873,18891.47904,5.24763,0.30301577,0.00064,273977.0,0.03929,0.30302,0.84943,0.9739,0.60881,0.78026,0.32246,0.38757806,0.0,273977.0,0.01008,0.38758,0.80708,0.98252,0.75986,0.8717,0.33329,0.34880768,0.0,273977.0,0.01042,0.34881,0.93108,0.98124,0.28039,0.52952,
33,12.61903,19056.20219,5.29339,0.312495,0.00066,273977.0,0.04032,0.31249,0.83631,0.97199,0.66185,0.81354,0.31617,0.35426059,0.0,273977.0,0.00988,0.35426,0.82166,0.98222,0.70243,0.83811,0.34526,0.3245577,0.0,273977.0,0.01079,0.32456,0.93945,0.98061,0.24632,0.49631,
34,12.36784,19196.68922,5.33241,0.29922748,0.00068,273977.0,0.03951,0.29923,0.84618,0.9748,0.62195,0.78864,0.31751,0.2823673,0.0,273977.0,0.00992,0.28237,0.80313,0.97537,0.77542,0.88058,0.31822,0.2530627,0.0,273977.0,0.00994,0.25306,0.92755,0.97568,0.29473,0.54289,
35,12.09696,19313.90647,5.36497,0.30112786,0.0007,273977.0,0.03865,0.30113,0.84646,0.97356,0.62083,0.78793,0.33654,0.28327147,0.0,273977.0,0.01052,0.28327,0.82542,0.98393,0.68763,0.82923,0.33681,0.24604142,0.0,273977.0,0.01053,0.24604,0.94589,0.98096,0.22012,0.46917,
36,12.77376,19460.04046,5.40557,0.28785676,0.00072,273977.0,0.04081,0.28786,0.84726,0.97651,0.61759,0.78587,0.31251,0.30754186,0.0,273977.0,0.00977,0.30754,0.8143,0.97989,0.73141,0.85522,0.32002,0.27242859,0.0,273977.0,0.01,0.27243,0.93207,0.97953,0.27634,0.52568,
37,12.26195,19571.38568,5.4365,0.29349102,0.00074,273977.0,0.03918,0.29349,0.84703,0.97423,0.6185,0.78645,0.32769,0.29652508,0.0,273977.0,0.01024,0.29653,0.8298,0.98313,0.67038,0.81877,0.33872,0.27056091,0.0,273977.0,0.01059,0.27056,0.94619,0.98154,0.21893,0.46789,
38,11.89345,19657.86303,5.46052,0.30811342,0.00076,273977.0,0.038,0.30811,0.83802,0.97327,0.65496,0.8093,0.31197,0.31211119,0.0,273977.0,0.00975,0.31211,0.81763,0.97999,0.7183,0.84753,0.3179,0.28409983,0.0,273977.0,0.00993,0.2841,0.9349,0.97943,0.26484,0.51463,
39,12.10769,19749.91934,5.48609,0.28684784,0.00078,273977.0,0.03868,0.28685,0.84892,0.97578,0.61089,0.7816,0.33542,0.28679814,0.0,273977.0,0.01048,0.2868,0.83212,0.98316,0.66124,0.81317,0.33875,0.26264463,0.0,273977.0,0.01059,0.26264,0.94897,0.98221,0.20759,0.45562,
40,12.08805,19835.95627,5.50999,0.29563668,0.0008,273977.0,0.03862,0.29564,0.84237,0.97553,0.63735,0.79834,0.31366,0.27893308,0.0,273977.0,0.0098,0.27893,0.82892,0.98111,0.67384,0.82088,0.32706,0.24419109,0.0,273977.0,0.01022,0.24419,0.94768,0.98009,0.21285,0.46136,
41,12.91835,19956.0282,5.54334,0.29868241,0.00082,273977.0,0.04127,0.29868,0.84267,0.97388,0.63616,0.7976,0.3657,0.29061538,0.0,273977.0,0.01143,0.29062,0.82645,0.98219,0.68359,0.82679,0.3324,0.25249768,0.0,273977.0,0.01039,0.2525,0.94596,0.98179,0.21985,0.46888,
42,12.71202,20060.52445,5.57237,0.30076282,0.00084,273977.0,0.04061,0.30076,0.83855,0.97229,0.65282,0.80797,0.32808,0.26681988,0.0,273977.0,0.01025,0.26682,0.82247,0.98399,0.69924,0.8362,0.32961,0.25318461,0.0,273977.0,0.0103,0.25318,0.93535,0.97981,0.263,0.51283,
43,9.88588,20034.05789,5.56502,0.28902638,0.00086,273977.0,0.03158,0.28903,0.84141,0.975,0.64125,0.80078,0.33041,0.3326242,0.0,273977.0,0.01033,0.33262,0.81755,0.97738,0.71863,0.84772,0.34042,0.31258567,0.0,273977.0,0.01064,0.31259,0.9251,0.97472,0.30472,0.55201,
44,13.01006,20144.05665,5.59557,0.28853253,0.00088,273977.0,0.04157,0.28853,0.84715,0.97556,0.61805,0.78616,0.31168,0.25873837,0.0,273977.0,0.00974,0.25874,0.83524,0.98453,0.64893,0.80556,0.32083,0.23628792,0.0,273977.0,0.01003,0.23629,0.9447,0.98177,0.22496,0.4743,
45,12.81117,20240.25884,5.62229,0.2907924,0.0009,273977.0,0.04093,0.29079,0.84254,0.97451,0.63666,0.79791,0.3226,0.26415068,0.0,273977.0,0.01008,0.26415,0.82116,0.98589,0.70442,0.8393,0.35423,0.24267186,0.0,273977.0,0.01107,0.24267,0.93907,0.98177,0.24787,0.49787,
46,12.12217,20303.192,5.63978,0.28202582,0.00092,273977.0,0.03873,0.28203,0.84778,0.97607,0.61548,0.78452,0.33032,0.32897524,0.0,273977.0,0.01032,0.32898,0.81889,0.98259,0.71335,0.8446,0.34586,0.30272065,0.0,273977.0,0.01081,0.30272,0.93482,0.98157,0.26515,0.51493,
47,12.05755,20360.37006,5.65566,0.29149213,0.00094,273977.0,0.03852,0.29149,0.84595,0.97536,0.62288,0.78923,0.32795,0.2913026,0.0,273977.0,0.01025,0.2913,0.81934,0.98383,0.71156,0.84354,0.34402,0.26992979,0.0,273977.0,0.01075,0.26993,0.93107,0.98172,0.28042,0.52955,
48,12.35959,20426.74824,5.6741,0.29109084,0.00096,273977.0,0.03949,0.29109,0.8453,0.97404,0.62549,0.79088,0.31668,0.26389656,0.0,273977.0,0.0099,0.2639,0.8171,0.98236,0.72041,0.84877,0.3445,0.22511381,0.0,273977.0,0.01077,0.22511,0.94506,0.98238,0.22352,0.47278,
49,12.60283,20499.46298,5.6943,0.29458149,0.00098,273977.0,0.04026,0.29458,0.8433,0.97465,0.63361,0.79599,0.32062,0.248545,0.0,273977.0,0.01002,0.24855,0.82986,0.98417,0.67014,0.81862,0.32809,0.22542191,0.0,273977.0,0.01025,0.22542,0.94912,0.98275,0.20701,0.45498,
50,11.96585,20544.48965,5.7068,0.28295581,0.001,273977.0,0.03823,0.28296,0.84939,0.97617,0.60897,0.78037,0.33217,0.31232293,0.0,273977.0,0.01038,0.31232,0.82111,0.9798,0.7046,0.83941,0.33858,0.26904518,0.0,273977.0,0.01058,0.26905,0.93671,0.97983,0.2575,0.50744,
51,12.85673,20620.69802,5.72797,0.28576575,0.001,273977.0,0.04108,0.28577,0.85127,0.97527,0.60139,0.77549,0.31795,0.25059894,0.0,273977.0,0.00994,0.2506,0.83816,0.98502,0.63744,0.7984,0.32288,0.21862224,0.0,273977.0,0.01009,0.21862,0.95209,0.98274,0.1949,0.44147,
52,12.82725,20692.4625,5.74791,0.28662426,0.001,273977.0,0.04098,0.28662,0.85214,0.97671,0.59787,0.77322,0.34177,0.2569436,0.0,273977.0,0.01068,0.25694,0.83647,0.9829,0.64412,0.80257,0.32506,0.23392053,0.0,273977.0,0.01016,0.23392,0.94804,0.98113,0.21138,0.45976,
53,12.6191,20753.5928,5.76489,0.28303976,0.00099999,273977.0,0.04032,0.28304,0.84918,0.97549,0.60982,0.78091,0.33548,0.29282606,0.0,273977.0,0.01048,0.29283,0.82661,0.98249,0.68293,0.8264,0.34654,0.27500284,0.0,273977.0,0.01083,0.275,0.9332,0.98106,0.27176,0.5213,
54,12.35486,20802.69669,5.77853,0.28014849,0.00099999,273977.0,0.03947,0.28015,0.84568,0.97588,0.62398,0.78992,0.3166,0.28969007,0.0,273977.0,0.00989,0.28969,0.83099,0.98433,0.6657,0.8159,0.32553,0.27410234,0.0,273977.0,0.01017,0.2741,0.91294,0.9828,0.35417,0.59512,
55,12.13745,20842.0584,5.78946,0.27545562,0.00099998,273977.0,0.03878,0.27546,0.85577,0.97763,0.58318,0.76366,0.33579,0.2626275,0.0,273977.0,0.01049,0.26263,0.83915,0.98708,0.63356,0.79597,0.35468,0.2449112,0.0,273977.0,0.01108,0.24491,0.9502,0.98372,0.2026,0.45012,
56,12.00288,20875.02578,5.79862,0.26075974,0.00099998,273977.0,0.03835,0.26076,0.85376,0.97869,0.59129,0.76896,0.31981,0.22336986,0.0,273977.0,0.00999,0.22337,0.84304,0.9857,0.61823,0.78627,0.33732,0.20023976,0.0,273977.0,0.01054,0.20024,0.95368,0.98427,0.18844,0.4341,
57,12.54178,20924.48652,5.81236,0.26648786,0.00099997,273977.0,0.04007,0.26649,0.8607,0.97915,0.56325,0.7505,0.33553,0.28774133,0.0,273977.0,0.01049,0.28774,0.83972,0.98663,0.63131,0.79455,0.34328,0.26872202,0.0,273977.0,0.01073,0.26872,0.94504,0.98291,0.22361,0.47287,
58,13.00675,20987.14229,5.82976,0.2621032,0.00099996,273977.0,0.04156,0.2621,0.85787,0.97808,0.57468,0.75808,0.31746,0.2584673,0.0,273977.0,0.00992,0.25847,0.81627,0.98217,0.72368,0.85069,0.32723,0.23902169,0.0,273977.0,0.01023,0.23902,0.92796,0.98242,0.29309,0.54138,
59,11.87098,21010.55266,5.83626,0.25314893,0.00099995,273977.0,0.03793,0.25315,0.85915,0.97916,0.56952,0.75466,0.31522,0.35288278,0.0,273977.0,0.00985,0.35288,0.80765,0.977,0.75762,0.87041,0.32037,0.32125524,0.0,273977.0,0.01001,0.32126,0.92854,0.97618,0.2907,0.53917,
60,9.0193,20942.16016,5.81727,0.27244041,0.00099994,273977.0,0.02882,0.27244,0.84977,0.97556,0.60746,0.77939,0.32178,0.28597685,0.0,273977.0,0.01006,0.28598,0.83337,0.98329,0.65632,0.81014,0.32204,0.25394795,0.0,273977.0,0.01006,0.25395,0.94308,0.98007,0.23156,0.48121,
61,8.65953,20864.4372,5.79568,0.25307216,0.00099992,273977.0,0.02767,0.25307,0.85671,0.9792,0.57936,0.76116,0.32457,0.24217383,0.0,273977.0,0.01014,0.24217,0.82998,0.98588,0.66965,0.81832,0.35089,0.20818392,0.0,273977.0,0.01097,0.20818,0.95357,0.98547,0.1889,0.43462,
62,12.12999,20895.60972,5.80434,0.25947553,0.00099991,273977.0,0.03875,0.25948,0.85499,0.97966,0.58635,0.76573,0.32008,0.21502124,0.0,273977.0,0.01,0.21502,0.84391,0.98803,0.6148,0.78409,0.33236,0.18961693,0.0,273977.0,0.01039,0.18962,0.9566,0.98496,0.17656,0.42019,
63,12.05203,20923.07079,5.81196,0.26316848,0.00099989,273977.0,0.0385,0.26317,0.85408,0.97547,0.59,0.76812,0.33737,0.32166561,0.0,273977.0,0.01054,0.32167,0.82111,0.98105,0.7046,0.8394,0.33147,0.28641961,0.0,273977.0,0.01036,0.28642,0.94224,0.98351,0.23499,0.48476,
64,12.42967,20960.55797,5.82238,0.25806602,0.00099987,273977.0,0.03971,0.25807,0.85521,0.97927,0.58544,0.76514,0.32619,0.23220855,0.0,273977.0,0.01019,0.23221,0.84914,0.98678,0.59422,0.77086,0.34455,0.21313479,0.0,273977.0,0.01077,0.21313,0.95176,0.9827,0.19624,0.44299,
65,11.7576,20976.83875,5.8269,0.26009336,0.00099985,273977.0,0.03756,0.26009,0.85196,0.97816,0.59858,0.77368,0.35321,0.25254062,0.0,273977.0,0.01104,0.25254,0.83749,0.98664,0.64007,0.80004,0.31742,0.2371698,0.0,273977.0,0.00992,0.23717,0.9502,0.98358,0.20261,0.45013,
66,11.9841,20998.81746,5.833,0.25090386,0.00099983,273977.0,0.03829,0.2509,0.85757,0.98067,0.57588,0.75887,0.33671,0.24515065,0.0,273977.0,0.01052,0.24515,0.83361,0.98596,0.65536,0.80954,0.34133,0.22115696,0.0,273977.0,0.01067,0.22116,0.94453,0.98213,0.22566,0.47504,
67,12.16987,21025.07515,5.8403,0.24244943,0.00099981,273977.0,0.03888,0.24245,0.86675,0.98115,0.53879,0.73402,0.32333,0.24242111,0.0,273977.0,0.0101,0.24242,0.84263,0.98688,0.61984,0.7873,0.33514,0.22522407,0.0,273977.0,0.01047,0.22522,0.95002,0.98211,0.20333,0.45092,
68,11.90752,21042.87695,5.84524,0.23668575,0.00099979,273977.0,0.03804,0.23669,0.8637,0.9818,0.5511,0.74236,0.33791,0.25041822,0.0,273977.0,0.01056,0.25042,0.84427,0.98534,0.6134,0.7832,0.32759,0.22845125,0.0,273977.0,0.01024,0.22845,0.94456,0.98363,0.22554,0.47491,
69,12.01988,21062.92792,5.85081,0.23566618,0.00099977,273977.0,0.0384,0.23567,0.86185,0.98178,0.55859,0.74739,0.32143,0.2204032,0.0,273977.0,0.01004,0.2204,0.84452,0.98744,0.61238,0.78255,0.33837,0.20042897,0.0,273977.0,0.01057,0.20043,0.95474,0.98435,0.18412,0.42909,
70,12.68108,21100.03978,5.86112,0.23887147,0.00099974,273977.0,0.04051,0.23887,0.8642,0.98222,0.5491,0.74101,0.31163,0.29707837,0.0,273977.0,0.00974,0.29708,0.83615,0.98538,0.64535,0.80333,0.33032,0.26798764,0.0,273977.0,0.01032,0.26799,0.94552,0.98375,0.22165,0.47079,
71,11.852,21113.56753,5.86488,0.24253218,0.00099971,273977.0,0.03787,0.24253,0.85822,0.98053,0.57329,0.75716,0.31381,0.25768012,0.0,273977.0,0.00981,0.25768,0.83977,0.98206,0.63112,0.79443,0.31868,0.24274991,0.0,273977.0,0.00996,0.24275,0.93853,0.97959,0.25007,0.50007,
72,12.65622,21147.62923,5.87434,0.25416814,0.00099969,273977.0,0.04044,0.25417,0.86115,0.98002,0.56143,0.74929,0.35496,0.24112804,0.0,273977.0,0.01109,0.24113,0.84489,0.98757,0.61096,0.78164,0.35456,0.21838821,0.0,273977.0,0.01108,0.21839,0.95221,0.9837,0.1944,0.44091,
73,12.35979,21172.7129,5.88131,0.23209349,0.00099966,273977.0,0.03949,0.23209,0.86716,0.98326,0.53712,0.73288,0.33937,0.24558598,0.0,273977.0,0.01061,0.24559,0.84211,0.98624,0.62189,0.7886,0.36769,0.22241046,0.0,273977.0,0.01149,0.22241,0.95375,0.98359,0.18817,0.43379,
74,11.37239,21171.45489,5.88096,0.2465321,0.00099963,273977.0,0.03633,0.24653,0.85969,0.98093,0.56735,0.75322,0.32371,0.23202953,0.0,273977.0,0.01012,0.23203,0.8239,0.98416,0.69361,0.83283,0.32948,0.20017897,0.0,273977.0,0.0103,0.20018,0.93507,0.98549,0.26414,0.51395,
75,13.00282,21211.20632,5.892,0.22942552,0.00099959,273977.0,0.04154,0.22943,0.8651,0.98227,0.54543,0.73854,0.33717,0.2125725,0.0,273977.0,0.01054,0.21257,0.84815,0.98619,0.5981,0.77337,0.35457,0.18299966,0.0,273977.0,0.01108,0.183,0.95807,0.98481,0.1706,0.41303,
76,10.83231,21195.38104,5.88761,0.24599481,0.00099956,273977.0,0.03461,0.24599,0.86527,0.98101,0.54475,0.73807,0.31654,0.21150127,0.0,273977.0,0.00989,0.2115,0.85115,0.98652,0.58629,0.76569,0.3116,0.18646899,0.0,273977.0,0.00974,0.18647,0.95726,0.9835,0.17387,0.41698,
77,7.2289,21090.89216,5.85858,0.22644028,0.00099953,273977.0,0.0231,0.22644,0.86731,0.98269,0.53651,0.73247,0.344,0.25230759,0.0,273977.0,0.01075,0.25231,0.83117,0.98235,0.66498,0.81546,0.32079,0.22607153,0.0,273977.0,0.01002,0.22607,0.93688,0.98211,0.25678,0.50673,
78,7.12624,20986.36921,5.82955,0.22075335,0.00099949,273977.0,0.02277,0.22075,0.86609,0.98324,0.54146,0.73584,0.32321,0.22741676,0.0,273977.0,0.0101,0.22742,0.84991,0.98817,0.59116,0.76887,0.3219,0.20887752,0.0,273977.0,0.01006,0.20888,0.94759,0.98514,0.21324,0.46178,
79,11.33838,20985.37257,5.82927,0.22060328,0.00099945,273977.0,0.03622,0.2206,0.86871,0.98396,0.53087,0.72861,0.31245,0.25017677,0.0,273977.0,0.00976,0.25018,0.81978,0.98582,0.70984,0.84252,0.31984,0.22152654,0.0,273977.0,0.00999,0.22153,0.93991,0.98414,0.24445,0.49442,
80,12.74369,21017.41435,5.83817,0.22343974,0.00099942,273977.0,0.04071,0.22344,0.86688,0.98263,0.53825,0.73366,0.33525,0.24258548,0.0,273977.0,0.01048,0.24259,0.83906,0.98603,0.63392,0.79619,0.37648,0.21646201,0.0,273977.0,0.01176,0.21646,0.93757,0.98478,0.25397,0.50395,
81,12.94155,21052.99171,5.84805,0.22594647,0.00099938,273977.0,0.04135,0.22595,0.86757,0.98366,0.53548,0.73177,0.33118,0.25850719,0.0,273977.0,0.01035,0.25851,0.83913,0.98821,0.63362,0.796,0.3488,0.23100999,0.0,273977.0,0.0109,0.23101,0.95566,0.98501,0.18038,0.42471,
