epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch
16,12.87254,25597.3539,7.11038,0.34927338,0.00032,273977.0,0.04113,0.34927,0.83246,0.96603,0.67743,0.82306,0.30814,0.31363756,0.0,273977.0,0.00963,0.31364,0.80573,0.9771,0.76518,0.87474,0.3111,0.27880713,0.0,273977.0,0.00972,0.27881,0.93294,0.97745,0.2728,0.5223,
17,12.93054,25586.88331,7.10747,0.34092317,0.00034,273977.0,0.04131,0.34092,0.83662,0.96806,0.66062,0.81279,0.31003,0.34336777,0.0,273977.0,0.00969,0.34337,0.78876,0.97274,0.83203,0.91216,0.31753,0.30150527,0.0,273977.0,0.00992,0.30151,0.92472,0.97595,0.30625,0.5534,
18,12.00695,25479.85748,7.07774,0.34859758,0.00036,273977.0,0.03836,0.3486,0.83242,0.96639,0.67757,0.82315,0.30538,0.33460956,0.0,273977.0,0.00954,0.33461,0.80441,0.9769,0.77037,0.87771,0.31173,0.3055812,0.0,273977.0,0.00974,0.30558,0.93358,0.97683,0.27023,0.51984,
19,11.84581,25366.38114,7.04622,0.3281172,0.00038,273977.0,0.03785,0.32812,0.83692,0.9696,0.6594,0.81203,0.30896,0.32168864,0.0,273977.0,0.00966,0.32169,0.81001,0.97606,0.74831,0.86505,0.31947,0.2993637,0.0,273977.0,0.00998,0.29936,0.92327,0.97333,0.31217,0.55872,
20,12.97046,25368.56878,7.04682,0.33883364,0.0004,273977.0,0.04144,0.33883,0.8346,0.96836,0.66877,0.81778,0.30867,0.28406628,0.0,273977.0,0.00965,0.28407,0.8168,0.9782,0.72159,0.84947,0.31737,0.25586807,0.0,273977.0,0.00992,0.25587,0.9439,0.97834,0.22822,0.47773,
21,13.01957,25373.79325,7.04828,0.33128481,0.00042,273977.0,0.0416,0.33128,0.83827,0.96766,0.65394,0.80866,0.307,0.30896739,0.0,273977.0,0.00959,0.30897,0.8121,0.97662,0.7401,0.86029,0.30224,0.27734914,0.0,273977.0,0.00945,0.27735,0.93818,0.97494,0.25149,0.50149,
22,12.99319,25375.16427,7.04866,0.31780757,0.00044,273977.0,0.04151,0.31781,0.84259,0.97191,0.63647,0.79779,0.30825,0.29425732,0.0,273977.0,0.00963,0.29426,0.80828,0.98159,0.75515,0.86899,0.33081,0.24844415,0.0,273977.0,0.01034,0.24844,0.94433,0.98038,0.22647,0.47589,
23,12.96865,25373.31738,7.04814,0.32546951,0.00046,273977.0,0.04143,0.32547,0.838,0.97008,0.65504,0.80934,0.30849,0.32175749,0.0,273977.0,0.00964,0.32176,0.81358,0.97579,0.73427,0.8569,0.31973,0.29128406,0.0,273977.0,0.00999,0.29128,0.93809,0.97627,0.25189,0.50188,
24,12.9488,25369.01268,7.04695,0.32536454,0.00048,273977.0,0.04137,0.32536,0.83851,0.96933,0.65295,0.80806,0.3187,0.37587844,0.0,273977.0,0.00996,0.37588,0.78758,0.97445,0.83667,0.9147,0.3132,0.35303674,0.0,273977.0,0.00979,0.35304,0.91869,0.97501,0.33078,0.57514,
25,13.00845,25368.57181,7.04683,0.31951495,0.0005,273977.0,0.04156,0.31951,0.84668,0.97105,0.61991,0.78735,0.31059,0.28677056,0.0,273977.0,0.00971,0.28677,0.81596,0.97869,0.72487,0.85139,0.31241,0.25520497,0.0,273977.0,0.00976,0.2552,0.93782,0.97865,0.25296,0.50295,
26,12.92738,25361.27585,7.0448,0.32104527,0.00052,273977.0,0.0413,0.32105,0.83751,0.96984,0.657,0.81055,0.31977,0.36564972,0.0,273977.0,0.00999,0.36565,0.78673,0.97794,0.84,0.91652,0.31458,0.33314231,0.0,273977.0,0.00983,0.33314,0.92343,0.97781,0.31149,0.55811,
27,12.97598,25357.00056,7.04361,0.31809603,0.00054,273977.0,0.04146,0.3181,0.8404,0.97205,0.64534,0.80333,0.31566,0.32488104,0.0,273977.0,0.00986,0.32488,0.80637,0.97753,0.76267,0.87331,0.31193,0.29154767,0.0,273977.0,0.00975,0.29155,0.93874,0.97666,0.24921,0.49921,
28,12.99753,25353.58968,7.04266,0.31963412,0.00056,273977.0,0.04153,0.31963,0.8422,0.97125,0.63807,0.79879,0.30826,0.28762835,0.0,273977.0,0.00963,0.28763,0.82144,0.9799,0.70332,0.83864,0.31082,0.26316627,0.0,273977.0,0.00971,0.26317,0.94624,0.97904,0.21871,0.46767,
29,12.89693,25342.93414,7.0397,0.31229234,0.00058,273977.0,0.0412,0.31229,0.84251,0.97143,0.6368,0.798,0.30728,0.2982776,0.0,273977.0,0.0096,0.29828,0.81402,0.97761,0.73253,0.85588,0.31109,0.26756349,0.0,273977.0,0.00972,0.26756,0.94148,0.97867,0.23807,0.48793,
30,12.99249,25338.20354,7.03839,0.30524395,0.0006,273977.0,0.04151,0.30524,0.84687,0.97308,0.61915,0.78686,0.30866,0.28301359,0.0,273977.0,0.00965,0.28301,0.81849,0.98155,0.71493,0.84554,0.30261,0.26054356,0.0,273977.0,0.00946,0.26054,0.94155,0.9782,0.23778,0.48763,
31,13.04548,25336.21508,7.03784,0.32695989,0.00062,273977.0,0.04168,0.32696,0.83383,0.96886,0.6719,0.8197,0.40264,0.31987486,0.0,273977.0,0.01258,0.31987,0.8101,0.9695,0.74796,0.86485,0.33575,0.316659,0.0,273977.0,0.01049,0.31666,0.90757,0.96325,0.37603,0.61321,
32,13.07342,25335.22232,7.03756,0.30889932,0.00064,273977.0,0.04177,0.3089,0.84245,0.97332,0.63706,0.79816,0.32845,0.27079448,0.0,273977.0,0.01026,0.27079,0.81746,0.98046,0.71898,0.84793,0.33005,0.24681165,0.0,273977.0,0.01031,0.24681,0.94835,0.98112,0.21012,0.45839,
33,11.99617,25271.22832,7.01979,0.30191903,0.00066,273977.0,0.03833,0.30192,0.84227,0.97345,0.63776,0.7986,0.30402,0.25337526,0.0,273977.0,0.0095,0.25338,0.82792,0.98492,0.67778,0.82327,0.31263,0.2423387,0.0,273977.0,0.00977,0.24234,0.94829,0.98138,0.21039,0.45868,
34,12.68355,25248.79703,7.01355,0.3120037,0.00068,273977.0,0.04052,0.312,0.84236,0.97247,0.63739,0.79837,0.32132,0.25920528,0.0,273977.0,0.01004,0.25921,0.82948,0.98303,0.67162,0.81952,0.31916,0.22644333,0.0,273977.0,0.00997,0.22644,0.94836,0.97919,0.21007,0.45833,
35,12.78115,25232.23194,7.00895,0.31181464,0.0007,273977.0,0.04083,0.31181,0.84752,0.97144,0.61653,0.7852,0.31468,0.27338511,0.0,273977.0,0.00983,0.27339,0.826,0.98047,0.68533,0.82785,0.31906,0.2573639,0.0,273977.0,0.00997,0.25736,0.93914,0.97553,0.2476,0.49759,
36,12.68235,25210.62974,7.00295,0.29667312,0.00072,273977.0,0.04052,0.29667,0.85261,0.97455,0.59597,0.77199,0.33395,0.32596845,0.0,273977.0,0.01044,0.32597,0.81976,0.98566,0.70993,0.84258,0.34643,0.29756246,0.0,273977.0,0.01083,0.29756,0.94005,0.98148,0.2439,0.49386,
37,12.82897,25197.06716,6.99919,0.29211881,0.00074,273977.0,0.04099,0.29212,0.85045,0.97347,0.6047,0.77762,0.32308,0.33412615,0.0,273977.0,0.0101,0.33413,0.80055,0.97976,0.78559,0.88633,0.32058,0.32222937,0.0,273977.0,0.01002,0.32223,0.92317,0.9752,0.31258,0.55909,
38,12.88167,25186.1921,6.99616,0.29913252,0.00076,273977.0,0.04116,0.29913,0.84293,0.97367,0.63508,0.79692,0.32496,0.35068263,0.0,273977.0,0.01015,0.35068,0.81558,0.97809,0.72639,0.85229,0.32871,0.31504046,0.0,273977.0,0.01027,0.31504,0.93934,0.97779,0.24677,0.49676,
39,13.02033,25182.01124,6.995,0.29816335,0.00078,273977.0,0.0416,0.29816,0.84919,0.97352,0.60977,0.78088,0.3212,0.25648739,0.0,273977.0,0.01004,0.25649,0.82908,0.98282,0.67321,0.82049,0.32948,0.23305897,0.0,273977.0,0.0103,0.23306,0.94747,0.97985,0.21371,0.46229,
40,13.12267,25182.28864,6.99508,0.29749542,0.0008,273977.0,0.04193,0.2975,0.84876,0.97504,0.61152,0.782,0.32241,0.24608872,0.0,273977.0,0.01008,0.24609,0.84304,0.98629,0.61824,0.78628,0.32375,0.23581531,0.0,273977.0,0.01012,0.23582,0.94823,0.98228,0.21061,0.45892,
41,13.15754,25183.55389,6.99543,0.30640295,0.00082,273977.0,0.04204,0.3064,0.85047,0.97265,0.60462,0.77757,0.32595,0.24946687,0.0,273977.0,0.01019,0.24947,0.82637,0.98216,0.68387,0.82696,0.33177,0.23416818,0.0,273977.0,0.01037,0.23417,0.93076,0.98148,0.28168,0.53074,
42,13.13789,25183.25362,6.99535,0.29250171,0.00084,273977.0,0.04197,0.2925,0.8454,0.97377,0.62513,0.79065,0.32683,0.30659389,0.0,273977.0,0.01021,0.30659,0.82006,0.97993,0.70873,0.84186,0.31919,0.27217002,0.0,273977.0,0.00997,0.27217,0.94601,0.98239,0.21963,0.46865,
43,13.05864,25178.84703,6.99412,0.28997176,0.00086,273977.0,0.04172,0.28997,0.85439,0.97491,0.58875,0.7673,0.33116,0.26469437,0.0,273977.0,0.01035,0.26469,0.81521,0.98159,0.72785,0.85314,0.33262,0.23888401,0.0,273977.0,0.01039,0.23888,0.93903,0.97991,0.24805,0.49805,
44,13.23521,25181.7269,6.99492,0.28428825,0.00088,273977.0,0.04229,0.28429,0.8512,0.97563,0.60165,0.77566,0.32798,0.25832706,0.0,273977.0,0.01025,0.25833,0.81619,0.98191,0.72398,0.85087,0.32166,0.22985471,0.0,273977.0,0.01005,0.22985,0.9473,0.9818,0.21441,0.46304,
45,13.12608,25179.27051,6.99424,0.27682841,0.0009,273977.0,0.04194,0.27683,0.85112,0.97715,0.602,0.77588,0.32621,0.26061665,0.0,273977.0,0.01019,0.26062,0.82514,0.98115,0.68872,0.82989,0.31918,0.2284271,0.0,273977.0,0.00997,0.22843,0.94759,0.98149,0.21323,0.46177,
46,13.07093,25174.06839,6.9928,0.30105217,0.00092,273977.0,0.04176,0.30105,0.84594,0.97419,0.62291,0.78925,0.32708,0.29283724,0.0,273977.0,0.01022,0.29284,0.80744,0.98214,0.75844,0.87089,0.33055,0.27232692,0.0,273977.0,0.01033,0.27233,0.92275,0.98236,0.31426,0.56059,
47,13.0732,25168.63062,6.99129,0.30225262,0.00094,273977.0,0.04177,0.30225,0.84623,0.97459,0.62175,0.78851,0.3263,0.28397147,0.0,273977.0,0.0102,0.28397,0.81803,0.97709,0.71672,0.84659,0.33206,0.26970815,0.0,273977.0,0.01038,0.26971,0.93224,0.97397,0.27567,0.52504,
48,13.20629,25168.18037,6.99116,0.28350094,0.00096,273977.0,0.04219,0.2835,0.84689,0.97435,0.61909,0.78682,0.32467,0.34988054,0.0,273977.0,0.01015,0.34988,0.8029,0.9773,0.77635,0.88111,0.33087,0.3332368,0.0,273977.0,0.01034,0.33324,0.9276,0.97672,0.29454,0.54272,
49,13.04181,25160.80528,6.98911,0.29997244,0.00098,273977.0,0.04167,0.29997,0.84908,0.974,0.61024,0.78118,0.3256,0.25831497,0.0,273977.0,0.01017,0.25831,0.83789,0.98611,0.6385,0.79906,0.32993,0.23249828,0.0,273977.0,0.01031,0.2325,0.94831,0.98217,0.21031,0.45859,
50,13.16361,25157.86239,6.9883,0.28278017,0.001,273977.0,0.04206,0.28278,0.84714,0.97451,0.61806,0.78617,0.32454,0.29583489,0.0,273977.0,0.01014,0.29583,0.82669,0.9768,0.68263,0.82621,0.32916,0.27811714,0.0,273977.0,0.01029,0.27812,0.93581,0.97553,0.26114,0.51102,
51,13.11269,25152.61899,6.98684,0.28860117,0.001,273977.0,0.04189,0.2886,0.84802,0.97546,0.6145,0.7839,0.32498,0.27461996,0.0,273977.0,0.01016,0.27462,0.81393,0.98133,0.73289,0.85609,0.33705,0.24148445,0.0,273977.0,0.01053,0.24148,0.94589,0.9815,0.22012,0.46917,
52,13.1623,25148.90106,6.98581,0.28262931,0.001,273977.0,0.04205,0.28263,0.85492,0.97717,0.5866,0.7659,0.32626,0.51344283,0.0,273977.0,0.0102,0.51344,0.77864,0.97972,0.87187,0.93374,0.31977,0.48537391,0.0,273977.0,0.00999,0.48537,0.89551,0.97777,0.42508,0.65198,
53,13.13684,25143.91591,6.98442,0.29624315,0.00099999,273977.0,0.04197,0.29624,0.85063,0.97367,0.60396,0.77715,0.32339,0.31015781,0.0,273977.0,0.01011,0.31016,0.83545,0.98553,0.64812,0.80506,0.32971,0.28915128,0.0,273977.0,0.0103,0.28915,0.943,0.98134,0.23188,0.48153,
54,13.0273,25134.76055,6.98188,0.28312373,0.00099999,273977.0,0.04162,0.28312,0.8467,0.97596,0.61984,0.7873,0.32497,0.26831223,0.0,273977.0,0.01016,0.26831,0.83022,0.98355,0.66871,0.81775,0.33074,0.25750955,0.0,273977.0,0.01034,0.25751,0.93371,0.97837,0.26969,0.51931,
55,13.02685,25125.45121,6.97929,0.28687255,0.00099998,273977.0,0.04162,0.28687,0.84721,0.97496,0.61779,0.78599,0.32503,0.26506148,0.0,273977.0,0.01016,0.26506,0.81395,0.98291,0.73282,0.85605,0.32964,0.23864287,0.0,273977.0,0.0103,0.23864,0.93923,0.98022,0.24724,0.49724,
56,13.14205,25119.93837,6.97776,0.27116919,0.00099998,273977.0,0.04199,0.27117,0.85229,0.97769,0.59724,0.77281,0.32514,0.30628712,0.0,273977.0,0.01016,0.30629,0.82572,0.98422,0.68643,0.82851,0.33035,0.28825735,0.0,273977.0,0.01032,0.28826,0.94274,0.98039,0.23295,0.48265,
57,13.28931,25119.09331,6.97753,0.28909993,0.00099997,273977.0,0.04246,0.2891,0.84875,0.97603,0.61156,0.78202,0.32704,0.38343106,0.0,273977.0,0.01022,0.38343,0.79886,0.98008,0.79225,0.89009,0.33093,0.36441095,0.0,273977.0,0.01034,0.36441,0.9208,0.97826,0.32221,0.56763,
58,13.21432,25115.35942,6.97649,0.2850478,0.00099996,273977.0,0.04222,0.28505,0.8499,0.97476,0.60691,0.77905,0.3236,0.31703419,0.0,273977.0,0.01011,0.31703,0.81242,0.98038,0.73884,0.85956,0.32031,0.30133617,0.0,273977.0,0.01001,0.30134,0.92536,0.9786,0.30365,0.55104,
59,13.14643,25109.11436,6.97475,0.27354837,0.00099995,273977.0,0.042,0.27355,0.84837,0.9763,0.61311,0.78301,0.32432,0.29307239,0.0,273977.0,0.01013,0.29307,0.8393,0.98471,0.63296,0.79559,0.32936,0.25758376,0.0,273977.0,0.01029,0.25758,0.95003,0.98273,0.20329,0.45087,
60,12.98213,25097.42031,6.97151,0.27750864,0.00099994,273977.0,0.04148,0.27751,0.85153,0.97463,0.60034,0.77481,0.32638,0.2474329,0.0,273977.0,0.0102,0.24743,0.84159,0.98512,0.62392,0.78989,0.32886,0.22133795,0.0,273977.0,0.01028,0.22134,0.95019,0.98204,0.20266,0.45017,
61,13.02997,25087.18001,6.96866,0.27228216,0.00099992,273977.0,0.04163,0.27228,0.85778,0.97742,0.57505,0.75832,0.32598,0.24063316,0.0,273977.0,0.01019,0.24063,0.84827,0.98511,0.59764,0.77307,0.3198,0.22473455,0.0,273977.0,0.00999,0.22473,0.95175,0.98296,0.19631,0.44307,
62,13.07391,25078.20216,6.96617,0.25822794,0.00099991,273977.0,0.04177,0.25823,0.85827,0.97856,0.57308,0.75702,0.3242,0.25133377,0.0,273977.0,0.01013,0.25133,0.84242,0.98512,0.62068,0.78783,0.33038,0.2342375,0.0,273977.0,0.01032,0.23424,0.94963,0.98014,0.2049,0.45266,
63,13.22298,25073.60589,6.96489,0.27459005,0.00099989,273977.0,0.04225,0.27459,0.8522,0.97751,0.59761,0.77305,0.32383,0.25143414,0.0,273977.0,0.01012,0.25143,0.81822,0.98708,0.71599,0.84616,0.31951,0.22826082,0.0,273977.0,0.00998,0.22826,0.92362,0.98219,0.31074,0.55744,
64,13.21656,25068.55283,6.96349,0.26897367,0.00099987,273977.0,0.04223,0.26897,0.85111,0.97789,0.60201,0.77589,0.32338,0.23843851,0.0,273977.0,0.01011,0.23844,0.83179,0.98295,0.66252,0.81395,0.32965,0.2130453,0.0,273977.0,0.0103,0.21305,0.94418,0.97934,0.22708,0.47653,
65,13.21574,25063.22852,6.96201,0.25991135,0.00099985,273977.0,0.04222,0.25991,0.85868,0.97964,0.57141,0.75592,0.3253,0.22125698,0.0,273977.0,0.01017,0.22126,0.84634,0.9844,0.60524,0.77797,0.33108,0.20467748,0.0,273977.0,0.01035,0.20468,0.95113,0.97836,0.19883,0.44591,
66,12.91214,25048.90945,6.95803,0.24784863,0.00099983,273977.0,0.04125,0.24785,0.86192,0.98091,0.55832,0.74721,0.32268,0.33767001,0.0,273977.0,0.01008,0.33767,0.81073,0.98729,0.74548,0.86341,0.33009,0.31777732,0.0,273977.0,0.01032,0.31778,0.933,0.98386,0.2726,0.52211,
67,12.97412,25036.39279,6.95455,0.24820622,0.00099981,273977.0,0.04145,0.24821,0.85674,0.98036,0.57928,0.7611,0.32312,0.28279847,0.0,273977.0,0.0101,0.2828,0.83809,0.98677,0.6377,0.79856,0.31987,0.26896168,0.0,273977.0,0.01,0.26896,0.94252,0.98058,0.23386,0.4836,
68,12.98989,25024.30413,6.9512,0.24696081,0.00099979,273977.0,0.0415,0.24696,0.8611,0.98108,0.56165,0.74943,0.32792,0.23980143,0.0,273977.0,0.01025,0.2398,0.84811,0.98858,0.59825,0.77347,0.31986,0.22963831,0.0,273977.0,0.01,0.22964,0.94515,0.98224,0.22315,0.47238,
69,13.09995,25015.22437,6.94867,0.24050658,0.00099977,273977.0,0.04185,0.24051,0.86148,0.98097,0.56009,0.74839,0.32353,0.22852262,0.0,273977.0,0.01011,0.22852,0.85326,0.98618,0.57799,0.76026,0.33255,0.21021198,0.0,273977.0,0.01039,0.21021,0.95609,0.98202,0.17866,0.42268,
70,13.21814,25009.24241,6.94701,0.23315657,0.00099974,273977.0,0.04223,0.23316,0.86608,0.98292,0.5415,0.73587,0.32196,0.25468992,0.0,273977.0,0.01006,0.25469,0.84688,0.98661,0.60312,0.77661,0.32927,0.23208017,0.0,273977.0,0.01029,0.23208,0.95279,0.98282,0.19207,0.43826,
71,12.95326,24995.96656,6.94332,0.2368227,0.00099971,273977.0,0.04138,0.23682,0.86497,0.98177,0.54597,0.7389,0.33624,0.22315004,0.0,273977.0,0.01051,0.22315,0.84695,0.98697,0.60281,0.77641,0.32122,0.1993176,0.0,273977.0,0.01004,0.19932,0.95425,0.98335,0.1861,0.4314,
72,12.99573,24983.8207,6.93995,0.23673291,0.00099969,273977.0,0.04152,0.23673,0.85998,0.98184,0.56616,0.75243,0.32603,0.23635463,0.0,273977.0,0.01019,0.23635,0.83386,0.98722,0.65439,0.80894,0.32936,0.20996447,0.0,273977.0,0.01029,0.20996,0.95058,0.98397,0.20104,0.44838,
73,12.92363,24969.77534,6.93605,0.24294278,0.00099966,273977.0,0.04129,0.24294,0.85405,0.98041,0.59013,0.7682,0.3239,0.25399809,0.0,273977.0,0.01012,0.254,0.81718,0.98812,0.72007,0.84857,0.32066,0.23811044,0.0,273977.0,0.01002,0.23811,0.9413,0.98441,0.23881,0.48868,
74,13.055,24959.13149,6.93309,0.23108249,0.00099963,273977.0,0.04171,0.23108,0.85492,0.98244,0.5866,0.7659,0.32419,0.2502834,0.0,273977.0,0.01013,0.25028,0.82971,0.98932,0.67074,0.81899,0.32922,0.2252332,0.0,273977.0,0.01029,0.22523,0.9498,0.98516,0.20422,0.45191,
75,13.02641,24947.70061,6.92992,0.23304453,0.00099959,273977.0,0.04162,0.23304,0.86162,0.98379,0.55952,0.74801,0.32672,0.22595562,0.0,273977.0,0.01021,0.22596,0.84874,0.98927,0.59579,0.77187,0.31984,0.20843143,0.0,273977.0,0.01,0.20843,0.95209,0.98477,0.19493,0.44151,
76,13.04409,24936.66979,6.92685,0.23331027,0.00099956,273977.0,0.04167,0.23331,0.86756,0.98302,0.53551,0.73179,0.32548,0.21945388,0.0,273977.0,0.01017,0.21945,0.85416,0.98794,0.57441,0.7579,0.32008,0.20183784,0.0,273977.0,0.01,0.20184,0.95695,0.98391,0.17516,0.41852,
77,13.01482,24924.86598,6.92357,0.23784439,0.00099953,273977.0,0.04158,0.23784,0.86128,0.98173,0.5609,0.74893,0.3257,0.22611481,0.0,273977.0,0.01018,0.22611,0.84963,0.98799,0.59226,0.76958,0.33231,0.21726522,0.0,273977.0,0.01038,0.21727,0.95326,0.98283,0.19015,0.43607,
78,13.11939,24915.57434,6.92099,0.21566812,0.00099949,273977.0,0.04191,0.21567,0.86613,0.98426,0.5413,0.73573,0.32398,0.21287066,0.0,273977.0,0.01012,0.21287,0.84874,0.98884,0.59577,0.77186,0.32009,0.21365263,0.0,273977.0,0.01,0.21365,0.92676,0.98359,0.29798,0.54588,
79,13.15086,24906.94237,6.9186,0.2191299,0.00099945,273977.0,0.04202,0.21913,0.86797,0.9844,0.53384,0.73065,0.32571,0.25045427,0.0,273977.0,0.01018,0.25045,0.84644,0.98765,0.60485,0.77772,0.31961,0.22896265,0.0,273977.0,0.00999,0.22896,0.95388,0.98379,0.18762,0.43315,
80,13.15565,24898.31224,6.9162,0.22249477,0.00099942,273977.0,0.04203,0.22249,0.86955,0.98278,0.52746,0.72626,0.32998,0.225224,0.0,273977.0,0.01031,0.22522,0.84063,0.98696,0.62772,0.79229,0.3359,0.20390309,0.0,273977.0,0.0105,0.2039,0.9483,0.98344,0.21032,0.45861,
81,13.36172,24894.39179,6.91511,0.22813124,0.00099938,273977.0,0.04269,0.22813,0.86441,0.98244,0.54824,0.74043,0.33317,0.21465279,0.0,273977.0,0.01041,0.21465,0.8369,0.98538,0.64241,0.80151,0.33754,0.17761145,0.0,273977.0,0.01055,0.17761,0.95873,0.98521,0.16792,0.40978,
