epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,37.72316,75654.77115,21.01521,0.43293013,0.0002,423737.0,0.12052,0.43293,0.8024,0.95,0.79899,0.89386,1.01003,0.38564774,0.0,423737.0,0.03156,0.38565,0.78575,0.96766,0.84389,0.91864,1.00867,0.36185933,0.0,423737.0,0.03152,0.36186,0.90612,0.96718,0.38195,0.61802,,1.0264,0.9736,1.0317,0.9683,1.0383,0.9617,1.0237,0.9763,1.0206,0.9794,1.0232,0.9768,1.0206,0.9794,1.0162,0.9838,1.0112,0.9888,1.014,0.986
11,37.71691,75563.77484,20.98994,0.42144524,0.00022,423737.0,0.1205,0.42145,0.80606,0.95231,0.78419,0.88555,1.00951,0.39975689,0.0,423737.0,0.03155,0.39976,0.7862,0.96411,0.84209,0.91766,1.00901,0.37575193,0.0,423737.0,0.03153,0.37575,0.90008,0.96563,0.40652,0.63759,,1.0329,0.9671,1.0382,0.9618,1.046,0.954,1.0269,0.9732,1.0259,0.9742,1.029,0.971,1.0236,0.9764,1.0215,0.9785,1.0136,0.9864,1.0176,0.9824
12,37.71679,75480.95688,20.96693,0.40451796,0.00024,423737.0,0.1205,0.40452,0.81416,0.95684,0.75141,0.86684,1.0107,0.37410605,0.0,423737.0,0.03158,0.37411,0.78575,0.97135,0.84388,0.91863,1.01732,0.35081138,0.0,423737.0,0.03179,0.35081,0.91334,0.97138,0.35254,0.59375,,1.0388,0.9612,1.0437,0.9563,1.0522,0.9478,1.0306,0.9694,1.0311,0.9689,1.0331,0.9669,1.028,0.972,1.0262,0.9738,1.0185,0.9815,1.0223,0.9777
13,37.73411,75407.03889,20.9464,0.39730662,0.00026,423737.0,0.12056,0.39731,0.81876,0.95711,0.73283,0.85606,1.01444,0.37006302,0.0,423737.0,0.0317,0.37006,0.79471,0.96812,0.8086,0.89922,1.05202,0.34329517,0.0,423737.0,0.03288,0.3433,0.92163,0.97169,0.31884,0.56466,,1.0446,0.9554,1.0479,0.9521,1.0593,0.9407,1.0389,0.9611,1.0368,0.9632,1.0374,0.9626,1.0316,0.9684,1.0322,0.9678,1.0228,0.9772,1.0249,0.9751
14,37.72189,75336.32899,20.92676,0.39606997,0.00028,423737.0,0.12052,0.39607,0.81594,0.95774,0.74423,0.86269,1.01356,0.3522267,0.0,423737.0,0.03167,0.35223,0.81161,0.96823,0.74201,0.8614,1.02177,0.339414,0.0,423737.0,0.03193,0.33941,0.91188,0.96954,0.35851,0.59876,,1.0482,0.9518,1.0537,0.9463,1.0651,0.9349,1.0423,0.9577,1.0434,0.9566,1.0415,0.9585,1.037,0.963,1.0385,0.9615,1.0257,0.9743,1.0286,0.9714
15,37.73953,75271.92966,20.90887,0.39087433,0.0003,423737.0,0.12057,0.39087,0.82258,0.96055,0.71737,0.84698,1.01081,0.44881839,0.0,423737.0,0.03159,0.44882,0.74685,0.96848,0.9971,0.99855,1.01084,0.44790689,0.0,423737.0,0.03159,0.44791,0.86811,0.96937,0.53655,0.73249,,1.051,0.949,1.0579,0.9421,1.0729,0.9271,1.047,0.953,1.0477,0.9523,1.0474,0.9526,1.0423,0.9577,1.0439,0.9561,1.0331,0.9669,1.0327,0.9673
16,37.71066,75207.29881,20.89092,0.37559053,0.00032,423737.0,0.12048,0.37559,0.823,0.96187,0.7157,0.84599,1.02018,0.36630617,0.0,423737.0,0.03188,0.36631,0.79059,0.97135,0.82481,0.90819,1.01877,0.32650862,0.0,423737.0,0.03184,0.32651,0.91168,0.97596,0.35933,0.59944,,1.0562,0.9438,1.0633,0.9367,1.08,0.92,1.0541,0.9459,1.051,0.949,1.053,0.947,1.0491,0.9509,1.0504,0.9497,1.0372,0.9628,1.0338,0.9662
17,37.69311,75143.72706,20.87326,0.3670912,0.00034,423737.0,0.12043,0.36709,0.82297,0.96412,0.7158,0.84605,1.02152,0.30350626,0.0,423737.0,0.03192,0.30351,0.81004,0.97413,0.7482,0.86498,1.02138,0.27803369,0.0,423737.0,0.03192,0.27803,0.92974,0.97467,0.28584,0.53464,,1.0609,0.9391,1.0677,0.9323,1.085,0.915,1.0554,0.9446,1.0517,0.9483,1.0573,0.9427,1.0539,0.9461,1.0594,0.9406,1.0426,0.9574,1.0379,0.9621
18,37.69907,75083.50021,20.85653,0.34824462,0.00036,423737.0,0.12044,0.34824,0.83481,0.96708,0.66793,0.81727,1.02167,0.32575719,0.0,423737.0,0.03193,0.32576,0.79717,0.97334,0.79889,0.89381,1.01953,0.29339456,0.0,423737.0,0.03186,0.29339,0.925,0.97329,0.30513,0.55238,,1.0673,0.9327,1.0742,0.9258,1.0911,0.9089,1.0621,0.9379,1.0585,0.9415,1.0611,0.9389,1.0588,0.9412,1.0664,0.9336,1.0486,0.9514,1.0416,0.9584
19,37.70802,75026.41274,20.84067,0.34958974,0.00038,423737.0,0.12047,0.34959,0.82977,0.96725,0.6883,0.82964,1.02065,0.3210219,0.0,423737.0,0.0319,0.32102,0.81465,0.9761,0.73003,0.85442,1.01873,0.3075721,0.0,423737.0,0.03184,0.30757,0.92485,0.97638,0.30574,0.55294,,1.0678,0.9322,1.0794,0.9206,1.0965,0.9035,1.066,0.934,1.0656,0.9344,1.0684,0.9316,1.0607,0.9393,1.0769,0.9231,1.0542,0.9458,1.0445,0.9555
20,37.71421,74971.75388,20.82549,0.34641711,0.0004,423737.0,0.12049,0.34642,0.82868,0.9683,0.69272,0.8323,1.02016,0.28130925,0.0,423737.0,0.03188,0.28131,0.80936,0.98076,0.75087,0.86653,1.02694,0.26892152,0.0,423737.0,0.03209,0.26892,0.91254,0.98009,0.35581,0.5965,,1.0752,0.9248,1.0842,0.9158,1.106,0.894,1.0748,0.9252,1.0725,0.9275,1.0748,0.9252,1.0679,0.9321,1.0838,0.9162,1.0609,0.9391,1.0481,0.9519
21,37.71715,74918.90022,20.81081,0.32839881,0.00042,423737.0,0.1205,0.3284,0.83542,0.97078,0.66545,0.81575,1.02082,0.33064817,0.0,423737.0,0.0319,0.33065,0.80627,0.97623,0.76304,0.87352,1.12031,0.28518786,0.0,423737.0,0.03501,0.28519,0.93245,0.97796,0.2748,0.52421,,1.0789,0.9211,1.09,0.91,1.1131,0.8868,1.0815,0.9185,1.0734,0.9266,1.0802,0.9198,1.0717,0.9283,1.0972,0.9029,1.0672,0.9328,1.0537,0.9463
22,37.71297,74867.00283,20.79639,0.34126456,0.00044,423737.0,0.12049,0.34126,0.83472,0.96883,0.6683,0.8175,1.02031,0.29722651,0.0,423737.0,0.03188,0.29723,0.81448,0.97862,0.73073,0.85483,1.01896,0.26078486,0.0,423737.0,0.03184,0.26078,0.93281,0.97892,0.27335,0.52283,,1.0793,0.9207,1.0936,0.9064,1.1165,0.8835,1.0849,0.9152,1.0774,0.9226,1.0816,0.9184,1.0747,0.9253,1.1028,0.8972,1.0719,0.9281,1.0571,0.9429
23,32.53965,74390.35127,20.66399,0.33900796,0.00046,423737.0,0.10396,0.33901,0.83371,0.96939,0.67236,0.81998,1.02238,0.31549343,0.0,423737.0,0.03195,0.31549,0.80589,0.97533,0.76455,0.87438,1.01834,0.30241416,0.0,423737.0,0.03182,0.30241,0.90992,0.97524,0.36649,0.60538,,1.0833,0.9167,1.0953,0.9047,1.1184,0.8816,1.091,0.909,1.0836,0.9164,1.0851,0.9149,1.0842,0.9158,1.1119,0.8881,1.0769,0.9231,1.0619,0.9381
24,35.2354,74162.19264,20.60061,0.32655076,0.00048,423737.0,0.11257,0.32655,0.83581,0.97019,0.66389,0.81479,1.02138,0.29887968,0.0,423737.0,0.03192,0.29888,0.82569,0.97998,0.68656,0.82859,1.01811,0.27408434,0.0,423737.0,0.03182,0.27408,0.9444,0.9799,0.22621,0.47562,,1.0853,0.9146,1.099,0.901,1.1232,0.8768,1.0933,0.9067,1.0867,0.9133,1.09,0.91,1.0922,0.9078,1.1142,0.8858,1.0826,0.9174,1.0654,0.9346
25,37.71151,74136.86802,20.59357,0.32393044,0.0005,423737.0,0.12048,0.32393,0.84043,0.97149,0.64518,0.80323,1.02022,0.31915903,0.0,423737.0,0.03188,0.31916,0.81348,0.97817,0.73464,0.85711,1.02075,0.30159943,0.0,423737.0,0.0319,0.3016,0.92636,0.97723,0.2996,0.54736,,1.0834,0.9166,1.1033,0.8967,1.1308,0.8692,1.0988,0.9012,1.0905,0.9095,1.095,0.905,1.096,0.904,1.1262,0.8738,1.088,0.912,1.0675,0.9325
26,37.71156,74110.6299,20.58629,0.32134303,0.00052,423737.0,0.12048,0.32134,0.83646,0.97117,0.66124,0.81317,1.02268,0.32267776,0.0,423737.0,0.03196,0.32268,0.79773,0.97236,0.79669,0.89257,1.01848,0.28254657,0.0,423737.0,0.03183,0.28255,0.93018,0.97306,0.28406,0.53297,,1.0842,0.9158,1.1071,0.8929,1.139,0.861,1.0994,0.9006,1.0937,0.9063,1.0954,0.9046,1.1029,0.8971,1.131,0.869,1.0932,0.9068,1.0703,0.9297
27,37.70619,74083.19366,20.57866,0.32263398,0.00054,423737.0,0.12047,0.32263,0.83871,0.9712,0.65215,0.80756,1.01999,0.27559291,0.0,423737.0,0.03187,0.27559,0.80572,0.97598,0.76522,0.87477,1.02409,0.24939994,0.0,423737.0,0.032,0.2494,0.9337,0.97526,0.26972,0.51935,,1.0846,0.9154,1.1048,0.8952,1.1411,0.8589,1.1061,0.8939,1.098,0.902,1.1027,0.8973,1.105,0.895,1.1381,0.8619,1.0966,0.9034,1.0736,0.9264
28,37.71182,74055.432,20.57095,0.30951835,0.00056,423737.0,0.12049,0.30952,0.8432,0.97287,0.63399,0.79624,1.02199,0.32177598,0.0,423737.0,0.03194,0.32178,0.80828,0.98202,0.75512,0.86898,1.01871,0.2922226,0.0,423737.0,0.03183,0.29222,0.92435,0.9807,0.30778,0.55478,,1.0829,0.9171,1.1098,0.8902,1.1535,0.8465,1.1132,0.8868,1.1054,0.8946,1.1079,0.8921,1.1105,0.8895,1.1432,0.8568,1.0974,0.9026,1.0777,0.9223
29,37.70873,74026.80441,20.563,0.31130592,0.00058,423737.0,0.12048,0.31131,0.84459,0.97235,0.62838,0.79271,1.02032,0.31437533,0.0,423737.0,0.03189,0.31438,0.79244,0.97447,0.81752,0.90417,1.02174,0.28828838,0.0,423737.0,0.03193,0.28829,0.91301,0.9699,0.35391,0.5949,,1.0847,0.9153,1.1111,0.8889,1.1618,0.8382,1.1128,0.8872,1.1106,0.8894,1.119,0.881,1.1207,0.8793,1.1541,0.8459,1.1034,0.8966,1.0854,0.9146
30,37.71041,73997.69759,20.55492,0.31676713,0.0006,423737.0,0.12048,0.31677,0.83963,0.97257,0.64845,0.80526,1.02179,0.29892549,0.0,423737.0,0.03193,0.29893,0.82338,0.98045,0.69567,0.83407,1.02573,0.26327998,0.0,423737.0,0.03205,0.26328,0.9443,0.97998,0.22662,0.47605,,1.0803,0.9197,1.1128,0.8872,1.1612,0.8388,1.1118,0.8882,1.1137,0.8863,1.1207,0.8793,1.125,0.875,1.165,0.835,1.1064,0.8936,1.0904,0.9096
31,37.71226,73968.16635,20.54671,0.29477973,0.00062,423737.0,0.12049,0.29478,0.85172,0.97468,0.59954,0.7743,1.01961,0.35952517,0.0,423737.0,0.03186,0.35953,0.7864,0.97765,0.84131,0.91723,1.01824,0.33919746,0.0,423737.0,0.03182,0.3392,0.9077,0.97848,0.3755,0.61278,,1.0729,0.9271,1.1106,0.8894,1.1688,0.8312,1.1177,0.8823,1.124,0.876,1.1268,0.8732,1.1326,0.8674,1.1771,0.8229,1.1119,0.8881,1.0978,0.9022
32,37.71619,73938.37367,20.53844,0.29685558,0.00064,423737.0,0.1205,0.29686,0.84573,0.97466,0.62377,0.78979,1.02229,0.26914778,0.0,423737.0,0.03195,0.26915,0.82245,0.98254,0.69931,0.83625,1.01793,0.24377124,0.0,423737.0,0.03181,0.24377,0.93587,0.98109,0.26089,0.51077,,1.0747,0.9253,1.1234,0.8766,1.1736,0.8264,1.1245,0.8756,1.1334,0.8666,1.1348,0.8652,1.1368,0.8632,1.183,0.817,1.1125,0.8875,1.103,0.897
33,37.71361,73907.96575,20.52999,0.3067271,0.00066,423737.0,0.12049,0.30673,0.84825,0.97268,0.61358,0.78331,1.02046,0.34484567,0.0,423737.0,0.03189,0.34485,0.80932,0.97469,0.75104,0.86662,1.01905,0.29474021,0.0,423737.0,0.03185,0.29474,0.94028,0.97772,0.24297,0.49292,,1.074,0.926,1.1223,0.8777,1.1808,0.8192,1.1282,0.8718,1.1405,0.8595,1.1318,0.8682,1.1447,0.8553,1.1839,0.8161,1.1161,0.8839,1.1091,0.8909
34,37.71365,73877.14241,20.52143,0.30682065,0.00068,423737.0,0.12049,0.30682,0.84363,0.97291,0.63226,0.79515,1.02208,0.38017575,0.0,423737.0,0.03194,0.38018,0.8052,0.9768,0.76726,0.87594,1.01855,0.34778233,0.0,423737.0,0.03183,0.34778,0.92695,0.97776,0.29718,0.54514,,1.0716,0.9284,1.1228,0.8772,1.1828,0.8172,1.1293,0.8707,1.1375,0.8625,1.1365,0.8635,1.1439,0.8561,1.1908,0.8092,1.1206,0.8794,1.1142,0.8858
35,37.7013,73845.26254,20.51257,0.30817946,0.0007,423737.0,0.12045,0.30818,0.84416,0.97273,0.63013,0.79381,1.02019,0.28973207,0.0,423737.0,0.03188,0.28973,0.82651,0.98429,0.68333,0.82664,1.02661,0.25631995,0.0,423737.0,0.03208,0.25632,0.94322,0.98221,0.231,0.48063,,1.0692,0.9308,1.1289,0.8711,1.1892,0.8108,1.1386,0.8614,1.1451,0.8549,1.1461,0.8539,1.1532,0.8468,1.2002,0.7998,1.1257,0.8743,1.1268,0.8732
36,37.7186,73813.98627,20.50389,0.29663529,0.00072,423737.0,0.12051,0.29664,0.84525,0.97467,0.62572,0.79103,1.0205,0.31822748,0.0,423737.0,0.03189,0.31823,0.81724,0.98238,0.71983,0.84843,1.01989,0.27877499,0.0,423737.0,0.03187,0.27878,0.94111,0.98046,0.23958,0.48946,,1.0676,0.9324,1.1239,0.8761,1.1973,0.8027,1.136,0.864,1.1462,0.8538,1.1558,0.8442,1.1588,0.8412,1.2064,0.7936,1.1261,0.8739,1.1343,0.8657
37,37.71391,73782.12841,20.49504,0.29454093,0.00074,423737.0,0.12049,0.29454,0.84824,0.97436,0.61364,0.78335,1.01998,0.32477568,0.0,423737.0,0.03187,0.32478,0.79967,0.9771,0.78905,0.88828,1.01985,0.29320106,0.0,423737.0,0.03187,0.2932,0.92641,0.97604,0.29939,0.54716,,1.0671,0.9329,1.1296,0.8704,1.1979,0.8021,1.1451,0.855,1.149,0.8509,1.1595,0.8405,1.1634,0.8366,1.2098,0.7902,1.1319,0.8681,1.1389,0.8611
38,37.71645,73750.09812,20.48614,0.3014827,0.00076,423737.0,0.1205,0.30148,0.84294,0.97387,0.63506,0.79691,1.01012,0.31842923,0.0,423737.0,0.03157,0.31843,0.81316,0.98308,0.73591,0.85785,1.01002,0.29085236,0.0,423737.0,0.03156,0.29085,0.93307,0.98101,0.2723,0.52182,,1.0652,0.9348,1.1283,0.8717,1.2067,0.7933,1.1411,0.8589,1.1487,0.8513,1.1642,0.8358,1.1681,0.8319,1.2108,0.7892,1.1323,0.8676,1.1513,0.8487
39,37.71544,73717.73397,20.47715,0.29087555,0.00078,423737.0,0.1205,0.29088,0.84635,0.97567,0.62126,0.7882,1.00994,0.28150021,0.0,423737.0,0.03156,0.2815,0.82034,0.98421,0.70765,0.84122,1.00811,0.24273462,0.0,423737.0,0.0315,0.24273,0.94604,0.9817,0.21951,0.46852,,1.0573,0.9427,1.1267,0.8733,1.2117,0.7883,1.1535,0.8465,1.1522,0.8478,1.1729,0.8271,1.1805,0.8195,1.2226,0.7774,1.1389,0.8611,1.1556,0.8444
40,37.71538,73685.10613,20.46809,0.29657047,0.0008,423737.0,0.1205,0.29657,0.84641,0.97496,0.62103,0.78805,1.00986,0.25475156,0.0,423737.0,0.03156,0.25475,0.81882,0.9862,0.71362,0.84476,1.01364,0.24557074,0.0,423737.0,0.03168,0.24557,0.9202,0.98302,0.32464,0.56977,,1.0518,0.9482,1.1345,0.8655,1.2197,0.7803,1.1493,0.8507,1.1577,0.8423,1.1708,0.8292,1.1811,0.8189,1.2342,0.7658,1.1442,0.8558,1.1698,0.8302
41,37.71293,73652.12165,20.45892,0.29487674,0.00082,423737.0,0.12049,0.29488,0.84611,0.97438,0.62224,0.78882,1.00903,0.27260367,0.0,423737.0,0.03153,0.2726,0.81176,0.9753,0.74144,0.86107,1.01164,0.25901368,0.0,423737.0,0.03161,0.25901,0.92664,0.96943,0.29843,0.54629,,1.0431,0.9569,1.1315,0.8685,1.2202,0.7798,1.1601,0.8399,1.1557,0.8443,1.172,0.828,1.1849,0.8151,1.2326,0.7674,1.1493,0.8507,1.1738,0.8262
42,37.71589,73619.052,20.44974,0.29080199,0.00084,423737.0,0.1205,0.2908,0.8453,0.97487,0.62551,0.79089,1.00998,0.28916145,0.0,423737.0,0.03156,0.28916,0.79602,0.97028,0.80344,0.89635,1.0106,0.27993506,0.0,423737.0,0.03158,0.27994,0.90253,0.96764,0.39652,0.6297,,1.045,0.9549,1.1388,0.8612,1.2374,0.7626,1.1571,0.8429,1.1716,0.8284,1.1788,0.8212,1.194,0.806,1.239,0.761,1.1514,0.8485,1.1842,0.8158
43,37.71356,73585.66738,20.44046,0.29758255,0.00086,423737.0,0.12049,0.29758,0.84136,0.97421,0.64144,0.8009,1.00904,0.29513809,0.0,423737.0,0.03153,0.29514,0.83004,0.98626,0.66941,0.81818,1.00747,0.2656928,0.0,423737.0,0.03148,0.26569,0.93837,0.983,0.25073,0.50073,,1.0433,0.9567,1.1352,0.8648,1.2527,0.7473,1.1648,0.8352,1.1696,0.8304,1.1786,0.8214,1.2047,0.7953,1.2463,0.7537,1.1604,0.8396,1.1971,0.8029
44,37.72396,73552.54246,20.43126,0.28589213,0.00088,423737.0,0.12052,0.28589,0.84812,0.97648,0.6141,0.78364,1.01117,0.34426092,0.0,423737.0,0.0316,0.34426,0.80557,0.97956,0.76582,0.87511,1.01042,0.3257158,0.0,423737.0,0.03158,0.32572,0.92311,0.97838,0.3128,0.55929,,1.04,0.96,1.1356,0.8644,1.2558,0.7442,1.1684,0.8317,1.1837,0.8163,1.1913,0.8087,1.2128,0.7872,1.26,0.74,1.159,0.841,1.2061,0.7939
45,37.71421,73518.80326,20.42189,0.29248363,0.0009,423737.0,0.12049,0.29248,0.84689,0.9752,0.61908,0.78682,1.00954,0.30985627,0.0,423737.0,0.03155,0.30986,0.82029,0.98244,0.70784,0.84133,1.00798,0.27265541,0.0,423737.0,0.0315,0.27266,0.93702,0.98059,0.25622,0.50618,,1.0293,0.9707,1.134,0.866,1.263,0.737,1.1643,0.8357,1.1931,0.8069,1.1892,0.8108,1.2187,0.7813,1.2753,0.7247,1.1665,0.8335,1.2162,0.7839
46,37.72275,73485.24965,20.41257,0.30386753,0.00092,423737.0,0.12052,0.30387,0.84144,0.97245,0.64112,0.8007,1.0117,0.25635521,0.0,423737.0,0.03162,0.25636,0.82934,0.98287,0.67218,0.81986,1.01028,0.24098672,0.0,423737.0,0.03157,0.24099,0.93971,0.97954,0.24528,0.49526,,1.0283,0.9717,1.1456,0.8544,1.2782,0.7218,1.1782,0.8218,1.202,0.798,1.2018,0.7982,1.242,0.758,1.2875,0.7125,1.1729,0.8271,1.2329,0.7671
47,37.7133,73451.1382,20.40309,0.28714806,0.00094,423737.0,0.12049,0.28715,0.84514,0.97558,0.62615,0.7913,1.00922,0.23147883,0.0,423737.0,0.03154,0.23148,0.83765,0.98678,0.63944,0.79965,1.00725,0.21310992,0.0,423737.0,0.03148,0.21311,0.95164,0.98343,0.19675,0.44357,,1.0198,0.9802,1.1479,0.8521,1.2915,0.7085,1.1794,0.8207,1.2061,0.7938,1.2036,0.7964,1.2482,0.7518,1.2816,0.7184,1.1803,0.8197,1.2472,0.7528
48,37.71152,73416.80881,20.39356,0.28956048,0.00096,423737.0,0.12048,0.28956,0.84543,0.97393,0.625,0.79057,1.01189,0.26098946,0.0,423737.0,0.03162,0.26099,0.82862,0.98558,0.67504,0.82161,1.0084,0.23374984,0.0,423737.0,0.03151,0.23375,0.94809,0.97983,0.21119,0.45955,,1.0103,0.9897,1.1505,0.8495,1.2895,0.7105,1.1753,0.8247,1.2052,0.7948,1.2078,0.7922,1.2468,0.7532,1.2934,0.7066,1.1826,0.8174,1.2543,0.7457
49,37.69097,73381.54259,20.38376,0.28852986,0.00098,423737.0,0.12042,0.28853,0.84779,0.97526,0.61546,0.78451,1.00961,0.27085037,0.0,423737.0,0.03155,0.27085,0.80589,0.97661,0.76455,0.87439,1.00766,0.23012507,0.0,423737.0,0.03149,0.23013,0.93972,0.97795,0.24523,0.4952,,1.0057,0.9943,1.1416,0.8584,1.2892,0.7108,1.1816,0.8184,1.1979,0.8021,1.2033,0.7967,1.2503,0.7497,1.2975,0.7026,1.1846,0.8154,1.262,0.738
