epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
626,20.50594,31994.17023,8.88727,0.06046382,0.00079973,423737.0,0.06551,0.06046,0.99788,0.99903,0.00856,0.09254,0.81201,0.11894487,0.0,423737.0,0.02538,0.11894,0.86654,0.99523,0.52565,0.72502,0.80642,0.09156154,0.0,423737.0,0.0252,0.09156,0.98769,0.99649,0.05008,0.22379,,0.8357,1.1642,1.0714,0.9286,2.1068,-0.1068,2.1089,-0.1089,2.1137,-0.1137,1.0968,0.9032,1.0835,0.9165,2.2248,-0.2248,1.6584,0.3417,1.974,0.026
627,21.22298,31966.32494,8.87953,0.06053613,0.00079908,423737.0,0.06781,0.06054,0.99642,0.99904,0.01448,0.12034,0.79084,0.11967306,0.0,423737.0,0.02471,0.11967,0.86568,0.99498,0.52904,0.72735,0.87562,0.09227164,0.0,423737.0,0.02736,0.09227,0.98971,0.99681,0.04185,0.20456,,0.8299,1.1701,1.0587,0.9413,2.1226,-0.1226,2.1181,-0.1181,2.1157,-0.1157,1.0981,0.9019,1.0795,0.9205,2.2208,-0.2208,1.6551,0.3449,1.9765,0.0235
628,28.37453,31954.08859,8.87614,0.06182411,0.00079844,423737.0,0.09065,0.06182,0.99761,0.99898,0.00967,0.09835,0.80717,0.11510993,0.0,423737.0,0.02522,0.11511,0.86956,0.99545,0.51377,0.71678,0.79308,0.09422459,0.0,423737.0,0.02478,0.09422,0.98758,0.99602,0.05053,0.22478,,0.8193,1.1807,1.0436,0.9565,2.1087,-0.1087,2.1025,-0.1025,2.127,-0.127,1.0979,0.9021,1.0954,0.9046,2.2214,-0.2214,1.6535,0.3465,1.9757,0.0243
629,25.01692,31934.49956,8.87069,0.06230463,0.00079779,423737.0,0.07993,0.0623,0.99759,0.99897,0.00975,0.09874,0.80614,0.12134877,0.0,423737.0,0.02519,0.12135,0.88434,0.99589,0.45556,0.67495,0.8202,0.09812233,0.0,423737.0,0.02563,0.09812,0.98887,0.99606,0.04527,0.21277,,0.8278,1.1722,1.0436,0.9564,2.1079,-0.1079,2.1013,-0.1013,2.1408,-0.1408,1.1038,0.8963,1.092,0.908,2.2341,-0.2341,1.6536,0.3465,1.9793,0.0207
630,21.32383,31906.88088,8.86302,0.06670583,0.00079714,423737.0,0.06813,0.06671,0.99312,0.9987,0.02782,0.1668,0.79845,0.11957919,0.0,423737.0,0.02495,0.11958,0.86716,0.99413,0.52322,0.72334,0.7839,0.09454344,0.0,423737.0,0.0245,0.09454,0.98826,0.9965,0.04777,0.21857,,0.8242,1.1758,1.0346,0.9654,2.121,-0.1211,2.1096,-0.1097,2.1293,-0.1292,1.1063,0.8937,1.0839,0.9161,2.2318,-0.2318,1.6527,0.3473,1.9803,0.0197
631,19.96409,31876.3389,8.85454,0.0713882,0.00079649,423737.0,0.06378,0.07139,0.96676,0.99793,0.1344,0.36661,0.80131,0.13749961,0.0,423737.0,0.02504,0.1375,0.86612,0.99518,0.52734,0.72618,0.78669,0.11363708,0.0,423737.0,0.02458,0.11364,0.98843,0.99639,0.04708,0.21698,,0.8303,1.1697,1.0398,0.9602,2.1396,-0.1396,2.124,-0.124,2.1182,-0.1182,1.0996,0.9005,1.0845,0.9155,2.2343,-0.2343,1.6557,0.3443,1.9854,0.0146
632,22.91183,31852.19614,8.84783,0.06344152,0.00079584,423737.0,0.0732,0.06344,0.99695,0.99894,0.01232,0.11097,1.20013,0.11050177,0.0,423737.0,0.0375,0.1105,0.87102,0.99548,0.50802,0.71275,0.86757,0.08701416,0.0,423737.0,0.02711,0.08701,0.98911,0.99614,0.04432,0.21053,,0.824,1.1759,1.0298,0.9702,2.132,-0.132,2.1185,-0.1185,2.1131,-0.1131,1.0973,0.9028,1.0878,0.9122,2.2289,-0.2288,1.6561,0.344,1.9841,0.0159
633,24.01424,31830.4325,8.84179,0.06363638,0.00079519,423737.0,0.07672,0.06364,0.99695,0.99881,0.01235,0.11114,0.80366,0.11144568,0.0,423737.0,0.02511,0.11145,0.8685,0.99523,0.51796,0.71969,0.79652,0.08834307,0.0,423737.0,0.02489,0.08834,0.9895,0.99647,0.04272,0.20668,,0.8336,1.1664,1.0546,0.9454,2.1358,-0.1358,2.11,-0.11,2.1096,-0.1096,1.1096,0.8905,1.0832,0.9168,2.2314,-0.2314,1.6588,0.3412,1.9865,0.0135
634,26.34443,31813.67075,8.83713,0.06271665,0.00079454,423737.0,0.08417,0.06272,0.99566,0.99872,0.01754,0.13245,0.80848,0.11654361,0.0,423737.0,0.02527,0.11654,0.86927,0.99532,0.51492,0.71758,0.7986,0.09679854,0.0,423737.0,0.02496,0.0968,0.9888,0.99629,0.04555,0.21342,,0.8249,1.1751,1.0573,0.9427,2.1229,-0.1229,2.1093,-0.1094,2.1125,-0.1125,1.1043,0.8957,1.0835,0.9165,2.2309,-0.2309,1.654,0.346,1.9863,0.0137
635,26.9017,31798.07401,8.8328,0.06107787,0.00079389,423737.0,0.08595,0.06108,0.99707,0.99905,0.01183,0.10876,0.7942,0.12073914,0.0,423737.0,0.02482,0.12074,0.86225,0.99403,0.54255,0.73658,0.86176,0.09212657,0.0,423737.0,0.02693,0.09213,0.98943,0.99629,0.04302,0.20741,,0.8267,1.1733,1.0503,0.9497,2.1257,-0.1257,2.1113,-0.1113,2.1122,-0.1121,1.1147,0.8853,1.0836,0.9164,2.2371,-0.2371,1.6509,0.3492,1.9918,0.0082
636,22.21713,31772.41813,8.82567,0.06144148,0.00079324,423737.0,0.07098,0.06144,0.99278,0.99903,0.02921,0.1709,0.81869,0.11534013,0.0,423737.0,0.02558,0.11534,0.87907,0.99646,0.47633,0.69017,0.7881,0.09339023,0.0,423737.0,0.02463,0.09339,0.98922,0.99627,0.04387,0.20944,,0.8232,1.1768,1.0592,0.9408,2.1279,-0.1279,2.1069,-0.1069,2.0996,-0.0996,1.1058,0.8943,1.0873,0.9127,2.249,-0.249,1.6525,0.3475,1.993,0.007
637,25.04638,31752.81291,8.82023,0.06378901,0.00079259,423737.0,0.08002,0.06379,0.99541,0.99827,0.01855,0.1362,0.80864,0.10567733,0.0,423737.0,0.02527,0.10568,0.93764,0.99611,0.24563,0.49561,0.79041,0.09373157,0.0,423737.0,0.0247,0.09373,0.97773,0.99605,0.09061,0.30101,,0.824,1.176,1.055,0.945,2.1265,-0.1265,2.1173,-0.1173,2.104,-0.104,1.1008,0.8992,1.0878,0.9122,2.245,-0.245,1.6549,0.3451,1.9938,0.0062
638,22.7898,31728.38439,8.81344,0.06461542,0.00079193,423737.0,0.07281,0.06462,0.99619,0.99875,0.01541,0.12412,0.81072,0.11952225,0.0,423737.0,0.02534,0.11952,0.86562,0.99362,0.52931,0.72753,0.80873,0.09334236,0.0,423737.0,0.02527,0.09334,0.98676,0.99622,0.05387,0.2321,,0.8067,1.1932,1.044,0.956,2.1184,-0.1184,2.1056,-0.1056,2.1098,-0.1098,1.0944,0.9056,1.0966,0.9034,2.2269,-0.2269,1.6499,0.3501,1.9906,0.0094
639,19.43461,31696.83121,8.80468,0.06536584,0.00079128,423737.0,0.06209,0.06537,0.97045,0.99864,0.11947,0.34565,0.7947,0.10426613,0.0,423737.0,0.02483,0.10427,0.90862,0.99554,0.35991,0.59993,0.7836,0.09493544,0.0,423737.0,0.02449,0.09494,0.98198,0.99148,0.07332,0.27078,,0.8275,1.1725,1.0599,0.9401,2.1157,-0.1157,2.102,-0.102,2.115,-0.115,1.0885,0.9115,1.0958,0.9042,2.2251,-0.225,1.6507,0.3494,1.9905,0.0095
640,20.58155,31667.7475,8.7966,0.06174331,0.00079062,423737.0,0.06576,0.06174,0.99572,0.99852,0.01729,0.13151,0.75248,0.12058538,0.0,423737.0,0.02352,0.12059,0.86475,0.99393,0.53274,0.72989,0.7689,0.09945387,0.0,423737.0,0.02403,0.09945,0.98715,0.99622,0.05229,0.22867,,0.8178,1.1821,1.045,0.955,2.1147,-0.1147,2.0929,-0.0929,2.1179,-0.1179,1.1007,0.8993,1.0956,0.9044,2.2371,-0.2371,1.6562,0.3439,1.9928,0.0072
641,25.52224,31649.14114,8.79143,0.06447576,0.00078997,423737.0,0.08154,0.06448,0.99496,0.99819,0.02037,0.14271,0.87448,0.11104393,0.0,423737.0,0.02733,0.11104,0.86746,0.99476,0.52204,0.72253,0.78923,0.08911281,0.0,423737.0,0.02466,0.08911,0.98754,0.99602,0.05068,0.22512,,0.8271,1.1729,1.0471,0.9529,2.1272,-0.1273,2.0924,-0.0924,2.1271,-0.1271,1.0972,0.9028,1.0967,0.9033,2.2321,-0.232,1.6522,0.3478,1.9904,0.0096
642,21.41557,31621.84647,8.78385,0.06593306,0.00078931,423737.0,0.06842,0.06593,0.995,0.99863,0.02021,0.14216,0.78254,0.12000564,0.0,423737.0,0.02445,0.12001,0.85452,0.99256,0.57302,0.75698,0.7922,0.08796015,0.0,423737.0,0.02476,0.08796,0.98933,0.99693,0.04341,0.20835,,0.8093,1.1906,1.032,0.968,2.11,-0.1101,2.1068,-0.1068,2.1417,-0.1416,1.0958,0.9042,1.105,0.895,2.2395,-0.2395,1.6544,0.3456,1.9914,0.0086
643,19.44724,31590.42556,8.77512,0.06442524,0.00078865,423737.0,0.06213,0.06443,0.99539,0.99888,0.01864,0.13652,0.78683,0.10732384,0.0,423737.0,0.02459,0.10732,0.86872,0.99475,0.51709,0.71909,0.9034,0.08592459,0.0,423737.0,0.02823,0.08592,0.98866,0.99691,0.04615,0.21483,,0.8125,1.1875,1.0289,0.9711,2.0878,-0.0878,2.1073,-0.1073,2.1418,-0.1418,1.1002,0.8998,1.1114,0.8886,2.2416,-0.2416,1.6534,0.3467,1.9941,0.0059
644,20.86083,31562.01141,8.76723,0.06108068,0.000788,423737.0,0.06665,0.06108,0.99753,0.99897,0.00999,0.09993,0.79245,0.11881411,0.0,423737.0,0.02476,0.11881,0.86548,0.99382,0.52982,0.72789,0.78459,0.09713873,0.0,423737.0,0.02452,0.09714,0.98599,0.99673,0.05701,0.23877,,0.8103,1.1897,1.0375,0.9625,2.0979,-0.0979,2.1079,-0.1079,2.1449,-0.1449,1.0939,0.9061,1.1066,0.8934,2.2386,-0.2386,1.65,0.3501,1.9934,0.0066
645,19.64086,31531.06362,8.75863,0.06031172,0.00078734,423737.0,0.06275,0.06031,0.99775,0.999,0.00911,0.09543,0.85785,0.11691318,0.0,423737.0,0.02681,0.11691,0.86668,0.99381,0.52513,0.72466,0.80698,0.08774735,0.0,423737.0,0.02522,0.08775,0.98822,0.9963,0.04793,0.21892,,0.8252,1.1748,1.037,0.963,2.1049,-0.1049,2.1084,-0.1084,2.1505,-0.1505,1.0921,0.908,1.099,0.901,2.2388,-0.2388,1.655,0.345,1.9949,0.0051
646,19.45494,31499.76199,8.74993,0.06282838,0.00078668,423737.0,0.06216,0.06283,0.99654,0.99874,0.01398,0.11825,0.80279,0.10951555,0.0,423737.0,0.02509,0.10952,0.94477,0.99618,0.21755,0.46642,0.80275,0.09396901,0.0,423737.0,0.02509,0.09397,0.98445,0.99626,0.06326,0.25151,,0.8205,1.1794,1.0298,0.9702,2.1095,-0.1095,2.1208,-0.1208,2.1453,-0.1453,1.1015,0.8985,1.0901,0.9099,2.2315,-0.2315,1.6544,0.3456,1.9914,0.0086
647,22.24843,31474.32532,8.74287,0.06472148,0.00078602,423737.0,0.07108,0.06472,0.95228,0.99877,0.19294,0.43925,1.04504,0.11188913,0.0,423737.0,0.03266,0.11189,0.87605,0.99385,0.48819,0.69871,1.05002,0.08530738,0.0,423737.0,0.03281,0.08531,0.98916,0.99712,0.04409,0.20997,,0.8395,1.1604,1.0563,0.9437,2.122,-0.1221,2.1287,-0.1288,2.1456,-0.1456,1.0949,0.9052,1.0904,0.9096,2.2503,-0.2503,1.6538,0.3462,1.9925,0.0075
648,20.16125,31444.55366,8.7346,0.06460231,0.00078536,423737.0,0.06441,0.0646,0.96899,0.99895,0.12537,0.35408,0.8013,0.11765236,0.0,423737.0,0.02504,0.11765,0.86542,0.99364,0.53007,0.72806,0.80923,0.09104361,0.0,423737.0,0.02529,0.09104,0.98768,0.99666,0.05013,0.22389,,0.8426,1.1574,1.0675,0.9325,2.1023,-0.1024,2.1107,-0.1107,2.1357,-0.1357,1.092,0.9081,1.0875,0.9125,2.2539,-0.2539,1.6582,0.3418,1.9946,0.0054
649,26.57681,31428.13621,8.73004,0.06064202,0.00078469,423737.0,0.08491,0.06064,0.99347,0.99906,0.02639,0.16244,0.79904,0.11098765,0.0,423737.0,0.02497,0.11099,0.91329,0.99519,0.34153,0.58441,0.80266,0.08523149,0.0,423737.0,0.02508,0.08523,0.99075,0.9967,0.03763,0.19399,,0.838,1.162,1.0607,0.9393,2.1048,-0.1049,2.1047,-0.1048,2.1241,-0.1241,1.0998,0.9002,1.0999,0.9001,2.2438,-0.2438,1.659,0.341,1.9926,0.0074
650,21.60526,31401.3855,8.72261,0.05856134,0.00078403,423737.0,0.06903,0.05856,0.99767,0.99904,0.00941,0.09703,0.8003,0.11407065,0.0,423737.0,0.02501,0.11407,0.87027,0.99399,0.51097,0.71482,0.79164,0.08613182,0.0,423737.0,0.02474,0.08613,0.9901,0.99635,0.04027,0.20068,,0.8391,1.1609,1.057,0.943,2.1065,-0.1065,2.1028,-0.1028,2.1222,-0.1222,1.0983,0.9018,1.0924,0.9076,2.2395,-0.2395,1.6551,0.345,1.9935,0.0065
651,20.1884,31371.72124,8.71437,0.05946926,0.00078337,423737.0,0.0645,0.05947,0.99657,0.99907,0.01385,0.11771,0.8912,0.1126272,0.0,423737.0,0.02785,0.11263,0.91498,0.99487,0.33486,0.57867,0.82317,0.08865641,0.0,423737.0,0.02572,0.08866,0.99101,0.9973,0.03657,0.19122,,0.8344,1.1656,1.0588,0.9412,2.1131,-0.1131,2.121,-0.121,2.1283,-0.1283,1.0997,0.9004,1.0848,0.9152,2.2484,-0.2484,1.6575,0.3425,1.9953,0.0047
652,19.50138,31340.66884,8.70574,0.05983314,0.00078271,423737.0,0.0623,0.05983,0.99665,0.99894,0.01354,0.11638,0.78926,0.11650918,0.0,423737.0,0.02466,0.11651,0.86982,0.99389,0.51274,0.71606,0.78068,0.08832257,0.0,423737.0,0.0244,0.08832,0.98869,0.99707,0.04603,0.21454,,0.8279,1.1721,1.0499,0.9501,2.122,-0.122,2.1275,-0.1275,2.1298,-0.1298,1.0939,0.9061,1.0905,0.9095,2.2531,-0.2531,1.6604,0.3396,1.9937,0.0063
653,21.04363,31312.82587,8.69801,0.06112833,0.00078204,423737.0,0.06723,0.06113,0.99669,0.999,0.0134,0.11576,0.80016,0.11746752,0.0,423737.0,0.025,0.11747,0.86263,0.99419,0.54106,0.73557,0.79183,0.08843931,0.0,423737.0,0.02474,0.08844,0.98797,0.99669,0.04893,0.2212,,0.8219,1.1781,1.0521,0.9479,2.1137,-0.1137,2.1396,-0.1396,2.128,-0.128,1.0938,0.9062,1.0956,0.9044,2.2509,-0.2509,1.6566,0.3434,1.9949,0.0051
654,22.74555,31288.49844,8.69125,0.06285052,0.00078137,423737.0,0.07267,0.06285,0.99678,0.99896,0.01303,0.11414,0.82672,0.10332495,0.0,423737.0,0.02584,0.10332,0.91029,0.99693,0.35336,0.59444,0.78265,0.08444468,0.0,423737.0,0.02446,0.08444,0.98802,0.9965,0.04874,0.22076,,0.8177,1.1823,1.0625,0.9375,2.1137,-0.1138,2.1462,-0.1462,2.1305,-0.1305,1.0895,0.9105,1.0909,0.9091,2.2494,-0.2494,1.6587,0.3413,1.998,0.002
655,23.93343,31266.60954,8.68517,0.05977314,0.00078071,423737.0,0.07646,0.05977,0.9977,0.99904,0.00931,0.09651,1.16988,0.11201927,0.0,423737.0,0.03656,0.11202,0.87062,0.99441,0.5096,0.71386,0.84562,0.08641016,0.0,423737.0,0.02643,0.08641,0.98845,0.99634,0.04699,0.21678,,0.8188,1.1812,1.0542,0.9458,2.1058,-0.1058,2.142,-0.142,2.1319,-0.1319,1.1016,0.8984,1.0914,0.9086,2.2453,-0.2452,1.6591,0.3409,2.0016,-0.0016041
656,25.56456,31248.04867,8.68001,0.05928258,0.00078004,423737.0,0.08168,0.05928,0.99741,0.99908,0.01046,0.10228,0.74714,0.10279639,0.0,423737.0,0.02335,0.1028,0.94975,0.99596,0.19791,0.44487,0.78063,0.08634047,0.0,423737.0,0.02439,0.08634,0.98905,0.99641,0.04455,0.21107,,0.8069,1.1931,1.0676,0.9324,2.1184,-0.1185,2.1421,-0.1421,2.1378,-0.1378,1.0935,0.9065,1.1044,0.8956,2.2432,-0.2432,1.6577,0.3423,2.0023,-0.0023
657,21.83047,31221.8508,8.67274,0.06187354,0.00077937,423737.0,0.06975,0.06187,0.99639,0.99897,0.01461,0.12086,0.72752,0.11451778,0.0,423737.0,0.02274,0.11452,0.8668,0.99396,0.52463,0.72432,0.72797,0.08626952,0.0,423737.0,0.02275,0.08627,0.99063,0.99661,0.03812,0.19525,,0.8143,1.1857,1.0677,0.9323,2.12,-0.12,2.1473,-0.1473,2.14,-0.14,1.0816,0.9184,1.0972,0.9028,2.237,-0.237,1.655,0.345,1.9984,0.0015925
658,23.41623,31198.89305,8.66636,0.05785799,0.00077871,423737.0,0.07481,0.05786,0.99785,0.99908,0.00871,0.09334,0.69367,0.09499296,0.0,423737.0,0.02168,0.09499,0.97384,0.99645,0.10304,0.321,0.77388,0.08547349,0.0,423737.0,0.02418,0.08547,0.99001,0.99653,0.04066,0.20163,,0.8184,1.1815,1.0549,0.9452,2.1338,-0.1338,2.1362,-0.1362,2.1415,-0.1415,1.0818,0.9182,1.1051,0.8949,2.2457,-0.2457,1.6568,0.3432,1.9993,0.00067021
659,21.00627,31171.04094,8.65862,0.05902123,0.00077804,423737.0,0.06711,0.05902,0.99764,0.99903,0.00953,0.09763,0.77391,0.09480901,0.0,423737.0,0.02418,0.09481,0.97375,0.99671,0.1034,0.32157,0.77992,0.08834735,0.0,423737.0,0.02437,0.08835,0.98983,0.9966,0.04136,0.20337,,0.8195,1.1805,1.0454,0.9546,2.1258,-0.1258,2.1418,-0.1418,2.1412,-0.1412,1.0908,0.9093,1.0956,0.9044,2.237,-0.237,1.6564,0.3436,2.0004,-0.00044215
660,19.62602,31140.41355,8.65011,0.06288577,0.00077737,423737.0,0.0627,0.06289,0.99077,0.99874,0.03732,0.19319,0.81602,0.11229675,0.0,423737.0,0.0255,0.1123,0.86904,0.99517,0.51581,0.7182,0.80681,0.08487789,0.0,423737.0,0.02521,0.08488,0.99025,0.99674,0.03966,0.19914,,0.8036,1.1964,1.0642,0.9358,2.1261,-0.1262,2.1301,-0.1301,2.1508,-0.1508,1.0966,0.9035,1.083,0.917,2.2299,-0.2298,1.6574,0.3426,2.0028,-0.0028
661,20.79338,31112.17882,8.64227,0.06103464,0.0007767,423737.0,0.06643,0.06103,0.99647,0.9989,0.01425,0.11939,0.79625,0.12088954,0.0,423737.0,0.02488,0.12089,0.8644,0.99359,0.53409,0.73081,0.78676,0.09278778,0.0,423737.0,0.02459,0.09279,0.98983,0.99701,0.04139,0.20345,,0.813,1.187,1.0537,0.9463,2.1279,-0.1279,2.1087,-0.1087,2.1402,-0.1402,1.0928,0.9073,1.075,0.925,2.2382,-0.2382,1.663,0.337,2.0017,-0.0017144
662,19.40938,31081.17557,8.63366,0.0615464,0.00077602,423737.0,0.06201,0.06155,0.98224,0.9989,0.07181,0.26798,0.78615,0.1092806,0.0,423737.0,0.02457,0.10928,0.86861,0.9952,0.51753,0.7194,0.79173,0.08518776,0.0,423737.0,0.02474,0.08519,0.99094,0.99729,0.03687,0.192,,0.8263,1.1736,1.0677,0.9323,2.143,-0.143,2.1417,-0.1417,2.1432,-0.1432,1.1015,0.8986,1.0947,0.9053,2.243,-0.243,1.6568,0.3432,2.0013,-0.0013231
663,22.55518,31056.53673,8.62682,0.0608543,0.00077535,423737.0,0.07206,0.06085,0.99689,0.99903,0.01259,0.1122,0.79815,0.112443,0.0,423737.0,0.02494,0.11244,0.91003,0.99664,0.35436,0.59528,0.78738,0.09083513,0.0,423737.0,0.02461,0.09084,0.99008,0.99664,0.04035,0.20087,,0.8223,1.1777,1.0486,0.9514,2.1326,-0.1326,2.1244,-0.1244,2.1429,-0.1429,1.0987,0.9013,1.084,0.916,2.235,-0.235,1.6589,0.3411,2.0054,-0.0054
664,23.68891,31034.18015,8.62061,0.058459,0.00077468,423737.0,0.07568,0.05846,0.99761,0.99907,0.00965,0.09825,0.88344,0.10310908,0.0,423737.0,0.02761,0.10311,0.92662,0.99634,0.28903,0.53761,0.86328,0.08529983,0.0,423737.0,0.02698,0.0853,0.99092,0.99697,0.03694,0.1922,,0.8227,1.1773,1.0524,0.9476,2.1288,-0.1288,2.1195,-0.1195,2.1318,-0.1318,1.0955,0.9045,1.085,0.915,2.2374,-0.2374,1.6598,0.3402,2.0046,-0.0046
665,24.06513,31012.57315,8.6146,0.06081426,0.00077401,423737.0,0.07689,0.06081,0.9969,0.99898,0.01253,0.11195,0.80599,0.11198448,0.0,423737.0,0.02519,0.11198,0.86863,0.99516,0.51742,0.71932,0.79525,0.08558009,0.0,423737.0,0.02485,0.08558,0.99129,0.99745,0.03543,0.18823,,0.8253,1.1747,1.0653,0.9347,2.1279,-0.1279,2.117,-0.117,2.1458,-0.1458,1.0977,0.9023,1.0858,0.9142,2.2427,-0.2427,1.6632,0.3369,2.0045,-0.0045
666,25.07322,30992.97343,8.60916,0.06164379,0.00077333,423737.0,0.08011,0.06164,0.99675,0.99902,0.01314,0.11462,0.88879,0.11361865,0.0,423737.0,0.02777,0.11362,0.89779,0.99548,0.40258,0.63449,0.89085,0.0913425,0.0,423737.0,0.02784,0.09134,0.99093,0.99701,0.0369,0.19209,,0.8176,1.1824,1.0582,0.9418,2.1438,-0.1438,2.1293,-0.1293,2.1407,-0.1407,1.0851,0.9149,1.0888,0.9112,2.2553,-0.2553,1.662,0.338,2.0005,-0.00048461
667,26.1603,30975.52498,8.60431,0.06004796,0.00077266,423737.0,0.08358,0.06005,0.99714,0.99906,0.01156,0.10753,0.81882,0.1113751,0.0,423737.0,0.02559,0.11138,0.87348,0.99484,0.49835,0.70594,0.82188,0.08472847,0.0,423737.0,0.02568,0.08473,0.9911,0.9971,0.03623,0.19034,,0.8183,1.1817,1.0695,0.9305,2.126,-0.126,2.139,-0.139,2.1323,-0.1323,1.0896,0.9104,1.0855,0.9145,2.2607,-0.2607,1.6614,0.3386,2.004,-0.004
668,20.33834,30946.46749,8.59624,0.05998082,0.00077198,423737.0,0.06498,0.05998,0.99739,0.99901,0.01057,0.10279,0.81363,0.11875216,0.0,423737.0,0.02543,0.11875,0.86301,0.99484,0.53956,0.73455,0.79704,0.09582155,0.0,423737.0,0.02491,0.09582,0.98283,0.99652,0.06984,0.26427,,0.8274,1.1726,1.0772,0.9228,2.1578,-0.1578,2.1402,-0.1402,2.1276,-0.1276,1.0883,0.9118,1.082,0.918,2.252,-0.252,1.6626,0.3374,2.0087,-0.0087
669,24.26138,30925.22354,8.59034,0.07204572,0.00077131,423737.0,0.07751,0.07205,0.98485,0.99828,0.06127,0.24753,1.18389,0.1155396,0.0,423737.0,0.037,0.11554,0.8653,0.99524,0.53055,0.72839,1.17191,0.08887177,0.0,423737.0,0.03662,0.08887,0.99012,0.9965,0.04021,0.20052,,0.8076,1.1923,1.0813,0.9187,2.1512,-0.1512,2.139,-0.139,2.1269,-0.1268,1.0831,0.917,1.0838,0.9162,2.2547,-0.2547,1.6613,0.3387,2.0114,-0.0114
670,28.45306,30912.27275,8.58674,0.06403412,0.00077063,423737.0,0.0909,0.06403,0.99065,0.99899,0.03779,0.19439,0.80376,0.12322442,0.0,423737.0,0.02512,0.12322,0.69966,0.99707,1.18298,1.08765,0.77987,0.08878936,0.0,423737.0,0.02437,0.08879,0.98989,0.99692,0.04114,0.20284,,0.8118,1.1881,1.063,0.937,2.134,-0.134,2.1148,-0.1149,2.1044,-0.1044,1.0876,0.9124,1.0773,0.9227,2.2546,-0.2546,1.658,0.342,2.011,-0.011
671,19.88457,30882.34286,8.57843,0.06581069,0.00076995,423737.0,0.06353,0.06581,0.97242,0.99898,0.11153,0.33397,0.79151,0.10702894,0.0,423737.0,0.02473,0.10703,0.91426,0.99647,0.33773,0.58114,0.78874,0.08576631,0.0,423737.0,0.02465,0.08577,0.99132,0.99715,0.03532,0.18794,,0.8016,1.1984,1.041,0.959,2.1435,-0.1435,2.1015,-0.1015,2.0991,-0.0991,1.0926,0.9074,1.0873,0.9127,2.2435,-0.2434,1.6593,0.3408,2.0154,-0.0154
672,19.99264,30852.6559,8.57018,0.06290525,0.00076927,423737.0,0.06387,0.06291,0.99527,0.99878,0.01911,0.13824,0.79886,0.1005305,0.0,423737.0,0.02496,0.10053,0.969,0.99636,0.1221,0.34942,0.78962,0.09076054,0.0,423737.0,0.02468,0.09076,0.9876,0.99622,0.05045,0.22461,,0.8087,1.1913,1.0549,0.9451,2.1291,-0.1291,2.0837,-0.0837,2.1081,-0.1081,1.0873,0.9127,1.0816,0.9184,2.2572,-0.2572,1.6616,0.3385,2.0105,-0.0105
673,21.96369,30826.87548,8.56302,0.0622267,0.00076859,423737.0,0.07017,0.06223,0.99403,0.99899,0.02413,0.15533,0.7935,0.10869645,0.0,423737.0,0.0248,0.1087,0.91949,0.99562,0.31713,0.56314,0.78752,0.09222489,0.0,423737.0,0.02461,0.09222,0.98937,0.99687,0.04324,0.20794,,0.8232,1.1768,1.0776,0.9224,2.1443,-0.1443,2.1088,-0.1088,2.1101,-0.1101,1.1021,0.8979,1.0769,0.9231,2.2525,-0.2525,1.656,0.344,2.0088,-0.0088
674,24.66786,30806.41455,8.55734,0.06129662,0.00076791,423737.0,0.07881,0.0613,0.99704,0.99901,0.01197,0.10943,0.88676,0.10202111,0.0,423737.0,0.02771,0.10202,0.95805,0.9955,0.16524,0.40649,0.78284,0.08149583,0.0,423737.0,0.02446,0.0815,0.99107,0.99677,0.03632,0.19057,,0.8201,1.1799,1.071,0.929,2.1357,-0.1357,2.1191,-0.1191,2.0952,-0.0951,1.0886,0.9114,1.0802,0.9198,2.2468,-0.2468,1.659,0.341,2.0094,-0.0094
675,21.61828,30779.96832,8.54999,0.05929163,0.00076723,423737.0,0.06907,0.05929,0.99535,0.99914,0.01879,0.13707,1.01027,0.11049563,0.0,423737.0,0.03157,0.1105,0.90709,0.99666,0.36596,0.60495,0.77499,0.0897155,0.0,423737.0,0.02422,0.08972,0.99122,0.99719,0.03572,0.189,,0.8288,1.1712,1.0666,0.9334,2.1338,-0.1338,2.1253,-0.1253,2.106,-0.106,1.0979,0.9022,1.0812,0.9188,2.2475,-0.2475,1.6639,0.3362,2.0074,-0.0074
