epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,14.7337,31669.47339,8.79708,0.41683819,0.0002,423737.0,0.04707,0.41684,0.8065,0.95289,0.78241,0.88454,0.58563,0.35636807,0.0,423737.0,0.0183,0.35637,0.79113,0.96768,0.82269,0.90702,0.60472,0.32662242,0.0,423737.0,0.0189,0.32662,0.9169,0.96921,0.33808,0.58145,,1.0303,0.9697,1.0484,0.9516,1.027,0.973,1.0271,0.9729,1.023,0.977,1.0222,0.9778,1.0202,0.9798,1.0169,0.9831,1.0106,0.9894,1.0102,0.9898
11,14.61919,31437.66692,8.73269,0.41926047,0.00022,423737.0,0.04671,0.41926,0.80373,0.95467,0.79361,0.89085,0.57815,0.41883538,0.0,423737.0,0.01807,0.41884,0.77423,0.96612,0.88924,0.943,0.5727,0.38488933,0.0,423737.0,0.0179,0.38489,0.90746,0.96821,0.37647,0.61357,,1.0334,0.9666,1.0559,0.9441,1.032,0.968,1.0315,0.9685,1.0273,0.9727,1.0258,0.9742,1.0266,0.9734,1.0238,0.9762,1.016,0.984,1.0137,0.9863
12,14.6126,31238.2666,8.6773,0.40874687,0.00024,423737.0,0.04669,0.40875,0.81639,0.95645,0.74239,0.86162,0.62395,0.43502709,0.0,423737.0,0.0195,0.43503,0.79425,0.96259,0.81038,0.90021,0.6,0.41964637,0.0,423737.0,0.01875,0.41965,0.90476,0.96803,0.38747,0.62247,,1.0398,0.9602,1.0645,0.9355,1.0379,0.9621,1.0375,0.9625,1.0327,0.9673,1.0302,0.9698,1.0342,0.9658,1.0278,0.9722,1.0219,0.9781,1.0203,0.9797
13,14.69792,31077.36792,8.6326,0.38814512,0.00026,423737.0,0.04696,0.38815,0.82034,0.961,0.72644,0.85231,0.58306,0.37302719,0.0,423737.0,0.01822,0.37303,0.79103,0.96682,0.82307,0.90723,0.57729,0.33274805,0.0,423737.0,0.01804,0.33275,0.9164,0.97147,0.34011,0.58319,,1.0441,0.9559,1.0728,0.9272,1.0405,0.9595,1.0443,0.9557,1.0399,0.9601,1.0354,0.9646,1.0389,0.9611,1.033,0.967,1.0267,0.9733,1.0268,0.9732
14,14.75024,30942.88717,8.59525,0.36575863,0.00028,423737.0,0.04713,0.36576,0.82846,0.96494,0.69361,0.83283,0.5755,0.31909615,0.0,423737.0,0.01798,0.3191,0.80813,0.97434,0.75571,0.86932,0.57385,0.28938903,0.0,423737.0,0.01793,0.28939,0.9291,0.97525,0.28845,0.53707,,1.0491,0.9509,1.0808,0.9192,1.047,0.953,1.0503,0.9497,1.0445,0.9555,1.0398,0.9602,1.0452,0.9548,1.038,0.962,1.0309,0.9691,1.0298,0.9702
15,14.72443,30820.17138,8.56116,0.36030965,0.0003,423737.0,0.04704,0.36031,0.82861,0.96467,0.69299,0.83246,0.5846,0.42500957,0.0,423737.0,0.01827,0.42501,0.76939,0.97378,0.9083,0.95305,0.58802,0.41968497,0.0,423737.0,0.01838,0.41968,0.89928,0.97555,0.40974,0.64011,,1.053,0.9471,1.0883,0.9117,1.0513,0.9487,1.0543,0.9457,1.0478,0.9522,1.0441,0.9559,1.0555,0.9445,1.0441,0.9559,1.0366,0.9634,1.0388,0.9612
16,14.49455,30683.3467,8.52315,0.36379533,0.00032,423737.0,0.04631,0.3638,0.82827,0.96451,0.69439,0.8333,0.623,0.3057703,0.0,423737.0,0.01947,0.30577,0.80799,0.97516,0.75629,0.86965,0.58857,0.2855937,0.0,423737.0,0.01839,0.28559,0.9336,0.97645,0.27013,0.51974,,1.0581,0.9419,1.0964,0.9036,1.0551,0.9449,1.0601,0.9399,1.0532,0.9468,1.0505,0.9495,1.0636,0.9364,1.0499,0.9501,1.0425,0.9575,1.043,0.957
17,14.99467,30615.1827,8.50422,0.35357018,0.00034,423737.0,0.04791,0.35357,0.8313,0.9679,0.68212,0.82591,0.5808,0.32806774,0.0,423737.0,0.01815,0.32807,0.81074,0.97737,0.74543,0.86338,0.57582,0.29289486,0.0,423737.0,0.01799,0.29289,0.93509,0.97658,0.26407,0.51387,,1.0621,0.938,1.1033,0.8967,1.0614,0.9386,1.0633,0.9367,1.0582,0.9418,1.0551,0.9449,1.0674,0.9326,1.0554,0.9446,1.0453,0.9547,1.0518,0.9482
18,14.39639,30490.23709,8.46951,0.35650364,0.00036,423737.0,0.04599,0.3565,0.82725,0.96632,0.6985,0.83576,0.76002,0.30938357,0.0,423737.0,0.02375,0.30938,0.80538,0.97639,0.76656,0.87554,0.59249,0.27528264,0.0,423737.0,0.01852,0.27528,0.93258,0.97575,0.27428,0.52371,,1.0618,0.9382,1.1078,0.8922,1.0645,0.9355,1.0719,0.9281,1.062,0.938,1.061,0.939,1.0756,0.9244,1.0612,0.9388,1.05,0.95,1.0589,0.9411
19,14.58924,30395.438,8.44318,0.33582677,0.00038,423737.0,0.04661,0.33583,0.83212,0.96888,0.67881,0.8239,0.57986,0.27957465,0.0,423737.0,0.01812,0.27957,0.81461,0.97758,0.7302,0.85452,0.85277,0.26043088,0.0,423737.0,0.02665,0.26043,0.93736,0.97867,0.25483,0.5048,,1.0663,0.9337,1.1177,0.8823,1.0685,0.9315,1.0739,0.9261,1.0647,0.9353,1.0671,0.9329,1.0792,0.9208,1.068,0.932,1.0529,0.9471,1.065,0.935
20,14.46112,30296.204,8.41561,0.32545871,0.0004,423737.0,0.0462,0.32546,0.84021,0.97093,0.64611,0.80381,0.72117,0.39558261,0.0,423737.0,0.02254,0.39558,0.7648,0.97342,0.92638,0.96249,0.58931,0.35741613,0.0,423737.0,0.01842,0.35742,0.89885,0.97436,0.4115,0.64148,,1.0671,0.9329,1.1216,0.8784,1.0736,0.9264,1.0812,0.9188,1.0674,0.9326,1.0715,0.9285,1.09,0.91,1.075,0.925,1.0592,0.9408,1.0727,0.9273
21,14.61941,30218.90825,8.39414,0.33518218,0.00042,423737.0,0.04671,0.33518,0.83632,0.9698,0.66183,0.81353,0.58276,0.31227199,0.0,423737.0,0.01821,0.31227,0.80156,0.97461,0.78159,0.88408,0.62528,0.28593305,0.0,423737.0,0.01954,0.28593,0.92587,0.97384,0.3016,0.54918,,1.0673,0.9327,1.1246,0.8754,1.076,0.924,1.0878,0.9122,1.0744,0.9256,1.0771,0.9229,1.0991,0.9009,1.0818,0.9182,1.0616,0.9384,1.0781,0.9219
22,14.81765,30164.10266,8.37892,0.32978662,0.00044,423737.0,0.04734,0.32979,0.84073,0.97051,0.64399,0.80249,0.697,0.38605648,0.0,423737.0,0.02178,0.38606,0.79957,0.97723,0.78945,0.88851,0.5844,0.32859153,0.0,423737.0,0.01826,0.32859,0.92876,0.97703,0.28981,0.53834,,1.068,0.932,1.1316,0.8684,1.0813,0.9187,1.0883,0.9117,1.0741,0.9259,1.0826,0.9174,1.1051,0.8949,1.0836,0.9164,1.0665,0.9335,1.0857,0.9143
23,14.54661,30090.3145,8.35842,0.32246848,0.00046,423737.0,0.04647,0.32247,0.84213,0.97012,0.63834,0.79896,0.59381,0.38264583,0.0,423737.0,0.01856,0.38265,0.79622,0.97528,0.80265,0.89591,0.80527,0.35027499,0.0,423737.0,0.02516,0.35027,0.9131,0.96976,0.35355,0.5946,,1.0692,0.9308,1.1347,0.8653,1.0858,0.9142,1.0935,0.9065,1.0759,0.9241,1.0862,0.9138,1.1081,0.8919,1.0914,0.9086,1.0694,0.9306,1.0877,0.9123
24,14.71753,30034.76837,8.34299,0.31836609,0.00048,423737.0,0.04702,0.31837,0.83773,0.97225,0.65613,0.81002,0.57993,0.35945433,0.0,423737.0,0.01812,0.35945,0.79332,0.98045,0.81407,0.90226,0.64387,0.35367076,0.0,423737.0,0.02012,0.35367,0.90559,0.97838,0.38409,0.61975,,1.0728,0.9272,1.1454,0.8546,1.0914,0.9086,1.0974,0.9027,1.0809,0.9191,1.0907,0.9093,1.1204,0.8796,1.1005,0.8995,1.0724,0.9276,1.0955,0.9045
25,14.59319,29972.92262,8.32581,0.31455791,0.0005,423737.0,0.04662,0.31456,0.84191,0.97242,0.63923,0.79952,0.73824,0.3699671,0.0,423737.0,0.02307,0.36997,0.80139,0.97861,0.78227,0.88446,0.58755,0.33495251,0.0,423737.0,0.01836,0.33495,0.9083,0.97898,0.37308,0.6108,,1.0713,0.9287,1.1476,0.8524,1.0923,0.9077,1.0978,0.9022,1.0822,0.9178,1.099,0.901,1.1268,0.8732,1.106,0.894,1.0757,0.9243,1.0995,0.9005
26,14.75883,29926.68103,8.31297,0.31863316,0.00052,423737.0,0.04715,0.31863,0.83685,0.972,0.65969,0.81221,0.58729,0.30571799,0.0,423737.0,0.01835,0.30572,0.80301,0.97827,0.77588,0.88084,0.58027,0.28264761,0.0,423737.0,0.01813,0.28265,0.91648,0.9786,0.33978,0.58291,,1.0715,0.9285,1.1514,0.8486,1.0957,0.9043,1.1066,0.8934,1.0861,0.9139,1.0996,0.9004,1.1303,0.8697,1.117,0.883,1.0769,0.9231,1.1058,0.8942
27,14.69149,29877.94498,8.29943,0.3109527,0.00054,423737.0,0.04694,0.31095,0.84331,0.97382,0.63356,0.79597,0.60296,0.33299812,0.0,423737.0,0.01884,0.333,0.81781,0.98035,0.71762,0.84712,0.69535,0.29253662,0.0,423737.0,0.02173,0.29254,0.93723,0.98039,0.25539,0.50536,,1.0681,0.9319,1.1528,0.8472,1.0971,0.9029,1.1008,0.8992,1.0871,0.9129,1.099,0.901,1.135,0.865,1.1255,0.8745,1.0813,0.9187,1.1123,0.8877
28,14.58976,29824.64313,8.28462,0.30710423,0.00056,423737.0,0.04661,0.3071,0.84517,0.97362,0.62605,0.79123,0.60254,0.32858828,0.0,423737.0,0.01883,0.32859,0.82006,0.98285,0.70873,0.84186,0.64432,0.29284364,0.0,423737.0,0.02014,0.29284,0.93711,0.97873,0.25584,0.5058,,1.0698,0.9302,1.1624,0.8376,1.0997,0.9003,1.1066,0.8934,1.0894,0.9106,1.0999,0.9001,1.1447,0.8553,1.1435,0.8565,1.0855,0.9145,1.1207,0.8793
29,14.9105,29794.98381,8.27638,0.30400413,0.00058,423737.0,0.04764,0.304,0.84163,0.97346,0.64034,0.80021,0.58738,0.31140706,0.0,423737.0,0.01836,0.31141,0.82041,0.98098,0.70735,0.84104,0.58061,0.29487095,0.0,423737.0,0.01814,0.29487,0.93921,0.97927,0.24732,0.49731,,1.0691,0.9309,1.1709,0.8291,1.1089,0.8911,1.1138,0.8862,1.0922,0.9078,1.1094,0.8906,1.1494,0.8506,1.1464,0.8536,1.0869,0.9131,1.1293,0.8707
30,14.54263,29742.91067,8.26192,0.30297712,0.0006,423737.0,0.04646,0.30298,0.84589,0.97302,0.62314,0.78939,0.64178,0.32569931,0.0,423737.0,0.02006,0.3257,0.82066,0.98109,0.70637,0.84046,0.71548,0.29825185,0.0,423737.0,0.02236,0.29825,0.9327,0.98094,0.2738,0.52326,,1.0667,0.9333,1.1786,0.8214,1.1147,0.8853,1.1154,0.8846,1.0902,0.9098,1.1126,0.8874,1.1556,0.8443,1.1552,0.8448,1.0928,0.9072,1.1366,0.8634
31,14.60308,29696.90065,8.24914,0.30696109,0.00062,423737.0,0.04666,0.30696,0.84838,0.97458,0.61306,0.78298,0.617,0.34212605,0.0,423737.0,0.01928,0.34213,0.80179,0.98005,0.7807,0.88357,0.59945,0.32268327,0.0,423737.0,0.01873,0.32268,0.91819,0.97788,0.33284,0.57693,,1.0642,0.9358,1.1785,0.8215,1.1232,0.8768,1.1148,0.8852,1.0989,0.9011,1.1096,0.8904,1.1644,0.8356,1.1597,0.8403,1.0929,0.9071,1.1425,0.8575
32,14.76826,29662.6397,8.23962,0.29438825,0.00064,423737.0,0.04718,0.29439,0.84725,0.97522,0.61761,0.78588,0.58663,0.3846241,0.0,423737.0,0.01833,0.38462,0.80733,0.9792,0.75888,0.87113,0.70709,0.35517622,0.0,423737.0,0.0221,0.35518,0.92583,0.97927,0.30175,0.54931,,1.0648,0.9352,1.1928,0.8072,1.1223,0.8777,1.1194,0.8806,1.1052,0.8948,1.1194,0.8806,1.1709,0.8291,1.1644,0.8356,1.096,0.904,1.1504,0.8496
33,14.66014,29623.27349,8.22869,0.30124218,0.00066,423737.0,0.04684,0.30124,0.84282,0.97286,0.63553,0.7972,0.59875,0.27897889,0.0,423737.0,0.01871,0.27898,0.82668,0.98193,0.68265,0.82622,0.59614,0.25099309,0.0,423737.0,0.01863,0.25099,0.94363,0.98072,0.22931,0.47887,,1.0638,0.9362,1.1988,0.8012,1.1305,0.8695,1.1215,0.8785,1.1049,0.8951,1.1188,0.8812,1.1719,0.8281,1.1684,0.8316,1.0994,0.9006,1.159,0.841
34,14.79844,29593.08355,8.2203,0.30922686,0.00068,423737.0,0.04728,0.30923,0.83728,0.97145,0.65794,0.81113,0.63084,0.39183274,0.0,423737.0,0.01971,0.39183,0.78971,0.96606,0.82829,0.9101,0.58765,0.38110133,0.0,423737.0,0.01836,0.3811,0.89955,0.96326,0.40867,0.63927,,1.0547,0.9453,1.1993,0.8007,1.1339,0.8661,1.1289,0.8711,1.1155,0.8845,1.128,0.872,1.1857,0.8143,1.1788,0.8212,1.1014,0.8986,1.167,0.833
35,14.62175,29554.10945,8.20947,0.30576398,0.0007,423737.0,0.04671,0.30576,0.83179,0.97178,0.68016,0.82472,0.62328,0.27486812,0.0,423737.0,0.01948,0.27487,0.80097,0.98044,0.78393,0.8854,0.61728,0.26734511,0.0,423737.0,0.01929,0.26735,0.90761,0.98014,0.37589,0.6131,,1.0515,0.9485,1.2025,0.7975,1.1351,0.8649,1.1285,0.8715,1.1137,0.8863,1.1292,0.8708,1.1871,0.8129,1.186,0.814,1.1055,0.8945,1.1708,0.8292
36,14.92248,29532.40683,8.20345,0.30144441,0.00072,423737.0,0.04768,0.30144,0.84314,0.97424,0.63425,0.7964,0.58398,0.27527344,0.0,423737.0,0.01825,0.27527,0.82557,0.98404,0.68705,0.82888,0.58166,0.25946819,0.0,423737.0,0.01818,0.25947,0.93089,0.98231,0.28117,0.53026,,1.0529,0.9471,1.2106,0.7894,1.1383,0.8617,1.1316,0.8684,1.1132,0.8868,1.1402,0.8598,1.1854,0.8146,1.1918,0.8082,1.1058,0.8942,1.1779,0.8221
37,14.698,29499.47047,8.1943,0.29778335,0.00074,423737.0,0.04696,0.29778,0.84318,0.97468,0.6341,0.7963,0.58486,0.28064247,0.0,423737.0,0.01828,0.28064,0.81496,0.98093,0.72881,0.8537,0.72724,0.244063,0.0,423737.0,0.02273,0.24406,0.93729,0.98018,0.25511,0.50508,,1.0453,0.9547,1.2232,0.7769,1.1396,0.8604,1.1372,0.8628,1.127,0.873,1.1417,0.8583,1.1903,0.8097,1.2004,0.7996,1.1094,0.8906,1.1918,0.8082
38,14.52967,29459.00574,8.18306,0.29109019,0.00076,423737.0,0.04642,0.29109,0.84847,0.9746,0.6127,0.78275,0.82257,0.37944953,0.0,423737.0,0.02571,0.37945,0.79699,0.97821,0.7996,0.89421,0.58799,0.33899658,0.0,423737.0,0.01837,0.339,0.92048,0.97215,0.3235,0.56877,,1.0409,0.9591,1.2303,0.7697,1.1424,0.8576,1.1405,0.8595,1.1355,0.8645,1.1495,0.8505,1.194,0.8059,1.2135,0.7865,1.1109,0.8891,1.2005,0.7995
39,14.4613,29416.48759,8.17125,0.30991468,0.00078,423737.0,0.0462,0.30991,0.84128,0.97136,0.64175,0.80109,0.60513,0.25398402,0.0,423737.0,0.01891,0.25398,0.82512,0.98076,0.68883,0.82996,0.58763,0.23534393,0.0,423737.0,0.01836,0.23534,0.9476,0.98035,0.2132,0.46173,,1.0381,0.9619,1.2333,0.7667,1.1602,0.8398,1.1452,0.8548,1.1336,0.8664,1.1559,0.8441,1.19,0.81,1.2158,0.7842,1.1124,0.8876,1.2109,0.7891
40,14.59,29381.48748,8.16152,0.28422247,0.0008,423737.0,0.04661,0.28422,0.85306,0.97647,0.59415,0.77081,0.57718,0.31418409,0.0,423737.0,0.01804,0.31418,0.81562,0.98464,0.72623,0.85219,0.61713,0.29736704,0.0,423737.0,0.01929,0.29737,0.93219,0.98184,0.27586,0.52522,,1.0285,0.9715,1.2363,0.7637,1.1591,0.8409,1.1431,0.8569,1.148,0.852,1.1611,0.8388,1.1982,0.8018,1.2132,0.7868,1.1159,0.8841,1.2157,0.7843
41,14.85646,29359.88137,8.15552,0.29356718,0.00082,423737.0,0.04746,0.29357,0.85192,0.97636,0.59874,0.77378,0.59001,0.26786034,0.0,423737.0,0.01844,0.26786,0.81909,0.98029,0.71255,0.84413,0.58469,0.22446876,0.0,423737.0,0.01827,0.22447,0.94625,0.9813,0.21868,0.46764,,1.0266,0.9734,1.2469,0.7531,1.1708,0.8292,1.1458,0.8542,1.157,0.843,1.1693,0.8307,1.2094,0.7906,1.2175,0.7825,1.1188,0.8812,1.2344,0.7656
42,14.40659,29318.11488,8.14392,0.29077257,0.00084,423737.0,0.04603,0.29077,0.84529,0.97489,0.62557,0.79093,0.59031,0.34265141,0.0,423737.0,0.01845,0.34265,0.78983,0.98241,0.8278,0.90983,0.76059,0.36038809,0.0,423737.0,0.02377,0.36039,0.84377,0.97118,0.63558,0.79723,,1.0172,0.9828,1.2484,0.7516,1.1748,0.8252,1.152,0.848,1.1686,0.8314,1.179,0.821,1.2102,0.7898,1.2333,0.7667,1.1213,0.8787,1.235,0.765
43,14.58721,29285.62127,8.13489,0.2864608,0.00086,423737.0,0.0466,0.28646,0.84395,0.97529,0.63096,0.79433,0.65766,0.27623925,0.0,423737.0,0.02055,0.27624,0.8073,0.98017,0.75901,0.87121,0.5995,0.24708738,0.0,423737.0,0.01873,0.24709,0.93778,0.97947,0.25314,0.50313,,1.0169,0.9831,1.2532,0.7468,1.1713,0.8287,1.1519,0.8481,1.164,0.836,1.1815,0.8185,1.1991,0.8009,1.2362,0.7638,1.121,0.879,1.247,0.753
44,14.67793,29257.86479,8.12718,0.28362435,0.00088,423737.0,0.04689,0.28362,0.84676,0.97637,0.61961,0.78715,0.59637,0.2577852,0.0,423737.0,0.01864,0.25779,0.82285,0.98368,0.69774,0.83531,0.70458,0.22755506,0.0,423737.0,0.02202,0.22756,0.93824,0.98128,0.25125,0.50125,,1.0196,0.9804,1.2639,0.7361,1.1752,0.8248,1.1598,0.8402,1.1804,0.8196,1.1912,0.8088,1.2119,0.7881,1.2389,0.7611,1.1226,0.8774,1.2517,0.7484
45,14.63131,29228.69633,8.11908,0.29591157,0.0009,423737.0,0.04675,0.29591,0.84693,0.975,0.61893,0.78672,0.58213,0.2778613,0.0,423737.0,0.01819,0.27786,0.80782,0.98315,0.75693,0.87002,0.57398,0.25672101,0.0,423737.0,0.01794,0.25672,0.92985,0.97818,0.28541,0.53424,,1.0114,0.9886,1.2648,0.7352,1.1837,0.8163,1.1566,0.8434,1.1856,0.8144,1.1962,0.8038,1.2181,0.7819,1.2505,0.7495,1.1262,0.8738,1.2549,0.7451
46,14.6281,29200.0134,8.11111,0.29150304,0.00092,423737.0,0.04674,0.2915,0.84209,0.97497,0.63849,0.79905,0.65579,0.28214541,0.0,423737.0,0.02049,0.28215,0.81787,0.98042,0.71735,0.84697,0.62949,0.25711457,0.0,423737.0,0.01967,0.25711,0.93228,0.97182,0.27552,0.5249,,1.0076,0.9924,1.2686,0.7314,1.1835,0.8165,1.169,0.831,1.1912,0.8088,1.2036,0.7964,1.219,0.781,1.2567,0.7433,1.131,0.869,1.261,0.739
47,14.51409,29167.27964,8.10202,0.28169347,0.00094,423737.0,0.04637,0.28169,0.85062,0.97595,0.60402,0.77718,0.58896,0.2472602,0.0,423737.0,0.0184,0.24726,0.82932,0.98404,0.67228,0.81993,0.63198,0.22173208,0.0,423737.0,0.01975,0.22173,0.94564,0.98154,0.22114,0.47025,,0.9955,1.0045,1.2695,0.7305,1.1729,0.8271,1.1781,0.8219,1.1986,0.8014,1.2064,0.7935,1.2152,0.7848,1.2536,0.7464,1.1313,0.8687,1.2725,0.7275
48,14.81158,29147.13429,8.09643,0.28397206,0.00096,423737.0,0.04732,0.28397,0.84287,0.97692,0.63532,0.79707,0.57728,0.34797823,0.0,423737.0,0.01804,0.34798,0.80907,0.97965,0.75202,0.86719,0.57475,0.33175427,0.0,423737.0,0.01796,0.33175,0.91326,0.97814,0.35287,0.59403,,0.9881,1.0119,1.2676,0.7324,1.2044,0.7956,1.1839,0.8161,1.2107,0.7893,1.218,0.782,1.2086,0.7914,1.2631,0.7369,1.1386,0.8614,1.2784,0.7216
49,14.43865,29112.65829,8.08685,0.28088622,0.00098,423737.0,0.04613,0.28089,0.84725,0.97685,0.61764,0.7859,0.6069,0.36078386,0.0,423737.0,0.01897,0.36078,0.80088,0.97924,0.78427,0.88559,0.58845,0.35512698,0.0,423737.0,0.01839,0.35513,0.908,0.9759,0.37427,0.61178,,0.9872,1.0128,1.2725,0.7275,1.2085,0.7915,1.177,0.823,1.2199,0.7801,1.2234,0.7766,1.1959,0.804,1.2621,0.7379,1.137,0.863,1.2883,0.7117
