epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,37.37598,77015.23464,21.39312,0.4320524,0.0002,423737.0,0.11941,0.43205,0.79559,0.94879,0.8265,0.90912,1.01871,0.38145809,0.0,423737.0,0.03183,0.38146,0.78112,0.96699,0.86211,0.9285,1.02082,0.3755521,0.0,423737.0,0.0319,0.37555,0.89456,0.96792,0.42894,0.65494,,1.0338,0.9662,1.0513,0.9487,1.0224,0.9776,1.0195,0.9804,1.0277,0.9723,1.0193,0.9807,1.0198,0.9803,1.0199,0.9801,1.0135,0.9865,1.0177,0.9823
11,37.71533,76809.97695,21.3361,0.42482066,0.00022,423737.0,0.1205,0.42482,0.80102,0.94985,0.80457,0.89698,1.012,0.38013675,0.0,423737.0,0.03162,0.38014,0.77688,0.96267,0.87883,0.93746,1.01285,0.37188333,0.0,423737.0,0.03165,0.37188,0.89237,0.96252,0.43788,0.66173,,1.0417,0.9583,1.0609,0.9391,1.0303,0.9697,1.0274,0.9726,1.0329,0.9671,1.0226,0.9774,1.024,0.976,1.0239,0.9761,1.0188,0.9812,1.0239,0.9761
12,37.71406,76630.30121,21.28619,0.41427641,0.00024,423737.0,0.12049,0.41428,0.80642,0.95407,0.78274,0.88473,1.01859,0.37382386,0.0,423737.0,0.03183,0.37382,0.80014,0.96697,0.78722,0.88725,1.0394,0.3388242,0.0,423737.0,0.03248,0.33882,0.91233,0.9699,0.35666,0.59721,,1.0468,0.9532,1.0683,0.9317,1.0342,0.9658,1.0337,0.9663,1.0362,0.9638,1.0266,0.9734,1.0312,0.9688,1.028,0.972,1.0247,0.9753,1.0299,0.9701
13,37.7179,76471.45023,21.24207,0.40034883,0.00026,423737.0,0.1205,0.40035,0.81521,0.95745,0.74716,0.86438,1.01441,0.38688064,0.0,423737.0,0.0317,0.38688,0.80057,0.96761,0.78552,0.8863,1.01507,0.35635744,0.0,423737.0,0.03172,0.35636,0.91703,0.97024,0.33755,0.58099,,1.0518,0.9482,1.0787,0.9213,1.041,0.959,1.0379,0.9621,1.0425,0.9575,1.0303,0.9697,1.0368,0.9632,1.0314,0.9686,1.0316,0.9684,1.0373,0.9627
14,37.71863,76328.84691,21.20246,0.37864746,0.00028,423737.0,0.12051,0.37865,0.82008,0.96086,0.72747,0.85292,1.01411,0.38502546,0.0,423737.0,0.03169,0.38503,0.77046,0.96355,0.9041,0.95084,1.01212,0.3383952,0.0,423737.0,0.03163,0.3384,0.90585,0.96962,0.38303,0.61889,,1.0579,0.9421,1.0876,0.9124,1.0459,0.9541,1.0456,0.9544,1.0494,0.9506,1.0361,0.9639,1.045,0.955,1.0363,0.9637,1.0376,0.9624,1.0473,0.9527
15,37.71052,76198.34936,21.16621,0.37726733,0.0003,423737.0,0.12048,0.37727,0.82376,0.96139,0.71261,0.84416,1.01362,0.35468928,0.0,423737.0,0.03168,0.35469,0.80786,0.97129,0.7568,0.86994,1.01426,0.3183145,0.0,423737.0,0.0317,0.31831,0.92724,0.97652,0.296,0.54406,,1.0616,0.9384,1.0945,0.9055,1.0511,0.9489,1.0507,0.9493,1.0528,0.9472,1.0405,0.9595,1.0497,0.9503,1.039,0.961,1.0433,0.9567,1.0586,0.9414
16,37.68132,76075.36132,21.13204,0.36938356,0.00032,423737.0,0.12039,0.36938,0.82636,0.96331,0.70211,0.83792,1.01674,0.35525487,0.0,423737.0,0.03177,0.35525,0.79167,0.97,0.82057,0.90585,1.01232,0.32761734,0.0,423737.0,0.03164,0.32762,0.91786,0.96974,0.33419,0.57809,,1.0675,0.9325,1.1022,0.8978,1.0559,0.9441,1.0568,0.9432,1.0589,0.9411,1.045,0.955,1.057,0.943,1.0442,0.9558,1.0524,0.9476,1.0682,0.9318
17,37.72038,75966.1524,21.10171,0.36409083,0.00034,423737.0,0.12051,0.36409,0.8277,0.96363,0.69669,0.83468,1.01382,0.43529105,0.0,423737.0,0.03168,0.43529,0.72447,0.96004,1.08526,1.04176,1.01322,0.42797766,0.0,423737.0,0.03166,0.42798,0.82059,0.96267,0.72988,0.85433,,1.0717,0.9283,1.111,0.889,1.0626,0.9374,1.0591,0.9409,1.0633,0.9366,1.05,0.95,1.0626,0.9374,1.0481,0.9519,1.0583,0.9417,1.0799,0.9201
18,37.71988,75864.41705,21.07345,0.3549095,0.00036,423737.0,0.12051,0.35491,0.82857,0.96522,0.69315,0.83256,1.01608,0.30831625,0.0,423737.0,0.03175,0.30832,0.80575,0.97304,0.76511,0.87471,1.01203,0.26097017,0.0,423737.0,0.03163,0.26097,0.93719,0.97709,0.25551,0.50548,,1.0744,0.9256,1.1178,0.8822,1.0665,0.9335,1.0656,0.9344,1.0701,0.9299,1.0561,0.9439,1.07,0.93,1.0513,0.9487,1.0658,0.9342,1.0939,0.9061
19,37.7172,75768.81736,21.04689,0.3536786,0.00038,423737.0,0.1205,0.35368,0.82663,0.96568,0.701,0.83725,1.01412,0.32018813,0.0,423737.0,0.03169,0.32019,0.80714,0.9807,0.75962,0.87156,1.01252,0.28894925,0.0,423737.0,0.03164,0.28895,0.93284,0.97951,0.27321,0.52269,,1.0801,0.9199,1.1233,0.8767,1.0734,0.9266,1.0675,0.9325,1.0745,0.9255,1.0608,0.9392,1.0762,0.9238,1.0542,0.9458,1.0715,0.9285,1.1068,0.8932
20,37.71822,75678.8271,21.0219,0.3488258,0.0004,423737.0,0.12051,0.34883,0.83033,0.96601,0.68604,0.82827,1.01565,0.33204535,0.0,423737.0,0.03174,0.33205,0.8033,0.97444,0.77476,0.88021,1.01461,0.29350243,0.0,423737.0,0.03171,0.2935,0.9286,0.97594,0.29048,0.53896,,1.0818,0.9182,1.1298,0.8702,1.079,0.921,1.0703,0.9297,1.0757,0.9243,1.0671,0.9329,1.0809,0.9191,1.058,0.9419,1.083,0.917,1.1211,0.8789
21,37.7141,75593.21813,20.99812,0.34477822,0.00042,423737.0,0.12049,0.34478,0.83155,0.96724,0.68111,0.82529,1.01392,0.34439006,0.0,423737.0,0.03169,0.34439,0.79637,0.97508,0.80206,0.89558,1.01261,0.31718626,0.0,423737.0,0.03164,0.31719,0.92436,0.97522,0.30774,0.55474,,1.0864,0.9136,1.1369,0.8631,1.083,0.917,1.0746,0.9254,1.081,0.919,1.0727,0.9273,1.0896,0.9104,1.0647,0.9353,1.0917,0.9083,1.1315,0.8685
22,37.71797,75512.10672,20.97559,0.33877698,0.00044,423737.0,0.1205,0.33878,0.83032,0.96782,0.6861,0.82831,1.01442,0.35279273,0.0,423737.0,0.0317,0.35279,0.79453,0.97581,0.8093,0.89961,1.0115,0.32239274,0.0,423737.0,0.03161,0.32239,0.92658,0.97831,0.29871,0.54654,,1.0901,0.9099,1.1455,0.8545,1.0904,0.9096,1.077,0.923,1.0843,0.9157,1.0748,0.9252,1.0957,0.9043,1.0681,0.9319,1.099,0.901,1.1449,0.8551
23,37.72895,75435.51561,20.95431,0.33051452,0.00046,423737.0,0.12054,0.33051,0.83644,0.96947,0.66134,0.81323,1.13817,0.30714064,0.0,423737.0,0.03557,0.30714,0.8148,0.97996,0.72945,0.85408,1.04187,0.27850609,0.0,423737.0,0.03256,0.27851,0.93205,0.97859,0.27646,0.52579,,1.0898,0.9102,1.1507,0.8493,1.0897,0.9103,1.0797,0.9203,1.0876,0.9124,1.0789,0.9211,1.0992,0.9008,1.0751,0.9249,1.1052,0.8948,1.1587,0.8413
24,37.71968,75361.30106,20.93369,0.32781489,0.00048,423737.0,0.12051,0.32781,0.83982,0.97002,0.64769,0.80479,1.01735,0.33714276,0.0,423737.0,0.03179,0.33714,0.80902,0.97781,0.75221,0.8673,1.02007,0.29879124,0.0,423737.0,0.03188,0.29879,0.93429,0.97938,0.26732,0.51703,,1.0906,0.9094,1.1552,0.8448,1.0916,0.9084,1.0845,0.9155,1.0916,0.9084,1.083,0.917,1.1046,0.8954,1.0793,0.9207,1.1173,0.8827,1.1676,0.8324
25,37.67297,75286.34756,20.91287,0.32679076,0.0005,423737.0,0.12036,0.32679,0.83799,0.97005,0.65508,0.80937,1.01545,0.28915128,0.0,423737.0,0.03173,0.28915,0.79128,0.97825,0.82209,0.90669,1.01378,0.25264708,0.0,423737.0,0.03168,0.25265,0.92541,0.97822,0.30347,0.55089,,1.0947,0.9053,1.161,0.8389,1.0943,0.9057,1.0882,0.9118,1.0952,0.9048,1.0889,0.9111,1.1127,0.8873,1.0831,0.9169,1.1258,0.8742,1.1761,0.8239
26,37.71242,75217.03836,20.89362,0.3202765,0.00052,423737.0,0.12049,0.32028,0.84152,0.97019,0.64079,0.80049,1.03062,0.3389339,0.0,423737.0,0.03221,0.33893,0.80784,0.98313,0.75689,0.86999,1.02704,0.29960134,0.0,423737.0,0.0321,0.2996,0.92843,0.98163,0.29118,0.53961,,1.0917,0.9083,1.165,0.835,1.0949,0.9051,1.0934,0.9066,1.0999,0.9001,1.096,0.904,1.1184,0.8816,1.086,0.914,1.1388,0.8612,1.1869,0.8131
27,37.71568,75150.21554,20.87506,0.32210525,0.00054,423737.0,0.1205,0.32211,0.84089,0.97078,0.64334,0.80209,1.01456,0.34153243,0.0,423737.0,0.0317,0.34153,0.80483,0.96992,0.76871,0.87676,1.02062,0.34041341,0.0,423737.0,0.03189,0.34041,0.90915,0.96148,0.36962,0.60797,,1.0945,0.9055,1.1708,0.8292,1.1033,0.8967,1.0943,0.9057,1.103,0.8969,1.1051,0.8949,1.127,0.873,1.0908,0.9092,1.1447,0.8553,1.2005,0.7995
28,37.62691,75079.36697,20.85538,0.31045173,0.00056,423737.0,0.12021,0.31045,0.84082,0.97253,0.64364,0.80227,1.0153,0.28715569,0.0,423737.0,0.03173,0.28716,0.8029,0.97507,0.77633,0.8811,1.01881,0.25150412,0.0,423737.0,0.03184,0.2515,0.93333,0.97698,0.27124,0.52081,,1.0937,0.9063,1.1748,0.8252,1.11,0.89,1.0963,0.9037,1.1036,0.8964,1.1049,0.8951,1.1301,0.8699,1.0958,0.9042,1.1559,0.8441,1.208,0.792
29,37.70646,75015.95694,20.83777,0.31127222,0.00058,423737.0,0.12047,0.31127,0.84003,0.97234,0.64684,0.80426,1.01375,0.37645985,0.0,423737.0,0.03168,0.37646,0.79146,0.97772,0.82138,0.9063,1.01579,0.3532103,0.0,423737.0,0.03174,0.35321,0.91251,0.97643,0.35595,0.59661,,1.0943,0.9057,1.1789,0.821,1.1146,0.8854,1.1021,0.8979,1.1037,0.8963,1.1074,0.8926,1.1359,0.8641,1.102,0.898,1.1605,0.8395,1.2167,0.7833
30,37.71229,74954.57543,20.82072,0.31058265,0.0006,423737.0,0.12049,0.31058,0.83911,0.97174,0.65054,0.80656,1.01471,0.250456,0.0,423737.0,0.03171,0.25046,0.81673,0.98368,0.72187,0.84963,1.01445,0.21901796,0.0,423737.0,0.0317,0.21902,0.94065,0.98148,0.24145,0.49138,,1.0893,0.9107,1.1873,0.8127,1.117,0.883,1.1042,0.8958,1.1115,0.8885,1.1148,0.8852,1.1439,0.8561,1.1097,0.8903,1.1649,0.8351,1.221,0.779
31,37.70658,74894.32215,20.80398,0.30247246,0.00062,423737.0,0.12047,0.30247,0.84531,0.97387,0.62547,0.79086,1.01449,0.49331256,0.0,423737.0,0.0317,0.49331,0.77538,0.9785,0.8847,0.94059,1.01224,0.45892294,0.0,423737.0,0.03163,0.45892,0.90007,0.97903,0.40655,0.63761,,1.0889,0.9111,1.1877,0.8123,1.1223,0.8777,1.1013,0.8987,1.1166,0.8834,1.123,0.877,1.1493,0.8508,1.1138,0.8862,1.1726,0.8274,1.2409,0.7591
32,37.71538,74835.95975,20.78777,0.30652162,0.00064,423737.0,0.1205,0.30652,0.84763,0.97312,0.61608,0.7849,1.01619,0.26858458,0.0,423737.0,0.03176,0.26858,0.82554,0.9819,0.68714,0.82894,1.01488,0.23309556,0.0,423737.0,0.03171,0.2331,0.94805,0.98213,0.21135,0.45973,,1.0863,0.9137,1.1897,0.8103,1.1238,0.8762,1.1013,0.8986,1.1146,0.8854,1.1302,0.8698,1.1556,0.8444,1.1184,0.8816,1.1822,0.8178,1.2484,0.7516
33,37.69017,74777.3541,20.77149,0.29719596,0.00066,423737.0,0.12042,0.2972,0.84767,0.97421,0.61594,0.78482,1.01628,0.31571398,0.0,423737.0,0.03176,0.31571,0.82512,0.98123,0.68879,0.82993,1.0139,0.28618886,0.0,423737.0,0.03168,0.28619,0.94492,0.98016,0.22408,0.47337,,1.0821,0.9179,1.1938,0.8062,1.1342,0.8658,1.1118,0.8882,1.1147,0.8853,1.1329,0.8671,1.1631,0.8369,1.1198,0.8802,1.1925,0.8075,1.2563,0.7437
34,37.72432,74721.86086,20.75607,0.29995094,0.00068,423737.0,0.12052,0.29995,0.84608,0.9738,0.62234,0.78889,1.01754,0.26148814,0.0,423737.0,0.0318,0.26149,0.81895,0.98231,0.71311,0.84446,1.01352,0.22781262,0.0,423737.0,0.03167,0.22781,0.94361,0.98084,0.22942,0.47898,,1.0853,0.9147,1.2007,0.7993,1.1427,0.8573,1.1204,0.8796,1.1226,0.8774,1.1355,0.8645,1.1656,0.8344,1.1224,0.8776,1.1944,0.8056,1.2607,0.7393
35,37.71862,74667.0436,20.74085,0.29476,0.0007,423737.0,0.12051,0.29476,0.84812,0.97582,0.61411,0.78365,1.01839,0.3368396,0.0,423737.0,0.03182,0.33684,0.80578,0.98253,0.765,0.87464,1.0163,0.29805246,0.0,423737.0,0.03176,0.29805,0.92062,0.98037,0.32293,0.56827,,1.0792,0.9208,1.2095,0.7905,1.1369,0.8631,1.1205,0.8795,1.1271,0.8729,1.1409,0.8591,1.1724,0.8276,1.1301,0.8699,1.2099,0.7901,1.2726,0.7274
36,37.71605,74613.01455,20.72584,0.29696176,0.00072,423737.0,0.1205,0.29696,0.84465,0.97522,0.62812,0.79254,1.01808,0.37948669,0.0,423737.0,0.03182,0.37949,0.77364,0.96395,0.89157,0.94423,1.01436,0.35397332,0.0,423737.0,0.0317,0.35397,0.88614,0.96126,0.46322,0.6806,,1.07,0.93,1.2059,0.7941,1.1405,0.8595,1.13,0.87,1.1269,0.8731,1.1484,0.8516,1.1867,0.8133,1.1375,0.8625,1.2177,0.7824,1.2834,0.7166
37,37.71606,74559.8446,20.71107,0.29455101,0.00074,423737.0,0.1205,0.29455,0.84067,0.97365,0.64422,0.80264,1.01592,0.2871984,0.0,423737.0,0.03175,0.2872,0.82036,0.979,0.70756,0.84117,1.01408,0.25720491,0.0,423737.0,0.03169,0.2572,0.93861,0.97644,0.24974,0.49974,,1.0678,0.9322,1.2108,0.7892,1.1516,0.8484,1.1319,0.8681,1.1327,0.8673,1.1535,0.8465,1.1991,0.8009,1.1415,0.8585,1.222,0.778,1.2856,0.7144
38,37.71024,74507.17446,20.69644,0.2981947,0.00076,423737.0,0.12048,0.29819,0.84506,0.97459,0.62648,0.7915,1.01622,0.26714491,0.0,423737.0,0.03176,0.26714,0.80736,0.98066,0.75878,0.87108,1.01267,0.25113351,0.0,423737.0,0.03165,0.25113,0.92422,0.97495,0.30828,0.55523,,1.0631,0.9369,1.2201,0.7799,1.1574,0.8426,1.1277,0.8723,1.1342,0.8658,1.1615,0.8385,1.2064,0.7936,1.1569,0.8431,1.232,0.768,1.2884,0.7116
39,37.70816,74455.15028,20.68199,0.28666788,0.00078,423737.0,0.12047,0.28667,0.84752,0.97485,0.61653,0.78519,1.01594,0.28861333,0.0,423737.0,0.03175,0.28861,0.81838,0.98181,0.71536,0.84579,1.01622,0.25165926,0.0,423737.0,0.03176,0.25166,0.93671,0.97803,0.25747,0.50742,,1.0559,0.9441,1.2138,0.7862,1.165,0.835,1.1361,0.8639,1.1286,0.8714,1.1644,0.8356,1.213,0.787,1.161,0.839,1.2451,0.7549,1.2979,0.7021
40,37.71135,74403.97681,20.66777,0.28876319,0.0008,423737.0,0.12048,0.28876,0.84926,0.97588,0.60951,0.78071,1.01421,0.25802132,0.0,423737.0,0.03169,0.25802,0.82392,0.98519,0.69353,0.83279,1.01292,0.23688929,0.0,423737.0,0.03165,0.23689,0.94348,0.9812,0.22994,0.47952,,1.0545,0.9455,1.2216,0.7784,1.1726,0.8274,1.1328,0.8672,1.1303,0.8697,1.1623,0.8377,1.22,0.78,1.1685,0.8315,1.2533,0.7467,1.3014,0.6986
41,37.66187,74351.13789,20.65309,0.28598834,0.00082,423737.0,0.12033,0.28599,0.84747,0.97432,0.61674,0.78533,1.01448,0.25346568,0.0,423737.0,0.0317,0.25347,0.81842,0.9839,0.71518,0.84569,1.01226,0.22119301,0.0,423737.0,0.03163,0.22119,0.9431,0.98111,0.23149,0.48113,,1.0557,0.9443,1.2333,0.7667,1.1804,0.8196,1.1403,0.8597,1.146,0.854,1.1716,0.8284,1.2327,0.7673,1.1669,0.8331,1.2581,0.7419,1.3111,0.6889
42,37.71385,74301.37046,20.63927,0.29309523,0.00084,423737.0,0.12049,0.2931,0.84739,0.97437,0.61708,0.78555,1.01645,0.28409175,0.0,423737.0,0.03176,0.28409,0.81498,0.97735,0.72875,0.85367,1.01629,0.26491743,0.0,423737.0,0.03176,0.26492,0.93661,0.97781,0.2579,0.50784,,1.0515,0.9485,1.2321,0.7679,1.193,0.807,1.1484,0.8516,1.1581,0.8419,1.178,0.822,1.248,0.752,1.1764,0.8236,1.2738,0.7262,1.3235,0.6765
43,37.71576,74252.23602,20.62562,0.29362011,0.00086,423737.0,0.1205,0.29362,0.8438,0.97492,0.63156,0.79471,1.01428,0.26312778,0.0,423737.0,0.0317,0.26313,0.82069,0.97911,0.70627,0.8404,1.01206,0.23456585,0.0,423737.0,0.03163,0.23457,0.93999,0.97729,0.24414,0.4941,,1.0498,0.9502,1.2349,0.7651,1.1905,0.8095,1.1456,0.8544,1.1537,0.8463,1.1689,0.8311,1.2493,0.7507,1.1813,0.8187,1.2736,0.7264,1.3253,0.6747
44,37.71534,74203.5907,20.61211,0.29170929,0.00088,423737.0,0.1205,0.29171,0.84277,0.97391,0.63575,0.79734,1.0154,0.2776597,0.0,423737.0,0.03173,0.27766,0.80357,0.97761,0.77367,0.87959,1.01496,0.24712248,0.0,423737.0,0.03172,0.24712,0.93056,0.98071,0.28249,0.5315,,1.0363,0.9637,1.2395,0.7605,1.1928,0.8072,1.1556,0.8444,1.1572,0.8428,1.1821,0.8179,1.2559,0.7441,1.1865,0.8135,1.2888,0.7112,1.3349,0.6651
45,37.7125,74155.29985,20.59869,0.27785192,0.0009,423737.0,0.12049,0.27785,0.84924,0.97701,0.60958,0.78076,1.01449,0.28788909,0.0,423737.0,0.0317,0.28789,0.8108,0.97575,0.74523,0.86327,1.01216,0.24525873,0.0,423737.0,0.03163,0.24526,0.94135,0.97801,0.23861,0.48848,,1.0359,0.9641,1.2454,0.7546,1.2021,0.7979,1.1575,0.8425,1.163,0.837,1.1754,0.8246,1.2603,0.7397,1.186,0.814,1.3029,0.6971,1.3389,0.6611
46,37.71357,74107.50349,20.58542,0.29819341,0.00092,423737.0,0.12049,0.29819,0.84383,0.97388,0.63144,0.79463,1.0158,0.26815845,0.0,423737.0,0.03174,0.26816,0.81417,0.97994,0.73194,0.85554,1.01472,0.2429077,0.0,423737.0,0.03171,0.24291,0.93586,0.97784,0.26094,0.51083,,1.0311,0.9689,1.2396,0.7604,1.2074,0.7926,1.1593,0.8406,1.1565,0.8435,1.1925,0.8075,1.2614,0.7386,1.1866,0.8134,1.2976,0.7024,1.3431,0.6569
47,37.69025,74059.17923,20.57199,0.28881608,0.00094,423737.0,0.12042,0.28882,0.84717,0.9752,0.61795,0.7861,1.01713,0.3444568,0.0,423737.0,0.03179,0.34446,0.79059,0.97166,0.82481,0.90819,1.01257,0.29807298,0.0,423737.0,0.03164,0.29807,0.90483,0.97231,0.38719,0.62225,,1.0211,0.9789,1.2308,0.7692,1.2193,0.7807,1.1742,0.8258,1.1655,0.8344,1.2071,0.7929,1.2715,0.7285,1.1967,0.8033,1.304,0.696,1.3495,0.6505
48,37.71599,74012.31387,20.55898,0.2878213,0.00096,423737.0,0.1205,0.28782,0.84895,0.97358,0.61074,0.7815,1.01577,0.28504215,0.0,423737.0,0.03174,0.28504,0.81406,0.97762,0.73236,0.85578,1.01497,0.2560815,0.0,423737.0,0.03172,0.25608,0.93894,0.97441,0.2484,0.4984,,1.0191,0.9809,1.2383,0.7617,1.2313,0.7687,1.1721,0.8278,1.1651,0.8349,1.2028,0.7972,1.2686,0.7314,1.2004,0.7996,1.3099,0.6901,1.3663,0.6337
49,37.71197,73965.65769,20.54602,0.29550624,0.00098,423737.0,0.12049,0.29551,0.84022,0.97382,0.64605,0.80377,1.0198,0.2917041,0.0,423737.0,0.03187,0.2917,0.8176,0.98011,0.71844,0.84761,1.01702,0.26076953,0.0,423737.0,0.03178,0.26077,0.9312,0.97768,0.27988,0.52904,,1.0164,0.9836,1.2398,0.7602,1.2249,0.7751,1.1748,0.8251,1.1632,0.8367,1.2268,0.7731,1.284,0.716,1.206,0.794,1.3245,0.6755,1.3689,0.6311
