epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,best_epoch,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
10,26.34761,53469.41454,14.85262,0.43561464,0.0002,423737.0,0.08418,0.43561,0.79536,0.94892,0.82742,0.90963,0.72746,0.41802394,0.0,423737.0,0.02273,0.41802,0.76374,0.96316,0.93058,0.96467,0.72934,0.40121997,0.0,423737.0,0.02279,0.40122,0.88964,0.9622,0.44898,0.67006,,1.043,0.957,1.0254,0.9746,1.0362,0.9639,1.0251,0.9749,1.0287,0.9713,1.0271,0.9729,1.0272,0.9728,1.0199,0.9801,1.0191,0.9809,1.0169,0.9831
11,28.20027,53660.8332,14.90579,0.42506751,0.00022,423737.0,0.0901,0.42507,0.80136,0.94946,0.80319,0.89621,0.86512,0.40813915,0.0,423737.0,0.02703,0.40814,0.78436,0.95778,0.84935,0.9216,0.84909,0.38911035,0.0,423737.0,0.02653,0.38911,0.90021,0.9587,0.40597,0.63716,,1.0506,0.9494,1.0306,0.9694,1.0422,0.9578,1.0315,0.9685,1.0357,0.9643,1.0367,0.9633,1.0324,0.9676,1.0258,0.9742,1.0264,0.9736,1.0219,0.9781
12,32.91247,54538.70461,15.14964,0.41102865,0.00024,423737.0,0.10515,0.41103,0.80889,0.95344,0.77273,0.87905,0.8655,0.3374014,0.0,423737.0,0.02705,0.3374,0.80148,0.96998,0.78193,0.88427,0.78297,0.30211381,0.0,423737.0,0.02447,0.30211,0.92627,0.96987,0.29996,0.54769,,1.0539,0.9461,1.0337,0.9663,1.0484,0.9516,1.0356,0.9644,1.0424,0.9576,1.0446,0.9554,1.0417,0.9583,1.0298,0.9702,1.032,0.968,1.0283,0.9717
13,28.54189,54666.46653,15.18513,0.39831204,0.00026,423737.0,0.09119,0.39831,0.81427,0.9578,0.75098,0.86659,0.86421,0.4009466,0.0,423737.0,0.02701,0.40095,0.79831,0.97049,0.7944,0.89129,0.84747,0.36084918,0.0,423737.0,0.02648,0.36085,0.92255,0.97349,0.3151,0.56133,,1.0599,0.9401,1.0396,0.9604,1.0572,0.9428,1.0403,0.9597,1.0516,0.9484,1.0533,0.9467,1.0499,0.9501,1.0364,0.9636,1.0379,0.9621,1.0368,0.9632
14,27.41022,54623.63025,15.17323,0.38798518,0.00028,423737.0,0.08757,0.38799,0.8153,0.96034,0.74682,0.86419,0.82916,0.33470478,0.0,423737.0,0.02591,0.3347,0.79533,0.97474,0.80615,0.89786,0.85585,0.31270666,0.0,423737.0,0.02675,0.31271,0.91878,0.97483,0.33043,0.57483,,1.0673,0.9327,1.046,0.954,1.0628,0.9372,1.0465,0.9535,1.0606,0.9394,1.0591,0.9409,1.062,0.938,1.0405,0.9595,1.0458,0.9542,1.0463,0.9537
15,29.56154,54849.48596,15.23597,0.38343992,0.0003,423737.0,0.09445,0.38344,0.81973,0.96183,0.7289,0.85376,1.19529,0.37800977,0.0,423737.0,0.03735,0.37801,0.77525,0.96704,0.88524,0.94087,1.19104,0.3519888,0.0,423737.0,0.03722,0.35199,0.90807,0.97062,0.374,0.61156,,1.075,0.925,1.0487,0.9513,1.0673,0.9327,1.0505,0.9495,1.0677,0.9323,1.0648,0.9352,1.0671,0.9329,1.0453,0.9547,1.0511,0.9489,1.0542,0.9458
16,30.36363,55138.85452,15.31635,0.36695578,0.00032,423737.0,0.09701,0.36696,0.82297,0.96476,0.71579,0.84604,1.02315,0.45579508,0.0,423737.0,0.03197,0.4558,0.77972,0.96705,0.86762,0.93146,0.83267,0.41929756,0.0,423737.0,0.02602,0.4193,0.90482,0.96985,0.38721,0.62227,,1.0771,0.9229,1.0534,0.9466,1.0731,0.9269,1.0538,0.9462,1.077,0.923,1.0722,0.9279,1.0771,0.9229,1.0506,0.9494,1.0576,0.9424,1.0636,0.9364
17,29.44082,55291.08516,15.35863,0.36351326,0.00034,423737.0,0.09406,0.36351,0.82944,0.96543,0.68964,0.83045,0.87466,0.45994297,0.0,423737.0,0.02733,0.45994,0.76218,0.97797,0.93673,0.96785,0.84264,0.43427784,0.0,423737.0,0.02633,0.43428,0.89325,0.97711,0.4343,0.65902,,1.0817,0.9183,1.0612,0.9388,1.0797,0.9203,1.0586,0.9415,1.0841,0.9158,1.0804,0.9196,1.0891,0.9109,1.0539,0.9461,1.0649,0.9351,1.0726,0.9274
18,31.54391,55643.46725,15.45652,0.36033746,0.00036,423737.0,0.10078,0.36034,0.82609,0.9645,0.7032,0.83857,1.09539,0.42092176,0.0,423737.0,0.03423,0.42092,0.78556,0.97386,0.84463,0.91904,0.81992,0.40054053,0.0,423737.0,0.02562,0.40054,0.89676,0.97233,0.42003,0.64809,,1.0828,0.9172,1.0672,0.9328,1.0839,0.9161,1.0633,0.9367,1.0926,0.9074,1.0867,0.9133,1.0984,0.9016,1.0597,0.9403,1.073,0.927,1.0823,0.9177
19,30.71326,55875.22233,15.5209,0.35250552,0.00038,423737.0,0.09813,0.35251,0.82562,0.96692,0.70509,0.8397,0.74173,0.37855468,0.0,423737.0,0.02318,0.37855,0.79033,0.97446,0.82584,0.90876,0.75411,0.33962822,0.0,423737.0,0.02357,0.33963,0.92126,0.97548,0.32034,0.56599,,1.0854,0.9146,1.0698,0.9302,1.0894,0.9106,1.0677,0.9323,1.0976,0.9024,1.0928,0.9072,1.1059,0.8941,1.0659,0.9341,1.0784,0.9216,1.0948,0.9052
20,27.26454,55756.98021,15.48805,0.33446316,0.0004,423737.0,0.08711,0.33446,0.83597,0.96936,0.66323,0.81439,0.75579,0.30636943,0.0,423737.0,0.02362,0.30637,0.81373,0.97708,0.73368,0.85655,0.90084,0.27824641,0.0,423737.0,0.02815,0.27825,0.93977,0.97803,0.24505,0.49502,,1.0888,0.9112,1.0778,0.9222,1.0923,0.9077,1.0741,0.9259,1.1042,0.8958,1.1022,0.8978,1.1145,0.8855,1.0724,0.9276,1.0853,0.9147,1.1004,0.8996
21,24.10307,55362.76387,15.37855,0.3355859,0.00042,423737.0,0.07701,0.33559,0.83269,0.96942,0.67651,0.8225,0.78156,0.38742319,0.0,423737.0,0.02442,0.38742,0.77861,0.97523,0.87201,0.93381,0.77981,0.35570529,0.0,423737.0,0.02437,0.35571,0.90999,0.97434,0.36621,0.60515,,1.0907,0.9093,1.0823,0.9177,1.0986,0.9014,1.0794,0.9206,1.1099,0.8901,1.108,0.892,1.1222,0.8778,1.0761,0.9239,1.0919,0.9081,1.1121,0.8879
22,24.66666,55049.17496,15.29144,0.34345078,0.00044,423737.0,0.07881,0.34345,0.83472,0.96618,0.66829,0.81749,1.07963,0.45842153,0.0,423737.0,0.03374,0.45842,0.70709,0.93549,1.15371,1.07411,1.08887,0.44153226,0.0,423737.0,0.03403,0.44153,0.84347,0.93913,0.63681,0.798,,1.0923,0.9077,1.0846,0.9154,1.1031,0.8969,1.0834,0.9166,1.1119,0.888,1.1162,0.8838,1.1298,0.8702,1.0799,0.9201,1.0968,0.9032,1.1216,0.8784
23,27.4575,54989.44261,15.27485,0.32695742,0.00046,423737.0,0.08772,0.32696,0.83879,0.96908,0.65182,0.80735,0.89849,0.41121798,0.0,423737.0,0.02808,0.41122,0.76886,0.9758,0.91039,0.95414,0.8134,0.3921974,0.0,423737.0,0.02542,0.3922,0.85403,0.97345,0.59384,0.77061,,1.0922,0.9078,1.0897,0.9103,1.106,0.894,1.0848,0.9152,1.113,0.887,1.1248,0.8752,1.1405,0.8595,1.0869,0.9131,1.1009,0.8991,1.1314,0.8686
24,20.72156,54400.15262,15.11115,0.32526871,0.00048,423737.0,0.0662,0.32527,0.83253,0.96979,0.67715,0.82289,0.79363,0.32808959,0.0,423737.0,0.0248,0.32809,0.81923,0.97693,0.712,0.8438,0.83098,0.30020469,0.0,423737.0,0.02597,0.3002,0.94147,0.97926,0.23812,0.48797,,1.0936,0.9064,1.0974,0.9026,1.1089,0.8911,1.0913,0.9087,1.12,0.88,1.1313,0.8687,1.1492,0.8508,1.0904,0.9096,1.1038,0.8962,1.1394,0.8606
25,20.28754,53821.64668,14.95046,0.31624492,0.0005,423737.0,0.06482,0.31624,0.84247,0.97101,0.63695,0.79809,0.79514,0.44319489,0.0,423737.0,0.02485,0.44319,0.77,0.97771,0.90591,0.9518,0.81754,0.42958088,0.0,423737.0,0.02555,0.42958,0.8972,0.97675,0.41824,0.64672,,1.0914,0.9086,1.098,0.902,1.1126,0.8874,1.0923,0.9077,1.1228,0.8772,1.1366,0.8634,1.1525,0.8475,1.094,0.906,1.1128,0.8872,1.1469,0.8531
26,27.27724,53795.25606,14.94313,0.31363484,0.00052,423737.0,0.08715,0.31363,0.84067,0.972,0.64425,0.80265,0.80428,0.27454859,0.0,423737.0,0.02513,0.27455,0.81631,0.98041,0.72351,0.8506,1.07449,0.23996238,0.0,423737.0,0.03358,0.23996,0.94933,0.98022,0.20614,0.45403,,1.0917,0.9083,1.108,0.892,1.1187,0.8813,1.0941,0.9059,1.1333,0.8667,1.146,0.854,1.1596,0.8404,1.0983,0.9017,1.1171,0.8829,1.1527,0.8473
27,21.31323,53348.7651,14.8191,0.31900945,0.00054,423737.0,0.06809,0.31901,0.83885,0.97128,0.6516,0.80722,0.79028,0.33162715,0.0,423737.0,0.0247,0.33163,0.80796,0.97584,0.75638,0.8697,0.79745,0.28280912,0.0,423737.0,0.02492,0.28281,0.93449,0.97528,0.2665,0.51623,,1.0869,0.9131,1.1145,0.8855,1.1219,0.8781,1.1073,0.8927,1.1383,0.8617,1.1521,0.8479,1.1691,0.8309,1.105,0.895,1.1231,0.8769,1.1583,0.8417
28,22.33463,53001.01664,14.7225,0.30388423,0.00056,423737.0,0.07136,0.30388,0.84458,0.97272,0.62844,0.79274,0.82431,0.25010283,0.0,423737.0,0.02576,0.2501,0.82409,0.98293,0.69286,0.83238,0.7842,0.21103272,0.0,423737.0,0.02451,0.21103,0.94674,0.98221,0.21668,0.46549,,1.0825,0.9175,1.1136,0.8864,1.1262,0.8738,1.1109,0.8891,1.1375,0.8625,1.1625,0.8375,1.1813,0.8187,1.1095,0.8905,1.126,0.874,1.1656,0.8344
29,25.59734,52889.21387,14.69145,0.3043149,0.00058,423737.0,0.08178,0.30431,0.84126,0.97349,0.64183,0.80114,0.78669,0.34864168,0.0,423737.0,0.02458,0.34864,0.78859,0.97919,0.83271,0.91253,0.76893,0.3397435,0.0,423737.0,0.02403,0.33974,0.90046,0.97751,0.40498,0.63638,,1.0875,0.9125,1.1126,0.8874,1.1281,0.8719,1.1125,0.8875,1.1465,0.8535,1.1703,0.8297,1.1882,0.8118,1.1091,0.8909,1.1338,0.8662,1.1795,0.8205
30,19.80215,52414.88507,14.55969,0.30603272,0.0006,423737.0,0.06327,0.30603,0.84201,0.97301,0.63883,0.79927,0.79306,0.27808812,0.0,423737.0,0.02478,0.27809,0.82762,0.98363,0.67895,0.82398,0.77407,0.25699695,0.0,423737.0,0.02419,0.257,0.94811,0.97855,0.21112,0.45948,,1.0858,0.9142,1.1128,0.8872,1.1383,0.8617,1.1164,0.8836,1.1496,0.8504,1.1799,0.8201,1.198,0.802,1.1178,0.8822,1.1404,0.8596,1.1897,0.8103
31,24.68067,52268.99307,14.51916,0.30149441,0.00062,423737.0,0.07885,0.30149,0.84368,0.97403,0.63205,0.79502,0.77214,0.2933775,0.0,423737.0,0.02413,0.29338,0.82789,0.98118,0.6779,0.82335,0.77444,0.26066708,0.0,423737.0,0.0242,0.26067,0.94988,0.97979,0.20389,0.45154,,1.0791,0.9209,1.1192,0.8808,1.1387,0.8613,1.1205,0.8795,1.1547,0.8453,1.1893,0.8107,1.2071,0.7929,1.1226,0.8774,1.1428,0.8572,1.2053,0.7947
32,24.09003,52095.2414,14.4709,0.30635307,0.00064,423737.0,0.07696,0.30635,0.84638,0.97332,0.62113,0.78812,0.78874,0.26594423,0.0,423737.0,0.02465,0.26594,0.83063,0.9832,0.66711,0.81677,0.78643,0.24232985,0.0,423737.0,0.02458,0.24233,0.94023,0.98042,0.24318,0.49313,,1.0772,0.9228,1.12,0.88,1.14,0.86,1.1224,0.8776,1.1575,0.8425,1.1922,0.8078,1.2116,0.7884,1.126,0.874,1.1449,0.8551,1.2096,0.7905
33,26.3198,52059.22666,14.4609,0.30159575,0.00066,423737.0,0.08409,0.3016,0.84262,0.97419,0.63636,0.79772,0.82036,0.34895885,0.0,423737.0,0.02564,0.34896,0.81532,0.9784,0.72742,0.85289,0.79192,0.32033565,0.0,423737.0,0.02475,0.32034,0.93594,0.97574,0.26062,0.51051,,1.0753,0.9246,1.118,0.882,1.1377,0.8623,1.1232,0.8768,1.1563,0.8437,1.195,0.805,1.2091,0.7909,1.1243,0.8757,1.1458,0.8542,1.2196,0.7804
34,26.30259,52022.79961,14.45078,0.29799306,0.00068,423737.0,0.08403,0.29799,0.84347,0.97368,0.63291,0.79556,1.1659,0.51181684,0.0,423737.0,0.03643,0.51182,0.78509,0.97617,0.84647,0.92004,1.16565,0.49573848,0.0,423737.0,0.03643,0.49574,0.89997,0.97699,0.40696,0.63793,,1.0665,0.9335,1.1177,0.8823,1.1416,0.8584,1.1271,0.8729,1.1615,0.8385,1.1964,0.8036,1.2155,0.7845,1.1345,0.8655,1.156,0.844,1.2249,0.7751
35,21.9539,51749.68996,14.37491,0.29856166,0.0007,423737.0,0.07014,0.29856,0.8472,0.9741,0.61784,0.78603,0.77126,0.28595079,0.0,423737.0,0.0241,0.28595,0.82352,0.98136,0.6951,0.83373,0.7733,0.24730328,0.0,423737.0,0.02417,0.2473,0.94415,0.97903,0.22721,0.47666,,1.0711,0.9288,1.122,0.878,1.1436,0.8564,1.1324,0.8676,1.1718,0.8282,1.2097,0.7903,1.2277,0.7723,1.1372,0.8628,1.1593,0.8407,1.2316,0.7684
36,21.2951,51455.20413,14.29311,0.29462328,0.00072,423737.0,0.06804,0.29462,0.8454,0.97354,0.6251,0.79063,0.82853,0.27822256,0.0,423737.0,0.02589,0.27822,0.82795,0.98313,0.67765,0.82319,0.78349,0.24964598,0.0,423737.0,0.02448,0.24965,0.94295,0.98052,0.23209,0.48176,,1.0692,0.9307,1.1224,0.8776,1.151,0.849,1.1363,0.8637,1.1806,0.8194,1.2171,0.7829,1.2344,0.7656,1.1452,0.8548,1.1677,0.8323,1.2349,0.7651
37,24.59702,51345.57995,14.26266,0.29865375,0.00074,423737.0,0.07858,0.29865,0.84954,0.97389,0.60838,0.77999,0.77557,0.26087165,0.0,423737.0,0.02424,0.26087,0.82027,0.98255,0.7079,0.84137,0.77304,0.22503807,0.0,423737.0,0.02416,0.22504,0.94933,0.98255,0.20615,0.45404,,1.0627,0.9373,1.1271,0.8729,1.1679,0.8321,1.1437,0.8563,1.1859,0.8141,1.2263,0.7737,1.2395,0.7605,1.1506,0.8494,1.1759,0.8241,1.2495,0.7505
38,21.58765,51088.99898,14.19139,0.29575823,0.00076,423737.0,0.06897,0.29576,0.84226,0.97228,0.6378,0.79862,0.77924,0.30260688,0.0,423737.0,0.02435,0.30261,0.80857,0.98485,0.754,0.86833,0.77933,0.26681862,0.0,423737.0,0.02435,0.26682,0.9306,0.98237,0.28236,0.53137,,1.0612,0.9388,1.1294,0.8706,1.1689,0.8311,1.1497,0.8503,1.1886,0.8114,1.2368,0.7632,1.2467,0.7533,1.1608,0.8392,1.1873,0.8127,1.258,0.742
39,20.3956,50785.75699,14.10715,0.29027526,0.00078,423737.0,0.06516,0.29028,0.84736,0.97484,0.61718,0.78561,0.7811,0.28308339,0.0,423737.0,0.02441,0.28308,0.8076,0.98035,0.75782,0.87053,0.76502,0.25060556,0.0,423737.0,0.02391,0.25061,0.93677,0.98178,0.25722,0.50717,,1.0563,0.9437,1.1324,0.8676,1.178,0.822,1.1532,0.8468,1.1908,0.8092,1.2389,0.7611,1.2475,0.7525,1.1586,0.8414,1.1895,0.8105,1.2573,0.7427
40,23.21145,50630.85504,14.06413,0.28700264,0.0008,423737.0,0.07416,0.287,0.84665,0.97499,0.62007,0.78745,0.76844,0.26153203,0.0,423737.0,0.02401,0.26153,0.82431,0.98206,0.69202,0.83188,0.75768,0.22917175,0.0,423737.0,0.02368,0.22917,0.94308,0.98025,0.23157,0.48122,,1.0534,0.9466,1.1334,0.8666,1.1745,0.8255,1.1588,0.8412,1.2026,0.7974,1.2433,0.7567,1.2528,0.7472,1.1624,0.8376,1.1939,0.8061,1.2703,0.7297
41,18.89575,50281.03038,13.96695,0.29099125,0.00082,423737.0,0.06037,0.29099,0.84137,0.97427,0.64141,0.80088,0.77773,0.24281798,0.0,423737.0,0.0243,0.24282,0.83219,0.98143,0.66095,0.81299,0.75892,0.20413843,0.0,423737.0,0.02372,0.20414,0.95398,0.98225,0.18724,0.43271,,1.0502,0.9498,1.1359,0.8641,1.1761,0.8239,1.1554,0.8446,1.2051,0.7949,1.2565,0.7435,1.2554,0.7446,1.1659,0.8341,1.2008,0.7992,1.285,0.715
42,21.76236,50077.06175,13.91029,0.28009107,0.00084,423737.0,0.06953,0.28009,0.85065,0.97629,0.60389,0.7771,0.77272,0.32041146,0.0,423737.0,0.02415,0.32041,0.81603,0.98036,0.72461,0.85124,0.78325,0.28600352,0.0,423737.0,0.02448,0.286,0.94015,0.97869,0.24349,0.49345,,1.0417,0.9583,1.1375,0.8625,1.1781,0.8219,1.1642,0.8358,1.2209,0.7791,1.2582,0.7418,1.2734,0.7266,1.1684,0.8316,1.2042,0.7958,1.2946,0.7054
43,24.45585,50001.11336,13.8892,0.2906132,0.00086,423737.0,0.07813,0.29061,0.84686,0.97485,0.61922,0.7869,0.97826,0.2602958,0.0,423737.0,0.03057,0.2603,0.81711,0.98303,0.72037,0.84875,0.80736,0.24315027,0.0,423737.0,0.02523,0.24315,0.92823,0.97911,0.292,0.54037,,1.0301,0.9699,1.1408,0.8592,1.1834,0.8166,1.1642,0.8358,1.2326,0.7674,1.2698,0.7302,1.2805,0.7195,1.1662,0.8338,1.21,0.79,1.3008,0.6992
44,27.33797,50052.66564,13.90352,0.28599118,0.00088,423737.0,0.08734,0.28599,0.84754,0.97504,0.61646,0.78515,0.89661,0.41780476,0.0,423737.0,0.02802,0.4178,0.76992,0.97758,0.90621,0.95195,0.84792,0.37965746,0.0,423737.0,0.0265,0.37966,0.90285,0.97486,0.39524,0.62868,,1.0332,0.9668,1.1491,0.8509,1.1763,0.8237,1.169,0.831,1.2406,0.7594,1.2811,0.7189,1.2935,0.7065,1.174,0.826,1.2145,0.7855,1.3148,0.6852
45,31.05354,50258.61885,13.96073,0.3036662,0.0009,423737.0,0.09921,0.30367,0.83687,0.96994,0.6596,0.81216,0.87995,0.28792542,0.0,423737.0,0.0275,0.28793,0.80772,0.97723,0.75736,0.87027,0.82801,0.26108579,0.0,423737.0,0.02588,0.26109,0.93478,0.97566,0.26533,0.5151,,1.0282,0.9718,1.1543,0.8457,1.2015,0.7985,1.1704,0.8296,1.252,0.748,1.2937,0.7063,1.2965,0.7035,1.1797,0.8203,1.2265,0.7735,1.3194,0.6806
46,27.06561,50288.77525,13.9691,0.28986963,0.00092,423737.0,0.08647,0.28987,0.84456,0.97372,0.62851,0.79279,0.7372,0.46074307,0.0,423737.0,0.02304,0.46074,0.77655,0.97903,0.88013,0.93815,0.73147,0.43479357,0.0,423737.0,0.02286,0.43479,0.90923,0.98121,0.36929,0.60769,,1.0156,0.9844,1.1478,0.8522,1.1938,0.8062,1.1708,0.8292,1.2642,0.7358,1.3088,0.6913,1.3014,0.6986,1.1778,0.8222,1.2337,0.7663,1.3433,0.6567
47,26.43021,50290.70791,13.96964,0.28891398,0.00094,423737.0,0.08444,0.28891,0.83958,0.97455,0.64865,0.80539,0.94849,0.27127639,0.0,423737.0,0.02964,0.27128,0.82276,0.98098,0.69811,0.83553,0.88445,0.2377707,0.0,423737.0,0.02764,0.23777,0.93917,0.98017,0.24747,0.49747,,1.0091,0.9909,1.1484,0.8516,1.2025,0.7975,1.1758,0.8242,1.2641,0.7359,1.3207,0.6794,1.3074,0.6927,1.1818,0.8182,1.2354,0.7646,1.3496,0.6504
48,31.66425,50499.88324,14.02775,0.29420504,0.00096,423737.0,0.10116,0.29421,0.84024,0.97297,0.64599,0.80373,1.47799,0.35215244,0.0,423737.0,0.04619,0.35215,0.80235,0.98272,0.77851,0.88233,1.51568,0.3419358,0.0,423737.0,0.04737,0.34194,0.91713,0.97953,0.33714,0.58064,,0.9986,1.0013,1.1472,0.8528,1.2025,0.7975,1.1794,0.8206,1.274,0.726,1.3256,0.6744,1.3104,0.6897,1.1818,0.8182,1.237,0.763,1.3699,0.6301
49,33.10637,50755.66766,14.0988,0.30437663,0.00098,423737.0,0.10577,0.30438,0.84041,0.97247,0.6453,0.8033,0.86473,0.26960842,0.0,423737.0,0.02702,0.26961,0.81108,0.98023,0.74412,0.86262,0.82148,0.24448664,0.0,423737.0,0.02567,0.24449,0.93261,0.97613,0.27416,0.5236,,1.0107,0.9893,1.1492,0.8508,1.2047,0.7953,1.1937,0.8063,1.2808,0.7192,1.3362,0.6638,1.3355,0.6645,1.1759,0.8241,1.2374,0.7626,1.3748,0.6252
